Disability,married,Gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
No,Divorced,F,231.17772166092263,-94.72829786913721,C,-143.578291753101,A,-197.94476122200732,-29.194881192955,E,1
Both,Single,F,-197.06565674665185,165.51781419833642,C,162.49132283851878,E,132.37437390737156,-83.94507220233407,B,0
None,Divorced,Male,58.79190457549151,102.99629899753542,B,-85.77374103319531,A,-81.01184118619123,31.14092907054495,D,1
Yes,Widowed,Other,-102.13094704952451,200.41599706415133,B,-36.152118607559885,B,4.874596178847121,321.9655891315812,E,0
Physical,Divorced,M,118.78146693120217,225.84230557878126,E,15.574804321240446,B,-56.317691576942984,63.755202108697326,D,0
Physical,Single,Non-binary,118.31116021081651,-17.84664242293986,C,7.452387117902375,B,-68.46184080540253,-22.749683228479668,C,1
No,Divorced,Other,31.445202520387035,-59.13412647119325,A,-11.44187563080569,B,-196.40910083856096,46.4147254901675,A,0
Yes,Widowed,Female,74.74227438275729,-4.0114096872930345,A,-86.53386726029015,E,37.25839010626129,11.083207917422794,B,0
None,Married,M,21.14297772143623,-4.858081125401163,A,1.105698852033161,C,43.39192574809941,-1.5553129060598894,E,1
No,Married,M,31.67881933580306,115.29724904480005,C,183.75381039176298,D,58.38493283144677,66.50828025676537,E,1
No,Widowed,Other,-11.809636537059294,12.939463104907803,B,-46.108366776809405,A,247.91189819346152,-106.37547284779292,C,0
Yes,Divorced,F,-32.48992968644533,264.191263416267,A,10.934763411793407,D,16.63661267073556,-59.45775886151586,D,0
Mental,Married,Female,31.795932418083567,-56.362945603082856,E,-106.61606427417583,C,38.077390851392096,56.52304369713159,B,0
No,Single,Other,18.561670280959902,165.83399369967262,D,-110.96358095076849,E,133.1478244260223,-84.66368202525564,A,0
Physical,Divorced,M,26.574663235252533,-125.56941298678568,A,-88.46619332327101,B,-75.37204281396943,38.09581347835803,E,0
Mental,Widowed,Female,-265.66054538836477,34.46078691430788,A,10.828558466931424,E,135.3150376903901,-9.137323025252124,E,0
None,Single,Male,-77.20865945305808,-61.04510155054961,D,91.46569912030328,D,-73.72547758652904,7.246359081571671,A,0
Mental,Single,Non-binary,-63.06112857485542,48.95592158547567,A,-78.3716376641671,A,88.06796749912374,69.35158730175498,A,1
Mental,Divorced,Male,-73.2270979628709,158.78499390408135,A,-285.54850643990136,C,21.517220134929772,53.384809454386875,B,0
None,Divorced,Other,77.03619363887752,-207.1828451629837,D,5.518843438801708,D,5.410428658334351,55.69582162391127,A,1
None,Widowed,Other,102.41497057856171,-179.64299328452202,D,134.74331045169083,C,-92.26536231584679,-13.816746207167052,A,0
Mental,Married,Other,-119.26672096849973,0.6407430636104339,A,67.13675217756959,D,36.66455466880378,38.75085718451106,A,0
None,Single,Male,-45.22306612530445,37.737668849372724,E,-46.469439239123375,B,-43.95431104519748,-226.5977428411455,C,1
No,Single,Other,-100.54806467083633,-37.61118384821939,E,-67.47299001337633,C,44.56917336890667,93.58791812081255,E,0
Yes,Married,M,35.636607597906824,128.01518128982417,E,-48.314485328634795,B,37.90340884160868,64.13035615600104,E,1
No,Single,Male,-57.88797936985684,151.12062795341788,B,17.560898188313416,C,-33.64193551774878,51.61184878203042,C,0
Both,Married,Male,130.5593046203212,54.64469714722695,A,-133.9964012321913,C,-11.486084293435416,-66.38695406302574,B,1
None,Widowed,Non-binary,80.41549059586443,-62.6356208974933,E,-43.3740364256255,E,-61.010274952470546,35.7460589192173,D,1
Yes,Married,M,-33.23402740827921,-81.72216358382528,E,-90.1988846029749,C,-132.66724215419424,-75.16043012556523,C,0
Physical,Widowed,Male,87.23891173446357,113.60827354249436,E,-117.71727525954556,A,-11.562602569361374,72.8815893906386,D,1
No,Widowed,Other,56.27868772358606,-118.74562570326168,E,163.84091015418628,C,16.846327558594798,-36.683838021471836,D,0
Both,Single,Male,-138.7073048177317,-78.54920872709025,C,5.684082294090195,E,22.666138573897566,51.94389203245602,C,1
Yes,Married,Male,56.912175059774306,134.00534586517668,D,-196.84509233859166,A,-50.84465335602679,-76.27921892013171,A,0
Physical,Widowed,Male,-133.30800444922127,85.22293353818914,B,25.33279416422434,C,-70.91390677441706,92.8377447929039,D,0
Mental,Married,Female,117.30223396361461,-104.091155694316,A,-73.92348678496973,C,-83.11603033209374,211.3454302952034,D,1
No,Married,Other,0.13301080491125533,-31.77370723482521,C,154.403819997646,E,34.24192200058192,12.520098795075002,B,1
Physical,Single,M,49.113128690807564,-1.134507405661285,B,0.950883837512574,D,37.73531428932257,-188.25039037060435,E,1
None,Widowed,F,89.09784395647289,-121.08441453996923,E,-102.08997204510499,B,-101.56159215354438,41.33875439288725,E,0
Physical,Divorced,Female,149.36247143152625,11.51724045095826,C,112.79158139491004,A,-118.88650485975114,-58.14774873371583,A,0
Both,Married,M,2.0486884142074455,-23.085992341409863,D,15.943095191175747,A,172.6750861931921,18.725219762476865,D,1
Yes,Married,Non-binary,-85.43581732369618,-12.239877866412971,B,-17.702930950900928,B,112.08165658873159,69.66325042048541,E,1
Yes,Single,M,64.29526637371887,-115.93269682000556,B,15.973748563477955,D,108.5183859173756,28.18348814224305,C,1
No,Widowed,Female,-43.42948289483063,-111.43652478927939,B,-82.02340594573081,C,-29.13443868743627,-31.50711456773375,A,0
No,Single,Female,-70.92083602470875,18.459837837903727,C,-120.54120988934191,C,-31.928644303197935,-72.91796883234902,E,1
None,Divorced,Female,59.102980735983316,-114.07749737761034,C,-25.47944921188491,C,90.35929844668135,-87.4733280409627,E,1
Mental,Married,M,207.31567023148526,111.94864020833903,A,-102.31116754312384,A,161.39112376243884,17.37328796570968,B,0
Both,Single,Non-binary,49.75255419388001,144.74034310227276,D,-45.694263530437404,A,-22.16436106895765,72.97148570534216,B,0
Both,Widowed,Other,68.82308781383543,-22.76158052676023,D,1.9512360471026162,D,-20.520145048387757,57.09886629373807,B,0
Both,Widowed,Other,96.25715557171937,96.50943163829683,D,-0.9235187834290173,D,-42.63305002751594,111.87282795820383,C,0
Yes,Single,Non-binary,-76.9522678834335,-11.2381191207759,E,58.794114450337496,E,39.11579698948121,-67.33318902077262,C,0
Mental,Married,F,-87.45456460211226,-109.79172097178274,B,265.3333035238654,D,-4.0934922275432015,-94.87360786119689,D,1
Yes,Widowed,Female,20.593413195769795,32.09822424909737,E,28.54228723594599,E,105.01805220492342,-46.92061028331777,E,0
Physical,Divorced,Other,-103.6974538817707,171.55091334852042,D,46.14908312564523,A,47.67260941180314,-5.33491123922154,D,1
Mental,Widowed,Non-binary,47.12684419735555,78.08389627648555,A,-42.43707130263662,E,-6.836666310683557,-54.673706953761126,A,1
Yes,Widowed,Male,53.16277382432541,-63.56587702930848,E,97.8425544217,A,-138.00429784170336,-13.392253144010693,C,0
Physical,Single,Female,-90.24406314695847,37.75399866044777,E,33.56611969096797,C,-82.0470673921924,56.302448345203324,E,0
Both,Single,Male,-36.691043230300366,-147.48650272059183,C,-163.51593844999257,C,-53.25839770393369,-155.32650747235422,C,1
None,Single,F,-90.3366953028124,-39.07303245806266,D,-205.11733303462893,C,128.60164667412056,48.370342807639425,D,1
Mental,Widowed,Other,122.69902344621089,128.29463477671388,E,71.0525908124254,A,19.32816370287745,-43.89291436401919,C,1
Mental,Divorced,F,85.86885896505576,44.186455366070284,C,42.49555885239563,D,88.1891546416968,-62.14632916046357,C,0
Yes,Married,F,-22.527609068688978,-65.74881916434377,A,63.04699852876405,C,-54.97315075513458,-21.518691529626814,B,1
Yes,Divorced,M,-60.015718520257956,42.54703792284839,B,37.830953910586906,E,41.6850975214875,-43.754708171473446,B,0
Both,Widowed,Female,-69.3516807378008,-135.7125494720717,B,-16.06803862966704,D,-46.32631430556747,-38.65241554346148,D,0
No,Widowed,Female,-81.28615110925067,-146.01084827924186,B,-0.9265244841651405,A,-109.12729066548413,-151.6122351978507,A,0
Both,Widowed,F,109.6994333851751,36.919567251892666,D,18.398219426057125,A,-65.17420295893979,81.98760872764646,D,1
No,Married,Non-binary,-46.38400149098558,36.363248809519106,D,-3.1475577940568757,B,31.214812752704457,6.172520882770336,E,1
Both,Widowed,Male,95.14147514304115,-165.73780050430753,B,39.260158130948916,A,-130.95839131061928,-62.8387298084912,C,0
Physical,Married,Non-binary,36.89425596904496,181.1031620199936,A,8.196109817293973,C,75.55137624317446,-150.0839099864713,B,1
Mental,Widowed,M,-73.50974404452803,-11.90945990699112,A,-43.180020429541145,B,20.332642383551057,52.993814439403884,C,1
No,Single,M,-33.40023428255036,-128.37289280832061,B,-7.484665913504722,B,35.24673098727784,63.68021659819739,A,1
Mental,Married,M,53.31924610023376,17.847838779892435,C,59.88549442597094,E,-164.35662354492274,-153.33189471671733,D,1
Mental,Divorced,M,6.885232787638132,-176.8955178546959,D,-5.727462359501967,D,62.88893270354059,9.596588882784044,E,0
Both,Widowed,Male,-30.77775543605738,92.01783496368162,B,97.27617580621701,B,-45.191274503054856,-15.207782959899225,D,1
Both,Married,M,125.70936477130681,-74.29770423139286,C,67.81732515349582,B,41.939252300849965,-189.76544829796777,D,0
Mental,Widowed,Non-binary,80.12419324616981,16.320323914396273,D,150.01359693165168,B,-142.59627701790646,-80.31616479738402,A,1
Physical,Married,Male,190.85377549457547,-44.308841627273196,D,-12.485367734926026,B,57.01198199094615,-153.98538811593687,D,0
Yes,Widowed,Other,132.74095870767556,-131.0874303243747,D,150.61716735440982,D,-15.980203369327143,83.45953997439602,B,0
Both,Divorced,Other,15.463289795611537,-120.27000811128418,C,197.38829274414164,D,-93.56922629099567,190.72241009638807,B,0
None,Divorced,Other,81.22605156057665,-19.61876368810358,E,70.16595378847393,B,111.20434156664341,1.1491457181057745,A,0
Mental,Married,Non-binary,71.55708232250805,42.70292970944805,A,136.45269011563292,E,27.065388776771844,-119.49333217640363,E,1
Yes,Widowed,Male,-171.33589408661248,90.57373112506146,C,92.07353177806394,E,19.730585079496144,13.888573521381634,A,1
Physical,Divorced,Female,-113.21162159718145,71.2048884889172,E,-249.71375811161926,C,-89.24578070528099,-144.8754707453468,D,0
Both,Married,F,-139.64715006020512,-16.288063578252732,D,-87.41997793227524,E,116.54432520106985,47.47681444424159,A,0
Physical,Widowed,M,-29.48467281057655,-151.51676736019633,B,48.92725957876184,B,-210.6491254816552,21.156339825751306,C,0
Yes,Divorced,Male,-30.547583372701958,-14.296087735063296,E,86.23373725925657,D,94.44014132248543,-9.88652688195967,B,1
Yes,Married,Female,51.35294448245449,-254.63937539417327,C,-143.84606968514723,E,-146.36681434507435,-127.37267384064883,C,0
None,Married,F,-42.917685067229044,49.77367118983165,C,-96.85596060879288,C,-128.43367362546226,46.66640597750464,C,0
No,Divorced,M,-13.82830037357897,-34.46335864699026,A,-31.489939101394544,A,39.89850921931552,-3.768160314981641,A,0
Mental,Divorced,Male,257.472733067114,63.07572108541115,A,50.918536804722635,D,-18.926636283530655,144.97785488780198,A,0
Physical,Widowed,Other,147.9482249901267,-6.077616752845269,B,-37.81323226156045,A,57.93428357330437,-135.1156879432237,D,0
No,Married,Other,-87.66093513459379,240.19193789933544,E,165.52111224043924,C,-130.30116862208376,-53.79416991025754,C,0
Yes,Single,F,62.325837777986116,132.83479725117638,B,4.571068559533537,A,97.49676144671831,53.236750661855304,E,1
Physical,Divorced,Other,-159.08673688837087,122.48577163259891,C,-185.95806109522644,D,50.9129842176099,-58.90151588022425,B,1
None,Single,M,-33.544936426665735,-61.97077479899499,B,65.49348186601519,C,53.42565652823112,-20.654565363227913,E,0
Both,Divorced,Non-binary,1.0618742046196536,-6.581346905624475,E,-87.73266157669349,D,138.67200583102732,2.772593966431859,C,0
Both,Married,M,-226.68080192516223,-54.619631788127265,C,41.72442418988756,B,122.06458167092487,-84.66438337345382,B,1
Physical,Divorced,Male,100.80252945743038,-6.014730683422459,E,-63.51317645621065,B,64.80364055392968,-15.447751126753428,E,0
Yes,Single,M,-155.24328221719173,150.6606579509564,A,255.38830824758162,D,113.14047840515397,180.79131693394515,B,1
Both,Widowed,M,15.837958838017908,-46.87398880384853,B,121.71039736272104,D,14.39872069682398,-136.56623366115872,E,1
Both,Divorced,Male,107.96929068470145,-138.799850368076,C,-54.148427547128584,D,-157.25467243969914,66.77579782937076,E,1
Mental,Widowed,Male,1.779519036866506,-12.538254939768438,A,-5.881688739500981,B,98.77673464547453,121.71414836763176,D,1
Both,Married,Male,-10.172767999927576,-111.38028998457588,B,72.26081266930866,B,-67.5489414907605,148.0269256707117,C,0
None,Widowed,Non-binary,-160.49496460109071,47.84267295348377,D,109.32379308151634,B,-112.68270887684571,-93.5175552100027,C,1
Physical,Widowed,Male,54.97262774703985,1.3983711982020148,C,-11.181959597774926,C,-66.22767040825853,-106.54332273126941,B,1
Both,Single,F,-48.93091427324706,254.4877796845778,D,-90.97437261769537,C,-35.206162171346925,81.38062794986085,C,0
Yes,Single,M,192.81032960464725,-14.486239779119487,E,32.54379844179298,E,180.91077135234886,195.11206518580926,D,1
Yes,Single,M,-152.82661449426107,102.36937034295497,D,-81.23761453118378,E,-114.95734637375557,235.53034491016106,A,1
Both,Single,Female,-52.50121713258279,19.30543189045505,D,-10.251238786212074,C,3.9893772648235895,56.37336811954825,E,1
Physical,Single,Non-binary,-65.23779758251366,32.537399713335766,D,21.755919519963555,A,172.15506507133148,26.588456115532583,A,0
No,Widowed,Other,154.3803495169291,208.18641239086043,C,-60.251224535573996,D,187.38944542427433,-27.217986030857112,A,0
None,Married,F,27.55491721688932,-78.47217693590807,B,-0.30848076987243245,B,46.81692880882024,-79.02790077084961,B,0
None,Widowed,F,39.74196066434729,-75.0595902592735,B,29.868221251227826,C,167.12578804531566,-28.521827674308337,A,0
Yes,Widowed,Non-binary,-15.339724176509103,-10.467786413399853,B,70.42686121356637,A,30.71878068091661,18.437123337525414,E,1
Physical,Divorced,Female,40.52002074896637,-4.327072289721488,D,-23.582782159897842,C,137.26668267790956,183.26679482798667,A,1
No,Divorced,Non-binary,-41.46489302959077,-174.83520816468032,A,129.90619712868545,D,-30.34961380041139,151.07520768063867,A,0
Mental,Single,Other,-54.33541458112783,-54.837631101822204,D,-5.9288235687514,B,42.45273119595341,-185.14614638879806,D,1
Mental,Single,Female,-114.52500061243578,29.67457405341017,E,13.0982561773718,D,163.72310057696166,-67.30653905674971,D,1
No,Married,F,14.023552582370687,-58.73879806968717,E,-105.62716512388843,B,17.888979674834594,-166.1445473242034,C,1
No,Widowed,F,119.52697236791532,64.48458846060578,E,75.81715471527743,E,114.45835772124863,-264.3197556962639,C,0
No,Married,F,95.10472664526294,111.2887289245249,C,47.474707170152655,B,-157.58835905663878,-87.26131875211142,D,1
No,Single,Other,-292.96829649140125,23.436763934705116,C,-23.28890871870261,A,133.93616396424548,-12.793057321674773,B,0
Yes,Single,F,-94.61477596611061,-53.7312847406992,B,-120.56764295977531,E,130.0342022354892,-46.18175890194033,C,1
Mental,Divorced,Male,-132.94858822477744,-45.599729395419054,D,90.35754905609701,C,-14.506293208835771,-75.31811880654166,C,1
Both,Widowed,F,-21.083371709170745,62.15556400690876,A,98.62681388201693,C,1.7038690192644461,-108.321093111611,D,1
Mental,Married,Other,43.25195628085937,30.057498510331527,A,68.49959927702304,D,180.25735446687762,-69.63057762183624,C,1
None,Married,Other,25.762566049077417,-47.95113220966088,C,-40.13136491548189,C,-71.32297831085907,99.51794838572714,E,1
None,Single,M,68.92433037074593,-111.87706572927803,E,-176.99253148313886,E,28.557846456827118,86.1301685966197,B,1
Physical,Widowed,Non-binary,11.736906006038588,-127.76772679715145,D,-7.846562184113735,E,39.994277646432245,-92.02510790607941,C,0
No,Divorced,M,-89.54913760340341,141.05692052808016,A,-65.95081318755155,D,243.7039896696119,-73.10881993438782,A,1
Mental,Widowed,Male,-12.125216170286356,61.10141113353389,A,-18.489851503656844,B,-62.15387345918205,-83.24377423599226,D,1
Both,Divorced,Other,-7.0891181548283955,-78.22617041812991,C,-31.833500642718697,A,47.489518252618,147.5260814524172,C,0
No,Single,M,1.2783973052551458,-238.58949483908938,B,-114.45721686467401,B,-106.38041494101553,-43.15748930400055,A,1
Mental,Married,Non-binary,-140.74243596266518,-5.791483742894441,C,47.54661504387653,E,69.53044961325962,23.491010964476356,C,0
None,Single,Other,23.8409235587906,-66.39803387092122,B,-81.7639713543172,A,122.96283515568147,-80.59962119837202,E,1
Physical,Widowed,Other,-28.02885005888162,8.347899002901226,D,-75.71867737209053,E,14.59534470955537,-39.381877970666146,D,1
Mental,Married,Female,58.21744002700283,42.9099735664728,A,-31.882683861212886,E,32.61740017282687,-3.0731301045572006,D,0
No,Widowed,M,121.11129576845119,95.29870992564076,A,-46.10436227448171,E,38.071014349810056,-92.21070607528141,B,0
None,Widowed,M,40.29922137433688,-88.1380025094234,B,-61.36514345477083,D,-52.72861330526963,73.93938080030479,D,0
Physical,Widowed,M,140.3447505550133,187.29046086866163,C,-206.7457864366618,A,131.14111698650552,64.38711060184814,C,1
Both,Single,Other,-93.73288025062232,256.00478163833435,D,24.75831425191592,C,226.294984674789,-63.8281943934102,A,1
None,Single,F,-84.18029340212966,100.52500895106378,D,-44.48348343230526,B,-75.27257627081708,100.15696294591152,A,0
No,Married,F,-28.43242343412037,-281.36768714899375,C,-150.97180516335226,C,-2.2256162939418163,-62.11964753168889,E,1
Yes,Widowed,Male,-132.96680790730747,43.16825035062352,B,115.39979862596208,B,108.36095475012073,217.90116578018393,B,0
