veteran,SEX,AGE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Veteran,Non-binary,40,52.73121779063388,-77.2531464639707,E,B,A,A,17.376099819149676,10.909786540737384,-119.8449713699596,A,E,60.26756519926103,A,C,0
Yes,Non-binary,94,-75.16559787709252,-35.44180184564079,A,C,A,B,-289.515302941756,-66.59730023412837,-13.660387812864142,C,D,133.33407614718578,B,D,1
No,F,58,195.03360219644335,-21.2451475577174,A,D,E,A,-65.88004388259398,43.61134631298434,-44.33303797224094,B,A,-85.7126578864036,C,C,0
Yes,F,55,-124.41330640485158,79.93956909544103,A,C,E,C,-103.29500360904132,-68.97209207560101,15.932855611345149,B,D,-7.893229596508766,B,D,0
Veteran,F,85,111.61341430689693,-1.7460952455900711,B,B,D,B,-17.15914245960823,-21.290193793520775,32.20456409914154,A,C,-3.694572648777674,C,A,0
No,M,57,260.3012794514984,101.64854584850865,E,A,B,B,119.75617261104748,-201.17060834628643,-78.82519578547509,C,D,-77.3570914942691,C,E,1
Veteran,Non-binary,74,-7.399066194818293,-92.5205924670289,E,B,B,D,65.05201159867947,14.371532678281646,-67.72323897848086,E,B,89.89253617922061,A,B,0
Veteran,F,84,-55.94809089218194,-90.07009037506585,C,A,D,D,25.563850838390174,170.2786205980755,177.08376849129363,D,E,70.09392496820364,A,C,0
Yes,M,82,-198.30671520546613,-117.24046121799184,B,E,A,D,-7.097573275067452,115.8617943217783,36.33200704647373,E,B,7.162448143317081,A,D,0
Yes,F,81,-123.74441398912784,138.54747187477852,A,A,D,E,33.835179469586166,71.90306116224498,-73.10866518469042,C,B,-87.82742011742114,C,A,0
Non-Veteran,Male,21,48.77925452837678,99.18217995791758,A,E,A,C,-63.88690217011727,-83.40696224759245,-82.1432198888736,B,B,51.59419810511936,C,A,0
Veteran,Other,84,-47.97555861147273,27.66509529666039,E,D,C,C,60.20754907069675,9.809896230948953,-0.33585036288544584,B,E,123.26852794789178,A,E,1
Yes,Non-binary,28,21.649026086798756,-68.66806668136209,C,E,B,C,25.411783113695186,153.0414396622722,45.25264661184115,E,B,104.22712264470262,A,B,1
Non-Veteran,Other,86,28.470314715060034,207.0755062911696,C,B,E,C,120.60620360920052,25.681490150768262,173.5144115980753,B,D,65.33264537392215,A,A,1
Veteran,F,26,103.38944969690638,40.95603800842695,A,B,C,B,120.2913752269198,-185.26898324902334,67.15147859821778,E,B,74.18154372454825,C,D,0
Non-Veteran,Non-binary,28,201.9256666965183,2.173176512053061,B,B,D,D,-42.35349489231692,-86.70520085116328,-18.99960831611873,D,E,-84.5900125148689,C,D,0
No,Female,79,-15.51213142373653,238.47285059917857,B,A,E,A,-87.58389842822805,-102.95765608259792,59.72674949428358,B,C,175.18654547844656,B,C,1
Yes,Female,41,76.98996352126298,-257.9859526520971,B,E,C,B,-12.96961014526277,65.61491250511851,67.10377669554617,E,E,75.38704096700579,A,E,1
Non-Veteran,F,96,38.23753572747343,-11.64929220694311,B,B,A,B,67.88656606700482,-102.87506288540355,17.442584064333268,C,B,30.917687450834936,C,E,0
Veteran,F,68,-6.958944782200735,-60.939139312288226,A,E,D,D,152.76715070999848,61.047351690829,-76.42333533397118,A,B,9.910606300536067,D,B,0
Non-Veteran,F,25,-9.879681767770936,-133.91504629823942,C,C,B,A,-6.868732940279242,-140.9348802927298,19.330168681633893,E,B,-66.62390884550724,A,A,0
No,Male,21,-133.47629559525492,-144.37545645451613,D,C,D,C,-192.46098738355323,114.12540098417978,-56.29626892196278,D,E,-115.75708740360507,D,A,0
No,Other,33,142.80073261468644,-102.00729853154222,E,E,B,E,190.6123643682095,30.678515924013023,58.118710958719966,E,C,34.713850647227815,B,A,0
Yes,Other,35,118.99666345101785,-12.223888851001798,D,A,C,D,48.60751598091952,64.24870441481683,-169.04530539788144,C,D,271.62885522873484,E,B,0
No,Female,82,-6.402879955519008,-46.808527479862214,C,A,C,E,58.24548938694465,-22.949036072268843,-62.99036988006949,E,E,117.7384964505922,B,B,1
Veteran,Non-binary,31,-42.778486712516,-36.60840704515274,B,C,C,A,-91.64029515192202,-14.084440907538662,6.083781255642147,E,E,86.2032567612383,B,A,0
Yes,Male,22,124.23635324692619,-4.649014681662003,A,B,B,D,-118.83573688302653,-165.15278900646874,-153.10683059487485,A,B,23.050660877123097,B,E,1
Veteran,M,74,-8.169502762072241,7.579978500109174,E,A,D,E,62.331143936639656,-197.78075699489256,-75.39313886046818,D,D,18.660331096553865,B,A,1
Yes,Non-binary,56,-114.76313457873795,39.792137019622444,B,D,A,B,10.790352163324538,-68.09567083648187,-129.22218131561348,A,A,98.82201758622216,B,B,1
Veteran,Non-binary,44,236.41194998239627,28.302233236295336,B,A,E,E,41.06197712407563,-67.14166575336404,73.62196706342795,E,D,-44.498207584660626,E,C,1
Veteran,Male,79,-8.371394458277367,147.59394362972074,A,A,B,A,182.88546883956215,-76.21476463589883,-12.290785625279964,C,A,-113.92718884938107,D,B,0
Yes,M,41,33.64441674820923,44.08949588891984,E,E,B,A,38.63288537706883,121.9546421905573,22.73536542206674,D,E,-239.0427079849959,E,B,1
No,Male,59,-70.00426649239843,-16.349596420407543,D,C,B,E,-32.73360185251458,-136.94949869016398,-66.9664794720038,B,B,-48.82281859596919,A,B,1
Veteran,Male,99,60.83105079129163,-5.139554997259919,A,E,B,B,20.397622051366106,-102.75421050079565,126.07683662814185,E,A,-6.414298381691036,D,C,0
Yes,Male,62,41.17141458708016,-260.6612425816536,E,C,E,C,52.672466816820304,73.15659198890599,114.8541116854639,B,A,166.39773242537584,E,B,1
Yes,Non-binary,31,0.5614057303404112,97.75949358004293,D,B,C,C,-37.25636888143025,-20.788901360693753,-39.74851499534751,B,B,77.79570711164818,A,C,1
No,M,27,-11.093784849476632,-59.716463195605144,A,B,C,E,114.78347951038769,-1.8751597843563863,-49.004524413736455,D,A,12.133876736534228,E,B,1
Non-Veteran,M,67,-61.26007695971485,-60.96566624900588,E,A,A,C,-52.66501246519514,25.83116330858415,7.762376659882597,C,E,39.08885862205551,E,D,0
No,M,37,87.65626454571681,-230.5224061029152,B,A,B,C,-132.3390077911826,128.0678480959226,22.93545372714281,E,B,8.38516596707302,A,B,1
Yes,F,18,141.58968711957652,41.21265476664912,B,E,D,A,-120.71976622087487,207.16074714194286,-24.026156165371464,B,B,-33.8695294646574,B,C,0
No,Other,77,187.90206656137755,-31.571032141581057,A,A,A,B,22.188373841698088,161.44066097618867,105.55780081760471,B,B,145.7775629363911,A,E,1
No,Non-binary,44,-78.05993042714199,-110.81379952219426,C,C,A,E,107.53118595845817,-77.50197455566267,-65.5252177458996,A,D,151.289945002441,C,A,0
Yes,M,38,151.15212198135092,42.779108239739266,C,E,B,C,43.218984681597796,-67.37023397928569,-58.42410030801446,E,D,46.63508344770481,D,A,0
Veteran,M,98,-20.38014650022002,-63.76755992944221,A,C,A,A,67.61550593115155,34.25588755584088,33.67279381346714,D,E,133.81578502866086,D,D,0
Yes,F,64,102.19661779855849,4.449472194912208,D,D,E,E,-83.44968221188016,37.588809876760145,180.86772513827515,A,C,49.73848223710199,B,C,0
Yes,F,75,-21.737093163741942,68.2052294697725,C,B,E,C,24.689139137512203,86.72058605219492,57.91396500762929,A,D,-29.748094946383517,E,A,0
Veteran,Female,75,99.87912651827922,-56.92825014218595,C,D,C,C,-218.33803049977453,15.974580291102427,83.5267810077957,B,A,-109.46871189619314,A,D,1
Yes,Female,64,62.74128695769138,148.1757712194737,E,C,D,B,27.664371103215725,70.85570116089579,241.09943431918356,B,B,34.861789686864306,D,E,0
Veteran,F,84,-1.083895353845756,-64.69885399344378,A,B,D,D,247.62449030241075,130.70759946855733,8.71221846286599,E,D,-58.60282307680157,E,B,0
Yes,Other,36,-13.815855960184747,59.40484917417419,C,C,B,D,-24.63463282902505,-142.51944197294293,27.602375959443858,A,C,127.53479807714545,A,E,1
Veteran,F,28,-18.397075832005992,-11.92737787306056,A,D,A,A,-80.4532669276721,-122.00936139940211,30.30060515460176,E,B,-95.31279376797922,B,C,0
Non-Veteran,Male,35,-166.53528915441035,-63.39034589912349,C,C,A,D,50.314251344783976,89.89824326558077,36.866732181749185,D,B,10.647372422791253,B,D,0
Veteran,Male,56,58.15205572789185,-107.83127003000341,D,C,B,A,64.36463531400817,-154.2404448692449,96.24691456466762,A,C,33.044638021574094,C,A,0
No,M,52,-18.94330169205295,6.512652564657069,B,B,D,C,49.47247518459544,-36.377091550113306,65.33193345232198,A,A,-14.212637853394728,B,E,0
Non-Veteran,Non-binary,19,15.023882702546304,-239.46627876180884,B,A,C,E,-59.830554061027584,60.544395435271795,-29.645117867361577,D,D,118.65252614000819,E,C,1
Yes,Male,93,-267.1971108591951,21.68288757374672,B,A,E,E,-120.04531747292646,-40.09102925512101,33.26145535184947,E,A,-26.183975926388857,D,C,1
No,Male,50,65.60743942690291,-147.54201395348488,D,D,D,A,89.69845068658968,170.55683227136558,104.10027611951527,D,A,248.73091929539578,E,D,1
Non-Veteran,Male,42,-36.99029896905648,-3.0200708904186966,B,A,E,C,-7.523677614324758,-104.14519707274745,-123.11593821327997,B,B,27.265816736805427,E,B,1
Veteran,M,56,-53.91038689150158,181.56326941445536,A,C,A,C,-140.81537399968076,-36.02795696750806,-191.2175224608745,E,E,-48.61586338084096,B,E,0
Non-Veteran,Other,31,-172.98692248153685,190.79750285650908,C,D,E,E,-122.08689406690769,51.200635499534606,-183.65166081180996,C,D,-285.15015265648736,C,C,0
Non-Veteran,F,35,49.350048125736606,-37.3108120093385,E,D,E,B,40.70948647946239,188.70814246872075,70.45805078113135,A,A,-95.7714438639072,C,E,0
No,Other,54,69.83289356738565,-34.802597557233106,C,D,B,C,78.07281193108633,12.725209159354362,16.885558775958952,A,E,37.530249570142374,C,E,0
No,Female,96,54.47255438300091,-118.11521620387279,E,C,A,D,-71.83661999339017,58.35556424223398,-105.80373431508876,E,E,36.74018165095348,C,C,1
Yes,M,81,-44.41191939442818,-137.86065995616335,C,B,A,E,136.86344804975548,-64.83884275705759,-63.66953503097669,E,E,135.68813330276092,E,C,0
Yes,Male,65,-29.503917914601157,-21.541535550654668,B,E,A,A,-83.28631297585034,6.791942183596221,-15.567944944192966,D,A,-52.45213617337839,D,D,1
Yes,Male,97,-14.05125143403317,-157.09635060439243,E,A,A,A,-45.3719193914769,-157.06173336063472,-26.424916393624752,D,C,-71.41789631829575,A,C,0
No,F,83,39.61875918217746,97.54264990984511,C,A,C,D,-38.573918425404074,297.6986145663804,16.83130569852967,C,B,174.86156340640758,E,B,0
Veteran,Other,92,-65.76792263968149,-53.92907371926696,C,E,B,B,-88.25233131183845,29.56110864084376,130.94589330244406,A,E,-205.3179719753049,A,A,1
Veteran,Non-binary,24,86.05660546042695,-85.79861431427922,A,D,D,C,2.8626846589837185,100.01444503543044,-70.31411176949945,B,E,-101.25503140400258,A,E,1
Veteran,Non-binary,50,32.88528166459851,-31.487859980303433,E,B,E,C,110.95259785866509,-81.96658848363637,-109.96680929262459,E,A,71.4416098888715,A,B,0
No,F,30,112.82778332916253,-8.672054078968177,D,E,D,E,165.17443444021686,-81.58911653724375,-126.10858111477575,E,C,142.01773922119943,A,D,0
Non-Veteran,F,34,154.8477471780506,-115.83391253032688,B,B,B,C,-78.2358846878403,-56.587151948413684,-187.25866703505517,E,B,143.13297674214616,B,A,1
No,Non-binary,29,-11.227424967208034,-123.80023076629007,E,A,C,C,15.22290881690867,106.18774465592746,-5.60224585019321,B,C,86.3296590768471,C,E,0
Non-Veteran,Male,23,95.59840360962119,-53.247675192886646,B,C,E,B,-62.81465750068265,17.62749791551115,173.6661372830604,B,A,3.159772927696792,B,D,1
Non-Veteran,Female,55,-25.64983368727517,195.53760351374277,E,D,B,B,257.9545079839511,-71.6925091548114,-16.3934952960794,A,E,38.69979548248266,B,E,1
Veteran,F,44,45.08808273530396,-28.04207338023436,C,B,A,C,53.02469215501331,0.28618186342462737,-1.3498324780105198,C,E,68.08955610116982,D,A,0
Non-Veteran,F,44,224.20959897562392,-23.628994756887476,D,B,B,B,-114.20892692529662,-132.24085785122125,-114.76551940950365,B,B,101.07007628843583,B,D,0
No,F,99,-71.66277163726218,66.81558164061484,C,A,C,C,-170.67450747669722,83.91108667043271,-94.31620131257216,D,E,23.43410063490342,D,E,1
Non-Veteran,M,83,66.65219646600842,-41.06440470879287,E,A,B,E,-33.87928680068854,-99.55195458918527,46.99990971218886,A,B,32.43435451137259,A,E,0
Non-Veteran,M,20,-52.98818363083092,166.7452537999578,A,B,D,C,-38.898091092651136,-81.40622768136508,4.5177261264086,A,C,32.48536852575053,C,B,1
No,Other,24,151.85586776242897,112.49458610994307,E,E,E,A,63.29499057432747,126.58514069443567,-103.50968902845352,D,E,-54.38673024459752,E,A,0
Veteran,Other,75,-8.207413462076127,121.55630993478756,B,D,A,E,-88.53885569563845,51.778934135180364,15.286025049812347,D,D,77.4665048375359,D,D,1
Non-Veteran,Female,29,-195.06842835277746,-58.799572536108215,E,B,E,A,-85.7938770662742,96.41481920239153,18.60201514587871,A,C,67.58029422025406,E,A,1
Non-Veteran,Other,45,85.39603487211576,40.97655016111529,D,D,C,C,150.6506215975413,199.9040584905316,-164.2231895929501,E,D,-21.093594737334055,A,A,0
Veteran,M,76,-28.997905983034578,19.33109139726365,B,B,C,D,37.90809420215937,-30.638609292137996,-73.86624302028679,D,E,-25.837967630782053,C,B,1
Veteran,Other,62,-36.698408542591956,-6.521712808284512,D,B,D,C,71.75287425438462,-37.795375490375655,27.40364338704493,B,A,-43.923687509133416,B,D,1
Yes,Other,49,-114.28430087103789,-193.23428063456137,D,A,B,E,-164.77837134725408,17.6633895732568,-51.461424931166945,D,A,53.05349905262552,E,A,1
No,Non-binary,87,5.841859470403977,101.90082270764584,A,A,B,D,133.13860209298457,87.93619224556218,-247.46296323969563,D,D,-35.77092072003367,A,A,1
Veteran,Non-binary,47,51.83422049378509,92.70498373733244,C,A,A,A,87.265524706689,-91.26542878190828,-40.75422077613098,A,B,-112.11734841821644,C,E,1
Veteran,Male,69,-308.4404084510747,62.00883536613576,E,B,A,C,1.0032091578238782,97.92078283902295,-119.19489271946804,A,A,8.1390030941238,B,A,1
Non-Veteran,F,82,132.09003577970086,-0.045442130613524305,C,E,D,D,-118.14220420272356,-149.55457448126674,77.32436232615758,E,B,27.831770279722473,B,B,1
Yes,M,59,-51.018879674012005,-163.00796076063006,D,A,D,C,-17.32959931462858,-42.16037023296704,61.88402263266727,D,C,-210.82549319723617,A,D,0
No,Other,34,24.08258609400975,82.58091967958737,B,E,A,E,38.295606770937866,52.517339158213346,-11.283352897400766,C,D,-95.09809743234563,E,D,0
Yes,Other,65,-39.03060881296962,15.601794061156655,A,D,C,D,-15.735352465109461,-132.12574189336206,151.74325514923723,C,E,-124.80413086157807,C,E,1
Yes,Female,51,46.851346647761844,8.796436139909009,A,C,A,A,-25.052566867975884,42.56690067394535,116.19619160999706,A,D,-151.3419572230535,B,C,0
No,F,44,25.994365949501542,30.745760748938434,A,D,C,C,15.14518804915822,-44.84684556948839,0.18393742742925825,C,D,-235.55620860731204,E,E,0
Non-Veteran,Other,30,129.73298047120235,16.544724171990893,D,B,A,B,50.12962444751263,40.10061559481989,-21.343994892365963,A,D,-42.757290923780126,C,D,1
Yes,Non-binary,91,103.07710675078074,170.0284612346578,D,A,C,E,20.862222262666315,16.974242708903073,2.182120871808163,D,E,101.26377910117303,D,E,0
No,F,88,98.51666699913515,38.62046104809372,A,A,C,B,149.5034876684151,-29.022322518589323,-34.721689598197145,D,A,100.74404805927175,C,E,1
Non-Veteran,Other,57,-2.776060065248205,130.18597284830818,C,B,C,E,21.915667200535353,-29.118927508148083,59.09801708134138,E,B,135.7637368607646,A,D,1
No,M,26,101.77620565715664,-51.621259787751114,B,E,B,D,-243.05844820348563,-118.36974647585646,222.4169826699308,A,D,56.778508087535165,C,A,1
Veteran,M,47,-70.80702187490238,51.57433433021276,D,B,E,C,-56.43690774887603,-210.49652488557743,256.0103072356903,C,E,86.62861285204063,B,E,1
Non-Veteran,Female,34,-50.92853703542215,-33.68290075156469,E,B,E,B,272.49202388473077,49.38991941880702,105.20534358082882,D,A,-27.73985923225689,B,B,1
Veteran,Non-binary,58,-109.95653433356398,62.66231458094382,A,E,B,E,114.01599908106729,19.117793626107694,-10.780945886921286,E,B,-4.515129556242674,B,A,0
Veteran,M,95,-152.02785168298874,301.9137367326062,D,B,D,A,74.75103837175713,11.053718709436975,-121.48795402521854,D,B,-117.5888323897249,C,B,0
Non-Veteran,Female,58,57.132267693143554,-67.38973411481847,E,E,C,D,108.48819164073629,138.85269040016556,63.92219010686318,A,C,-25.25634492699905,E,B,1
No,Non-binary,87,253.36966790366913,54.802696451281165,C,A,C,B,71.05408538443626,204.3873943685918,-86.23060339063686,E,A,151.4880622581023,D,B,1
Veteran,M,65,-85.43053820541616,28.288980658052555,A,C,C,C,-41.20202734241193,32.36817607865461,67.21562779702323,A,B,52.82231043162985,D,E,0
Non-Veteran,Female,95,-29.586653179035814,21.310236678052185,C,A,E,D,-118.39682788242247,87.9473851241041,-127.38105652989789,E,D,-47.06627084471532,A,D,1
Veteran,Male,32,56.48890773481151,-7.296426614627209,E,C,D,E,60.969680757117864,-56.84664168992558,-7.334535115842858,D,A,186.17119648908977,D,D,0
Yes,Non-binary,31,-14.415513604222784,-31.810595220497934,C,D,E,E,-38.86564440930831,46.31883173243113,-122.96210380113901,B,A,-37.58570155768618,A,D,1
Yes,Non-binary,83,-71.6269424702851,-20.781043011929423,E,D,D,A,12.896286606502802,47.666371765329316,-28.08089332403955,E,D,63.97684216351085,D,E,1
No,Non-binary,91,94.72938829998478,-228.66383505994355,A,A,D,E,17.046466092729812,8.806306396711106,41.49410437236428,D,E,-19.756397417377457,C,A,1
Yes,M,53,-87.75961513323205,38.45246230723353,C,B,A,C,-36.72127571609452,-77.33175817655933,-189.2976665542809,E,D,201.4719474835183,A,E,1
Non-Veteran,F,82,-17.600777796102445,-111.02813613759575,D,A,D,B,207.92663268918008,240.37217500224298,32.387217566702745,C,E,-195.44427228295075,E,D,0
Non-Veteran,M,46,27.83432117595731,69.64175788411124,C,C,E,A,22.420572237362755,154.29680754921898,-126.8121349329005,E,A,108.04338150463828,E,D,1
Non-Veteran,M,43,63.91145424127064,-41.92451372082468,D,D,A,A,98.06769675253479,-45.13649937835399,42.33753602527751,D,D,-7.778414594303891,B,C,1
Yes,Non-binary,21,77.08785825954959,-175.68325631613092,D,C,C,C,-80.94280249859807,-43.22506447510676,-46.886641321259006,C,B,56.8775383426685,B,C,1
Veteran,Other,23,131.22873561471377,-62.87049403901216,A,E,B,C,-99.9887872407348,9.732594845190542,78.50916045147599,B,E,-77.80623806714844,C,D,0
Veteran,Male,21,50.2893668905251,-174.75155564877042,A,C,C,B,148.5447275954032,-27.607589925167332,49.878652654154386,C,A,-109.23791028433165,B,C,1
Veteran,Non-binary,96,53.002863085768425,-40.743301388791714,E,E,E,B,-158.37333155819826,110.59468930619767,-40.536660974280544,C,B,-67.53631500792794,E,B,0
Yes,Other,84,24.442028058902295,-258.6482732527329,E,D,D,C,-113.68305671896685,34.46882722757037,9.402812456846723,B,A,14.500123710604692,C,C,0
Yes,Male,67,-108.86263619132367,-56.285509367575514,D,D,B,A,44.247403577338154,45.276125793947095,41.73704701639679,A,D,7.669359847008773,C,E,1
Yes,F,62,214.48356288601906,137.14600451502048,A,D,B,D,140.87246723040195,216.0480832148594,-40.8188690298722,A,E,23.39485150843242,A,C,1
Non-Veteran,M,45,-143.9208866600181,74.2921660477048,E,E,A,D,-23.61984067057202,187.32867679304564,-128.19346474578703,D,D,-120.0966374520552,C,A,1
Veteran,M,29,99.16808049049563,-79.02424601686283,B,C,C,C,-70.06472371681484,50.40624959968285,-12.573066724961656,B,A,10.372669481810268,C,E,0
No,F,49,-281.4530323897835,-47.24737734380706,C,E,D,C,144.4780015569647,-81.01123935274637,-5.8758683927361295,E,E,-190.10728953568713,A,B,0
Yes,Non-binary,97,134.77512492278467,64.24038451391361,B,B,B,C,89.1812008983013,-7.692862819949149,-101.49594319813944,A,C,62.205223984348834,C,A,1
Veteran,F,50,42.375462273014534,-16.55565233138516,D,A,A,E,85.55962954000344,-46.88702601257134,-6.277280904303296,E,B,101.02550708027427,C,C,0
Non-Veteran,Male,33,-23.076304865220763,53.912215188673166,C,E,E,E,-42.222534169905515,55.96491435693639,72.34433489680544,C,B,-98.40606751050606,B,C,1
Veteran,Other,24,185.1129683880209,-169.06420077344487,A,D,E,C,-165.95708230339642,-54.97405650074189,120.02091985806902,A,A,0.46754128467492884,B,B,1
Veteran,Male,73,-10.621367113074283,-103.18107914446612,B,A,C,D,75.37529392250354,-171.32606532116904,3.032519016368652,A,A,-51.67170678255517,D,C,1
