RACE,married,military,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Hispanic,Widowed,Veteran,E,-159.2304477199064,D,-3.9660872772812485,B,-139.600060506828,E,-17.289792365235538,0
Other,Widowed,No,D,16.00677080910364,B,30.66948331770338,E,155.42886790830238,A,126.20326252909541,1
Hispanic,Married,Yes,A,-40.93240884206353,A,175.93398399546228,D,-29.459280806311206,D,127.2978893356235,1
African American,Widowed,No,B,-16.963471050748716,C,-145.33165038342193,E,-83.41443742926032,D,82.03577226689063,0
Hispanic,Widowed,Yes,E,-33.339435268065124,C,210.30527093552053,D,15.60052623969906,B,-42.67552182291817,0
Other,Widowed,Non-Veteran,A,-40.11032962455604,E,41.07150544522033,D,-15.608630477426031,D,-113.70979310943143,0
Black,Divorced,No,B,-187.3005985722385,D,-66.07952375222611,B,3.3674347813309096,A,-78.54186678729826,1
Asian,Divorced,Non-Veteran,A,46.60134084934332,E,172.7550130982046,E,-130.36830847023697,C,-7.889031351995079,1
White,Married,Non-Veteran,B,-3.7540887076284584,D,-108.24050218989578,B,-43.29569140214855,A,-64.59286270148162,0
African American,Single,No,A,-0.2733432899659116,C,-0.2560967467561018,A,11.311634840399426,E,42.52386622489755,1
White,Widowed,No,D,57.60064826587992,D,301.4966201636648,C,-310.37229929088363,E,63.698263572247335,1
Hispanic,Single,Non-Veteran,E,-204.48505031831218,B,73.00955346773249,B,7.343696881687357,D,36.7750231375471,1
Black,Widowed,Non-Veteran,D,161.1720653917855,B,39.93100282240821,C,-153.17935472307835,D,-48.477574828839934,1
Other,Divorced,No,D,73.29106446403597,C,105.25769467358776,E,-100.9506448107225,A,-87.9456634169362,1
Asian,Married,Veteran,A,270.0890630049048,D,59.246245372256055,A,103.03881263129352,D,-62.831283775734484,1
White,Married,Non-Veteran,C,-8.383233604076318,C,-37.08793689796258,B,-149.96703588229704,B,14.168842140480761,1
Other,Widowed,No,E,75.77161987337956,C,-2.0752562327161312,C,25.331489796192596,E,-35.748850359458174,1
White,Divorced,Non-Veteran,D,217.54202864646288,E,16.063747118572493,C,113.17458998408463,A,125.2248591464278,1
Hispanic,Widowed,Yes,B,24.519396851458357,A,-76.7192715610685,C,20.076256920325886,B,-55.69958959870659,1
White,Divorced,Veteran,D,-19.276464255377864,E,-217.5493874822796,B,-10.531765640175966,C,96.31370641921151,1
White,Divorced,Veteran,A,117.9431145994193,C,93.13999317506374,D,49.26923627776585,B,138.60902110649215,0
African American,Divorced,Non-Veteran,D,113.5868587567852,B,200.51011996407678,D,3.7057664670809185,B,78.78391851555351,0
Hispanic,Single,Veteran,A,-36.74562129454549,C,120.48924860636625,C,-86.12959287306997,D,-10.75518557630189,0
White,Single,Yes,E,-72.43888141079779,D,-19.72047944280461,E,110.39526228564031,A,140.82964097193764,0
White,Single,Veteran,C,-26.708757251505578,B,-60.55200778033083,E,85.82160085950018,E,-93.10382044622472,0
African American,Divorced,Veteran,A,86.77328730784166,C,13.269657392322149,B,10.756356062844363,E,70.98203860402819,0
Asian,Widowed,Veteran,B,32.97612906657781,E,46.06984004981055,E,80.82334882025938,A,6.808243824494005,0
White,Married,Yes,C,14.017189383232296,E,24.454743159366096,E,12.648464864758472,D,97.6712509532625,1
Other,Single,No,D,-55.51945879678238,C,211.3066871906804,C,-136.95538727886833,A,-61.13444150218478,0
Black,Single,Yes,A,-19.279938905491285,B,3.851234323892388,E,267.69701772203916,B,-129.7688783119077,1
Other,Divorced,Non-Veteran,D,-155.1081408937624,C,-97.77326237557756,C,-24.110313621508933,B,3.672071420706782,0
Other,Divorced,No,E,-12.474088887087717,A,41.858744483060946,D,4.34815652039725,B,-97.61354483472276,1
Other,Widowed,Non-Veteran,C,-64.80802636823113,E,58.12538784551051,D,-44.64190296917919,E,-6.323636965072113,0
White,Married,Veteran,D,-93.52091991530182,A,-39.30637841237818,A,-6.1445226906477775,B,233.70556815383864,0
African American,Married,Yes,D,283.57847375521635,A,10.533601880431833,B,-7.47565942405573,A,148.47030787823658,1
White,Married,Yes,D,143.54793093501615,A,-22.463694077377337,D,72.91569196054371,E,-85.40301747102635,1
Hispanic,Single,No,C,-29.814491722044345,C,102.97178713375284,A,7.034261253033125,C,172.37200236870555,1
African American,Widowed,Veteran,C,-38.69467350814888,C,-28.31095485683498,D,19.42101010917601,A,7.408836441860382,0
Asian,Divorced,No,E,-86.58477209176675,E,-106.65537330022296,A,24.92382563806622,D,-0.061820899847143125,0
Other,Divorced,Yes,C,-39.627837065678825,C,-58.612172460545544,C,18.787724625429032,E,56.135304559794285,0
Other,Widowed,No,D,-1.984636894447442,E,-15.632884990574139,E,161.14109816606734,C,22.702256798085525,0
Hispanic,Widowed,Yes,D,-5.167685049269449,B,-1.6041857869592016,A,81.7377983547979,C,43.488239877599966,1
Asian,Widowed,Veteran,A,2.016802476066589,C,-83.4746581458979,E,31.445317888160005,E,-210.16047326771093,1
Hispanic,Single,Yes,C,47.01511557905654,A,97.57254027563437,A,-37.84793375658022,D,-34.21628901371177,0
African American,Single,Veteran,E,-108.25545992224681,E,55.89152866149275,A,-72.35696330982775,C,-232.12473520576089,1
Black,Married,Non-Veteran,B,27.57048457973784,C,78.19264782883516,B,10.800240917302348,E,17.555259820636415,0
Asian,Divorced,No,C,-161.25190227737224,B,-84.27891150608961,C,-186.05880396543768,D,61.43693922147112,0
Asian,Single,Non-Veteran,B,-92.16097461904593,D,5.907770396343903,A,98.32782559663009,C,149.08493127141142,0
Black,Divorced,Non-Veteran,D,30.98899915747339,A,-33.47778483636352,C,-118.75588312936922,E,122.40384627861185,0
White,Divorced,Non-Veteran,B,229.21265409271982,D,142.04932947622703,C,44.885591749686846,E,144.80963909909804,1
African American,Single,No,D,-71.16870370140718,D,-1.5254642203670339,E,-128.5838022289596,E,91.72540885545578,1
African American,Single,Veteran,D,5.6393211962254375,E,-74.08596869473537,E,133.37631945847278,C,68.63477340937085,1
Hispanic,Divorced,No,E,158.70611661600188,A,77.01231343628852,A,-162.28840558837754,B,-84.4471451964554,1
Black,Single,No,A,45.76804849692899,C,62.97974021759367,E,27.49463571521345,A,-53.877863549426564,0
African American,Married,Veteran,C,15.925668484663632,D,-315.5191297945478,D,80.66211606656854,D,-62.45909498417348,0
Black,Married,No,D,39.62633171484825,B,-72.74766503168605,D,-186.02243155661833,E,-23.603887128154607,0
Black,Divorced,Yes,C,-90.0349286612743,B,100.27996449806574,C,16.169363187979005,B,8.97088483430832,1
Other,Single,Yes,B,40.329254900515856,E,15.864654317518653,E,50.16073989783422,E,-54.290237111899174,1
Black,Divorced,Non-Veteran,B,58.1661735139826,E,128.9230841230007,D,191.94102515630178,A,-7.372939980889591,1
Black,Divorced,No,B,-83.48172657094757,C,-125.44827167430736,E,-69.68716291834251,A,10.429535554779475,0
Other,Widowed,Veteran,A,-19.12174050096261,E,56.39242873451475,B,-35.27451524216449,B,37.15442488357851,0
Black,Married,Non-Veteran,A,-49.33387077581825,B,-39.7557173868039,D,117.4127026364052,C,114.67108594262818,0
Asian,Married,No,E,-123.01385648429468,A,-176.1634098540372,A,171.43978427180798,B,18.158635998671894,0
Hispanic,Married,Veteran,E,15.108228395702541,B,-50.57865191390722,E,-112.00903252474244,A,34.25277868307867,0
African American,Married,Veteran,D,212.5588210284119,E,98.84560571869098,D,20.42179111215175,D,62.608214908940354,0
White,Single,Veteran,D,-42.61359211615589,B,3.775162262019685,B,-84.21411221839021,E,-20.829423779512926,0
White,Divorced,No,B,-91.5815891265446,E,-67.40286564386236,D,96.19338827574286,D,-45.86287362652535,0
White,Married,No,C,-45.456944527398115,E,33.42786815949142,C,237.41419376987554,D,-113.01574609009313,0
White,Widowed,Non-Veteran,A,-76.18836104750558,D,100.48570195523598,D,103.94051460984957,B,-6.520194210830153,0
Other,Married,Yes,D,129.83920831597396,A,-115.20757190582825,C,90.78538423335807,E,-133.25280308213488,0
Black,Divorced,No,D,49.8008662932981,C,-10.313271638234603,C,-36.79943182600763,A,72.27808161948967,1
Other,Single,Yes,A,30.211099923631622,E,-167.56217746872358,B,27.73449674711166,B,28.66331827721992,1
African American,Divorced,No,B,37.86801451297593,A,31.6901244133676,B,32.143460843687215,B,-9.723171480271011,0
Hispanic,Single,No,E,117.52741406600981,A,130.22221681132336,D,-30.330150443416613,D,40.913629236074925,0
African American,Widowed,Non-Veteran,D,-240.4058388595361,A,-4.526866146276962,E,-32.40931298689728,E,-23.94504991694658,0
Hispanic,Married,Yes,E,-120.41913589784086,C,-51.1164364464468,A,97.87446524459766,A,5.802365310425274,0
White,Widowed,Yes,E,50.405321623153576,B,7.014009193668764,E,-42.22172849701633,A,-125.30182723608702,0
Asian,Divorced,Yes,E,10.357993693835642,E,68.82944444496741,E,-6.355493619049729,A,-154.6042541412241,1
Hispanic,Divorced,Veteran,C,-66.81511825386268,A,129.371401042452,D,-84.93980915516856,E,-126.33799638395571,0
African American,Divorced,No,A,-43.334876805193076,C,-126.30862479867689,E,26.524893651537862,D,-63.701952413296404,0
African American,Divorced,Non-Veteran,E,-229.1501187655153,B,25.829778184385383,C,99.0126902162844,A,7.6016682423919635,1
Black,Widowed,Non-Veteran,A,-7.810099077377966,E,-131.8272650653314,C,-42.16271963801849,D,-75.63466926131919,1
Asian,Single,Non-Veteran,D,5.130918392456177,A,-98.0410933205604,B,-129.55835837117172,D,-47.31319668433937,1
Other,Married,Yes,B,172.11324003155673,A,86.23875528840252,A,10.95535104726155,A,20.028312224318658,0
Hispanic,Widowed,Veteran,A,-56.85218264533154,E,68.67425488758865,B,-123.21906125398412,D,33.39865643906792,0
African American,Single,Yes,D,54.03406987787081,A,79.46644663788346,E,-109.28945463107091,E,-94.25321179808233,0
Other,Married,Non-Veteran,C,-84.158422906932,A,135.5080238349126,B,-8.618958679001084,C,-62.364755809569274,1
Black,Widowed,No,C,99.8603698673287,E,323.3130889216829,A,233.63554159460014,C,140.6207390874901,1
Hispanic,Widowed,Yes,C,119.48561679820567,E,131.76509196013646,D,-90.36204604079558,A,50.83691162595076,1
Hispanic,Divorced,Yes,E,33.59583892887821,B,181.8483354751726,D,26.919240443816406,E,-142.53325161775308,0
Hispanic,Divorced,Yes,A,42.58527172380161,B,-84.73442982469292,E,136.98355700292686,D,29.047114725546123,1
Other,Married,Non-Veteran,B,-73.37523590576058,D,127.78064735926952,C,169.80073589290478,A,-43.895298256855554,1
Other,Divorced,Yes,B,-263.7040464818152,A,-184.84991513746434,E,-144.51978327625255,C,228.73817821344443,1
African American,Divorced,No,A,-231.97016080621816,E,-91.47491904539767,E,164.42543583785408,A,118.65401442073966,1
African American,Single,Veteran,D,-2.0496727593869672,B,39.57605569362145,C,-48.142523428396856,C,-78.58994335027397,0
African American,Widowed,Yes,B,-63.26272411150809,E,-43.77640905831545,E,-72.65042890279109,B,29.036898826287693,1
Black,Widowed,Veteran,C,-20.563750917948255,B,-24.534337554952756,C,8.247632954998773,E,163.93673273175443,1
Hispanic,Divorced,No,A,3.342535004155701,B,36.311461698605385,D,-0.6764692284075583,E,-18.430741550172343,0
Other,Widowed,Veteran,C,-47.76509402323262,D,-62.43109800960679,B,62.54152299205407,C,123.48401471129824,0
White,Divorced,Non-Veteran,A,-307.7127074439739,E,-129.28837910621948,D,147.26270444130293,C,64.9119647521111,0
Black,Widowed,Yes,B,-32.96435621409067,E,65.35016150245471,D,114.01858750271975,C,170.46257815223325,0
African American,Widowed,Veteran,C,93.01915676014333,A,-110.61833998553827,A,136.48343733615425,C,59.057208981563235,0
Hispanic,Divorced,No,C,47.56946220138275,B,106.39283918765057,B,-170.63421167600873,C,-105.74186068987328,1
Other,Single,Non-Veteran,B,-172.19035779847104,D,116.98751017588991,D,-34.91467111178708,D,-108.69853434108107,0
Black,Single,Veteran,E,-106.60362818569804,E,65.92788148551435,C,26.41571490315806,E,-4.555987285515736,1
African American,Single,Yes,A,-82.51727640364935,D,-159.0071576998894,D,99.35025859236718,B,75.11824230894291,0
White,Single,No,C,-93.21583123722466,C,-87.10086917767264,E,-43.55261483211068,E,16.637153473664196,0
African American,Widowed,Yes,B,-12.767532281473976,B,98.02329808695464,C,-21.792372614854546,E,256.0665559661403,0
Asian,Divorced,No,B,-59.63481077895742,D,-139.8070512030415,A,84.30238707817045,A,-96.36165163662523,0
African American,Widowed,No,A,-147.82314650528582,A,48.349483638246454,D,59.37000278048734,E,-95.5398218458753,0
White,Divorced,Veteran,C,34.0642008968175,A,-197.85208977166891,E,45.64372589774097,A,68.88368864873851,0
Asian,Married,No,D,-58.43928992700764,A,90.07624201083284,D,13.454316556826088,B,-65.92358904447875,0
Black,Widowed,Veteran,D,-108.84439094279861,A,137.0763174755627,D,181.75816108982264,D,5.962077646259529,0
White,Widowed,Veteran,D,-65.4196305254709,C,73.42850457530143,C,-179.87236246738297,A,-75.93494901603593,0
African American,Widowed,Yes,B,14.865297868756693,A,239.3430283463688,E,-124.81764455888276,B,140.58544324390115,0
Asian,Married,Non-Veteran,A,45.22591482686257,D,82.4490671350698,D,68.00389232712018,D,58.31744711848239,0
Asian,Married,No,E,103.15185958123357,A,-8.014877862007491,D,104.20402159110616,B,-1.6357985606578265,1
African American,Divorced,Yes,E,-77.85083713928731,B,-180.78147556976546,B,-98.94770719519556,A,-94.79809674327865,1
Hispanic,Widowed,No,C,59.68452838787792,D,-24.3251061376099,B,-42.70229924002832,D,-44.70758962025575,0
Black,Widowed,Non-Veteran,D,96.59289508891459,B,-125.03003069060432,E,16.823455629491608,E,9.587282834483153,0
Hispanic,Divorced,Veteran,E,-87.46534542374023,E,-135.27677496610508,A,-67.22927371731427,A,1.3138069045460732,0
Hispanic,Single,No,D,15.813354376223836,C,14.371120252425007,D,-84.10979520169991,B,-20.545321998317092,0
White,Widowed,Veteran,B,-26.234903839172794,D,-10.258519212741216,D,-104.49359185847536,C,152.64101626385676,0
African American,Widowed,Yes,A,-15.573355700822267,D,38.20937921019264,C,-10.115405692319142,E,58.531520086707786,1
White,Widowed,Non-Veteran,D,-83.89855496778533,D,46.28796019543448,E,-15.91882081627863,E,-219.51082737596838,1
African American,Widowed,Veteran,D,43.43028008331482,D,-80.76192394787255,A,-49.65404736274061,C,31.779060483934895,1
Asian,Married,Non-Veteran,A,70.54979632553774,E,-7.291658107802757,E,-135.48961901944872,A,-31.799666901356776,0
Asian,Single,Veteran,E,96.19812714113061,C,32.37462078518216,D,-106.20972819128905,B,-22.265136402960305,1
Hispanic,Single,No,B,120.97456359502505,D,104.56009180314356,D,110.19866142708716,A,150.4345558199781,1
Other,Single,Non-Veteran,A,-1.2483350815203864,D,300.63554747310786,C,17.792990384224108,D,4.910206128568136,0
Hispanic,Widowed,No,D,127.06686080615033,B,-54.09737602378271,E,38.990599564882736,B,-153.7606891588891,1
Black,Widowed,Yes,E,50.07288179884013,B,-58.7213626369382,B,91.42544682634802,D,-70.54830803806172,0
Hispanic,Married,Yes,D,43.496104685722635,C,-109.78910555239338,B,162.39581704539344,A,55.35829232168731,0
White,Widowed,Yes,A,72.59025891349215,A,-145.1557102987417,A,-225.50301813163105,C,45.13226317469716,0
White,Single,Non-Veteran,D,73.37672511864517,A,-19.083123200959808,A,-25.02230004831632,B,-15.452918777190208,1
Hispanic,Widowed,No,A,55.02182275371387,A,-211.55341172688713,A,47.09059156628091,A,58.19824212042932,0
Black,Widowed,No,D,-80.5319942658995,D,15.830174432938563,D,3.5223326125130154,B,-61.910866540858855,0
Other,Widowed,Yes,E,50.982065787380094,B,49.509739441954906,A,-34.61211532388538,A,39.594430990408384,1
Other,Divorced,Veteran,D,-38.64881822375537,A,-146.88377746911647,D,18.98136100393072,A,57.14888904562708,0
African American,Single,Veteran,C,22.694124794456087,A,-138.94106185730877,C,-12.87136885549763,C,228.86261752966797,1
Other,Single,Non-Veteran,B,102.03546234828578,D,140.22764026244548,D,-39.251192677261784,B,-154.9242210407046,0
White,Single,No,C,-5.8291647600248995,D,-128.46904061682284,B,-234.21442108102553,D,36.31744372837437,0
White,Single,Veteran,E,-1.7877135267419835,C,120.30519286684668,C,-28.940142091899997,C,-22.971740436732006,0
Black,Divorced,Yes,E,-29.814136839345213,E,17.683825294010152,B,-65.93647701917509,B,-84.04927926004842,0
Asian,Widowed,Veteran,D,35.92329093122118,B,-12.516785869480836,B,42.738354052800524,D,25.285606833130313,0
Asian,Widowed,Non-Veteran,A,184.19967887813533,C,240.2936834277805,A,39.824915888809635,A,23.249159506990228,0
White,Married,Yes,A,-74.08024809023208,E,208.90784667031932,D,-200.1752372840963,C,-56.81010921496179,0
Asian,Single,Yes,B,-65.51857703362346,D,2.751687813521931,C,4.752639768106997,D,53.13727466798689,1
Other,Single,Non-Veteran,B,-85.7175294849382,E,-85.37069104824009,E,103.43025190465904,D,70.54972252031509,0
Hispanic,Widowed,Non-Veteran,E,-9.880092176812033,D,-102.0988328397487,E,2.738265462913331,D,-40.174263537483185,1
Black,Married,No,B,120.96382150497358,E,-38.08947873541443,B,-125.41656215565813,A,118.05011456201615,0
White,Widowed,Veteran,B,111.78115705845293,D,161.63269550618443,A,-226.6701251262364,A,52.02874340662357,1
African American,Widowed,Veteran,D,-89.04613947885748,E,18.306036649459998,B,-21.929479677259515,C,83.22529137677681,0
White,Married,Veteran,D,-53.64509720457139,C,202.06941281047034,E,-30.347716352637484,E,88.98332935517917,0
African American,Single,Yes,C,10.404442039901712,A,-38.6228856873758,C,41.0096774885705,B,30.053368913295547,0
African American,Widowed,No,E,-101.35429230865385,D,-76.53230241893554,C,-36.964315258173045,B,130.0103188900431,1
Asian,Married,Non-Veteran,A,168.53418190016615,A,21.465250645433144,C,61.96238086391437,C,-154.96109875391232,0
Hispanic,Widowed,Non-Veteran,D,3.917261340359273,B,-117.64305999967321,E,-21.20551765598672,D,132.42041839527192,0
Black,Married,Veteran,D,62.39646404415253,A,190.69734995886532,B,-40.68668299272296,C,91.3024517562778,0
White,Divorced,Non-Veteran,E,-24.16607154370569,C,-63.40264470319492,B,-81.27495881564157,E,79.3106212570021,0
Asian,Married,No,A,-32.22564643193428,E,-162.89435231749266,B,69.47651472665048,D,-32.314052427845404,0
White,Widowed,Veteran,E,-142.5546516290853,C,57.74511588635845,B,68.52944572002096,D,142.17167710900813,0
Hispanic,Widowed,Yes,B,-99.98581344939473,D,117.7863610811916,B,100.04134062808436,A,50.697483789172225,0
Other,Divorced,No,C,179.2809364228099,C,-62.23501866459233,D,-103.66025259457774,E,66.59327933281067,0
Asian,Married,Veteran,D,-15.536613181856104,C,-15.88231063889001,E,47.52202622115939,B,111.0379416309093,0
Hispanic,Widowed,Veteran,D,-1.8197429253948045,D,-136.0741202226206,B,-152.85639472129242,D,-24.42589276267292,1
Black,Married,No,C,51.205451072125385,C,-72.34970916477886,B,47.01519737607585,D,-234.23730496866602,1
