veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Non-Veteran,E,-20.178200318015072,136.2769665026612,128.62599211323612,D,D,-98.62503648973686,C,D,E,C,49.129811150559135,C,0
Non-Veteran,C,6.911615580090345,55.81107501820437,-49.4712757351732,A,D,127.8769469776261,D,B,D,E,-159.18648509742798,C,1
Veteran,E,146.059091394585,38.901386181906325,26.656314877962608,D,E,73.48791892420135,E,A,C,E,16.404013648137685,B,1
Non-Veteran,D,21.641815035893224,-3.890224091221211,-49.12722405743945,B,C,29.44802163789224,E,E,B,B,-79.9073202146343,A,1
Yes,C,-50.83599054050887,13.563219481685898,69.45607694223904,C,E,-100.63808285979464,C,E,C,B,31.856010075100848,B,0
Veteran,B,105.26884706240958,-86.14221078380967,72.20048726568955,A,B,-35.20488910293169,B,C,B,D,-191.26035120702826,E,1
Veteran,B,-13.904784028251878,139.34061434234872,63.48175484955198,E,E,225.14570102372167,B,A,B,E,-24.789982668599343,E,0
Yes,D,-65.05305314628394,-69.0837968642323,-89.65823028376917,D,E,139.91548535975744,C,E,B,B,57.76619144631759,C,0
Non-Veteran,E,49.53263187353905,-87.6673053297944,94.57218341081925,C,B,-59.77437744452614,A,E,A,A,133.71790891683472,B,0
Yes,A,166.4760050220615,-102.09504691522957,85.29224013860262,E,B,-53.95565258679748,A,A,B,D,67.53012871405389,E,0
Veteran,B,28.251276424184883,140.0297951712184,-101.06394004704788,D,A,-16.46598687711893,D,B,A,A,-13.145083317094391,B,1
Yes,C,131.69180656168803,170.42085799415457,110.71060042681442,A,A,41.90912356950433,A,C,A,E,-44.49596956688898,B,0
Veteran,B,114.37820987166307,58.15941745866511,-7.448685730346612,E,D,127.60431377121276,E,A,C,A,45.78897767973982,B,1
Veteran,A,-113.3632524359039,-66.63745677786086,160.28878079993828,C,C,-185.46898177223568,D,E,E,D,-46.41033659257504,C,0
Yes,C,-103.6725055320984,-95.00722050544653,19.06466759648055,C,D,48.310166204056934,E,A,E,A,-17.206186674252898,A,1
No,D,-68.70593097271382,50.22697797890293,119.40408818177018,E,B,-15.644935010864602,B,D,B,E,43.10377998892802,A,0
Non-Veteran,B,10.590120504999485,-107.16498406222748,69.62302298895897,D,D,212.19236175872905,E,A,E,E,138.85872944578838,A,0
No,E,-92.04897736051369,-85.02864679680398,-73.36363902514421,E,C,-38.268095271503,E,D,B,E,-75.01716236572268,B,0
Veteran,A,146.06408949860042,-61.44570569670474,-69.01517360261825,B,D,53.76446687736192,E,E,B,B,-77.34913169951076,D,1
Veteran,E,97.85716191731042,-33.05737735578461,-105.63082246850612,E,C,-143.04523444280156,E,D,D,D,-99.22464890286614,D,1
Non-Veteran,D,-150.56687170746835,-78.51042952384026,23.209882900674504,A,D,-35.116542763165,E,D,D,C,-85.5821371863187,E,0
Veteran,E,-0.7984008463760602,180.86689300110504,3.6260789236445907,B,E,-88.34573142541483,A,D,A,A,16.252312788458248,A,1
No,C,3.9754688729846355,-99.24468485164113,9.859385308854488,C,E,-149.5914980927348,A,E,B,B,-96.57791721079614,B,1
Veteran,E,-50.382011945695936,139.23402700745459,-16.725333896347923,E,B,-16.165474991124302,D,D,D,B,-26.84594614370705,E,0
No,D,43.19337356639826,24.509292714994938,-50.71224377439309,B,C,-74.56453424189505,A,B,A,D,126.68253301209964,A,1
Veteran,C,-165.3696542623039,35.95414355248846,-34.764275643074875,C,B,101.79421900324492,C,C,D,B,106.94926428426703,E,1
Non-Veteran,C,-62.5747394190136,87.54524362294013,-47.5364783571107,E,C,226.32173266886392,E,E,B,C,-280.92348734086113,E,1
Veteran,A,-1.9673245461668776,155.02891218949776,-20.97045294013414,E,C,-167.91204039970228,A,E,C,B,46.882705343004645,E,0
No,A,-145.61833350852908,13.499801915611528,-100.2123044639032,D,C,-105.3782305437812,A,A,B,E,128.08905465305207,B,1
Veteran,E,39.88169326269407,28.830015968187755,51.03900635828089,E,D,38.42061541916722,A,B,E,C,64.18284647481691,B,0
Yes,C,-116.2087434133577,24.85804589215532,-185.89116556909923,A,C,-140.33946721985254,B,C,E,D,-144.2237375655868,C,0
Yes,D,-174.35146256055717,-73.5061596166318,-75.52619209015357,B,D,-36.98436671669303,B,B,C,E,-31.521615492836393,B,0
Yes,C,-175.11134975972158,-7.696939340153151,109.81475914432248,E,E,-91.73475625267778,C,C,D,B,-18.1082087802118,C,0
Non-Veteran,E,-31.18941375958289,128.18585889472652,258.7191818747932,E,B,-118.94850707547573,D,B,E,C,-48.578003280640225,B,0
Veteran,E,-98.62068214925964,-85.58174860304818,50.473842551474604,A,C,-43.65217697191226,B,A,E,B,173.23634534747245,A,0
No,E,41.3407459725537,70.04072572093561,129.0488211202495,D,B,117.6628096649915,B,C,C,A,34.11268910126465,B,0
No,D,171.9578637261622,16.07591002300998,93.69491803251493,E,D,-116.3686550027317,B,D,C,C,27.33770247432948,D,1
Non-Veteran,E,8.654474659711632,33.280548140518235,-77.9381543311402,A,D,-170.7877882699804,A,E,C,C,94.85174375716558,D,0
No,C,-77.50278960380092,26.527598194037388,113.03305756858744,C,A,-127.19082721819778,D,D,A,A,-10.25387859007219,C,1
Yes,A,80.42371837415233,101.41613868315638,197.85001312389866,C,D,76.41432834380126,A,A,E,E,-17.194112978050818,A,0
No,C,-60.77593545430388,-45.59644993202099,149.50886226520566,C,C,-8.859512387626173,E,B,A,E,-29.84842751794287,B,0
Yes,E,75.88259676311179,-369.4777475842465,163.36721426852483,B,B,-10.814232906077835,D,C,B,E,147.9169324645371,D,0
Non-Veteran,C,-12.475423759414516,-32.91103906994885,9.97608693069153,C,B,214.58712887712306,D,A,C,E,-120.41174545198719,B,0
Veteran,D,168.41649613538675,-51.90017335050716,-68.3446195450737,D,C,46.57348578734538,C,C,E,B,-42.659206901543826,C,0
No,C,56.24453090792585,-86.59604834383504,-56.05099246991053,B,C,243.95337583830354,B,A,B,D,18.635782232484104,D,0
No,E,-44.094357912743746,-52.14134999390275,34.943817920202854,B,B,-48.736932324510626,B,C,B,E,-57.53388135493647,E,0
No,C,160.96891997182334,142.65153977249844,73.43744030861511,B,A,77.29703622009741,E,C,C,D,-108.4310902368436,D,1
Non-Veteran,E,201.02799284653238,152.76430993859668,81.72505730576015,D,E,75.87224616391518,D,E,D,C,-224.19040919518847,D,1
Non-Veteran,D,19.162859171461626,-36.112257451968894,307.9697990475585,B,C,174.80082861268437,C,C,C,A,2.386231909207119,C,1
Veteran,D,-133.9408636498126,-32.09806913770817,-51.97741772192577,B,D,88.03219423057325,B,D,B,D,-20.569554557533944,D,0
Yes,C,-36.04193713632857,-256.86787263150256,105.1272638848688,B,E,-2.6236733889959676,B,E,A,E,28.43744834599282,B,1
No,C,-115.49823909593422,-80.70230408436261,-74.4810006086529,B,D,-123.13435084468409,D,A,A,E,-14.576534281676205,D,1
No,B,103.65726833842265,-38.45818872703236,77.35900651132474,A,D,10.861780309512147,C,C,B,C,75.50461226529663,A,0
Yes,A,61.71733903283012,89.2388008109522,-138.11356018245561,E,D,-61.40937719725,A,C,B,A,-96.85827940539576,A,1
Yes,A,-134.2394527731968,-80.73986665530488,45.41117451305963,C,E,95.53879778813769,A,C,C,C,-369.5653134193365,D,1
Non-Veteran,C,145.60339511975977,-32.70808506690364,252.33116926522544,D,E,-46.79901881752869,D,A,E,C,70.43021595439171,E,1
No,D,59.56845079400394,-89.32791981300366,90.22222194877952,A,C,-3.9487432325676197,A,C,D,C,-22.962765761490086,D,1
Veteran,A,1.2231103180434342,169.19447475155897,-168.80113520819359,B,E,-46.85770177756013,E,B,C,C,128.53372798049895,D,0
Non-Veteran,B,117.15758720889798,6.07196606720906,160.3131730307227,D,B,21.56243250522367,D,E,D,A,118.94832650769753,C,1
Non-Veteran,D,-2.543181812112643,-29.47617152557515,142.66706896261314,A,A,87.9151835267991,A,C,A,C,187.67961884054705,D,0
Veteran,E,71.4063376817109,-79.54215132967005,-32.385954083983215,C,C,-94.86171754896648,D,D,C,C,-24.363470691327294,D,0
Veteran,C,-27.474389309913356,54.643819737114185,-37.010771623405894,D,C,15.736937281119747,D,A,B,B,112.1589504653312,A,0
Yes,D,114.4830783909614,201.96364458834083,113.73387515586526,B,C,-38.32859743609999,E,C,C,E,45.11613538689954,A,1
Yes,C,-71.17202900008509,58.27148930693975,-42.59450969007767,E,A,82.12888815623624,B,D,C,A,-26.463879933081678,A,0
No,B,-21.869261206044666,-48.93175364127627,141.96296650934042,B,D,-143.01641482021589,B,A,B,D,12.272417589969775,C,0
Yes,C,-26.05164977132384,-120.25807144281795,-196.8435780721238,C,D,27.95539086979124,E,A,C,A,-70.90762421968722,B,1
Yes,B,81.44965439133998,217.49928371115286,-56.95947136793178,B,B,181.82677565150684,C,A,D,C,-65.86620983477128,A,1
Yes,E,113.17029856970102,-107.93180651179914,-4.484339155022407,A,A,45.879857998432286,B,A,A,C,133.81929488472736,C,1
Veteran,E,18.726639529983714,-14.948095717475873,-109.1700714582019,C,B,69.00363502442232,C,C,A,E,89.71918682613148,B,0
Yes,A,4.725472704537309,22.049836276275308,31.21125329246889,D,D,-39.985975438828,A,C,D,A,-65.98995315711825,A,1
Veteran,A,17.42437687584308,194.41335130251738,-70.62348779843373,A,D,4.395190874492264,E,D,A,C,-10.972413428225058,B,1
Veteran,E,-35.214871822470755,-128.1444298807521,-142.01432640225627,C,A,-71.7465741076085,C,E,C,D,-36.532412984071634,B,0
Veteran,C,79.12712606228439,8.117016221704025,51.394979187636594,E,A,88.24612024004853,B,A,E,C,28.16262942426268,D,1
Non-Veteran,C,-276.13376167230473,24.349125874802724,-44.544458928563216,E,E,-10.65922478104099,C,A,B,C,22.433912770025046,D,1
Veteran,B,40.22263922919589,-39.548249146225395,-175.02207788466555,D,D,-39.79176000459048,D,D,E,B,-43.98297827613717,D,1
No,D,-96.07948148224543,72.59008382517412,38.88093314602377,D,C,84.29013814019551,B,D,A,B,-18.016408423107908,E,1
Veteran,C,-54.7982517151787,-14.074260850745674,76.94114784319765,A,C,53.79882967572264,D,A,E,B,43.882279723632095,E,1
Veteran,D,70.1340156527281,11.960930128574015,-25.618161991585982,E,A,77.24470445269567,A,D,A,D,-129.117895428823,E,1
Veteran,C,-54.23124173414363,181.61867325951096,-108.73116950748556,A,B,119.98737247755334,B,B,B,C,18.34179784916303,A,1
Non-Veteran,D,-114.73450896768198,85.00455822052602,-55.58135342412225,C,C,68.597523255256,E,B,B,D,48.30242859747431,E,0
No,D,52.86234656356351,-2.802382556695491,119.25953949625907,C,D,-60.25401017778748,E,E,E,E,170.7668534667494,C,1
Veteran,C,-52.03421848192652,-45.96289607240426,-55.73965753113873,B,E,-52.7278902658445,A,C,C,D,70.45931464909222,C,1
Yes,B,20.86789228119732,142.54682846073257,-24.860102825151646,C,B,-79.78666138995374,D,D,E,E,21.9486947771816,C,1
Yes,B,-11.922019386939736,21.77715679368437,106.87953965995645,B,A,-7.155634318109313,E,D,E,D,-112.63071912253473,E,1
No,E,-71.35964196401041,-151.06553510594628,-45.84635806575556,B,A,5.0287672160363135,D,B,C,D,128.62531812849306,D,0
Non-Veteran,E,118.49348290338921,182.81319342377583,1.0356668095870951,D,E,-1.039291612987498,B,D,C,D,-11.32860879146922,E,0
Veteran,D,180.65255921610645,-30.400401277149964,100.07505899026211,C,E,-190.84507447169523,A,C,B,D,-189.37721781515944,E,1
Yes,B,94.3853476554988,36.48882263912242,6.5242863989631985,B,B,173.76735344014824,E,B,C,B,-16.1081549190981,D,1
Non-Veteran,D,176.04704738254156,-70.31520861533738,78.06125154083007,B,C,33.328863226579095,A,B,A,B,44.81531986824967,E,0
No,C,3.65770263703354,4.367057951323566,-4.024359930706489,D,A,75.74488815111711,A,C,C,B,-150.0541138194901,C,1
No,E,29.62977182359221,-136.6454458334473,-30.95959668060374,C,C,90.87003787264418,E,B,D,E,135.34157335587253,E,1
Veteran,B,49.30165818944805,-159.94277684381404,138.84607471700252,A,A,29.124146041572956,E,A,A,D,92.1093438998462,E,1
No,B,108.7077630114986,115.80903128705837,19.350654574769596,E,E,6.168900192530897,D,D,A,D,122.02254532505836,A,0
Veteran,B,5.318688684824327,6.557984123085625,135.84735591066828,D,A,30.190808862442196,A,C,C,A,99.07919124870938,C,1
No,A,-10.092463567676676,10.246506020116732,-130.29893607913152,A,A,-90.86723169676083,B,E,E,E,111.5267383913883,D,0
Veteran,D,-193.92258929425955,-241.26561365918087,225.11485956138645,C,B,43.20163769147074,D,A,A,A,91.87408336486975,B,1
Veteran,A,-36.09347836420241,-73.69363446686509,-216.42345441587247,C,B,91.12008984283703,D,C,C,C,74.31846668315329,D,0
No,A,146.78341823713444,-47.6532391238966,19.865671040484674,D,D,52.22549025969858,E,D,E,D,-140.15424922844898,E,1
Yes,C,-83.63934483110866,35.61322774066459,-61.50389084354604,A,D,186.54896083071264,D,A,C,B,69.7784416938062,D,0
Veteran,E,-2.1211036265420984,-8.87143262893729,-110.74119494910579,E,D,-40.49908301384168,D,B,D,B,-94.24874452213501,C,0
Veteran,C,142.75423604376866,16.433011863619722,84.98698823369212,B,D,36.33625798696985,B,D,E,B,-15.643364178093345,D,1
Yes,B,-1.2573752126488986,122.21450417069752,-62.9320716922253,D,C,21.817327609770658,C,E,C,A,-34.29420335396903,E,1
No,B,-13.195146158285182,104.95900421056321,207.46236986706643,C,A,23.796740643036642,B,D,D,E,18.928156259115667,E,0
No,B,-118.69237517763239,45.187664547695164,-70.84245542044901,C,E,43.78239421698977,C,C,E,D,48.923107240692964,B,0
Yes,B,43.463736639691355,-153.93201183068206,-128.14321455629235,D,E,-28.028971680786483,B,D,E,C,5.501305419826557,E,1
No,B,40.426937226516316,-5.090081953909191,-145.61913358215313,C,B,75.5216766483874,C,D,B,C,17.733574756095944,C,1
Veteran,E,259.10561537681735,-12.441949166930987,-114.90892165629315,E,D,-83.44601160096809,C,C,E,C,72.35880086001157,D,0
Yes,B,-149.30487253259562,150.9422694937376,-40.96993164800721,B,D,-137.7407706599471,B,E,C,E,179.33557960708805,C,1
No,A,134.87810833368667,24.35062557467299,-23.742948160957685,D,D,-80.71835271337974,B,B,D,A,-43.17398365524497,B,1
No,E,109.22240639051861,-390.58631113068134,-34.296198620569115,E,B,-76.03137884314583,B,D,E,E,54.96412982730538,D,1
No,D,2.4609660216756617,75.57563394827935,202.32552275651656,E,D,150.65739811728912,C,E,D,A,-25.740271748251413,B,0
No,B,-30.598127313467387,-72.81639588903319,-129.28608988444387,B,E,36.278860336032125,C,C,B,A,-18.69717467514903,E,0
No,A,36.03227666873091,16.631543992675006,14.969480667624492,C,C,-87.98863589987809,C,D,E,E,-116.3190289849369,A,0
No,C,-77.10413588758888,-23.21628386137024,-58.38100447547612,A,C,7.826123180241089,C,C,A,D,107.46566979944774,A,0
No,C,102.86253069370832,125.15079096315918,121.99316412455352,D,C,90.78287808170761,A,E,D,D,86.214883038391,B,1
Veteran,A,63.77353147861331,38.66648356254162,-186.0850966129945,D,E,104.90947716313221,E,A,B,A,0.4185432607344565,D,0
Non-Veteran,C,-166.55062000785347,-61.81784146708667,-17.653887218453807,B,C,164.56977044895334,C,B,A,A,64.89349145609941,C,0
Veteran,A,5.659694231651594,46.9269877373045,120.10039773181454,E,D,-25.817945663258563,C,A,E,B,58.5130630473904,B,0
No,B,-47.90958131692268,64.47994760255838,-146.54823202359125,B,C,-1.983050607493395,A,B,B,E,47.935377074351734,A,0
Veteran,C,83.18165895274257,256.4278859492172,-12.148336779415313,B,A,-2.583521804928685,E,C,C,B,-94.54482725237985,E,1
Non-Veteran,C,169.04682655426728,198.042462919956,-33.01227733525903,D,B,29.772183156048904,D,B,D,E,167.93638652442405,C,0
Non-Veteran,C,-57.75041109666408,80.26979293088304,-6.142402080176594,D,C,78.20727898066623,B,A,C,D,52.02657684211361,C,0
Non-Veteran,D,-78.9800663193838,-94.68354565169577,29.831046735979477,C,D,-28.75492816193428,B,D,D,D,24.110510241183924,D,1
Non-Veteran,D,50.201766407359074,-9.535589766183676,17.68488351954425,E,A,4.32048917033681,E,E,C,E,-130.39365409346502,D,1
Veteran,C,-179.97983210995974,104.71666696596358,-48.471311229549904,D,A,-10.214505530929923,D,A,A,D,-85.48932720621367,A,0
Non-Veteran,D,101.05898888388141,6.7849668804913605,-100.45881305003314,D,D,35.84956779946998,E,D,E,D,69.77547121258806,E,1
No,B,-23.885295512044973,-26.012376703977946,-14.842069346548772,A,B,-2.5537347803347696,C,C,B,A,-107.64339205364158,B,1
Non-Veteran,B,-66.86202942949201,37.86502572097742,49.19169404934224,D,D,-28.88455825955736,B,E,B,B,-91.09653676610026,E,0
No,E,61.309962359893454,-90.83774412238662,-5.26305913835252,B,B,57.873542827317806,E,B,A,A,110.02763807001388,A,1
Veteran,D,-115.89305188377539,47.12278812141029,24.524521102705723,E,A,94.71407895566234,E,D,C,B,-26.35393095106312,D,1
Yes,D,-210.9348714110649,-147.06641685009458,-33.02732988816272,A,D,44.90813376832578,C,B,B,D,170.99057417061047,E,1
Veteran,B,78.85988473506409,-128.32512692320665,-135.38052291698907,C,E,-134.8631675695918,A,B,B,D,-38.5459615291842,D,1
No,D,13.777487612762426,-134.49029222202503,12.998200649351595,C,B,-146.08363731049593,A,B,A,B,102.23955066842039,B,0
Veteran,C,-84.62725925125952,113.64622540719999,14.215503820623615,A,A,-129.89258322298954,E,A,A,A,-4.508690323339652,E,1
Non-Veteran,B,-57.92008537302063,-57.857988689941905,-84.29830887640244,B,E,-109.16311162879171,E,B,B,D,-92.54354549836165,C,0
Non-Veteran,A,53.621696784833006,196.8398010366944,-153.04678179191774,D,E,11.995046866744485,D,B,C,E,-32.496066320586856,A,0
No,C,155.47476729598208,-19.622776460098343,-29.43161463016991,C,E,-56.05539880817679,E,C,E,E,-108.38498779368082,D,1
Veteran,B,-22.860718071447632,65.80132068058711,151.16943744524332,A,E,-115.21062977866254,A,A,B,C,-79.32455275727114,C,1
No,A,172.41078255386907,21.56849588302304,-92.30648347030798,D,D,-167.9601348907568,D,D,C,C,16.72675959982434,D,1
Veteran,A,21.773502416542478,158.0399477549928,226.60833528103814,C,E,-22.20219749273693,B,E,A,D,-78.46897514172454,E,0
Veteran,D,-123.85158247698196,62.53087774716587,123.15853329380563,A,D,-53.21037087340073,A,C,B,B,179.8411675137599,A,0
Veteran,C,68.6988741654485,36.601559010649,48.46965322209032,E,C,27.01489575021029,C,D,C,D,-46.06345223352608,C,0
No,E,64.42312184767283,93.65100173530583,-1.6377517552984717,E,A,95.95832483888647,E,A,C,A,-209.4455408003028,E,1
Veteran,D,72.30369211024646,-40.37420529671299,201.23907484972477,A,B,-50.62655163925426,B,C,A,B,-24.054475585991174,C,0
Non-Veteran,B,41.073422304271496,47.56285778197346,154.29208552271348,E,A,38.509367075328164,B,C,B,C,127.37644506938017,B,1
No,D,113.17725430843637,-133.64966840877585,-47.94413761464208,A,B,-97.64494334473298,B,C,C,B,-11.652814301004936,D,0
Yes,D,-182.94262874518023,-125.1834187176103,-71.21191175427735,B,C,-21.546131998105018,C,C,B,A,-62.62395332755748,A,0
Veteran,D,45.46474473431865,41.70231833425615,54.995371449877915,E,E,-110.68116235894617,C,A,C,C,125.54762167649618,D,0
No,E,120.67535082812701,-117.54064724161654,-50.77169823910664,E,C,-18.918304439922753,A,A,B,B,-48.34014276822254,E,0
Non-Veteran,B,86.39306782469048,24.69517287744828,-140.68898437741012,A,E,39.11172622229436,C,D,D,C,-127.64752979199261,C,1
Veteran,A,-89.64193638241524,-70.58445112798984,-267.5880617234574,E,A,59.05035772751434,C,E,D,D,-139.73919209904335,C,0
Yes,B,69.93066576024302,17.781763024217607,-71.21994554627672,C,A,-257.52894866281173,B,A,C,E,-84.00454552856085,B,0
Veteran,D,-22.98210249504083,-21.633193032472985,-67.66629090136036,E,C,-21.64163084722046,B,D,C,E,-106.3006899307609,A,1
Veteran,B,118.23758860873026,-14.677359123102818,84.5986339876384,A,C,-30.63853654043135,B,E,B,B,-113.18025547637254,A,1
Non-Veteran,C,-5.6480926671402445,-106.43895755997144,82.5288885844624,E,B,80.41540751089977,D,E,E,C,-2.2596919226107923,C,0
No,C,-68.7327246756115,27.507936379134858,66.89404775155421,B,B,-95.10022124840279,C,E,C,D,-63.817924752653255,B,1
Yes,A,-82.81195596018337,47.93466391962955,-213.4925591272593,D,A,-82.6022106723704,B,C,C,C,-2.0507764781684648,A,0
Veteran,B,12.596922535314182,-124.06713524101181,-102.23293567236406,B,D,65.31186048399566,E,A,D,B,-106.54428441850077,A,0
No,A,59.86620548360896,-98.41465809499176,-209.5767852039799,E,D,-61.37564770955627,B,C,A,C,74.57492478421622,C,0
Yes,B,155.6827618412104,-149.89649795778118,-79.65502025099798,A,D,-18.835281244649792,A,C,D,D,-130.44605924731945,C,1
Non-Veteran,B,138.88475120938685,-17.160222163668884,153.14742337106367,D,B,-30.38777847573754,E,C,A,A,95.97293405571286,D,0
Veteran,D,-174.60679381489476,-52.5182999903148,-67.82339824312186,E,B,-13.944938712822136,B,A,A,A,-31.83634005190393,E,1
Non-Veteran,B,49.64950966541687,-250.53808985720724,81.15863698375982,E,A,-155.14807978064,C,D,A,A,-79.91722959620007,E,1
No,B,58.51554947761923,60.07754971542204,-0.24876491496623482,B,B,-25.24621110394742,E,C,A,C,47.873815131283365,E,0
Yes,B,151.33141180380943,-64.71639159781827,-53.69860318694987,C,B,-118.2376692599758,D,E,A,A,146.65888215295672,A,1
Veteran,D,102.73184636408901,173.8543805179742,85.88892683937117,E,E,127.08656104822762,B,B,B,E,-111.51904922676322,D,1
