nationality,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
India,African American,-90.48625939061714,C,-93.08856594052192,C,-8.561254847966838,-155.11223853122775,56.99185419799691,C,A,1
Germany,Black,12.838257400071198,E,-129.9168225802486,A,-95.41041275064573,0.9527929541771676,-26.6334008330955,E,A,0
Brazil,Hispanic,17.438312655072533,A,-48.278146081297336,E,148.11991731330053,114.86125095824562,-36.00023908638406,A,B,1
UK,Asian,251.68690401706945,A,16.527729059235487,B,-75.68071817496427,-15.229451158492758,25.42037676667051,A,B,0
China,African American,102.68537899914409,C,-93.92136597639389,B,-77.76644009123623,38.652459973741244,144.81795623203732,D,B,1
China,Other,77.19182882457197,B,-193.95732536464422,A,-39.83060469946207,-40.79253578207468,-98.82701422374579,D,C,1
UK,Asian,-81.14501426179417,A,24.45168648095266,B,151.45958894072612,-71.4360585368886,-28.968758352964375,A,E,0
US,Hispanic,5.4365159284773465,D,96.99947989679637,A,30.25256000269029,-33.085855713059715,-158.72076274244836,B,E,0
China,White,126.8234890147014,B,69.1672098800876,A,-21.544033713250947,-43.76534377765299,-79.52328551139497,E,E,1
Brazil,Other,-3.50622176848368,C,34.878089154508935,B,36.368557781288935,114.47188282425633,30.21383594763597,A,C,1
US,White,80.90418353504228,E,33.176233558092136,B,-62.7974414958118,157.95158428766632,-96.93263076548021,E,C,0
Mexico,Hispanic,-20.723672083596437,D,-33.371848217080974,C,-21.645635227704968,58.498314026466005,48.688289885343416,E,A,0
Germany,Hispanic,-49.12268761143953,A,-168.51828974475652,E,-111.36340363221164,76.29651925794705,86.12433470783891,D,E,0
India,Asian,-2.9143996493532054,D,54.61962509345317,E,-68.15173008383442,55.046730762231554,0.5009269108417601,D,E,1
Germany,Hispanic,23.071157468494906,C,-59.063689449785215,A,60.23637404474965,-35.10050318463319,-47.037654832780795,A,E,0
Other,Black,-41.436021189207224,E,-102.43180621298617,E,12.892248408815476,17.01246035567954,-76.97715259170036,D,C,0
UK,Hispanic,185.176261384403,E,41.770858453988495,D,113.27927914578963,-141.5244210943646,-12.61049728837891,D,A,0
China,Black,-56.41020471959395,D,154.63345783170917,B,-39.72358935024914,-116.93946830680994,68.61362112727409,A,E,1
UK,African American,50.07885000744157,D,-63.22119370383743,E,-116.16292052041048,-146.47915298080443,52.992245762107395,D,A,0
Mexico,Black,145.2661570460943,D,87.41533864545711,E,59.05621118124087,-40.29727274172433,137.56676366886632,B,E,1
India,Hispanic,113.69295089227663,D,101.50720077010416,C,-30.928752248507617,-18.357390687628108,-8.035384903746692,B,B,1
UK,African American,0.43907141782214604,A,82.40311809267608,D,-25.8994519865413,-62.53380402060997,66.44690482833636,A,B,0
UK,White,-53.93241130280162,E,-42.844651448356444,C,64.86238939847122,58.481532774945954,-149.9180541698929,B,A,0
Germany,Black,6.230167614278296,B,-92.35587723738887,D,-75.8063718417135,40.567968457241015,-117.41343169939202,B,B,1
Germany,Asian,-53.43654032099191,A,100.31194256984612,A,18.994020332892305,132.9245285446898,11.549143426868753,D,B,1
Brazil,Hispanic,-113.34431292585721,C,-105.58790647230083,C,-162.60468986183773,-123.80435587318028,-267.9234940652747,D,A,1
Mexico,Hispanic,-145.8902732642441,D,55.29199460367579,E,-114.99364779920201,-50.73633213147713,91.7835537625671,E,E,1
Germany,African American,22.312617106313237,A,-49.19456433179802,E,-57.59047387612692,-46.783758263374416,-90.92095526974444,D,C,1
Mexico,African American,-4.56078294649897,A,-151.6695307639782,C,-190.02775930990538,-7.540838210407637,19.87809475094253,D,B,0
Brazil,Asian,-44.00879111058255,D,130.98057659336507,C,-40.63181063757733,-39.92155965755043,-80.7681693362895,B,D,1
UK,Hispanic,15.546123947728821,A,-25.491755988152363,A,242.35866424990368,-135.1573617229999,75.23734255536962,D,A,0
UK,African American,-16.176614229629674,C,-22.401101113412775,C,-23.35099689965246,-50.05388415741538,-71.7489982401654,D,E,1
Other,African American,-38.08215395178118,B,63.69360382301722,A,109.48648509326262,56.77099374416177,-4.330670558651516,D,D,1
Mexico,Asian,51.175300285146555,A,-6.151491025568732,E,-30.83873803936081,-52.73129609644035,-30.530005397776716,B,A,1
India,Hispanic,-6.866511958783458,B,53.11547371846851,A,-231.04755316708264,6.436858658761167,-75.02831842516602,E,D,1
US,African American,92.01484829241828,E,-124.64608630510361,B,92.06972118507237,-139.2702700695703,71.08848853776745,C,D,0
Germany,African American,-188.58685429534788,C,-82.17529290270838,E,-140.25498402370644,45.28809349873369,33.98302533437674,D,D,1
Germany,White,-19.11161461397727,C,-18.398748053341315,A,-4.673405832134368,-190.19131817634073,45.89655179503076,A,A,1
US,Black,51.85385320831573,C,16.494332175536044,C,-70.04895540498183,99.04337841320088,212.90592841200186,A,A,1
Other,Black,162.88555935345866,E,-112.35158297763816,B,-69.31229997036958,-105.6356594174221,-9.738535430586005,E,B,0
Mexico,African American,119.75800691767893,E,-83.40952463296809,D,-52.38410274232426,22.648500318693866,-142.64132222109592,E,D,1
UK,African American,146.30712050293118,C,-160.67754957335472,E,114.22002853751962,78.97195442393567,-90.12480281720218,D,D,1
Mexico,Black,124.36132446802009,A,-125.95629626958377,A,-66.25155473858649,-123.76117192135897,11.274658848645117,B,D,0
India,Asian,-118.4850858103783,C,-11.851908167237001,A,130.6972070599928,148.609963108921,-75.63691747315802,B,E,0
Germany,Other,-55.37483353303085,A,-121.15012287778943,C,31.10530158429668,-71.3149361507332,22.88371873689235,B,A,0
India,Other,13.685314660123273,B,-200.00555128438927,B,62.032008057435995,-14.76521300532313,-85.31518824620332,B,A,0
UK,Black,16.503569923885163,B,91.9445705059986,A,25.41466034493787,80.56037806298691,11.855612485077744,D,E,1
US,White,93.98872486508924,A,-11.444154905867157,A,-115.21065783999904,143.2332968760518,16.828000200929928,B,D,1
US,Hispanic,41.27570259761943,D,64.54704940324677,D,110.18784302932873,43.07649531557469,53.73061976801401,C,E,0
Other,Hispanic,-64.08485053860744,E,-53.20730713059938,E,58.553378231798504,-192.60668129037694,91.934704082018,D,E,1
China,Asian,30.537092641978557,D,103.35273943589587,B,35.16907297973662,232.6655537248806,-77.4495973422641,C,A,0
Germany,African American,-26.51911476472683,D,-175.110757726496,D,85.6335593790636,53.98673772723348,108.74445991802087,D,B,0
US,Asian,14.906807424281855,D,-45.269492420651005,C,79.7765608998922,71.44617520777345,126.52771804049866,A,E,0
Germany,White,-33.789962845840726,A,89.38609513388947,E,34.57142396179839,40.434589359147836,-4.906391854318594,B,A,0
Mexico,Black,-75.65126584986864,B,-132.3948874715377,E,101.02104292694563,-76.27333429103409,33.2578190188388,B,C,0
UK,Other,-8.80374982297183,E,15.63004972678635,C,-32.27821382154179,19.94025850405921,-76.26731384115963,E,B,1
India,Asian,-122.76400569711458,C,-3.1471035145562127,D,-41.40317130143379,110.01223060616859,-79.50308924496416,B,A,1
India,White,119.06989845382618,A,107.19875941484294,A,-152.31849248951954,-4.7216794055925115,78.44718956622624,C,B,0
Mexico,Other,162.49120028292933,A,134.36824691103305,E,46.55382722706648,-175.03964114531948,209.196575705077,D,E,1
India,Hispanic,104.61536557277269,C,30.128560198164532,A,-144.01039117813644,55.64090354390105,49.767761851376235,B,D,0
Other,White,-117.82811841073104,D,-109.12161640091902,E,-31.77870216144863,-136.01051241433535,-23.82240331356524,C,A,1
Brazil,Hispanic,10.370195602796493,B,-92.56309999334157,B,12.254436944223999,-24.953868759571183,-81.82957763973143,E,E,1
Brazil,Other,-72.65343504907572,E,-161.38979505519134,A,137.07691644688848,-123.47568217625292,6.1244506079785355,C,D,1
UK,Asian,219.8438039585925,D,-143.01726547229313,D,-226.15749877282929,126.35218488569025,129.88510978096522,E,C,1
India,Hispanic,-125.16823187314516,C,-9.245962574270704,D,82.94743385915794,-32.12503626956516,33.16445840166416,A,D,1
Germany,Asian,172.43307565349838,D,-77.13211391971055,A,-185.86465346279604,54.91405325858979,55.061036647162375,D,B,1
US,Other,-76.54756862032042,B,-44.150018774761264,B,-121.60101167317994,-1.355322060612794,-47.81734631167776,E,A,0
Mexico,Black,-39.13724094539524,E,150.7114026954601,C,109.2263359087493,-200.37440164225782,-96.1362948664103,B,A,1
Other,Other,95.38165262866262,C,-57.68130323312657,B,-21.283714423106247,116.0525800316314,151.1153498948363,C,A,0
India,White,234.4445334744729,A,-123.05315352986366,B,-68.52958550022653,-60.98694988976171,-17.822244276345714,C,D,1
US,Black,291.82007048213023,A,38.66527161471431,C,-168.17356752229676,175.79524313598222,57.18042167193549,D,B,1
Mexico,Other,73.50007728810792,D,-225.63259541282287,B,-46.70117842766789,83.01287520603138,3.283282325766417,C,D,0
Brazil,Other,-39.377804298849824,E,27.205569094230793,C,-81.80234656086621,-10.703622851380905,11.762952108074495,C,D,1
India,Black,16.159968207772774,A,64.00799199359977,D,4.182026513040011,-0.19501835822488747,-109.92169154337441,E,D,0
India,White,88.1128869708402,B,-52.15605403986336,C,79.72164759908819,1.805813675232248,-76.02392625232987,D,C,1
UK,Hispanic,-4.069725265128431,B,-205.48280933230308,D,-78.23761710613766,26.233127376804248,49.31614183112415,C,D,1
Other,Other,239.68421668301153,E,-32.0664951064493,E,60.730151471525964,48.56997058525567,172.69888932628027,A,C,1
US,African American,-4.5023795035323655,C,-146.3968226276809,D,-85.26808302577801,88.24503643415048,27.199812354513536,D,E,0
Germany,White,113.79177853901328,D,56.766502530010364,D,-31.56368913287273,59.49394163955719,-107.82909230881013,D,B,0
Other,Other,-89.23448497707025,A,77.37684704803588,A,9.260628423958194,-24.256060511573637,172.39551697648633,C,C,0
Mexico,Black,118.96509358215523,C,-94.07519324151018,E,-58.52144884139503,-159.84683673031495,56.90645536801906,D,B,0
Other,Other,49.981563594928694,E,77.97429067112928,E,55.96935014933059,-43.25274374766791,-192.03090879311068,C,D,0
Brazil,Hispanic,186.6710317645315,D,31.92884394077453,B,-40.088128969876855,10.576017790152434,8.963639922255966,D,D,1
China,African American,-81.84731582995542,C,73.40953000348219,B,24.702162344104284,74.63595859808278,113.10890546801289,E,A,1
Germany,Black,-18.816166201230807,A,-103.70090477607022,E,-55.531397266250174,85.21946171398925,-144.01298120284284,A,D,0
China,Other,-44.677657233914346,C,62.07345922791772,E,4.919785945835253,-203.6352734075544,-114.46141581726015,D,C,1
Other,Black,-0.4523551015570903,D,68.77313537267781,C,-91.90590057926842,94.73473708785399,22.042359294217615,A,D,0
China,African American,71.09747550834552,B,62.0672044644215,C,-0.5992056613746587,58.7532869501497,-66.25752026710684,E,C,1
Brazil,Asian,161.48291581464142,B,39.81695160120068,A,-3.3833792577274653,-40.729780324812616,-17.196866785497008,A,B,1
India,Black,-52.22423061888228,E,102.1180984067843,D,55.29191389919451,91.55439154581497,85.60256346724128,D,E,1
India,White,129.884183780545,C,166.06420404594445,B,-25.89190439156677,31.550468506964652,-128.19218074216278,E,D,0
Mexico,Other,67.89372434257494,D,-69.80369920708476,E,-129.10119290962822,21.09713735407101,149.27991702059938,A,C,1
Brazil,Other,37.47396831184887,E,-99.24669784405647,E,59.09333515571679,138.5401003202225,-59.91965604179247,E,E,1
China,African American,82.18666197099186,A,117.36079369742795,E,70.23611619984119,-20.78009793871833,10.33080497697203,E,C,1
Germany,Asian,-205.56421870551583,A,-106.81291713090172,C,60.51815902787057,125.40357064140211,-32.77551473089836,C,D,1
US,Hispanic,263.66940653338486,B,13.871423770161318,B,37.11281517914021,40.383997183551784,16.33724490242066,C,D,0
Brazil,White,142.3476942061447,D,-34.40950221936644,E,212.69675472141657,-67.17537084482491,-69.59905767781262,D,B,1
UK,Black,-55.81769548458081,B,-260.08109407874866,C,-51.7336475331081,8.83189537007128,187.05737784200983,E,E,1
Germany,African American,74.92682680414718,E,22.48627233679771,A,-159.03433034937856,95.8195816430513,43.649574081645035,D,E,0
US,Black,110.44583331913009,B,11.925077313114132,A,-47.57106537448495,59.28187363236665,-58.10903575004468,C,B,0
India,Hispanic,-25.599977074131107,A,58.323277634121155,B,-158.596888383429,49.26513890604382,-78.26528702371434,B,E,1
US,Other,123.00150930116416,E,33.84287895805646,E,43.92415049191839,-17.54103078155687,-36.665260402456035,B,A,0
Germany,White,-106.29600487852598,B,-12.534889103957303,A,-12.367634447148461,-35.6445839266043,-63.962680352674305,E,E,1
Germany,Other,36.02603647122255,B,94.52585153501052,B,-8.071309996697568,-44.617319914690675,-136.6529359136894,B,A,1
Germany,African American,-41.741006411860155,A,22.151999203868087,A,95.01067750112813,-94.47358564895801,-10.32938487287788,C,E,1
China,African American,172.66948740925642,B,-59.53936135935018,D,-146.5471433596911,-95.68095181215656,-83.23238305889576,E,C,0
China,Black,-96.99743947045995,E,164.24972145780987,C,-163.40250982377958,176.265795727497,23.74891042729212,C,A,1
UK,Hispanic,91.33624502460471,D,-77.23409698524006,B,-113.19057503496126,-32.695151524194436,9.183791293656958,B,C,0
Brazil,Asian,118.16719052101303,C,89.77099416146027,E,-68.23735934840937,-33.78674433575718,91.66284430855478,C,B,1
Other,White,46.090080575485075,B,-91.64438003265504,E,-50.296142482117524,-39.16705766728731,-16.695233302485462,E,E,0
Brazil,White,6.799057846470018,E,-167.1990748384916,C,-112.86909451890055,61.420851337580885,101.2395334804041,C,D,0
UK,Asian,-46.96613975307448,A,-152.67700264849222,A,-12.082533776026384,282.42070923275435,40.5167103282706,C,E,1
UK,African American,28.13182323305159,C,170.15833994289082,B,-71.88405249995883,93.18231213264315,-85.26720964688403,D,B,0
US,African American,178.0206664550104,E,-51.61162927778219,E,40.15587945389749,-121.34708271968546,121.91929186722675,D,B,1
China,Asian,31.87303207009058,E,28.418515764709245,C,-61.075021192598214,-17.24855407555759,53.44538641519758,B,D,1
India,White,86.1865260206345,D,77.25696622149192,C,39.48086595660122,-101.55859310894569,149.24673252087507,B,B,0
UK,Asian,124.19081665597255,C,-117.63655712229404,C,-40.09606287911496,55.320344269934765,55.80084386476468,D,A,0
Mexico,Hispanic,41.467083188802924,E,107.35443361295177,E,22.237960223523025,-114.74624428994467,97.63130749615621,D,D,1
Brazil,Other,46.32393371466437,A,251.10653898705996,C,-13.216399795735404,34.33228951224858,107.64892217052162,D,D,0
Mexico,Hispanic,-62.46722228338435,A,68.29084102170219,D,104.19558761637835,62.9220749420105,219.3358527897308,B,A,1
China,African American,-79.76455117938534,B,-160.04482264088708,D,122.72312934250374,-64.4116846016623,-164.37059616228612,E,D,0
Germany,White,-126.13697395699506,A,-80.245755296318,A,-34.48092220218293,-178.27584203883438,-53.21175612080757,D,E,0
UK,Black,-121.4752928349595,C,28.69486100021571,A,-94.35481712422535,22.51585340492118,-194.4607255071363,A,B,0
Other,White,88.08082221636545,B,-29.403967163165,B,-145.52190544131003,200.2671251092542,12.013065859106392,B,A,1
India,Black,107.34903037075505,C,-35.99033426408706,D,29.763534278380266,-88.44569681601348,147.3001210151815,A,E,0
Germany,Black,72.19333028632337,C,-8.695970788096476,A,78.16837635545119,63.4592238456983,-112.5184159923049,C,D,0
India,Black,28.774014054789372,B,14.481700135319823,D,83.45073156622959,68.46405075898355,41.74374585609543,D,C,0
Germany,Black,-22.39997750148509,D,69.76747619121608,B,138.2177921384775,10.637020086820083,-155.2376820379655,D,B,0
US,Other,97.5964069573663,D,27.383951076494395,B,-96.09905143256896,59.2351932284754,114.77197752594526,E,B,1
UK,Black,-174.18273202598752,E,-142.36055484378207,B,118.15870618820492,-33.871765306516096,-7.538073302950246,C,A,1
UK,Asian,-41.96735905611404,B,-84.25811018553806,E,91.54260491139286,-161.5169145395233,-72.56076453955296,C,B,0
US,Hispanic,95.15379123089815,B,2.8453051041656425,B,-65.45634888947846,-69.14653040915194,99.73520826817902,E,A,1
India,White,-91.20164278736578,C,88.196590897661,E,54.738769646376895,-95.93748183815111,3.9265436081122638,B,B,0
China,Black,-18.78501975731321,D,230.53486882491444,A,-109.90684271335142,80.88345025193276,-59.5889111609797,A,D,1
Brazil,Hispanic,19.417959772145743,A,72.15078010146391,E,266.99622992254194,128.1111714131942,77.93335029132791,B,B,1
India,Hispanic,39.6845970922258,A,-141.6340885880185,B,54.55662601240749,5.1379822386921115,150.23184729290645,C,E,0
Other,Other,42.99032648508479,B,108.40275440160703,A,73.76038219358709,100.27145709737944,-11.94507429564212,E,E,0
US,African American,-17.520010955950323,D,-200.13586851927084,B,-20.930026143937845,69.11433637999527,77.53481262437299,E,E,1
India,Black,-74.29267942327984,A,-42.971606675789644,A,-17.97896218200795,-17.064589468571377,41.44029950595379,C,C,0
Other,Asian,-104.88638821762189,E,57.74787366594437,A,74.1842060009067,184.91597179541117,12.517691497765531,B,C,1
US,Black,44.7428861199208,D,-236.34590831882795,C,-107.9909259766499,69.8526386285335,23.092567835649554,D,B,1
US,Hispanic,42.68070097389699,E,-22.122933380506225,A,-96.22518552403183,-68.35857894628663,-36.996745029498534,B,B,1
Germany,Other,83.83152361650149,B,-80.17536238381862,E,-52.581600006192495,58.68154355818774,130.0703150391936,A,A,0
US,White,-11.402677772079342,E,-69.0574471566755,A,-132.54829054858757,-120.5110664296277,31.016122255048696,B,D,1
US,Black,-157.83101834666726,A,-166.7759140805723,B,23.760781187363268,44.96784169963296,-20.016563500206257,E,B,1
Germany,Black,103.35189334799675,A,-50.8821302907293,C,-85.08370467263977,47.4827648444212,-136.50647250237031,C,D,1
India,Hispanic,150.045360258833,D,-47.87627169385056,B,11.133240461446588,68.29418208835,-101.31893782667368,E,C,1
