sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Other,61.91481011414294,-88.50210358601524,A,242.20459908536216,E,-44.25926775772048,87.2311386770807,-85.11678495574839,-72.2225465433508,C,80.50243629272723,6.5559989382700214,-160.76463820492359,26.943854517015392,A,D,C,-128.2141731098237,D,1
Heterosexual,-92.1561604365728,-33.01400297779279,D,69.50966236648445,E,-79.20438260465157,-74.89046829300509,153.06975271869265,-10.41617995962426,D,76.92580705353372,-18.468923410603637,99.72438800805335,-118.5101327578443,A,C,C,-13.00430115656955,D,0
Heterosexual,156.7450773895373,-79.16276829686215,B,123.72954073171643,E,-107.36723228417165,-128.4014525330121,-31.6757249537337,-120.90897961791973,A,-102.47199191138985,15.266587126072237,-153.5186385687176,-50.212807469144934,A,C,D,-41.59991417178076,B,0
Heterosexual,70.79541402506189,-198.06124433920058,B,-194.5497551652546,C,65.18714963084459,1.3813466406885342,-181.47238091126547,-107.51781585377546,D,55.956195792737276,-6.039990841010042,-36.40185946739253,65.22822969588522,E,A,D,58.97325508225549,C,0
Bisexual,-51.246458013566276,-77.3941692405323,E,-97.79710704120865,B,25.373538828000015,-129.27824063226288,-12.727805892132634,-88.56063698895674,E,-49.68877100801696,-10.158160657463553,37.02965033406636,103.23899319634309,D,C,D,28.52711552745722,B,1
Bisexual,174.92332339924084,-272.46501097048815,D,5.416230450955952,E,121.49207463386631,-65.85867140965807,113.83917891431364,-18.431784318568862,C,54.220737929396776,28.603530469415656,-57.33246238362367,50.24446469134324,D,D,A,62.358451673864245,B,1
Homosexual,-78.51695159225727,-2.277183792938557,A,23.41062419382289,B,-145.53929352941225,59.79218754979191,-99.37735140450376,159.47840010596045,D,-3.985333744744672,48.38162413744293,41.86090295472732,-102.12668670108849,B,E,E,-94.06202596810363,B,1
Other,-114.2675417978928,96.58035559407091,C,-138.8712477889424,A,-7.301732722121253,-238.54047317231252,-142.4228746397642,-217.64195594268497,D,-97.57496501576321,49.07290254336976,-47.52862597855261,85.00843962283278,E,A,C,-22.643310189611935,C,0
Heterosexual,-104.13826286803256,14.213366452055883,A,-102.60625123966432,C,75.69607931684871,53.79705984338098,154.78803521975107,20.881846384169865,C,35.42368726799769,16.986965199301018,90.15012168602944,141.79024960801664,C,D,E,-32.81145904527332,A,0
Bisexual,-126.98879988583525,6.029623645883462,C,-113.40847888991644,E,-9.09425542176136,22.974116642886695,-3.555641054808597,-256.2116579089634,A,217.92984826700072,62.65241329977018,-134.61844158951294,-139.58382148255168,E,B,E,-45.09183661466818,D,1
Heterosexual,3.43769211125729,28.89968218426112,E,-209.49220732261992,B,148.5562257078327,-112.90824750300877,-23.252652810505474,92.47236159119502,E,128.51420962598257,116.41826365835617,136.12446413849207,113.07723898279531,C,E,D,24.285020930938664,E,0
Bisexual,156.90253117628376,61.49413199150121,D,33.69305826705419,B,49.63275599481373,77.07892739365914,-116.13979144410236,-77.64302077057744,B,-123.18544103699179,-77.77801552092518,75.44559956594279,-170.01169439066487,C,B,A,25.107483841253288,B,1
Homosexual,-66.30628999011536,-11.549740986791136,B,-22.133835599978916,D,23.564059443265243,-159.0902986749488,-52.79357459278891,17.16557098164418,A,-68.9720811810502,28.98271919084532,-106.43879273626908,-70.73624013747269,A,E,B,59.5474320237029,A,0
Homosexual,-57.89758925190818,-48.196072131643,D,-38.03011199094708,A,159.49116222490744,-126.02297053141645,-49.644606633826726,114.87115423726229,E,-123.60160179264162,48.02331268210939,-87.23191408093007,-142.49178749272994,E,C,E,133.34910651560256,E,1
Bisexual,17.82597393378354,-7.837406803307092,E,-204.0521873392551,E,-190.81379870010608,4.463032191560715,-99.367862880659,189.70283671861935,B,-105.23752361959386,171.06736147907054,-50.74684088677308,12.510516864701838,B,D,E,146.29647236962836,D,0
Heterosexual,-49.03043962634672,-113.65257311486707,A,-181.9798005163114,D,-148.10189562018493,-48.06150906644819,-65.02128808639638,111.40770513751026,C,12.14015795888579,-95.73623003211522,81.21248787045306,148.88703709499117,E,A,E,-78.45595411861336,A,1
Homosexual,-232.71626092294025,-7.7068725915131475,A,20.814415930075967,A,82.49009807914356,85.59141522161293,-34.44068353008417,-29.034250904458947,B,59.276727224238314,-125.6967661440169,-61.23673089164656,-28.755078324982215,A,E,E,128.95081912288921,D,1
Homosexual,71.03423652957943,-114.29406817212498,B,-132.14816330763074,B,-184.63728930716235,-86.87215836024663,183.83960802682614,-3.0851458719605063,A,-100.5203745822554,-41.76605629311302,-44.103523200201565,94.96931012367791,A,A,D,177.884897438054,D,0
Heterosexual,-38.76411549146021,149.704700650759,D,-127.13835412853949,A,-109.91619942923082,83.72180621938264,32.38206168988608,-38.12327198480862,E,-173.12257082495452,82.84304068481121,105.08695309623101,126.14400801267007,E,C,E,-9.226668103557433,D,0
Homosexual,-44.731452052076406,-108.20299202390306,C,-156.5622467160771,D,158.94679176100627,-140.0528776577369,200.81290193902578,-49.927597171442976,D,4.455908424396374,48.24681076512768,-77.92203952809997,-81.37147007332692,B,D,D,113.13314558813576,D,1
Homosexual,100.18309202981311,-1.2490560801321042,B,-68.53231131583922,B,-86.63318284354517,86.53472446906859,-70.51660883659375,-15.653081650315242,B,74.74413218813768,7.758823554477648,52.85535946849018,-56.6009196424266,C,B,C,-77.06404407283071,B,1
Homosexual,-44.701612732584124,-72.54639495947205,C,-75.879294996513,C,110.47771856573749,125.1518190854416,-54.716929563024486,140.69325038383232,A,-169.20443366209827,226.82162321585633,19.737560026203084,123.67182640097457,C,D,C,115.34846205185704,C,1
Heterosexual,-98.6780943107601,-123.53322211272709,B,-51.04842424363579,B,-11.26321206425452,7.311566526545082,-132.5077152981004,-110.29882063926868,E,211.84187424225107,-81.27461625484482,-14.905413789594576,-31.071529074181374,C,C,B,189.81802547064365,E,1
Other,-60.27499462615632,178.35570987055846,E,25.137640922709103,B,-141.94595733306187,-69.60326301362797,149.03700770656926,130.1593848412907,C,89.45504016470615,34.40948462778719,201.1122400616523,-32.712125947411145,C,E,D,70.51537504853343,E,0
Homosexual,84.09431226310267,-22.192946126173204,D,159.80883622242544,E,136.65806199338405,-76.4586454293939,7.660597618667373,-123.25528852531731,E,9.470341772535635,35.068040777768154,0.18670350112950176,-4.022927971447916,B,E,A,-103.53440489882664,D,0
Heterosexual,-28.49392696129136,-41.63863029763047,C,23.454440475093097,C,-94.16099119293777,20.27249187932604,-288.69517465477014,-131.82126098387513,A,-220.7776928029869,240.54427061605335,-25.581651025102314,-53.183509132265826,A,E,D,-180.17254053799132,B,0
Other,218.2072522286348,-29.647992304038745,D,-81.2137743922517,C,-57.622682644869016,122.65149278993664,40.22642361524195,-44.16484765403509,D,91.44478515055012,159.68342399155006,24.372915755723426,94.84515353871882,A,D,A,99.39942100816467,E,0
Homosexual,74.49074667500224,98.7163210703215,B,-78.46590281702423,D,65.84912367542299,-123.84703702275716,52.626824260430936,26.83610028194939,B,-133.9387997419046,155.59907077594906,-47.83465610385796,279.4738109467805,A,A,E,-145.12265523800076,D,0
Heterosexual,-194.55846351428548,-68.2137912722928,A,41.36678058959381,C,104.4897990750363,-153.19805628602845,-10.705480035582125,4.049683680122984,D,-44.89606587509608,18.71043094970986,209.3363686712093,281.7649198085813,D,B,C,27.262828873189477,A,1
Heterosexual,-134.93556687387985,91.1397801240309,D,46.52537589485605,B,-122.5807730223845,156.81385648190968,-58.68272936810045,-245.0820020582408,A,-30.451261561971005,-46.95960682329537,-50.916958937036206,52.855322621201125,D,B,C,-93.4997539649939,B,0
Heterosexual,-75.40620853407297,-157.6067026204019,D,-27.870116888777886,D,141.6735095010322,-181.3420542062035,-71.9710711253716,-65.15746010208481,E,-117.31568974561348,106.01000255781318,-7.984863576897955,-1.61476215936731,A,D,C,-80.39723082081494,B,0
Homosexual,29.533031790727126,129.66048882336352,A,-112.7062215219203,A,-117.26844289564116,307.34938429583144,77.59269831072332,30.88559315444624,B,-86.32068350839131,66.12922176972982,112.97329686961022,-101.47874428244927,D,D,B,-53.75697565694381,A,1
Heterosexual,108.65472618863016,11.367913879869828,C,339.6443702807761,A,-9.585637536583405,94.96416548492216,-34.840587990736175,60.44523913808521,A,86.37397857723334,-56.382373677849394,73.09579929062706,-95.31962330349495,D,E,C,9.443711315879796,D,1
Homosexual,39.99870674501661,-8.545086193933498,B,185.14062354638187,D,-88.47730290001195,-82.8267208008369,-46.07867293932644,68.8428818619729,B,111.78353417950875,29.14967703212869,-1.0261213460090248,-131.44386314984243,B,B,E,69.38889715205588,A,0
Bisexual,-77.63792545304469,-28.723679300150078,C,-181.5051820278661,D,28.995296698718132,-85.89487718773239,48.181418713875765,10.753060525861564,A,-38.375444866061216,-170.18988522497676,53.22551459687421,92.95883917397441,D,E,E,-29.983075087313587,A,0
Other,-48.293490851939914,-156.77536736592776,E,-61.37223728479755,E,21.460538979525246,85.42561013929787,-24.612258784049303,12.623467576669038,E,36.57082471984596,-48.033475648228844,100.30947418121488,145.27728594385346,C,E,E,-63.60898184908712,C,1
Other,-101.13633767853356,169.74498707047246,E,106.73885002377,B,99.96335411344917,181.0677952418559,-194.13372211032387,-28.7660311302117,E,65.66661255044258,-119.11330153669839,-0.8524330444763811,92.4905284313158,A,B,B,-18.673560456209255,A,1
Heterosexual,78.27259709621774,-99.26368199530394,C,91.87514948605629,E,-25.985686476538373,139.44276300119927,20.566659140779503,-213.88872790796958,A,106.42027644872923,76.38695494265545,-11.119507224182556,-101.28136278046722,B,B,C,270.83823547091606,C,1
Homosexual,-22.742464009504314,38.559618619411125,C,40.96954547410373,D,22.273403825440543,-133.54335449701426,21.465849183956394,10.36474351418173,B,114.26196857328124,79.00899213489232,-34.52506907185899,-88.70018517429548,D,D,C,-126.16261938652255,C,0
Other,92.02617654755117,4.487280821390216,B,185.06975890513718,C,-206.037336582416,126.78016505171846,116.21141643982862,27.50056420947845,A,-116.90391413747005,-99.53444634496577,34.75785455051226,99.73936637313024,B,A,A,56.24116767128,C,1
Other,20.241106077397745,30.738350893441797,C,-253.74016494975163,A,-4.884093590400685,138.79459445054206,54.73454573467179,-60.477383629307624,E,-127.50917218341272,-188.36178424272623,-159.85808500159902,19.554793801860818,A,D,D,-102.84930755470472,E,0
Homosexual,93.39620660887144,133.61782969167112,C,79.81222536277953,E,-99.95550108227063,33.0136019297714,-89.40358848230728,145.63058108609295,B,-27.645303966614172,-29.8556717828918,178.20010512716183,56.73800307903784,E,A,D,88.24948775412534,C,1
Heterosexual,99.7126600388072,-122.78456625713035,A,-211.68405499087356,A,109.26004150534388,-94.26406707102817,-51.33917569230891,-19.137321806400372,E,168.51755206013533,-6.0214964113782585,-278.67050901980997,151.77375092342913,B,D,E,-42.1786606219178,E,0
Heterosexual,-8.959354403028998,77.14450133756395,E,-203.67774260520451,E,-66.63018474359748,-75.35521250219632,-42.79271295734814,-176.21582501416307,A,-42.70835790822168,103.06369552858055,127.85207049531249,-63.17318907687478,A,A,C,54.59842328670449,E,1
Homosexual,-132.91430071683453,-99.15630204694772,E,201.9948891206983,C,-2.763846527525429,-12.819206341365707,116.42853718589797,-56.26884914892598,E,46.0340751839022,-26.099340144399548,-50.81358840787495,125.89045058029534,D,B,A,26.756226102516106,E,0
Heterosexual,2.0050301597647007,83.11439268109578,E,-188.31168047836516,D,61.516909421619545,59.672947198625856,-51.18796542455413,84.18675403270002,E,-122.1344051645106,-116.90049664174033,49.96107393742926,70.30778831974006,D,B,E,22.86740433538178,C,0
Heterosexual,-231.83351040336655,-94.42922819095176,A,18.299912916249024,C,-190.9392656180641,-96.7965037163696,58.315520374575335,58.15585252981156,C,59.23434185629386,-28.47315430232125,32.457097303745606,48.38451685042888,D,D,E,-47.35317361532965,A,1
Other,11.287950960342402,-95.60387440421658,D,113.49853217241773,A,119.6790875381867,197.25421286310046,23.476328283105747,142.06111828393767,B,4.2615621741770635,181.72972356716568,180.52878564082553,102.52747196459369,D,B,E,177.15059113695563,C,1
Bisexual,108.8832695160026,-112.51680168991243,C,223.60314217268007,C,-104.3416559035324,-10.222882781381465,34.66632315787613,45.741790735641075,A,-12.584618342694052,-94.344497858247,-224.28866194950427,198.44674020043126,B,E,C,26.326496247625343,C,0
Heterosexual,18.662226207814168,213.34493676569585,D,-197.8543152633062,B,-163.66795035465026,181.0324042605496,83.24043795696814,-11.062555457965606,D,155.28965810412478,-157.95073900923816,-15.90623786185531,-62.92435538777653,B,E,B,118.57607470172628,E,1
Homosexual,63.37260955196472,-24.101257358774415,E,63.313859385129355,C,-117.4537432915945,-118.87898243536037,7.9606122016385745,22.51835377184738,C,177.10331533928127,-68.2806300885676,-24.20740147629026,-4.728687256373432,A,C,E,-58.77918748931259,B,1
Bisexual,198.32085498095623,11.2610167332011,C,165.78869172271962,B,4.852402842580088,-79.69015898962766,-84.96464007440623,143.56864171407463,B,-139.5946488862903,173.76067747405645,86.49960724769939,-13.658412238667573,B,D,A,-33.63712084612474,D,1
Bisexual,66.51640271347297,-37.14976534816474,A,83.72017098973473,D,65.52531954057716,-54.155090167915,88.93157194174374,-101.99321773213823,A,-58.618400927050075,83.7330459787811,182.31670850486228,23.440382230244065,B,B,A,30.219075311301026,A,1
Other,11.99372936659361,72.16202623166917,E,-1.0789933504680138,D,-39.44651824250511,74.50131978106269,-210.6904324498396,28.91152736506852,E,-101.76221622092005,-43.85730034503542,-184.85827670564095,172.79673536244943,A,B,C,88.71771246042253,C,0
Homosexual,127.88428736729045,34.84625392193471,D,34.99794097016851,A,-48.030796140579405,103.08917359652376,-54.35218054172929,166.39847155893042,E,-40.776682142906104,55.881739000285634,-161.301384257027,-206.71285087974246,C,E,B,-82.56667805000284,A,1
Homosexual,98.90079532207015,-26.988576392932934,D,28.318892553793102,C,-32.242497262057235,-28.73294382500946,65.0267711736058,-4.0118033775287545,C,-21.971462052901135,163.7545825252746,68.79062651104523,-76.51596160425275,B,C,C,67.83067349631374,D,0
Bisexual,-8.942449487809672,-17.481408185965435,B,-127.2319309321593,A,-143.87521299096863,50.47899025710287,-137.83699725591723,-58.39498695471818,B,35.334649550538906,-129.58164100528484,-106.36590150365333,-129.13629343595252,C,C,B,79.49895954227827,A,1
Bisexual,64.02319114578654,-50.05459469613501,D,110.88540181750024,A,63.33470657592903,49.83978729329349,78.42171011892248,40.50282969828189,B,-14.79763392088238,47.1469461352453,-95.7054735313778,-140.52819893043215,B,E,A,-46.44099947651924,A,0
Other,117.81635411826107,-83.44895470365333,A,179.25230201109542,D,-107.84698349615805,49.76831861108199,103.98699931945488,-13.968255470359548,A,83.7918738634983,30.037448969291784,-167.2029555142955,125.54143484352223,B,D,D,90.78650286220048,C,0
Heterosexual,-70.40017594791746,-2.4937159339608033,B,-84.82699888986551,E,125.19022471545003,22.904172642613197,9.267847815609251,60.31439747732254,C,88.98764377129345,41.882712437665326,-51.48747707681191,-35.57191829370232,C,E,C,84.37235357779015,E,1
Bisexual,64.24025700326574,-66.0290162615507,D,-136.52681162180517,C,-17.83935337232925,-34.63027479586225,-53.00002808673946,221.23741265647848,E,73.54741363003458,28.61420378006509,-97.26344871836687,32.21926236635738,B,B,B,-88.00768657985202,B,1
Homosexual,-78.96066737699671,43.41748735121905,A,37.73837938425493,D,-147.1891025597213,51.94663009336421,40.36506885224433,140.64155864798826,E,-176.70626759451488,110.7117019328879,-65.17633036132257,-10.00294222417486,A,B,C,54.272758626563025,A,0
Homosexual,163.65462608082922,-105.82064466980438,C,114.80625567545755,E,-52.47473346912771,-8.453541537056791,-195.44781894105427,81.65673871023871,B,-175.2244489334941,-55.35217825460783,-110.952668939434,76.61362272764636,D,C,B,129.43029004515122,E,0
Homosexual,132.1291214765083,71.72276871287465,B,-77.94753938454846,D,112.83187401055667,-38.58123039276127,-6.406235018186876,27.220078098989248,E,-14.478126749761696,-77.40424763801308,82.37008572683526,42.339321958172036,A,D,C,30.303597167115587,E,0
Bisexual,36.48678136194453,-70.11123274148797,B,15.778702234696725,D,91.9599063198413,162.74380116434583,21.700490735459237,45.15805254771592,A,-116.70446709420207,-68.23765051719248,44.902441720254494,72.72210612851033,E,D,E,-189.02022129691122,E,1
Heterosexual,-70.83480699270693,116.11091267908714,A,-168.74773502473064,B,43.41801769553651,67.13660772574153,-191.60152317276183,27.273590785770708,B,81.3728217939164,90.2968844966552,-51.87114001463734,216.76496881497567,D,E,D,47.93292384336097,B,0
Other,21.394765744686985,9.95605632351344,A,-33.551277924376784,B,12.052248200037997,-73.44841907731639,-7.176016738591601,-7.366228769766161,C,180.23536771755695,159.20536890557614,230.9623646684567,-201.93738177082398,B,E,C,87.99655991870023,A,0
