handicap,religious_affiliation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
None,Muslim,-43.98097794377034,B,E,-76.16008728934463,D,B,10.420146628301328,-35.27417738014903,-95.52711981593865,1
No,None,-141.21757760748204,C,C,-103.45206798280675,B,C,86.27251342397135,-107.66625567288916,-83.67498822815159,0
Mental,Jewish,195.9605156601306,A,B,-100.78064472586013,E,B,16.37356456093725,-54.94836257414143,-86.4839603397437,0
None,Muslim,75.67031309601873,A,E,102.16905395565519,E,E,-138.56315186369238,-71.15538059532702,-129.7824923599383,0
Physical,Hindu,68.82759760162335,B,E,-121.54200669765282,C,A,-21.213660831322258,-177.0816581006667,71.92771966141653,1
Physical,Jewish,146.89950152388448,A,B,-6.223842328719121,B,A,63.37769448189058,-35.91144619229795,-21.003612796866385,0
None,None,89.12458695870914,D,C,55.17185182555626,D,C,-29.044929031312044,-54.916497510347895,-130.44959624026217,0
None,None,-67.88472794824408,C,C,117.7777996229492,A,A,113.21825217519357,180.38678949489935,155.9164785325612,0
No,Muslim,-29.74786667686469,D,D,-18.33773996744578,B,E,-29.60704881816548,-35.61086028603029,-26.353894223948455,0
Mental,Christian,-182.21184844931702,C,E,31.865862736718203,B,D,160.63254587775307,29.518389531269783,131.601016870939,0
None,Christian,38.44570960290337,B,E,56.73497325484013,C,A,-50.19668886409907,39.36964443324788,49.87136239377859,0
None,Buddhist,-1.4198024019493327,B,B,8.269004821321344,E,A,79.01346788324007,97.20137849252947,17.04675778668731,1
Both,Jewish,43.593010797276335,A,C,-13.615083906781203,C,D,13.411111609119528,-61.41856918568136,-86.76392903935651,0
No,Jewish,112.39458105961245,C,E,12.628210572213883,E,D,-47.44295096680835,50.4135550122036,146.17587211850557,0
No,Other,-101.51438669565893,C,E,-13.989466506336484,C,B,-197.44384100787283,-30.930750697291515,145.97421149665243,1
No,None,-44.127672113076066,E,E,190.01633779533051,D,D,-34.61340355759402,68.87521316134956,-28.353069066435683,1
None,None,-57.409723709500135,B,E,-169.22428154108084,E,C,-195.38797602784794,192.7530265907182,89.22890234632968,1
None,Buddhist,28.784571807769932,E,D,64.54556258897173,B,B,20.64948875967676,107.27740910998907,-109.96546722465025,1
Mental,Hindu,166.65272121195096,E,D,-86.39800239563485,A,B,-162.02643220492538,-32.918979310317674,30.80160845069883,1
Yes,Muslim,107.91690679973487,C,A,-13.592823540762927,C,B,-18.570397325803157,-209.30531935037658,-111.02198539678261,0
None,Other,114.34793584506475,E,E,-88.99877922600507,C,D,213.57273117894232,91.32505017073196,108.27885787991814,0
Both,Muslim,132.29113172886963,A,A,-60.83753334414905,D,B,-5.823018588342949,14.701060461580845,36.34379749575525,0
Yes,Muslim,96.69747455166616,A,E,-171.53963471085285,A,E,-38.71484446555337,130.00011313927885,-81.21520829857454,0
Mental,Hindu,49.11143204998316,D,C,-52.928902915690834,D,D,45.62396556231963,-67.91756547739783,-167.33123774505805,0
None,Other,75.615149938247,B,E,31.47117918534273,B,B,10.170748251320495,58.68716030654816,21.675551024774816,0
None,None,48.180650868068994,B,B,-31.792536992641462,D,C,-104.825428037291,-55.8727050395551,-58.016758237748704,1
Physical,Hindu,197.2432808976072,A,A,69.37469381220124,E,C,-139.04271299010836,-169.74160903203241,112.2337926765016,0
None,Hindu,-171.05696351512364,C,B,156.24595841793388,A,E,-184.72059307402003,129.01195585675995,10.02230908248908,1
None,Buddhist,-57.68038790727555,B,A,-17.95679962393991,B,B,-2.2280055692148175,-209.30756044374536,50.72061682130548,0
Both,Muslim,218.10246164336746,A,B,120.45863219214081,D,E,145.2497193341233,71.31383073490876,-126.43902716942279,0
Yes,Buddhist,-40.72739205022563,C,A,-71.93448065904576,B,B,20.67451864079077,-88.80321453211157,37.009646039151015,1
Both,Hindu,32.55134423332943,A,D,56.66941123504278,A,E,-100.28430196706807,-122.61611768259526,74.32683633096616,0
None,Other,46.23248008942538,A,A,-152.29400662647475,B,B,-48.48177075726056,75.22145996666173,-173.09271544564925,0
Both,None,-66.9385337319701,A,D,-200.80570027332186,C,E,-98.66871748324458,-36.56250951350691,76.78647795218471,0
No,Hindu,-36.68026990046945,E,C,185.74666166636905,B,E,74.09644730635196,28.294533087530088,237.84700144766248,0
Both,Other,-101.64623974982527,D,B,-219.65376344834914,E,C,-115.95604616096149,215.63106091085027,-17.811023502607735,1
Mental,Muslim,0.4391164180620384,D,B,3.0395914230750463,B,E,-2.585866484720418,-36.15841187619062,29.592917471768924,1
Both,Jewish,131.84128200801376,E,D,25.942836536008475,B,E,-28.257673698554793,-80.0579502436696,-141.6829683045504,1
None,Muslim,-26.570199884894063,A,A,-122.7782381051761,E,E,68.5895866387042,-24.908170132470605,17.028792412064007,0
Both,Christian,-80.52044954976469,C,A,58.65083232603001,D,D,-53.34915241492796,42.58475332707572,-30.554406381706745,1
None,Christian,-45.06341266950394,B,B,141.59236367928264,E,D,-165.956975998919,2.6649677583017306,186.7483801945391,1
No,Muslim,-76.36353112875582,C,D,143.94643177869938,C,D,-152.8500478333373,-141.25867679632006,165.4902540936051,0
No,Other,-124.7625319475056,E,B,-29.512495829604912,D,D,-2.9667121300213246,-166.18652048192365,-171.40882171104337,1
Mental,Jewish,88.3075175632488,B,B,-29.14178428453798,C,A,-42.150265045833486,-93.06414605519183,138.4161137126697,1
None,Jewish,-85.89022567334264,D,B,-108.57591193153124,D,B,-28.46835316888529,16.182511077924037,3.053312856127368,0
None,None,-48.66977374761882,D,B,75.84874089053943,A,C,56.460531453695765,13.195738207805732,-129.75450163087885,0
Both,None,-40.936491658716804,C,C,-46.93891598208015,E,B,61.98813030982527,156.37350559411857,21.183847127810747,0
Both,Muslim,-1.2468353031832702,E,D,48.365899982045754,B,D,-55.99197470457842,-180.24243982243493,-78.88781123748294,0
Yes,None,-66.40969618357525,D,E,-4.042418147015764,B,A,-52.86685522997329,20.260013262069535,27.26721051894306,1
Mental,Buddhist,53.1389594767102,C,A,15.308015020417464,C,A,-9.804065877158695,-68.22982233423869,-119.41444689395821,1
No,Other,-45.93261331244802,B,A,9.461958121288584,D,E,58.113899410678485,-36.03099198825141,-235.85112195989933,1
Mental,Hindu,-104.4816056833711,A,C,100.15809608914714,D,C,-165.8484066600139,-30.45468167310276,-124.85168933951944,1
Mental,Hindu,-79.1909345239981,D,B,-92.46738338231756,D,D,127.37272521153807,1.5118317135228079,105.78275946133431,1
Yes,Buddhist,-26.69160815784717,D,C,-70.5468911562185,B,B,156.08317623471464,-141.10838047849285,170.38211724362063,0
Physical,Hindu,114.13909561155819,C,A,30.7869830357671,A,C,-37.22499951956229,-142.15733237581009,9.019357011777918,1
None,Other,-213.91913856325448,D,D,-170.28323096570355,C,B,123.41574668843727,-106.547033621161,-53.310035438201794,0
No,None,-48.32183581423667,D,B,58.321722935213195,D,D,155.45123643141025,-66.7912370025773,191.85581599578825,0
None,Muslim,-23.96248149806496,A,D,-104.10532630711755,D,B,27.403893294414207,-175.290001973187,-47.383172838164406,1
No,Other,76.6521956171016,B,B,81.57322211963368,D,B,0.025106814465440344,-106.56333559256699,190.34920550406645,1
Both,None,116.91695233974826,C,A,-62.63404326954043,E,C,123.9084122799247,-25.774667970110293,-13.775170986650572,1
Physical,None,55.88148001340847,B,B,-181.35303520944538,D,E,35.17275841313705,79.15004133974654,54.741766581840736,0
Yes,Buddhist,59.93040842990693,C,C,91.60896626410191,A,D,2.4318421825239698,-15.64008557065927,-226.3240858281188,1
Physical,Buddhist,83.12801941696715,E,B,-10.994001083392224,A,E,41.033933866653086,75.13234350849729,12.89507757747948,0
Both,Muslim,168.59378422895958,A,C,-18.50330630072711,D,A,-24.59639291873832,68.73509718691031,33.03915049138106,0
Yes,Christian,132.38713673680053,C,A,-31.314790695179397,D,C,-64.69929662988383,-51.44230041605034,34.93203421021389,0
Yes,None,-20.92737974079574,D,D,-104.6737101036005,E,A,-61.56102613383465,-129.3403856921819,-63.552653061652734,1
Mental,None,64.1630205408145,C,D,-88.3005133969586,C,E,-36.513632127559106,-74.06558885364669,-15.888039959822143,0
Mental,Christian,-43.24150313511158,B,C,-15.118207674032469,B,D,98.88601932689667,11.961426488117805,48.53797774333094,0
Yes,Buddhist,148.44527504813817,C,C,28.419525080635534,A,E,-93.14016246070075,-48.20511712181964,-16.911669921288954,0
Both,Jewish,-119.83788857099395,D,E,-173.7221626538366,A,D,97.52767185786414,71.32372211323813,-166.4288777109815,0
No,Hindu,-62.48099253967813,D,C,-189.68714040892883,A,A,-104.14271076823671,-94.80862535098143,271.3531279638481,1
Physical,Other,134.23477019487387,A,C,-10.475341670709865,C,D,62.786425515979694,-46.3150112425953,43.17092590340892,0
No,Christian,-134.3850309538353,C,E,73.40474542921262,B,D,192.91659150656878,-73.79457592315536,-160.1520516214112,1
Both,Muslim,-40.35829752153796,A,A,-27.254456397864452,B,D,125.39872777109812,-21.1970764033862,-122.73403657767284,1
Yes,Other,76.6637884533806,C,D,-99.08741853456836,C,E,117.92814358754877,97.02955422965078,-7.0752771774698004,1
Physical,None,153.48192801657558,E,A,32.34152872282004,A,B,13.346079120151755,-126.93597753407964,-78.75748488983331,1
Physical,Buddhist,-90.03756254516291,E,D,-30.10632232317276,C,C,68.81238616254187,-7.260309279518198,-15.096665774643936,1
None,Christian,81.59999889138852,A,C,18.92919416470153,E,C,2.1551117348525892,-125.3522387346568,-14.795679659932512,0
Mental,Jewish,-55.916371798123954,C,E,60.39798460937735,D,E,-81.01251542695252,-3.4540550543405386,-55.19839123033693,1
No,Christian,5.4882563988750706,E,B,-62.06108936087203,A,C,80.6394872161354,91.72087130032335,75.15785948947237,0
Both,Buddhist,12.959324450768115,A,A,-81.20432848734742,C,E,-81.56051026249685,51.48184105439748,-77.0818544910227,1
None,Jewish,65.86457611369654,E,B,161.14282352363273,A,E,-158.2794821209605,-115.37009160700748,-10.42428042060534,0
Yes,None,31.84087506870138,B,A,-49.857658819785215,B,B,51.65301680051402,74.89848129899909,133.03249640272497,0
No,None,86.50224838611955,A,C,8.579203902845018,D,C,63.760303501691915,57.33192008291519,-9.395461368434342,1
Physical,Hindu,-31.98137418235838,A,B,126.40331774542017,C,C,58.582494082346095,-107.23221412834208,51.69023100158457,1
Mental,None,94.9961879698915,C,B,-104.79932157902536,D,C,164.20753495564045,-16.07922757971335,-239.01866075791466,0
Mental,Hindu,27.236342591990333,A,C,-252.48597248828565,D,B,-164.9498970117652,107.95821076595553,-157.12017792147066,0
Mental,Hindu,-344.6058775747675,B,E,-29.773833547939567,E,A,-21.104775274592,57.17996377378628,-28.019207672864848,1
Mental,Muslim,80.31434613990646,B,B,-9.350198451864376,D,C,-0.24298221350570093,73.84977774666439,78.99025146099284,0
Mental,None,4.577564764448786,B,D,-51.52594830059266,E,E,111.49473145763903,-28.414673624721676,-31.345647330247324,0
Mental,Christian,199.32638667978713,D,C,33.218740843404746,E,A,99.55214596476605,155.04749783280627,236.30349825099648,0
Yes,Buddhist,42.72252111458714,D,E,159.36157092686406,D,B,78.9870557862684,-110.2096743467109,-99.03932776901887,0
Both,None,12.048700654028465,C,D,-137.69277480103915,A,B,37.80154145457048,-81.89734746636387,-105.71052930547886,0
Mental,None,-89.48903087010102,B,A,252.68085594169904,E,D,-11.893477468484088,51.45643973743033,39.02157483137191,0
No,Jewish,-81.2543839261321,E,B,60.922476456579176,E,E,-27.85072476053224,-77.5077557109109,11.17478798448992,0
Both,Buddhist,7.063284265433496,B,E,41.962631440583934,B,A,99.14759768846257,-158.28763488585142,179.12051281343037,1
Mental,Jewish,7.752641737358375,B,A,-17.988871457531957,C,B,35.45167162294367,54.1513162815374,16.29549655472106,1
Mental,Other,-53.18654619839975,C,E,70.52322941964249,C,E,15.22591442195659,-64.6978948349948,86.83728788374485,0
Physical,None,82.41666700618676,E,E,62.034734249392955,B,B,-102.468203389418,-85.2803694316827,-43.66369060353939,1
Both,Other,-49.35721395650403,D,A,-87.71720919913824,A,E,74.4421982277097,-85.34979863962705,-49.758323340687674,0
Both,None,4.574438992415374,B,C,-163.21084369763304,C,B,-29.402194389305,-36.27653917030742,55.249115201422605,0
Both,Christian,23.375594336592332,C,E,66.07020899604854,E,B,189.03501206883644,-102.43456084617037,78.4990056948683,0
Both,Christian,-175.10669254718457,B,E,21.363807517224732,D,A,1.030831386512601,48.67141526720958,8.96236159038981,0
None,Hindu,64.79919171375246,C,A,65.03572836345317,B,C,21.18323205393164,-154.37238577255798,109.34230661533866,1
Mental,Other,-19.489413224879478,E,A,-58.32515631389763,D,C,-65.69438200661648,-70.30450871699645,142.88942562730847,0
None,Other,-29.475105414349205,A,D,-70.0768428658371,B,C,180.38469724354096,-13.215978248359741,120.90086003642566,1
Physical,Christian,-60.58888619129934,D,A,-1.5276369654502389,B,E,1.3159507735184224,128.36375209224795,61.472481916078145,1
Yes,None,-121.39888839283657,B,B,-71.05439504563003,E,E,-48.09342335834601,-116.62788507116476,27.58568264965317,0
Both,None,-31.995401660362543,D,E,129.08768196181316,E,E,89.39604745907631,-199.5799309131403,-209.28349972851623,1
Both,Hindu,105.24951677977951,A,E,-93.57950457250682,C,C,124.55424301988234,-45.212650065609196,155.76362325780386,1
Mental,Buddhist,21.01292296295178,E,D,160.9686132402433,A,C,-37.80909375130043,88.88435933517577,-77.31993700241554,1
None,None,-64.04041369720133,C,E,98.99626245364156,B,D,-52.70279624609999,49.244631672721475,-85.13732639595796,0
Physical,Christian,-93.62885232516838,C,E,-27.172443544438718,B,D,-9.899076729029423,-46.12601189730176,-19.97408646163481,0
No,Christian,40.47976488103339,C,C,88.31077030981692,D,D,-123.60776907438982,-9.92178348362447,9.901570598624293,0
Physical,Other,54.6241036449591,C,B,42.93354055718003,E,A,-5.812090027673724,153.2532096210734,79.43598484707124,1
Both,Hindu,-38.537785476318426,C,C,26.48667496336627,B,B,-140.11786736580183,11.595243775544217,-52.15467462768446,1
Yes,Buddhist,-73.82965867568596,C,D,0.6169789963248067,B,E,-9.058668824742282,45.9340665652445,217.63416330484785,0
None,Hindu,-70.9694261920166,E,D,-88.20617931636279,C,A,214.3887135497799,59.152998502833796,-117.98163149677694,1
Both,Hindu,-177.77548267767287,A,B,42.98608626192358,A,E,-142.56621864712423,-63.35162723002084,-45.90463359128513,0
No,None,72.69254090222289,E,D,-110.88252650561665,A,C,236.17922884900793,44.10437459218698,30.259437037660515,0
Physical,Other,-26.11127983366897,A,B,-40.49766000670947,E,A,-22.255787287799837,161.46902658059875,7.439502626187113,1
None,None,82.24856902919628,C,A,12.840623981751682,B,A,113.34051020029831,-19.49511794784705,-59.99309535985846,0
Mental,Buddhist,25.34433696959538,E,D,-82.14826812669789,E,C,-31.447408360032718,132.88888561278088,-45.21314302384039,0
Physical,Hindu,101.73206897320178,B,D,116.56444904506871,B,C,125.18767738319372,-163.70926745281696,-24.680484596911565,1
Yes,Hindu,-22.77681883765185,B,E,174.2964794025907,B,B,56.59866165223676,-85.53554752863938,-88.55424868839809,0
None,Hindu,302.4523511154294,B,D,-97.8230034681569,C,D,-35.231109884881256,-80.68794163753049,-72.27528429679684,0
Both,Buddhist,50.31489927011883,A,C,87.58282658273708,A,B,9.459368283688034,-137.34320193782173,158.7469246660717,0
Mental,Buddhist,108.15580210285394,D,E,-24.42669751947408,B,E,181.3063810972456,-104.44055740951674,-31.048367394947945,1
No,Hindu,-241.83675952022102,D,B,-17.1913292824325,C,C,30.28017076727752,22.089313381539892,-22.84857956749503,0
No,None,36.855720298763536,A,D,14.251785504164483,C,E,-296.05345421846636,55.98417289348293,-60.18702782020854,1
None,Jewish,64.6488124339726,A,C,155.3140206794055,C,E,-34.42037576505532,128.88543855760705,38.897105935381425,1
Yes,Hindu,7.011193775849877,B,D,230.54952811881878,C,A,-41.992870634755576,46.46320201882945,-8.30565160479712,0
None,Hindu,20.773864898824705,B,B,-77.67078441052871,A,C,-93.03715894826775,-15.454349321715071,174.6968491617205,0
None,Other,-3.0572701310441617,A,C,43.10470006107342,C,E,9.020635967713318,-9.481526726819094,125.7158001451417,0
Mental,Hindu,8.264817715674416,E,E,-119.16324955808271,A,C,52.074378416610514,-46.78955115342865,19.29140566512225,1
No,None,-154.98320262628974,A,D,-28.156756995148886,C,C,-87.81384370223057,126.69926641167837,41.4424903916469,1
Yes,Muslim,200.98875803723573,D,C,-86.52862848667942,E,B,-80.8223180986688,16.37875036787828,-30.21375681384026,0
Both,Jewish,106.31901113726133,E,E,85.46643195294791,B,C,66.19554844913594,158.347922909901,-3.4477294533945977,1
None,Hindu,123.3245964245189,C,C,98.80634339330315,C,C,-72.15375256866888,-137.6736489885757,-2.7490541266221187,1
Physical,Other,9.615898431596,B,B,-59.12905016310091,A,A,192.36742968255277,-143.97966891298157,17.669110471134093,0
None,Muslim,15.5358635922598,E,E,-127.65805047565773,E,E,138.56153275527026,91.95121275584115,-115.99240460724364,0
Physical,None,-0.0676053770531873,E,E,-43.67284092996711,B,A,-155.67560167797689,81.48329238134129,-67.74442547285193,1
No,Christian,-17.745872869429206,E,D,74.14953901458139,B,B,22.028492323012635,64.2959560145875,-71.23239993796537,0
None,None,-77.0388966181419,E,D,-102.0442293343979,B,C,0.9070065319768894,130.70458150536942,49.87816500262585,0
Physical,Christian,-0.5063351347462437,D,B,-42.826497973813986,B,C,115.74573876877756,-9.734610888242146,121.24031749832989,0
None,Jewish,-42.287309532771424,A,E,3.599569311480976,D,C,90.19521231022361,78.11880982900341,125.33659001694373,1
No,Buddhist,167.35859163260727,A,B,-39.62891766559117,D,D,127.8948034626968,-161.98179412547657,29.65207965819304,1
No,Buddhist,-47.51812313509288,C,A,45.84026184971442,D,D,161.73996099385857,42.811719509087865,-78.10333292756837,0
Physical,Other,27.254365284131833,A,C,38.92382043466677,C,A,-149.30806184021748,-90.94545363173286,67.74770434109537,0
Both,Christian,81.4235464050274,B,C,190.34350922381967,E,E,91.33391451730681,-49.74880741480773,-49.16282064724413,1
No,None,152.75380548361716,C,D,146.25830141732655,B,B,-12.576890664559585,200.4533780427915,106.98921635111189,0
None,None,31.55210103120468,E,E,145.376064621138,A,B,57.632003428290936,-84.57021498254294,56.11255714609089,1
Yes,Jewish,-17.900137292896428,D,D,-15.77797689005428,D,A,148.4525508587572,9.228213116806035,53.86897905277587,0
