disabled,age,religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Both,74,Buddhist,97.93900820406797,117.29373278275087,B,C,-42.03595030693163,-8.547782034806401,B,D,D,E,0
No,67,Christian,-27.194271241623152,119.21470932447579,A,C,48.75772998606586,-103.87162892427814,D,C,B,D,1
Mental,32,Hindu,128.87766464335027,3.1456395131814405,B,E,69.63702002632058,-62.78014954026637,D,B,B,D,0
Mental,37,Other,127.08938058116163,-63.5423537266644,B,E,55.79294439093579,111.97817050441701,C,C,A,C,0
None,34,Muslim,83.1733596350407,-108.43670618954164,A,B,14.201902726033383,86.61634147835186,D,A,B,B,1
Both,80,Buddhist,-37.58823898438713,-251.04005915225517,D,B,171.9008862977953,-59.77630720409768,C,A,C,D,0
No,34,Buddhist,139.86767840951242,22.53949019445464,C,A,-132.3345909808392,17.446794373218488,A,E,B,B,0
Physical,85,Buddhist,51.684343652483925,-11.369128155137513,B,B,64.58878749598651,-48.09651949614299,C,C,E,D,0
Both,48,Christian,1.6649425334508317,-13.1955066350595,E,D,57.40712497132825,221.13408191835936,B,D,A,B,0
Physical,35,Muslim,79.70648465671677,89.82077040764108,B,C,200.01538654658563,121.56218514276121,D,D,D,B,1
None,95,Christian,-7.900835869360959,98.07437080564648,B,E,120.61074378816295,74.25557179506575,D,B,C,C,0
Physical,29,Hindu,-23.654726148949248,63.18376027181286,B,B,-31.770226297651217,-117.56773226805186,A,B,E,D,1
Yes,92,Other,-45.54398844328834,-64.93879708527383,D,D,18.40003509959934,-66.85581705078076,C,D,D,E,1
Yes,75,Christian,-87.05456072358125,-136.60140032342423,C,D,58.11996921646659,82.6885141607437,E,C,D,D,0
Both,25,Christian,-131.06608251858555,-53.530819647553095,B,D,-73.87907247357653,-21.15687216765272,D,E,B,C,0
No,61,None,-17.10003725831618,73.36692738294808,A,C,19.965093804944516,60.46931177459478,B,B,B,B,1
Yes,38,Buddhist,154.9692024684234,-136.9505234107669,A,D,-48.44671151954853,194.04062689641225,C,E,D,A,0
Yes,83,Christian,-54.81596215538489,-168.08172034203523,B,B,176.03011011021906,-51.33194952388664,D,E,B,E,0
None,64,Jewish,-28.42392232392707,24.722660059530295,D,E,97.66645769672712,21.039348470709083,E,D,A,C,0
None,28,Hindu,-98.58013326945085,96.31415625778853,A,D,-76.88939335028634,91.0433527105251,D,B,E,E,1
No,61,Hindu,21.98301716957528,-127.55911111812085,B,E,201.3353800652952,146.23980820153423,E,D,D,C,0
Yes,90,Other,32.576283441560825,-7.213049674593974,B,D,42.81625336692538,61.45033066226555,C,B,B,A,1
Both,55,Jewish,-15.682973109019033,38.95963207923875,E,D,73.41175021118042,38.580903342689034,D,C,C,C,1
Yes,58,Jewish,43.535927171490464,-56.90364877611269,C,C,69.7144221246795,-242.06629704546333,C,B,E,A,0
Mental,21,Other,-32.617538662532255,48.34321690726808,A,E,-124.74309148339012,135.52346649535863,D,A,C,B,1
None,28,Christian,-128.8252358967696,134.7455954690758,C,A,83.06368844690803,-233.89740190573966,C,B,B,A,1
Both,36,Muslim,-30.08579745135628,43.41231725976006,E,E,-181.67117227837778,45.77558374545403,E,E,A,C,0
Yes,55,Buddhist,81.72090516712674,203.04321686514047,B,C,-24.098966456674724,-102.700329799174,B,A,E,E,0
No,98,None,-27.061823437746497,9.122017790139001,D,E,35.87514172593171,122.9756117270431,A,A,B,A,1
Physical,38,Jewish,-116.63068684594879,63.77249181057639,D,A,-58.8454503947931,-27.798785774468932,C,C,D,E,0
Physical,67,Other,-113.91056152516292,89.26473334415967,E,D,36.42547551476551,-56.00654778501244,B,E,A,E,0
Yes,27,Buddhist,-48.583942199619685,-144.41712027442443,C,E,-130.84083517934687,89.88463665345459,E,B,B,C,0
None,83,Other,26.83424262943868,46.65456003832136,B,C,-35.52977948478344,-54.04191546516511,C,B,D,C,0
Mental,63,Jewish,23.04886020429372,65.073920298379,B,C,-43.98878303943088,-71.1238534496314,C,D,D,A,1
Physical,55,Muslim,71.60883289094228,41.76530612464443,E,B,235.74784384257475,-112.73972690730186,A,B,C,E,1
Yes,97,Other,-36.50608754819856,-22.560140558560214,B,E,39.96772157454004,65.79470896168478,A,B,B,A,0
None,60,Buddhist,19.71004236019632,-75.2058806355817,B,C,-134.42455868686244,-101.68115853011916,A,A,A,A,0
Mental,84,Christian,-46.12487710374615,165.22573133319315,B,E,-140.8696850536004,31.485335041837338,C,E,D,A,1
No,95,None,182.93787394424734,-262.5456155038746,B,A,-30.866303252262213,60.90639048964014,A,D,D,E,0
Both,76,Jewish,-11.026133064228553,161.88529814493236,A,D,77.51520737372827,-58.65471235649884,C,E,B,A,0
Yes,38,Buddhist,248.28714166016604,29.078695263652687,B,E,-77.08634571747672,227.66379012733964,A,C,D,B,0
No,99,Jewish,-21.020846653207194,123.68445052510381,A,A,167.42156461455434,61.53054314426887,C,C,C,C,1
Mental,18,Muslim,40.71552389736852,10.950696685094082,B,D,35.75644849094075,24.46695631406863,A,E,E,A,0
Both,50,Buddhist,145.68109043214827,87.104943296838,A,B,6.1152543084313535,-58.50435498785435,C,C,D,D,0
Physical,84,Other,234.54801511234743,-277.15977907542555,C,E,31.25363458184377,29.227872680711137,A,B,A,A,0
No,99,Muslim,-47.464312499616696,-32.01228361403524,D,A,31.72931239388388,59.17474966669415,D,A,C,D,0
None,68,Jewish,-88.42016132517081,-142.6866438901508,D,D,49.58766804463643,154.67479584059888,B,D,D,D,1
Both,41,Hindu,102.22229175132568,79.97485347811644,D,A,-37.40978570389195,119.47138257118877,E,B,C,B,1
Physical,37,Other,-19.075817138113145,-173.37582118382588,B,B,-216.83160908334358,-44.054340811212185,B,D,C,A,0
Mental,24,Jewish,119.65180147725123,76.4457954808165,E,C,97.67461282008266,-36.82267695091049,B,D,D,D,1
Yes,99,Muslim,168.41892334178024,-138.9055864937971,D,C,-110.03745118986234,4.324516681477358,D,A,C,C,0
None,88,Hindu,49.77325069522865,209.29647696300978,E,A,13.95224273285314,-105.49755179477522,C,C,A,D,0
Yes,63,Other,64.28013996717063,26.56205953888202,A,D,-135.7156890727178,-184.4374966452823,C,B,E,D,0
Mental,41,Buddhist,-77.47156996104604,-60.30483585127278,C,B,12.599641401788228,-148.32442193779804,D,E,B,B,0
Physical,82,Other,-60.999606905627736,0.2696298664690555,D,E,-56.146978038406104,-5.22392918666548,A,A,B,C,0
Physical,96,None,-32.45958330572088,112.99800765336765,E,B,25.856586563391517,21.580225303577453,D,A,A,B,0
None,49,Buddhist,244.55609097523416,205.2295470684114,D,B,-20.591899562849804,100.25771391580898,B,A,E,B,1
Physical,25,Jewish,-10.096753004921528,-80.44882220641976,D,D,48.55108817945313,-119.36361496907794,E,E,B,A,1
Yes,77,Jewish,-2.4354379925370906,158.8396567050874,A,E,87.86134019050954,4.276873361294674,E,C,E,C,1
Yes,59,Muslim,117.2730361877893,57.04351960250826,E,D,96.50904712565892,76.41733875963942,D,B,E,B,0
Yes,88,None,-67.81738934232318,-39.839282947508785,E,E,37.58517736150898,-72.19138108236375,D,B,C,C,1
Physical,73,Muslim,153.03512729072895,-24.705180606520788,C,C,80.25542170369714,66.95119351758635,A,B,A,B,1
None,80,Christian,53.67078220065722,49.64252864464574,A,E,59.252261178925316,16.028101497636136,D,D,E,C,1
Yes,46,Buddhist,-199.69775354938412,-186.92884861489455,C,A,-66.56342186055001,36.355314420462534,D,D,B,D,1
Physical,41,Hindu,62.47586230719951,-84.74847752779499,D,B,-71.90463400265047,93.87578205100297,E,E,B,D,1
None,64,Muslim,-185.6178252432249,45.54655796521989,C,D,-183.25846315491802,78.8122122410012,C,C,A,A,1
Yes,71,Christian,142.15445040022482,27.62857302805381,A,C,-32.71264446265465,-126.18050165942604,A,E,B,D,1
No,95,Jewish,-99.8695761292623,-78.46184901387349,E,E,-73.29046705533996,-34.8548268265081,A,A,A,A,1
Physical,88,Other,-154.66315730284225,-11.315339759422239,A,C,79.17624154323448,-14.32767167568291,B,A,C,C,1
Both,33,None,90.7913728226471,33.20520990442638,E,B,74.13968838910591,-74.08895403787935,A,C,B,B,1
No,50,Jewish,-10.646017737823398,-105.66291631718528,A,D,-200.95239175584948,113.9052348017996,D,D,A,A,1
No,85,None,11.314789079928506,-65.47958763910151,D,C,-66.38487771233483,-85.69470643969309,B,A,E,B,1
Physical,21,Christian,-43.81546563466028,67.0394523076141,B,D,68.34495633073834,41.3162620873212,A,A,D,A,0
No,41,Muslim,26.39509764243607,-121.54331521738051,B,A,-11.85483897129708,3.487775807909152,D,E,B,A,0
Physical,68,Muslim,-30.27096398849442,37.45933707497873,B,A,82.79252923083756,-121.65038138951303,B,C,B,C,0
Mental,54,Hindu,-112.2352481287352,33.88749396709944,A,D,42.29689907236528,-121.15340276996818,E,C,C,C,0
Both,98,Christian,2.7798178473346633,-33.70733559997526,B,B,-102.34481925530142,89.46475697596219,B,C,A,E,1
Both,94,None,86.49872257607751,23.35887025115408,A,B,-71.0347879024458,-19.62820933047866,D,A,E,D,0
Yes,33,Christian,60.80662920343911,-55.72136986837422,C,A,-88.83726994959578,-221.75628192750767,E,B,D,A,0
Mental,21,None,97.2105115547652,9.857543382649087,C,B,-30.5553133744797,104.24382394647591,D,E,C,D,0
Yes,36,Hindu,91.53047429101828,131.80171275718018,E,B,14.952370962173092,-14.124858891167221,C,C,D,E,1
No,29,Buddhist,-53.8194324475009,54.20150217609784,C,E,-16.69801525939109,27.08055608063404,B,E,B,C,1
Both,93,Buddhist,-87.76289373422325,97.00486967857765,B,E,-17.07567777863227,31.0412850886823,D,A,B,A,1
None,88,Hindu,98.04714584556474,-20.86843880901661,E,D,49.15053323918567,-78.77015159448626,B,C,A,C,1
Yes,72,Buddhist,-136.65742675448195,-56.638272925702104,E,B,-81.64031015869163,-89.70737620624926,D,E,D,D,0
None,75,Hindu,-161.85946091916674,-92.90873094205332,B,E,-67.5477648707809,62.00612360421067,D,D,A,C,1
Physical,95,Hindu,-143.9016714949213,-68.2229198598441,C,C,12.922610230600615,-64.1301666003106,D,B,A,C,1
Yes,53,Buddhist,-92.21605257046348,-0.0979379228177538,C,D,-79.87700219241114,14.981786555946758,A,B,C,B,0
None,68,Christian,41.54180891101892,4.06044065942229,D,A,132.44628201533945,151.17456669948547,D,C,C,A,1
Mental,44,Jewish,69.04104312644517,32.876989420103534,E,E,-64.53301324208923,34.4098596157768,E,B,D,D,1
Both,43,Hindu,13.788650176879159,-205.6290470738815,B,E,134.3556596866386,-61.200368042413444,B,A,A,B,1
Yes,90,Jewish,200.9532038213462,153.65088641314216,B,B,55.139907513395656,-32.74777240711628,E,B,A,A,1
Yes,26,Hindu,-52.091118543646665,57.71891057063034,D,D,90.47965758152033,25.076802629812278,D,C,C,D,1
Both,43,Jewish,-12.669778276811016,-93.20445994664843,D,E,13.823536918310793,23.166581137882268,D,A,E,E,0
Both,68,Buddhist,78.82344750875781,14.135853856750154,C,E,13.724346919163985,-31.61009561662918,E,B,A,D,1
Yes,42,Hindu,123.28993535060195,41.2138416162423,C,C,36.485225399762164,-127.69146696324319,A,E,C,E,1
Both,33,Jewish,70.34301251306157,-47.258627055982586,E,C,-15.001026873551613,-215.12941286573857,C,C,D,B,0
Mental,98,Jewish,-13.315008307079996,112.28925663618747,D,C,53.44863457900664,24.676296102300704,A,D,E,B,1
Both,76,None,-44.35677047756758,50.72758126834723,A,B,-89.25234918826895,50.1653679236629,D,C,E,C,1
None,79,Other,-33.600390984073535,45.66475078822621,A,B,-14.511259249466827,-74.81249615673636,E,D,D,C,0
Mental,68,Buddhist,76.3700268626875,27.467309562949605,B,A,-17.3166959676161,-222.7260446508494,A,D,D,D,0
Yes,29,Muslim,-27.995268211638624,21.260889049639157,C,E,34.55838093012073,-124.27686107756135,E,E,B,A,0
Both,55,Muslim,-127.26831166028143,-80.7760216331881,B,D,-78.72432263203626,-14.388170425233774,D,E,C,B,1
Yes,87,None,-72.80360747184359,49.81142826671124,A,E,-35.022979353262215,11.697225306240915,B,E,A,E,1
Physical,88,None,-74.01412938227894,64.64312602272409,D,D,-101.12035200742287,-115.62067493900936,B,C,A,A,0
Mental,92,Jewish,-49.18306832317669,-61.414675769616466,D,D,102.957093710968,-34.65371827268067,C,B,A,B,0
Both,33,Christian,23.6205014067802,97.94075976683705,E,C,202.77712311923472,20.037547888439846,A,C,B,D,1
No,23,Muslim,-82.40417991209252,-75.70224500089161,A,B,-1.0779096953419118,4.633690849921381,A,C,E,A,0
Both,67,Muslim,-44.04423299551786,-25.80276142932026,E,C,154.04498220771305,182.55440358352868,E,D,D,B,0
Mental,93,Buddhist,5.204457397207758,174.86677884355993,B,B,-87.16456104618825,-83.58621878478657,B,D,B,A,0
Yes,56,None,141.13424826151368,-57.80302392540685,A,A,201.62417758943127,174.79211663799236,A,A,C,E,1
Physical,36,Muslim,-46.08435198069371,65.30611930488485,B,A,202.93245864693134,82.49271002650525,C,E,A,B,0
Physical,77,Buddhist,-45.828172970216905,31.93995200072971,D,E,143.54387257487386,-132.1053189451791,D,E,B,B,1
Mental,23,Hindu,-95.85778518724761,39.66701829287246,D,B,-64.11794793612809,-14.333869905879448,C,D,A,D,1
None,39,Other,20.48070996547117,-102.91541053984281,E,B,110.56843914843219,-39.171544543258285,A,A,C,B,0
Physical,81,None,25.580233212490832,-75.63225405410964,C,C,-115.38836111394278,-33.704450867476055,C,A,E,E,0
Yes,73,Hindu,146.68498435409992,108.60001103470222,E,A,54.051268608769355,-107.47963090889495,B,C,A,D,0
Physical,90,Muslim,65.08445048953581,-127.59355976611053,C,C,-3.0534364462314048,-23.798422268676163,B,D,B,D,0
Both,67,Jewish,-36.224072798310104,30.01962058653145,C,D,125.78232981323305,67.92666306475175,A,B,B,C,0
Both,83,Other,-22.318591890937377,57.02926729994999,A,E,206.41943385605597,-91.20173561161829,B,B,E,C,0
No,19,Christian,148.07406446566648,61.850066022018524,C,C,142.8142593381663,-129.86535969103923,B,B,A,A,1
None,99,Muslim,-158.60680322308443,9.622264712477563,B,D,-93.93941343197602,-108.76321368157294,A,B,D,D,1
None,52,Jewish,-95.60808031602545,-87.718133525461,E,C,43.98242792601215,101.74032857020497,C,D,E,D,1
Mental,40,Hindu,52.99245433321798,-59.985214590382974,B,D,-119.3257397368168,-62.7803982274658,A,E,E,D,0
No,76,Muslim,1.6369365134230622,95.66752674354329,B,C,-132.9790913909715,-34.50361729453275,D,D,C,C,0
Physical,79,Christian,100.51405568946291,15.11894986516294,E,B,142.838542029948,-46.3310252640937,C,D,E,C,0
None,26,Christian,-9.226626563134086,-95.97606624815789,C,C,192.26751449277833,66.57044373136614,C,E,C,B,0
Physical,29,Muslim,94.68727040212589,121.22590466320804,D,E,3.2514694785464218,-48.48602280503755,E,A,A,D,0
Both,71,Buddhist,-129.84626787671866,-43.47621582024219,D,A,-190.48301470222074,86.23859864590217,B,A,D,A,0
Physical,65,None,-72.99565592986539,72.97690915180995,C,B,139.12978744478042,-13.954176084786901,C,E,D,C,1
Physical,66,None,-81.01028487817784,-6.034421266339864,B,A,55.480479531606704,21.404447251528573,A,B,D,B,1
Mental,41,Christian,-73.99451153631583,-88.34780353769224,E,D,-113.56423196913441,-32.50308160337237,E,C,E,D,1
No,50,Other,78.41138795575475,-12.475175191139618,C,D,45.99166946330237,-155.64760825098358,E,B,A,D,0
Both,76,None,-179.43877066354068,-140.41689021647235,D,C,-10.989732192410914,-127.22144799912994,D,D,A,B,0
Yes,84,Jewish,-135.5782010645986,2.7798046911153658,D,C,-72.29908142931066,-53.15262455406577,D,A,E,B,1
Both,87,None,62.542146110930105,-73.04884113031972,A,B,-124.27253790283143,-124.66645106429364,C,E,C,E,0
None,33,Hindu,47.686826641470425,-16.67638781075167,E,B,-22.689999118598006,-97.91740894382947,D,E,E,E,0
No,42,Jewish,94.77771320978215,-14.081658480018907,E,C,195.63212986490618,-112.94941831053112,A,E,C,B,0
No,52,None,16.75933494968099,-23.899659099901953,D,D,-47.595485489856934,-75.99119477842262,B,A,C,C,1
Physical,46,Other,60.885714031550144,-53.814591122472535,E,B,-50.20004500742098,-160.48319460402772,B,E,B,B,1
Yes,48,Buddhist,20.61849415820208,-100.39795132514455,B,D,63.42771216310131,-199.9188563288903,E,A,B,C,1
Yes,99,Other,8.905254313875096,84.88721415168786,E,A,96.4576992423914,-114.01794857367062,B,D,C,B,0
Mental,56,Jewish,-3.749809351616356,189.35047863518386,B,D,-16.293673935532418,24.828533427031278,D,A,D,D,0
Both,42,Other,3.293816288468109,-62.838416419874754,D,D,44.398634529112854,151.54594062382967,B,E,B,E,0
Both,47,Christian,-93.92199730674965,-153.36662195523974,A,E,193.09012763036583,-71.58106047307345,B,A,C,D,1
Physical,69,None,-112.54884316646398,59.94548800200153,E,D,-58.207470243892566,69.09631273084617,E,B,A,E,1
Mental,69,Jewish,-129.12152338469713,82.45756846580082,D,B,-216.92966921315949,61.553419469888006,E,D,C,A,0
None,44,Buddhist,-130.24850205430914,-160.97655453136267,E,E,22.202179025458904,-11.047235860250527,C,B,D,A,0
No,63,Other,6.993705850897284,39.131663414804976,A,D,8.918700231932899,-99.30399048556933,B,A,E,C,0
No,83,Jewish,-5.634578720195781,-106.40091244003189,A,A,-43.67315509516803,-137.03267072452107,A,E,C,C,0
Both,57,Buddhist,-120.50510751807408,18.658583692116355,A,D,30.468420593530183,116.47695481684903,A,E,A,C,1
Mental,84,Jewish,-168.75049927561685,122.8598469851415,D,C,-29.876355358827027,71.2629425888411,A,E,D,D,1
Mental,52,None,45.255264064347585,20.432499163259475,B,E,35.335043142132335,-39.23596331741061,E,B,D,D,1
Both,25,Jewish,-61.17911942909357,-32.50415323747761,E,C,-153.97822001472576,70.16013116251492,A,D,B,C,1
No,23,Other,-132.04298274557306,44.505810193364596,C,B,-49.5370527375358,-67.3600534339286,C,A,B,A,0
Physical,83,Buddhist,-31.123175389726526,-115.72913210367474,A,A,-83.3392095448501,-126.21059489501674,A,D,D,A,0
Physical,78,Other,-270.5753228236095,-69.88363677236327,C,B,8.578600498050752,71.11828113718798,D,A,E,E,0
Physical,81,Buddhist,23.00286064468427,65.57520237516536,A,C,81.92529835664516,86.2334909570622,A,A,B,B,0
Yes,59,Muslim,71.53075313877821,224.13512641515024,B,A,-15.828640237110347,62.67637910995708,D,D,D,E,0
None,52,Muslim,-86.68641358811709,-170.972499168035,E,D,125.34393315026703,-121.00890113165019,C,D,D,D,1
No,72,Muslim,35.35300289953693,238.470491820258,D,E,-64.10272135955,-146.03217821511487,D,D,D,E,0
Mental,72,Hindu,197.91865019975816,-31.593043694452938,C,E,62.09261088589706,-18.7062639607687,A,B,C,B,1
Yes,31,Muslim,22.521599980018507,-99.66561348723276,E,B,-86.19934096526018,9.100232871650588,B,B,C,B,0
Mental,22,Hindu,-114.36335049518127,167.45788411291971,B,E,-116.48541726281316,77.85094679345794,D,C,A,B,1
Both,19,None,-20.874099798448707,55.15098669049727,E,C,-79.29734797926665,-79.49194622670355,B,C,A,D,0
No,49,None,-32.08784446624225,17.841646305402833,B,C,-39.9208918705028,-63.47992176916587,B,E,B,D,1
Yes,25,Muslim,28.46777352168448,-18.1746040393768,C,A,222.13485103072122,38.6916208823824,A,D,C,C,0
Physical,62,None,-98.02532898459167,117.4784136239857,D,B,120.37081550776978,12.90018091829197,B,C,E,B,1
Yes,18,Other,-103.73448584189478,156.09281248243977,C,C,131.6935483298082,-20.526970489820723,B,C,B,C,0
Mental,49,Hindu,51.66442098631037,-113.657667933032,C,D,48.770803456671835,80.93459876028103,A,C,D,A,0
Physical,18,Hindu,-39.507907768632165,-23.977920982524278,E,C,-201.48725988800416,-19.245221718516294,B,B,D,E,1
No,73,Jewish,-8.115859401501698,-87.08220994207828,C,C,127.94847054435733,-115.51764158318663,D,A,D,B,0
Both,38,Other,-33.70637742461584,103.5185327782395,E,B,-61.512867405741915,-2.888201446327604,C,B,E,E,0
Both,87,Buddhist,-78.09827768003103,40.25799344924565,C,D,126.51435772099748,-50.461549838180765,C,C,D,A,0
Yes,34,Hindu,92.18523877221905,-6.589681157451823,B,D,-52.405904789214595,37.12918306510192,B,E,E,D,1
No,67,Hindu,63.902156961697735,52.85854538119759,C,D,-77.82323046162279,33.33656497930434,E,B,D,D,0
No,29,Jewish,27.21663482360056,-134.41023214372197,B,B,-44.561098218472885,44.12480889976544,D,E,C,A,0
Yes,44,Other,220.1837185317171,-110.57972580248307,E,E,75.80688638903284,244.7412519989935,B,E,A,E,1
None,26,Hindu,42.95889854266395,56.71002405874628,B,A,7.31384219865492,-125.30874540060132,E,A,A,A,0
Mental,29,Christian,31.227187843150954,110.26969139835072,D,E,-70.03342745708683,-17.397348622201207,B,B,B,C,0
Both,41,Buddhist,-55.68059566195491,152.55406862005236,E,D,-34.07493555458746,149.00492544050346,C,D,B,A,0
No,69,Christian,79.90294480075941,-14.17070699120228,A,D,73.88688423687293,45.80626374227524,A,C,E,C,0
Both,86,Other,97.49166137214696,-17.872103087785614,E,C,33.197799832377044,-110.60700072560891,A,C,E,A,0
Physical,44,Christian,-124.94160338197418,-51.359229507278904,E,D,15.095502852457143,-129.86630341983974,D,A,E,C,1
Yes,28,Christian,-1.5091500063609626,-146.39337036381102,E,E,-49.42257360336418,-49.904159664219364,D,D,D,B,0
Physical,64,Other,44.75811899666894,14.658709346751998,E,A,-10.678758954392949,-47.0959714099607,B,D,C,C,0
Physical,68,Jewish,18.379960355335307,206.12454150662413,B,E,82.76232342836775,64.35922479945121,C,D,B,D,1
No,54,Jewish,-55.70236818071821,-111.30662673654179,B,D,-42.35434177469621,-27.818462835034364,B,D,E,E,0
