age_range,Disability,religious_affiliation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
51-65,No,Buddhist,10.48749780832394,220.1018892104898,A,7.352474052864168,E,-33.76104666234021,0
18-25,Yes,Christian,-171.90791212320394,76.09162805875438,C,-79.55447401832994,B,55.791531104900585,1
51-65,Mental,Jewish,-37.24012205333418,-60.78550947898371,B,10.490450423070635,C,-42.63658962073442,1
65+,Both,Jewish,-115.82625468321265,26.148219830269888,B,7.404700750390868,D,83.10946033026566,1
65+,Both,Other,175.28659598775786,-118.74503980095467,C,-43.2555369643169,A,-21.447023558094326,1
51-65,No,None,-112.77996240962594,93.06031780491297,D,57.083945204800976,C,353.50506307516116,0
26-35,Physical,Jewish,-172.138173931496,71.71392570720694,A,-40.39477705034653,E,226.36897843728985,0
36-50,No,None,-8.641390432406086,35.975934180854345,A,2.199878380686162,C,86.79354454339665,0
51-65,No,Jewish,-85.95405434790422,156.44596974913742,E,-23.14775682774001,A,-137.3402150572514,1
26-35,Physical,Buddhist,61.77927085911231,150.1169164584522,C,-44.079267647109404,A,17.924019190329243,1
36-50,No,Jewish,50.32583333629902,-20.69439278956993,E,-66.03383570503316,A,25.122209499629854,1
18-25,No,Other,73.96145404650835,-185.28253103203394,E,-116.37341225882452,A,-30.269295193502916,1
65+,Physical,Buddhist,28.785455711966502,78.77226462778653,D,-7.163996373239352,D,30.876369765235257,1
65+,Physical,None,106.42840952203711,106.38099415935143,A,19.751800197738454,E,54.20197214606135,1
36-50,No,Christian,164.38975767413885,-77.26469903139075,E,-25.451217834136603,B,36.33933391264206,1
26-35,None,None,125.36132667719704,-16.908421904572908,C,94.24787909861074,E,-95.57501748464799,1
36-50,Both,Buddhist,6.751197525772919,-6.45631378997195,E,14.269309285565852,E,58.89122903122704,0
51-65,None,Other,81.53126622328942,37.6872707068895,D,-26.00733440257697,E,-68.19009875428134,1
36-50,Mental,Hindu,113.93914811721405,50.40523616324596,D,-94.9691407149258,C,75.54420313033303,0
36-50,Both,Jewish,-47.37569007212873,22.28372041807217,D,118.10561525406038,A,51.93952698220185,1
36-50,Yes,Other,-44.00948246389177,65.5762413549128,C,-42.3513342300538,C,-113.3767632628565,1
65+,Mental,Muslim,46.78780572734989,57.329587413623585,E,-131.47282806463707,B,-48.149626809988305,1
51-65,Both,Muslim,94.27266161238275,-95.69515759455507,A,132.67745607378453,B,50.76443501114404,1
18-25,Physical,Hindu,164.02425627848072,36.5413153120296,E,182.14665993865577,C,-257.2182461516122,0
65+,Physical,Buddhist,64.39838559684435,-32.35559034364474,D,59.73109733770021,B,-158.55123094042435,0
65+,No,Other,-132.02535105267245,-110.40945290211954,E,50.344341917508075,A,145.6037643681068,1
26-35,Yes,Hindu,113.80505107019808,38.97732135675983,B,9.220194353148974,E,-14.53428906231555,0
65+,Physical,Christian,-93.10428709404508,-150.80735622750856,E,-30.298940067778506,A,115.3717729681815,1
36-50,Mental,Hindu,-79.84591477567604,-192.2260705005312,E,123.80892526596412,E,-57.94312559998238,1
26-35,Both,Muslim,-119.91885723393393,125.64860208802777,E,-173.40342769684634,E,-32.37727314232687,1
26-35,Both,Jewish,-0.9826405489250487,-10.796599520272492,E,-108.45092102953164,C,-41.055050748564604,1
18-25,Physical,Christian,1.5541689051345837,-102.42476732485035,A,100.23534644259652,A,38.545804697153905,0
51-65,Yes,Buddhist,-21.836217661029796,94.022781681997,D,-64.69636192469268,E,132.49133027871076,1
26-35,Physical,Christian,86.7540307690542,-79.9013431419623,E,-13.069059075466075,C,78.83896582808418,1
65+,No,Other,2.8076113095847433,89.66847145752176,E,-65.3263716359848,B,47.74204646999728,1
65+,Mental,None,96.0851152454654,-49.33135118783749,B,94.33313142114714,A,136.6868226640958,0
18-25,Both,Other,-28.201960760700267,54.079614310319414,E,-52.292758297290206,B,-318.3233248497526,1
65+,Physical,Other,-29.118263270722544,-94.77381438746163,B,-43.80211275776317,B,-38.93948443057913,1
51-65,Both,Christian,-48.071240594698956,87.89391092803733,C,-54.341175965029656,A,21.832307340480966,1
65+,None,Other,91.82948913354036,-109.72527581356952,A,-127.65537693025632,A,-43.99531765713442,1
51-65,Physical,Buddhist,100.52522753651647,-179.70677775394793,B,87.40820556356466,B,-162.66000555300332,1
36-50,No,Jewish,27.20720560625411,139.31006983065438,E,245.30402379252683,B,-166.66139227546256,1
51-65,Physical,Christian,-31.755910616836225,-44.20907028274407,B,31.405378976893637,B,-51.32983522325002,1
65+,No,Buddhist,-17.20834040941827,-70.18220832497695,D,137.44365399944704,D,80.6677648643651,1
18-25,None,Jewish,-76.45438599408912,78.79410001097496,E,-4.898903467149601,A,-178.43146469292705,0
18-25,Both,None,43.722442741364716,-28.812118526290558,B,-122.25327295930077,D,-105.08273934931978,1
26-35,None,Other,-33.90829969256883,-183.8154573205244,C,123.40102532183204,C,-129.02487758249302,0
65+,Yes,Other,-93.71111242006471,88.45449087532113,C,134.4054571625816,C,114.99482885704337,0
36-50,Physical,Christian,95.14275929143271,-148.26818292569538,D,147.5988328175594,E,-33.7856964259832,0
65+,Physical,Other,-203.8956668159211,145.7826651086521,D,-59.21440829412824,C,44.98948280638236,1
36-50,None,Christian,22.304701404855688,-110.4648034901548,C,-48.265770841419084,A,-151.12197988509516,0
18-25,Both,Buddhist,-113.09876080653936,-275.9630391050174,E,-55.13498413257126,A,89.01605692585582,1
26-35,Physical,Christian,88.1467964577478,-29.63448682458894,E,42.90604704543172,B,-3.8950878701470057,0
51-65,Both,Hindu,-164.27550128311978,64.76177920337982,D,-38.2040690187563,C,117.1381307509727,1
18-25,None,None,34.815129449983104,5.66354838128101,C,9.573265836482934,A,23.01452537642769,0
18-25,Yes,Other,-9.509229919528755,-185.28759250561077,A,27.68550332908628,D,47.70444924501828,1
18-25,Both,Jewish,-159.86196474469213,-29.526668614971147,D,62.962233806042214,D,-116.36889277813111,0
36-50,None,Hindu,-1.9568666098680416,-0.21923782696509972,C,305.3133018834349,D,45.332743270132,1
26-35,None,Buddhist,-25.720227220224817,-74.47168208082965,B,80.08593437627155,C,104.1426314763394,0
36-50,Mental,Hindu,-47.14807959927127,49.63716479987819,D,57.96688940964071,E,-75.93357665730785,1
65+,Mental,Other,-31.860204178807443,-36.689485586469445,D,105.56753564395294,D,-23.662610307423375,0
65+,Physical,None,-33.02036741687226,195.8351404032703,E,-5.7801477607765985,B,-48.256552326043774,1
65+,None,Jewish,-133.23849315624037,-57.2899534928583,D,-39.63413245519273,A,5.989332313856462,0
26-35,Mental,Christian,-118.19837437576626,-35.30798765230447,D,-63.30951073042284,D,-105.85228963490574,1
65+,None,None,32.0697641150002,-49.51447314822776,A,76.75263684237291,C,44.62792089779346,0
51-65,No,Muslim,-10.390612426942566,54.84155759627899,E,-45.19641419445487,A,-103.44027677260237,0
26-35,Mental,Hindu,30.661935520847322,76.2288334747429,A,-65.85176761138652,E,-61.269787118652964,1
51-65,Yes,Christian,-7.845913698371236,37.22507684057816,C,-69.41969574208889,B,15.023188991702899,0
51-65,Mental,Hindu,-11.875830698175145,-62.47055780226324,B,-100.22499146823247,D,66.74794188621959,1
65+,No,Muslim,39.96533788926941,22.20886958688184,B,0.20210483207133317,C,-59.55588175565369,0
36-50,No,None,-74.0097548480293,8.08761529909448,B,-13.847292671216035,C,95.89512233210527,1
36-50,Both,Buddhist,98.57773961194195,-60.16770431275419,A,53.49016314899207,E,86.08569144080496,0
26-35,Both,Buddhist,79.40678213093823,5.5551331954432674,C,-28.574639834110716,D,40.22639780998783,0
18-25,Yes,Other,-192.14274068939295,-67.17231443901012,E,-132.30049216123106,C,-17.818224567493093,1
36-50,No,Hindu,-133.50949065263518,48.65707972077581,B,-130.80146973499393,B,-183.6633057449911,0
65+,Mental,Buddhist,122.27293245782793,6.9182945648367165,D,-102.66313774955745,C,-94.75705321862799,0
18-25,Mental,Muslim,-43.214607602900095,74.5133890415357,B,23.936336802928547,B,-15.14437099011019,1
26-35,Physical,Hindu,116.87939748667475,-36.753285436056956,D,-177.817482012825,A,26.910809302023473,1
51-65,Physical,Buddhist,-61.99712086579581,-193.39059976146825,A,-77.53918044843152,A,0.4513318486321317,1
36-50,No,None,-178.15054356428868,-156.10244279725052,A,-122.87612490301241,C,84.36213236575944,0
26-35,Yes,None,62.41219521953264,-102.58503867497475,A,-89.5232853941675,A,103.13247190184258,0
51-65,Yes,Christian,90.05837032351678,200.88547887802366,C,-61.332419644013605,D,-13.542320488205506,0
18-25,Physical,Christian,-41.467225549553724,59.937977683045965,C,136.9345485673574,C,98.56449936882639,1
51-65,Both,Jewish,154.83320519983127,-111.12091603401426,E,-131.93798492434183,B,18.32720047191279,1
51-65,Both,Buddhist,-61.74114490946002,-100.57190741269207,A,68.2868295733804,B,-61.94482678295088,0
65+,Mental,Jewish,-105.26556719859137,-100.08018603604718,B,23.62355003614194,E,141.63787049143465,1
51-65,Mental,Other,30.32050675704249,147.4068410342855,C,-225.93292994341195,E,143.65445839891007,1
26-35,Mental,Muslim,-97.24774062014976,26.96975091185848,A,-19.444009416670312,C,88.11049680363831,0
65+,Physical,Muslim,-210.01048541942754,263.34692989462127,C,-2.458544580217853,E,-40.07127504160164,0
65+,None,Christian,175.76732192023735,16.425625538023585,C,-157.04958797497747,D,37.47290941384796,0
26-35,No,Hindu,248.71166788857857,-116.20488301354757,A,-132.98057058050017,A,-158.1370207104206,0
65+,Both,Buddhist,-62.95757022349135,1.2513754939419346,E,260.37906737581505,E,-29.89998739322673,0
18-25,None,Jewish,22.404334271092356,72.84689763334107,A,120.31052632085819,A,135.78486985101043,0
36-50,No,None,136.75645665940263,158.2675669319427,B,33.43949995830104,B,163.83512412306666,1
26-35,None,Buddhist,80.93463411978136,-26.572288954888307,C,13.407681162552324,C,-274.6165652332762,0
36-50,Mental,Jewish,18.574060574382653,170.5433829691407,E,-24.393322118441688,A,-99.84718034808354,1
65+,Physical,Jewish,169.06193491295926,-174.20158185568,C,24.919882167953805,E,45.70338595365428,0
18-25,Both,Muslim,123.86356609266463,-39.71927956796965,B,-18.824094441335475,D,-32.87227325546384,1
18-25,None,None,-98.01253355839398,-173.08623594451436,B,-2.507207807881618,D,-92.02107560731211,0
18-25,Yes,Jewish,-198.33141140666095,120.2671905535817,C,-45.30005412577125,D,182.6079644788334,0
65+,Mental,Jewish,28.522577065855724,34.035736803234954,B,-75.83419612292953,B,-100.02052444315741,1
51-65,Both,Muslim,-69.48969807031898,-1.8271453118983692,C,-62.399739182108874,C,39.61584046076136,0
18-25,Both,Other,64.24289725615205,90.46249071933653,C,81.54602179112989,A,43.52110729211735,1
51-65,No,Muslim,-46.13636494256234,-30.13143230479734,A,225.33374117177502,D,40.70703173961976,0
51-65,Yes,Buddhist,142.6236319552832,-88.95136209247741,B,-73.66610576950605,E,-41.23132783891664,1
36-50,Physical,Other,1.177779483104955,108.12977991335796,D,60.18449336071502,C,-17.305474061031383,1
65+,Yes,Hindu,59.38948580829061,-72.2283814332619,B,-27.949651243014667,B,-76.67687867263109,1
36-50,Yes,Christian,169.43593222060792,-79.38916207886875,C,74.73971070030362,A,-30.529250731740227,0
26-35,Physical,Hindu,-198.07216703943027,-198.26691582282456,E,-45.083036900795214,C,-121.46276860048528,0
51-65,Mental,None,-101.91628623458368,37.269418158485685,E,20.492258765968764,B,-81.0440843629236,0
65+,Physical,Hindu,-14.123417929522034,-152.5769943416878,E,-142.62787547200097,B,-104.35968701587075,0
36-50,Both,Muslim,63.497466408445646,31.845512110162037,A,-34.6565939979681,D,152.9798622671277,1
36-50,Yes,Jewish,-97.58872231944964,-44.126508589628514,B,125.71245251240254,A,66.65329761477908,0
18-25,Physical,None,107.89865316240395,-39.31539160306551,A,46.16778844535832,B,-29.99103398163629,0
18-25,Both,Hindu,-75.85640589952123,-200.74333674671752,E,-19.219206789343716,A,-81.49355414727741,0
36-50,Physical,Hindu,193.64046920133018,-41.22926246931093,B,-26.85323817579374,C,119.13939537723499,0
26-35,Yes,Muslim,12.696691260071283,-40.64800402724152,E,165.59404802785573,E,-0.7220815911576347,1
65+,Mental,Hindu,-2.8429992514625955,-8.839972746149192,C,2.3096226323541615,E,144.53122784897297,1
65+,Yes,Muslim,-84.80234903728797,-54.875787234534535,E,64.39504237536505,B,26.203634120451646,0
18-25,Mental,None,58.581271044673564,-90.72582762199931,D,-70.89861063049308,C,-19.648866962317257,1
65+,Yes,None,81.28587059124249,-44.42219127052371,C,14.436230941089082,E,24.497314989782375,1
26-35,Mental,None,-79.24821561373254,-8.74734264533601,C,-99.5646053871958,C,35.70101988627975,0
36-50,Both,None,-142.30788986893248,-58.61514589521156,B,-99.46080197371074,C,-161.3356448026584,0
18-25,No,Buddhist,63.530902955164706,82.07882224390633,B,-45.7454825467351,A,-2.8887343022272445,0
18-25,None,Hindu,136.94311934470244,-84.46430248068896,A,39.98476833586058,D,-5.807396195910585,0
26-35,Yes,None,16.995125711908976,-62.1053881111184,C,50.53086104610378,C,-72.83479024815733,0
18-25,None,Hindu,-93.91158819079078,-56.00153569660085,A,54.62820569513631,D,0.0111268287048083,0
51-65,None,Other,-117.05241120834738,61.653941815980794,E,-63.768579722924066,E,98.69363600216849,1
36-50,No,Hindu,181.1346339806562,-43.67558655695065,D,184.8420977290411,C,116.42020345861272,0
18-25,Mental,None,-180.00453484745287,15.297167398518836,D,-3.967668569415682,D,109.7531226515937,0
36-50,Yes,Buddhist,175.83711747062858,89.90475475023725,D,-145.75046039080826,C,14.213362214734998,0
26-35,Mental,Hindu,-128.84647991379748,35.013258753966795,A,77.04974039421673,C,-184.38364781984774,0
51-65,Physical,Other,88.48518492823474,-179.4594633121541,D,-21.493507794353008,E,-25.927398175914874,0
65+,Yes,Christian,-172.93903882256518,14.222753815490382,E,-96.04617715064497,E,149.03970904320346,1
65+,Both,Christian,-15.992771212213478,-47.54116370741085,C,50.67084230477165,D,-91.31890516524666,0
65+,Physical,None,70.0969633719744,162.35535316127076,B,134.99343233558443,D,87.04887449273359,0
18-25,Both,Christian,21.628433430923558,125.41252543960913,E,171.73094961455334,B,217.76928069221802,1
51-65,Physical,Jewish,-35.60049976003089,73.23418515209947,E,-26.62906226428966,A,-82.0547648482205,1
26-35,Both,Christian,83.82481064886112,202.202353977477,E,-69.4273945887991,E,-1.3330791997907903,1
65+,No,Jewish,-92.60725508476283,-108.214308084785,B,-154.87477765155734,A,17.45010856671804,0
65+,No,Christian,29.577719268533432,68.22948968407992,D,-30.103945688742854,B,68.60904528010977,0
18-25,Mental,Muslim,0.6484635975835266,-89.7321402322029,B,-124.47800485789972,A,138.17498809669564,1
18-25,Yes,Buddhist,38.368503420909626,48.110905230380006,B,-106.78215508713325,E,-56.17971992533906,0
51-65,No,Christian,32.908678322742624,206.03817989256044,E,51.485483350900964,C,65.03423156797793,1
51-65,No,None,54.88740594494944,-68.11379520612611,C,99.13488252428192,E,-203.76001132343328,1
36-50,Both,Other,-38.61908486680707,-158.26844795106504,B,-51.55663867249142,B,-125.81512159630519,0
18-25,Both,Christian,4.87122918649027,113.72361202119023,B,-70.52022556282795,A,-20.99345026894804,1
65+,Yes,Christian,-169.81512922104636,53.96171389527916,C,-29.900259626223463,D,38.39372488095439,0
65+,Both,Christian,4.715601818645583,38.45615672109567,D,-120.58108363118394,A,71.72702616323272,0
26-35,Mental,None,157.48967032796776,8.587655479057076,A,16.90078941854177,C,-22.21101204031697,1
18-25,Both,Muslim,-10.696266244692598,-10.435636475910952,C,-279.22861561149347,C,-31.63300495950302,0
51-65,No,Jewish,86.03943830463113,116.34086654767452,D,97.76199298624356,A,201.57965709778907,1
65+,Both,None,-26.457667379447265,12.579194037549213,E,7.213897968823665,A,-74.13279366917469,0
18-25,Both,Christian,0.9283326896334185,74.65688591015649,B,89.49162266818357,E,-34.70413484775165,1
51-65,Mental,Hindu,44.75378179475455,9.433713295289305,B,55.62047177486167,A,109.90402620583781,0
18-25,Both,None,-165.766614181591,-20.850432333244324,B,-240.70915971169197,E,3.082382643103468,0
51-65,None,Hindu,137.64616936313118,161.576129399148,D,81.39000610086408,E,228.22598240296102,0
36-50,Both,Jewish,152.1509454284456,31.608765222649314,E,26.34572868038003,A,-64.058599751478,1
51-65,Mental,Muslim,-208.7054452646854,52.705509500343496,E,4.713179268627415,A,45.263053759825794,0
18-25,Mental,Jewish,-208.713296837766,65.35553716488643,B,-156.8574881228788,A,-145.801426100351,1
65+,Physical,Jewish,-114.41946136727566,-53.22283180135703,C,32.11933543260109,D,143.76448095191265,0
51-65,Mental,Other,91.7508392690856,12.483875561598422,E,146.39742261217143,D,-58.1538420765233,0
36-50,Yes,Christian,-77.8008480065851,9.597430274448145,D,21.144706977129175,A,54.84334417043053,1
65+,None,Jewish,-99.2521165777443,85.35519806081302,B,82.50502341366659,B,-4.381262523848188,1
18-25,Mental,Other,-137.153865652387,-69.4866674222102,D,-121.81817429267758,C,127.22632266084352,1
26-35,Physical,Jewish,171.10230918404378,84.29969824559501,D,32.4155724310698,A,36.62977364801531,0
26-35,No,Hindu,-212.0089816491495,-127.37127255128581,D,-49.35875749768795,C,34.38583361900135,0
36-50,Both,Other,147.60317025613313,-0.5582183939621966,A,24.757078693895323,A,-94.2096474674133,1
26-35,No,Muslim,8.942735035249717,-98.16284897012056,E,-22.539260255199174,C,-32.3743590113031,1
36-50,Yes,Muslim,-91.60959377270322,-246.02096008717177,D,63.35630220904924,C,178.48711921974348,1
26-35,Mental,None,111.5299782948332,69.93330888170834,B,119.3826310671374,E,152.76735738225477,1
18-25,Mental,Other,-183.44999431197883,73.83517024255573,D,160.1329799266257,A,-46.09916795241607,0
51-65,Yes,Other,-174.52795866268397,10.07911363555408,E,11.736523013621333,E,-0.9965334331323329,1
36-50,Physical,Muslim,-147.88999209717798,-77.12465129137846,C,130.44513271148952,A,25.318320502241104,1
51-65,Physical,Other,40.79138219061661,-91.86787661184039,E,33.04513582561103,C,137.4076254363503,0
18-25,No,Jewish,97.3999869148092,-122.34153313920469,D,-30.992559492680577,C,112.01546095677257,0
26-35,Physical,Muslim,32.50859213207236,-87.91994394029537,E,53.64912646889021,A,-31.228792541214005,1
18-25,No,Hindu,5.047977952693654,-162.72103165856728,D,100.64631992936737,C,-116.14738585767537,0
51-65,Both,Jewish,11.353910781100975,-102.22468804612674,D,-154.20003745965823,C,-133.54986693260838,1
26-35,Mental,Jewish,114.5613572446669,74.81599209287505,D,-84.96972082363207,C,-157.42043119095396,1
