handicap,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
None,C,B,D,40.67083279621029,C,121.00969730968536,E,-81.88575160064721,-117.97564073978037,A,32.88068283365466,-68.31562802748633,E,D,-105.6991381785552,D,7.662175482577953,D,-147.4115027726273,0
None,A,E,A,-91.40243315294975,E,67.41291083176878,B,-68.5180511246911,111.69267217202035,A,144.16889659860271,107.80925100701178,C,A,112.8545733670105,B,-35.15877946469464,D,-55.21307375337199,0
Both,B,A,C,-145.21948189170138,B,29.946512151156895,D,-103.44116472805909,-194.39382125091785,A,-69.82010949388062,-87.73617460990967,D,A,131.70367263319017,C,-84.87488513240051,A,-27.76492698410194,0
Mental,C,C,B,76.31855914468704,A,-175.2163692222157,B,144.136841904096,-22.51983618501244,D,47.957926103578714,-23.937820190190394,A,B,16.645880441441115,A,-78.10245178092983,B,28.816676785206603,1
None,A,C,E,79.79177593950689,B,47.90507739820058,E,-160.20562496381888,-145.11059676449747,A,-37.24583737155635,-126.00224620181153,E,B,-83.05557664157045,A,-34.36175526105586,E,88.40514444632048,1
No,D,B,D,-33.06478269445132,E,30.998928422455908,B,-43.62330355841546,-116.39653963627443,C,63.886505307042526,-113.9550254954085,E,D,-114.58335673779642,E,54.406230048531235,B,23.412200878053515,1
Both,B,D,D,-87.76549226784161,E,-10.68186214368691,D,114.88128170940864,145.51288013075953,B,112.92742173446912,13.346749023107963,D,E,-62.75880818178933,C,11.063717784962414,B,-17.48816432950106,0
Physical,D,E,B,167.58238506564493,B,-79.08903241743339,E,29.19424884995303,-0.14652119959846346,E,137.4934622918596,-64.73504832421898,D,C,13.888283452370656,C,-125.28597226601732,C,-48.06635441495025,0
Both,A,E,A,75.48420099122032,E,-71.33952144512953,C,113.97788152516249,-60.19010325239519,C,-141.81847270271882,25.96722021444677,C,A,50.53449514443938,C,-44.54659134519044,B,80.17207725126153,0
Mental,D,E,D,95.74097570701747,D,148.58707967216586,E,-80.82015910159521,86.22764314406358,C,-87.01442029093191,-155.0890511648285,B,D,97.61234152828546,D,0.4311825186074522,E,17.732548694082688,1
Both,D,B,D,-15.491915011103044,A,143.83459294525989,A,-20.75543114471416,-83.31487997300812,D,45.6782492303214,98.06808412310949,C,D,-167.53654053614693,D,109.17233668591442,A,-60.97993104445709,0
Physical,D,B,A,111.41552863526671,D,64.18533216442881,C,36.57249195405363,-193.2264847672874,C,197.89232336938994,-3.6116362376000946,D,B,-80.4922333165086,C,186.56119282116526,A,150.08616889613347,0
Yes,C,C,C,69.58734373407971,D,190.09429934810788,B,-211.1735286096493,8.801241300675194,E,88.22743383390282,228.25791231236607,C,B,1.910052273842098,C,-121.88230054955116,B,-55.88165112807752,1
Both,A,C,B,24.19614664415625,B,90.01989710996484,A,26.871487048340825,94.26090540284048,B,-98.27686121379399,-37.664964163520594,A,A,31.969756363448393,C,-159.4557885079335,E,-220.89367808888505,1
Yes,E,C,B,33.781314788605094,E,32.42644967601262,D,10.830508351944616,-67.82890490399592,A,32.22023833254246,-8.907269622140483,B,C,33.70636024006073,B,121.8198493339937,A,1.6830133503956186,1
No,D,B,D,23.207867656331825,A,60.2452836766914,A,66.55697913793155,-24.90014694896318,A,-61.149525147112115,165.58233628384616,A,D,-41.15593545703769,A,-24.411120880994215,A,-96.6455473514863,1
Yes,E,E,E,29.203012910260266,C,-11.324519188812323,A,-14.781270145333167,-67.22306426115368,A,-138.45768424353088,-224.22015595840296,B,D,33.92483368750409,B,-100.49856739902923,A,127.92849087785858,1
Mental,D,E,A,-4.9674167785143855,A,-144.18619353802217,E,162.64706992893957,65.29174477053793,C,-9.619426845378154,-157.3952746520188,A,B,-140.73996761762436,C,-108.17365796333895,D,116.29181230226149,0
None,A,E,B,95.77775619950998,C,127.82400584090657,B,-98.88619252534878,94.72342720291957,E,-125.48434694028141,-55.480091538455625,E,A,-116.57124406273422,A,-6.047565536902944,A,24.26882841113728,1
None,A,E,D,18.633966727643966,A,-288.25399838735586,A,247.70370817186839,-140.571099847656,A,-146.43246222996822,-68.81912437727381,B,B,-166.01443823374544,B,150.38265702720807,E,152.51214720282385,1
Physical,B,E,C,-48.31707738437592,D,-142.16050952615282,E,-226.11887079447501,172.35108675304042,A,-66.47803799602302,23.00901523255642,B,C,-105.20074548481631,E,52.18298119041146,D,-131.4912237011436,1
Both,A,E,B,179.8757386410628,A,-50.96535629740101,E,4.306301205904113,11.082887676688486,A,-86.36625555761717,-191.7391553021555,E,E,9.242020723231951,B,-208.3619515449111,C,-34.45923370059402,0
Physical,A,C,A,153.8507244368585,D,59.558505336628855,C,198.20354949134457,106.54085715000288,C,21.070453560309886,-95.44961651607194,D,D,-117.34510677526532,E,147.64689370607846,D,-109.367726492283,1
Physical,E,C,B,-100.67507558513526,B,211.10519423837349,E,23.704577755180846,-19.32480458564869,D,136.62998888177938,-10.963029368986298,D,B,-164.45007135332133,B,-46.242993698431086,E,-56.80875998297278,0
No,E,D,D,26.859178537204,B,-245.63506022103084,A,-92.9575973463497,-112.57167803541724,A,-71.72050015841947,51.28303493156638,C,C,-202.39626418535624,D,-102.77785268526036,A,108.13549853105783,0
Yes,C,B,B,-111.16044593614782,B,-21.016633581501175,E,-13.670291871529683,-20.25776784536117,B,33.019460952637445,58.67119980594385,A,E,-145.0739505563121,C,63.204860619516076,E,124.81251930180402,0
None,E,C,A,50.84474667778086,B,159.4378713299575,B,5.136681841383388,-16.778351273341844,A,51.544069286412196,-17.582453504854946,B,B,8.88588799990484,D,-125.51207494119967,C,-17.458964648647335,1
No,A,C,A,133.09222488447801,D,-18.319173735706364,A,-112.27726837326158,-14.051193268213657,D,-186.07637819046553,-29.555972982872426,E,C,-39.68331971275843,C,-233.8839060172037,E,-202.06392032050107,0
Physical,D,D,E,133.90832913951013,E,91.7339767007779,C,121.16319568317955,286.5752821254496,E,192.15565930337516,-40.820570886830495,B,B,104.91686974382897,C,-79.62431719630577,D,-280.45335658778987,1
None,B,C,C,-5.221054566369627,D,-26.091460263063755,A,-61.9223090847692,86.79167289515085,C,46.7113900844506,87.87226839029927,E,C,52.88060183346964,D,151.9826243888435,C,165.30751780844273,1
Yes,D,C,D,-99.70855390476146,E,90.88564974194436,E,84.94590726030926,18.311699400366383,C,215.0669699173665,-113.93670038716688,A,D,9.929228825926693,B,-177.62061972849662,B,105.17703502006017,0
None,A,D,D,16.665700127296724,A,29.640177997735023,A,63.26995800570209,-55.44253739488647,E,-89.06755639220029,260.4893858543046,C,A,-33.71473720565585,E,-90.15636590833664,C,128.11803693861617,0
Physical,C,E,A,-133.19684981476584,E,-51.12987704495973,E,-187.35629169301055,95.00224458899743,C,9.265632457766602,-67.35580818680194,A,C,-39.17472500296823,E,-41.24189349809916,A,18.40393782703633,0
No,B,A,D,38.23240396502043,A,-141.05463592335747,B,-26.6914881493284,80.63656652576502,A,14.04019188189827,142.16179594066153,C,C,84.40683913329565,B,-264.64140120087103,C,25.73921015830728,1
Both,B,A,C,-97.07465347337282,D,-123.22020799997627,A,26.242795009438474,149.1189533985109,B,-96.5379701123689,41.95948898793421,D,E,76.126393900443,C,-117.19358173914134,D,-138.67022567678663,1
No,C,C,C,-78.02884133038063,E,-129.77961777952615,E,150.554767513095,21.248135876686895,D,26.742671551021747,47.70627897491969,C,E,104.47006868199604,E,26.65661791505865,D,61.16246219030028,1
Physical,B,A,A,151.55301797160843,E,-153.45010613334344,E,3.7590855279146096,-129.23702682798083,E,-118.18917327527618,-56.232275004127544,D,D,-64.3938223365527,C,33.29143362364375,E,89.79326253575047,0
Mental,A,D,B,-45.32924143585364,A,-5.455476214564374,B,100.50871229741382,-108.44221581001348,E,35.941137049039995,35.863417187038316,B,A,42.98759926500263,D,86.17217886988608,A,14.642105173855633,0
Both,D,E,E,-42.14527682195599,A,11.760457163172125,B,169.22986589513437,-122.250810809248,A,95.28077473956216,-86.68679230566622,C,D,53.969637256750744,E,96.15548333219783,D,37.04833029428103,1
Physical,E,A,C,-41.28452993971123,C,33.58249149390041,A,-49.92866892773018,63.151478337045944,E,-41.488165664769866,-298.56111048934827,E,A,113.37417131699799,B,-84.42193498568862,D,45.015349180875326,0
Physical,A,D,A,64.42780273312029,C,69.10045087660338,C,-124.97242673619307,-160.45014259048244,A,-134.04380382046332,241.91523415882438,D,D,41.67605363144842,A,157.2532204457386,E,-102.94359607413415,0
None,B,C,B,-14.775087963687794,B,104.57662035870905,E,133.36252558158714,-53.70894774665338,C,-168.2099715208037,80.707373977526,B,E,130.23088429998887,E,100.09115197457577,D,-128.13743165316836,0
Both,E,A,C,9.449785569923831,A,-65.71983218169123,E,-57.43310104452119,105.40034015122828,B,-19.089127076154337,8.226664449904572,B,A,125.59753971114549,C,86.86138492676146,C,15.978049440408856,0
No,E,D,E,-48.174265493122235,E,-115.23464698916321,B,79.71982664590061,-90.85389737611557,A,56.54284811547782,26.130927247457407,B,E,37.30201093513299,C,2.4079214503518696,A,141.09692594012074,0
No,C,D,C,42.786363394315536,D,13.560851049587363,D,15.375034069261861,61.8392967524901,C,196.46478138660828,37.148770815478315,E,A,-35.98635606534636,D,-168.4031031790202,E,20.902707296900296,1
No,D,E,A,-205.20370089856624,E,-17.609017625102833,A,125.30655022688617,-125.3913120767803,E,9.131119583157398,-114.5587295124269,B,E,-3.1042778657397,A,45.84744667199029,B,-96.95538106623869,0
No,B,E,A,56.3312451517089,E,-56.23431617957283,C,-2.490552884284213,69.02179644223145,D,91.8782354504976,47.78564002887771,D,C,-94.99483662342692,A,-15.83607559200773,C,-39.64146918314213,0
Mental,C,B,B,-60.13430198542928,E,30.29537399497155,B,-136.6887729771321,-40.435058484060995,A,-198.24055088345307,5.115374237261704,E,E,-45.43241552152052,D,38.87042103686761,E,-175.06715252647237,1
Yes,E,D,D,111.61342503905603,B,107.04702044676748,A,107.38544471899101,-28.620044271263467,D,61.95968207834556,-18.164423536023833,C,A,-105.83902304961758,A,121.93214232948301,E,-5.0308418075019325,1
Both,A,C,D,164.7621901403484,A,83.04458175788008,A,80.10734126454277,-71.0329014221607,C,-2.4222025786739487,41.94895857686681,C,B,0.666887633636931,C,31.805557519215256,B,142.7875177158816,0
Mental,B,B,B,7.233809538057782,A,-182.79878316305752,C,98.74463509715528,-71.52614767754439,B,133.13735248059675,-47.87510144718901,A,E,23.065650347461485,B,-30.549602066889403,E,-40.002903041004295,0
Mental,A,C,B,7.52557071111465,B,-69.66536843076697,C,12.746290126574806,-105.49648494638177,D,-27.341848234372968,-50.246878621612936,E,E,75.34259489819786,D,125.65808729520707,B,-39.87483168897896,1
Both,D,D,C,50.231831251620164,A,64.66433169184735,E,120.10045025317359,-3.960947969094064,E,-7.7802421187869415,-3.613010887964417,E,D,158.29537569246116,C,-72.09450288363908,E,118.94438603475011,0
None,A,E,D,-178.74436442506743,D,52.254456371515964,B,54.991079247303865,134.35284526496923,E,-169.64027400808632,-167.51864943669133,A,A,-2.481855459385616,C,-161.57400336708406,C,128.04585559035522,0
Yes,D,E,E,-32.84729459041076,C,-216.6949407552218,D,24.006442071009314,34.57424667216732,D,52.0888998107863,15.736759023230318,C,D,28.48129446556315,D,-61.463804880661584,C,19.920168662223706,1
Yes,D,B,D,107.96321246456895,D,94.35414306770892,B,79.7869276358384,-82.06430052655526,B,14.475767256554928,-56.645957502544384,D,B,-10.388561545231353,C,-124.70360152617816,E,-0.3170572028963017,1
Both,C,E,E,-138.30226468952796,C,73.06882290911764,B,156.8247378520761,115.94776605793406,B,-127.1374295193304,-28.56160800924961,A,A,6.317983040355736,C,-12.83993741387634,B,166.59681239795998,0
Yes,C,E,A,51.95032818450485,E,13.577180315072429,C,122.3031701760651,64.60162036716929,B,-25.9286303191198,52.99839378832982,A,D,65.75163078375294,D,70.77658035011993,E,-155.38148413521319,0
Mental,D,D,E,-93.85875645364963,C,3.555273888451662,E,65.8510274690028,88.72201053515998,E,-48.77839175734718,122.97339125242021,C,A,76.48536051238366,C,-114.35265439342157,A,-73.26200208536754,1
Mental,D,B,B,-132.91623449028847,D,106.83455151979548,C,-94.90184511352227,106.00629547926717,C,-121.57746557834086,-16.941061821064103,B,D,-138.15736526683878,B,-35.46905640441117,D,161.0650990116338,0
Yes,C,E,C,86.93465955096723,A,-50.65729034344597,E,126.79925961719,82.62918308284605,E,-50.03089541394946,72.86174053611253,A,B,-30.190864618726827,C,-104.6454240573068,B,15.013523408938415,1
None,C,D,D,-200.39102663509377,D,93.1083433700188,E,-86.98442492835379,10.602008483500814,B,136.9453887989501,-135.73700980558678,C,E,-108.01103752965058,C,-16.183443090294585,C,-95.73172314617935,1
Physical,C,A,C,10.406187998697687,C,-23.945028861744795,E,194.89968267659887,0.6433562327621895,C,-51.66654409734305,168.2549401975075,A,A,127.6984088932636,A,52.98183445111459,C,134.83553469048599,1
Physical,C,B,A,185.5477081025076,E,-200.89729307241325,C,-41.42540466156051,216.38874223498067,D,185.47749003764739,-106.13137789237666,C,C,-45.11795884607172,B,-35.108551582107296,B,-5.988497349954328,0
No,C,A,B,-155.02592697446295,C,-5.938987955185889,A,271.6621073840229,89.25338938100168,A,-42.72449499957738,-29.683051003928913,A,B,-98.12230459079608,A,-32.93313472146466,C,68.63193936092105,0
Both,C,B,C,-2.253877085072638,C,5.84116376041121,C,-15.779851310998364,-46.94640925235605,C,-20.36242810431025,-142.80380855915632,B,D,35.56243886583974,C,-48.8814758769101,D,31.37913942638774,0
None,C,D,D,-39.08695519768492,C,82.54931449559948,B,5.794116935268712,102.42113305424229,A,58.840506338798136,144.15706475880154,B,D,-187.24374687887638,E,-94.1013047861953,D,102.42390496721426,1
No,C,E,C,182.50215810926449,B,109.81401540783868,C,-22.533532468875382,-102.63803636221287,A,73.61675884600137,79.88602965790726,A,C,28.067338708401014,C,-44.86469022921862,A,123.69394605927427,1
Mental,E,A,B,-38.42710843443987,D,9.120673007734654,A,39.50593824277244,-19.165418190985825,C,-107.22485970816507,58.5283713061507,D,C,-34.196173537464944,C,-46.56523397389656,A,51.87915646466051,0
None,B,A,E,121.46380884312582,E,69.95184424277124,B,1.0311418799256071,187.55771497089768,A,-84.07327660530669,36.77919512286742,C,E,345.0094995136832,E,30.472639120223683,D,-83.4488979947428,1
Yes,D,E,C,-73.09575929953203,B,90.75705913396148,C,100.17261942544444,4.076863708695569,C,-16.016394159936567,38.442692359825024,C,D,-33.55951364584024,B,-117.54877192376574,C,-199.4451325433256,0
No,B,C,B,-138.39126031234244,D,172.0332896503475,E,145.8029256006533,-97.05114216671427,E,5.6315051486643,117.41667231398498,A,D,-3.7435025676416336,C,-82.1974810051627,C,36.65614867131929,0
No,A,D,C,-100.87263169654057,C,-240.77145712449365,B,48.739847225382896,26.075719337803204,C,149.76290375967733,78.84512749582002,C,A,-1.8170961895054263,D,-182.42305974139362,A,60.48268797163803,0
Both,A,A,B,-6.9505849512460065,A,-107.09563892964842,E,-0.2900433688649922,-119.78671393498543,A,-228.78661288297155,-70.48684740764695,D,C,141.15420887261521,D,26.56618865006336,D,-74.49496217249485,0
Mental,E,B,A,58.45427054490171,B,-14.279429681453085,C,99.81650115226182,123.80322596206787,A,116.33621288284893,93.31106249505585,C,A,-122.0608533393313,D,45.2424298786724,E,125.54593968660706,0
Mental,A,E,B,34.39211522325647,A,93.92487461878996,A,-16.938775821760565,-140.6678144194821,D,-60.62500681635081,-89.98870627166603,C,E,-16.87003834800829,B,67.63470150227798,A,-32.2068726989085,1
Yes,D,C,B,-54.17759023409923,D,-114.62580289068424,D,-45.33257583185294,-109.31309979003878,D,-37.53591749485701,-140.91259434624453,C,C,-79.61960179584098,B,-176.14193224499707,B,-120.03850107609884,1
Physical,D,A,A,-126.07004027172748,B,-160.15590259889532,B,72.00547865326318,-12.3171304910077,B,54.75305304023007,-83.84053029048978,C,B,106.90015921678886,D,-29.991054187835665,B,127.067697233193,0
Physical,C,C,B,-11.224169844485253,C,48.96991001442746,C,205.39525388717462,-89.27840665367542,C,-81.76491526099693,-10.509668419482743,B,D,62.66093130835551,E,8.744279228548182,B,-13.765677690202851,1
Both,D,B,B,52.92726778949012,E,-32.29735629319927,A,18.80624828928623,102.4317564399887,B,-43.07766912538718,-94.21391796453132,D,E,-21.453364744285807,C,23.78614547310814,D,96.98898291515285,1
No,D,D,D,161.5367810626759,D,-65.880943467186,A,114.14897496485779,-18.05634071229876,B,-32.466442756218804,92.43992344702879,A,B,102.47082746202697,C,-235.68060207952857,A,8.918606675627174,1
Both,E,E,B,98.00431779011889,D,-11.200171539573825,E,116.36353133178925,43.39036110669042,E,16.069912542993116,-29.62781102975584,D,D,-124.90170915943082,E,8.363201479161798,B,70.13537854738874,0
Both,E,A,A,-158.3420685839557,C,-58.69568348165535,C,27.680958791274662,-90.3909433731761,D,55.638461631949575,-2.6447877361088135,A,A,-30.602567435069894,D,56.995450902709266,A,-52.904738807254816,0
Yes,B,A,E,25.772759504842558,D,-89.04863354155259,D,42.01714671022857,144.87040824552514,E,39.669155675695634,-27.292328940813622,B,B,-103.21117061335667,D,80.9435541008418,C,74.37032623300304,1
Yes,A,E,E,-8.266473917090519,E,-29.49195095847722,B,-9.202499165937878,48.637811017087195,B,40.56127434639849,138.21725346995984,B,C,18.839698625138425,D,-24.571705004640958,C,-124.42944212071272,0
No,D,B,E,197.98307090501706,C,182.5079801437507,A,-15.72867243467396,-1.987936464757029,B,-52.68861480035544,-244.17159382400712,E,B,-61.07041215091421,B,-174.51909870213137,C,134.70347619899852,0
No,B,D,B,82.7537437712085,D,71.07075865587056,E,-19.720233996223858,3.3113937777225226,B,91.80863083892278,-50.27137897327789,C,A,24.17950494446781,B,-80.65987304756875,A,-133.1403420446816,1
No,E,B,E,-71.52688302638664,A,83.86022557864197,A,-218.22963929238037,-29.537574264109857,B,-15.389475060441265,-56.34666523794998,E,D,-112.48134206159754,C,37.28432564162329,E,27.177527640479955,0
No,E,D,C,-162.66858669097618,B,-8.724636610577102,C,-127.00608746751084,149.00077512250493,D,-37.60119667219241,-1.2825488088804669,D,C,-38.7646581772961,C,-41.03531520756671,B,-290.48125979091134,1
Both,C,D,C,-190.10310432201987,C,126.42804221906472,C,118.51576668003227,-150.89342547678658,C,3.5431264763898747,-27.9898966131828,B,E,-75.21128662857866,B,26.936211178040427,B,-17.94254165520055,0
Physical,D,E,D,-48.85382566833389,A,-107.87469376600711,B,23.280850146012433,-112.7634108410881,D,-32.28159414911588,84.66006022295117,E,C,-69.00909370082302,C,-78.3637026905052,A,157.2694266033857,1
None,C,C,A,3.2119104776733596,D,42.26713433968727,B,-61.94537498742408,59.22996734534779,E,-35.598989935967765,-141.48335027683368,C,C,126.06240669369487,E,1.4560254956390222,B,70.72979921336075,1
