Race,age_range,gender,feature_0,feature_1,feature_2,feature_3,feature_4,target
White,65+,Male,-9.8188092625577,-169.58352771346892,229.91682624545243,-58.386351801386674,B,0
Asian,65+,M,34.83526717352133,41.90120603641827,83.85164432795607,130.6474263344508,D,0
Black,18-25,Male,-20.164681556657634,-55.65179009373446,36.3032690879467,152.47779744589542,B,1
Hispanic,26-35,Other,-23.26986328912094,-210.86067063705306,-55.20084320965897,-59.410106122763096,A,0
African American,18-25,F,-59.60357015093778,62.682487333076764,-161.5482220616727,-164.2652494008164,C,0
African American,36-50,M,-90.36141079621314,44.992710942821674,-20.675875511078967,7.513336978451755,D,1
Other,26-35,Other,-82.11585041223893,-12.864575070518661,-275.5894111097413,93.16726618422845,E,0
Asian,18-25,Female,-55.97805858121225,-104.35827948872947,206.33498781932906,-40.837842147617344,D,1
African American,51-65,Male,-163.7082179564349,-18.285824800348678,37.729925623573315,-139.98368864034748,C,1
Black,36-50,Non-binary,78.76190322169859,14.198307305732568,-0.7988498298961725,28.711862684632482,D,0
African American,18-25,M,-56.827564910074614,-127.22898197044401,140.12121329668716,-112.52392376399436,C,0
Other,36-50,Female,17.989515310154626,37.25709778818697,-80.09245634644444,-2.856860726640589,A,1
Hispanic,18-25,M,12.512731388740544,-200.02323632277367,222.67105885668354,-158.60180785032318,E,0
Black,65+,Female,-63.06129514224557,-145.53268934716706,123.85311353050747,145.5644553261181,E,1
Asian,51-65,Male,51.310301687741145,189.76254606765644,-81.96540912451165,-129.96350090000544,E,0
White,36-50,Female,122.1993761600007,83.73698111137543,8.449419512873199,56.1491184815706,D,0
Asian,18-25,Other,-47.713658987374025,113.52369110490766,45.06563227055906,-62.753730145716936,B,1
Black,18-25,F,13.903547491393656,-204.93683809596735,-7.201748670346672,138.85742173843522,B,1
African American,65+,Non-binary,36.62206298084402,-84.31428010021386,31.07284464368006,-202.52132605516204,A,0
Other,51-65,M,-118.98158566998707,-168.03492531174172,160.21506802661094,-29.6100534749829,D,0
White,36-50,Other,38.24444957668888,111.08609653965944,59.26627314273336,100.0932025688074,E,1
Asian,36-50,Female,113.0136930019256,75.74613120000289,292.6478642783008,-71.13596454567319,C,1
African American,26-35,Other,-191.82317339583642,133.28190679220316,-56.272659116622684,-165.89947963927224,A,1
White,18-25,F,86.42072033188218,-27.761383427977666,-73.95552836382655,-9.544099036078844,B,0
Hispanic,18-25,Female,167.69967812369856,93.4466178524213,137.4513583920934,15.362383293855522,B,1
African American,51-65,M,-42.71572840061366,41.834673770491676,-4.455262789389843,52.124545262510715,B,0
Black,51-65,Non-binary,-63.25397361468686,-76.15059636184111,10.160363691884234,32.7510015492954,B,0
White,36-50,Male,-15.645752518056092,34.489858964455934,164.79831092309288,35.48459099901886,A,1
White,65+,Non-binary,142.35106331099075,-111.31258543020704,91.61939337882951,96.02500561748386,A,1
Hispanic,18-25,Other,-121.49041886373323,129.05589310626817,-123.2091629842918,-39.950082162158715,D,1
White,36-50,Other,-10.511343974003323,-16.756348435787867,96.67597625131181,-13.26972681011451,D,1
Asian,26-35,Male,-140.94972913859294,-5.65719266108564,61.756044356698595,167.7542609286896,C,1
Hispanic,26-35,Other,-69.5717186420414,-13.74900888935925,80.0361343367372,8.052420327437304,A,0
African American,36-50,M,-75.14018932784016,-65.05674885630322,-96.00282301039343,78.21840475657655,A,0
Black,51-65,Male,-44.83533260096827,0.8322776039288696,-40.93693306843132,111.25216091063577,A,1
Black,36-50,Other,129.16064074614508,149.05796047816514,80.95472510347415,-66.04876776231504,A,0
Other,18-25,Female,31.896389054524587,-87.31869284843758,-5.73601744663813,199.23771183112493,A,0
Other,51-65,M,81.1340858088096,-22.035568999008078,20.100002282116115,148.89986762604886,D,1
Other,26-35,Other,-68.12715716470272,128.46267609742858,-32.40108206125774,-124.70234907100657,B,1
Other,65+,Female,-125.59455876705687,-9.92606420706011,88.83570394899711,49.840792693162015,A,1
Hispanic,36-50,Non-binary,11.258746714623882,-253.02496000060697,-77.14954551017726,-63.82927872785178,B,1
Asian,36-50,M,6.654149525399842,-116.32598350951461,-151.11817823257167,59.53463819765867,C,1
Hispanic,26-35,Other,-88.11155456992915,49.71485835493558,-105.68997808383851,-28.845019321285104,C,1
White,51-65,F,-261.36115236151653,156.0246339962061,-242.39142531390047,-130.8081517736918,D,1
Hispanic,26-35,Other,-10.161601620674698,-184.86664436227176,-331.9337188700703,154.0206367212586,A,0
Black,18-25,Female,129.5388614685472,-118.32148922140422,-84.18061794567782,2.8814176952762036,D,0
White,36-50,Non-binary,19.182107947746452,99.67446345539747,-106.11344752503928,-14.105750841468906,C,0
African American,51-65,Non-binary,116.5213921789104,14.080472975476784,-15.585629677200771,38.895252338298405,B,1
Black,36-50,Male,-45.74831268241486,-195.3459114136548,215.86836415751117,-80.00823094710424,C,0
White,65+,Female,94.25361992035468,-71.69007137431922,-143.55050013059622,176.09438382826352,D,1
Hispanic,36-50,Male,-86.30027615950058,144.61893285253876,84.72275245758594,78.7551463872897,E,1
Asian,65+,Other,-143.99352009043406,-39.45644559886502,-0.8591840607932351,23.34797086388906,B,0
African American,65+,Male,-137.30582232089864,-160.07236984308764,136.43845199485193,4.238077338014594,D,0
Other,51-65,M,139.6347826577355,-23.783809974718395,117.7298087455775,95.17491898485082,B,1
White,26-35,M,33.68432477378112,-217.92513091522227,93.38437353780353,-124.94741686818949,A,0
Black,65+,F,49.57833603140411,-67.72928007548491,135.52761195815287,6.244660279664934,D,1
African American,26-35,F,232.70977635807654,10.579585921307299,36.21685895816004,59.835680623585894,B,0
Other,65+,M,-19.29698207671762,-76.69595504533953,11.127034583455881,51.60447607314948,B,0
African American,36-50,M,-20.469097251344262,-131.90405626499947,41.69595190839234,-153.49178150796067,E,1
African American,18-25,M,-169.67714005452575,-177.27579046393012,39.753333654171726,-104.4860546357059,D,0
Hispanic,36-50,F,-215.56010985424402,-52.408261717685264,-156.30116273420083,163.4628759563653,E,1
White,26-35,M,87.10920407002976,-67.7724142694583,99.65994313862558,-53.62285828050026,D,1
Black,36-50,Other,-198.25283808973535,12.486787741646246,-12.208174037373519,178.9925688805387,E,0
Asian,36-50,Other,111.261373165738,-150.43290956500348,-31.84129581822313,42.537457295060214,D,1
Hispanic,36-50,M,38.79354444966567,-84.58471815466385,-20.884762197973824,-35.574805708486466,E,0
African American,36-50,F,-31.867106262058897,-42.955303764494026,36.97870575472347,24.16350111463419,A,1
Asian,65+,Non-binary,-156.89155901973984,30.763892790927777,-101.23645250778404,262.2658178642916,B,1
Asian,36-50,M,60.90291448710755,23.507771393374867,68.14553178881192,-31.358856777805617,D,1
Asian,65+,M,-102.11853074005745,35.78711500634158,99.23267401215459,-66.93996245381602,D,0
African American,65+,Other,-35.08392424556121,-94.06915047007818,-1.235101701297141,-230.45848255941533,A,0
Other,51-65,F,38.102594287258476,106.42912449970228,20.019990636936132,37.611895024748,A,1
Asian,18-25,Other,-117.69533633850048,-69.0492138400882,-106.1974598853749,147.58618199089838,D,1
Asian,26-35,Male,-33.958493417209674,-50.4324359765752,-104.5648638483393,-134.73906338363003,B,0
Other,26-35,F,197.55888364414355,-144.90391465123508,138.80618368261904,-120.81468259958623,E,0
Asian,18-25,Female,89.03053305110255,-45.28635715991802,12.725203080446326,158.89812765714206,A,0
Asian,51-65,Female,90.42215458866765,22.005543901873956,9.993760180971373,-86.28716326170792,B,0
White,26-35,Male,-81.14047639475505,-84.05445006404442,65.89351706643673,-97.67814666601353,B,0
Black,51-65,Male,46.203781925748174,-66.08957920339876,-68.46013332074699,43.35236525748517,C,0
Black,26-35,M,13.80438231488579,-64.66378668236493,49.146908069120386,97.87683793149493,E,1
African American,51-65,F,-10.688409347870142,34.00331855069375,143.19507146080807,42.94590704295093,D,0
White,51-65,Male,43.248631136717655,6.972929338842892,38.943042948132764,-1.943382384318663,D,0
African American,36-50,Other,-42.96719602802915,-47.629661666444726,-68.69772457991068,-36.33934882072003,B,1
Asian,65+,Female,-85.64730549566804,194.542154609334,-57.61125714627388,99.05613358393185,A,0
Hispanic,65+,Male,-47.556709394262185,-116.14846530392325,113.44557620992278,-42.4912435520467,E,0
Asian,65+,F,48.38190403567773,73.01339506199133,-46.40250895871143,-21.009223286479152,B,1
White,26-35,M,-30.12241295383729,-36.62891704258976,9.162658179795098,92.85721959010364,C,0
Black,26-35,Female,-67.584219791549,-50.13191187054278,113.3514065226977,59.78249357624376,E,1
Hispanic,51-65,Female,188.34529822526287,-35.31186840689003,-3.5707863960253547,-57.46670911469679,E,0
Black,36-50,Male,-80.66716761158075,-87.29160189223455,49.36306268969177,93.99069892028606,D,0
Other,65+,Female,26.76887155575183,-3.2092115997213058,-178.69705772378,-106.88495905600615,C,0
White,51-65,M,-164.79664529221705,-82.61332770928274,-208.20162126412137,158.50763051577357,B,0
Asian,51-65,Non-binary,37.60538318478145,20.50436097508142,114.12018699763517,-22.685280298547177,D,1
White,36-50,F,-90.88288438526321,-5.647950624793937,76.00915346353236,121.20187505505588,B,0
African American,18-25,M,-27.84836567388812,120.88214393380281,63.99229461154976,-15.831050179656895,A,0
Other,26-35,M,94.89611658503509,37.971316726500085,110.19812198985828,163.4975545984581,E,1
Black,65+,Other,-106.57603905802802,-43.27908796551171,-22.229573033754516,17.019986456363544,B,0
White,18-25,M,56.756636368464974,-60.73490845843863,-154.0717590568983,-16.369723121077662,C,1
Hispanic,18-25,F,42.333137306148366,-107.91559967276416,-84.25840992537587,-73.54210097045546,B,1
Other,51-65,Other,-47.812940899970116,-42.88663677498511,-152.97351170855634,-42.839261563747314,B,1
Hispanic,26-35,Other,-39.05364858753756,-123.12154956642227,-273.9749611851178,-86.52119363405224,C,0
White,26-35,Other,-168.58209864997113,161.75723619014994,-89.55426750903082,-60.19748290554197,A,1
Asian,36-50,F,-11.910142161587366,74.21732012018244,90.9436406157095,10.718681378286593,A,0
African American,36-50,F,-4.894607820600143,-20.538916537474737,3.696281993078883,-199.39369437802142,B,0
Other,65+,M,-112.20655888505186,-35.126868738573606,-59.59359160975484,-107.56423821972128,C,0
African American,65+,F,47.85838566082015,51.67081461618367,4.972424036701588,26.704366249133727,E,0
Asian,18-25,F,166.82329019644123,127.20645023277164,-104.54793924280582,-205.1005094098146,B,1
Asian,65+,Non-binary,107.45790923950247,-44.81602208706521,218.33792861191768,40.49347017030019,B,1
Other,26-35,Other,142.45155414161195,-113.54441820069296,41.85508590270799,-28.71172686970392,B,1
Black,18-25,M,47.40878767924336,49.07727728420888,0.939421110014527,26.407733457472055,E,1
White,26-35,Other,-24.2984563511667,10.421040301101133,-39.49698849930752,76.78852293339308,D,0
African American,18-25,Other,-184.82195623603567,-93.74897792764877,117.33521620411254,146.46377861702265,D,1
Hispanic,18-25,M,-57.92292800632539,-4.303766980461797,-145.58347289303433,127.34164214062282,A,1
Hispanic,51-65,Other,-99.32394647990813,-128.6888869283251,128.2089813605218,-4.697454429552496,A,0
Black,26-35,Female,-78.2020686962747,222.52884650722416,84.05205145631693,7.034124134932189,E,0
African American,65+,Other,81.4409524229805,-26.424673316302812,19.033348760661568,-263.7804007096178,C,0
Black,65+,F,84.83769878873876,55.501160306122735,23.968840091395737,-96.35025252745639,C,0
Black,18-25,Female,53.50441500839908,-29.32493032379555,-135.4591232093159,-92.8455717857979,E,0
Other,18-25,Female,128.38249415286853,-54.96812837126039,-201.59798010893982,162.68246008049132,E,0
Black,26-35,Non-binary,-55.55820851945694,-88.27236743446637,-88.46309332171005,-89.05491724189558,D,1
Other,65+,Non-binary,69.15643725253085,55.589115582759355,-157.88095278591547,40.452018556662516,A,0
Asian,26-35,F,235.95935439204308,139.16240170934324,-1.9812367066965295,23.270023936364694,A,0
Hispanic,26-35,Non-binary,-97.05242149611456,116.41615513219405,-184.07536941870296,-2.46546871424564,A,0
African American,26-35,Other,-46.64883086930367,51.79488306836143,-105.71939872946021,13.004117764792234,A,0
African American,18-25,F,-221.47139824848367,-52.988698292968074,-221.2660782145671,346.0237857961218,D,1
Hispanic,26-35,Female,-137.30031901725064,102.91077074708397,239.17024073330526,95.72223385929777,E,1
Other,36-50,M,-15.461126818396597,-32.724810053422225,76.75482120686385,-185.26578524969554,A,0
African American,51-65,Female,125.99823968620643,-197.18555355387593,16.053696120130788,-13.032698847694391,B,1
Other,65+,Other,-22.74152901850284,35.41871752001391,-96.6383747025462,-46.45564195829528,C,1
African American,51-65,Non-binary,-17.73850477140164,-11.058649891414534,-22.708455363119302,-96.6410850470894,C,0
African American,18-25,Non-binary,204.63476584299212,-152.384258913775,69.36606322056427,-64.5444224735451,C,0
Other,36-50,Female,-34.8940084342058,-98.94464014043591,50.26282950098787,-50.3391540893243,B,0
Hispanic,65+,Male,-3.34686125396738,-105.76779214101106,-9.691312452622105,-56.87778849378732,E,1
White,18-25,M,-147.61733017809544,-109.1333664091508,95.23100309693882,-95.09957343535605,B,1
White,65+,M,0.02423098572619414,46.796549696838305,34.10820896007957,-16.648175529705224,C,0
White,65+,Non-binary,40.161447237147065,-18.871961674807373,-19.233001241241546,-45.49701177180227,D,0
Black,18-25,F,-14.669410909358357,-23.86095647463727,-39.84503625623754,-30.448811735757364,B,1
Hispanic,65+,Other,214.06948238519513,21.208950185255844,31.1560156333066,-75.79217813090028,A,1
White,18-25,Other,13.526451198554637,88.4565061400043,-8.862151539891535,100.14465921700247,B,0
Black,26-35,M,87.73141836040085,230.87882370968424,-52.47333733562882,-115.3604969363225,D,0
African American,51-65,Non-binary,19.581480327844652,174.21515093750062,-43.89740393098223,-61.37626535024461,B,1
Other,26-35,Non-binary,148.32636732926224,-83.10801811523059,27.51937762781833,-49.71509365200512,E,0
African American,36-50,M,-129.89308886424877,-8.955810050217163,16.890249491515227,19.279340110017536,B,0
Asian,18-25,M,-40.422419301134624,52.38854813570784,-65.20486002418795,133.61094242310145,B,0
Hispanic,36-50,Male,96.24598761948944,19.99210386517388,-169.19020157483854,-22.87370045729363,C,0
Hispanic,18-25,M,-38.66704270805887,-51.24362005156091,10.039784847282787,-37.87073238703302,A,0
Asian,65+,M,-66.8691329459716,15.069225335379988,-9.2943736025094,-88.5120422994172,A,1
Asian,18-25,Male,-79.04009847853872,-38.623835560274614,-84.15977555996672,-94.35054399095259,A,0
Other,36-50,Male,32.6587432137676,-166.14661863958636,-106.27971528100417,-70.41327897161737,B,0
Other,36-50,F,100.59431100216511,35.65968799665258,134.65880721190894,-93.61823800435477,C,0
Black,26-35,Non-binary,63.22756317307735,-158.42258583603981,291.1591218835788,193.97241152738957,A,1
African American,65+,Female,-29.13940205173032,-80.50004972892441,92.45374335890652,-106.22490422081457,E,0
Asian,36-50,Other,-155.78277370522585,-69.73281838693298,-24.00026115615345,34.7560398546884,C,0
White,51-65,Non-binary,-68.10598043994813,-37.3240332352261,6.3432337514283965,-13.79973033967054,B,0
Black,65+,Female,73.54298878972475,14.23866868921344,-128.24471519576647,221.31764351617602,E,0
Asian,36-50,Non-binary,-47.9085034053677,14.73586085168677,137.62334066201328,1.2454500929433887,D,0
African American,26-35,Male,37.56421934531831,-31.20474963904034,-95.95933931198793,4.021130581817664,E,0
Black,51-65,F,-81.38818489354853,-22.248338707963196,112.52506083437137,75.09957837379719,A,0
African American,51-65,Female,-82.74677201717307,78.57482131849018,11.860548422104545,100.08626836895486,D,1
Black,18-25,F,166.77385047253205,-18.909963713435253,-33.73479547998471,96.83453790027792,A,0
Other,26-35,M,-55.58141998168704,-114.03769578828096,183.65023547248433,-28.232357033267895,D,0
Asian,36-50,Other,27.7205908197718,24.447261271621237,-15.527737090934776,-61.940880462750684,B,0
Hispanic,26-35,Non-binary,-17.311148137895486,-45.90540658582827,-34.711999759707254,213.45952821789194,A,1
Hispanic,51-65,F,-98.26690406151869,-156.79413890851865,-14.401794353482824,-56.77319298014392,B,1
African American,65+,F,-26.635394614615098,-118.8622469962988,-11.527200005622085,2.4856267769615576,B,0
African American,51-65,M,-83.98511485211935,221.41382114320766,142.08833589123236,-159.86551995550394,A,1
White,65+,F,-29.379559742967366,8.302682563259149,49.404442499252276,-43.69235439778022,B,1
Other,65+,M,147.4816391861451,85.94353169936534,216.36897617730347,141.2485655521821,D,1
White,18-25,Male,-118.61015910075152,-70.90760250906114,-31.1569346153029,-105.58501616066913,B,1
Asian,26-35,M,83.2023983129149,157.68182104279555,116.19397196430661,-51.908091170371584,C,0
