Gender,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Non-binary,36-50,A,-109.85175239669587,-72.09319399604611,D,42.873751365454225,-50.73300981963603,D,-113.34342745633197,1
Female,65+,E,172.89281780662492,-55.347462937749256,D,-28.78116132930807,-66.72048206634435,B,-126.17487753582888,0
M,36-50,C,40.03665946976346,48.136689470436686,E,-5.8088853003469545,-13.927578253021085,A,-173.27476284867984,1
Other,18-25,B,9.500310625714588,-69.35425829360098,C,-80.3194334124958,94.747473670743,D,42.71825541709294,1
Other,26-35,C,88.84026927338428,39.57244768938569,E,-135.1649627788825,-111.03758630868039,D,-293.0839627624763,1
F,26-35,E,93.89171036874873,83.78951477437693,D,88.47576514272136,75.0116994222205,E,78.73144007527759,1
M,36-50,E,-91.20636245293058,-62.022679973676,B,-52.384067546834345,-188.3734307746935,B,0.10803083539247986,1
Other,18-25,E,158.62331611984183,41.95912983440143,E,49.96130352878736,46.914465220788784,C,9.366515292270707,0
M,51-65,C,37.67997359301721,-98.19035386953618,E,12.191061841288919,3.576378010922983,E,161.38741528535812,0
Non-binary,65+,B,-175.0889137286478,-85.65865692452248,E,34.60703381598735,64.03928889347594,A,107.1743827245744,0
Other,51-65,E,8.242766775967922,129.5350822036075,D,47.81555465807538,-110.34280886911915,E,-208.6484257830151,0
Female,26-35,A,141.24773685849246,-173.86305336278951,E,152.13053650956311,81.1348379169169,A,-30.914314588881748,1
Other,36-50,C,-26.293141388909675,121.29184701768496,B,40.77117676799665,-38.016979717830615,D,75.49853978616272,0
Other,65+,A,35.12608134076603,46.53950663218664,C,63.89103565221167,-70.68465886080693,C,-13.840565054739942,1
Female,18-25,D,-112.82594258188409,63.50498696224216,B,-75.15115856881582,-70.8641698322334,B,25.723520709599295,0
Non-binary,36-50,B,-16.294323993658946,-219.39590660829197,D,-12.023894938414479,17.893149677718068,C,-127.18188762388915,1
Male,51-65,D,66.60081848880088,64.10205868163438,D,22.91327077257474,120.43578762663071,E,1.009923360096584,0
F,18-25,E,-103.92965068914948,-247.9733942636264,D,93.72182280853659,-31.10132960375635,B,9.130877487188654,0
F,26-35,E,-57.54425900664323,99.88414443502685,D,18.768984910039325,-38.05224058239317,A,-33.69135216538586,1
Other,36-50,B,60.69875925991411,204.24907504285437,B,53.77035219338361,89.88531566490113,E,-106.3053330912393,1
Non-binary,36-50,B,-244.3695230955259,-110.77225678746292,A,-1.4041553532208924,147.95774290153457,A,30.310222121390023,0
Male,26-35,A,-82.544044403975,135.5791483062238,D,103.40530902148788,-105.44415869089929,D,14.476844737550584,0
Female,65+,C,-92.07266854338242,0.503901751340658,C,-20.864266680582304,-10.949748812248355,E,119.65510624948239,1
M,65+,C,-22.885264259969013,39.71318330770963,B,6.1955369432941705,2.8832102466449503,C,-8.617202731671304,1
Female,36-50,A,-47.66458665522861,130.18757952096593,D,192.564615628,3.1739846727946692,E,192.74306175320115,1
Non-binary,26-35,E,-37.30508166149152,-22.79320932396434,A,75.72105390906539,34.61669201278048,E,-89.36295064151571,1
Female,36-50,A,-2.90019860686087,82.03202459167707,E,-90.32546350695661,-131.58093581368178,D,85.92563209937106,1
Male,65+,A,139.95877804820728,50.27870650768151,C,22.049077191030502,-93.63304457957075,A,-15.260201886956423,1
Female,65+,D,14.474822462865408,15.546917376907388,B,31.04188551842287,-99.06621744419185,D,-36.62793521925089,0
F,36-50,A,4.558536897522527,-66.13030980549708,D,35.345891742859806,50.40117613892091,E,19.57190815582601,1
M,26-35,A,56.13166522357914,-107.70649177670309,A,9.602474746031593,-33.96262788559572,E,77.80536601423258,1
Other,36-50,D,148.5000186351327,-66.76247648476638,E,-7.11530488485915,-0.16058131874089582,A,-168.1785405685008,0
Other,51-65,C,-23.180829842952335,-83.92328590190505,E,-90.68744852572237,103.35331173657691,E,-11.66661991715852,1
F,51-65,C,198.81791076510564,-208.66326116620178,E,-33.388596056845024,-62.592502489962165,E,-54.22356888891618,1
F,65+,A,-36.76255206152025,-52.78706558509988,B,-52.59931541491984,58.60915430812451,A,53.75702999689618,0
Non-binary,51-65,D,171.4191474083692,74.551056321011,E,-26.762776221757385,-42.79194752783514,B,-7.137332276322354,0
F,18-25,A,-127.87902594916704,-6.301014608644555,B,-142.7885297459679,140.14524595707613,A,129.44092289355785,1
Male,36-50,B,42.49489870411449,7.635821688921174,C,80.59504625559948,59.33016412038826,D,-117.6898104624903,1
Female,51-65,A,-24.443202861375074,54.29857802212869,B,-112.2904137179119,-121.5807878103519,E,-65.01028154211174,0
F,65+,D,-122.32936606660057,110.8342352205816,B,-28.730016716894863,13.720293628428898,B,3.9939073458196632,1
F,26-35,C,-28.754643156637034,107.50171480397634,A,-59.74621137784769,46.95834880493654,C,143.0014659336129,1
Female,65+,A,43.444160703420344,283.12129393987783,B,112.96764005121037,68.74480107455445,A,185.14802167016427,1
F,51-65,C,-138.31179979702557,-87.38128827896143,C,-6.588079927782651,-96.92749551709524,C,79.4233527676779,0
Non-binary,18-25,D,30.194712381025447,25.820216040039096,A,25.875262932446795,-61.32504775645467,B,40.212910498055265,1
F,65+,E,88.28156083280713,-191.82569663119978,E,-90.47764590474534,112.8551395720871,B,90.23514459783645,1
Other,26-35,C,-32.45469595212809,191.29584891291208,C,-96.2598379770368,166.33225793181202,B,67.7545971070774,0
Non-binary,65+,E,59.97665806511069,-67.06047688217649,A,108.98918970154048,71.47975300149105,B,24.893345194297446,1
Non-binary,51-65,B,-65.04888989067538,7.559904383059582,E,170.2965658268326,-8.874534446023457,C,-75.79077819609222,1
F,65+,A,171.33026434885588,85.89512068693999,C,-380.6014034186104,84.70300938569233,B,99.01164268582764,0
F,36-50,B,23.307267619878793,-0.7760061734745461,A,72.4212718159765,-89.49631988515533,A,6.155009829259549,1
Non-binary,51-65,E,-155.4806533610829,101.26422886942233,D,-107.1235955224323,116.54807367359643,E,-160.1267076299299,0
F,36-50,B,13.2378734757269,91.07532894762618,E,120.14335520117486,42.221199171009644,B,-123.37147158755839,1
M,26-35,E,-112.8152284952908,106.5710760558668,B,-0.11769888184577035,75.59521936601006,A,-168.66500669638256,1
Non-binary,65+,D,-9.951213978614147,-0.6972144824595519,C,65.6206253084767,14.671566541293119,A,23.576616845453124,0
Female,18-25,B,202.73923418558778,74.618894359432,B,32.87699824680766,43.86618028131622,E,-34.6413165509407,1
Female,51-65,B,176.80540167972103,228.35484983426676,C,-138.4890317200904,7.044572369549728,B,-47.605771314667756,0
F,36-50,A,-73.95282480457277,45.38672998152125,D,-24.278174087185565,74.67965668096308,C,54.1254489756128,0
M,36-50,B,-148.19713318062108,105.27450023035922,D,57.2451886868368,93.10827174451194,C,177.77703148109194,1
Female,65+,D,320.85372466408705,93.68188880990425,D,101.97982664920634,-24.50884039223398,B,-158.1694373427099,1
F,26-35,A,-82.81797697436647,174.74735833057505,E,167.50600842256443,20.001601546405308,C,-26.044250996899272,1
Male,65+,E,-58.195894448357464,19.242625269995038,A,70.58609143878436,-81.90940810372061,D,-67.19409851118891,0
M,36-50,E,15.491725626664488,109.50031752590208,E,-38.492638092776474,91.65712511515508,A,-168.3923957623135,0
Female,26-35,D,63.14424094026477,4.468162124594286,D,100.68594299775225,-143.39123110261943,E,-153.52415848448274,0
Other,65+,C,73.44323555751372,67.91565638198993,C,-23.610327289065182,-242.15769968300398,E,-29.135651271643013,1
Female,51-65,D,-1.2345883119435,189.40967373552576,E,-192.3019725063128,-64.22117980664719,A,-117.8723442185322,1
Male,51-65,C,-36.96889642237895,164.63725574654188,D,56.05399971952701,-127.73107903155456,C,81.01469395786597,0
F,18-25,C,-54.400677523938825,-134.37617516478474,B,128.7596732722993,-92.7689799261006,C,-1.5762011839487393,0
Non-binary,26-35,B,78.94208987445006,-162.3008482853719,B,-100.5732264129189,122.3840529672596,A,-108.21003573025243,0
Male,65+,D,-367.7887417873815,-91.61773061274783,D,23.839270408805834,-29.362637986634883,A,-68.76352369602198,1
Male,26-35,A,-53.52388466520708,50.25015594201946,D,15.044293200689186,53.75505190740101,C,71.32632100850593,0
Male,51-65,D,79.61322174939794,99.60942796041402,B,86.89771368097458,-119.39182840893825,C,-49.01777554644152,0
Other,26-35,A,-229.59670572218192,24.89209996213309,B,-69.83128287143072,91.61611548302983,C,65.7696193024661,1
Male,18-25,B,16.938595991140122,149.34444835781605,B,138.60167447207985,-179.337470605155,D,154.3013690442372,0
F,65+,A,-57.685099243314774,156.57672980413054,E,68.46597371286937,-28.028834801084084,A,333.4612082594461,1
Other,51-65,D,-26.098253345965627,147.88300322750652,B,21.86992050776998,-127.63381758908751,B,2.8045837271488914,0
Male,18-25,B,66.26591245898446,20.32396479079848,D,28.9289153052402,-48.86070254600632,D,-72.85158574539781,0
Male,51-65,E,75.92520809437782,-44.88926615052682,A,-40.77344860649281,-160.73476841634044,B,-27.43204255199407,1
Male,51-65,A,-5.440044670788053,-188.84597629274919,B,93.66373818489336,-69.87696732596055,D,39.87342123855743,1
Other,18-25,D,-200.67678977731074,-105.88308485613321,C,95.4743910404503,-18.497087469519425,E,222.17769350856304,0
Female,18-25,B,-9.424331394541632,18.918727955415505,D,105.08595065035477,-21.424216318393043,A,30.950614944496564,1
F,36-50,E,97.88833514655668,61.600882873411564,C,-94.84870985233074,-13.297817415941651,E,-68.12205281083965,1
Non-binary,51-65,A,-116.94415817500273,-9.4089073838069,C,-11.379554170032074,6.074889374507228,A,133.6496584473888,1
M,65+,A,157.16441379703247,-93.56359288113536,E,-50.93692980637725,-52.68288224306,A,-82.32919382581301,0
F,36-50,D,46.50074203690761,-18.80452807596776,D,9.902908802193224,56.93704209172461,E,106.86749004370732,0
Female,51-65,C,12.425647522881913,-67.34823657463626,D,-30.360383413535757,-77.16544461653298,E,-43.32546726052578,1
Non-binary,51-65,B,15.539415261939386,-41.456992488814635,D,62.708348831092806,-15.989572523284332,E,-29.93273339772191,0
Male,65+,C,-234.2183803754037,-43.70887613202305,A,-72.38256120099666,296.4966229835116,D,11.978506024882597,0
M,36-50,D,1.7748842148433575,-232.0261801316919,B,-163.70353606927225,2.518312498710333,A,-83.13422883568215,1
Male,65+,A,203.1482962593874,180.19263366280228,D,-215.38120677818418,81.36554528635989,D,-34.7782161234168,0
Other,51-65,D,97.44174162666145,-36.43395154887482,B,-208.98850725557418,-53.003112408361645,A,144.22265630254913,1
Male,65+,B,-112.68654119416144,-31.493977815497924,C,-68.00552989743768,54.64757976361748,A,122.25839822009222,0
F,36-50,C,-115.70530554171057,47.53929631413102,A,12.247263114662376,-79.469155668902,E,72.23714426171756,0
M,65+,A,-17.066147521561977,-45.69715414531096,E,104.1292420343358,48.21152186948015,B,240.91776526751073,1
F,26-35,C,37.40679319915728,-152.15305310732447,D,-38.210735547157,65.07726960988711,D,6.638510414547443,0
F,18-25,D,101.74700019734537,-57.75689770440769,A,6.616562653359217,3.6259798054907457,D,-106.59285996399078,0
Male,51-65,E,29.57143740476279,154.80973102033613,B,-44.67580420939494,96.7729418038993,C,-70.99113628542976,0
Male,36-50,E,34.36881413466559,-31.528706215161307,B,41.24818341836682,-92.69354868143158,E,-145.6631124382463,1
F,36-50,B,30.83009122947261,-51.270995052588184,D,-102.25055123781613,-219.63386046411296,C,69.30451261031205,1
Non-binary,65+,C,-0.5484857899895693,125.25654588036485,A,-76.30424898495097,67.91928328896734,D,-14.548144832085269,1
Female,26-35,C,22.24339178815665,-11.068348393069485,D,-92.36129789718132,16.211594516153184,A,205.16018075985355,0
Other,36-50,A,-138.45566845667506,-31.692708949521197,B,110.7906055182563,150.01253349446745,A,5.1599690227762025,0
M,18-25,C,-180.52796490603257,-5.455244503692555,C,-109.05132062032659,41.50447407194931,E,33.556200653867016,0
Other,36-50,A,-25.447463680299393,-79.45810084621185,E,-131.87059683337782,-76.69685799451878,C,143.24034263041213,0
Non-binary,65+,D,97.46049419393104,-9.554218460883842,C,16.23232450486207,-197.09486277073842,B,-97.55650412057683,0
F,26-35,D,-123.60280793416341,-40.6201025389129,E,100.9552783874372,25.047083326794528,E,-89.31961754030009,0
M,51-65,E,-88.25564545506752,-99.97604285452447,C,-1.2345981879845476,-37.22927767164502,C,15.598455505932366,0
F,65+,B,73.68019103214267,-104.36739348316037,B,-43.92657091802242,-39.31970845027969,C,37.99916000147584,1
Female,26-35,D,-26.002937085674304,-37.537143003775284,B,-185.87160646279213,-232.30696368047975,A,39.83375628313133,0
F,36-50,A,-56.2478999785898,76.5292610722117,D,-79.3853361500095,106.04682895953563,B,-2.4948269610464,0
M,36-50,D,47.97662808429987,61.95120703290481,D,89.99610165957267,64.36197952512835,A,-168.48845190034427,1
F,26-35,E,148.01615755319057,10.789177031376001,D,39.35585824685647,-39.702019547842454,D,73.28899027873378,1
Female,36-50,A,29.432695944930803,-12.96846396695211,E,10.967108748150006,-122.34936625117511,D,-44.013451413401604,1
F,36-50,C,-24.832339931528146,240.00590811580062,E,-28.437491717455128,-60.78403636040037,B,-149.68563792370531,0
M,65+,C,-5.667351064223419,-125.92094667643995,D,99.57642474908047,-47.87852608425423,D,32.53480876868856,0
F,36-50,C,-17.116091877817833,-50.576427000887556,B,79.15544385720817,-175.59494463254762,B,138.82133476498342,0
M,18-25,C,49.885428409743795,11.361091694594338,A,-50.48277477505214,-55.77870850543171,D,-52.402645174183085,1
Non-binary,18-25,A,-188.8873011344939,33.35248614496593,B,26.35273097794369,-256.4680347292152,B,-106.42388399053462,1
Male,26-35,E,-3.572971660916642,-15.798662010740063,B,56.381655530324416,24.056718997640747,A,108.68342419393183,1
M,36-50,C,-15.51950089584164,3.661482258448603,A,-158.24935391792653,9.452827105872135,C,105.73438477417034,0
Male,36-50,C,-105.33013262196478,-147.17601615784432,C,-120.2794029513927,-9.332856647381139,E,-235.89491854450424,0
Non-binary,51-65,C,44.403553279756316,-5.697527263221434,E,-93.33357434772346,-41.62982979166194,D,159.29348762462848,0
Male,26-35,E,-16.43827643869319,-22.494340995054873,D,-151.7846751721428,-198.9871939341316,E,-119.1330549858469,0
F,26-35,C,83.5931084244382,38.20995290521663,D,-75.01684012827819,-66.0827850067674,A,45.1285848512129,0
M,65+,D,-43.976554065331214,13.796125037554626,D,-84.28991271913442,-148.34775403255122,E,178.01042080255166,1
Male,65+,A,14.01743377084259,-0.061550735873189946,B,100.93419708983689,68.95326088845655,B,93.17440646394925,0
M,51-65,B,-138.8449449298878,-88.75102927207499,B,-117.90980114220402,43.807800131055345,A,-106.39685407756998,0
F,26-35,E,-119.44804518301436,127.76391173740625,B,237.30638207911218,28.551541966203093,A,171.6939881865412,1
Other,65+,A,94.62787330958858,41.03183373470503,C,-46.85386107193755,86.70391244397622,C,72.84120429453819,1
M,36-50,D,134.9132058719158,-36.43281652880933,C,-32.96893267553377,-103.84477290354532,A,35.48126293968084,0
Other,36-50,A,-64.53942048301731,-6.3112975155107875,D,154.44464960085506,5.857745846344444,D,-23.022201849127033,1
Other,51-65,D,-107.08744921016053,-70.96191857470825,B,-109.13749931365273,52.602733680581224,E,24.78357462402218,1
Other,51-65,A,43.65491898037277,33.899129938020145,D,101.80391199113008,-45.50733084477624,C,90.28959037816973,1
F,36-50,B,-240.9891389283957,-79.98608877556566,D,9.079771560457525,53.482290369561035,B,99.34626986469738,1
F,65+,E,19.45360003714308,-195.08346119046485,E,-31.147378083993292,-8.711282241525058,A,38.67843234749977,1
M,51-65,D,149.84552231601106,-32.323636970716464,D,85.27019587596817,107.58618712417504,D,39.52822166507467,1
M,51-65,A,-138.16692345303125,-161.75985010606092,C,-77.4402874850176,48.662467675624704,C,90.38810224359874,1
M,26-35,A,41.08090933198642,-124.17758743478491,D,-73.95148186180873,-21.16834126345988,A,-201.96365532771568,1
Male,18-25,D,142.65750770426058,-18.15223742619396,A,63.88279444685584,-38.01340978815909,B,21.697407345095087,0
Female,51-65,A,-45.99459230125041,-58.9524254748203,D,-105.86211830949969,51.01027496749649,A,-67.82688414904862,0
Female,36-50,C,255.15638815742093,-119.74351625805626,A,-39.95573629808155,180.26052914522992,B,-55.95681464779195,0
Non-binary,18-25,D,34.02046873751418,105.94657268905812,B,32.36773261728331,66.69850851064129,E,0.8950246160858563,1
Other,18-25,B,-24.21121437917117,85.53548015032794,C,-442.4079411988517,38.136817850265444,A,-86.87268071722308,0
Male,36-50,E,-86.636027946779,209.06094833800447,D,97.99840901392247,-227.6087233850942,C,3.2519068718163022,0
Non-binary,65+,C,38.788369506554524,-57.74607881240092,E,-18.683890117430096,119.67756949968307,A,-95.9347874662592,0
Other,51-65,C,60.50854654461588,74.46834213308819,B,171.1975422421686,-52.271525684994714,D,15.071792284691185,1
M,51-65,C,-36.59992949491055,-82.62885456094374,E,90.3412246566294,-17.444361306334148,C,-32.61021056559773,1
M,26-35,A,4.768468033520545,-14.82740754395156,C,138.2038213909907,45.61782081771087,A,82.9563472789378,0
Non-binary,26-35,C,17.623238974345167,95.90613107698385,D,-30.582056005498604,50.86457151667207,B,-49.907216919510276,1
Female,36-50,A,91.64956203633362,-56.88702160067407,A,20.257111426783318,-229.6305499046965,D,-17.533658732919196,0
Female,36-50,E,40.383041102459174,121.60046375158264,B,-10.635199063210829,42.92098811642673,E,-45.23685757367398,1
Other,18-25,D,-64.3327267746658,-169.1566176854287,A,83.81421833981648,-13.395082856960755,E,90.59271216559597,1
Female,36-50,D,-140.8243630486081,184.71185447639766,B,113.08504142238772,157.90219275968568,E,-3.416803600760315,1
Female,51-65,B,-17.18627799904131,-36.787111449275535,C,95.45398386349379,-125.17941916859485,E,25.059545000069015,0
Male,65+,E,56.72688093125089,119.56407805473435,C,-59.02455311100919,-99.97144348808533,D,87.57705219148181,1
Other,18-25,D,40.121943688032346,2.9777235463595426,E,15.435907709689985,42.65017742645896,B,107.87500135081052,0
Other,26-35,C,42.53895845240286,-0.4441460161783077,B,-8.922705525176037,32.69865023913901,E,-6.180358242900575,1
Male,26-35,E,3.6654462506190533,178.01051927891234,C,-87.2161584784421,-22.502823429135145,E,-86.16028912545784,0
