disability,Race,marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Mental,Other,Single,A,A,C,A,A,D,C,151.26514499215534,A,-77.96646918763791,B,D,D,220.00597866934388,-201.13785616022088,C,1
Both,White,Single,D,C,E,E,C,C,B,-35.62113209117614,C,-37.12984738990135,E,C,B,-27.951607624767583,30.275257656886485,B,1
No,Asian,Widowed,E,D,E,C,B,A,D,-9.38046368053075,A,-106.0035135344952,A,A,E,175.73391423466163,-97.15686690298769,A,1
Yes,Black,Single,C,C,B,E,E,D,C,-80.84665138690568,E,27.15249328170054,A,A,C,115.33103346484413,-231.60037670388917,A,0
None,White,Widowed,A,C,A,E,B,A,D,-139.4776138535648,A,-44.97455380099338,E,A,E,-49.244350381861416,161.30613326491212,D,0
Both,Asian,Single,D,A,D,B,E,D,B,43.187680880254895,E,-54.03376490089702,A,D,B,84.05016329808937,-40.69906155859847,C,0
Both,Black,Married,D,A,A,C,C,C,B,-94.6544216908219,B,28.2834680276493,A,C,B,-19.05991254914172,65.39607578642233,B,1
Physical,Other,Single,C,A,E,A,D,C,C,-95.42725429917145,E,-67.47420503446887,D,B,A,13.901192047857252,114.32599028266517,C,0
Mental,White,Divorced,A,B,B,A,C,E,C,80.72687863288606,D,119.13159116341699,E,E,E,-114.91091466746748,-9.745767564805071,E,1
None,Hispanic,Single,D,B,D,E,B,C,E,8.798485276800823,C,64.5961622274859,E,D,E,69.53544510714758,-88.26652405224505,A,0
Both,Asian,Divorced,D,A,A,A,E,E,C,-187.24379704223063,B,93.40578999911543,E,A,A,129.54394885364374,-22.518939714868843,D,0
None,Black,Married,B,C,C,A,B,E,B,-6.590446710507365,A,-34.55802098042785,D,A,A,74.32344429318493,-2.0493439614572324,D,1
Physical,White,Divorced,B,A,C,C,B,B,D,-47.56903287764989,D,-89.83112781084974,A,A,C,209.30400121681112,117.83763354728278,A,0
Yes,Other,Widowed,A,E,E,B,B,C,C,8.71755433982827,E,3.1471061978753037,B,C,A,112.49433177778569,-30.405336890819918,E,0
Physical,White,Divorced,E,E,D,D,C,D,D,116.98970020338444,B,-134.4468800684282,E,E,A,-143.88869446727875,-4.786162169006487,D,0
Mental,Other,Divorced,B,A,E,A,B,A,A,104.23621854764889,E,-61.58523454453518,E,C,C,65.2245945106552,42.88518114983682,C,1
No,White,Married,A,B,B,A,D,C,D,-62.55540363520489,E,6.351776402565557,B,C,E,27.340747857432046,100.4750910399815,E,0
Both,Hispanic,Single,B,A,B,C,B,C,E,-216.24428639276988,E,-19.418125373368635,C,D,B,-4.504204968945818,76.0620836844603,A,1
Both,White,Widowed,E,C,E,E,D,E,A,86.80743393260198,A,-11.921161587836176,E,C,B,-162.11419940196762,-13.027712432389956,C,1
Both,Other,Single,A,E,A,A,D,A,B,146.28204176236136,D,6.351970727160884,C,D,A,-0.07957186242813122,-98.95463728344089,D,1
No,Hispanic,Divorced,E,D,C,E,B,E,D,244.1575467546138,C,-68.27136309630907,A,A,B,80.8645420554387,84.91058651818977,E,1
Yes,Black,Married,E,E,D,A,E,C,A,60.54233218297984,E,-17.081238284254372,B,B,E,163.4203724804747,-80.87069254653464,C,0
Yes,Hispanic,Married,E,D,D,B,A,C,D,253.48957856472381,E,-63.367765957557076,A,B,C,66.76435123658588,2.590506924715041,E,0
Both,Asian,Single,B,D,A,B,C,A,B,-4.408299534215048,C,-67.46688817671425,C,B,E,57.90637124964357,39.9948597151256,D,0
Both,African American,Widowed,A,C,D,E,A,A,E,58.84659202964061,D,-89.43766164647936,D,B,A,84.38649192169075,15.134880556758738,B,1
Yes,Black,Single,E,A,B,E,A,A,A,6.421585209852895,D,60.85601128422312,C,B,A,-66.97954115964343,-118.79823052176532,C,0
No,Hispanic,Single,B,E,D,A,A,E,B,150.67433160031507,E,29.60371071553352,A,D,E,108.1356911665484,32.83594122056305,C,0
Mental,Asian,Divorced,A,C,A,B,E,B,C,-14.707546070736448,A,100.50082613883555,E,B,A,151.6745869224818,-60.42725000313608,C,0
Yes,African American,Widowed,D,D,B,E,E,B,C,-186.12287050111092,C,-56.6549203823614,E,E,A,9.345915381441968,95.24434927422965,A,1
Yes,African American,Single,D,A,B,D,D,B,A,-5.61097708918745,D,-345.4901118591576,B,B,C,-88.88062006179533,49.07808570127524,B,0
Physical,Hispanic,Widowed,E,C,A,E,D,B,D,61.5732332042231,C,60.13365958822309,B,D,E,-40.500945315651286,-67.67665658400807,C,0
Both,Hispanic,Single,C,D,B,E,D,B,D,26.195474270828207,D,12.348225009139734,E,D,B,31.084451385579452,-161.81320290928494,D,1
Physical,Asian,Single,D,D,B,E,B,D,A,-90.55258970826465,B,-41.133738228189145,A,C,A,205.00266111871608,-88.18250912889464,B,0
Physical,Hispanic,Single,C,E,E,E,E,A,D,-11.637986139373822,E,190.20268936768153,C,D,C,-88.64142652699071,-72.48339372571323,E,1
Mental,Asian,Single,C,A,C,C,E,B,E,-132.9208941793637,C,-14.385180045816757,C,D,E,110.65802704488459,-74.6203719201655,D,0
None,White,Divorced,B,E,D,C,A,E,B,26.59635186665954,C,117.03102189597065,D,C,A,40.765691846215596,-271.0371373392873,D,1
Both,Black,Married,E,C,E,B,A,E,D,31.002634632998138,A,-37.49702164360988,A,B,B,28.980629490976618,-107.87673014562085,B,0
Yes,Black,Single,D,C,E,C,C,B,B,-146.77559841798669,C,248.45241771262022,B,E,A,-176.76551058206547,-33.960199153273926,D,0
Yes,White,Widowed,A,E,D,A,E,E,B,101.65558668797496,E,-112.53831772107526,E,E,D,56.25315766943933,-125.74597526438617,E,0
None,African American,Divorced,A,E,B,E,D,A,E,-174.1963432859079,D,1.8149391326087363,C,C,E,-44.67476885352527,-143.2645838095156,D,0
Yes,White,Divorced,B,E,C,D,E,C,A,-124.3025612044845,E,-35.861240559753504,C,A,A,-183.63236498105,132.56667003031163,C,0
Physical,African American,Married,B,C,C,E,C,E,B,-34.063396929335745,B,-112.91755702227834,D,A,D,-22.690777264540735,-111.8529513959911,D,1
Both,Hispanic,Divorced,D,E,C,E,A,A,A,50.101274961945194,C,42.75265447257116,D,E,E,-59.53746984744458,-52.71916358790612,D,0
No,Black,Married,D,C,C,A,E,E,B,14.57930699115314,C,0.09358360108856809,D,E,C,-61.25892646904344,44.87273757737952,E,0
Physical,Other,Married,B,C,C,C,D,D,E,89.8827841328359,B,-26.126067068051018,B,B,D,17.3732711023227,74.72641667762362,E,0
Yes,Other,Widowed,B,A,A,B,C,C,E,212.51942853130657,B,-1.2733976955941053,D,D,B,31.961614272466143,-81.93279078399107,C,0
Both,African American,Divorced,B,B,C,E,D,C,D,-69.95169387209766,A,-53.43057042819357,E,C,D,-24.138494611394133,-232.35378981866629,B,0
Mental,Hispanic,Married,A,E,B,E,D,E,E,97.22074378997422,D,42.773413419124104,B,D,B,90.59699091760106,-188.83529083221015,A,0
Mental,Black,Married,A,B,C,C,E,C,E,141.6242804213489,C,-58.40015493473392,E,C,B,-83.74244033735421,50.7115818539931,B,1
Yes,Black,Divorced,C,A,E,D,D,C,D,-50.51451138595383,C,28.86481378583476,D,A,D,61.92944250870271,59.823861767605536,C,1
Both,Asian,Married,C,C,C,C,D,B,E,67.57272849439985,C,-76.3525041195143,D,D,B,-15.10029494319887,30.263679511994034,C,0
Yes,Other,Single,E,A,E,D,D,A,E,82.26057588292954,C,-71.20860105142266,C,A,C,-134.94179902706784,1.1267538182134444,B,0
None,Hispanic,Divorced,C,C,C,E,A,E,C,120.70140177340735,E,14.138273745253697,C,C,B,-73.09902580210232,-147.33156454086307,E,0
Both,White,Single,C,B,D,B,A,B,E,-105.26227618613962,C,-23.87057767389192,D,B,A,136.50861867918533,-195.08638615256382,D,0
Yes,Black,Divorced,C,D,E,A,B,C,E,-174.29000925523323,E,-33.64150344715051,C,A,A,7.582606041893876,-60.46613639168118,A,0
Mental,Hispanic,Widowed,D,C,E,D,D,B,E,99.73039540182334,E,-113.3150432546516,D,C,A,-188.31002280983625,-160.96586259034353,B,0
Both,White,Divorced,D,C,E,C,A,E,B,-25.04019328742741,A,-184.60405163266304,E,E,B,254.706305322516,25.272103238451766,A,0
Both,Other,Married,C,D,A,C,B,D,D,67.26103336568686,E,-6.707657447761277,D,C,A,-13.942344311057955,41.923366028479364,B,0
None,Other,Divorced,C,E,E,E,C,B,B,242.9650365609663,A,-31.462424381836247,B,A,B,-16.123663327158027,23.01454320472319,E,0
Physical,White,Married,D,D,C,D,B,E,C,61.53431358682045,B,-50.974636290861866,E,B,A,65.88816242163068,39.130460417598115,A,0
Physical,Other,Divorced,A,D,A,E,B,D,B,-110.4003917390673,B,84.97898490616869,A,A,B,-27.96251567182339,-162.02680112128218,A,1
Mental,Black,Widowed,E,B,D,D,A,D,E,-37.60794911797658,D,-54.70021173222044,A,A,E,-18.007980723816452,-50.55986460139227,C,1
Both,Hispanic,Married,C,C,D,E,E,D,C,-6.07715146046788,A,-98.7681344383208,A,A,D,63.87493804726099,-44.71850168842993,C,1
Both,Hispanic,Married,E,D,D,B,C,C,D,-189.3784047799095,B,145.70020428214664,B,D,E,44.832875609533964,129.6938709340733,E,1
Both,Black,Married,D,D,B,D,D,B,C,-60.277767988812,C,258.52577015098393,E,E,D,200.8931740603399,79.1180198116495,D,1
Both,Black,Single,A,A,D,D,E,E,A,-128.83144520475176,B,-5.082410088989819,A,B,A,-140.51061720490608,129.60299892389355,B,0
Mental,Other,Widowed,A,D,A,E,A,C,C,58.6459090692789,A,-145.1987295707281,D,D,B,-21.97807270653455,135.1819811428977,D,1
No,Other,Widowed,E,E,C,A,A,E,A,91.75054912255285,A,-64.14165524334403,E,C,C,111.92076584754889,19.213387009496355,D,0
None,Hispanic,Divorced,E,B,E,E,B,C,C,16.219596892939737,E,-133.80070182537764,E,E,C,36.02892240000484,-26.24628522868043,C,1
Both,Black,Single,D,B,B,A,B,D,C,208.78530233001467,C,-29.218811394879552,C,A,A,24.016813820903053,-178.05828179498388,A,0
Physical,White,Married,E,C,A,D,A,B,B,-19.344820371484555,A,4.8490010538342565,D,A,A,127.9338570283159,211.56455484857858,D,1
Physical,Asian,Single,B,B,C,A,E,A,D,263.67809559305977,A,-72.39750207435614,C,E,E,53.18161812951784,-81.74779427323713,E,1
Mental,Hispanic,Married,D,A,D,B,C,C,B,153.23315750769802,D,145.25339066171335,A,E,E,-12.481088890356872,84.9959983698617,D,0
Mental,Hispanic,Divorced,D,E,B,B,D,B,B,34.75124933484708,D,-11.276490532576709,B,A,A,115.06018065893615,3.635474436988564,E,0
None,African American,Married,A,B,D,E,E,A,D,14.125819041356236,B,10.475978647387926,B,C,B,-50.04179855682376,-205.75473948653573,A,0
Yes,Black,Divorced,C,B,C,D,B,D,C,-37.20672238037967,B,-76.5175658783611,B,C,B,54.109934233612336,-44.92700359107338,E,1
No,Hispanic,Divorced,B,D,E,B,D,B,D,66.7282340509448,D,-55.446515904416614,E,C,D,53.465944616639426,172.10281535275666,B,0
Yes,Black,Widowed,A,C,E,B,D,B,D,107.21487405175851,C,-50.75936368310919,B,A,C,-117.47932076059313,303.27124504923984,A,1
Yes,White,Single,C,D,A,A,D,A,A,64.30953308529863,D,82.91571531067024,E,B,D,-5.01298508157431,117.89201876603765,B,1
Both,White,Widowed,E,B,A,E,D,D,B,-60.674219285417394,C,73.27615148065631,E,E,D,-184.5905478522242,61.737709529862926,B,0
Physical,African American,Married,B,D,A,C,D,A,E,-13.212445946379619,B,177.21502520428433,B,D,D,15.421906056460754,-57.40874064548777,D,0
No,Hispanic,Single,C,E,B,B,D,D,B,-60.390078639976096,A,-80.57046027622764,A,A,C,-64.87912162943962,47.24024002965578,D,0
No,Black,Married,D,C,D,D,A,B,A,58.34007128817633,D,142.89242974140873,A,C,D,-42.36115823238361,-93.86292468793224,D,1
None,African American,Divorced,B,E,E,B,D,B,B,88.8775430696299,B,-13.313837096782299,A,B,D,2.7566338409409394,120.49494721491412,B,1
None,Other,Married,E,D,A,B,E,B,C,222.96637206012355,D,-157.18421782747652,A,B,A,-85.17743397691402,-25.78540540316061,C,0
Both,Black,Married,A,C,D,C,D,C,D,46.620627037409754,B,55.31338781144095,A,E,E,65.36776838962477,94.83979612569944,A,1
No,Black,Single,C,C,D,C,D,A,A,0.9387618561342536,A,-95.36232393511138,C,A,D,-143.1033074337625,10.83543018679656,B,0
Yes,Black,Divorced,A,A,B,A,E,D,C,-106.87320794004947,C,91.37923122258799,B,B,D,29.60868893815326,-63.49389449074635,E,0
Physical,Other,Married,E,B,E,A,C,D,C,125.42344308962284,D,-81.56579533426955,E,C,B,-23.1691911897947,-64.13571520446943,D,1
Yes,African American,Married,D,E,E,D,A,B,E,193.40588364693232,C,-71.45702701311228,E,A,E,-48.22078189899236,-14.37549390425692,C,1
Physical,Black,Widowed,E,B,C,C,C,E,C,-28.204687548825596,B,-41.710955818692334,C,D,E,89.72235815565045,108.01118531067841,B,0
Both,White,Single,A,A,B,A,C,B,D,161.75208500333048,E,-92.55531224348348,E,A,C,-21.095654934261503,-57.84804602420376,C,1
None,White,Married,D,A,B,D,C,E,A,100.82462639419194,A,77.2637610431708,D,D,E,172.05168949609134,131.20054101098103,E,1
No,African American,Married,C,A,B,E,D,C,D,63.02670226991288,E,-19.706919566547924,D,A,A,-158.03393185602923,-96.62817700761305,B,0
Mental,White,Single,C,E,B,D,B,C,D,5.131357961130796,A,-76.31752216558166,C,A,E,9.047692601726096,-99.1139395683489,C,0
Both,Asian,Widowed,E,A,A,B,D,A,C,-51.17641783137803,C,126.35876955561352,C,B,E,21.792811319142235,2.385023812165777,D,0
None,Black,Married,C,B,D,C,A,B,D,79.50959217662074,C,28.493564713773324,A,A,B,117.9856843888386,-71.33325498208168,B,1
Mental,African American,Divorced,D,A,C,D,D,D,E,-19.725469041944685,A,128.47776693146324,E,E,C,-121.92868054876065,-89.95603166491948,D,0
Both,Asian,Widowed,C,A,D,E,A,A,B,134.87366122613872,C,12.280040611654744,B,B,A,-63.335430938929996,-148.6235165285908,C,0
No,Other,Married,E,B,B,A,E,D,E,-6.398112554046999,E,153.67144721346284,B,E,E,-6.634856446840607,61.1420926850184,C,1
None,White,Widowed,E,D,A,E,B,B,C,-155.98169173906237,D,34.83667209829137,C,C,D,146.31963022840222,-102.00875685815744,C,1
Both,Hispanic,Divorced,C,E,E,E,E,D,C,146.15766733967732,E,57.293112315671394,C,A,C,-122.60981950528074,-155.4778600275594,C,0
None,Other,Married,B,D,E,C,A,A,A,134.87899071332615,E,74.1850271038333,D,D,A,-18.86892975789103,-65.86936264648133,C,0
Physical,Other,Married,D,D,E,B,B,D,E,-22.905065848044835,C,-19.861718874672214,C,B,D,40.8806390754279,-101.22667225907456,D,0
Mental,White,Single,E,D,C,E,E,D,A,92.25004551400876,C,-228.41461186459617,E,A,A,141.45191828894775,-81.00662135480246,B,0
Physical,Asian,Single,B,B,B,E,C,C,A,-109.88399562293164,C,-121.9043922393186,C,C,E,-78.57913598501759,44.2915587925955,A,0
No,African American,Single,B,D,E,D,C,B,D,-106.07217015605738,B,38.41623482217203,A,B,E,152.46778544493804,30.006498920784903,B,1
Yes,White,Married,D,C,D,C,D,E,E,-107.45645197358434,D,-119.91991175828738,E,A,A,-44.18111831393241,125.28074270336307,B,0
No,Hispanic,Married,D,B,D,E,B,E,D,-98.50542112698689,C,-123.60584137276311,D,D,A,113.52198159179206,-35.958469867041806,E,1
None,African American,Widowed,A,E,E,D,E,D,E,40.24909036830292,B,-21.301821115309945,A,D,D,76.98444930902807,68.84471787776705,E,1
Both,Hispanic,Widowed,C,E,A,A,E,A,C,40.33656386273716,A,67.95020615705906,C,D,D,-145.32013330638918,-29.84056083147336,D,1
Yes,Hispanic,Married,E,A,B,A,E,B,A,-97.95815425549294,E,-68.64193770061688,B,B,D,-48.606204822417695,-43.43933390797823,C,0
Physical,Other,Divorced,B,B,D,E,D,E,B,139.57213053199743,B,94.26165897650088,D,C,E,17.138813566069604,-60.553804605032425,E,1
Mental,African American,Married,A,C,D,D,A,B,B,2.0973000864381284,D,18.971406134254412,D,D,C,-24.818631612331806,-40.31497929102375,C,1
Physical,White,Single,A,B,B,D,B,E,E,24.7894869682348,D,-218.52763439238208,B,B,E,3.51790156949738,10.924433204241666,D,0
Yes,Black,Married,E,B,E,E,E,C,B,137.4403761711862,C,73.16313829750376,D,D,E,90.8690824608074,-83.28229267710654,E,0
Both,Asian,Married,D,B,E,B,B,C,C,-119.27865186320624,C,-48.101491306266695,C,D,D,205.18856093751305,-95.6617982511885,C,1
Both,Hispanic,Single,B,E,E,D,D,B,A,76.25503036671074,D,54.055196038008724,B,A,D,-83.25381925876486,-75.19753605727342,E,1
Yes,White,Divorced,E,D,C,C,D,C,A,29.155846199048842,E,8.191204255666943,C,D,A,-31.712567929746083,50.6329300128181,E,1
Both,White,Widowed,D,E,E,D,C,B,E,-69.19256301317989,C,42.69039027341049,B,C,C,-219.12273816602567,60.07498878737331,E,0
Yes,African American,Married,E,E,C,C,C,C,D,-38.46157424418901,B,-198.94396582732654,B,D,D,70.74658595034894,43.91802925039375,C,1
Physical,White,Divorced,C,D,D,C,C,A,C,-106.62560796592373,C,14.893794316996484,D,A,E,79.07337453001425,69.54736187816545,A,1
Physical,African American,Single,D,C,A,B,A,B,E,30.146752651033992,B,4.665374444125585,A,D,E,-64.08341808790591,-26.18799221605571,E,1
Yes,Other,Divorced,E,A,C,C,B,D,D,65.86021009845197,B,106.51331847506691,D,D,E,3.649344553355009,138.01045201975924,C,0
Physical,White,Divorced,B,B,C,C,C,D,D,-21.862729869319914,B,-83.09914792417892,E,D,A,-34.877980528101475,-157.44472373296304,E,0
Both,Other,Single,C,C,E,E,A,C,E,-89.53090002731932,D,-7.512108897899174,A,E,B,-34.723356521036386,-22.270940775735404,B,1
Both,White,Married,E,D,B,E,A,D,C,-2.0743362770243903,B,2.063979460827422,D,C,A,-10.490435653359242,21.19780517124647,D,0
None,Asian,Married,B,B,A,D,D,D,B,-203.34376679880393,A,14.186867746931853,A,A,C,31.622581845996518,101.53602908905586,D,0
Mental,Black,Divorced,D,E,E,D,C,E,B,-106.4799397015008,E,102.30417880603555,C,B,C,-13.70224048434865,-9.561644745068765,E,1
Mental,White,Widowed,D,E,C,A,B,B,A,178.05837190518898,A,31.870231725717417,C,C,A,-24.16456668716796,17.47130048909992,B,0
None,Asian,Divorced,C,C,D,A,C,D,D,155.30279697677292,B,8.419989263636763,C,B,C,-42.45829697871975,87.06842556093125,B,1
Both,Hispanic,Single,B,A,B,B,A,D,D,314.57902286298656,B,-171.10046915960663,E,E,A,90.71128238267563,-122.71141970040469,A,0
No,Other,Widowed,B,A,D,A,D,B,B,77.4525519938778,B,118.15387028139959,B,B,C,150.93614559223602,-182.50919147340494,E,0
Mental,African American,Divorced,B,E,A,D,A,D,A,-72.03582108293868,A,106.13737578394674,D,C,B,78.27527676916264,-269.8588276343732,C,0
Yes,Asian,Widowed,E,C,D,C,B,C,D,211.80361084621723,D,66.6526731976723,B,A,A,-211.63373501895944,-125.15884267805319,A,0
Physical,Black,Single,D,A,A,B,D,D,B,81.34082222583166,C,-187.32486561645737,A,E,B,33.29087218654622,37.71488774646065,A,0
Yes,Asian,Married,E,C,C,E,C,C,B,50.18737860275013,D,-10.670248115661455,A,C,C,-32.83555764539853,21.15347930453121,B,0
Both,White,Divorced,C,A,B,D,D,C,B,26.927543384088338,A,-140.6196410035512,D,D,A,-10.940155475922973,-101.73886266467356,B,1
Yes,White,Widowed,A,C,E,A,E,C,B,-76.18750033660876,A,-59.93964906292558,B,B,B,122.3802352959435,-48.46806094856558,B,1
None,White,Married,A,C,B,A,C,D,C,-13.108189070907162,C,102.36716403222475,D,B,E,-90.4012445236257,66.59277216574269,E,0
Yes,Black,Widowed,D,E,E,A,D,D,E,-185.85078328832614,B,15.737932033675465,D,E,C,81.2973913236619,-53.008470272844455,E,1
None,Asian,Single,C,B,C,C,E,D,A,-92.68557062401902,B,-78.74622813678232,D,A,C,23.9397890164104,-79.55236272354878,B,0
Mental,Asian,Single,C,E,C,B,C,A,B,49.51538238974526,C,56.064028469254865,D,C,E,-196.79699986793239,7.550928553901401,B,0
Mental,African American,Married,A,A,D,A,D,B,C,-198.40848950648214,E,-117.4979522603721,A,E,C,-125.66477474283037,10.035649930495135,C,1
No,White,Married,C,C,E,E,A,C,D,-113.7313183848494,B,-43.155153569671874,E,A,C,42.241635746053575,76.366180487528,B,0
Physical,White,Widowed,E,D,A,D,C,E,D,116.9603428463872,E,25.15803222164628,E,E,B,-131.6424515234368,74.6969483020375,A,0
No,Asian,Married,C,C,D,A,E,C,B,4.924962682504772,B,104.47416698433611,E,B,B,-70.10949822441755,4.3603069945489725,D,1
Both,Other,Widowed,E,A,E,B,A,B,D,-56.685267851657606,C,52.71973340475811,C,E,A,57.399908260490186,-69.03212495872715,A,0
None,Asian,Divorced,A,B,D,A,E,B,A,-33.43010609935663,B,30.037830438766534,E,A,B,78.17805550124311,-159.72367132772166,B,0
No,Hispanic,Widowed,B,C,E,E,D,C,B,-51.41447011751574,E,46.520579463699804,D,C,E,-36.870566495939826,85.71471188458487,E,0
Yes,Black,Married,C,C,E,A,E,D,C,-12.446954486540404,A,41.949858303419404,B,A,B,70.04330843348696,-84.88182510279326,C,0
No,Other,Married,D,E,C,C,B,C,C,-109.75829228273714,D,-73.2085393035605,B,B,C,38.53528325911627,48.86827184644838,A,0
Both,Asian,Widowed,B,C,B,B,B,D,C,-5.535192811637631,E,105.43336666668692,C,C,D,75.00836577259109,66.43518921619426,D,1
None,Hispanic,Widowed,C,D,E,A,E,E,B,135.05153062096343,E,-16.741390896940302,D,B,E,-125.11393990334984,125.20828751357149,C,1
Physical,African American,Single,D,C,E,C,D,B,D,41.2816788156211,B,-108.03041541575375,A,A,D,-23.872994397478937,-107.49938333988875,C,1
Yes,Other,Widowed,C,E,D,A,D,B,E,107.33665085206536,E,-8.418613232053362,D,B,C,69.80882632544075,147.31141152870418,E,0
None,Black,Divorced,D,A,E,D,D,B,A,-149.56736493535809,A,-180.38518644224558,D,E,C,-0.5754617692673508,47.40686851011848,E,0
None,White,Widowed,C,A,A,D,A,C,B,-15.253641265721418,A,-76.79125514890751,E,E,E,102.31353813587256,-126.58340186698929,C,0
Yes,African American,Married,D,E,D,C,B,E,B,34.35308528427037,D,-223.6547984932014,D,B,C,-94.01419611924233,165.9433283945368,D,1
Physical,Hispanic,Widowed,D,D,A,B,A,E,D,69.62427576000171,E,0.6353368275540449,B,B,C,-16.89707052005791,-7.514074273380815,E,0
Physical,Other,Divorced,B,E,B,C,C,C,A,123.4136051547609,B,142.4316760619974,E,A,D,-79.76349135021991,-132.35563065496814,D,1
Both,Black,Widowed,A,E,B,C,D,E,C,83.44910554729553,D,-130.65012498052369,E,D,E,41.394963471402946,4.013870670608393,B,0
No,Asian,Single,D,B,B,E,B,C,E,-8.927890020577161,B,-91.19824536411426,D,D,B,121.61939352359559,87.93753432955587,B,1
Yes,Other,Widowed,B,D,A,E,A,A,D,-178.10836001848256,B,29.842418951015386,C,D,A,34.62317942074462,68.60489917457521,C,0
Yes,Other,Single,E,A,A,B,E,C,E,-17.250777081748993,B,26.721510324543914,D,D,E,153.71701925823092,74.52534050158125,C,0
Mental,White,Single,A,E,D,D,B,E,B,126.13339710392066,C,-51.48468919980047,B,E,B,72.37099806938102,228.59042489278045,B,1
Both,African American,Widowed,A,A,A,E,A,E,A,-64.27909918344584,E,-61.79652112877258,D,A,C,-14.412080749745762,98.16268937963196,D,0
None,White,Widowed,B,D,B,C,E,A,C,-102.46948761673545,E,41.542206881185,D,E,E,-51.310276363625626,135.64851715319196,C,1
None,White,Widowed,C,C,C,E,B,D,C,-120.04934916085506,B,103.2115784705514,C,C,A,-101.22024819689376,-105.36546939003692,B,1
Physical,Asian,Divorced,D,E,E,A,B,C,E,-41.07611676983224,E,-32.643879751551346,C,D,A,-91.61493368387079,-55.74999039404263,B,1
Both,Other,Single,C,D,D,D,C,C,C,86.70770777070668,A,-61.19543493202863,A,E,D,121.7979068678658,-49.25631552035229,B,0
