handicap,RACE,sexuality,veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Mental,Asian,Homosexual,Yes,D,48.69024720960407,A,192.0526572053446,B,E,23.5238192320081,-72.93847830277358,B,0
Both,Black,Homosexual,Yes,C,118.7925911324625,C,12.132987255113632,A,A,-77.5634388731501,128.4199442898021,A,1
Physical,Other,Homosexual,No,C,2.573477434343779,D,58.027419082458195,E,A,-119.08026982047323,28.301622794545327,D,0
Yes,Asian,Other,Veteran,D,88.96562173195264,E,-40.68784015670248,D,E,62.07707134369629,61.611269772266255,B,0
Both,Hispanic,Other,Veteran,C,14.857133206563189,C,6.948895583979266,A,E,-49.7186096567691,126.93112411192564,B,1
Both,Black,Heterosexual,Veteran,C,19.609958665667644,C,68.02990305227982,A,A,-59.16652505905516,-94.72088344947556,C,1
Mental,Other,Other,Veteran,B,-95.80370086624946,B,44.26858951171469,C,C,-20.68753127853811,-27.565044768569063,C,1
Yes,Black,Bisexual,Yes,B,40.64377154549239,C,66.46965728499056,B,A,-48.736051177287024,-22.866548840575497,D,0
Yes,Other,Heterosexual,Veteran,E,-23.013028133513522,D,22.205686667669823,A,C,-0.7525765227719328,-120.34157898947895,C,1
None,Hispanic,Other,Non-Veteran,D,-2.3405762962228405,C,-36.42662851609602,A,B,18.766952758934437,-85.2944876634995,A,0
No,African American,Bisexual,No,C,77.32029534839477,D,-38.3095805543377,C,E,102.68144451059322,-82.86238684781857,D,1
Both,African American,Bisexual,Yes,E,38.28189042382956,C,24.087424349976427,A,D,220.86461955632672,-105.40439483939419,B,0
Yes,Hispanic,Other,Yes,E,-138.11987609432626,B,214.37202511081176,D,C,85.3431833871165,-39.325949313804585,A,1
Both,Other,Bisexual,Non-Veteran,D,-96.17455078936716,A,191.2300682366592,B,A,-139.31474559931007,-140.02986759060184,E,0
No,White,Bisexual,Yes,E,70.76850551916817,B,52.66202270233785,C,D,65.03265459076773,-18.06212770906025,D,1
Mental,Black,Other,No,C,-86.73081456313328,E,-70.57531712731144,A,C,69.41256975416326,-94.390022869506,C,1
None,Asian,Other,Non-Veteran,C,102.99153733677646,A,-24.847601635830753,A,E,-4.9659830832404115,-21.089020385214134,D,1
Yes,White,Other,Non-Veteran,A,-76.22373473468807,D,126.39784329973409,C,D,-122.97897549914481,-61.496745404445974,A,0
Yes,Other,Bisexual,No,B,26.91833649839561,B,18.10888324384142,D,E,168.46099599020116,88.03639421186602,E,1
No,Hispanic,Bisexual,No,A,-46.25340163781468,B,-50.670976364955145,B,B,-51.683078711766775,-113.66673400321596,A,1
No,African American,Heterosexual,No,B,-24.332570841450803,E,-57.14788377976389,E,D,235.8223237046119,17.200534332149598,D,0
No,Other,Homosexual,Veteran,E,21.558855894988266,A,-27.249329442517574,A,E,14.419490096303855,110.46078344745564,A,1
None,Asian,Bisexual,Yes,B,-64.52636346788616,C,-4.024067519232543,E,C,-125.26666639568853,23.206257706856608,A,1
Both,Hispanic,Bisexual,No,B,18.504407043578503,D,-55.894595941641576,C,C,-14.49344413761782,-62.10110122484883,B,0
No,Hispanic,Heterosexual,Non-Veteran,D,64.1258252636594,D,91.97986451297058,A,D,290.2943986189441,-63.08920118299414,E,0
Both,Black,Heterosexual,No,C,-22.26291704906839,B,224.73864001243115,E,A,3.9563475659378446,104.55020501342385,E,0
Yes,Asian,Bisexual,Non-Veteran,D,-64.64864303271943,A,64.73915968581873,D,C,-68.9374199710648,-24.03291383643725,A,0
Physical,Hispanic,Heterosexual,Non-Veteran,C,-60.31580333136331,D,57.24721363247349,C,C,-197.2423991612435,74.75087579689013,E,1
Yes,African American,Bisexual,Yes,C,16.67967998441612,C,7.855570743531162,A,E,-52.681074012868365,-36.49120271966905,D,1
No,African American,Bisexual,No,B,-8.958372199436655,D,31.1300347260772,B,D,61.9760740358553,-33.12772473074051,B,1
Mental,Asian,Heterosexual,Yes,A,-104.1703936476184,A,68.8812831283028,C,D,9.873572944133516,117.02394539938594,E,0
No,Asian,Heterosexual,Yes,A,-35.059312001570206,B,-7.9568154733559995,E,C,-79.13567497717105,72.18988756041759,A,0
None,Black,Other,Veteran,D,-98.38207567561346,E,130.4662370713341,A,D,-92.28942794480568,98.27955954843394,E,0
Both,Hispanic,Bisexual,Veteran,B,-19.360021045993484,D,-96.08834655682163,E,D,-74.93981919346461,24.017211967260756,C,0
Physical,Black,Heterosexual,Non-Veteran,E,-30.610109218996552,B,7.613775796768382,C,E,67.3971929693366,-111.5561694265472,A,1
Both,African American,Other,Veteran,C,-100.71441932742349,A,37.17846533674221,C,C,-114.51589860360629,-76.09984818813574,C,1
No,Other,Other,Non-Veteran,C,-54.44192703722983,A,-109.25620373310392,D,D,-148.97325609502883,178.48629451421243,B,0
Both,Asian,Homosexual,Veteran,B,171.57961854131324,A,-30.434149503382596,A,E,-140.40837152705538,-3.7075755919648055,A,1
None,Asian,Other,Non-Veteran,D,100.06632285514232,D,-107.62797619338352,A,D,-4.197505693577607,-50.62722280552372,D,1
Mental,White,Heterosexual,Non-Veteran,B,66.32999248037285,A,46.70109717346958,D,A,24.679456041827123,83.2135765951192,B,1
Yes,Black,Other,No,B,-240.09621301784497,E,-111.15464195234254,E,B,165.57626071237402,50.41375230816584,A,1
Physical,Asian,Other,Yes,A,76.49632769824613,E,32.8812164993792,D,D,-3.268545336912786,178.82910348268334,A,1
Mental,Hispanic,Other,Non-Veteran,D,86.65296692005062,E,-191.0141631110378,D,A,130.79455594855668,-75.67653206532843,A,0
No,Black,Other,Yes,D,-81.05926196454169,C,-78.62220586680267,E,A,-120.36016606872462,-60.111538881155944,B,0
Physical,Hispanic,Homosexual,Non-Veteran,C,36.02010647194168,D,-13.241500475379567,C,E,-55.08785444361188,-40.472485223449375,B,1
Yes,Black,Homosexual,Non-Veteran,D,-146.53808846685672,D,-16.979455099295073,D,B,83.67319497147965,10.939617159039804,B,0
Physical,Asian,Bisexual,Yes,C,-196.28891338453957,A,-78.53757974464219,C,B,-25.25484789377072,52.19410616352863,E,1
No,White,Bisexual,Non-Veteran,A,-32.7446997128934,C,-17.629480312469198,D,C,111.33126382931968,10.681952019615533,E,0
Physical,White,Other,Veteran,A,-8.598251404700695,C,-200.75044210989134,D,D,114.48475441595205,4.395846053665761,B,0
Yes,African American,Bisexual,Yes,D,-108.9931180880038,D,-3.331749125557578,A,B,39.058723853140194,-141.01859623151321,A,1
None,African American,Other,No,A,-121.03135839479206,B,-165.672231681761,C,E,48.49554041372465,73.56130681380114,A,1
Yes,Hispanic,Other,No,B,-59.488310789073374,C,47.2331269250021,E,C,94.66931077555618,59.3781200699813,A,1
No,Asian,Bisexual,Veteran,B,60.319220468799514,D,27.957515713318713,C,B,81.36539605172413,34.805712977976185,E,0
No,Black,Bisexual,Veteran,B,-50.33863455714756,E,-98.87083057647686,A,D,160.50068053309087,-60.792966406388146,A,0
Physical,White,Other,Veteran,B,3.5696604843431854,B,-44.51659858969961,D,D,-49.304971923889255,-58.223944687925886,D,0
Mental,Asian,Other,Non-Veteran,A,-77.09387067157431,C,-70.93712883245692,D,E,3.2432503034518474,-148.48448842279686,E,1
No,Hispanic,Heterosexual,Non-Veteran,C,-260.0776386358897,E,-43.913095119911766,E,A,42.678747773340234,-94.69856122021979,D,1
Yes,African American,Heterosexual,Non-Veteran,D,53.6211893706538,D,-71.29563090867049,B,C,-110.48365509731606,68.86637404381021,A,0
Physical,Asian,Heterosexual,Non-Veteran,E,185.24468054884454,C,-175.42371971166486,E,E,148.5626865833027,-22.557067660639856,E,0
Both,White,Bisexual,Non-Veteran,E,-285.0674765777898,C,-82.0716950943749,C,A,-1.588428202186629,-28.68889211307645,C,0
Both,White,Heterosexual,Yes,B,71.4623209155383,C,-77.73172921638331,C,D,36.309316250161864,-79.76593364578855,A,0
Yes,Asian,Heterosexual,Yes,E,-5.5992203507079426,C,39.67092671947882,A,A,-139.19308722794747,10.380440411102699,E,0
None,Black,Bisexual,Yes,B,53.76634838296069,C,-16.515297464562124,D,E,75.6359628789879,-202.88845632290932,B,0
None,Black,Bisexual,Veteran,B,26.823087451307675,D,-301.6624210816761,E,E,-35.91910209749782,-24.918007748105815,C,0
Mental,Other,Bisexual,Yes,E,-59.53055226548742,C,-40.7195446996434,D,E,-82.28859075314008,154.03564800875267,B,0
None,Hispanic,Heterosexual,Yes,C,19.110135817160987,C,-8.024006706579708,C,A,136.3447273952548,-54.172488381169956,D,1
No,White,Bisexual,Yes,A,133.6932295690178,E,49.53837998803235,B,E,-169.3264237721407,-132.21964096777208,B,0
Physical,Hispanic,Heterosexual,Veteran,E,3.3338795144824704,B,-17.046822767332774,D,A,-77.29831933294064,-185.59082697348438,A,1
Yes,Hispanic,Homosexual,Yes,A,-73.7534024811023,C,-181.494573756932,E,E,13.220468532732593,-58.85884195629184,E,1
None,White,Bisexual,Veteran,B,-81.99159525488184,B,-2.055088877106876,E,B,-7.0908528395353025,108.48513469457541,C,1
Mental,White,Heterosexual,Veteran,C,-51.34009353018843,D,67.52599725783772,C,A,-20.054513876462803,-106.30758254373862,E,1
No,Black,Bisexual,Veteran,E,-40.2010235903129,C,29.083322917658776,D,B,21.098173406254013,42.635581317494186,C,1
Mental,Black,Other,No,A,-21.71488203806628,D,-170.0913181940595,B,A,-12.341682741687796,-93.34982859744201,B,1
No,White,Heterosexual,Veteran,D,24.67877535431062,B,192.33782970133987,C,B,-33.728349583465,-70.41733546960802,D,0
Both,Hispanic,Heterosexual,No,E,-148.2200323637304,C,-89.39769406057347,D,C,10.211321018281252,0.45959725219108377,B,0
Both,Black,Bisexual,Veteran,B,11.590489364996712,E,-45.86120061940007,C,D,40.36618862502532,117.20052003537951,D,1
Mental,Black,Other,Veteran,B,-87.78658260183813,B,-53.62857999923104,E,D,115.91441643271465,-195.5756432957907,B,0
Yes,Asian,Homosexual,Veteran,C,-55.642438501256756,A,21.71782696960827,C,B,49.22814215344796,-47.90392458357762,C,1
Mental,Other,Heterosexual,Veteran,E,-145.1843086833176,C,154.46228469927863,E,C,75.31106849939788,-42.08214495759574,B,0
None,Hispanic,Homosexual,Non-Veteran,A,-42.03037613692478,D,160.11201095069282,A,D,13.220613599529571,0.4106128879232792,D,0
Physical,African American,Homosexual,Veteran,D,13.805395700000329,B,-32.29769543143099,D,C,-124.92638681282664,-78.28753719959751,B,0
Physical,African American,Other,Non-Veteran,A,-121.17020196642969,C,-181.75250313103027,C,A,145.1702565778973,-54.048192580320645,A,0
Physical,Hispanic,Homosexual,Yes,B,75.11520651727082,E,-44.32596189365738,A,A,43.277378239005884,-120.53661594138345,C,0
Physical,Black,Bisexual,Yes,E,75.12032023036976,B,28.711078822394516,E,A,90.08209769762885,-70.85579367830577,C,1
Both,White,Homosexual,Yes,D,-46.12021104741556,B,-125.08240445714362,A,E,-79.14907885428077,-63.61126053923193,D,1
Physical,Hispanic,Homosexual,Non-Veteran,E,119.05329259371965,D,-23.374608889160285,D,B,-16.72588957563492,97.79395339431031,B,1
No,Other,Bisexual,Non-Veteran,D,-3.6243847261758946,E,17.38577998777752,E,A,-13.003319158570074,-27.895296909439804,A,1
No,Other,Heterosexual,No,D,-59.242368814254576,D,-32.14454895210284,D,D,-15.750846531863205,-52.785810122949506,B,0
Yes,Asian,Bisexual,Non-Veteran,B,23.764123733228082,D,202.36559926210117,D,C,-65.4150126452247,12.052066082322167,A,0
None,Asian,Homosexual,Non-Veteran,D,96.27318926910048,B,-68.80203807359916,C,B,70.38577132207688,26.190949929724326,A,0
No,Other,Heterosexual,Non-Veteran,A,61.22552134575467,B,43.82289662986291,E,B,-104.58959014601412,-180.76682464622957,C,1
None,White,Heterosexual,No,E,-27.691117597533477,A,-150.92846836660647,A,A,204.85385515732185,238.8377209421659,B,0
Physical,Other,Homosexual,Veteran,D,154.6958838678187,E,177.2248426416382,D,D,-68.77541756512854,52.54397298235687,A,0
No,African American,Other,Non-Veteran,C,-8.556295334692287,A,39.9904256488986,A,B,-87.13936067600633,166.0252574277124,D,1
No,Asian,Homosexual,Yes,E,134.63805225347593,A,112.72977172754048,C,C,-47.10409829154296,-104.49537496906362,B,1
Yes,Other,Heterosexual,Non-Veteran,E,-144.43230478627126,D,-16.536803893437604,E,C,63.04661925240966,-36.421910935805954,C,1
No,Black,Heterosexual,Yes,D,-199.49693877752546,B,-21.717931041589548,C,A,-58.223981411618844,-33.79455779003436,A,1
None,Other,Homosexual,Non-Veteran,A,1.2339362683829531,E,23.731625463329497,A,D,132.26232322878045,113.92771490865043,B,0
Yes,Other,Bisexual,Yes,B,-75.72200580227053,C,211.84276994727935,C,C,33.170816765266814,-190.5860093882302,A,1
No,Asian,Heterosexual,Yes,A,126.29519131706712,D,20.668391801603693,D,B,-16.74107832322788,96.77252917126917,D,0
None,African American,Bisexual,Veteran,B,120.61820462107538,B,11.066006445878525,B,A,-17.836137137016816,91.56412883748071,A,0
Physical,Black,Heterosexual,Yes,E,237.89946994872767,B,127.77154086069216,D,C,94.91582124573505,-55.3794296025986,A,0
Yes,White,Bisexual,Veteran,E,-53.67790893735823,C,-112.38586881059021,A,E,17.898662294880356,-119.67582063693858,B,0
Physical,White,Bisexual,Non-Veteran,B,-61.951556415073696,A,33.8050439847464,C,D,-46.250961703227325,-111.16877545044643,B,1
Mental,Hispanic,Bisexual,Veteran,E,-55.329750759146926,A,61.44158034638969,E,D,130.79872393144234,-38.29450019942686,A,1
Yes,Other,Other,Non-Veteran,A,27.620488501296226,B,125.25301165993979,E,E,24.449331282453745,-14.45306268430463,A,1
Yes,Other,Homosexual,No,E,-243.67229444453628,A,-124.90091401677378,A,E,72.97916036813027,-85.95909975228716,A,0
Mental,Black,Homosexual,Non-Veteran,D,173.28148618631002,A,35.011020249269656,B,B,133.97314801383052,-0.7898763875249595,A,1
Yes,African American,Other,Veteran,A,42.79918350701684,A,-97.78255754452418,E,E,-17.431548003133624,62.81312814178218,E,0
No,Black,Other,Veteran,D,-30.4137042760528,B,-7.959457359015948,E,C,124.0416962971242,29.54715498444748,B,1
Yes,Asian,Other,Yes,C,33.117146110168164,C,82.00722648777847,B,E,77.72977527616888,-72.7923293824756,B,0
None,Hispanic,Homosexual,Yes,B,45.56049551040456,D,195.21352234196547,B,D,138.44898356833326,-93.50690059436566,E,1
None,Black,Other,Non-Veteran,D,-13.279959929747404,B,-114.03251651174118,C,D,-246.4038653494585,-64.95617113225026,A,1
None,Asian,Heterosexual,Veteran,D,132.25791992577857,D,-23.350888627069907,A,B,5.231674873598378,92.70038262382711,B,1
Mental,Other,Other,Veteran,A,81.88504895742999,D,80.81229569922273,B,C,194.6142774784981,107.91811578106454,E,0
Mental,Hispanic,Heterosexual,Veteran,C,-41.55918178751208,B,79.2917830236202,D,A,13.238527754241119,200.05453949995288,A,1
Mental,Black,Other,Yes,B,14.532765561912756,C,109.27086285213834,A,B,137.17640723525483,47.19061850480987,E,0
None,Other,Bisexual,Yes,B,-107.6211156331192,E,-74.1763486936462,D,A,250.51636944501507,102.0619497635372,D,1
Physical,Asian,Heterosexual,No,D,24.299734082125426,B,109.56538883379474,B,A,-31.654989918983063,-34.22338787080176,B,1
Yes,Other,Other,Yes,B,-121.671470509652,A,164.6388393823207,C,A,187.81532798137616,141.32500822700771,D,0
Mental,Asian,Bisexual,Veteran,B,-70.98082811726894,E,-78.74098260730693,C,B,-62.81616391482194,-62.560916032547645,E,1
Both,Other,Heterosexual,Yes,E,-65.01715522746514,E,48.43207058503987,D,E,3.0260598149980416,-32.91167566060384,A,0
Yes,Other,Other,Veteran,E,224.82885827279713,D,-9.072667280718667,D,D,17.79134932576312,81.56191883890232,B,0
Mental,Other,Other,Veteran,E,-252.47139437210708,B,73.50952314318691,B,B,34.531854266343046,114.29117672702075,D,1
No,Hispanic,Homosexual,Yes,C,-310.65685407190676,E,36.9404437138135,C,E,-137.04185623692672,132.68804247977602,C,0
None,African American,Heterosexual,No,E,-0.7770034664378443,B,-150.5990325442291,D,D,-58.371180802073205,-104.44130676323601,A,0
Both,Hispanic,Bisexual,Yes,C,105.87327679898324,D,32.1166618461537,B,C,12.03681082922688,-123.94202618570299,C,1
Yes,Other,Homosexual,No,C,87.88445364501474,C,-60.8057807754393,A,D,192.79608309053697,-112.60755684382318,E,1
Physical,Asian,Homosexual,Non-Veteran,D,130.03157189496747,C,17.663569793982578,B,D,22.3085568651777,-88.58165224597943,B,0
Physical,Other,Other,Veteran,E,110.97068319933952,A,20.98944362843264,D,B,-79.70694793683968,59.48144066159264,D,1
Physical,White,Homosexual,Non-Veteran,D,21.263646793959758,B,-18.90813773365535,E,D,-122.82963194543011,74.97810593407888,C,1
Physical,African American,Other,Yes,A,102.29431431387658,E,-48.428008703494726,D,D,-17.09224109705967,48.81731695252841,E,0
No,African American,Other,Non-Veteran,D,112.04975385922084,B,-51.123952900221795,A,D,133.27920776857925,116.2517595535875,B,0
None,Hispanic,Other,Veteran,C,42.551876894653205,C,-186.03592589489674,A,D,32.53658599667682,51.086174199976774,B,0
Mental,Other,Other,Veteran,C,-39.15847222129856,D,134.4532517307501,B,A,56.8319058910494,-102.16639163822592,E,0
Both,Other,Bisexual,Yes,C,79.04263333708307,A,-20.44677351762544,B,B,4.936682217169313,137.1827211224528,E,1
None,White,Other,No,C,24.300587788518065,A,-105.44327973159595,A,C,-158.49023344246686,-23.357373918628472,A,0
None,Hispanic,Heterosexual,No,C,-5.010630565810003,D,-183.07956935037802,A,B,-174.74638611149211,121.94600008487204,A,1
Both,African American,Bisexual,Non-Veteran,A,-127.01314204044041,E,182.12314452510645,D,B,-6.261722745097491,25.78845021532048,A,0
No,African American,Homosexual,No,B,17.183618360532957,D,14.592823463438073,C,D,-34.104374584686425,53.01289317108431,E,0
None,Other,Bisexual,Non-Veteran,C,-104.16323131505682,E,-90.60123299115787,C,A,-86.1688350973618,-110.24334526058361,B,0
None,White,Homosexual,No,A,51.38536625115102,E,-37.287205960768794,E,C,-151.58139019185614,25.83614263042207,E,0
Both,Other,Homosexual,Veteran,C,-141.67911657591378,A,-300.1186272606953,E,A,82.83392981958487,139.1965816243817,D,0
Mental,Asian,Bisexual,Veteran,A,41.354748705954414,D,76.27323209229347,E,B,44.79345467018862,-42.96709636636703,E,0
None,Asian,Heterosexual,Non-Veteran,A,15.505257389231343,C,16.298719708265484,B,A,292.70888097170916,56.051491392798084,C,0
Mental,Other,Homosexual,Veteran,C,168.17755797639512,D,113.50998105371455,E,B,17.164854735316425,46.9030513214691,D,0
Yes,White,Bisexual,Yes,C,63.573330308787156,A,-71.51711923648327,C,E,-132.25054813646227,-14.926816762018841,B,0
Both,Other,Homosexual,No,D,153.7180032114779,A,35.66691779851002,B,A,1.784158417757785,92.41113875977358,A,1
Yes,Hispanic,Heterosexual,Veteran,D,11.548475786777328,D,-8.85664495678593,B,C,-86.38234691144191,-55.91035353195368,D,1
Both,Hispanic,Other,Yes,C,-120.4783113694778,E,13.917657424756714,B,D,-141.29223010764704,50.892415939500054,D,0
Yes,White,Heterosexual,Yes,B,-75.51779102944933,C,-136.3298755139347,C,C,-80.83782745006995,91.55645863959741,B,1
Mental,White,Homosexual,Veteran,D,118.57105325938197,C,72.8981017833149,B,A,-84.18513682427738,48.820534886875286,A,1
No,Other,Homosexual,Non-Veteran,B,0.013815707765996662,E,-54.781005793989245,B,B,-101.65156219356881,-228.44993965428137,A,1
Physical,White,Bisexual,Yes,B,78.05354758170188,E,246.25203507629467,C,D,-43.13995727216688,37.09784568296256,C,0
Mental,Black,Heterosexual,Yes,C,-64.18612399530068,A,-116.54625512559996,D,D,61.193732749985784,55.044193493443,E,1
Both,Black,Bisexual,No,C,-76.56293652312188,A,5.776672459721036,C,E,64.51683919697766,45.333126674883374,E,0
Physical,Black,Heterosexual,Non-Veteran,C,124.25831050658572,A,298.5131035961492,B,A,-89.43665019495982,69.66627443822811,C,1
Mental,Other,Heterosexual,Non-Veteran,D,10.890747125373778,A,-26.060859636387416,C,C,48.77836869642503,22.64866716391325,E,0
No,Asian,Homosexual,Veteran,A,35.1456109014564,A,-81.12785913017287,A,B,105.13098681679512,43.06844258361049,E,1
None,Asian,Bisexual,Veteran,D,107.34513628106714,E,-26.51417313133243,B,E,115.60499296912386,23.830333143722395,D,1
Both,African American,Other,Veteran,C,0.8718204640847809,C,0.24174261394844335,D,B,26.8981608292724,-62.38806102287974,C,1
Yes,Hispanic,Other,Veteran,C,10.677408439789236,A,95.64036265504782,C,B,66.84686258365166,-137.18083889682322,E,1
