married,gender,AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Widowed,Male,65+,D,A,-96.86758283401772,-142.64292468890196,D,67.08474745596196,A,164.69144207662464,C,26.67248371135124,126.7791753212159,C,E,106.14601075134173,B,B,0
Divorced,F,65+,C,A,-172.61147812244252,-14.295273520022766,B,53.43007429938849,E,127.59341121326828,A,42.43317116475564,-118.247287393256,A,D,-54.18422402536886,B,A,0
Married,Female,36-50,E,E,-29.314216589476636,129.44735269667913,A,5.722231779820943,B,230.88360813161435,C,66.94648436104154,-83.77620917455101,D,E,41.333915074373344,D,C,1
Single,Male,18-25,B,D,158.13503549516685,62.46586436599586,E,-97.14349073121419,A,133.00708839345566,C,23.085834371175007,-52.629722557199976,E,A,-54.094352242637825,C,C,0
Widowed,Male,65+,B,E,33.61250445187022,-79.8470762999144,C,-168.79343163511288,E,8.192203826253543,E,96.20002981425397,-135.87963919707795,E,B,10.664889656296218,E,E,0
Married,Male,65+,B,A,49.98432244971098,-77.4753381664396,D,-3.5066735176935078,D,29.71917675458157,C,75.55899295618948,-21.349816376122934,C,A,29.722680010854962,D,C,0
Single,Non-binary,51-65,D,C,-18.93902658441568,-59.9679589383221,A,56.17170004678872,B,147.9552423641821,E,-218.87928407842688,-151.91178109595413,E,A,154.9005236376702,B,D,0
Married,F,18-25,A,A,-98.73283202124433,-25.750157827147248,A,26.137135801015752,D,33.13465005115952,E,-290.0051217504401,-146.93066832954435,A,A,122.2289224449469,C,C,1
Single,F,36-50,D,A,30.714839681628536,-267.60509869980206,B,1.6704213975652902,C,163.43575581813235,C,116.5102163200391,-1.9778879929674722,E,B,-29.467487316954056,D,A,0
Single,F,18-25,C,B,0.13922782636555092,-70.92603531218245,C,128.57708865893116,E,113.22363835755593,E,-75.60981709062216,-119.93356961925052,A,A,-9.129765814366525,C,A,0
Widowed,F,36-50,B,C,-42.39508897680271,95.1743249713335,A,28.640245089434984,C,-85.87175815086397,B,53.237972903258814,83.82762637029865,C,E,115.0830578925289,E,A,0
Divorced,Non-binary,36-50,D,E,-4.1815486197779865,-96.8453492774216,E,-91.46626713029818,A,-102.92619907843972,C,-40.40755508366354,82.66450769089319,C,D,-39.958760064707015,D,C,0
Widowed,F,18-25,B,C,61.16166717994892,-67.24198255601631,B,18.01987876209054,E,-1.080536991376663,C,-31.87949989589754,-87.61747648001558,A,B,91.43507465923723,E,E,1
Widowed,Male,65+,C,B,1.2309045235491756,-35.99533619819317,D,-82.07648970448702,D,201.23195470175386,E,101.85305172819814,-104.4467763806654,C,A,31.123060598453613,B,E,0
Widowed,F,26-35,C,E,56.41614658791595,-93.04992025950098,D,-153.7757021588681,E,-45.64205373277343,D,87.0901321082376,-117.3177796088552,A,E,174.25369606399306,A,B,1
Widowed,Male,65+,B,C,-19.408684413795395,-92.8933402569613,A,113.58164485089561,A,-206.88230298285265,D,-29.48486778915639,33.9697113538802,D,D,-172.44710150822854,E,D,1
Widowed,Non-binary,26-35,E,B,6.444506588835658,-9.542455965460652,E,-48.810718298864245,A,-152.23066577570034,E,7.085128402974172,-23.973763809694333,B,D,9.666950102855075,C,E,0
Divorced,Other,65+,B,D,-139.2199870689798,145.30387904336385,A,8.962554614777435,A,-5.824057552545649,B,18.69269452709588,-89.11475023133683,A,A,-171.35645294849223,B,C,0
Single,Female,18-25,A,B,47.11161682139745,-123.45476585083037,C,33.98734334898608,D,16.54911172454775,E,-158.286431794567,-92.83429615854898,E,D,-35.12297825606921,A,C,0
Single,Male,36-50,C,D,-21.209176239041597,68.21803531925933,B,266.56209405644427,B,12.936272587579905,A,-283.04388590203,9.123636806380398,B,A,105.2512232588413,A,C,0
Single,M,26-35,A,B,-51.566085586441766,224.9836043725642,C,36.16217665595235,D,-161.24046731464892,D,18.17886872908195,61.43005739499608,A,E,17.377288166083673,E,E,0
Widowed,Male,26-35,A,C,-105.36108860960391,-122.17187609719362,D,-95.97160761124954,E,-21.25689492245749,C,19.659748576048038,-130.7592715584434,B,C,55.13093041470963,E,C,0
Divorced,Female,36-50,B,E,7.508740500105383,172.96342878611102,E,-41.67230844444869,D,29.31503203440256,B,-6.787820778781543,21.945630712170697,C,A,211.92597656042392,B,C,0
Divorced,Female,65+,D,C,-28.430179802848958,-25.014712211266005,A,132.30155589230927,A,-166.22501565651223,B,49.761198539201075,104.90132888927597,A,D,-42.78200714870642,A,A,1
Single,Non-binary,65+,D,A,17.889609885258523,-63.264020882076736,A,-27.432149744779526,A,-99.01225885369705,B,-15.999609125058864,-24.630196298724925,C,D,-246.5191310431976,E,E,0
Divorced,F,18-25,D,A,80.56647085637799,105.88819879654316,A,-46.041821953297486,A,-38.98679301257178,B,21.526125784864547,-185.5494221756058,B,C,140.41304208876196,D,C,1
Married,Non-binary,51-65,D,E,-153.73062252139852,-75.1045382769309,C,10.518414662550564,C,-123.35775020093591,C,202.97175959216688,139.9770641481959,C,D,-3.4906016590267432,E,B,1
Single,Female,18-25,C,A,38.18584479478188,-66.83490840593167,B,-103.69344809144549,B,63.22975754918671,C,-182.76226655488085,-43.921974389305745,C,E,-8.183729047090328,C,A,1
Widowed,Male,51-65,C,A,145.81741499495772,-10.19774946236879,B,-135.7502992343171,A,-40.35027864756364,D,-60.963785543648896,-32.03897918468999,C,A,-10.333640342191828,C,B,0
Widowed,F,18-25,E,E,88.25110049127784,27.62444069322768,E,-19.004415328119073,D,-127.02415158096083,D,-145.77699552429542,-26.835162637098136,E,C,-52.43043646502494,B,B,1
Single,M,65+,B,A,-205.94212224084333,-42.329611332536544,D,121.5367903593549,B,127.6796868160295,D,60.51222127621462,62.93934175995848,A,A,256.2365366260247,E,E,1
Widowed,Female,65+,C,B,18.305119024129688,-115.14639503476398,C,13.372782721408763,C,-66.29881536019522,E,-136.62627494946426,-45.47509319017632,B,B,136.60317240006754,D,C,1
Married,Female,51-65,C,C,-57.87372355658567,124.2692280437153,A,-12.747833699951784,C,20.729702719789532,C,140.93247500110934,229.81062241841417,C,A,-160.9560934846977,E,E,1
Single,Female,65+,B,C,-192.38656224199977,-2.673873568555912,D,60.428824679073756,A,225.4251726967465,B,-103.90963488655566,-30.028077953464805,A,A,-70.57119903680442,E,B,1
Single,Male,18-25,E,A,-39.17821636533017,202.90104481754568,E,-44.351817979023345,D,88.54701894479766,E,-43.523905763234396,-157.05902814293106,C,A,5.543539667200939,A,B,1
Divorced,M,65+,D,B,207.82154098899716,85.11126992611435,C,15.855399183734335,E,-45.36085721596303,E,20.4447445188536,-162.55469359978352,E,D,33.26238024271746,E,E,1
Widowed,Male,18-25,D,D,-48.72692276799035,24.336668030079238,E,242.29816227140955,E,-114.7457986129784,A,-104.18042952457998,74.8129111322754,A,A,130.2154364733347,A,D,1
Divorced,Male,36-50,E,D,-238.01927173221696,-198.3578670470254,A,-18.10096136967255,E,-72.16601011852485,C,54.510310141206745,63.095082304720925,A,A,166.04359841021616,E,A,1
Divorced,M,26-35,A,E,-223.83953492152088,85.41039623326205,C,135.6957351751746,D,109.19539459325958,A,-127.21924400763342,-143.86860716381642,B,B,-196.49633713294475,E,B,0
Divorced,Male,26-35,A,A,-92.80413723940949,57.949190034631094,D,-15.210746544682674,E,9.415827785592233,A,-7.214053332625577,-6.418406929695155,E,B,-41.325144883465995,A,E,0
Divorced,Male,18-25,D,B,-20.062794497512126,-69.3040414047303,A,83.54871836202874,E,-2.742571723089681,D,-48.53496835542999,-74.42943285764918,D,E,-115.81400969905616,B,D,1
Married,Non-binary,26-35,A,C,-137.3145233159514,-107.37390894185476,D,137.06990248389062,B,158.7648525455752,A,42.502142646347735,155.1500623844831,C,A,-104.86302392426734,A,C,0
Single,Other,18-25,E,D,-19.684965177724642,-36.3747178289067,B,-108.6113514296621,B,-95.88167263985169,B,-34.98696456116333,-9.377763794770978,C,A,68.92256785363855,C,D,1
Widowed,Non-binary,36-50,D,D,-37.10146661288861,-3.717620637927154,D,28.3434523098648,D,-146.4443736360414,C,-153.53317785557644,-50.10269921951309,A,B,126.94761780158414,A,C,0
Divorced,F,18-25,E,E,-20.292556257364854,5.566582977599616,B,103.59286947888617,E,-44.973971998659074,C,-81.87716797296314,-167.40903400044039,E,D,-92.19589515647158,A,C,1
Divorced,Male,51-65,E,D,118.2667647925715,-52.988229839504086,E,-93.06559976774122,C,89.57947900686322,C,116.12763243718243,-129.8246183804383,E,D,-66.88915439206336,C,E,1
Single,Other,65+,B,A,-44.16010601470905,-57.09115012685068,C,-113.89177311123994,A,-124.45243274338414,A,0.6236784464090767,55.51225444564598,C,B,73.20267320197601,A,B,0
Divorced,M,51-65,B,E,71.75110222128347,154.60040403267456,D,1.957073788551931,A,-108.5615542510741,C,72.31653886638277,51.9294950462045,D,C,37.461016940399624,D,C,1
Married,F,18-25,C,C,-41.52219721797098,-25.845649989082283,A,66.434713489147,A,-123.99018020505859,E,-111.61770994041245,-1.0111878688781104,C,D,-19.009548392063053,D,E,1
Divorced,Non-binary,65+,A,C,215.783765918585,29.014371708528714,C,-127.2550057184333,A,-26.067757410367896,E,-25.05103081277813,21.83473183782422,A,D,7.496747163613328,E,B,1
Single,Female,51-65,C,C,-154.1245300528053,103.79212793975022,A,181.58767514645217,B,64.24850780239224,C,-51.11994789152582,14.62078448260821,D,B,155.80596314690052,B,D,1
Widowed,M,18-25,E,A,-131.98277947054294,2.9577099022348956,B,-79.06119421614287,B,42.69955334341991,B,-56.138865286314314,17.733518529806055,A,B,58.464970487784406,D,C,0
Single,F,51-65,C,B,34.11237583620133,66.524838721857,D,113.98257795462136,A,63.02675906614772,E,57.051726046155856,22.290677913335728,C,C,-226.11179633282342,D,E,1
Widowed,F,65+,B,D,83.84133797618189,-131.29256921846252,C,-199.96228317345114,C,-84.78845173799297,A,182.91810239338187,115.85051484649351,D,B,160.10306541187413,A,C,1
Single,Other,36-50,E,C,33.89087629996203,-123.60860714944025,A,30.84177735076679,B,-64.88306085132254,D,45.26138565340508,76.97381233442769,D,A,-82.78930334290895,E,D,1
Widowed,Male,36-50,C,D,126.32625900307146,-5.78397948289364,E,374.0389172697952,B,-64.51575147725809,A,-94.66997446827483,-77.52678200892638,A,B,-97.59089636367761,B,C,0
Married,F,65+,D,C,138.0288080007678,85.66935586321301,C,-47.013451586254206,D,56.72831977171283,A,-253.1436710056723,179.27598707268731,C,B,33.504413130249304,B,A,1
Married,M,65+,B,B,42.31736771071316,-63.2756319168528,D,-43.547674222663595,D,150.718899481115,C,242.48729967019688,-88.61581533258182,C,A,-140.3161015773958,C,C,1
Married,F,26-35,D,D,98.64133799636885,189.25462037923538,D,-73.65161090825167,A,113.5257134102711,B,17.316542650656363,158.18527559286798,B,B,-209.91316860867545,C,C,0
Widowed,Male,18-25,D,B,134.88145135299456,107.47465214850654,B,40.740851868910944,C,16.78819989028692,C,8.156150968958002,123.86695196091846,D,C,-69.581659167106,A,C,0
Married,Non-binary,26-35,A,D,-9.162544474908382,-1.30183824861632,D,65.98833697357188,C,29.07650991531701,B,133.6244175502893,-163.28111887721127,E,B,-51.78308562508973,A,B,1
Married,Female,36-50,A,B,-176.90888393441648,116.15511921165498,E,27.901522949618073,E,114.4094552243657,A,42.81604110139534,21.57877391694274,A,E,-34.927406479286795,B,D,1
Widowed,Female,26-35,B,E,145.11043409432318,-63.305778546615386,B,-126.95329182324082,E,44.9010351648535,B,-29.053401330253486,10.30567474936964,E,E,-30.992026925369032,E,E,0
Single,Other,18-25,E,A,5.095220496859962,35.52096879860779,E,85.82752638458192,A,-0.5975670804194028,B,-10.773958169856185,-6.766184488081689,E,B,-15.925252628037514,A,E,0
Widowed,M,18-25,A,B,-140.70898015817272,56.84371291458938,C,-39.204465861156216,D,137.9258239339435,D,-87.63737184273892,-46.022011294674456,A,C,36.329135710333475,E,C,0
Divorced,M,36-50,D,D,-102.48309841077372,-221.87509448717782,C,-108.74443653689734,E,144.1076284228547,A,-151.16364365509102,-59.3419397561322,E,D,-189.86061798128372,B,E,1
Married,M,26-35,A,A,-128.0348179820508,-31.97492374531733,C,-121.10886759444735,D,-9.59771165380341,A,97.81095297010421,-132.6109097870686,A,B,67.36593870056785,E,D,1
Single,M,26-35,D,D,14.244539997239336,148.13844647464907,B,-53.33264972173344,B,-127.55808146673134,A,186.43566287798956,118.00459953572384,A,A,-122.79171080155014,D,C,0
Divorced,Non-binary,26-35,C,E,69.9276456773542,54.83816826628861,C,-52.684923611348744,B,112.51985584520314,B,83.40671167221554,-26.89640688494978,E,D,67.38424515383686,C,A,1
Widowed,Other,36-50,D,C,-70.63168836324553,24.449929404236627,A,-60.402661509871024,A,135.34430793486564,C,-123.6445611909772,52.54743589622234,A,D,91.72953203601053,C,B,1
Single,M,18-25,C,A,203.48368126568852,-8.271787293346367,B,-116.53815938955701,B,-85.24532683882506,B,-113.72886717416996,-58.04594326519699,E,E,-27.020641369416747,C,A,0
Married,Female,36-50,E,D,52.10426459033531,11.870720989470712,A,30.829727024748927,A,-98.57403139059805,E,-33.33759470144303,52.25368188959315,B,A,102.30342202886,D,E,1
Single,Other,36-50,B,A,107.98288314938962,-112.72789644629802,D,45.221290438708,A,27.55203552201368,D,-72.95044987241877,-97.93707025055981,B,C,13.327247045982965,B,C,1
Divorced,Male,65+,B,E,119.37419782038845,62.52611741444033,D,22.79136266269576,C,-128.6000682409768,C,94.17288037287338,13.509146846869314,A,E,262.68484958071826,B,C,1
Divorced,M,18-25,D,D,-111.65580332031983,-103.35744848480859,A,64.54514018325462,B,25.163058073163967,A,-49.95133069288799,20.780095901087286,B,D,124.48109754711234,B,E,1
Married,Non-binary,36-50,E,B,152.8855256536773,229.98130427731263,D,116.97495564241794,E,72.17942718814353,A,-115.980640811037,-33.40087227320942,B,B,100.86196891796936,D,E,0
Divorced,F,65+,A,E,67.13789907751944,-15.425974659360925,B,20.059701641978375,A,-173.48791320424866,B,9.65399544740296,47.68216209666647,D,B,-93.30858197021546,D,E,0
Divorced,Other,18-25,C,C,75.44813705802015,14.601329910301214,B,94.56865092775215,A,63.67460507246007,C,7.742421086574868,33.2233359023975,D,D,-165.85886823869868,C,A,0
Widowed,Female,26-35,B,E,14.479729283300639,-115.24482334771979,D,73.61207860929395,E,-61.899571655087826,A,202.04623381224164,-25.459706177496916,E,E,-130.811388004454,C,A,1
Married,Non-binary,36-50,E,A,-88.3049050786164,72.9536158743384,C,134.1293060725505,B,-109.50762054935817,B,-213.397859832262,-123.49610201047759,E,D,-63.811405436690194,A,C,1
Divorced,Other,36-50,D,D,-82.11089432357454,45.53649277992596,E,85.9371795736126,C,-93.47207843675524,E,-79.66434195407946,166.70172739986984,C,C,-44.87749528177708,A,D,1
Widowed,M,18-25,B,E,-82.86125079447852,45.72628553919972,E,46.4890771211948,C,-117.67763710451558,A,52.61347423370443,-57.73098516153639,E,A,143.6155883740427,E,B,0
Divorced,F,51-65,B,B,38.80674588497918,63.569993822643156,A,-140.12009460639493,B,54.751634945757374,B,-59.865085219336464,-58.0034902624161,C,B,67.64209733722814,C,E,0
Divorced,Male,36-50,D,A,-122.01230552819926,-17.561604319769174,E,-181.85020398041348,C,-42.68330622691522,A,41.11441126509956,-125.32016460598541,D,C,-32.13722475233704,C,A,0
Married,Male,65+,D,C,153.6975327160433,102.12185337207072,D,93.79249468708525,E,-52.684515098606,B,188.66297389404556,-112.62858378617607,D,C,-119.87693460373852,B,D,0
Divorced,Female,18-25,D,D,-54.30819471063592,169.79803922124114,C,-24.24931886503112,B,94.85508907801868,B,150.929608400887,95.65237764934842,A,C,-19.196593339255852,D,B,1
Married,Male,65+,D,E,-3.5630699612775207,97.47906066580072,A,69.99915258707338,A,-184.47124513494114,E,8.754573203001499,-66.97465753299511,B,A,20.054030076735028,A,E,0
Married,Female,36-50,A,D,91.9076833444417,153.32525296604825,B,24.52632889147445,A,229.77966346390443,A,104.98556994776871,64.1228168031796,E,C,-88.41157815435264,A,B,0
Widowed,Other,51-65,D,E,39.717512219640824,121.17166971897535,C,-80.29822385804536,B,38.15030387961019,B,52.520384856189814,-144.8920446858134,D,B,112.53665866990181,E,C,1
Divorced,Female,51-65,A,E,5.268407033661203,13.262736039976545,A,-110.11894525647654,C,3.2446587188716856,D,150.5257623823787,-246.91178649770018,C,B,-59.89674793898732,B,E,1
Single,Non-binary,51-65,E,A,-58.87093279511966,160.55897706686648,B,25.19852273771014,B,116.19626136860373,C,115.34229970328363,-173.16528477967336,C,B,48.43457457754406,E,E,0
Divorced,Female,18-25,A,A,7.166976498550169,-6.7433190219237,E,-35.579953175217675,A,-124.59311836582283,D,-103.74077483409239,8.560681235046449,E,D,162.7395800666168,A,C,1
Widowed,Other,36-50,B,B,-27.973010016424094,-32.77996666353504,A,-34.02267268924974,E,18.267168318007744,B,31.894277756540866,72.01127457416045,A,A,-88.19251783933576,B,D,0
Widowed,Female,18-25,A,D,170.35516405084394,-51.63846613739631,D,-169.73707964198354,B,73.06077603586928,A,-63.73229969760924,129.72409308090835,C,D,-29.002248712963013,D,B,0
Single,Other,51-65,E,E,17.123275767248362,-105.79067101158135,E,-91.22707065748574,A,165.80857978446187,A,178.0075932800996,-196.43911422129153,B,A,74.0934445940722,E,E,1
Widowed,Non-binary,51-65,D,B,48.385177188522036,-9.248492341296764,A,89.82141223045913,D,106.17501110403155,E,-63.35117748838746,5.8272844135949455,E,D,82.53720869059293,C,D,1
Divorced,Non-binary,65+,A,D,28.7780815820504,102.51807002807338,D,-226.50690443548675,D,65.10635596903283,A,23.244052467710226,-25.849403866251258,C,A,-29.63317603803531,E,E,0
Widowed,Male,65+,C,B,-3.7836881228016592,72.45838840699017,E,45.22094019911481,C,-13.342256744500602,A,-26.275537161014434,12.411382885250188,D,D,148.25978829886438,D,C,0
Widowed,M,65+,E,C,17.254058487606617,-72.83929927014212,D,15.450088028602288,B,95.88606707627685,C,-126.1411140154697,48.49878783016327,B,E,22.952463395029383,A,C,1
Single,Non-binary,65+,C,E,-23.0920850966607,-35.86157798889077,C,12.769914491050772,C,108.87798564638047,E,-10.207415050870193,-152.08787551357358,C,E,-48.63784835177172,D,A,0
Widowed,Other,51-65,D,A,-82.5907195485462,198.07820448268077,E,-72.26495486379524,A,-10.078418090080055,E,-60.59194544450133,120.12552417429664,A,A,-48.29174720320654,D,B,1
Widowed,Male,36-50,B,A,31.222009365424615,68.67320861034982,A,-70.01386571867528,E,26.563201513701777,D,79.76686832864097,77.15893814102418,E,C,-73.81527733046458,D,D,1
Widowed,Non-binary,65+,E,D,17.827977856981686,90.5969535282747,B,-34.76785987054385,A,62.072151646400386,A,-103.99614036413472,-53.71031014269308,C,C,-36.948841895997944,C,A,1
Divorced,M,51-65,A,D,7.581746656647159,-115.79256964360411,C,-157.03763995719612,D,-111.98188981932873,A,-99.47850522922381,-96.15271183786338,A,A,40.958756269588676,E,A,0
Married,Male,36-50,A,D,91.8474519257403,40.0083112849328,A,2.581937989470975,E,-103.01465583770675,B,72.55986331156984,-105.14621195118382,B,A,-25.573558188319744,C,A,1
Married,F,26-35,B,A,-183.33529114442436,19.068165885946954,B,-301.08991837685556,E,93.11564626532665,A,18.657782425967834,-89.62017745147193,E,C,-6.71085812310232,D,A,0
Single,M,26-35,D,A,4.519427225988921,177.64857525269733,E,18.32019085273148,E,12.453138573440127,A,163.21618932561918,-296.96341335991644,A,E,-56.52687243853334,E,E,0
Single,F,36-50,C,B,88.9940230593786,101.58243723910975,D,12.21270294536756,A,-82.22683176663467,A,17.738945922065696,19.378680421511692,C,C,30.494259697459757,E,A,1
Widowed,F,51-65,B,A,-37.23835061168493,11.675329298860706,D,103.24485002767376,C,-108.78002938586091,C,47.275300562218305,22.219050714395873,E,A,42.00242100630186,C,B,0
Married,Female,26-35,E,A,-50.93669582290925,-79.34437511444504,E,52.287818177022686,C,51.95377585403382,C,-114.94453553619542,-8.373892086310834,E,D,-20.176586733059022,C,A,1
