disability,AgeGroup,AGE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
Mental,51-65,22,D,-43.502926913733276,51.278777658100694,C,102.92644461170465,-16.878452638737894,-52.94880290396296,-27.1542907061401,-21.013676743820533,-30.216456670378793,C,A,B,5.207133131909409,55.11770009982605,D,C,131.3965506070706,1
Physical,36-50,54,C,-27.23167766991151,-142.01124439645034,D,-60.591038796210306,-114.04672149179542,-83.17111529063837,-134.8895440482496,19.44450061743575,-76.95311856815637,B,D,A,-13.046960647945191,-107.19848913081323,D,B,-77.29622735324301,0
Mental,18-25,98,A,67.55646405307373,-52.655271963241134,C,-101.10942751669396,0.14847440863497646,129.0965613420481,15.851512518324027,-79.24578469076172,15.608337472747191,E,C,C,-0.6660711035914582,-2.876918564256458,A,A,16.590812470254985,1
No,18-25,50,C,10.47026589811252,97.46317001830047,E,-53.64547243005345,-117.43892234126021,-38.27016068453006,50.36779602604362,4.196212377975469,-45.789834807385525,A,A,E,52.596333519531115,-145.8120970638684,A,A,-24.146540514818422,0
None,26-35,59,D,-149.82359287861362,-23.049338658097902,E,-50.012619740214234,-191.0575431625264,10.17118363113656,109.62222508469914,119.82806736199765,146.48013828855198,C,D,B,-80.9315746324081,168.0075696712297,A,D,19.338871418606107,1
Both,51-65,33,D,97.57226859469705,-2.583430244254406,B,-116.27009540600513,-42.6796588367227,-143.49717306716326,41.680199973935444,-66.69591511342581,-67.6856693093875,E,C,C,-135.58270586596294,-14.623884200250496,A,E,32.637626744629664,0
Both,26-35,82,B,213.77646950257918,-3.650508741847094,D,-74.67638230695745,-81.80039730841862,3.963654299347171,-64.86464570175163,-124.67693011091147,-4.543884637721855,A,B,B,79.25679416767275,45.763377249682016,D,A,-45.79970036253608,1
None,51-65,67,E,101.12913722623841,-85.91443585935322,B,0.9389280625433235,17.984078350070916,113.40988201140601,23.43703711018272,251.9742292866922,59.87827124043862,E,E,D,53.452965741398195,10.917995325012955,D,A,11.634745667553101,0
Both,26-35,36,E,97.99154748030517,-57.19267403883727,A,44.19292158704466,-89.55672503775666,-83.13451263047276,-71.65256886525164,55.841020285016064,119.4160776448147,B,E,C,1.1092405779819234,-65.76516880690903,B,C,92.01697059255093,0
No,65+,80,C,-78.70029049440609,36.074510100575125,E,60.91212913876335,103.46422025711159,-21.90638923318957,-85.29822777172431,-81.14427583547455,0.30823090394651514,E,B,A,2.2407754846701287,124.79799891967292,E,A,26.124440569065033,1
No,36-50,56,D,185.613895858379,-56.51455238420618,C,-21.06031788176666,136.66624843856212,165.06280644849397,94.00288349662117,110.21749971738213,-104.93068881815188,E,C,D,-97.53489800838236,24.693017034143768,B,A,-79.76357056592275,0
Physical,36-50,48,D,121.76077224088664,106.83743346209083,E,7.930643308596151,122.16127000506715,-55.490323078310475,-18.21014434287303,130.26792882105923,1.9450581833285014,C,C,E,76.97410736212859,11.633312312862069,C,E,-121.98576241325046,1
Mental,18-25,51,C,25.0842630275456,-194.27568580371664,E,-12.415855524605348,40.64443160135824,68.47160941579654,-134.39413403933486,105.1179568964002,77.10354178759036,D,E,B,25.10199541604088,17.623262332070613,E,C,71.02392325519651,1
Mental,36-50,92,B,-19.666969091252334,24.02444340809227,B,8.218045208017987,-127.54608315641016,-30.110833140135153,-46.755038778428485,28.170405753108234,108.41347337761482,A,C,C,-30.843406783417603,74.29754455088607,A,D,-5.2562111774905755,1
None,18-25,78,B,-150.41434935988488,63.71313001191764,D,-10.206734944100454,60.31028740516051,-109.6627851547785,-70.58571909026641,-108.40667208317643,34.929741021161334,B,D,D,109.67168365094496,-24.317945357968085,E,A,64.11601034064465,0
No,51-65,43,B,-41.193827279592945,90.10490112011979,C,75.6592303001156,25.484036362641376,81.25702398243597,54.65004459854199,-19.100926744192897,19.695288119729764,C,A,A,-54.443800271250296,-91.37445018372198,E,E,-1.7775734769325497,0
Both,36-50,49,B,68.64559648416702,-16.510305400657312,B,-53.78753593076069,-9.001001227277056,-108.21981891665217,-105.91460382915783,-100.24628198788947,-88.25217740880122,A,B,D,73.477946453788,201.46533883624306,B,A,150.26491277666426,0
No,51-65,52,C,-62.622576214838496,-84.673196306485,C,-74.05583212510929,-29.132637447065175,85.26363319032998,48.09320194225893,57.25572708055135,35.52931389151632,D,C,A,-92.09919857027116,-121.36909325914833,C,A,101.74983534290295,1
Yes,51-65,34,B,-77.84026016650772,31.83892340310819,C,59.13777987249147,-136.53149128149028,257.86465847433095,-77.81912413093566,97.0848611626935,25.677237396176363,C,B,D,34.365449543011174,157.1101224091507,E,C,-175.59933825207327,1
None,26-35,48,A,83.29584671330527,96.41705658678876,B,-86.60800486597084,240.73055372776886,46.11933552921127,-31.167467058287723,-65.52781055574457,-127.35383987113815,B,B,D,5.301515686535476,92.62400974873296,D,C,18.73164931783757,0
Yes,18-25,80,A,-112.89576379551731,5.917848968685663,D,94.8863685580611,-10.800447689187468,125.20564614974126,88.8802009763552,26.83862914125539,-228.49220055479722,C,E,D,160.23666052023583,-166.3874805980541,B,B,281.06340951373556,0
No,51-65,91,C,260.59979027942444,5.455196131892336,B,-138.4208842885324,39.808314582250745,11.050669909400042,-87.01153176616033,-68.54963339635812,10.083669063865774,C,B,D,-45.10669099045074,-84.50065079269808,C,B,22.30227714425252,0
Yes,51-65,35,B,215.2921598271945,-28.68654629831745,D,115.41975781227143,64.72342765443027,93.86650160510179,130.80699495095976,75.54610910649279,29.04050200253948,C,B,D,-96.46332321558819,34.622083775486274,B,B,87.66723451081127,0
Mental,18-25,84,D,37.61478405951327,-17.28230520427725,C,-123.924154599683,-102.48779887863955,53.30004971638122,-18.56583895960077,28.42874456434562,-35.982707065203456,A,B,E,55.78975166604509,67.84335635027597,A,B,48.50884443638988,0
None,65+,23,D,132.49182627039488,49.523905486265235,C,15.075333153171025,-176.7328263928801,-274.54521331019083,38.4263207389477,41.31546686639727,7.411658905634252,E,C,C,-150.17700707403438,15.305763100790992,D,C,-86.92825928751978,0
None,18-25,46,C,36.77794036440044,2.859279333706465,D,0.5253272015458871,103.3250763708845,206.5309088696138,127.35825720528527,-179.65495571593013,-3.2987235066456733,B,A,D,18.667049241547712,-10.939359041431283,A,B,-111.20383941438384,0
Physical,18-25,76,E,9.087146663208829,-7.397091740203135,E,-39.0321204283396,-97.10825586722383,-94.51354350744467,250.32420114517504,-224.68842649626936,247.50672623217505,B,E,C,142.97321679335576,-2.2314935285923645,B,C,-87.04491621310937,0
Mental,26-35,52,A,-230.35775945214954,35.650374717078606,C,48.75132893253545,57.311433750901145,31.638587932087585,-46.00400553358458,48.918176660498816,37.792720176767865,C,C,E,-92.02917243207848,5.829325175107897,E,A,15.056748095714156,1
Yes,18-25,51,B,109.12395804395408,-61.16551746338862,B,-116.78370343291999,11.28722052829192,-39.191725822725154,-74.63403033426101,-102.01667825056214,112.38962976798688,C,E,E,-51.64641602909861,-45.99442632557595,A,D,-36.842174202815954,1
Yes,36-50,73,E,17.713148823970535,76.84670184784397,D,30.276755324499792,-78.59788146547649,36.9690370713227,-39.259739258817675,37.32834343796606,-55.11942294728785,B,E,E,-85.26905026425675,-56.87813317939937,E,A,79.49584420618939,1
Yes,36-50,46,A,-23.802301785952913,16.19198184120724,D,-37.61764008230256,6.4254268618314185,115.44218019766512,-60.700238651211656,36.065905754402976,-19.39342571002563,D,B,C,18.191483393159572,-70.12895877639217,E,C,256.6086459662422,1
Physical,51-65,55,A,-33.576023740059405,94.53131476556405,E,-80.82287501196099,-1.545758951046531,99.85908281652475,295.1825021164078,9.203809358392997,51.75413756614257,C,A,C,124.06478313640017,95.31744082094083,E,E,-38.62350375995651,0
Yes,65+,29,D,17.324597713412864,70.77640149764024,A,29.304164287009588,53.5819047780965,-152.5004314799903,24.44849295516714,61.47692269269571,159.59640977147887,A,D,D,-17.034202527815413,-111.95319162517083,A,A,-101.3659842010013,1
No,18-25,68,C,-25.631051515952684,-11.666990523629286,C,48.95420991338805,150.43246900373012,-60.691318217693194,8.560132377351042,69.39810303537482,-39.91162965789538,C,C,D,18.971970253223528,60.947702297892505,D,A,-224.85089690176488,0
Mental,26-35,31,D,-17.666629990336872,-46.54932406012471,C,6.347962642228853,110.34605441624261,167.48909559629027,-33.488288231417464,-42.28535339378989,-88.28562097776714,D,E,A,39.73090164326303,50.13915668821783,E,E,198.04246526766764,0
No,18-25,51,B,-26.9151528270362,33.15087358707687,E,59.07242557235865,28.959393476026534,-18.892338031969675,86.5210922618694,-4.1416805722206895,73.73574400787425,E,B,D,-85.77277927612418,70.74384061121717,A,D,-82.76541427053917,0
Mental,26-35,79,A,-81.95813137472747,185.26103961390268,A,-64.48799457147902,-31.93459307254901,-1.3678065114372993,2.065970693873118,-239.56517456566746,11.6460973161286,B,C,A,33.90851456184155,-84.47104753575316,B,A,-114.8987662019009,1
None,51-65,65,B,-46.71551167107952,51.324283316164646,D,35.04353921498198,63.82485585469879,-120.72886907198863,-8.806712560716901,106.25743059396693,-102.81947026198979,B,D,B,-84.50458064536193,-87.85935851096548,C,C,-70.04019562805675,1
Mental,26-35,70,D,-117.6735006660518,27.729576601192708,C,-2.96536619638702,46.04482541718792,-16.915963837114067,-153.34152433492363,8.77586567479317,155.35228063038647,C,D,E,-233.1736236994503,126.24422580435221,A,D,218.37817472145122,1
Physical,18-25,31,D,43.39303671956673,-80.15918755374037,E,74.99935803992068,-36.96012414414888,-74.22737558960257,-105.26519555053969,79.81722130323149,148.45146984749798,E,D,A,122.40297804697795,117.38298987239091,D,A,-4.328603293717177,0
Both,26-35,23,B,131.66797920586808,-102.40441442730086,B,-83.63330460312723,25.151818384487925,75.29227420534926,-106.80759390369587,-157.55667402341564,90.8999504945575,C,E,C,-156.82262968450556,-81.15531613496006,C,A,-113.38646954292844,1
Yes,51-65,59,B,16.282954401621748,110.06446150771012,B,-179.81369875308567,77.72746676094208,7.814228747020842,58.00321661166864,13.588608981323544,118.7237990454131,D,B,B,-151.3725479711561,234.96845444455033,C,B,0.3998965742148963,0
Both,65+,57,E,-28.362138414544486,20.422215936004964,D,134.27468051049786,-142.0006415013103,-30.479749598721106,-192.91469032356568,157.20900776972678,109.13782112870098,C,A,B,151.1572535519382,132.47397043448183,C,D,-47.07017216616988,0
Yes,65+,99,D,-131.26218633413066,123.83583099869242,E,70.00398706709527,43.5578650845641,110.83713335250873,24.9555574277211,19.519962528936144,137.3278818411534,B,D,E,105.13985242145189,19.628223719840936,C,A,-156.91273524820332,0
None,18-25,66,E,-168.06512092079367,46.63682442094218,B,104.9554912933204,-91.15945101339082,92.8222207757862,149.3287435047001,14.837924051703908,-68.43989573991507,A,C,C,50.27338925278582,-96.75103368009519,D,A,-160.50101920823917,1
No,18-25,91,D,-68.75309876926387,-100.42978913248,E,-151.4971599760417,-276.80079756651554,107.35259729700111,-163.272470519501,158.74599007685458,116.07601296372052,A,D,C,53.096510526334065,137.00188792426414,B,E,60.3790484324894,1
None,36-50,42,A,-9.62828282238042,20.467420098127768,A,38.00918431979692,-90.94124418740319,71.90770890177237,-122.21306705744333,193.79841733849216,107.83446739282896,D,A,D,-64.39191513448044,-79.59171964891651,E,B,-182.06839092061122,1
None,36-50,67,E,-42.517121431492356,-83.01500586177956,E,135.20499595863103,-219.88010726206454,-17.873234266317763,-29.433248581954736,113.1140794611491,145.97163125702332,D,D,A,10.476775463740104,-33.85477759474248,C,D,42.997524215964994,1
Mental,51-65,43,A,-6.048936042819751,80.8318196025403,D,42.60614835912107,86.04504603843881,-88.84702501110439,-16.645201697150924,46.45327034263859,-170.32651271679643,C,C,C,-25.100800679836084,248.7546092111418,C,E,-103.97965618179911,0
Yes,51-65,57,E,-18.49624197561795,32.687513254409716,E,101.17829264205565,-133.28112596768096,73.79122868678287,22.053165277595273,-68.38771703233294,-141.7942904724053,C,D,C,-11.929182300915942,-27.26115362863374,E,C,235.83548962399482,0
Physical,26-35,90,A,30.390683094668375,-114.69481395438501,B,116.51893902554549,5.059134604522444,42.971106821346396,61.25699527918563,-3.5250180157545006,-18.686214259012036,E,A,A,33.36136530901173,-112.19752326168175,A,E,-28.37686909179866,0
None,18-25,19,E,-69.85384743463192,127.14538476681415,E,-96.4829756016641,-26.627392917741115,-54.43309690996334,54.32875933998373,-81.46342215655969,4.577189592677599,D,C,D,-66.26804156584998,168.4789765802628,B,A,10.313172559787123,0
Mental,51-65,49,E,125.03534964891618,-14.380738103231852,B,-16.987523468368355,63.33992413063568,78.21205312965287,-87.31593899450665,16.90968414033329,-10.882669349436428,A,D,E,-16.826450474643824,-45.451901619321234,C,B,43.315389927677494,1
No,51-65,26,A,23.588138912699826,-45.78060456345137,A,68.01458711340416,188.67775068049218,47.63752543545888,162.6982609278434,-57.63400397152414,-218.98270195070043,B,C,C,-283.08501901878816,-1.4507992009659607,B,A,31.412059170303806,1
Both,18-25,99,C,-93.87096048531893,-60.52525667917603,B,-50.69434819619422,-120.93253975209647,7.701674423594751,73.99197263467279,-21.672305772844755,79.67755781650354,D,C,A,-167.04400113861792,-50.891019323769335,A,B,22.334413281236383,0
Yes,51-65,42,B,-31.031435139110975,77.36169409042846,E,-84.54191249419054,40.62928826703532,69.04863079159702,-51.312140689737696,20.764350358192093,187.3500130486202,A,B,B,133.9665109533869,9.635640295678837,D,D,73.64283400492286,0
No,26-35,89,D,69.22265496331053,-11.473613820282294,A,-184.8339296715775,180.77037098756725,57.3950208247159,-89.91481172965449,-148.45791703881287,105.41694598962548,A,A,D,-38.153030456389125,-108.03495840019606,C,B,-108.5158479847762,0
Mental,51-65,68,D,-92.2617962917489,-63.936708086952684,D,-46.830286912028626,-16.399428030605105,112.12290793908718,82.69255913566326,14.775267006613888,109.32723256959976,C,D,C,158.46090829262613,-40.41347711991492,D,B,-196.34738058081288,1
Yes,36-50,24,D,54.577063350460854,126.87538097525139,D,11.98498767363292,-51.32471420999902,33.72957448351114,52.514722510195696,-104.77123508451515,-117.8373501183672,C,A,B,41.59802672613743,-57.19822533492186,D,A,-105.41720867882995,1
Physical,51-65,82,D,-54.05621261927336,-136.25854541669332,C,-101.25930300506272,-50.16220569211058,142.2312289587843,42.1161057140173,83.54509798740047,31.461688301594343,C,D,D,166.3229368574737,-72.5824976855248,E,A,6.89258405134007,0
Mental,51-65,32,D,12.449184355881338,99.28851304423138,B,107.4895592176132,-62.36294408029994,84.48933662354226,-15.172360217951548,45.21905246710551,130.39563468896807,D,A,A,-39.149368350570285,71.05257038518425,E,B,10.18133704139907,0
None,26-35,51,C,100.41691084919026,0.25369834694925414,B,-66.39503698788222,143.23942515220546,-15.579167032095976,40.78868155070736,81.10625951644704,-48.587325751334205,C,C,D,-86.8240277086446,169.6270685933458,B,E,53.43074684760465,1
No,65+,79,C,-99.36384201092653,170.33726588858912,E,-21.03423080594431,-71.69622850763831,114.17406316502206,86.17829359997445,-66.70079271554573,-25.397582433385068,C,E,B,-43.412781491671154,67.54762888374462,A,A,156.28209772316214,0
Yes,51-65,40,B,219.14069686387828,-48.46884541252493,D,-69.52825546948401,-138.6141973085499,-97.61779143193435,-56.488012371679794,-95.22985180896026,61.9325984172686,B,B,A,-91.52231155957224,66.61891559686711,C,C,-127.52840114305579,0
Yes,36-50,40,A,75.57278940409897,226.91102268738427,B,-162.16469349421095,41.465693767445686,71.12063476434862,-43.60272606719867,-3.622031243946342,59.67628190523757,A,C,C,-73.94508196232383,48.32912263238971,C,A,-44.25614103236569,1
None,65+,88,A,75.35266949646538,251.60785656605879,D,58.52045702869506,209.4531916991685,-8.485704163237129,24.466237279060355,116.11931213010081,-144.20166333005534,B,D,B,-157.6116649817951,-35.09060236792335,A,C,-60.118412319175654,0
None,36-50,24,D,-32.432159938432356,-25.621571007531713,C,98.85894314881813,-56.14525380692071,-85.93505708371474,193.07418235666069,4.940655793852702,-108.3072999433244,A,C,E,12.1788053693444,73.70137168393892,D,D,-1.2789182640280197,1
Both,51-65,25,D,133.17386749978482,174.79221894125322,B,-113.93225604837247,-17.861012868323797,-173.57767751897563,59.514651768701164,67.98102614714338,-59.77200910819192,B,C,C,119.59248344070026,-15.54492558928649,C,C,118.3375576991148,0
None,65+,59,D,25.568533147092793,-98.32501384511113,E,66.42509098835578,269.8396949381618,-115.07442410103495,-282.4903601942175,122.25850106310432,92.37966825638343,B,A,A,-4.464158080137283,76.98486415547535,E,A,-84.03353315523054,0
Both,36-50,87,E,-3.350488325441614,58.90362207229322,A,46.14553789746716,-5.45325609259348,-25.54688273228789,-41.219632576375865,-180.07258109585837,74.44299816868765,C,C,B,14.982779079804635,4.146246662497761,B,C,154.5085573273141,0
No,36-50,18,A,-110.77369231865062,-100.3589175291439,B,-66.94980996881593,-35.85156252280769,13.68186352454194,205.57140041683132,3.9697958131985662,144.52379092712144,E,D,B,-60.128218245276564,20.609672326308715,A,D,-137.18063357321694,0
None,26-35,59,E,53.86023698252301,8.681988260754133,B,-110.4813476718524,37.2950833097304,-137.52869704045352,28.86183950394533,-3.385033782670595,-3.6802235931050262,B,A,A,-4.747696525458419,-20.220151463438157,E,B,49.04030091811881,1
Mental,26-35,57,B,-91.78528083409924,-60.342006273989455,B,-55.102805308172144,6.7878859354242485,24.850888203629925,49.22187380280121,60.1304317852862,-57.93667458683572,A,D,C,32.97409231484909,36.25389609910016,E,E,127.57913870570819,0
