age_group,SEX,civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
51-65,Other,Married,D,D,B,30.158238548306258,A,B,7.447244585042855,0
26-35,F,Married,A,C,C,32.91435068059187,B,D,-49.44544693072711,0
26-35,Other,Divorced,A,B,E,150.35520814998716,D,E,176.95701373593937,0
18-25,Non-binary,Married,A,A,A,129.0306483953213,A,E,7.005333669414846,1
36-50,F,Divorced,D,A,C,115.49241041585499,A,C,-8.294637932872334,0
65+,M,Married,A,B,B,55.764583207601056,E,A,-24.087533365617826,0
36-50,Male,Single,C,E,C,-132.84549134407408,B,C,-43.46335638072922,1
26-35,Non-binary,Single,A,A,E,-171.2588097564781,C,D,-146.81242111393053,1
26-35,Male,Divorced,C,C,E,-103.31931278077415,E,E,6.9305774429130205,1
65+,Non-binary,Widowed,B,A,B,285.39469376497146,B,D,125.50838768463879,1
36-50,M,Divorced,D,E,A,-229.4133951508873,B,B,-89.14808607955612,0
26-35,Other,Divorced,D,B,B,-33.98902875997656,D,C,63.145840684881705,1
18-25,Other,Widowed,D,A,A,-9.125602345171947,D,B,-40.80751468595922,1
51-65,M,Widowed,E,A,B,64.77088988027518,E,C,-94.47395405271344,1
26-35,F,Married,C,D,E,41.68884746671671,A,E,-54.724149798681744,0
65+,Other,Married,C,B,A,44.173983587050266,E,D,37.55820549342668,1
36-50,Other,Single,A,C,E,-68.16170304376293,D,D,-4.294284151364573,0
51-65,Non-binary,Divorced,C,B,B,53.01668370060886,C,B,44.09706282599139,0
36-50,Other,Divorced,D,E,C,-186.3696190107075,A,A,57.56576070336777,1
65+,Male,Single,C,B,E,-123.62705214982299,D,C,94.97878445506836,1
26-35,Other,Divorced,D,A,D,-148.66643061612774,B,C,-25.899904200516776,0
65+,M,Widowed,C,D,B,-137.06407414766562,D,A,220.17155152018435,0
65+,M,Widowed,D,B,C,88.81696474672974,A,E,-69.97871063631901,0
65+,F,Divorced,D,A,A,-60.29216956348387,E,A,-72.17542092262327,0
65+,Other,Divorced,C,B,B,-71.8927991689939,D,E,61.92290865467995,0
26-35,Other,Single,E,D,B,132.387252912373,A,C,196.9573955976559,1
51-65,Female,Married,C,A,A,-143.59493624374085,B,A,-120.82706902191593,0
18-25,Male,Single,A,B,A,-258.72925688526135,A,A,-38.81594740541021,0
65+,Other,Single,C,B,B,15.190660571188323,A,A,-13.910624894646975,0
51-65,Other,Married,D,B,E,51.45080534239151,D,A,-40.19803424481191,0
65+,Female,Widowed,B,E,C,5.705037710800832,E,A,48.418590878866574,1
26-35,Non-binary,Single,D,E,E,168.6730486154574,A,A,9.10861719426866,1
65+,Male,Single,E,C,C,13.922552306390482,D,B,-44.15333038609854,1
51-65,F,Widowed,B,D,E,-172.03194169787025,D,C,15.801729844281942,0
51-65,M,Divorced,B,A,A,-106.5070209136488,D,A,93.09439246133535,1
36-50,Male,Married,B,C,D,7.346724891616393,D,C,350.1477124766703,1
65+,Non-binary,Widowed,B,E,A,-70.40178101222462,A,D,62.24181335636367,1
26-35,M,Divorced,C,E,E,-2.053681274866433,B,A,158.4172830538964,1
65+,Male,Single,B,E,D,16.696156889994242,E,B,-141.06260873378938,0
26-35,Male,Widowed,B,C,E,-351.1066013615634,E,A,-15.155258753220336,0
26-35,Female,Married,A,E,C,-80.21517569274326,D,C,-40.118197037718765,1
36-50,Male,Divorced,D,E,C,97.22524053106609,A,A,119.38913673409498,0
18-25,M,Single,A,C,C,-11.9377928658819,A,D,115.00373893329507,0
36-50,Male,Single,D,D,A,96.96762485847678,B,C,129.2963914619648,1
51-65,Male,Single,D,E,A,60.227056860170734,B,B,-73.07179323365129,1
36-50,Other,Single,D,D,B,75.08839696072747,D,D,254.49227207705678,0
65+,Other,Widowed,A,A,A,100.56751072458232,E,A,-76.80332544741229,1
18-25,M,Single,A,B,E,67.32736596071965,C,B,146.62672407959988,0
18-25,Male,Single,E,B,C,-119.66205244459984,D,B,46.1546883218909,1
36-50,Female,Widowed,C,D,B,131.66101569581843,B,C,-28.398332025161068,0
36-50,Male,Single,A,A,E,16.11624548347799,D,B,-53.69000537842202,0
18-25,Male,Divorced,D,D,E,-20.64801754521636,C,D,86.29859261260108,0
65+,Other,Married,A,C,D,138.20692519834677,A,D,12.372630230393485,0
26-35,F,Single,C,B,C,23.12223591312241,D,A,-37.87977603077536,1
36-50,Non-binary,Married,E,A,B,-141.72951153533523,C,D,-51.43311697303032,1
65+,Male,Widowed,D,C,E,113.07427792211246,C,C,-59.27685876156984,1
65+,Male,Married,C,C,D,92.46871975976121,B,B,33.82857138058664,1
18-25,M,Widowed,B,A,D,-36.25265968287453,D,B,110.76951014991938,1
51-65,Male,Single,A,A,E,83.47334188587382,B,B,-83.55963620788897,1
26-35,Female,Married,E,D,D,5.665029606871031,A,B,71.4539039790385,0
26-35,Male,Single,E,C,E,-115.20244462172178,C,C,-101.22624982152983,0
26-35,M,Widowed,A,E,B,-27.886579425854976,B,A,-146.14723346084764,0
36-50,Other,Married,C,D,A,-20.379360439815258,C,C,-126.76825700874603,0
18-25,F,Widowed,A,B,A,-72.877989305642,B,C,-14.487591688437531,1
51-65,Other,Widowed,C,A,A,-107.45779422229229,C,E,135.80528834080957,0
51-65,Female,Divorced,C,D,B,-60.15552774753671,C,D,107.59674591537578,0
18-25,Female,Divorced,A,E,A,26.632662570393517,A,A,37.599800874511544,0
26-35,M,Divorced,C,E,A,221.6742193623,C,C,29.781102117847052,0
65+,Male,Divorced,E,E,B,89.5894960824391,C,C,-157.70329796586503,1
18-25,M,Divorced,A,B,A,80.2770821088728,A,D,-51.2382952578874,1
36-50,M,Married,D,B,D,-163.54207784356612,D,D,-14.990514859550458,1
51-65,Female,Widowed,A,A,D,-90.82047747657892,A,E,94.88296884749138,0
36-50,M,Married,D,D,B,-23.07248544228156,B,A,44.6257015614231,0
65+,M,Single,B,D,A,-39.92604713157232,A,B,62.57746360870969,1
36-50,Other,Married,C,E,B,-3.58680306907597,C,C,189.38867452081308,1
65+,M,Widowed,C,D,D,183.42625226763369,A,C,0.3333524632845112,0
51-65,Other,Divorced,C,B,D,33.199207670931855,C,A,-75.49993174976804,0
51-65,Female,Married,C,C,C,-1.1202894718069232,D,C,148.37565751424304,1
36-50,M,Single,C,B,B,46.546305692410364,B,C,18.89345791598395,0
65+,F,Married,E,D,B,-10.23323533536267,E,A,207.13249871291626,0
36-50,Non-binary,Married,C,E,A,116.77698359998936,E,E,-120.82680485232548,1
51-65,F,Divorced,A,E,E,-194.40476951211255,A,C,57.55724416139625,1
36-50,Male,Widowed,D,B,C,12.410276709923917,C,B,50.14915023937318,1
18-25,Other,Widowed,D,D,A,-119.70029182924557,E,D,-35.9127584156942,0
65+,M,Single,D,E,E,-47.90358873851371,A,B,59.410201417496836,0
36-50,M,Widowed,D,C,A,-128.20601601197254,A,B,30.933421543331185,0
65+,Male,Divorced,E,D,D,-40.267491725382634,E,C,-109.89917413714257,0
26-35,M,Single,C,A,D,40.448067583317034,B,B,-50.003970580296496,1
51-65,M,Divorced,B,E,A,-68.4358366641246,D,C,-51.31635067458517,0
51-65,F,Single,D,A,E,-53.436894966593506,B,B,18.577515180809073,1
18-25,Male,Single,A,A,C,36.351503919029504,E,D,-53.312970883577506,0
51-65,Male,Widowed,C,C,B,-124.32089320015362,D,A,206.27969664432175,0
18-25,F,Married,D,A,C,187.75303286822987,E,C,53.029615741096634,0
65+,Other,Divorced,E,D,B,53.67237388644857,B,D,254.93839427349886,0
26-35,Non-binary,Widowed,E,C,B,61.48277566683393,E,E,-9.982219794058565,0
65+,M,Single,D,A,D,104.36150907328646,C,A,92.73956590260777,1
51-65,Other,Divorced,A,C,E,50.30538298970041,D,D,-55.72523720993764,0
18-25,F,Single,B,D,D,157.37260807403433,B,C,-103.98042960700384,0
36-50,M,Divorced,B,D,C,100.443346117195,E,C,23.191857579911403,1
36-50,M,Single,C,D,E,-111.0757313208361,B,B,-2.901417599848608,0
36-50,F,Married,D,E,B,80.38368724590266,A,A,37.38415751622785,0
26-35,F,Married,B,A,E,93.48666084724493,A,B,-24.98686171678419,1
18-25,Non-binary,Widowed,A,D,A,-41.53038923958302,C,B,-1.9877632833612875,1
65+,F,Single,B,A,B,-156.92911743628207,B,C,30.04442439569151,1
65+,M,Widowed,C,E,D,-66.9873314830746,D,A,23.238809732496197,1
26-35,Other,Single,A,E,E,55.54198487102431,E,E,25.329522409232208,1
65+,Other,Divorced,B,C,C,-115.26202045084011,B,D,-152.82385657180996,0
36-50,F,Married,C,C,B,-194.3105956833141,E,B,22.754120821213945,0
26-35,Other,Single,D,E,D,-32.14317766164005,E,D,0.5864536118427109,0
51-65,Male,Single,C,C,D,-121.71544486535137,B,A,210.76344292263315,1
51-65,Male,Single,D,B,D,40.799524691268985,C,D,-61.1467627292301,1
65+,Female,Single,C,B,C,-34.187548599352844,B,D,-38.34685303726068,0
18-25,M,Widowed,C,B,A,81.96890481000322,B,D,125.14361324938241,0
36-50,Male,Widowed,B,D,C,36.45779481556101,E,C,-28.256492452678266,1
65+,Male,Widowed,A,D,E,92.40625756196705,A,B,-83.30249689435036,0
36-50,M,Married,D,B,A,-40.66163015005204,D,D,-57.18890637666283,1
65+,M,Widowed,A,E,E,-117.883505566529,C,D,-36.083136916884804,0
51-65,Male,Married,D,D,B,160.67059192735985,B,B,65.53271383753632,1
26-35,F,Married,C,D,C,-139.2790147966402,E,E,-104.45344807616075,1
26-35,Male,Divorced,C,D,C,56.61923387362739,A,A,68.0168139253506,0
26-35,M,Divorced,B,E,C,-100.59912065237869,E,A,121.5612804392272,1
26-35,Female,Single,E,D,B,85.74711703942994,E,D,300.4347250622811,0
36-50,F,Married,B,D,D,100.9041971003301,E,A,-10.760327343888031,0
51-65,F,Widowed,E,B,C,-32.05009195354672,D,B,117.33908564136222,0
36-50,Female,Married,C,A,E,-141.17991077317495,C,E,58.67141731244306,1
51-65,M,Single,A,A,D,174.78551645495597,C,B,131.88525616104212,0
36-50,Female,Single,C,C,D,10.878027381615164,E,C,48.83457902268777,1
26-35,M,Divorced,B,C,E,-50.126653431664295,D,A,65.36735004680882,1
36-50,Other,Married,B,A,C,-96.56924256129007,B,B,50.82126456081525,1
26-35,M,Divorced,D,E,E,-131.85129302288334,D,E,-97.8431190499828,1
26-35,F,Divorced,A,D,A,45.68213316139969,C,E,35.29179371902893,1
51-65,F,Widowed,E,C,C,102.76746811895725,A,A,101.80240819477461,0
65+,M,Divorced,C,E,E,76.49295769763262,A,D,59.063088900701096,0
51-65,F,Divorced,C,C,C,-65.3457166948658,B,A,-9.578726127566314,0
18-25,Other,Married,C,C,B,-207.3644030596073,C,E,-40.39396835267973,0
65+,Non-binary,Divorced,B,C,D,-20.520833781749527,B,B,-33.01281969003458,0
26-35,Other,Single,B,B,E,83.80068778753923,A,D,7.151252274518506,0
26-35,Female,Divorced,A,E,C,-162.5337877476998,A,A,-14.421791899440006,1
65+,Male,Married,D,B,E,-100.44114017840235,C,D,79.00300773509838,0
65+,Non-binary,Single,D,D,B,-9.69483608855919,A,B,-90.60345090530637,0
18-25,Male,Widowed,E,B,D,55.21885372886438,D,A,-7.574786519787365,0
36-50,M,Widowed,C,A,B,-63.9081580718691,D,A,35.62513516962271,0
26-35,F,Single,E,A,A,20.68618090057458,A,E,21.537554252301515,1
36-50,F,Divorced,D,A,E,67.45817427924653,E,A,-80.44551669359892,0
26-35,Other,Widowed,C,B,C,-39.658676437446246,B,C,-120.06490251054271,1
36-50,F,Single,A,C,A,128.37617974916958,A,D,-30.63889604946021,0
26-35,M,Divorced,D,B,E,-64.4959809217031,B,C,-36.59516734653998,0
18-25,M,Widowed,E,E,C,3.6750710184715136,C,C,53.72953050453653,1
36-50,Non-binary,Widowed,B,C,D,10.823254025984621,E,A,133.41438963185206,0
65+,Female,Single,B,C,C,-74.4065762244094,C,D,-121.05244892164646,0
65+,Female,Widowed,D,E,D,-153.65581104087352,B,E,-97.56767023644448,1
36-50,Male,Married,A,C,C,0.1398982625097878,A,E,-47.81089481616825,1
65+,M,Single,D,C,D,-77.05212031846852,C,D,-24.19999155068399,1
18-25,M,Married,E,E,D,-20.57048175815661,C,C,-61.64284687318029,1
51-65,M,Single,D,B,B,-94.11591864072106,E,D,61.7219360805329,1
36-50,Non-binary,Married,A,A,E,368.91667303653423,D,C,-168.33653657985025,0
36-50,M,Married,B,C,B,-147.14174989336425,C,C,79.53170883347426,0
18-25,Non-binary,Widowed,A,E,D,60.15868433732272,B,E,-87.24575258974858,0
51-65,Female,Divorced,D,C,D,49.01232924190817,A,C,87.45958400527326,1
36-50,M,Divorced,E,A,C,131.35622797115116,A,D,154.8719527278197,1
18-25,M,Divorced,B,E,E,-43.20966334814131,B,D,129.7991645605297,1
65+,Other,Widowed,D,E,D,165.77896096061812,E,D,-102.36344033219274,0
26-35,Male,Widowed,E,A,D,33.48940698688965,C,D,-42.41946774875407,1
26-35,F,Widowed,B,D,E,120.55116475120559,B,D,-2.7551945716869026,1
65+,Non-binary,Divorced,E,A,A,118.02129205018316,E,D,-43.54376825233999,0
18-25,Non-binary,Married,A,A,B,78.47503987537392,B,B,130.6803410913621,1
51-65,Non-binary,Married,D,C,A,87.39467332069948,E,B,-14.352470215667681,1
26-35,Male,Divorced,B,A,E,147.2253977920578,A,E,-143.78128205764017,1
65+,Other,Single,C,B,E,28.199566675826414,E,B,15.122421447620674,0
18-25,F,Divorced,E,B,D,-56.04014687304905,D,A,334.6485993808029,0
65+,F,Widowed,B,D,A,145.6130745214361,E,E,-102.69864333760287,1
18-25,Non-binary,Single,C,C,A,-91.49764092238445,A,A,-158.53597959090598,1
26-35,Male,Married,A,B,D,43.12970099559266,B,C,29.200376548750096,0
18-25,M,Single,D,A,A,-62.92961606203542,D,C,-48.82554339440645,0
26-35,Female,Divorced,C,A,B,-75.87114202819627,D,A,107.85497380438171,1
65+,Other,Single,D,C,E,-29.15414247901523,A,A,115.53042754376473,1
18-25,Non-binary,Widowed,D,A,A,96.20604898252249,A,D,130.2258827830879,1
36-50,Other,Married,D,E,C,-29.995978589515815,E,E,-197.14782064399859,0
18-25,M,Divorced,B,D,A,102.63518183861,A,D,128.84066713094256,0
65+,M,Married,A,A,A,-38.83056960790949,C,B,37.734083079310295,0
36-50,Male,Widowed,D,E,A,-158.8872563222358,C,B,19.40550138444603,1
18-25,F,Single,A,B,C,-137.32425368668862,C,B,-110.69965684799364,1
36-50,Other,Widowed,B,B,D,85.34026055176979,B,B,71.66665795029645,0
65+,Female,Divorced,D,A,A,-58.38424482279155,D,A,-79.49730143018553,0
51-65,Female,Single,C,D,D,-123.94715162935486,C,A,-63.29671990734773,1
18-25,Other,Divorced,D,A,A,-75.36610771914852,B,B,-82.6104490483182,1
65+,Female,Divorced,B,B,C,-149.86773565012018,B,D,9.656371506082191,0
36-50,Male,Widowed,D,E,C,-70.83607910921951,E,E,9.807609799019804,0
36-50,Female,Divorced,B,A,A,-95.44386663807552,E,C,-2.1868981763614324,1
36-50,F,Widowed,B,C,C,52.44829356054475,A,E,-72.81988344773805,1
26-35,Other,Widowed,C,C,B,-189.51829212752503,C,B,72.35990046898718,1
26-35,Non-binary,Widowed,B,D,B,197.17950397175045,B,C,86.8401327452482,1
18-25,Non-binary,Divorced,B,A,C,70.51504660678476,B,A,-63.042561636141535,0
65+,Non-binary,Single,E,B,B,3.472018097729658,A,E,47.86925734115846,1
26-35,Other,Widowed,A,D,A,129.19144868252098,A,D,-97.23342909545345,0
18-25,Other,Single,A,D,C,89.11695328359761,B,E,14.225227672338663,0
26-35,Non-binary,Widowed,E,A,E,64.58597317404184,E,B,183.23985204792075,1
18-25,Female,Divorced,C,C,C,-36.08140514788801,C,B,33.001734172797946,1
65+,Non-binary,Single,E,D,B,130.9818818482813,A,D,-141.85358368307678,1
26-35,Female,Married,C,D,B,40.220759539328625,B,C,-294.21027363588115,1
26-35,M,Married,D,E,A,-89.12703967138825,B,C,137.8776750303699,0
26-35,Non-binary,Single,A,A,C,-175.15217740316368,B,D,-160.7316467442309,0
51-65,Male,Single,D,A,C,-1.889562391378763,C,B,-95.8602184595985,1
18-25,F,Single,E,C,E,-53.20694812465201,E,B,-55.23573150342178,1
36-50,Non-binary,Married,B,E,A,-21.41876896309848,B,C,4.899852467360478,1
51-65,Other,Single,B,C,D,60.73662761033235,B,E,39.23509110671051,0
26-35,F,Widowed,D,C,D,-60.84275012423104,C,C,23.258531145119363,1
18-25,Other,Married,C,E,A,-61.257620691601225,D,B,-29.544420782723403,1
36-50,M,Widowed,D,E,A,-13.10192958342541,A,C,-25.997034203200265,1
36-50,F,Widowed,A,B,C,97.24674738121864,E,B,-82.94338296924928,1
18-25,Non-binary,Single,E,D,C,3.1326975142654994,A,E,-26.325922393335627,0
36-50,Other,Single,C,C,B,87.35483381350765,E,A,-46.64730867855151,1
65+,Male,Single,D,B,E,97.2991535777883,E,B,-35.42096698198914,0
26-35,M,Married,B,E,D,-49.84551960607961,E,E,18.33209125297388,0
36-50,Female,Married,A,D,B,-92.75689171359149,E,C,-28.910796703445147,0
18-25,Male,Single,A,C,D,-67.62773694352036,A,A,125.02109844582223,0
26-35,Male,Widowed,E,A,D,212.85256610420876,A,A,127.41996873008195,0
36-50,Female,Widowed,D,B,B,12.936589891515677,B,E,76.63896820260985,0
26-35,M,Widowed,D,B,B,39.50482225095856,D,A,198.34889550962046,1
51-65,Non-binary,Divorced,A,A,B,-148.2208354035121,E,C,179.93979199472204,0
26-35,F,Divorced,A,A,C,6.626310343181185,E,B,-108.48498033551854,1
18-25,Other,Single,E,B,C,46.51428848033421,B,E,-18.221703960784517,0
65+,F,Married,C,E,A,-5.390711706363693,E,C,-98.70942029727962,1
36-50,F,Single,A,D,B,-63.81642937472739,E,D,21.333431853861377,0
26-35,Non-binary,Single,C,B,D,-7.502057810781358,E,A,-73.38556029255889,0
18-25,M,Single,D,A,E,18.139094705039785,D,A,83.3741954644323,1
65+,Other,Married,C,A,B,64.6257797136425,B,A,-77.48218948790179,1
36-50,F,Single,B,B,B,-70.20995219500861,A,C,93.27957070573231,0
51-65,M,Widowed,A,B,B,218.76802350560794,C,B,59.76125329002188,0
18-25,Male,Widowed,C,B,D,163.3659530916891,D,D,121.59256314244871,1
65+,Non-binary,Widowed,D,D,A,-115.15499575211918,A,C,-118.88042325408921,1
18-25,Other,Married,A,A,B,-98.15605551887316,C,B,27.04384502848749,0
65+,Male,Single,B,C,D,98.85288016039429,E,C,-124.767456786372,0
51-65,F,Single,D,A,B,-2.017393458627712,E,B,67.2981974346259,1
51-65,F,Divorced,E,B,E,-94.84679967236255,D,E,50.349646326109955,0
18-25,Female,Single,B,A,A,63.8704917694875,D,E,97.96192971300317,1
65+,Male,Single,B,B,D,59.72639867194961,E,E,-95.30087215938377,1
26-35,M,Widowed,D,E,D,13.824428685690176,B,B,184.43570545668243,0
18-25,Non-binary,Single,B,C,D,83.27728051352416,A,E,-67.3091773037868,1
51-65,Male,Married,D,D,E,96.79953521935339,D,B,53.242431714573,0
36-50,Female,Single,A,A,D,27.236939095741835,C,B,-71.99632077950339,0
18-25,Female,Married,E,B,E,-111.42005099460255,B,D,-52.25117207082292,0
18-25,F,Divorced,B,B,A,-165.58823194345987,C,B,-44.975275246333894,0
65+,Male,Widowed,D,B,A,-163.33575322771836,C,E,-66.12864228103362,1
18-25,M,Married,B,D,D,-47.39768168580861,B,E,36.607965829554544,1
18-25,Male,Divorced,E,A,C,-4.41230184736975,D,E,-27.39606214591096,0
51-65,Non-binary,Divorced,A,D,B,128.70629708955153,B,A,-54.28556266650079,0
65+,F,Married,C,B,D,-8.167711600087383,E,D,7.851015043851266,1
26-35,Other,Married,B,A,D,91.92272342630778,A,C,-29.81161083771991,1
65+,Male,Divorced,B,C,C,-114.98021248874339,A,A,35.36525990935701,1
65+,Other,Single,B,E,D,-70.99899234248873,D,E,47.67434253352707,0
36-50,Male,Widowed,D,B,D,-74.16431541455596,E,D,-118.82140530094065,0
65+,Non-binary,Divorced,D,B,A,66.598638981283,E,A,24.830106753498065,0
26-35,Male,Married,D,D,D,61.29064126218559,E,B,-123.52600368718458,0
51-65,Other,Married,A,E,C,-52.51295524489281,D,E,56.500725443433666,0
26-35,Other,Married,B,D,B,-18.354890893878668,B,E,111.83973403277024,1
51-65,Non-binary,Married,B,B,B,10.849260543249322,E,B,87.04292697225314,0
51-65,Male,Married,D,E,C,67.44905195680316,C,C,62.2572449069023,0
65+,F,Single,D,A,B,61.40127814599368,B,C,20.81814114468025,1
26-35,F,Divorced,C,B,D,20.466771078426614,C,E,-95.22782096316021,1
18-25,M,Widowed,D,A,A,101.29292171508901,D,A,17.423672178506155,1
18-25,M,Widowed,A,A,C,78.93559749635615,B,C,-7.07232213404738,0
26-35,Female,Single,D,A,A,-88.40143514520224,E,B,118.62799446108563,1
51-65,Other,Widowed,C,B,C,88.72187069614853,D,B,-15.463293903908108,1
51-65,F,Widowed,E,C,C,12.062254231123323,C,E,153.27606628266523,1
18-25,Female,Widowed,E,B,B,142.76492657466292,E,A,134.82957255331587,1
51-65,Female,Single,A,D,A,14.593897520280978,C,C,3.556323225006639,1
18-25,M,Widowed,A,B,D,10.794308677021641,D,C,126.53742911212125,0
65+,Female,Single,B,E,B,-109.80566627115782,B,D,52.36300541986289,1
51-65,M,Married,D,C,B,-47.782213456590625,E,A,175.26669057055074,1
18-25,Male,Divorced,E,D,D,-24.573631961404693,D,D,200.6641743902535,1
36-50,Female,Married,B,B,C,-91.31565662325022,C,B,85.90852430270876,0
26-35,M,Widowed,B,C,E,-72.82970466417885,A,A,37.17960926688731,0
65+,F,Widowed,D,B,D,212.72274662551828,D,E,-61.57976932610117,1
65+,Male,Single,A,E,E,35.72837954436767,B,B,-78.71346412396211,1
36-50,Female,Single,B,D,C,93.11247868832649,B,A,62.12188704982585,0
36-50,Male,Single,A,B,A,13.954203385280042,E,E,81.83616109579467,0
51-65,Male,Single,A,B,E,-19.46280171506472,D,C,46.82591110066983,1
51-65,Female,Married,D,B,E,-120.92469845471265,A,B,62.08625265109067,1
51-65,Non-binary,Single,A,A,D,-24.93368869996973,E,A,-30.590953965634377,0
26-35,Male,Married,A,C,B,-135.7353651657188,C,A,117.77019467917633,1
18-25,F,Married,C,C,E,44.14408020552709,E,C,150.39025532257813,1
18-25,Male,Widowed,C,A,C,-73.73353241234668,C,B,-21.077651787172712,1
18-25,Female,Divorced,D,D,B,-67.5486136034023,B,A,58.7829735944824,1
26-35,Non-binary,Widowed,B,A,E,39.910880501791866,E,C,2.5071242930903903,1
18-25,Non-binary,Divorced,E,D,C,-45.507993711684364,E,B,-23.050337160289885,1
26-35,Male,Single,D,E,D,61.24421307846234,B,B,-80.89371452309975,0
36-50,Non-binary,Married,C,A,C,-6.886775688124698,B,E,-171.264679238093,0
65+,Female,Married,C,E,B,86.69161377212421,C,B,83.71654235042118,0
18-25,F,Widowed,D,B,E,-29.65922085031548,E,B,-140.82790400774485,0
18-25,F,Divorced,D,E,C,-172.52968445890124,C,B,-1.1093165929925324,0
65+,Female,Single,E,B,D,14.437759308155224,E,D,-15.457667389205772,1
18-25,Male,Divorced,D,B,B,41.72067856360171,B,A,64.06257913379646,1
26-35,Female,Widowed,D,B,A,-36.158280566243384,C,A,15.601705947104696,1
26-35,M,Married,C,E,D,-39.68545711589784,D,A,130.51467960761207,1
26-35,Male,Single,C,D,B,-56.84947193650726,A,B,21.500214881695683,0
26-35,F,Widowed,B,B,B,59.08892412371238,D,A,-38.89266806287393,1
18-25,M,Married,A,E,C,-122.6089024592129,A,E,84.36793210202936,1
36-50,Other,Married,A,B,A,-99.15010409036819,A,B,64.62703445871911,1
18-25,M,Widowed,B,D,A,77.69168680315885,B,D,131.24555344011418,0
18-25,M,Married,A,B,D,19.659090207148175,B,D,-80.13243285294882,1
26-35,M,Single,B,E,E,-59.85896275481565,A,B,-50.79429593476259,0
36-50,Male,Divorced,D,D,B,212.6870924049084,B,A,64.26390522346597,1
51-65,Female,Single,E,A,C,-25.825451437988526,E,A,-68.8905359277307,0
65+,M,Single,E,E,C,-122.47905432692482,A,B,172.2285246143782,1
26-35,Female,Divorced,C,B,E,72.08409816545586,E,D,112.40644611337665,1
36-50,F,Married,D,A,E,91.68991079039878,C,D,-180.79517325231694,1
18-25,M,Married,C,C,D,-262.4035395503661,E,A,-119.10461034284232,0
18-25,Non-binary,Widowed,A,C,D,-124.59288455320636,C,D,-21.161685805514356,1
