orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Other,E,29.543086658644906,73.07941811199493,-67.71669135457057,A,-16.48584437013172,C,-118.08498683339383,D,C,18.801011422629028,C,C,44.93389121010277,98.18670691482625,64.78067949506891,-147.50759286538985,-21.83068356980921,D,1
Other,E,86.20859637589966,-129.9365632630317,80.21379553050096,A,54.030523627975356,E,98.70648495676234,E,B,-16.36428350019997,E,C,20.80203785873167,-93.99399933869697,-136.2712333964458,-33.992584865523156,-95.65107817667543,A,0
Heterosexual,A,141.05938801436224,-6.302507481096193,-40.94977311445922,E,-47.67230445501326,B,-73.7509794678842,A,C,115.0597510525789,C,C,79.41503801710272,-78.03637677533234,187.99984948994097,44.18741484737605,-110.64342332316679,C,1
Bisexual,E,-15.502817198079239,-133.29577347273624,-126.10498603947553,E,-104.34461270421458,C,-71.3343512315089,A,A,-169.2706440616383,A,D,-61.15315653432902,-38.4174537528277,-61.249165702088796,2.26409328763975,87.02521158546529,A,1
Bisexual,A,-130.02196593224028,150.579452647484,-59.68820893423066,A,107.33373637361316,D,-4.174866753204393,D,A,4.993503848503991,B,D,-64.0464622271148,-150.14926260503302,-56.97755560261557,65.24161832385509,-206.44586670519095,B,0
Homosexual,E,175.94582143760243,15.211082660449701,171.4635577028527,A,123.72156751314284,A,22.265998933573474,E,D,-5.583534291336786,B,C,33.86496253305648,-127.89364316876987,-62.75746691342077,40.265217616058834,57.40255343489377,A,1
Heterosexual,E,-82.35536677140122,6.385419254620548,-87.07389445505856,D,36.41706688879949,C,-75.06402390398063,B,B,147.48029265820577,D,A,108.4342039723784,61.86153075086309,-14.023323451282646,-40.12914080468305,-128.72863800027238,D,0
Homosexual,D,156.44423344667524,-11.306097107299964,120.33649258404984,E,-65.42830540670612,A,134.33282153731267,D,E,-40.204526422887064,A,C,138.46948409651665,-84.40955444460624,95.50552346333507,31.91630589072102,57.44054644981221,E,1
Homosexual,C,-47.6886409106143,-38.030494434563224,58.61919731405089,E,62.65488138345039,B,-156.63490017888506,B,D,85.16164718338412,C,C,-59.56134723629527,-17.75378168183749,-25.39783656964686,-127.8920802372427,64.5855626168306,E,0
Bisexual,E,49.43184734818622,34.48506334985343,-84.38943333434658,D,80.18392154318761,C,-42.16928467977033,E,D,138.2465562977818,A,E,-47.05476959857864,-149.0914404320565,-60.63224599073133,8.294981030777002,-47.8836373197098,B,1
Other,E,3.183223559673455,51.042358998875194,-48.50864541113389,D,-152.71924122077084,E,103.0560272387412,A,D,-73.32380136871176,D,C,-74.64348699984495,38.45009804576928,-165.20654285993817,42.143065900036284,82.34553452284413,E,0
Homosexual,B,-61.23726325299672,-54.507051898964896,103.51812815062777,B,-50.1934412078174,C,133.8050100089011,A,C,32.874892746045134,D,C,51.92452428940987,31.647377735963676,-14.159729797463271,-77.11819076682336,92.1072086223817,C,0
Other,D,131.10590166700985,22.062902797435,25.230964116476528,D,-46.17294502927229,B,87.65435944236437,E,B,-206.66769471269174,C,A,183.00259074714057,57.86633593823306,-5.395215344750319,4.60395101779257,-44.33883477243826,A,1
Other,C,-51.00242551825539,-11.233260407310157,-82.01484679820173,D,-28.311699612577378,C,-65.1995799966026,E,A,142.84349584836474,E,C,-23.266625867179254,-131.33602464208897,161.93554746766725,-108.11743894890024,157.11413759015133,C,0
Heterosexual,C,-23.548739402665962,72.45762728185518,0.6119132167660103,E,93.38202761612575,B,-89.2937151080292,B,C,-130.2322394710053,D,D,-2.2509399041648637,175.20725731962335,210.27106865375393,3.5000395895763527,44.18089628676671,C,1
Homosexual,B,62.58358495087138,225.86282623724597,-166.23877685699094,D,-6.932686693906325,A,40.049290852378604,B,A,-94.10042011470945,E,B,-49.13428541067299,-43.44281999820011,-172.2490981228699,94.43686204950683,11.618378213226869,C,0
Heterosexual,E,77.02903912002948,-70.41438583636577,65.64232837798549,B,-69.31166752505726,B,20.179715394071515,B,A,-106.4929124557463,C,A,-77.24217605687654,-42.559087041040385,-54.74348176014053,95.69425458836162,137.14140168979995,E,0
Other,A,-45.79643790535771,-133.09362341644112,-110.9944907427181,C,-23.7925257957321,D,52.76654878499396,E,D,47.9994192568977,E,B,-158.40714123885084,-8.644476833597246,-65.53927559880402,16.43955630100895,-86.33501533816424,C,0
Bisexual,B,-156.01422844700053,37.28847956421575,-162.9503731088354,A,21.34280738407221,D,22.891987822277027,B,E,-19.346315124620848,B,C,-68.17289854197261,64.00176888638532,-132.7630548800622,-35.62932988995291,93.27910453496648,E,0
Heterosexual,A,171.64364726739666,-20.79315491908363,175.40345960593115,B,-262.12625706463035,B,31.584379220196602,D,A,-105.312903467302,D,A,29.948419796776605,-30.249338308029607,141.9847032021101,-8.165892347731688,-60.621414279298826,C,0
Homosexual,A,-74.81684049580608,109.19811957953249,81.03953206033559,E,-86.65553005662304,C,34.48575832165974,B,B,86.36134793631358,B,C,-9.389720707947621,-76.24617972252157,185.9746019179625,61.82236638521492,-60.29752845788499,A,1
Other,A,-4.988819667822501,-175.11668402588592,25.339745645569778,D,152.171461622918,E,183.41235374930955,A,B,-92.16236609775027,E,E,37.115771545790146,127.86163556157494,-286.0695150960701,-73.59359834747166,115.0426540950356,E,0
Other,C,91.3492095546512,0.6560976550741178,44.42629553567707,B,-90.93329929316444,B,-20.69833540558916,E,B,-10.649467220445132,E,D,-31.541009856760954,-40.87928471128839,-54.15704762811704,-28.28014027497332,-15.543809532575859,D,0
Heterosexual,A,-74.69965321863808,-47.61309201945808,38.32145473262115,E,-34.84604607081714,E,-8.284465199886467,B,D,-22.779012227525833,B,A,-218.04985501227878,-256.6351012308167,73.01262054625352,82.154662620978,169.479656224013,E,0
Bisexual,C,144.5885438338298,138.05258453101436,-37.792557416945485,C,61.307171067685026,C,-39.04322634165087,E,C,11.95779054992535,A,B,90.56363436024338,33.50538742913891,-120.64478144681567,62.96389455320772,-101.80503304983506,A,0
Bisexual,D,-60.36321101205851,-80.48144501384775,-1.9266896760688608,D,-96.82321136268182,C,89.022764025439,E,C,-9.407397203566061,D,E,-29.149688504669292,46.97974696570223,9.188997845192205,-62.28682914570429,14.056377684195413,E,0
Bisexual,B,-26.371975472766774,-89.8640830119684,-169.5503514668782,C,-69.06455511176519,C,-21.401247636839436,B,E,-111.49008241618874,A,D,108.19013220090916,-40.497432431010516,-113.17646462656757,39.954909187494835,57.85249988821014,A,1
Homosexual,D,-17.868316417015865,-43.86459077823864,-6.600744336355882,D,39.66977231568856,B,-30.080207900985656,D,C,90.51333567770418,C,B,68.15326337871466,-4.437684020150648,-29.471462025950462,-11.516040023195808,14.254106257227026,B,1
Other,E,-165.3863997612746,-176.47395955321434,-59.96458815531529,C,37.62195852101566,E,-127.97591097581451,E,A,-67.6759999622308,C,A,-20.66104067187647,91.31758411283374,83.70708501681709,16.591113468921584,55.63882657564647,B,0
Bisexual,E,58.3675905152127,82.79108033666076,-149.84645434806137,E,10.189353922811376,D,-27.807603452052142,A,B,-79.81665488777305,E,E,112.19733955279064,75.36544039824372,-40.48132474120013,-11.501949899523796,56.9617837323587,C,1
Other,A,87.42864521906266,-93.25803279420941,-80.21755055148367,A,107.61873249816693,B,48.868621292139956,E,D,87.3050143713468,D,E,-48.61359895427414,95.18911816047854,18.081651019633163,-33.820779092221834,89.05933602205022,D,1
Bisexual,A,-94.87230201135274,-105.3622139226279,26.86685633693119,B,-60.39040788583346,A,12.66034104640685,B,C,-68.08357863504074,E,E,-130.6374287031996,228.86519086218038,18.333833996260267,22.036793148760736,15.744602303305552,B,1
Heterosexual,E,-33.418806124570224,11.646272754553234,-20.18217952783516,C,-42.79330847804258,A,-15.425501214254886,A,E,-82.51932752512462,E,B,-36.497927593283826,0.23475391499281772,-73.44821188111563,105.68552758666523,94.09030756939623,D,0
Homosexual,C,-11.805783219934643,103.91416049609256,97.88495557623692,A,73.79185998712849,C,-117.80743199557686,D,B,228.351336475854,E,D,-114.15076498398808,-82.52502364564077,-7.689494939240301,0.8508175725697658,-123.48906750280813,D,0
Homosexual,E,176.04401602311793,-170.58061097053897,-76.63948723207041,B,56.46261487661681,B,89.81206088221819,D,D,6.30932723001027,C,C,-30.280526558489363,84.90300726844833,-13.883660421927427,-129.61688443108775,24.17994360936097,E,1
Homosexual,C,2.9190803430024834,157.02308300034443,93.13964527687082,C,78.40393029247889,C,-79.82800038597735,D,A,-19.10893448493226,C,E,-52.25894293688068,-86.58423322795778,-35.93628523027973,39.67888319828958,95.14926002852512,D,1
Homosexual,E,-192.0898487061018,-7.058999300748263,68.48181518595324,C,-43.42630219688392,C,-16.80236189446706,B,C,100.66622571402301,A,A,-121.97087630402372,-74.7438729393704,184.49274258229943,-66.94398839215353,-31.54098754174673,C,0
Heterosexual,D,-68.26033696783843,-78.70622615521428,53.06631778651331,E,-183.07814596293244,E,1.414286313141668,E,C,88.96999208366387,D,A,1.8585130142817867,34.533243640702295,236.7371791282044,-16.025026831544807,-92.41076487615604,A,1
Other,C,-142.09842158918806,98.22978523515317,271.09055737405356,B,-125.34117021584903,D,-183.88415550672207,B,D,-33.583959137464156,A,E,96.50747654685128,-41.96694613544675,-16.888228255196278,-146.03338242946478,18.7508604976651,C,0
Bisexual,E,2.797261722925637,150.97641630495625,147.60543733561772,C,-165.5293746665418,C,-48.079795064105326,A,A,73.19672893407927,A,B,-145.03155338195043,139.07084091044223,-10.660520064828201,142.88461296561977,76.99439833811698,B,1
Other,E,139.78427158057326,-10.217338362797632,91.63808259704211,C,31.560476099455165,C,-104.00916670225013,C,C,268.63111256480533,B,C,116.08033761101035,38.172029076589034,220.22270137343548,18.271509834250754,-24.807696421024573,E,1
Bisexual,B,25.159892950210306,-59.130833636856394,30.297224135975338,C,190.25966348034174,C,-92.66631613304185,D,C,80.27327495266235,A,C,82.35457493574148,-9.826815227022365,-57.902443364081435,110.18462582583908,-194.68173751761196,C,0
Bisexual,C,73.48447432550267,24.443044087735064,7.387626680678889,A,-12.727883667258046,D,80.79241689123283,D,B,-45.765948204468756,C,A,164.68717321675038,-19.74914847312701,-58.57310445790682,82.72858253177544,-26.475410442349645,C,1
Homosexual,C,-42.148269637540835,-43.24960204953871,4.206979565001482,C,22.077741059696905,D,-17.62249534987024,B,C,73.53745023617893,D,C,-105.68276622813893,-16.61661157183019,-15.581031044931942,-53.967936449275165,74.86150898647458,D,0
Homosexual,E,0.576553516466623,131.2369778244995,-103.0726112176864,D,72.93698677315484,B,62.38867899280805,E,A,198.38613324239302,B,A,-155.77331209845025,1.267791024861284,95.86667885911105,-43.837999882469155,-41.03773578147184,D,0
Heterosexual,E,-34.51636036560335,-26.192869317531663,25.065699295511358,D,19.422952089499184,E,109.39520178012685,E,E,-16.919191243435005,B,D,65.53027563663119,100.58953640288601,78.89724919025029,-26.22578764499132,67.87205614492305,B,0
Other,A,-33.09608658555989,-57.78177266233633,19.547258378771676,E,-125.80139025631078,C,-29.6777467409161,E,E,134.90649862007288,E,B,86.70646289412373,-8.90355634660434,91.78266198465685,-68.86034533358254,14.55643344545397,C,1
Heterosexual,C,-67.86584763257645,259.6024932107108,5.15991556831991,B,67.90448715586324,B,-96.0028290732051,C,B,-65.55793502623621,B,E,197.9761395853112,207.1857890828992,-36.4201167848435,-84.47047503590792,194.1486577726556,D,0
Homosexual,C,-77.65721870599154,-109.30840632754591,104.2457646440041,C,71.00939668939323,D,95.0878543578366,E,A,-64.05855401608265,B,A,-76.09506364499917,14.802278560542964,146.29215132661665,33.26138479558863,-49.42966802677904,E,0
Homosexual,C,-294.98921398776605,9.702443536353394,35.41293687200372,D,-90.31871687977262,E,45.986337355606075,E,A,-48.82201618502234,B,D,62.72965137180918,-113.627981472408,44.39549302150174,-50.083948944488775,46.28301094003924,E,1
Other,A,112.05198570646301,-65.99998980985382,-77.7408604374628,E,-52.77322164407394,E,54.86064883307385,D,E,-60.35565571153983,A,D,24.835481229790986,-10.458848607351696,-205.3347747031602,-33.11649237188766,126.48946746498284,A,1
Homosexual,C,-50.14704110087935,-9.75916269404496,-42.5976257647233,D,31.038801589612998,D,-174.35850156799015,C,D,25.500175856458142,D,E,145.36515581554735,-53.93550595391178,180.82074813907548,131.73745373831704,-70.21968862952369,C,1
Homosexual,D,-74.42285931147188,166.81807206121178,0.04487394123967707,E,-45.91169435966068,A,0.6218543478735645,D,B,-158.49995716356105,E,B,-93.21448323952941,72.55082749235507,-144.48355406228134,26.485964164995163,206.68846835070372,D,1
Other,C,53.19228801993275,205.25078023088707,-26.391373030264088,B,34.524637693086376,E,78.13883045986675,E,E,-112.6868624141677,C,D,39.72710681890565,74.90632614281294,17.353207367549658,-29.99522150541865,86.660796627712,D,0
Bisexual,E,47.17177515286108,-87.84928848364618,2.509213539644516,B,50.84113013804339,D,-68.92044257281586,C,A,119.92979582951784,B,D,-82.5401940097619,-189.38758589768804,164.83197272417445,71.91911231878476,-37.5920929291694,D,0
Bisexual,B,4.374914106108202,-21.176263843001273,38.865285997315915,B,-160.9028721529366,D,199.78163142786087,E,A,-100.10380021905148,C,B,-159.52182713421146,-85.05714688081932,16.602803055796095,-63.25310554830511,61.310966833189326,C,1
Heterosexual,C,25.562253387960194,145.36315734414055,-120.93922166268145,C,-102.29156176823848,C,1.6303302816232699,D,D,-135.56981989538477,C,E,-90.4723383736782,167.52954286822882,-170.92441462506045,-16.445873098287052,4.613189466845742,E,0
Homosexual,B,115.06253697178121,6.255541533381982,116.71298539387533,E,86.30200308336735,D,-51.584236683605155,A,A,-209.3833353273818,D,C,21.764760299791547,-37.69944769654476,-36.19420719667716,79.53164086985926,28.140017472149548,D,0
Homosexual,D,24.228104656103287,98.50369747823677,107.67868830929557,C,78.24644876557856,B,112.46496688039133,C,A,-15.275673920318706,D,C,-51.75129649326449,99.37902759437708,-12.768165890962901,57.01703403480148,-120.59668063236076,C,0
Bisexual,B,-90.37733278203467,101.02840109323728,145.24886215165998,D,-87.34674150529057,D,-98.39004703774272,E,E,1.2697441651530115,E,A,19.334840933234926,97.10157495535701,-126.9415322111143,65.1054209576969,-134.09873871267365,A,1
Homosexual,A,79.97420335323739,43.600548142058315,-96.92654964442367,E,16.980806361755093,B,65.71817862939828,A,C,115.73855669570774,E,C,35.97592838611055,-8.513264509971735,114.78428782348682,243.58131483146659,-47.00915881904658,B,0
Homosexual,A,66.0254565289247,33.20070156679686,-55.17655118199026,E,-121.80087094668602,A,155.07556054325562,B,E,-62.75700531937225,B,C,32.57418884190678,-37.69952499432975,-111.44444932321778,92.97807576147032,27.278365726640118,A,1
Other,B,41.79826819850147,-119.19877656941675,36.97423911833927,D,91.68022409684184,D,-172.2370871821665,B,A,35.503268568143845,B,A,-44.39881275641773,-94.94681134733682,12.862789705939386,-10.601431840210088,-64.94638628747718,D,0
Homosexual,B,59.411526601141816,-29.00994258275025,-90.89511864092253,D,-15.173406061477735,C,-2.3003133283156587,C,B,-204.88855355562953,A,D,105.6391021039919,15.659520331029618,-53.10768495679936,15.142973530791886,-180.13611587761574,C,0
Other,D,-165.07809134764346,6.515966321987844,5.401728767099618,E,-100.93762188844713,B,68.8815328472873,B,D,103.7314635259668,C,C,-28.339773988786842,37.00514182789764,-177.3129518767781,-24.07670294621892,69.79023965403212,A,1
Other,E,-42.797961893729685,105.96246309433992,87.00551570442634,D,109.58765374353146,E,65.26751751600017,A,A,-143.33272930944818,C,C,69.09486106427732,-101.16719560460471,-68.63723850973211,38.35507917958608,83.22132993010591,D,1
Bisexual,C,-109.15291362586343,-32.76426659492289,171.8954215374753,A,89.92940246485523,A,-17.17299310461247,B,E,-107.67978001724423,C,D,-15.43018736507857,159.6954618886198,61.13225824288566,49.11465508894523,84.14828913782236,D,0
Homosexual,E,-150.21145441833983,-19.700661362078705,94.34993141146548,E,-109.23219646201343,C,48.254065575717235,C,C,-58.41536882131574,D,E,-101.99007345859425,-19.58725005294388,-0.10777248047464172,-33.20645694031064,-23.005916973693385,A,0
Other,C,70.95100587577305,39.70751691570625,-62.98517420823349,E,48.74837407416053,E,-49.908040190941875,A,B,117.90753353663479,B,A,130.65211021158598,123.93794431546476,30.647434229986185,-98.96098267079593,29.46429532995297,A,0
Homosexual,C,-227.06133359003013,168.60347761312795,69.25191724213894,A,32.90273023178258,C,-37.19509332588528,D,B,-94.09605161901821,A,B,-15.21367917984738,167.79341805254833,-30.171106362613862,48.96793456961667,-49.846720195616676,C,1
Other,B,40.258860696846604,-91.86431664961604,-19.97951767963337,C,-216.79131698157562,E,-35.01964974980334,E,E,107.03348084258212,E,C,7.351817229868564,89.29524779760504,-126.55314356830945,-28.066478313273784,-40.65366404110689,C,1
Homosexual,D,170.8811547719588,-17.22269855392225,8.350728718520587,C,168.9522775036002,D,-141.54728156799612,E,D,76.43585450060348,A,D,10.428802715645842,-80.14713288820397,56.048601036978695,109.31275963521362,-103.14362773411435,D,0
Heterosexual,C,-207.6517469047383,45.46773177922696,95.86630535634517,D,-85.18641135037713,A,-78.94261146536076,A,E,13.583367648741795,E,B,-32.435354960423844,-90.83999706611228,-26.18486633237152,-118.74194111272358,205.6248997697853,E,0
Bisexual,C,100.42301749206617,-148.35738094445455,-41.89152060692723,C,-122.80470210005943,C,164.07424739983406,D,C,-36.85631676410197,C,E,96.89128111313269,69.1589345327972,340.8295629357129,98.06534135940812,-80.88155374511989,B,1
