SEX,ethnicity,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Female,Black,-40.822671171816076,D,42.019327479745044,E,57.82488491706895,-95.87178661803955,-62.152094163609895,-40.02599429362863,A,B,-20.48183009425993,-54.302922539156675,141.14655745109667,-160.85781453520644,E,A,0
Male,Asian,-286.57848422574574,D,160.66670628726482,E,-183.73541096071006,-69.6747792984591,105.85782465181617,96.18178082823866,C,B,27.442189050325254,120.10196445503396,-110.73415421469693,150.47555106310898,D,D,0
Other,Asian,28.972325148299362,B,8.91337663081367,C,-45.367662801070495,-139.26276606072258,-1.4182632284860985,70.97211907525627,B,D,-152.27297112923372,53.06544640705149,53.96324114470576,12.899080477273795,D,A,1
F,Asian,-19.761783466510245,C,60.920688555556204,E,125.15181233181724,-22.16807002078959,-81.19830203945239,323.75043040788046,E,B,168.9590949081784,64.91650586888869,-109.40443197801824,-133.7902143170372,A,E,0
Male,White,85.65495100234503,C,12.323693751462379,B,-35.433639057994334,-63.82858696312245,16.783249219510672,5.171606129127292,A,D,13.019644560501426,157.87369665634924,68.67802459806273,-70.86272813787104,D,A,1
Non-binary,White,154.41855369887895,E,-10.9821545929801,E,-62.80980596856924,105.41138063828788,18.990806342309167,-25.76177997072656,C,C,-43.437693526634305,132.95244577960094,-40.14229770428292,47.742266549993026,E,A,0
Non-binary,Black,-22.109396969062303,B,-37.5514480370245,C,-36.15842487738398,-124.98789029574007,271.4897194900582,-59.98426641019186,B,C,-150.13754415438248,-8.956936906756463,50.10937934362721,-141.60723411029156,A,B,1
M,White,87.10723920505039,D,-160.6221951749926,D,-53.41035804508776,-11.819003163939682,-107.83717366691381,106.88211546569282,A,D,-188.64918474002604,39.04206355071978,49.435346489805696,51.43946100042523,E,D,0
M,Black,106.45088058463448,D,-36.40526225676352,C,135.9498934443083,1.923058182337993,18.85313864693312,82.94538169490079,A,D,58.347071091294445,-141.5845401258518,-8.140187965190957,109.48075614107258,B,A,0
Other,Other,-55.00157018125888,C,69.93415992892368,A,50.23062488954986,-78.40309755730615,102.53165382734466,27.285315853615955,B,D,-197.33244714796524,33.2457912717871,-146.25788432772674,66.91246071579,A,B,1
M,Black,-22.448128452655546,E,-152.3433126017578,E,100.35538614598009,-81.28931070003392,150.99276253285225,-194.68369862999518,E,A,-12.36163796869221,42.19428714064999,127.40343135937033,-146.88138613313603,D,E,1
F,Hispanic,185.20498843556587,C,69.73958221015974,A,67.7239928766222,45.51492862952332,94.84998477567746,46.27949489514707,E,B,-75.99964122227334,115.4181911362562,-168.03552404827204,26.375309262144842,C,C,1
F,Other,98.08694541873191,C,-107.36719483105684,A,99.57217933078451,71.691360361131,57.31790667742204,32.181537627287675,C,E,-20.52654648230194,29.36889582279974,66.37600738307164,93.9194685346618,C,B,0
Other,Other,78.96448913422579,A,-29.64744936435288,E,241.30118425197412,43.44238501845707,-145.3342093462294,85.68574572217943,A,E,123.71767346071863,76.10375440130277,3.3757846104090516,17.939403592554708,B,B,1
Female,African American,-40.33481092712374,B,-108.47437225476806,D,12.14521916781723,162.1176758451096,62.34335168490534,136.6143164839095,E,E,124.06275579589796,-0.3430629979586459,-6.930662564960432,151.9417966596382,E,C,1
Male,Black,8.173142067179224,B,-2.6558966535615673,E,220.68356701048893,-193.6965656217492,-73.2524148105527,22.73579568318115,A,A,-11.216519445385668,-195.22418273448756,-2.109232587927462,-115.87181396258643,D,C,1
Female,African American,197.96956870449472,E,-244.57535688581405,B,-168.13901742376495,-32.57852787566894,-71.5186136673912,33.138402902098086,D,C,-1.8748081884674566,199.82768147471418,-5.324856496716344,-6.503554121878056,B,A,1
Other,Black,-50.325778598487325,E,110.59060916859931,C,-49.430038685408704,-13.866464224203426,-11.691727068559375,-71.30345478477535,B,C,-87.73369971956271,-187.92648262168987,83.41163576163886,191.1191449581517,B,A,0
M,Other,-250.64832245937225,C,-0.587458090128221,E,-48.96066792260611,228.1569187304724,142.08345223484088,-150.24193821545475,E,B,-106.99849338406864,1.6086295890161535,-25.25774371875229,50.294572854977815,E,E,1
Other,Asian,8.066614549821603,B,41.72258635881303,D,-78.42131821871969,-142.81125688612687,59.3436839557029,21.08509746479142,D,E,-58.08494648036297,66.00181542793577,8.069805880334298,36.54890013185103,E,E,1
M,White,-56.00372952878261,D,-156.89795763352305,E,57.82327793605979,28.294158673154584,-24.25109135927564,-123.82109014436493,D,E,-93.1739759633906,0.3073847988292648,184.16588441663652,-119.97380906357458,E,E,0
Female,Other,-109.20344290194652,E,104.76676759356529,B,-77.25238039424511,-131.6333410248055,-24.135514603860354,59.83176153684996,C,C,-153.7636426665135,-64.8278524667401,68.3143978146117,30.583942579220324,C,B,1
Male,African American,161.9583816236935,A,-58.38403955064121,E,-65.58677583239562,-64.6462193904856,77.10472606723495,65.74135026844947,B,B,86.88000421343149,-106.84242923575096,22.03136510972351,-146.80197993153794,B,E,0
M,Hispanic,-163.41506665811508,E,-129.79703142525616,B,-104.93081835521423,183.1075372310712,-54.1254230118167,-26.15838921320075,C,A,10.858829748542147,-154.23571884241593,-73.30516280752862,73.46295646691931,B,A,0
Other,Asian,132.6293776523084,B,-85.57549589737893,C,51.105251648522284,30.330880115884245,97.30910391801994,-164.52692108403454,B,B,21.150085166580663,112.38051771887638,-169.88512747527446,88.40558282300437,B,E,1
Female,Asian,-29.74651719212878,E,-32.986679701230734,B,125.15984073629805,-169.27604916457236,21.01803559766175,115.07576639788336,D,C,208.84248613272175,107.5008204156617,-23.853711530503848,-222.45902157740122,C,A,1
Male,Asian,-171.3922024403979,A,-14.497501396083967,E,-251.6032446551423,46.17991466910716,-49.34127186925039,59.79022369964684,D,B,134.43170093816127,68.18630840501169,66.6166725991206,88.77354271976074,C,A,0
F,Asian,-38.93629714260565,E,-73.80968180809366,C,8.667665267614376,-136.37743869292964,29.971668211350465,38.46419028305296,A,A,7.1910008700349595,34.50934401624861,-12.001303157998844,-161.9274242891585,B,C,1
M,Asian,-14.267347346349196,A,5.955574945220024,C,-110.1753472739537,116.33365466685932,-69.18786204142779,169.19326519835093,C,D,46.052102442580725,-243.84680128533694,128.94898469663428,-140.9322541991944,B,A,0
Non-binary,Other,38.093423877758845,D,36.286182318196474,D,-166.62139508922962,-200.6993412242922,-14.45179591814848,55.57630743420646,B,C,173.62525903796077,7.827800194298402,123.35560504802032,-77.81584846170527,B,C,0
Non-binary,Hispanic,6.503129174500681,D,-40.9656839332222,A,-112.17340639936799,-25.761068703516198,146.88302965694467,59.256448227047045,B,A,51.98905109663568,-80.21959733721793,-6.6760805912649905,-76.58069862144599,E,E,0
Non-binary,African American,143.39258101655395,B,19.069836032961863,A,25.539290486298665,-149.1202641125776,-32.4808468750385,-23.57740480999154,B,B,-21.51294448409463,-62.80663666591746,56.46450767644608,-71.10933657884347,E,D,0
F,African American,-59.76250053953463,E,-55.13859751269485,C,-67.11718597808851,131.24412285331547,12.000997129235666,200.6850424537635,A,C,31.14956014354293,35.588847314381205,-0.5991638994859773,-45.85698686600578,A,A,1
F,Hispanic,-50.60368176809622,C,-185.51064424103168,C,78.06474689165702,-77.9669917867231,122.19905762189363,-55.00724296623317,B,C,-84.54441954641982,162.10923541944194,-79.94076842449348,-82.79775551957158,E,E,1
Non-binary,White,-95.79064720222988,C,12.958532381727064,D,146.28386814967052,-75.46525497287946,-6.613725193000007,35.72239872094368,A,D,-46.94412187628468,-21.851311081557583,166.98111400725443,0.21768937575971425,D,C,0
M,Other,-20.69134849248087,C,185.4721457911706,A,104.24871944145957,8.035512894356978,-86.34256982279169,79.61413517119658,B,E,-192.95812919103022,-118.27829205372797,-53.20494901579917,6.190775875279171,A,E,0
Male,Hispanic,-124.76796552960039,B,54.05411961253296,E,42.918625573532516,-26.488443788229304,35.37746649270384,15.689058093419211,E,A,-63.61181850426395,-29.4183920705958,202.4109222278757,-20.242569338983344,D,A,0
F,African American,89.4753167308614,E,-33.130226298650065,D,144.02522438337536,-86.48280900614186,165.05843784996418,-23.09713900754607,D,D,36.83118191609236,185.74263218939447,-35.37063519033829,-58.410311065787276,B,C,1
M,Hispanic,41.75201813377416,A,63.591730129357224,D,-2.457672206048583,-148.72319585324308,-93.96951857090461,12.783427345443268,B,E,-83.95358350400333,149.9003515300234,-62.34427406337545,43.56665589043427,C,C,1
Other,Asian,-114.78770775727448,D,170.72826052381595,A,-125.88684990412698,-265.99253047698033,-8.452813742478433,-136.1440035118445,D,A,27.195764812922263,-48.61377460065381,-31.764682673060108,17.308023541895547,A,D,0
Female,White,-103.0557146373427,C,-137.88193713411601,A,-232.30482319731425,-72.1659786215163,-143.8051432851528,-147.78563921371386,B,A,50.60371588894578,-64.41562875193328,149.55218707319338,60.56842507412801,D,A,1
Non-binary,White,26.631314796062018,A,-161.49933299524892,A,147.1263439276596,33.86966588225937,96.70565549122976,3.1666413686203434,E,B,75.35316680675308,175.88627531297175,59.69884999787396,-129.56847807131084,E,D,0
Non-binary,Asian,11.567595046898337,B,-134.78449657419648,B,-17.145721844073595,-144.84546890483907,23.22214211402786,-71.76916697047602,C,D,43.51190240061729,86.45744914273237,-97.05545726665933,-93.96794022499019,E,B,1
F,African American,-143.98399095386588,D,38.06824276818224,E,-31.890178292369185,-77.20417747511493,185.77763693006574,124.95926678661344,B,E,-31.498542885621937,-75.55681702612856,71.39809161414676,-97.32871657468483,B,B,1
Male,Hispanic,-139.9322947920956,E,-169.2929472955592,A,143.76163481971616,-94.67291620036188,-163.25803834146396,159.4585287499294,C,C,30.136346287149095,-194.87060865520994,-82.09006684671009,11.55874663953025,A,B,0
M,Other,-153.24914095101803,E,-33.751153684571825,B,121.03517669643131,-19.64386687773864,64.55388616648274,-89.67451742818326,D,A,43.27367596881327,-79.79755134317368,157.988422408746,112.1988417141808,B,D,0
M,White,-26.175343939501296,E,-58.50161734826541,A,-23.25695324037004,-185.20090946314488,55.61845805856006,34.70186202865718,B,E,76.16471196216324,133.24809003301752,43.97225569632776,54.132235717441546,C,D,0
Female,White,-349.7021378216007,A,-6.555253033247512,D,-48.401389041409494,110.19283028893932,-78.64487937593107,-51.513607901319105,B,B,80.9592975497931,85.15730513273787,148.96279025271411,13.460919873273717,A,D,0
F,Other,-110.68647987353279,C,-46.12665211344902,A,-48.11257916029783,168.29178668829806,-71.37759684837464,-118.55725361803506,B,A,-35.33503793682905,-197.0968983024123,56.286737313749036,-130.6745839063033,A,E,0
F,Black,-141.68741140955353,E,-13.055383311343588,E,250.56896452223202,-15.542372321348033,-33.5068802065267,-38.03340325635502,B,E,-94.93632780855428,43.75074500641948,-103.76639763701951,5.138360252217648,E,B,1
F,Hispanic,-60.05991982424065,B,23.398897493113935,B,-14.824026199852733,71.3758170311405,-7.533948894745183,74.94670676669999,B,D,95.4452408061309,74.11660501314805,210.42438264890353,-109.01294196883174,C,C,0
M,Other,89.51607642971837,A,171.49444321333732,E,19.9651797471987,-50.06158246304665,117.40189903756037,-55.03291516118286,A,B,119.33591468438331,277.7878499943744,35.718943465669376,252.80279786010925,E,B,0
F,Other,106.67171151841053,A,71.06345900168722,C,109.7286497164885,24.501454365076057,107.53114025305631,-34.58885412041992,E,E,10.699518319649453,-19.85512339511663,-72.14745004728375,21.463972786326075,B,A,1
F,Black,-45.09098067762166,B,-176.00308962563142,C,18.31643756182936,13.27394971658255,97.62921150582106,91.02501003127136,D,E,-170.3403511848745,84.27754545898406,37.69633341659001,152.2679221152451,B,C,0
Male,Asian,-93.33203820603974,A,12.650275613625993,E,-49.16809511070244,14.721551643026187,48.2689005472496,143.1843075720829,E,A,93.70813570168994,-97.39453937209458,-130.3157630432118,140.48416833171717,B,D,0
F,Black,-32.39520324346229,A,95.89350121502316,B,-1.8111283204228126,6.525248902563287,-186.1502257545184,9.600801597612543,A,B,-45.929704710961104,70.33351585533188,-64.39674979038132,-46.18312310916773,C,E,1
F,African American,44.18611633858539,D,115.08496564624247,C,-107.99346473121494,10.582996267735183,-12.471390417625884,-62.66293624201714,A,D,-47.83340719321407,46.880170476722604,-25.486608963453417,17.11743047929454,A,C,1
Non-binary,African American,-68.04192235203641,A,-71.89924217492117,C,55.31366189367367,10.077083008675093,-117.19412419097762,67.81566068272512,C,E,23.709589366790247,116.1771163500373,-39.73478068232168,215.06462617723577,D,E,1
Male,African American,-70.76029884829474,B,146.02218784712056,B,-141.79146208217978,10.167801786320908,-26.16980268282501,-24.83582146091181,A,D,-33.26926352773585,53.56955669699305,120.27734933854006,73.6782461349953,A,A,0
Other,White,143.68531065727527,A,72.40038521192884,E,214.50546361786874,-4.1084000736791335,28.57060031361319,73.82845122829858,C,D,84.68750229720331,-178.12608181200852,96.54076442434454,-236.613070634356,A,D,1
F,Other,53.4429281563766,B,-124.86136768056878,B,21.87577709878255,19.167277276099547,-72.40644240786419,100.29426269443134,C,E,-6.853109555382023,36.775615620594515,12.190766662608372,103.1372022703008,E,A,0
Other,Hispanic,57.4638373891233,D,-49.79666990206419,D,158.98231212663495,33.23598447525711,-61.86111626817018,96.73499399567095,C,C,-141.2665864979521,-67.0905199519273,-104.6788125989457,106.9571246117032,C,C,1
M,African American,53.83179408147117,C,42.71425417747178,C,93.6283428414308,-253.50315294467705,-38.16276804419119,-23.51470667158679,E,B,28.394932977435204,-30.78205183425526,-64.36121632707585,-197.828463352543,B,B,0
M,African American,76.35324709526756,C,39.02163505328456,C,14.749375694059388,106.7938894848882,-65.19179678561943,154.71733989914534,A,E,-35.77390906127633,74.45801807464693,8.57355337166942,71.05776552314613,E,B,0
Female,Black,-28.10336848463852,D,-177.11006919930284,D,-106.39467803955888,-51.54899672954154,90.35862256051468,-174.07745017841674,D,C,74.22967715572607,-45.62085069998867,21.830896525257863,-2.301669254069406,A,A,1
Other,Hispanic,-66.03459176934729,B,-5.602806855710122,E,-368.3837036127124,13.517849499024098,68.16837714950805,-3.287313456060413,B,E,-40.40514853289975,-30.828976334181824,94.69808698127046,-86.18239622994427,B,A,1
Non-binary,Other,100.2248348531007,B,-15.121917963740062,D,-55.53681238439706,83.39693630637377,16.267201753310236,-148.92165487936418,C,D,-30.07410532749997,-98.76906155509351,-1.4274994139705712,-45.48200778292048,A,B,0
F,White,148.50305285301354,C,-88.06532763401641,D,45.888149583873286,-35.670677619389295,-102.03128497588641,60.89987218826553,E,B,-107.83785322912291,62.182322203257556,-162.0086193504575,64.46803349059547,E,B,0
M,Other,71.1903807780038,A,153.87309545046753,C,46.26060023006689,79.47972542948898,77.75169845188648,-26.16902740321067,A,A,-22.20144820741089,-38.97933193487882,-83.46063586736054,142.13032101429346,E,D,1
Female,African American,-88.4662194993273,B,59.91971540168378,B,-112.73587205624447,-5.394740262116497,43.486211058471625,35.58595288741747,A,B,62.49344030132528,-53.77280367281065,-83.31684851118666,-32.78443219154488,A,E,0
Non-binary,Black,-25.54937228374724,E,-127.96926662905778,A,-67.23589241848578,-158.4968646471509,50.53531134998488,39.16615959374998,E,A,-72.79471209106407,190.40858889252752,-87.93884968787158,-54.98718194632563,D,E,1
Other,African American,80.78826722869007,E,47.812737091199445,C,-140.18806667616244,39.04303406023048,56.460020184218784,-108.56287020793054,D,B,-87.43339502501895,68.4958287011299,27.55477982497162,59.75876307881639,A,B,1
Male,Other,243.85656044169033,D,35.314220752145594,D,-5.275021549553798,143.50457857915666,33.585774078250985,132.48667615427092,E,A,-30.71693257269903,-26.719454742487446,24.06514555778754,143.88044846769304,B,C,1
F,Other,-25.09628487879803,B,26.693944564850852,E,106.02181101051269,154.8170077555405,8.513385268990788,71.98874438534106,E,E,-77.16611744774757,-54.40825816871009,-6.358795390421735,-81.33421570319952,C,E,0
Non-binary,Black,124.7073779915614,B,30.838038555991965,B,70.0509051885625,45.293464495236904,-43.64964024572483,-69.10987883444697,D,D,-91.43715273151885,-68.81186854960298,-42.354830069766905,89.52322561723317,D,C,1
F,Other,-15.838665099885013,E,33.197988109305555,E,-102.3090715963433,-11.253013000432992,101.91721093765102,-10.309313163842821,D,D,-67.29803382143011,83.0442956155594,-69.06433560142686,-19.749046700572766,D,B,0
F,White,-0.40641451304017256,D,63.7029567527903,C,-99.28795223857115,15.714782237277317,5.727035562942852,86.214872052696,C,D,139.15319245696,-10.192120528484603,75.50661774762973,23.754059772494237,E,D,0
Other,African American,192.3412272139937,C,69.6769820850051,D,189.1805867238946,194.51802798377665,-53.57493410160187,195.83224327709152,E,D,-42.625748348626665,-65.94424497124687,-91.3658890578421,-257.028423319675,A,C,1
