age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
38,56.95707838120332,203.66040760884937,C,A,C,C,D,23.22906214406698,A,-38.092694917875306,B,C,C,D,95.25702369477742,-85.99354152664537,1
42,4.706589744556251,-11.706818280072525,A,D,C,D,B,46.1486244080081,C,-185.75600902762994,E,B,C,C,-139.69457682305284,-81.06468568029477,1
22,-136.64704630669988,58.76237694342281,D,A,A,A,A,-23.06300804310094,B,3.534486443425331,A,E,D,E,-43.15649004147031,-33.843771539107074,1
25,-2.8476495439749177,35.95694334798865,A,E,E,D,C,-95.21613353963116,D,21.049902088379767,D,B,B,A,60.65241392651038,-56.21983568332507,1
69,83.59435676092562,3.6829297965714525,E,B,A,E,A,117.73852120174001,E,-14.118500336540436,B,A,C,B,-145.88020731461006,26.724515482100536,1
36,-179.91938700098885,-166.55477096195347,E,D,A,B,A,3.8043964612457044,D,2.7677090177736114,B,C,C,B,-10.420201042854442,-49.57638950348387,1
67,155.80529905306412,123.36561032365978,D,C,C,B,E,-24.008292601786145,D,-35.96740690000489,A,D,A,B,-16.257030586378267,130.59322961416856,0
66,-114.79949912880483,52.07785857710421,D,E,D,D,A,-188.97812909572755,C,133.1631750459605,A,D,D,B,-31.426046710401458,71.05393246044837,0
47,157.66071176941347,129.11653274217286,D,A,A,E,A,106.55406200436315,D,103.89127653083274,E,E,D,A,151.85322140468801,183.0116946851484,1
60,-1.9916518660861495,-198.6439578491884,B,B,D,B,E,1.5453494591186234,E,4.784382815329318,B,C,C,A,-2.493955523508614,-25.943456330499515,1
22,-80.11525040567142,-48.65806175417247,E,B,E,E,D,-201.33348212865084,D,-149.9474121997869,E,A,D,E,-72.9400381900859,-202.41082831417563,0
34,103.12359471789992,-3.3970756770877504,D,A,E,E,A,127.65410446603053,A,46.976861872417565,D,E,C,A,36.05913750718435,173.53450457155267,1
70,-124.51913905342396,-137.66264778856555,D,B,C,D,A,79.73521868760221,C,-15.59108642736073,D,A,C,A,-136.8175686842487,-139.95002613734596,1
53,-116.80432157429175,7.559820165692052,E,B,A,E,B,-43.83701170761783,B,117.24404511519988,D,B,C,B,145.3330373454018,-91.06617843317825,0
39,-51.93485851059457,-4.768996963096381,B,D,B,E,A,75.73971149120952,D,-54.83277460001068,E,D,D,C,34.38218565275046,133.59014005198927,1
41,83.07769965549798,-135.34326042021118,E,D,A,A,D,62.959114843079156,D,-62.66704402502402,A,C,B,D,-30.631216008256352,-14.397475033778498,1
57,47.3799305339409,-153.00109868250834,C,C,E,B,D,65.06611479586788,D,183.0411174850911,B,B,C,B,-164.4850376615137,48.46416979941498,1
18,-65.18910728133855,94.66373322207934,E,D,B,A,D,70.72139012822227,B,135.79300092937808,B,B,A,A,7.93339380226254,-117.43993677041556,0
31,-26.636504611157637,-23.995004407765244,D,A,E,E,B,156.89882568609747,D,4.357879393082512,A,B,E,E,-62.04895279380697,-133.19782708281548,0
72,51.204614923149514,-18.654480265925034,A,E,C,A,E,150.6247888159628,A,-55.10866645551076,D,C,D,C,60.76899914813324,-102.59799997772159,0
39,-26.76819353952412,-133.3112943394074,D,B,A,A,D,-68.01977755710311,E,65.01537289467474,B,D,C,B,106.93157560412358,-21.059589874045358,0
30,60.364412261091005,-38.74008931346341,A,A,C,A,D,-137.47039628946507,B,-66.5411698586961,A,D,B,E,-48.508322322342146,110.23554395350146,1
44,-70.87778587967314,120.35471905433386,C,B,B,D,B,49.588419530206835,D,119.84571597581726,C,A,B,C,-8.994213069895183,121.74661595940535,1
42,111.76961141770134,333.3944411586188,E,A,E,E,D,248.857921287314,A,-114.11374823017857,A,B,E,E,73.8535193475097,-26.837830249188755,1
19,-104.79882361302526,7.24428009825469,A,B,D,A,E,-107.34245131897613,E,65.73777530992247,D,B,E,B,-7.40910780267951,91.75505087210611,1
67,-57.97029879115135,98.69705119145682,D,D,D,B,E,158.0332944505892,C,-16.672859188208193,A,E,C,C,2.9290001345996424,-13.793016378557896,0
67,-6.814690629194177,54.18382527283742,A,D,D,C,D,-39.36734663672226,E,85.89713952506102,E,A,C,C,-133.01573851730583,173.09792691029293,1
40,-188.12349929212562,-171.83485500711174,E,A,C,B,C,20.567930687786045,B,37.93185310861163,C,A,B,A,-50.82107929247501,-47.846743763486835,0
43,72.50801895921045,-115.52146627202266,E,A,E,B,A,111.16164840976886,A,-105.40346615390715,D,D,D,D,-60.52056393582406,63.490576813221146,1
52,13.651547518934251,-4.351407588662213,A,C,D,A,E,-20.206807650230484,E,-74.02055917275878,A,C,A,D,51.46917527271031,-109.65750101031126,1
77,134.0513885185994,148.45306752683797,A,A,E,D,D,51.51158909561371,E,127.69805623295638,A,C,E,A,-28.738724905800893,38.82694491606208,1
52,-75.26502074155871,-123.49395273467441,C,E,D,B,E,131.634567499303,B,-83.98511111706594,C,D,A,E,-38.54451837834008,-51.77013861264852,1
27,-173.41087513153383,82.85902667611938,E,C,D,D,D,-59.37463615989882,E,27.530840474109226,C,A,D,E,-87.53984234215106,93.43324315486451,1
68,6.870252418216909,175.11736200473882,E,B,C,E,E,108.20701206351988,D,-42.149698892543974,D,B,B,A,75.7312784007879,-103.54804486096636,0
51,-259.8385934457735,117.07796507692888,A,A,C,A,B,-316.3858053417486,D,21.64667297320994,E,C,C,A,21.69311811801241,-12.389007621252095,0
62,8.182857986637568,-90.48933720187617,A,A,D,D,D,6.901065689631373,E,8.74428173359682,E,E,B,C,-31.847717203940118,20.787124333076388,1
62,-61.53848375097878,-105.50746318817426,A,E,E,C,B,-175.0884232540436,C,-57.31850999141385,C,E,A,C,-46.044171187965,73.37249185185695,0
50,-111.52604338447605,12.556653450749577,A,D,B,C,A,15.448856420982917,D,110.8177203554877,C,B,E,D,-29.875064245941203,230.1797004432455,1
58,-36.549164933876995,126.39077924162818,B,D,D,A,E,3.7475877755244227,D,20.42677974902601,E,C,B,A,-47.23330998592938,6.224951254381489,0
70,81.60723023150761,-179.19108183991074,A,E,C,D,A,21.92059816527244,B,67.53667070040643,C,C,C,D,5.6179380646260535,-2.5798618665263295,0
34,-74.86174563414556,-113.56433227143012,C,B,C,D,B,104.14985544057969,C,104.74840340817141,E,D,E,A,105.72621305595035,-87.13052561621264,0
26,-10.89797020409526,-124.65139265587652,C,C,D,C,C,-22.037767047076375,B,-7.40125714043913,B,C,C,A,-7.943711688698507,-130.51629600839732,1
71,-111.21124775901201,-26.398003134984748,B,D,D,B,C,-14.323962294266998,C,-168.85286308465214,A,D,E,C,6.763507352880943,-96.40735615875217,1
43,118.02246033926191,-71.23703677231936,C,E,C,D,D,56.53613190429814,B,34.13697615073715,E,C,E,C,31.772799969749922,26.642077789670505,0
27,78.4710795623343,-132.3030706907441,B,A,A,C,C,132.6093811274052,E,-34.65589571723902,C,B,C,A,-147.68775636355252,34.61247869583264,1
57,48.89629889535773,12.56350452407061,E,A,A,A,A,-198.1096991557116,D,-30.20492441396599,A,D,E,D,69.78938815928082,51.00075951227814,1
42,55.901947076497585,27.76505621455827,C,C,D,A,C,24.299793205970587,B,64.38280361866471,E,C,C,A,-21.32409445093953,53.45830547135243,1
34,-54.62183719840256,33.3867631554256,B,A,E,C,A,129.6115918023645,B,-0.06114572416847274,E,B,A,A,36.08206720719298,71.2836095433621,0
46,248.46324393476397,-229.28319380809543,B,A,A,B,C,-25.67642659177844,B,93.60717785923727,B,E,C,A,-153.72954326824077,154.26974813208903,0
65,-134.061342992014,11.561369032866487,D,D,E,E,E,-13.254735712669408,B,-50.5271827744499,B,C,B,C,-2.496731026818256,8.495325026911573,1
32,26.152301928675666,-87.78527338135592,C,E,A,A,E,141.01700382726074,C,-32.00618766574953,C,D,D,A,-33.19348305274158,117.9889090931222,0
54,41.89927938786139,-9.166093745567746,A,B,A,C,A,124.94578720167213,C,229.4072175243363,C,D,B,A,-159.4263741394066,-79.27824135414117,0
20,115.53824238043713,223.2993483447769,A,C,B,A,D,55.511327549494425,C,-42.73011331982222,D,A,D,D,195.43756722965685,-27.24691401400484,0
39,45.10156828800076,7.3267963603241695,C,B,A,A,E,174.38435564772107,A,-42.943865993562966,A,C,A,C,-38.3289344041648,127.13950583058234,0
35,146.20697493844287,-123.21882032437566,B,E,C,C,E,-62.15203327983888,C,73.25313250514294,A,E,E,E,-43.67648637562345,22.661788402626584,0
51,153.99293678230705,30.964330174871694,B,D,B,C,D,78.28015796066921,E,-122.37306985240919,C,D,A,E,166.12947911079252,-6.04638838125359,0
46,3.407270354330401,84.18118020650168,E,B,B,B,D,35.28859013901818,D,144.18895638480154,B,E,A,A,-87.52757364838001,43.746979199302885,1
19,-18.79113904414734,-109.24643323773606,B,E,C,A,E,-206.79906640518175,C,-76.69856677879258,C,C,D,D,-25.506367083040548,-19.489649044396906,0
21,59.883694830384584,-79.9060248103115,B,C,D,D,E,62.27242599530104,B,58.66278103000613,C,E,C,A,-34.68885824877119,-9.911855280631197,1
68,-48.69414498672736,93.02985516452415,B,E,B,C,A,-148.01398811211482,B,-97.30987616346225,C,C,A,E,18.774025372343786,-72.57995929709628,0
33,-12.957722886321823,-7.058200843974561,E,E,C,A,A,19.2049812392822,D,-227.14496720047242,C,E,C,D,-91.94343256955986,-29.744577259649652,0
71,86.29262934912828,216.1311438898975,B,E,D,B,E,51.11375988268214,C,-57.60735956273341,C,B,D,D,-38.119950333513074,-52.69663162821555,1
20,71.75717703474047,-60.04615076405566,B,E,E,E,C,0.45774319868615854,C,-79.7394225596774,C,A,A,D,31.20644007255612,-166.56471840551222,0
21,0.6347198126649417,25.374458446001867,D,E,A,C,B,-199.01056577444996,E,197.28753564757935,D,A,B,D,187.1077200729074,198.5583860865617,1
53,-63.58092880104761,-195.68320926007127,A,B,C,E,D,-81.68322287687432,E,6.381247638425548,E,E,B,B,-7.257199456306125,-8.135558802368994,1
30,113.30173806779442,271.5519394328717,E,C,E,A,B,195.32900730504693,E,121.62571979171959,B,A,E,C,-68.19094813309727,-45.42249963419548,1
45,65.45856842428948,223.61409810658878,E,C,E,B,C,49.03163082817646,E,29.664867858522832,A,A,A,B,10.30810197491327,127.81443481475779,0
63,-29.149963883027187,-109.54460037082615,C,B,B,A,B,-65.82937905805657,D,2.3962739350167697,D,B,C,B,11.728700058821016,-68.03818402695562,1
54,111.15944491383503,73.66091192900437,C,E,D,C,E,-73.45626157429471,B,-55.65130506572746,C,D,B,E,89.19797833803209,85.20755722919284,0
68,97.20992308835955,-53.332853315966844,A,B,D,B,D,9.165746529768759,E,-18.287062568384965,A,D,D,C,156.4920352855959,85.0980804009602,1
48,-33.59932006647433,-107.67300790229895,C,D,D,A,D,9.892711730165116,A,-66.06167733728124,E,C,B,D,142.5137219986102,47.29713346183287,1
65,141.2500265663853,25.758004170051873,D,D,C,A,D,7.2618334861176566,E,-57.46946793218515,E,C,A,A,31.98734477445484,-16.946757700590542,1
53,33.13280552206659,126.73452826544658,D,B,D,C,E,-40.28244950647734,A,-122.68549358510464,D,D,A,C,17.506414405206748,-62.84690164312337,0
51,-28.36334547149556,-145.7444140713703,E,B,D,E,C,26.287873831188037,A,-25.55982535705454,E,A,B,E,-43.09445101033812,134.34433792455033,1
72,-63.344950057787884,-68.92219589181714,D,E,C,E,E,-178.04898333556815,B,2.4693606718375953,A,E,E,A,-83.57396566606852,161.20579282257046,0
61,80.26629155004369,-212.99667744820394,D,E,C,B,C,-103.10442809993302,E,-26.172961039980123,A,C,A,B,-96.71551696759444,152.00067983525943,1
30,-57.23088637055632,-91.89582985146275,E,A,D,E,A,186.67756386811504,C,25.84539913716684,D,C,D,D,8.033945536791249,127.13802383858894,1
70,70.15816938187487,145.55054954403616,C,C,A,C,D,86.7316207819269,E,96.57958923224153,D,B,E,D,-11.562085389194314,52.52693801054682,1
20,49.28385040998296,-89.5387909881458,E,B,C,D,D,142.24473200037718,B,-59.57124737688769,B,D,A,D,133.21355133027143,-11.112123414386748,0
49,16.692105441563864,-161.08218654169087,D,E,D,E,C,-84.59573902624395,E,-93.82452364714715,C,A,A,C,101.30082355582442,-38.959226720222546,1
39,38.65665577224263,136.50955901672205,C,E,E,B,C,-119.22659651725436,C,91.42949553261144,D,B,D,B,66.24018017178786,56.52290435856764,1
56,-4.747253225140988,-8.058300287379728,C,B,B,E,B,-148.62964624437942,A,-8.3305138632799,D,E,D,B,-164.36925871951885,118.71245400284782,0
53,-84.52899846530231,118.78997376988909,A,E,C,D,C,67.44719414580203,B,-30.32272455995713,D,B,E,A,-121.92744933273347,39.250498959512456,0
78,-33.81544550566938,22.396070603138053,E,A,E,E,B,-119.78726959976554,C,179.96097404539196,A,B,B,B,244.47629488306424,44.39094856239274,0
25,-129.5994067189849,11.41793116693752,E,A,E,D,B,-122.81735253069444,A,-12.338547782077367,E,E,E,D,7.880436012155309,25.684831122673568,0
44,181.71038128559843,70.41923432042158,C,C,C,C,C,-289.42941486179063,B,67.8393004661532,C,D,A,D,-52.74965400695449,39.67985760094276,0
59,-107.2567010104068,70.49461513565736,A,A,B,D,E,125.75722257773742,A,7.556609719540643,E,E,A,E,-254.91531925084675,-93.60748746237242,0
57,50.44818876830186,4.023003177416782,A,A,A,E,B,5.501698974433133,C,80.0704858556221,B,A,C,E,75.58887673699115,156.27528011863873,1
49,138.42888325234765,-75.4554114857338,D,E,A,D,B,81.92289255456674,D,188.10947530342068,E,E,A,D,-112.48464815276533,171.71979206563265,1
66,-64.37265951246181,145.4702435878267,A,C,C,C,C,-212.30195221097426,D,30.964102055705673,E,C,B,E,82.33242201565862,68.71489500649656,1
33,9.748730003540823,-27.60173865023449,C,B,E,A,C,12.2234297051201,A,-42.37686665303501,C,E,B,D,-6.867651261783207,-126.510736235756,1
50,-102.15279780406554,-47.14281862705925,A,D,A,D,B,-113.16411723988186,C,47.117468756176386,C,E,B,B,-46.798766731180066,60.218620669636046,0
75,-164.32590462409547,95.81618572764742,C,A,E,E,D,100.00076080286307,D,1.3105079647894575,C,C,C,C,-32.81881148570172,23.330494686433834,0
31,-59.6780700211377,-55.95966247688035,C,E,C,B,A,-34.19363455709991,B,-13.951425777476196,C,C,D,B,22.49120081517092,-9.550872209259948,1
31,-27.473815224265625,72.48546201231582,D,C,C,D,A,37.31402788661226,E,-119.86023143688563,C,A,A,B,-133.96915955349772,55.80996497546501,0
54,190.98714958894385,-53.30272651625201,A,A,E,E,D,-130.12688345714724,B,10.841314746737748,A,E,B,C,17.108105425910765,-2.779465012902675,0
52,6.435889218429478,102.20222024571095,C,E,A,B,A,63.38544977149577,E,68.74995887890485,A,C,C,C,-257.4629743462084,-29.788310319068394,1
40,-51.177423910670385,31.58372655204962,D,E,E,A,D,30.543048815358265,B,-26.69258035162344,E,C,A,A,166.99657787787484,153.70178607877756,0
35,-51.53965983118754,8.782805112158409,B,E,D,A,B,149.60099267371078,B,234.81301367016866,B,D,B,C,-24.396923896503818,217.57580530847136,0
45,-22.910588528775047,-8.98820760265475,D,C,D,D,C,55.97952477550218,A,43.002788867320234,E,C,B,C,-69.9916333623383,-105.08798368942749,1
61,-58.36374264317329,-66.2766328327456,C,E,E,B,C,-146.8439742658157,D,68.68694622360674,E,E,C,E,-32.16538877260922,-90.9218113839963,1
23,119.62138792022408,2.3246857651487556,B,A,E,A,E,-104.44998702717581,A,25.303429641004183,B,D,B,E,-82.73855348761616,65.47154549640872,1
33,60.13806317972041,176.42798893380674,E,C,A,B,D,122.21511384245878,D,-66.2743588996951,A,A,D,B,160.05909370331372,20.184016349283137,0
45,130.21909694190452,97.09818865140379,C,A,B,D,E,172.40636225110396,D,-82.9174018660804,C,C,E,A,94.96329049879337,-53.86946717995526,0
20,-32.813414272312066,-4.770686685252434,D,E,D,E,A,-45.87141229769517,A,41.162624362492224,B,E,E,D,-95.06318441443446,-76.38418396993424,0
74,-1.8724906501878802,-100.13484970213555,E,D,C,A,B,48.604754220293316,B,-18.33521772031355,D,C,C,E,-113.1948446423693,191.83632289225187,0
67,-52.09496213492143,22.542252442919334,C,C,C,A,D,61.36449982182286,B,-265.49443282266276,D,E,C,B,-182.57363153130916,39.06651011450833,0
40,25.42039073790076,165.54464803686272,B,A,B,B,D,49.221723311286475,C,-75.77160803260864,C,E,B,A,-34.17554182432968,-45.73252603520406,0
36,222.2647037459098,63.94285618611868,D,C,B,C,A,-77.64008280969216,A,105.40105047050015,C,C,D,B,51.96498444540241,-69.23603971609016,0
41,37.321787237580914,146.0802084599612,D,D,C,E,A,-142.32251346219473,E,51.51954576358095,E,E,D,B,-50.595530340459206,-10.890304407153177,1
32,42.55567370773204,-5.041445649063041,D,A,E,E,A,-13.423988544238084,B,-91.2209821741467,E,D,C,C,94.01332729886246,6.4196615225702445,0
72,-10.585922350273107,-85.04935692037311,E,A,A,D,E,-52.27395048897808,B,77.61536139603875,B,D,A,C,87.96931253632127,72.50654214696499,0
44,-23.964019511347473,-91.56986096473132,D,E,A,B,E,64.57988526770094,E,77.03163783566478,D,B,B,E,61.933928759231826,96.08855951476735,0
36,-54.005751466425004,25.91411396200794,D,A,C,C,A,-49.0758556880243,E,88.83206924110726,D,E,C,A,8.380466637719966,-44.696253417386735,1
55,-8.87942770698364,-156.6618158954338,C,B,E,D,A,9.191426949678005,A,106.6727751180004,C,B,E,E,98.89874354518946,147.13474265665212,0
64,28.44215378449099,-7.784321945788715,B,B,E,A,C,-111.28301806174619,A,-28.376640256227105,E,B,C,D,-145.53496790158783,53.524341539699094,0
42,112.57791578316623,46.420504740060444,A,C,E,A,E,-82.67793739090703,E,167.86588761766333,B,C,C,D,75.87137604095979,69.10680613173213,0
30,14.749542342401934,-76.93016027346104,E,E,D,C,B,48.86608083394187,B,-115.43594136005377,D,E,D,A,64.57188197809346,8.603213687505717,1
56,-30.72150307947109,42.913023118274594,A,D,C,E,B,-30.343115753470016,B,-55.90499125378018,A,D,A,B,-168.47193899502915,27.25840618389882,1
55,-83.64785227652649,54.50228861946593,C,B,E,E,C,29.67893636206324,D,41.05507205075065,E,A,A,E,28.374251859544813,-156.24399328792356,1
38,-109.79156974220967,175.04735440198783,C,A,B,E,E,3.7317273944741243,E,257.5633759683047,D,D,C,B,-123.29033602982817,-10.049722172904044,0
38,-164.94910422519382,-166.08981405012344,E,D,A,C,B,-13.962648132316103,D,27.663046989574596,A,E,E,E,-162.13366955832325,9.283731119635748,0
40,-185.78339388127046,-6.985545993355806,A,C,C,A,A,-196.1250265354828,D,-98.64680879801378,B,B,E,E,-118.17569790574626,-29.88857910217722,0
69,24.980683547893207,-77.80296271511033,E,A,B,D,A,-232.38077418756728,A,0.6983857514366095,E,E,E,E,-140.40654517635852,70.01685668051809,1
47,15.142256077528582,73.93702993218896,A,D,D,C,A,127.42665325003699,B,-55.04314247180111,B,A,E,A,121.55708766688834,83.07568843315039,0
51,22.555918330887316,-34.43622450633354,B,D,B,E,A,-42.37365739585761,E,97.47198463045923,D,C,C,E,36.436466895474005,4.028720205947012,0
51,72.54410977459943,-37.03353719717721,C,A,D,B,A,-52.105020882365395,B,31.321284234691255,A,A,B,D,41.700307225711796,19.521481063619678,0
52,-27.820523562053758,-44.394643916241634,E,A,B,B,A,-189.27882707269737,A,25.2254670806839,C,D,B,C,-9.817540310444697,-74.29154281774694,0
55,35.413010533688336,-225.39070624062023,E,C,D,C,C,-164.87883056846303,A,26.349168749354963,D,A,B,C,-11.429013706252537,69.05442119595216,0
71,-231.41464339391672,90.83517640052364,A,D,B,A,C,16.76251634028008,E,123.54653361866971,D,A,B,C,62.45901461438628,81.72179694678573,1
47,136.55086015803178,65.1382039258867,B,B,C,C,E,148.52895528708746,C,35.223333839269394,C,C,D,C,96.4214807993936,23.397290669952394,0
47,2.606233691234792,-120.91574798874807,E,D,D,A,D,-129.5087889668445,A,108.73834156751896,D,C,B,A,-13.128085745866008,-156.90523230622713,0
21,-11.037868208296246,133.85253219775325,B,A,A,A,C,-27.143406473164976,B,95.9513382058162,C,A,D,D,-38.654681526457416,90.6388969054781,1
54,61.84184136990677,-27.9961890126532,B,B,E,E,C,50.33914757651337,A,30.223065823995416,C,D,B,D,86.09689824389824,32.23855498959528,0
48,108.49353912689179,55.429414527994325,D,B,A,D,A,13.814679137609224,C,-152.29108323311175,E,B,A,B,-267.4756287674984,15.673950214271148,1
36,-114.12082217292135,27.4110799192729,A,D,D,B,A,-83.29502159884483,E,-88.15465886705354,A,C,A,B,-141.71112355523556,28.041766535574116,0
61,324.9857082474379,-139.52887469302843,D,C,B,B,C,256.65742504651706,D,162.3664961314708,E,A,A,B,89.10704448206411,-36.884527844852634,1
34,-4.298943196776656,-90.29469248729545,D,C,A,B,A,177.22871215093744,B,50.879380804919315,D,B,D,E,-38.27966938608135,95.55552369663998,1
52,-109.86623332283212,57.110701580806236,B,B,D,A,A,34.25818628245598,B,-59.01827853492841,C,B,D,C,-44.195665668189875,-37.439572922660325,0
64,-7.747925566493646,34.34137724543586,E,D,C,C,A,-214.64748987753964,B,50.11559807109418,D,D,B,B,9.536816879582135,93.93198366971977,1
57,257.8480893329554,-39.71021652782526,D,A,D,D,C,-103.794395591479,C,9.119041830189456,D,A,A,C,-211.6206668601487,234.33160259241183,1
