ethnic_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Black,-83.57437032344565,E,B,B,-57.20413157982529,-100.84733556793938,D,-4.9944856825607955,E,-208.1260867422075,171.55738218416906,1
White,87.55583007660269,A,D,B,11.966025211627034,17.124212627739105,C,134.14153861560092,E,9.496800900380968,-237.79703157828402,1
Hispanic,13.929464236804698,E,D,E,45.471199391829344,165.83810689033106,E,41.14850369124343,A,-60.82402243747176,11.899937917311469,1
White,66.50493478351648,A,D,C,42.69449820114626,-75.40857518198729,B,-62.11557718393374,D,58.72413117895668,-122.944475025457,0
Asian,36.86934623221712,E,B,C,-20.118017736139613,-128.88233112148433,C,102.84744414659063,B,-81.9430014081041,143.27350565086965,0
Other,60.80162309678513,D,D,D,-51.20367985117406,-69.09185461107064,C,40.202868428589355,E,-83.74786235964096,-31.929163357024954,0
Other,-216.55888273804743,D,E,D,-239.6911147099929,153.92963338717735,D,-107.27675735691136,E,-183.29750050940342,-141.49369262030254,0
Asian,-40.719025628702525,C,C,A,-201.54509017856878,67.0207385953619,D,95.6295729362109,B,-186.18526755984496,-98.43546024302897,0
African American,28.395413810884424,C,D,A,260.47917249270813,16.65004082001194,A,0.7785061203854923,E,122.87543305947781,95.43111673410026,1
Hispanic,143.6823970885691,A,A,B,58.298147711438034,-41.60184186250485,A,-114.81801714167207,E,206.070748012622,60.67371642130011,0
African American,-211.9270774402843,D,E,A,29.042995441589525,-33.38807977014673,A,99.55519783868766,B,-2.950302473429861,-164.47010000056548,1
Asian,190.46479183513748,D,E,E,169.8048231819287,-11.042919350454238,C,-55.823464480362084,B,-90.55773938273565,282.8903868746233,1
Black,122.3513965001749,B,C,D,-177.1471420497966,-101.53352996186351,D,-168.10854848593962,B,90.5075159183975,-90.36306124511664,0
African American,-156.99974164229548,C,B,B,61.40602811863236,38.87133587674399,D,8.13838610643462,E,-50.92829272991316,-92.9063892153889,0
Asian,-209.9896353085341,B,B,E,-69.24053129783528,-61.94521596313961,C,21.391686464604113,D,-120.384717361138,-140.53957893095387,0
Hispanic,-81.23975122679198,E,C,A,-29.22878251540388,36.288523054349035,A,-43.514946531218094,D,-125.06944668674839,-29.126098590784267,0
African American,-46.38722840391057,C,A,A,-7.916817089249053,23.067044424437242,D,40.94221231283071,B,-133.53956449872416,-213.36837830110403,0
Asian,-154.36822976319127,A,E,B,-125.27664573607322,-103.31252170101159,D,-213.21190329005094,C,-17.641007155170193,-81.27602139189139,1
African American,-46.4982295637619,C,B,C,-89.18201362242041,51.89298116437763,A,-107.03401808236062,C,-73.26112930359983,120.0880405876205,1
Hispanic,134.35047744640752,B,E,D,46.12168248243386,146.74173762235972,D,-136.8918241226243,E,83.5806022925294,-95.14931788386168,1
Asian,-68.27877730911435,B,D,A,-11.685215474407277,55.4510490531827,B,7.499001451154408,C,176.9064612523162,39.2063441294067,0
White,170.61849998964314,D,D,B,82.13339910857933,61.97342293485113,B,-106.635149508252,B,48.76608454753858,-11.345486576990407,0
Other,-113.41591818213695,E,C,B,134.93129158094962,-134.88996030959035,E,-134.1152286058873,C,-20.571989251341925,108.69830366337641,1
African American,82.12678990147369,B,B,A,-0.9028155318449027,-67.28737135983309,D,-61.56510726392843,D,67.20644836597988,20.5383040084358,0
African American,115.47716196722845,B,D,D,11.231359445316679,20.71342680635603,B,-78.1643690442823,A,89.7070853825505,-90.73683570212053,0
Hispanic,-49.86662406169794,E,A,B,-139.09533958789447,74.17122340542979,C,-48.13986328972948,E,78.82806722505129,-49.47389363301575,1
Asian,-120.38155630745611,B,A,E,0.3065732374424879,-98.59387363604229,A,-1.680226387192385,E,166.78330725223228,41.95170172203933,1
African American,41.62563669127636,D,C,D,66.64965566527776,-157.04187301383607,A,-21.893694454464647,D,-117.03522405871011,149.1704716795096,1
African American,-159.32594113945296,B,B,A,21.7406798381966,-35.15427314561974,C,144.89232571697298,C,7.944391304167635,55.452388521649944,1
Black,46.64809539419015,A,B,B,88.78272730701158,103.86996221741607,C,-155.4639443670006,E,45.938812515478524,190.55628624250346,0
Asian,75.47637853114286,C,E,B,66.48745199849839,14.195990786809329,B,-25.245620245951912,A,9.576356584139456,-85.13460474414914,1
White,-98.8895499318129,B,C,D,-60.34705375587603,35.26853679152616,E,-62.562451227236025,E,-130.1131313184915,163.87641623363214,0
Hispanic,-86.00513714655337,A,E,A,-17.0006453224399,-26.13735883059244,C,17.127394762509827,C,94.56447861781096,80.58481537610372,1
Asian,150.12041849503206,C,A,B,-46.943650364618854,136.9652022745395,C,36.522436164258714,A,-71.08661566493048,-122.40003253690264,0
White,157.1688746657837,E,B,D,-40.357561252989676,-63.67452535323089,C,31.284392860168047,B,-116.53483691397936,-108.55345481472429,0
White,80.69484982448274,D,E,B,9.859296699116427,-110.57842830553915,B,200.92969353863103,E,153.57447326618689,-37.39464113782157,0
African American,36.54820666853181,C,D,C,45.96354633142089,109.70726664679624,D,-67.99328719410806,B,-155.1103244010381,156.38287305726152,1
Other,-45.905455561495586,C,E,D,48.676999535220126,122.9758031961811,E,190.47455267683034,B,59.165060898239844,-111.18301464593354,0
African American,-54.56582858538943,C,C,C,-73.04711719396391,183.8083784243172,D,176.42615665484763,A,-17.510886626932688,-110.25651208363615,1
Black,-61.19477130067536,C,B,E,89.31039996165818,-108.17198616046053,A,87.73951564440917,B,-53.32017144017486,2.7312952873205605,1
Hispanic,-1.6046324238240064,D,D,D,38.576534214393604,-28.405480188274602,A,12.434071838174464,A,17.26664638746772,-34.89192717026129,1
Black,37.96704567405813,C,A,E,179.5868640192811,-71.06203248471384,E,-53.36630836550239,D,-80.59237481361579,76.1863701108672,0
Hispanic,12.306936199088705,B,E,C,59.880220846070905,54.110158294276886,C,-6.266301062779632,A,-75.57245587889818,-33.75759725298393,0
White,-28.684716302663244,A,D,A,15.960396101625005,-74.25196269461922,E,134.53065723604985,D,-65.44520340228159,-1.9048394919689324,0
Black,171.81304697874916,D,B,E,130.88722213335288,-65.81442784880821,B,111.11010153741026,E,150.9096992236228,152.30945318114064,0
African American,-25.302562645129907,B,D,D,34.63978472664856,264.07334219052825,E,47.57050320243356,D,-208.2944717743331,-119.4544984718116,0
Hispanic,-157.6133106651426,A,C,A,22.325311133559158,185.45483109035675,E,-64.35453844051175,C,30.740846257105364,236.40814049758805,1
African American,-172.06805846099016,B,C,D,129.1990003516497,32.59030711632971,A,28.123794388831385,A,24.91238185336955,-220.42782131954647,1
White,41.20397926711881,C,B,B,-24.230510819308574,0.782995698911865,C,-108.23177536534362,B,-48.12774590064855,-31.43783381261176,1
Other,-118.54899327256634,C,B,A,-84.10102926970646,-51.98576787922359,C,65.77626156631884,A,11.249658075500454,-139.04698808139858,0
African American,-149.56499055821374,C,D,B,38.06175759433933,68.28736038674496,E,138.80218422187846,E,-59.360290714234,-137.16978289646022,1
Asian,4.690253354291745,D,A,B,157.14415841942218,238.29470687149902,D,49.421918355885616,A,-10.910850263212831,-55.941270894917295,0
Hispanic,104.03264539577293,B,D,E,-8.455851467486019,-71.91499546635411,A,-54.32845810607804,E,121.76081203330477,20.313726101451696,1
Asian,106.32561213944965,A,E,A,90.18776667725068,72.8971386094988,C,36.879107877231604,E,82.16383644879672,-165.0935414434803,1
Black,33.11728546547392,B,D,C,-161.69942650904082,39.025058706567336,B,58.8876462584634,C,-171.33592107039084,184.18551613443697,1
Asian,-145.83992709298906,A,C,B,-104.84486357166159,-103.42008340529682,E,20.68254718760829,B,-142.83699269543376,137.116827291723,1
African American,-47.64858991392138,D,E,A,23.01319274349321,53.838859020573324,C,-107.45648489365422,D,69.67329979445897,-100.11677512543531,1
Other,119.8442542174155,C,E,C,-35.117264947545394,-23.698780543441682,C,-139.20623540805198,C,136.7198181305549,-63.82138685819888,1
Other,-79.87781059802191,A,E,D,-175.65494095927275,-33.03381626208476,D,-6.9724892039824935,B,-48.009520000197206,-45.91584263536669,0
White,27.715404822311136,E,A,E,21.946724023142135,50.773150053206216,B,-70.4490604942907,B,52.09464754503153,-131.16491398748107,1
Black,-330.59509687950197,C,C,E,19.967211130488664,-17.118741034097155,D,-252.88468814626208,E,-108.43766275956604,-18.3335377148853,1
Hispanic,-185.91474650901642,C,C,A,2.2386349202705946,-37.87702264617775,E,143.6409738424624,C,80.3023006352056,-215.40814361118535,1
Other,-61.86013681620264,B,C,A,50.72978853557893,-70.08000673314115,C,-60.18965093090771,E,-122.29416115565618,-111.88488216788718,1
Hispanic,-97.50445601116307,D,D,C,-87.24066710238826,-50.34961554161711,A,-161.5064729383956,C,21.098154338157734,-143.7548665871041,0
African American,121.08541974943337,B,D,B,-33.4524974559359,2.772777650936502,E,50.84891696897438,D,24.522479581456857,106.15219501163111,1
Black,47.547824392747486,C,C,A,55.08805922671952,-100.96050337358844,E,-62.435362397755526,E,2.510778871068878,31.069693287425842,1
Asian,-7.561889543191909,C,A,E,71.19043638892,113.8243578787238,D,100.87850610681737,B,-71.73627285332257,118.48896109069193,0
Hispanic,-94.52525202372651,E,B,D,-3.56781186791277,-61.125006372947446,B,37.601140529047186,E,88.15654569909962,-147.75942559386326,1
Hispanic,-68.4025413755425,D,D,E,-20.39195750289253,-16.606878227165407,E,146.97190056050948,C,-166.29501830255907,-107.90121383380745,1
Black,-11.492912938495413,A,B,C,174.58826442283345,-47.255228834763976,D,102.93775617826864,E,-85.02249861112416,153.1196605601537,0
White,-86.08686765553684,B,B,E,-94.19819949529723,-51.044708844574174,A,90.39126355591432,B,-120.44870145269446,161.69297353098654,0
Black,-100.34471388563905,E,C,C,92.0004438365839,-46.753829200913266,D,-2.076174525314422,E,-18.970739412227232,84.19078530780554,1
Asian,10.414209418739686,B,B,C,-89.88184090685229,-43.12186780061446,D,-109.05971055546728,C,-44.71937024131726,107.50566819943171,1
Black,-14.852229895179844,A,A,C,-15.179242049578804,100.50047475300212,E,-238.88552244642662,E,-28.848286949618295,137.88948738657842,0
White,165.94252622996214,B,D,C,106.48464725839595,53.46949789038137,D,36.64750769016752,B,-95.51179540163133,-21.735417937022973,0
White,-185.70009531682194,A,D,A,53.10239047065157,85.10426483688482,E,4.797505518264455,E,108.27109238256654,-224.24576963207247,0
Other,60.435331297132024,A,E,B,28.01367700733467,-206.38282149848413,C,-40.26735817009449,D,129.63152657565425,-116.06330475099438,0
Other,-27.776314184478206,A,A,A,-90.65583349598725,174.43623860134713,B,40.6633273751158,E,132.25785149487243,95.89320055653798,1
White,-238.16427917290733,D,D,E,41.196507561903196,-28.07436873578521,C,79.87933906905221,D,115.18270483556014,-17.354452893333033,0
Asian,-69.07256108701984,C,B,C,-71.80588949274515,-112.92295643719612,E,-157.00820786219353,C,-205.2483242746483,-55.33657952132883,1
White,50.499283896025815,B,A,A,113.05788336316292,51.2573015395628,B,32.3906310101771,D,-208.07311007055463,115.64107798283341,1
Black,267.48968450891033,C,D,B,185.0504263613806,139.65134054503793,A,-110.65939458552371,A,14.632325771421446,6.247789225628764,0
White,168.81172247200297,A,A,B,-108.49735483781637,75.05402961239498,B,51.34489372006824,D,117.86856741735873,27.164283664453993,1
Other,104.17654452861214,D,C,B,49.741144816208575,-45.60004445448039,C,-12.1476424355915,D,-35.258273363311446,-135.1414632116772,1
White,28.24330628177909,D,E,A,-34.2199198122735,-100.43925542726224,A,-37.431542546897326,E,118.61966151274939,15.76755733439133,1
African American,-23.17507153926705,D,C,D,-61.87940921286024,53.98939273559933,C,-13.40634151479473,E,49.638279187673064,-145.27976174688786,1
White,-144.98527853167556,A,B,A,-69.44595076867073,-97.09592146512487,C,80.97716653927579,B,163.0822793686976,-10.76871157453969,0
Black,85.7248685606773,C,B,E,28.850640155745694,-14.592463371393706,D,233.28838737895182,B,-23.87108491989844,1.9904251592346198,0
White,-89.82815284930611,B,D,B,39.31860189589564,-80.6785156678624,D,-131.16724396995366,B,-17.14865917281678,-160.5963454291911,0
Hispanic,-125.69002492062876,B,C,B,20.39408228177211,-85.14872683105892,A,-109.28657308360752,D,-121.3408497842699,104.27853287598403,0
African American,-173.78522566150963,D,A,E,-84.61552229413587,-26.09009535137976,E,-109.57092375792658,D,-14.580402775307618,-12.411766898904082,0
Asian,-140.57342949328316,B,C,A,-29.904717697577766,80.35851598880336,E,194.49401416888264,B,27.001517770470713,-56.12746221101623,0
Other,-14.527224387886289,A,E,D,-215.3092997827293,15.60508573188395,D,-10.05664146198515,D,117.1706418602749,52.22915223585552,1
Asian,-2.936322464531702,E,D,D,-0.6784606339284267,-93.02342709051001,B,-49.86889560041023,E,31.65583264161042,40.738546519577326,0
African American,49.86580277512116,C,B,E,25.789791269401846,-132.92755798756207,D,83.30603263172183,E,13.684865431523333,-13.656228905328716,1
Black,65.51864180870106,C,D,A,85.57109303749039,-74.52707682906257,E,73.30011377265932,E,-84.27234930131883,-90.39569382521513,0
White,-220.37558891737854,B,B,A,26.652443379710533,-168.01049968024725,B,102.89195359007283,B,-30.6863578537499,-228.28413247742233,1
African American,-149.26285106890384,E,C,B,-20.888943118672405,-10.808216521336517,E,0.9943844359091014,A,-159.1479901735877,134.5938285545894,1
Black,-94.60301934031233,A,E,B,-52.51223521718932,29.790514128813523,A,143.64793772095175,A,277.0846632325402,111.61508974108276,0
Black,-135.3970298230628,D,A,A,-49.741564284996464,144.53708869163313,D,-93.2871789368968,A,-11.074543881694558,56.453959133377566,0
African American,118.43132911385422,E,C,A,-15.2523726804639,74.16077955333276,D,-17.23567644848664,D,-242.55441578633457,43.750214446817296,1
African American,-23.777227401516736,A,E,B,66.49195982710144,-47.82156767538176,C,-20.926264224819143,B,47.42425178748874,11.59956159423367,0
Hispanic,-72.01152692213878,E,D,D,55.136708200451054,-6.019054459846443,D,46.605934945372915,A,-55.474048518893134,23.676241786161253,1
Other,-16.1056960615433,E,C,E,10.892431263744518,85.65978230665203,E,44.472937072104685,E,-127.13351047040564,97.23172647449823,1
Hispanic,54.573658836813124,D,B,E,80.4859156391246,98.67305620155541,D,-22.619363055776216,B,-188.3377778176076,-10.245457438902344,0
Asian,-2.8456473193363108,D,D,A,-41.524506962349264,64.17411893105306,D,-48.339840162523494,D,-32.36606863065216,-6.091977787713744,0
Black,-2.939135994111012,E,E,C,59.13598169986466,-55.48638229348033,D,28.612140106427788,A,163.8127372317102,-75.92516891557646,0
Asian,191.84778671416498,C,E,B,-55.62439364768822,99.67617830419681,D,-118.12706819101611,B,184.87873450835056,66.05625433744876,1
Other,142.4325556520652,D,A,A,55.08416390274176,51.348591200202485,D,-59.03141260710883,C,-19.29572816990802,-32.46959884876779,1
Other,24.716193060181638,A,A,D,-62.33129347037024,-118.10960082538759,A,-3.959962587723209,D,-36.28302309811667,-50.124662628081154,1
Black,-35.32246825723106,B,E,C,99.01950109356218,-65.750345162298,B,-38.47604981127579,D,34.46664483429214,7.802924933986506,1
Hispanic,-15.065695527954617,D,E,C,-9.570733804603513,188.6650799485104,B,118.8619703037551,B,9.67344451113554,-155.0014230795968,1
Black,-24.43317618098568,E,C,A,-77.6363819979759,223.04761435336067,D,-26.609410891956525,D,-106.93465835911032,-104.20562327488028,0
Hispanic,9.857668729509406,D,D,E,92.83696353953825,-26.44790084997868,E,16.6463927422558,A,-3.5664063719892765,-24.00451499121766,0
Black,100.3003778176788,C,E,B,129.9382564581656,5.913811303890153,E,-37.875775585935635,D,-41.67363903299566,-28.422639745182206,1
African American,2.6915485025909467,B,A,D,-52.07503404469019,192.13051118014158,A,-140.52524366062346,E,-95.20119087658634,56.49441339567034,1
Black,-9.64778599580252,A,D,D,-47.84758638338138,67.80069727486449,A,-119.77463854056887,D,-39.68059634853143,-4.4032187175021225,1
White,-39.65344166776932,B,B,C,179.33452987130838,-28.581352518901316,A,7.067772124223238,E,-40.22572649034707,104.87090897047715,1
Other,-11.273243529277902,B,A,B,-100.30537937026416,89.25806055890465,C,-33.20902935417047,C,-66.35500512856119,82.71577398179303,1
Black,-46.01396400525283,C,B,E,1.934365444324177,-4.8748416490904125,C,4.344860265102005,E,79.34211368420857,-58.6098446649149,0
Hispanic,-58.96085359501634,B,A,D,215.19143702266038,0.6071351675105621,D,-99.03059152619123,E,2.074381393164766,-33.94102520162784,0
Asian,-263.9112980387442,C,B,E,-46.07393317833133,2.292275235907571,D,190.80262771605177,B,-246.9809522901753,168.7486628045458,0
African American,-224.99573217993367,B,E,B,-0.3515217281927973,84.36787489891363,E,5.556419911812863,E,26.269827423000542,91.30113869823205,1
Hispanic,-35.81184717710488,E,D,A,-181.87492663452934,102.83624551905177,B,-29.914987931633302,B,-123.11023102736742,-92.39155388219405,0
White,135.96273509228166,E,D,C,-56.56297737091071,65.42320037520291,D,-51.13470624618542,A,-24.714790896878537,-75.22032954410149,1
White,-0.6146955005123926,E,B,E,-63.71232619116412,127.24910249911244,A,159.36127891619103,B,62.514350671849726,91.10883206959492,0
Other,-72.02560522442273,D,C,C,-0.39683640033433387,67.7920882879632,E,-2.6824665906787617,E,-79.33517640297799,174.38007222899682,1
