Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Germany,A,A,-135.9849662185981,E,-76.25556333972008,C,C,0
US,E,E,-3.7048572905019785,C,112.83322297851761,E,C,0
China,B,C,66.6427500484036,B,-76.77014878572683,A,C,0
Germany,C,E,133.9376045608833,B,185.8960011702865,D,A,0
India,C,B,179.56438314372173,C,-20.82141996772562,D,A,0
Brazil,D,E,-75.97154419691509,B,110.19894689947994,E,B,1
Germany,E,C,19.465770713210464,C,95.94169258087175,B,E,0
India,A,C,42.894798211012166,C,111.51207860127772,C,C,1
China,C,A,41.81938829731821,E,-73.9962204214713,B,B,0
US,D,B,59.78341647703763,A,9.029088701312336,A,E,0
Other,B,C,33.36933129738273,C,17.78614668221167,D,C,0
US,A,E,91.86994082249848,C,-181.19994798021193,B,B,1
US,D,D,-75.32085103171569,E,89.03799325761207,C,D,0
India,B,D,-50.47300939500571,B,-96.68030519930628,C,D,0
Brazil,E,A,-13.629882546261692,A,-144.02985230505777,C,B,0
UK,E,C,-62.17807796463873,C,-59.68752502924515,A,B,1
US,A,E,-21.82326498928343,A,-170.732656565402,E,E,1
Germany,E,C,139.24190117166998,A,35.44957536552892,E,C,0
Brazil,C,D,-39.98583353664319,C,56.22251571450486,D,C,1
Other,A,D,1.869664121702997,A,101.73108445199297,D,B,0
India,A,C,31.00817394903047,D,10.419157619391347,C,B,0
Brazil,D,B,-230.8376382754029,E,187.559730084252,D,D,0
UK,A,C,-86.28578016608607,E,101.41345359090764,C,B,0
India,B,B,58.09290570816884,D,20.469720967050502,B,B,0
China,B,E,57.28485742183961,B,82.27667576254173,C,C,1
US,B,A,73.91631171758594,A,-102.01733795022005,B,B,0
Other,B,E,232.64202123135814,C,10.173762011418624,D,C,0
US,C,B,136.88372493190204,D,-48.34211541219396,D,B,0
China,A,A,80.88229776488521,C,-78.0409960499012,C,E,1
Brazil,D,B,150.33763042426915,B,-9.580817249712984,A,C,0
Brazil,A,A,-105.41211035329172,E,-1.536147534220811,A,B,0
Other,A,B,-56.881013247341684,B,100.8418198798393,B,E,1
Mexico,C,B,-22.767237277765968,D,-72.14605637180233,C,C,1
China,B,B,-118.654961977254,B,-128.19539831943428,A,C,1
US,C,A,4.06395800028031,B,-81.91909155107967,A,D,0
