RACE,age_range,sexuality,birth_year,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
African American,65+,Heterosexual,33,-16.267738065651095,-52.224080399431884,88.25443593876044,116.34823534970842,C,D,-44.84279590247074,15.69338144621985,-224.49042277882154,A,-101.39293424589229,100.5353225596572,C,D,9.527651846072173,56.50460648961651,-242.3347485934996,1
White,51-65,Heterosexual,63,56.657607391923435,-61.7252943809249,1.975046145828898,-47.27987540642711,B,E,-99.16193012807067,-0.9871847586462137,45.97844180527308,E,60.45981371031019,3.8751884751384775,E,B,35.656154864740294,9.945694955395293,-28.818411194705767,1
Asian,36-50,Other,31,9.204367325896602,-53.878747047156004,-80.47597817404814,146.49514239747032,D,C,-136.42230173528196,122.90051467720697,-40.42259413901617,D,56.347779256034634,-94.27203403743894,A,C,-170.7804339111442,110.6214414965383,-280.9693187634503,1
African American,18-25,Homosexual,22,-64.89811398998303,70.50925460007605,19.698047703414648,-106.88086539695678,B,C,187.34764081259655,-74.37505533415451,-72.14925100772692,B,148.73289320502528,-26.19573554526175,B,A,-24.969530730064903,44.4248601704394,39.160153582702605,0
Black,18-25,Homosexual,20,-44.5303995509131,42.372869616908496,45.174838087856585,66.40760340258467,A,C,-10.64911281685561,-11.742127033835608,-88.32090612822202,E,10.898008420199675,83.66304634714673,B,A,83.30229360094074,19.810881147480057,118.33732906798218,1
Asian,26-35,Bisexual,57,-94.26327073530531,-60.62913200341734,45.810101935147514,0.10366803741396333,D,A,44.86732616542746,-33.883393452270546,165.7169254800095,A,-29.377806116266157,69.47420832033315,B,B,-103.03744269214017,15.438181411392247,169.08992396907428,1
Other,36-50,Bisexual,29,49.15107826060012,63.36814130324262,-51.873233918073744,-120.60687843618494,C,A,143.97165735898764,53.58558973270069,-196.0687509807838,E,33.615499110877664,75.12149392450618,C,D,53.482651566382486,-90.52662085859444,136.5567675158313,1
Asian,51-65,Other,42,-85.64286117890657,-152.08778604368132,-55.117248284070065,-56.83837207037011,D,B,68.42292065160443,106.92750207300338,25.309639546336292,C,75.78293415151799,-100.74629018548936,E,D,139.75932426332756,0.8596226902608233,5.2946624857206945,0
Hispanic,18-25,Other,52,153.52359305899947,180.34126640949702,71.85775988364115,20.39034904194837,D,C,-45.24511111358619,-137.76435500279857,105.65167032610255,D,-24.524037575937683,20.83035797114866,E,E,-6.2968481083151815,-103.80354661951708,-122.43913364275933,0
Other,65+,Homosexual,18,-88.93365040927043,-6.043453609168126,-3.692080526109813,-0.3817461260015005,D,D,-133.3137299599477,31.915689898351733,-13.057858991076426,D,-187.45732419449806,84.07726698550887,C,E,-195.11106650701782,-106.02271524401357,261.94090640060966,0
Asian,51-65,Other,30,148.71119579118724,-110.9475183143055,111.72740461233872,114.45823704665735,B,B,-228.12081247489644,-8.681416012511106,121.70476634287203,A,-50.59496861794894,6.526211189810397,A,A,-41.63636996463045,44.860187811981454,64.74690977471622,0
Hispanic,18-25,Heterosexual,21,34.693688163680044,-308.01744383502745,-182.01764200866475,125.64851201131692,C,A,189.3633484158382,9.675420100297567,47.69791675957425,C,-18.026494963327345,-58.10374361666008,C,D,21.38511406836398,160.83835473717087,75.51553360869481,0
Hispanic,36-50,Homosexual,65,27.409659714744482,-58.859616250858735,60.30324030073305,73.60249133290708,B,E,-16.720930998574772,-95.6274187404099,13.894654654626299,C,-194.72541092943948,69.05815029936406,E,B,5.615601976594592,80.50752019113567,105.39028174329714,1
Hispanic,26-35,Heterosexual,20,133.64906176732467,-61.411570854944785,347.7324448476345,-61.721285528811585,E,A,53.132232917909114,2.3792351659572035,2.928409539013348,E,-79.71200850843806,95.34162865153513,C,E,22.847288504806272,-38.02079906086029,-7.75709418059639,0
Black,36-50,Homosexual,64,-136.72230289501738,-16.191712689119598,-7.374233994890905,21.851463759713145,D,D,-64.39009361730508,111.71447850453909,86.46769725886598,C,-35.23780844143478,28.116332059718392,C,B,85.18642890400324,-40.767244563739716,6.888221076223639,1
Asian,65+,Other,67,93.23249918791743,33.09642791796229,144.72470455775743,-77.85734458237758,E,C,172.2491048370929,181.38108142786572,139.62326936852278,B,-121.10207147485154,35.17827086026459,B,C,120.24434983708518,77.73315471115748,-95.41274229118355,0
Asian,18-25,Homosexual,77,-21.480236288850353,-216.54993015958718,52.714750491065445,15.880529270747115,E,E,-59.88249902118127,5.137691379961453,-3.166633958703295,C,22.980727655252647,-127.77757236605937,D,B,-10.218199327160356,-7.026241139046063,65.4430163922759,1
White,51-65,Other,31,125.23809371627533,47.36623698228849,-78.8934314674291,-17.721267183608635,E,B,-178.0515929527163,109.40289748916226,163.91794398039468,E,-165.52281576488969,-88.9349727202874,B,A,-77.37559811371739,99.14153648917508,-140.0142960962177,0
African American,18-25,Other,20,35.89110807063087,108.14243520440228,-39.11024298730672,-38.873329922528626,B,A,16.543335788888086,172.7416229301442,67.22853587668456,A,66.20361519477323,-1.9009017770352399,C,A,2.126152585244482,-174.98570936905006,20.052835963315474,0
White,65+,Homosexual,28,54.42405703512054,-0.995180751591509,-25.99209869118307,-172.81165746859165,E,A,-46.047142545999534,39.20479554241337,24.05256532531193,D,40.71508774133396,-43.80176856304735,E,B,29.580662001543136,135.15867276794052,127.35569078329279,0
Black,51-65,Other,64,-67.42685542942326,-84.93649019054045,89.6377729037668,-72.69202012669733,C,C,-127.40842623684144,138.99138962284295,145.84493485752233,A,133.83515344777587,-80.47067345500133,D,D,-95.71166605372878,12.68483002514594,-45.010967448947234,0
Asian,36-50,Other,33,127.11261601705846,195.96265811799233,0.7850056601015761,-31.45537962672063,A,B,-85.77317755824193,-113.02377741388989,-31.043435467287058,D,-18.573186991942677,74.11136614232791,C,E,116.80853669209988,72.40157508875551,87.06562431329318,1
Other,18-25,Other,19,37.330137570169576,238.55502052666634,60.91087489727378,246.79227870159028,E,A,5.3538752422451354,-163.33525596147192,10.593649595153481,C,-58.007516139061735,47.65271734903852,A,B,-106.09190284066052,-20.991796038245628,-14.636005466143462,1
Asian,26-35,Other,67,-110.98638598515913,22.505248373849305,20.61053435544558,137.61142650716317,A,E,-200.48844998830268,-1.6570562342174653,28.788196153572372,E,83.48398289139124,-4.390426714431779,C,D,-56.52610442126953,-28.18788263203709,-86.63802733100762,1
Asian,36-50,Other,69,73.632505060528,41.983186885161864,-121.46909962880366,-166.73494720903903,E,A,113.7377137760579,49.889814610285654,-67.99728365932847,E,94.33758239303086,-62.358882384822486,C,A,-34.28537301425849,-42.673464998484164,69.92330474405296,1
Black,65+,Other,36,-24.242754021289645,-92.86259454846115,-39.28710193974527,-100.8339747674971,C,E,17.294796364302528,-10.251222648505928,52.500034834372435,A,-128.19233078312507,121.78023220405227,B,E,-98.7747474752014,-18.746673873238155,182.4273359584437,0
Other,26-35,Homosexual,26,-110.02422108701555,-92.98396970167573,-259.1628346142584,-48.929055036688126,B,B,-17.435212736778197,100.98339115628683,63.14760563510404,D,-198.56992374937087,-152.13814610820248,D,B,77.96664913757147,-48.92466326402456,-32.37244323802375,0
Black,51-65,Other,57,-77.00000095754088,-105.85763469410405,-30.069535381795838,107.79386227561439,D,E,-37.22185640847527,90.53283060417898,-79.41043930634368,B,108.49640223129163,5.173928198631308,A,A,239.30216240111264,-117.61748512975142,123.67146027904596,0
Hispanic,18-25,Homosexual,71,-49.05188357186749,-19.45101948718309,104.09014668500988,217.69115664402494,C,A,-17.164436639274516,116.18492644113732,-72.85208244332352,E,-31.336147804671832,-296.57641906170096,A,E,106.92629494083776,-44.85193696036349,-52.98980163129637,0
Other,65+,Homosexual,45,-50.72930986298725,-127.01133758826049,-50.88594712617144,-74.92315248565097,B,A,-90.9783699692627,4.007295191517637,-19.167982519734416,B,67.95323742351286,-49.32186601877782,A,E,-14.620864676709033,102.76034583326769,135.1245355760468,0
African American,26-35,Homosexual,18,108.00219631793544,86.8046594994223,-84.56344563957514,38.74330243833337,A,A,16.449834478847887,-82.4382551321493,-145.5006334933799,D,-107.74336912813173,-36.80332299155992,B,D,-16.235694228690264,98.70942529999266,18.388599190898486,0
Other,51-65,Bisexual,73,88.81106677694315,152.28396372391745,166.2739491254445,153.71833973550886,D,C,-102.62220639704687,55.69825720804874,-35.13086537230561,C,37.384302531102115,-194.59009350796438,D,B,-38.99888386286212,27.3489634310883,-156.4827755303533,1
African American,51-65,Heterosexual,71,-58.98597788528962,-10.806297094267359,99.03941531443994,-207.90287608150248,B,E,-35.53026882184468,22.59951266432761,6.723757334915302,D,173.33574719602973,75.87373236140611,E,C,-21.29920024114112,-67.21683976708245,-25.36941944047039,0
Hispanic,51-65,Heterosexual,41,-90.92708216416827,-111.6828785877146,-83.59234907449273,-91.76570932555605,D,D,-48.57251289486471,-132.83600751920193,-34.55922038712945,E,-115.3705175890206,-76.06763157886867,B,A,-37.72178465524998,34.68094631670981,18.19935003532846,1
Hispanic,65+,Homosexual,28,140.41006213330888,-8.624894739747715,117.91287691175066,-9.257999140744326,D,A,-5.449734465698917,197.53106033014637,-187.629435727838,B,-121.8276675205742,-0.856742727166775,E,D,-147.1058912755022,-43.425995494011616,16.91206978072469,0
Hispanic,51-65,Homosexual,64,94.8538815646625,80.88365164405549,135.23024684672808,14.18626655987276,E,A,56.314439827387666,58.35402157184249,223.42266220875385,A,-73.88382354846215,36.464177168725115,C,A,107.18147702046659,104.76941443863647,-65.02121928798681,1
Other,26-35,Other,34,113.18699300059825,62.59510134537093,16.676337002862518,24.308679888852737,B,E,-103.13390272196663,17.827918734924967,157.1807098797816,E,149.79092131857723,136.9804548245224,C,D,-25.996997646969955,72.6551477401687,-75.67344886168037,0
Hispanic,18-25,Heterosexual,59,15.703585561865202,-121.84236706370457,82.53754286984851,-134.12660208849053,C,A,83.40074509524497,143.9994968489503,14.40207558892288,A,-41.887571564113685,-61.78623865819674,E,B,94.55540489399996,130.49762520716246,-31.564834603523863,1
Other,36-50,Heterosexual,21,-32.504181155662984,6.3307720518998,173.00379404358415,6.030188161571184,C,E,31.029958901465342,23.693833061732192,197.8502175423523,A,14.896753588761793,-3.8825398636860298,B,E,-9.398316551541965,143.66386708753507,92.92696315588668,0
Asian,65+,Heterosexual,20,128.27106559672316,40.0313824276104,71.8581727131812,50.05959934200372,B,B,-32.649698333021455,-61.55937041132559,-67.18396700800092,A,-46.2591982228307,-54.65413318041513,A,A,-62.289399838547595,-207.71464318436807,-14.705257316436118,0
Asian,51-65,Bisexual,50,-103.2635290985489,-86.29933738689091,130.3497153326495,-142.03002899880474,A,C,141.63965096362463,-32.9302603028094,159.41088745712653,D,-35.895238607576005,35.00307365319682,E,B,-79.13281491997675,130.01218005044672,-95.1870365966458,0
Black,18-25,Other,52,-12.262101694438316,-26.363455696922816,129.11972427278852,-36.92540061518719,B,D,100.19642007609167,-31.707842322985048,-126.57448413833717,E,85.43910648163609,-133.81640739540362,B,B,2.803207646384517,178.2887515829485,35.71214447754845,0
Asian,18-25,Homosexual,35,125.48800483823894,33.921899655024006,-36.18597350564301,-105.21290467582159,B,E,-27.736890306400486,20.00550447774386,-144.00247532972728,B,32.25184221983803,-33.786859866863495,C,B,-101.87843528462588,85.39744171745043,15.535874030454591,1
Hispanic,26-35,Other,75,-14.522421907256517,5.757866682626804,-110.6658957626889,67.60605913377186,E,B,-224.73839504898464,-73.24586117063905,-91.44293008259618,D,124.59956525014412,-82.45888277746973,C,A,82.14966482679601,47.07557403005297,62.5105287585771,0
Hispanic,36-50,Bisexual,35,-98.31035195540473,17.875055713239767,-33.1165620263382,71.93305863615304,E,A,-108.08243606034307,40.32437005533617,76.05031271440464,D,203.47761152609544,148.55135158653832,E,D,-84.94861762863447,100.77315511407237,36.72195109507158,0
African American,26-35,Bisexual,23,67.49680758309552,48.529847029700775,-67.52185280053406,-92.1155211561898,B,A,-75.40566124358278,17.45758475301464,27.275709878852755,E,-47.65570857701334,69.25228269673208,C,B,30.367862116993983,-61.4606641178737,-19.389624424864003,0
Hispanic,18-25,Heterosexual,27,83.25051123070791,75.94942352084922,-52.09436051112819,-21.7745160090567,A,E,108.16542395920261,6.915000553017762,2.6056840990143266,E,59.82203911967454,-222.29518564834612,C,E,45.82744579359398,106.10439364142039,-37.47130770516375,1
Hispanic,65+,Bisexual,35,61.42722119676487,155.1145419688986,137.8054787744398,-109.65839192824373,B,A,-77.42625699414198,38.225449656585745,-56.73452447798145,B,-17.654834015377908,-153.99038253925065,E,B,-15.38993561065641,186.44557828591968,-9.018401673836056,0
Black,51-65,Other,29,93.68398992025236,-5.508203997366754,40.95488082053781,-169.48968631809447,D,C,-22.14361131058862,58.3658000114155,138.21906524463537,D,-230.2027144823398,4.762157407615042,E,D,198.93522395442267,-48.486499730064914,110.0213793025018,0
White,26-35,Heterosexual,19,36.01469802108112,65.6204611162548,-93.95055283153873,40.25076169525592,C,E,41.83805442727519,-60.55547550221699,9.994289476540448,A,67.44781045842389,52.468058231418,A,E,41.688950421729295,-83.69691866976483,82.34606470793328,1
Black,26-35,Heterosexual,65,-39.89054078040632,-29.112679583762258,-133.63059619777218,-119.9654616687335,A,D,90.42340683995077,110.68803553672207,79.69269323650941,C,29.30995691478185,11.129574878172722,D,A,116.16478289773787,-56.12080278763487,-36.918308891926415,0
Black,26-35,Bisexual,74,140.41125001403327,-46.90459335522813,212.50620665814012,-42.728721379237875,C,E,15.374771112471919,-179.2503882348546,126.93555424339031,B,-141.45139499162246,-26.94191992780648,E,E,100.07626732824583,-2.5723092350984014,-299.9079092893162,1
Asian,18-25,Other,67,26.98659122054819,-47.81694905391203,168.46579784114743,-36.44758968645704,B,E,68.15645462115074,16.40869045136518,-42.630402788912,E,101.15583423897907,90.43707877342874,A,A,29.476557278360804,32.9478525182765,-109.61417733478052,0
Hispanic,65+,Bisexual,38,-69.3712630461585,-109.62768256922766,63.90741656490828,62.40330405421519,A,B,8.577349013470851,-225.87874628420096,58.604545427262664,D,-156.73400787119803,-68.44201351154831,D,B,113.11037562939134,-190.02426284931977,-194.54860993404893,1
Asian,18-25,Bisexual,45,35.318091640110076,67.59212137621718,24.261861236417733,43.64113817480314,B,C,-32.82077032806409,-0.386457703116815,128.75245805076668,D,76.75975367391874,119.33687797724512,D,E,-58.97925061914534,-20.473366460967032,34.43120671694439,1
Hispanic,51-65,Homosexual,59,-46.73392879030365,35.46252662790516,-80.97595969306131,-27.026422369097965,A,B,-91.94406080010869,-18.27184481245643,3.72216250870384,B,28.627728259810787,-17.920065996952097,D,E,-162.15836686556923,13.60372891271576,-73.71289296959579,1
Hispanic,51-65,Homosexual,21,34.633232753360744,125.59465110954673,205.26551871280216,-76.51571317065272,D,E,-64.12644122200166,44.31812203698148,41.76834296754476,A,-73.60173591688395,-71.88338207119817,A,B,-148.28966188622724,97.59006417591951,95.54227480699953,1
Other,65+,Bisexual,58,143.8864443590554,-5.423357778185641,57.502193668420475,160.55415524885075,E,E,18.191043298894556,-77.20687225391934,20.691483743575628,A,119.87730735401816,-23.163464579748865,D,E,-40.66055189887272,116.23145058776561,-63.34297309651634,0
African American,65+,Heterosexual,20,-143.61070912363238,83.99586597592231,175.973154048553,-4.381619486601238,E,D,-51.30047730782089,11.330797500833004,89.93241117881203,B,-40.423547299110815,-96.71570556823691,C,E,97.37956425004421,-97.95975322840445,55.48070169838104,1
Black,36-50,Heterosexual,51,18.647985097168448,-206.80889636900073,70.24990738543123,98.88492140034603,E,E,30.396939829763586,-77.99474325307291,-17.20960752768471,C,-178.3013722374151,58.68875056622378,D,B,-69.6386201177393,93.3509560696117,-8.09063711697744,1
Asian,26-35,Bisexual,45,-125.96357594405269,57.29879556946241,9.207799929097725,129.9329659501101,A,B,-81.8568845449383,35.714793364449,110.97793630481641,E,101.93467297088279,241.34697291991057,B,D,36.51326906140427,62.4239045499435,-67.34074274971479,1
Other,18-25,Other,31,-59.363879028188414,127.78488826812267,115.40077132322786,-107.25694662554194,E,D,173.56278150939892,-212.07318715308813,-72.5549366025318,D,61.47211298518867,-84.70357525207267,E,E,57.893556274468374,-99.61981094152243,-119.6571087017471,0
Other,65+,Other,70,76.63453641803301,46.55396201752511,84.131795253674,-69.25607813686868,C,A,-88.20293121767519,95.70300957040278,-7.936503586261353,A,71.98203857846156,-76.79078323394113,B,A,1.4986042515602702,74.8849713037359,-51.731532200647024,1
