age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
36-50,B,-159.30178723629592,-65.0703191699795,70.43184419271414,-28.006284053334806,-51.40655822529351,D,E,-64.1210534464224,C,C,A,A,A,0
65+,C,-62.6530631983451,-71.48217430404185,55.983613668602686,128.11940981698626,100.14982713744212,B,A,132.38889587555875,B,B,C,B,D,0
51-65,D,-54.77310778327487,-113.058362511154,-143.67195130989592,-186.60029740790281,-143.4598072090922,D,C,-48.21281189830707,E,C,A,C,A,0
51-65,C,50.929135810334735,43.9844485115476,-27.75592665869604,25.115827717427052,65.87741309810772,E,B,88.00518495532384,E,C,C,D,A,1
26-35,E,22.938490423982287,95.91278361534307,-122.88623910999274,-63.68645870167461,-25.884523761479972,A,D,113.9742046595174,C,C,C,C,D,1
36-50,D,58.394938275335726,141.91161832172054,-24.24621102682625,-149.87506053470864,-229.55749958830495,A,A,43.103188731463135,D,E,A,D,E,1
51-65,A,68.91984752330654,-22.70976501723466,-98.3974196742338,-70.80293937227381,277.9819437958663,B,B,-192.1441338417314,E,A,D,C,A,0
26-35,B,-150.23083983799367,6.782797910301301,-136.20126420000133,152.40318508493021,60.99258877858821,B,B,89.95580183514016,E,D,A,E,B,1
51-65,D,-88.46515686971159,146.38595754257432,12.332102925903653,92.54754793002756,31.620721398461964,A,B,211.15014527820182,B,D,B,E,A,1
26-35,C,-35.90497268512932,165.12419814972486,-82.04911363739733,20.957833192991654,-44.644988687744,B,B,87.76718458315045,C,C,E,D,E,1
18-25,A,179.77745399722698,46.98353807687291,-198.64376950037098,-51.286839851588084,149.68711018474005,A,E,91.011368417294,E,B,A,B,C,0
51-65,D,63.883901429760456,-5.417664904167892,56.13713978090499,-107.81367617817568,83.96305020171734,E,D,-93.67336292827275,C,D,C,D,B,1
65+,C,12.622346955671068,97.10632189766527,69.5461605800792,-71.01337272752355,118.11339710630729,A,A,-104.64039828234569,C,B,D,B,A,0
26-35,A,139.42621264524487,19.210202305517697,-135.80434881306303,-125.90529095019356,-145.2786362048521,C,D,-73.36787676905892,E,D,B,D,E,0
51-65,E,-10.001343457131,1.8632328477208908,4.024197779265168,-6.015748614672848,7.494345537934459,D,D,-222.91897840706332,E,A,A,D,C,1
26-35,A,-123.14673041712187,68.44435861535547,68.01646013450015,-97.83930366286984,-13.392411750180372,A,E,-52.138819425539964,D,A,D,B,C,0
51-65,E,-61.602085924752934,138.59747599274334,27.117693102301853,0.7467862320523982,59.2618790804913,B,C,178.9642463031858,B,A,A,E,E,1
18-25,D,-56.950887809189595,30.520773375630633,77.34396040291487,-87.89046801918286,-32.53148316024373,D,E,99.10090945225113,B,B,E,D,D,1
65+,D,-85.84711573884688,-11.3869651063685,-29.517851175831,-32.971012413140485,86.13518286575231,A,D,-18.873947451000078,A,E,A,E,C,1
65+,D,-103.86309761404169,-8.508435680269223,-152.8498439576115,-173.7928158932482,-164.73352340718546,D,D,-7.365232592917849,A,A,E,E,B,0
51-65,D,-1.8284734744249278,10.802180570603726,-76.07953005678995,-58.515929685764014,-20.605318067940317,E,A,73.96937128173181,B,B,D,C,C,0
51-65,C,122.8207515664704,76.42922883222305,-2.992787675252551,78.29840157794872,71.2995528411155,B,D,-73.57064056712954,D,D,E,D,A,1
18-25,C,29.946172103538476,-22.197893844292455,7.110965974000824,-22.9568534879715,-1.8074963320036355,B,E,87.05470654179767,A,D,D,E,C,0
26-35,A,179.887558789022,160.4837978028733,97.56475920460277,21.086517418652363,-40.00750753720815,B,C,-11.855914255400727,D,A,A,D,C,1
26-35,D,-181.30294458984906,13.155062075123466,-47.94655683899089,-141.07499680404857,96.2095958438393,E,D,169.28576323531576,D,C,E,C,A,1
18-25,D,-68.68351374750247,-125.22967924073258,120.58612147990377,172.12736223866193,16.457594697161802,D,A,-33.75232578895045,B,B,C,B,A,1
51-65,A,13.893407342064275,-15.165547447939257,168.18055116994074,9.769981105076534,-80.43567372231138,A,D,-29.27343934170279,E,D,B,A,A,0
18-25,C,-16.51591546889985,43.167131736572045,-44.47962272653507,80.00806189337773,97.52766550091877,B,B,-14.063101337885797,C,B,D,A,E,1
18-25,E,-89.87134362880018,160.6123569888785,40.415102311657265,0.33699096262324263,-24.61288481805274,B,B,25.605472041355387,D,E,C,D,D,1
36-50,D,29.900618780166905,-22.403041634583165,-94.91173847447644,243.8086646827637,71.09967731770638,C,E,128.62000066345348,B,D,D,E,E,1
51-65,A,-132.0480867463689,-16.58882098615353,-20.201895768928512,134.7305490394203,22.76820183640749,A,B,-154.21869642327596,E,B,A,E,B,0
36-50,A,-133.75920347335256,10.874726796462042,0.5318495914239498,35.96265447757924,-90.405670236489,A,B,-162.83723039594204,B,D,C,D,B,0
26-35,C,91.0453786088503,-38.308688416408465,-133.05300477180054,6.063921838091376,-90.20449194891084,D,B,-90.69850018050579,D,C,E,E,E,1
36-50,C,136.16324326846666,-130.02688266655682,7.003293401154637,74.31069550865087,-4.218827048271636,C,C,-160.7663392248407,A,B,B,A,D,1
36-50,C,36.05023969211838,138.39879357640254,11.348622498798434,-57.408751443646864,-104.84943995374482,D,C,12.003442120567351,A,D,B,D,E,0
36-50,E,-11.369798333539638,-25.04600090967017,96.00360973514194,-80.55693831089472,-104.14630810093787,E,E,53.85910003856347,C,A,A,D,D,0
36-50,E,-98.21473948143348,4.9860988354100915,-87.524868750945,62.640711790253725,-72.12380503697591,C,B,-22.419572851880158,D,A,D,A,C,1
65+,D,25.20442116063118,125.3446688786227,-150.5586771464512,-145.8326151548073,56.440975831454374,A,B,-185.63313093451328,E,A,C,D,C,1
65+,E,78.51616198489211,81.65607933548752,25.153297548618568,105.95199662744983,-212.71608494019537,C,A,6.114822193640305,C,B,B,E,B,1
36-50,C,98.14766811608672,132.6606808010015,-8.821730754258578,87.34703718148405,-40.43572013994154,C,C,109.78630401407976,A,D,B,A,B,1
26-35,E,67.4423093918026,135.89399639076072,73.97902893408043,-166.69619573762796,10.330111695177232,C,B,88.67714542495577,E,E,B,A,C,1
36-50,B,-231.17176878603084,-97.32174932954295,25.943584816971043,42.75568548752046,18.010631998533217,D,C,97.37826859377027,D,D,E,B,C,1
36-50,C,35.1540088329979,61.57502345171692,2.7045404719119426,-79.40690659485917,127.57647618695816,D,E,8.164960183206512,A,B,A,E,C,1
36-50,C,-236.7675838015801,10.122474518629321,167.1459784690164,342.4899626704967,98.28517465801039,E,B,150.28504810420606,A,C,E,B,E,0
26-35,B,8.556162298969406,105.5401851574109,-86.9862404324164,3.820400309300308,51.84204945461859,D,E,57.92436779062828,C,B,B,D,E,1
51-65,E,-25.7392809573469,-55.12996326262355,162.8828915440949,-154.8558726794911,-99.0621741974741,A,A,36.201543179828185,E,B,E,B,C,0
18-25,C,40.85658175555382,85.51352689672572,92.73017294025942,-6.709572349692226,58.023937089641386,B,B,-3.6423125372831398,D,A,D,E,D,0
26-35,B,-82.48172205723114,-56.25057675466795,92.7489405538909,149.47799307058744,-75.2926935306845,D,D,23.42797359049803,C,C,B,E,E,0
51-65,B,-10.309019673416635,148.05702871532327,-8.666777965518147,-90.60590667271562,-26.998089224336702,C,D,-130.11043425651937,E,D,A,B,B,1
51-65,B,-34.40914830381888,204.96187620992822,-16.33463790231036,-45.913431649126,132.07321635901107,A,B,-9.41857853884082,D,D,B,C,D,0
18-25,B,-112.39783757561376,49.1655503882705,-202.96116836794553,40.60216182165827,-157.0690457168077,B,E,133.14107885401546,A,E,C,A,D,0
65+,B,-117.31566774500348,-200.99071807407017,-6.359872109176166,79.62083506164625,-76.94424037594949,A,B,5.097450277961074,E,C,A,C,A,1
36-50,D,-113.72077113334267,52.72810766458035,-23.49009124024023,96.00878059283474,-136.61264009788042,B,C,8.547946148259882,A,C,D,A,E,0
65+,B,1.598724164175102,-62.07735612285814,-152.58898791063754,121.28416860107878,37.87392108954423,B,C,22.241729333778544,E,C,A,E,B,1
36-50,A,-69.25546043127419,34.95818735363331,-90.4568134503695,89.4925318663636,-135.16682529551002,B,C,18.092713569765454,C,E,C,C,C,1
26-35,D,20.3249436400967,102.67537923869084,-68.78754051547372,-59.04277012770635,64.30676054452732,A,D,-27.40192479630971,C,D,B,A,E,0
65+,C,22.032105264836012,102.90236996764501,-25.232703386628657,-55.52450289104171,42.33168397930052,E,D,44.08443920593463,B,C,B,E,E,1
26-35,A,13.17391098396923,18.44864161362207,-247.0884594967043,-3.6255634608297784,59.98537753846688,A,E,77.02473162604312,A,C,D,B,A,1
18-25,B,-44.55177972788782,-19.397512969587563,23.659968365107357,30.517515102987446,-174.74311890881822,A,E,-76.6544393562656,A,A,B,B,C,0
51-65,A,-217.05762197470574,-162.9306540168616,139.65433397390674,-81.65216134370667,35.83763060241735,C,C,19.48764502508749,D,B,B,E,A,0
18-25,A,14.483263528676229,-7.244277651205687,-214.9687556168356,7.747474362819418,-109.33366920528023,D,A,27.665910382150827,D,E,D,C,A,0
26-35,E,-152.80918628421426,20.614582816954535,-11.296997590026876,20.00643330705217,-99.57045366497441,C,E,159.55353268931057,A,C,B,B,D,1
65+,B,-123.83893167774733,-139.01602794323748,-190.86971533864403,-84.16961274898365,-156.6679068701451,B,A,-3.385437976219479,E,C,C,E,B,1
65+,B,167.83448212757776,39.9002670734045,-191.59866473828944,33.38869924089912,-49.73236188763744,A,A,-82.13793122299211,D,A,E,A,D,1
26-35,E,2.335591168887175,117.25363870467574,-117.7395758995855,122.16843656926426,34.97687822863986,B,E,68.07337418987865,A,A,E,A,C,1
65+,E,-19.25070086454505,-236.19218616339256,163.57741760875035,91.61472270622622,19.185475834393483,A,E,30.88438141905263,C,D,D,C,C,0
18-25,C,-37.4192164646134,98.85779319071914,-46.80184135439865,168.93446541490295,-12.70467268898939,D,B,192.67620595591154,E,C,C,B,B,1
18-25,C,-43.63037978285956,50.596192801517795,-7.827532441046701,79.39210114015738,292.0669295065667,C,A,57.14659672768334,B,D,E,B,D,1
65+,C,-155.4880053608897,-25.261052024559756,121.33363040533362,56.004688154179505,156.47836220762653,B,B,-95.15083222277664,B,A,A,D,C,0
26-35,A,102.22735805221608,195.86227644701785,96.70760495538553,-69.3010068132231,90.36409481507927,E,C,86.97521232337262,C,A,A,E,D,0
18-25,E,1.692110602286698,206.47323500429206,96.88781448154809,112.56516119634941,26.616371457591036,D,C,-128.0376433755533,D,A,B,E,D,1
51-65,A,-175.35383490104184,-45.996614495557886,-87.54893003981002,24.098631075897927,113.441923762807,D,C,-32.079620178998425,B,A,A,A,C,0
18-25,E,132.17260703619831,81.48028017647609,-87.23268486124705,103.16956681082013,182.17860153420207,A,E,-87.35440286649381,B,E,A,E,C,0
36-50,C,-52.29343140821143,191.48520678904896,-250.42944971272664,-34.422338723135205,23.140489957251692,E,D,18.852872900074335,A,C,B,A,E,0
51-65,E,-72.2319144336485,-35.77709156168984,-19.260479895106613,-55.78114225958822,129.54728452263674,C,D,60.83470819074541,E,C,A,E,E,1
51-65,E,-50.94997402698621,-45.40184489875624,12.262802104918912,46.27152666130677,49.00357854547118,E,B,-144.20230351568551,E,C,D,B,C,0
36-50,A,105.67578887235423,26.00884958697786,-21.621603968509167,-85.98941444333137,76.68320602317816,C,D,-0.5498661112836913,E,A,E,C,B,1
26-35,E,-69.83807867986408,100.15471493769812,-42.22551140309906,50.42327842967873,49.36367179077779,B,C,-54.96577231326074,D,C,E,C,B,0
18-25,E,-131.61403076896045,24.8377655938195,-9.289652174768575,-17.405135746878965,115.1266165513491,E,D,14.043921427735858,E,E,A,C,C,0
18-25,B,-226.07118643797926,63.68659270203223,-71.35513611966329,7.702367179458203,128.75539799728105,D,D,-104.68628413783492,B,C,A,A,D,0
65+,C,-112.21526975884058,126.1760139841146,-30.552125760601466,-43.68201348433517,-16.247639512405605,C,A,63.27311318611526,B,E,A,C,A,1
18-25,D,-7.516978680148216,55.085825205005015,-34.42941611366041,-108.73594128853587,-92.10135509532819,D,E,35.25914800267648,A,C,B,D,D,0
65+,A,-25.944138297779556,108.25156807164208,-11.398695102594136,67.14528298134536,-45.110766769539794,D,C,127.68302613836914,D,B,A,C,B,1
36-50,E,-8.511187673501226,118.49308773905469,21.02062364819333,-56.88534908895876,70.11032411035318,D,B,115.55993823311199,D,E,C,A,C,1
18-25,A,-38.63019043341579,-69.06347411191307,215.97627988762653,-137.1278074348927,70.54011858240199,E,A,0.04132541145466265,B,C,B,B,D,0
51-65,A,-62.31849987331698,-76.74340730806853,175.50026048377106,-154.8402783961915,-83.11770837915016,C,B,107.6607783241395,C,A,A,C,D,1
51-65,A,-74.55209810689422,-25.84436892846708,-0.5277149868675537,38.49036751229457,25.16970292109036,E,B,-75.15341804078051,E,B,E,A,A,1
65+,A,-229.43807133152444,-223.40383575336108,19.33576952994079,-9.887472331931214,56.639824447137435,A,E,-127.71918368125701,D,B,B,E,B,0
26-35,D,-92.8948099988593,-27.770200674796445,-22.40875213729502,-134.97984323304362,-61.02658501303962,A,E,63.89794895756764,D,E,A,B,A,1
36-50,D,75.40787822018919,-155.16683479971203,-74.59893719236355,72.1693162908101,-113.96242244075245,E,A,29.19309731173697,D,A,E,E,E,1
51-65,D,40.9216626234491,69.69275026179227,23.663694806530007,225.73866033241185,24.39096013638608,C,B,-189.95385970941834,A,A,D,D,E,1
26-35,A,-74.96023886961247,-6.789414775651157,-30.054881035643017,-55.688433629241985,-55.53712064215428,B,E,-21.155479089638835,A,E,E,E,C,1
65+,A,-46.91652909202022,45.73093428262703,89.32779306686264,27.04644999268658,-106.78865481474386,E,E,-35.7474635720937,D,B,B,C,B,0
65+,B,61.872669245444634,56.02270343301795,-49.83969541645426,72.17155621456119,73.00129148029862,C,B,-11.439187495731533,A,E,D,A,A,0
51-65,A,-72.27070783514881,-49.086553784565574,-25.832701103725604,173.04368144663215,-131.7609492414184,A,A,87.51460788081627,D,B,C,E,B,0
36-50,C,56.970318570129386,48.851485113461514,-87.37884004229305,61.09144517191123,-7.981126858612663,B,C,161.7365603898406,E,E,E,D,A,0
36-50,C,41.81938183635161,16.059736849589555,-46.88971074573619,-88.8511359993141,69.9848768706532,B,A,-179.27768905375194,D,C,A,E,B,1
26-35,D,46.58319718949493,29.566906264111903,117.8936347339602,119.73308746042046,29.05511531495425,C,C,-33.660071815108374,B,E,A,C,C,1
18-25,A,-151.84461147236638,177.05360016366646,42.89457819564466,-80.90432746196853,115.98725699198556,C,B,73.93922176474828,B,C,E,A,C,0
18-25,D,-112.19363486806051,8.908455225891638,99.4577242394858,-75.54160027870316,-90.64011788827754,A,A,-202.0083974699596,A,D,E,A,C,1
36-50,E,2.715158501001362,47.03100621124804,-11.476608927435262,124.89462697888489,-72.91659456883937,B,A,13.764366512936647,D,E,B,C,C,0
65+,E,115.30024185308896,92.13837107684851,37.296716479631364,171.74277254937002,-28.086549061383952,D,A,141.33366830598138,E,B,E,C,D,1
51-65,E,5.856322663948564,-64.02059908070646,-112.50062386215996,-54.540578737389566,-4.85420874499241,C,C,-43.409077278844265,D,B,C,D,D,0
51-65,C,63.86194201594997,126.14234381408869,-6.658999804835816,-76.45090850995166,-74.67766941225216,B,D,-29.747223928428024,E,E,B,C,A,0
65+,E,67.27739999683506,14.795208585089755,102.605918115961,-127.08491064168493,84.07640075213828,B,A,83.35639099712496,C,E,B,C,E,0
65+,D,117.47500645460656,46.43759621712862,-96.88460256658125,-33.99396149139861,180.5553904023377,C,E,234.5846922832858,A,A,E,E,D,0
36-50,A,59.845558135372364,-51.21267077376375,67.6137123070382,-5.978367241466048,76.25363878249631,C,E,39.24935171713362,B,A,D,C,C,1
26-35,B,152.38435365224979,-45.5703657648512,14.969214241099602,-57.097729130263176,-44.37548206322407,C,B,-60.06252701012633,A,D,C,D,D,1
51-65,B,-72.61664886242896,-124.74679430968551,171.59004460436537,-134.31269025514374,142.39814392432407,A,B,-106.55798683080127,D,D,E,C,D,0
65+,B,-101.43240334911512,87.6013727250823,52.93650969908358,45.34185757748927,90.47752490114509,B,B,-1.3049191652170307,E,A,E,C,B,1
36-50,C,39.62654985193987,-15.187842223069376,287.2630825473891,217.04219453555046,104.99478636406876,B,B,22.58450610131803,E,E,D,A,B,1
51-65,A,57.744551157874646,144.64994849076297,-96.23504306574874,-96.55250202563725,34.84780570070439,C,A,56.34280414912381,D,A,B,D,E,1
18-25,E,-65.08785878919461,-94.45100632879112,-145.5783886793582,91.2736562724713,25.185178808121066,B,E,7.118025480432744,A,D,A,A,A,0
51-65,E,-150.92282323516028,-25.638161155044585,-14.392890068074617,21.18631712800312,139.72330480301886,B,E,52.07989629926713,D,A,C,C,C,0
18-25,C,-106.28486927646041,77.25727212992209,-161.24578824893558,-3.6499684041493556,-34.11832712426652,E,D,74.31365696766657,E,B,C,B,B,0
36-50,A,62.22783581001089,146.35189141605548,25.03196781579001,12.62407137753987,-92.48588627323244,A,E,-63.638267729374135,D,E,B,C,E,1
65+,A,54.029886580032105,172.67122809160807,-54.147273702117594,-69.8718958864038,-39.99114844557036,C,D,-27.42292881200446,A,B,A,B,A,1
18-25,A,-160.636860603227,54.63867822270291,-36.0037799757302,53.71654102837395,60.07657910282056,E,A,-60.9743116533633,E,B,D,C,A,1
26-35,E,83.2621786604269,96.32587312247558,176.8295024930723,-68.75453957992602,66.85727326932891,E,A,35.07256114617033,C,C,C,D,E,0
65+,B,-246.5662750517579,-149.95995946161293,-112.18053882434647,-90.50775823108252,-21.873690914466852,C,C,24.809821918029577,E,D,A,B,D,1
26-35,E,-176.16579538777165,2.8098900028338365,-54.29267377129402,4.089262353548757,74.15447694387474,A,E,-14.927625394740222,C,C,A,A,B,0
18-25,D,201.70194870539527,149.84720491985541,155.8611043333544,62.32248193821432,60.93626682190558,E,B,148.60754985029723,D,E,D,C,A,1
26-35,E,-16.78169155850027,-84.28060857465589,75.36551437484395,-205.36288496995843,-26.49254582177755,E,D,8.437022508060192,A,A,A,C,C,0
65+,D,-82.26473730187475,126.53436582271283,-189.5390854637016,284.9325803845495,20.43283122074604,E,D,95.3245834392489,E,A,D,B,B,0
51-65,E,32.084422960154534,50.11905847593406,31.519151741815616,-67.69919780758443,-41.42424139053382,A,D,-144.55116646801602,C,D,D,A,C,0
51-65,A,54.325207879170364,90.72068887590184,-39.29667014661759,-136.68517623348637,-6.562154777395275,C,B,164.26819977819426,E,A,E,C,A,1
36-50,A,-126.02818127344659,-19.126017639840622,-175.19515581297958,-5.311839801953091,-60.409942937655316,A,C,115.88152192085761,A,D,D,B,C,1
18-25,E,86.398746748388,-12.790334081196312,127.98143294798206,-17.01743569427951,49.5179208479482,E,A,-233.55225877344603,B,A,D,D,D,1
51-65,D,132.5748793558776,106.04891770863978,38.355275738934445,29.118614838537592,15.125536698076372,D,B,0.4969806241258736,D,A,C,A,E,1
51-65,A,-40.66094522607287,-60.96495385151336,-17.720193884995883,-104.92009520684398,-104.62027477303133,E,A,-21.141798201216364,B,C,C,E,C,1
36-50,C,110.55708458717153,-162.09037725932177,-4.074267745731423,-98.07816178938596,123.89411719763275,B,D,24.2543549253736,D,B,A,E,B,0
26-35,D,-18.147346585056336,-95.43938700470487,52.84458535506922,90.24072066601211,76.75430938288869,E,D,49.15515254021669,E,C,C,D,A,0
51-65,A,-8.46194445929999,-5.625885672482353,23.671168982407885,3.1498507469544523,23.07159696129653,C,A,-10.462152933198698,B,D,B,E,A,1
18-25,D,59.45002751735654,23.09406972952104,6.862804342290047,118.16618876349085,113.49989184225062,B,D,-19.37916278255549,D,D,A,E,B,1
51-65,D,70.40765537195396,-87.52429974229365,91.64112888034067,-104.32152003205502,111.18877656654615,A,E,-158.79677781964858,E,C,C,C,E,0
26-35,E,-91.94809485093297,10.192183257566814,-3.1249231651987,-73.94926439426351,-111.97438979817534,A,D,-47.011552542575096,C,D,E,B,C,0
18-25,C,-95.49278153427805,52.47920831520405,-136.5348494538829,182.29358947146795,24.264576247289302,E,C,-114.42195068542631,D,E,B,A,E,0
18-25,E,-41.494678796997405,120.01276244411014,-149.5414946809334,63.198751777198744,-96.54750745256037,D,B,-229.24082081411296,E,A,D,A,E,0
65+,C,42.62712658578502,32.999958268015774,-91.10188130165847,-50.88736683182853,108.12851812836712,A,C,-7.574382550069528,D,B,D,B,B,1
