Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
US,B,C,D,D,D,20.502422488416414,B,76.09858840726544,-66.45568557781645,B,71.12347279990823,47.26814735191206,55.950051114097064,-111.03513363303618,D,D,-120.03359792859345,A,C,0
Germany,A,A,B,B,C,-98.08801472082168,D,-169.09248498220782,-42.021182621550636,D,-69.34646022031032,27.93358287385078,17.314699376162704,71.45635632358027,D,C,-0.48201185004547514,E,C,0
Other,D,E,D,B,B,-36.788695386997276,B,47.76938152418697,146.21069873527915,C,-19.64272878196917,98.23879335831268,-27.242153675777004,-81.07233259964033,C,D,-7.349376327025029,D,D,0
China,B,C,E,C,A,-82.43313713696476,C,1.1365343787387763,154.05273619079964,C,39.73528592403628,156.6237295739399,115.70883916727814,173.05734579624755,A,B,-208.4941232608663,A,A,1
Germany,A,D,C,C,E,-16.308557582412917,C,109.62998456819552,-39.39132107188287,D,-122.94766520013707,-74.43412873892422,19.046995890771505,-94.68698691878882,E,A,88.88499716146758,D,C,0
China,B,C,D,B,E,119.40061998672581,E,-120.47424323697868,-47.77000855114922,E,50.70371256158423,41.80942213008241,-190.0311108890681,-118.35373856091245,C,E,-22.175827614720824,D,E,0
US,A,A,D,E,C,-99.65967939544245,D,-2.1726406834373866,-40.94657260943792,C,133.90121604633705,83.31248092996563,24.020875978624325,59.38061423572465,B,A,18.936564496286504,A,B,0
Other,D,B,A,D,C,44.05952604996423,D,-40.973603273218956,-152.3491295673881,C,-2.8125432588214467,150.8366669633839,137.96979810962796,16.911192946003435,C,D,77.0759999541255,E,B,1
Other,E,A,C,C,E,46.53489303486142,D,-114.23856700062164,-96.24193723065983,C,60.13846371326319,-4.640965464460351,-57.01562387427963,-58.037426875074516,D,C,118.00445946577102,B,E,1
India,B,C,E,A,D,138.14477246750673,D,-59.57857350767137,155.18428350679196,D,92.44466079877353,46.23673423166093,-49.52637494257361,63.23866117643503,E,C,125.16550952230554,A,E,0
Mexico,B,C,A,C,C,41.538520965989406,E,6.663202534467977,377.14732411848695,C,-73.0647348656062,-81.95170839621723,-134.04145657991268,41.548592131738374,B,A,44.86258334055819,E,D,1
India,B,B,B,B,E,42.092225694545334,D,85.66091034557822,-1.18397997002142,C,82.30865468137765,-99.30892703314368,151.92347145766502,-88.06233046546689,D,B,-75.54861066082786,B,D,1
Mexico,E,D,D,A,D,-84.59385389242682,B,96.3244485332585,-56.37845486506448,B,-161.71341940016802,73.85009818359856,16.89796748790877,-111.27644018786779,D,C,101.92419201413271,B,A,0
Other,B,B,D,D,C,-77.01885695565737,D,65.79391727727484,-9.210449814790291,E,153.40959712841112,70.52690629321572,88.12242530848226,-230.4644567911901,B,A,11.371521971854767,A,D,1
Brazil,E,D,C,B,C,-60.74259833206934,A,40.740644173885734,31.272036255551328,E,144.39366210698506,-214.39931035554775,-53.295216753880446,-14.903625124523845,C,E,-96.62450336756427,C,A,0
Germany,D,B,A,A,B,70.46391764896468,D,-26.55932807294534,-40.54960163400743,B,74.96195731406877,84.27215303520649,-122.22193301819513,-88.3761809215308,B,C,158.60635811490008,B,C,1
India,A,B,A,D,C,-157.46649522716515,C,49.76614267430291,9.8597257732765,B,19.873362755431216,33.960495960997655,-173.41996502054087,91.09018274424183,A,C,110.91931785060127,C,B,0
Germany,E,B,B,A,B,106.37866075006134,A,-95.47949655290769,68.05234318954156,B,-22.978970197477175,21.106041609762638,-131.47717848568564,51.6044975514622,C,E,38.911212498398626,B,D,0
Mexico,C,C,E,E,A,31.68377181066803,E,15.555312080353408,17.658725225747126,C,-69.3683929604587,-65.05889831233306,173.4683176363154,-85.72221830893501,D,C,-101.84255095846524,C,D,1
Mexico,C,A,B,B,E,-115.76946716789811,D,83.1046267669323,-15.101578214039229,D,135.45688710449306,-131.80423962433468,-50.5491162929928,-76.85249483873166,D,B,194.22060441782116,D,E,1
Other,B,C,B,D,E,21.634021693745055,D,147.5321444877777,-140.40421142126638,E,15.898084540615084,-148.16288713157567,167.1405938210386,130.71246165087115,E,A,-119.6055205957725,C,D,1
UK,A,A,D,B,D,112.9978688264002,A,32.74351349740762,-151.70317225591006,B,-56.66465437630467,-81.48576026850284,-95.22838339082139,42.485654811371475,C,E,30.260308140077598,E,E,0
China,B,A,B,D,E,121.196607116174,A,180.8172917512283,72.90994953000607,C,118.91054691689784,65.04727449215486,55.51761312611292,234.42060008028082,E,D,93.69584363916881,B,A,1
Mexico,C,E,C,B,E,-233.29045303177685,E,-12.845742244448271,31.45855791022083,D,-149.58620152611857,83.46949069802793,158.43123598397605,72.44236361485613,E,B,-50.92929301225527,B,C,1
UK,C,C,B,D,D,51.75633270165607,C,-161.69007539297286,-269.93012613616025,D,-20.04745443154335,80.78008139951362,45.747394542766344,-147.79077797483575,D,B,238.5574606281328,C,A,0
India,B,B,E,C,B,177.31667923653401,A,31.946270885484335,-152.0896967194759,B,-88.53668769310138,163.0584320585845,68.86905003064794,191.15607399569254,E,A,-58.411711092648424,C,C,1
Other,D,E,B,C,A,129.90924204468547,B,169.25557563887094,22.146273734832658,D,-83.55064505699556,-19.847588189562636,-66.80570156879658,126.18451728201383,C,A,186.89620353871638,D,D,0
China,A,B,A,E,B,-139.10483205187165,C,63.675675455207625,-215.84665559149096,A,-116.68767943516418,3.5910395408232385,-86.3013400563466,-178.8525126898422,B,A,-48.958121531188446,C,D,0
India,A,C,E,D,C,44.39517475218365,B,-17.834325874557763,-126.99115029628132,E,116.86483281061801,-3.9908454308536685,77.34040472856721,136.7843500649635,B,A,-9.187097128637234,D,C,1
China,D,E,D,A,E,39.2147722424912,E,64.32917681579696,132.1114383511863,E,-7.677025586108709,114.00066522361452,-23.244621178293613,60.80045512998504,B,B,-76.56002838058609,D,C,0
Other,A,B,E,C,E,-44.11443006558587,E,-2.3231744951524025,17.081386281986344,D,-147.83122432870988,-26.02720672103714,10.08318351211918,-111.97548671727402,B,B,-62.2626705963915,D,A,0
Brazil,A,B,A,D,C,-28.736324525186447,D,-38.66611995093845,-43.06116852892468,B,53.700394371607715,-19.00000535112534,144.00818448701952,-93.37591686641386,A,B,11.573851500529896,E,B,1
Other,C,D,D,B,D,-80.02865233927517,C,27.083075224165075,-130.64381025043986,D,-138.74126982466663,-59.80611958780769,-20.725559421925833,-63.82752892666357,D,B,-28.187318955543038,A,A,0
US,E,A,C,C,C,-85.25852644980188,A,-40.86236874989742,-26.143405211115965,C,-34.83237285816905,-93.4863199434701,-92.48994228155794,37.64284603435144,B,B,53.59767494614584,B,D,1
Brazil,E,D,A,B,A,-60.597482847885274,D,61.44424453243186,-180.45306462973613,C,-86.40288961891851,-19.529199060193807,3.141721052137124,-23.96004337082467,A,D,-48.07592992464515,B,D,1
Germany,C,A,D,D,A,-121.62287135979828,D,28.696632746143102,62.86806526286537,E,29.729814096789593,-12.549525864638886,188.17460497132515,34.6657508726337,B,A,-67.10679263735445,A,D,1
India,B,D,C,E,B,-6.297019063531163,D,-27.121178267814084,98.55620476853282,B,44.534373875976954,-146.12513417861513,16.156007654979163,-92.22107144816435,C,E,55.774230588649445,E,A,1
Brazil,E,A,C,A,A,-179.28155910835346,B,77.47391660053309,75.07020977628143,A,66.36425216834371,107.47238496711581,13.935626663762854,51.661340539974475,C,B,-61.0158593594618,E,E,1
Germany,E,C,A,C,D,39.6997360242359,D,-39.94600648361074,38.46493220834786,E,-17.50055878256412,30.120964903488108,-23.12341230196292,-125.30445896102327,E,B,3.2913778871162673,D,A,0
India,B,C,D,B,E,61.66545611214455,B,-26.99179829662094,102.91401231966614,B,180.4299922554376,-195.69444305690376,150.11545036455655,179.7286303728661,E,E,-92.57120706513155,A,C,0
Other,D,E,E,C,E,-55.03772727747308,C,-61.2121033544064,1.919148686662623,C,-98.1104337466014,-89.59081714831557,12.414800140980175,87.94459819953063,D,A,39.02587881991009,B,E,1
UK,C,D,E,B,E,-191.6963035572535,A,129.36776074456623,-160.5396396164946,D,4.884990179369461,-58.5704742739686,33.42699273533169,9.791769171715929,B,C,-58.88224881406124,B,E,0
China,E,E,B,D,A,133.007328447444,B,-29.723944360844605,-134.4466884174782,A,-144.7087516913665,-102.13455488344192,-31.804432630525127,-73.8489735513998,E,B,-33.497194597480586,D,A,1
Germany,D,E,C,E,D,-53.997796694863595,B,16.710716066927468,-125.87068890206339,C,10.678071477146434,134.01404087736086,9.728851027685769,-145.06704214297025,E,C,80.72420766368286,B,C,0
Mexico,A,A,C,E,C,66.83913800466564,A,-89.76333802254457,26.571411605006574,B,52.65982378499483,40.247235237435994,-227.93773516332513,-181.7966252125667,E,B,18.361659139383228,E,C,1
US,A,E,C,E,C,-131.79055798950654,E,-37.5332425211414,-42.163727388636666,C,-38.63637129299073,61.9275350212952,-138.01724575390983,-33.739634630320054,E,B,42.064973283338944,D,C,1
UK,D,C,D,C,B,238.10023326182596,A,161.5110902369172,-36.08078946228878,B,72.14383003376052,-12.398328155115143,74.00948080946681,66.97841094437993,D,E,138.80260049383676,B,B,1
Brazil,E,C,A,E,B,110.32156850369972,D,-65.69413741863983,98.6621675342219,E,6.800587254419126,123.03606078296593,137.01863100542255,-82.80270921490927,B,D,93.05671637690244,C,D,0
Germany,B,D,B,C,E,2.105914215011808,B,-68.06266685754196,94.12337450644642,E,-26.543018194400187,-84.61083385026502,-81.76725499768193,56.48285111669864,E,A,49.428258372904146,D,C,1
Other,D,D,B,B,E,42.16412977504931,B,140.4771567866801,-122.87347075974576,D,195.7998461810534,-45.52897230935683,82.34043558687392,-26.173367775708,D,C,-92.60917477795745,B,E,0
Brazil,D,D,D,B,E,137.4288889982193,B,-5.422682489386419,146.98279375981858,B,53.76365347549095,52.15968978400358,-137.3176869459128,-58.26239144736331,D,E,23.578534951655662,C,E,0
Mexico,B,A,B,E,C,135.02618040109925,C,125.85287532293958,-104.69883667750597,D,-105.04401870696023,2.5002528714329735,-66.29112263533283,-88.33603278337858,E,E,109.20729419931179,C,E,0
Germany,D,B,A,E,D,-8.308551398908532,C,141.16135054322112,-18.02881883379773,D,51.95598766017372,46.329534675246606,82.30607477672976,-170.23444116173332,B,B,-114.75338914171954,B,E,1
Brazil,E,C,B,B,C,-106.96601546974864,A,-139.36559540375143,75.2128737132156,B,-298.55598520027786,-34.98268680949348,98.42101019243049,20.25132615016484,C,E,40.916161576253124,B,B,0
Other,D,C,D,A,D,-46.640819414010906,D,246.78942290095472,-72.15305822811779,E,-162.48358871742937,-55.753156186592925,-59.93502821623369,-67.69319781786565,D,C,8.070981155529811,B,A,0
Germany,B,E,A,C,B,30.418612093310976,E,93.19293094689833,32.43791028472699,B,-45.186559922668664,-80.89223285510344,-84.50884408524351,-48.03449321405866,E,A,-57.74598087620472,A,A,0
UK,E,D,B,E,A,-55.96064283292436,E,-19.177119916214625,208.49405368746807,D,193.7137941717367,-12.283360354958246,44.523222640854094,-50.51193132059551,A,A,152.16121014872684,C,D,0
US,C,E,D,C,B,3.185982899647234,B,-79.02658221227188,-232.38184825068035,D,74.7034311212572,74.96529685426599,-121.6297658929288,41.87314693712805,E,C,161.59654014622186,B,A,0
China,C,E,E,B,E,60.893400915935345,B,148.43807728507582,59.47356827826972,D,-42.507900915028294,27.06313366937175,-101.68435828528963,-56.756943432945725,E,D,110.26053129644666,B,D,1
Mexico,B,E,C,C,A,-7.706401315937115,C,13.322408376149358,61.8759131638267,E,109.50922759267662,13.301395158398613,-84.46119203974129,18.055867165673934,E,E,-74.35856260915813,E,D,1
Other,A,D,D,D,A,131.962595279009,A,-45.65871620715502,-81.0524891821678,D,71.9831991739624,19.56148618512108,60.99222818006742,9.79753413881387,D,C,-132.28819451915084,E,A,0
UK,D,C,C,A,B,1.7443665414038505,C,247.15797121087348,-87.15012486617275,C,9.869308305131993,-26.780670502833747,2.628216569792233,-116.4008121062703,C,A,-6.625947623840688,D,A,0
Other,A,B,C,D,B,-5.8107648048968885,D,-36.398347534307824,4.014754394136476,B,64.0893967405604,1.0758595394875767,-29.35138974671738,106.52829466452846,A,D,53.32366009235854,B,C,0
Brazil,A,E,C,A,C,-133.8536474279838,C,32.616649622021896,-83.93720856368361,A,2.0771541637860933,-167.39030295845922,-49.31546055177096,-19.12329736095827,D,A,-62.330858584984824,E,A,0
US,D,A,D,C,E,-52.492049175636545,D,39.05479635808861,-48.73248311962974,E,118.94904183499506,-107.0106729179884,139.42451271164717,-49.19703173196467,A,E,196.56759387667634,B,B,1
Brazil,C,E,D,D,C,40.972103960494984,E,-67.71739943522583,47.53337497775052,C,115.95094250026054,-52.885755809509604,165.69691023684342,-108.60699910567901,C,E,-219.0741437989164,D,E,1
India,C,B,D,D,E,82.4345962318735,C,-103.56695117677626,40.09593189599976,E,-24.801392614227165,43.77658147421606,-55.48682956084239,87.88083406555508,B,E,-51.73103921266955,D,B,1
Mexico,D,C,C,E,B,50.77752303855026,B,-80.56986922805433,35.18550208705703,A,-42.00862179971267,-169.77367119030458,-48.16950078714453,4.268296633165772,B,E,83.79850006897853,D,A,1
Brazil,D,B,D,C,B,47.03885113444271,E,-188.91343961631853,94.66905761756173,C,-7.249185510055323,20.57273879659376,-53.445143873437736,31.159005678199097,C,B,-177.4050685192325,E,A,1
Other,A,C,B,E,A,169.61659990435044,B,-90.05015886259577,10.174370778893529,D,-136.6355890560209,114.10321639334511,-30.93215931004256,-14.264459910726563,D,E,56.63937751789182,B,A,1
UK,C,D,C,D,D,-2.1181390566656746,B,-77.41030475324523,66.89941096881947,A,46.84535701782523,-120.93649934993691,50.94921915562588,65.29135778969766,E,A,41.42000824261317,B,D,0
US,E,B,C,A,A,-149.36486501867253,A,-50.62846329251257,64.08442166425723,D,-31.298567061478433,-105.20589919581951,-234.26400956284175,117.59735488335016,C,E,99.32397749006275,C,A,0
India,C,E,C,D,A,33.593080816153844,A,-53.37616676301175,-41.560070420800955,B,-49.41082385970478,-93.26720535918726,-6.500565987907869,-15.914675262512592,E,E,-53.442349717989714,A,B,0
India,A,B,C,C,D,26.862535403954112,E,-50.02303371125425,86.64603438181308,C,82.28872175311018,136.14268524855316,173.93894229917444,78.9813163150967,D,B,34.16716286517356,E,E,0
Other,A,E,D,B,E,95.41625076058281,C,-3.8169215195868467,-7.792049377010514,B,79.81807215987176,75.51289281811219,-140.23231161076512,253.66697359225924,E,E,-24.36817939027736,D,B,0
Germany,B,A,D,D,E,60.28391194483754,D,166.3861594323351,-142.6158495391737,E,-13.608114516666356,106.48816737260893,263.8050104876127,-98.48409023260001,A,D,69.921571781136,C,A,1
China,B,B,E,A,D,36.87775648168617,C,54.448482141965904,31.21163741883512,A,-18.95263713302654,-7.631555934426785,-23.309138899649977,-19.045924366721906,D,D,49.75373955088593,C,C,0
China,D,B,E,D,E,-155.27494874301692,B,97.05241116971561,5.037797481055835,B,81.07593449450792,-46.01492661373187,39.81985956525812,-44.1142151433434,E,B,-3.7443610717306215,B,E,1
Germany,B,A,E,B,E,-22.62478652492775,B,134.03431724360303,-68.70510637324954,C,-81.85650643925216,-166.6261926665676,-68.59897900514923,-6.562577749968002,D,A,61.82224489060012,A,A,1
Other,A,E,A,B,B,-29.07657848326288,B,80.57942570584991,-77.2509238404932,B,85.2639183989374,-40.671699366046596,115.87658103523646,215.7894026843405,B,B,79.46506750251554,A,C,1
India,B,D,B,D,C,9.28429218164875,C,-8.451832087994838,-47.18436505396911,C,34.480393921188714,-222.75190982499004,-57.791819014315635,53.626521074007506,B,B,-12.544668392938044,C,C,0
India,E,A,C,E,A,120.81408409089977,A,-44.03161265894081,-14.330567955984144,C,-150.48282310445927,-55.481164524286996,41.1525320656333,110.87543625530812,B,C,-78.66612213375207,C,A,1
Other,B,B,A,A,C,-41.36216430812789,A,66.47495919457972,-38.82447688765552,D,-87.5551584438239,-44.483460810307484,-86.00928807349088,-106.51062593005459,B,E,-60.890160454758416,C,A,1
China,E,E,B,B,A,80.12794930264131,C,80.36724381204073,-49.80540180735753,E,8.019772876603952,-65.95393067775208,-62.22849615053821,79.37284431568906,D,C,-100.1174894100094,C,D,1
Brazil,B,E,E,B,E,-183.58780002128475,E,9.981896842807465,29.80637996844727,C,-31.57075210706371,149.8563639516467,109.85911295140711,-39.71614602556197,E,D,140.01030655340173,B,E,0
Mexico,D,B,B,B,C,61.10962697973338,E,-28.640497770208988,-65.6105574053394,D,-90.15639291215822,136.61755306956854,23.209275633031417,-57.25352386783877,D,A,12.4371702600872,C,B,1
Germany,D,E,D,A,A,51.5242054821738,A,-17.04792543497423,82.43212182655124,D,-100.58673130499496,112.0736836581845,-51.18783346910975,138.53604948398345,E,A,-74.46258676108826,A,A,0
China,A,B,C,C,B,93.70349578106652,E,-116.62423654012926,162.53390727084968,A,149.73916338706056,53.580361505794414,9.80063589006042,22.5615736656776,D,E,87.07896370634347,B,A,1
China,D,B,D,D,C,-4.953836617219005,C,-4.356591320096553,84.49359777874032,A,1.7322141402553157,8.364950192569717,-39.10659312553605,23.0369028737508,A,C,-10.696694520084012,A,B,1
Germany,C,A,E,C,E,11.934628854777229,A,123.566450267266,96.33049477625823,A,15.402042594668755,22.375289975196257,-189.73157077791805,-76.96836126737703,B,B,73.56764564901837,B,A,0
India,D,C,D,E,B,-63.053075185066476,D,-79.56473927090991,-9.185513909658468,A,5.997986332038375,168.54194087238358,200.4480065279538,-67.6125706977064,C,C,36.45698244824465,E,A,1
Germany,E,B,E,B,C,80.88651089894731,D,-54.09811591132115,-25.583591745876404,C,-20.130624889999176,15.555726455086196,190.47279563517517,101.76399856948674,C,A,-24.20573116560627,C,B,0
Mexico,C,C,E,A,E,23.187019382245992,B,93.724855926293,34.73371056848692,C,22.86291945681802,-36.105737862146626,-65.29574097728631,50.15964663831065,C,A,30.692822849036705,E,E,0
US,E,E,A,A,A,-123.72670286455687,A,-67.53289511394476,116.94804306519366,C,-135.1683814969033,13.706541238459872,-1.5170354926077294,136.15983500313672,B,C,-61.83880479404499,A,C,1
UK,C,A,E,C,E,-79.64143210790557,A,36.89501324865318,-151.82047922043515,B,181.2283570998171,-46.39863455192192,28.648273755216813,-4.229113328828059,E,E,-130.2362844497464,A,C,1
Germany,B,E,C,B,C,-136.74663044701822,A,-75.98548614308164,163.18779235806576,B,-11.036771152419924,-18.76580963973364,-113.28624871128359,12.713185130755026,B,E,94.95126652557516,C,D,0
China,C,C,C,A,E,-87.55494589643894,B,112.45639712870843,80.06879397638625,B,118.58308998719555,80.44538616018374,58.24279350388895,121.15269219849314,A,C,-236.9727147826186,B,B,0
Other,D,E,A,B,C,132.05675531956362,E,90.4658921204252,-144.96027020954145,E,136.25098083310658,-105.76946184938332,-80.84834183438929,-68.95594538753926,C,D,-63.09185955953207,C,C,1
Other,C,D,B,E,D,10.599943789360019,A,104.04016844765924,-107.08698473593759,A,13.955605989415998,57.83096869069521,-32.443597006670984,-71.33224604339448,B,C,98.13122567262089,C,A,0
Mexico,C,D,D,B,E,-26.3784824458265,E,16.092985238014833,-148.0843237512962,A,-65.99003210289263,-15.107234657336127,48.039324707780096,-49.46152374783902,C,C,-112.80442968261066,A,B,0
Mexico,B,A,B,E,C,95.5115998998187,B,-90.37398188452251,-99.2193155427872,A,67.91734975763787,-58.055782901483575,-52.13802802105899,52.784335322104226,B,C,-36.277416094359474,B,E,0
India,A,B,E,A,E,0.4932626353531113,E,-182.30113528732264,-164.99280514172094,C,-15.662851217640187,62.37228837068701,-105.44292495807377,-10.761443585711264,D,B,-68.18437732819837,E,A,1
Germany,C,C,D,B,B,98.84659331575004,A,87.5293911637103,-62.831633886910296,D,48.245436119747055,-54.17176371632498,23.929767000942665,31.74747224052935,B,C,16.10443611482723,D,C,1
Germany,D,C,E,C,E,-45.514293363573344,D,140.59696741734948,-77.43798707579353,E,-34.313971179254196,-94.34070884671875,109.22651355844502,-58.06397926252978,B,C,33.71428979077598,D,A,0
