marital_status,age,ethnic_group,handicap,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Widowed,77,African American,Physical,D,-38.48269030794391,-176.8031634915008,-15.905901773287937,B,B,-5.609323278834184,0
Widowed,35,African American,Mental,D,88.35865630879964,-141.12203934002133,-87.97383792016834,D,A,113.89687909665685,0
Divorced,30,Other,Yes,C,20.437873234404986,-174.9396734385997,-124.35143791237321,C,D,-1.5280851393341042,1
Single,49,African American,Mental,D,-51.83917341956214,-172.12009293514782,96.84754080113522,B,B,222.10116284741562,1
Divorced,82,Other,Both,E,2.9096800556267053,-153.66567597773272,8.793145521128764,A,B,-47.8268302725113,1
Widowed,26,Other,Physical,A,12.60170827571664,-79.33986634822404,97.90957141403224,E,C,37.620687847499426,1
Single,51,Other,Physical,D,207.07470855278416,-33.251308531952375,119.522264670834,B,B,6.004556450277427,1
Married,51,Other,None,B,-89.98993749597605,-31.716861710983714,-76.39329230945354,C,E,-141.8370641053305,0
Single,83,Hispanic,Physical,E,204.9551427467112,-33.26585978047569,74.737152841025,B,C,-78.30259996473612,1
Single,74,Hispanic,Both,B,-81.81257936754372,14.533880316775596,30.316374790301136,A,B,-34.56635791255999,0
Married,73,African American,Both,E,108.49684847172418,-7.791826345507789,-14.765920810633865,E,D,-251.65066093789105,1
Divorced,86,Other,Mental,B,-4.55471753382474,252.63827165199015,31.173750935080424,C,C,49.95824530909282,0
Widowed,79,Hispanic,Physical,C,-34.986079539946644,108.5239234424889,89.02691594208245,B,B,-125.28106524124387,1
Single,82,Asian,No,D,113.56200159016348,-114.89340564572362,21.312448543689882,A,D,102.92183894127811,1
Divorced,67,Asian,Mental,B,-124.69190145210398,139.52958563161678,78.83454270821308,D,B,186.14886120650334,0
Widowed,62,Other,Both,A,-6.893087497881792,-33.99086501129773,56.11465489005849,D,B,24.39971506983025,0
Widowed,69,Hispanic,None,C,-24.044581956851246,42.54182170541005,107.05535041290979,C,E,-118.36104016177562,1
Single,39,White,Both,A,71.3345559793176,-24.321847143630606,-80.33633985342321,C,C,-39.04526682222409,1
Divorced,91,White,Yes,B,39.19067811879168,27.655074626438232,-25.65712443012409,D,A,65.32479565894245,0
Divorced,89,Hispanic,Both,E,179.0257747816292,72.71394257990119,-28.70378812431595,E,C,89.00331703103491,0
Divorced,69,Other,Yes,B,-50.72008209548976,-135.46363556745038,113.40681525749457,C,E,-37.17461007393153,1
Single,60,White,None,B,36.92456918684643,-76.77499064756005,-299.63919567065835,E,A,-243.0035040523069,0
Divorced,39,African American,None,D,166.77570275987986,-79.75168579842267,-158.75829769294913,D,D,-37.10703237760598,0
Divorced,67,African American,Both,D,-12.981455429679082,115.60860173781471,78.88836989855669,C,A,80.08273235963341,0
Single,64,Black,None,C,-16.09978756701505,115.53189364049443,80.23617487721734,C,D,142.35163419837653,0
Single,56,White,None,D,148.81274774049595,100.53532815432769,40.16053208375448,C,E,96.13849630719893,1
Widowed,43,Asian,Yes,B,179.18845211155045,130.84169075344656,182.34643386564767,E,C,51.887797071575136,0
Divorced,75,Black,Both,C,59.86828918009935,107.53009066566743,23.174662665608338,A,A,-185.78732326648384,1
Divorced,86,White,No,E,-125.80658658211448,-29.751579193920787,-145.24262199636985,A,E,-25.34823646486434,1
Single,73,Other,Mental,B,-90.29922527086794,15.642553654360611,-75.61898656221588,E,D,194.3027006671721,0
Divorced,88,Other,None,B,30.772499685853425,-172.18654305936533,-129.24991197013475,C,C,-154.84628623163758,0
Widowed,64,White,None,E,-139.39602189435317,-153.89079712497485,75.13181347556075,A,E,-9.777504264899472,1
Divorced,46,Asian,Both,E,26.372242134609753,-34.17491222528878,100.72635489005705,E,E,-115.60245848459971,0
Single,55,Hispanic,No,C,-10.247603133730985,-127.68754397639184,-79.81207548711741,C,C,78.11432012557552,0
Married,88,White,Both,A,148.30971583772478,173.54082331875279,1.55121631832815,A,E,12.245068519183516,0
Married,38,Asian,Yes,D,-109.51549363204225,-5.1608520174893435,71.5638071127513,B,D,-162.75368060183084,1
Married,96,African American,Both,A,-32.450290832834696,-130.45848342444143,-24.047972064370573,D,D,-48.24899947131535,0
Divorced,50,Asian,Physical,D,31.116831844650296,74.03301400176304,34.93673275582444,C,E,-49.56182102517083,0
Widowed,33,African American,No,C,54.82407496992925,-40.81782845004298,98.52372018232097,E,E,18.00863506892031,0
Single,21,Asian,Yes,C,-140.67133007486098,127.65358211607295,-195.08066024382384,A,C,-9.1617170300389,1
Single,71,White,Mental,D,129.7722285766156,-133.96410521706048,188.42923464009772,B,D,82.36633822536739,1
Single,74,Black,Yes,B,41.87313180970226,218.68511375597691,30.4809316652847,E,A,-31.40339375180044,0
Single,29,Asian,None,A,180.24110225660647,18.964816523790155,41.88864778944627,A,A,-43.22023411020803,0
Divorced,35,White,Mental,B,54.05884774414701,-45.367699669563095,-57.04766403670215,A,E,0.7351483146466677,1
Widowed,43,Asian,None,C,-2.5753816729284105,-176.27969468283635,-43.74579786834721,C,A,27.350928582944917,0
Divorced,95,Hispanic,None,B,37.9801034848407,88.65943138793563,101.90393596292051,B,E,-70.73218373035337,1
Widowed,49,African American,Physical,C,59.62597461862133,-47.509016651949736,-74.67366210745531,B,E,19.484701559623268,0
Widowed,84,Asian,Mental,B,-122.15169845916658,-94.48232301027876,-129.341588544995,C,A,5.456904665125392,0
Married,26,African American,Physical,D,-25.287854584651097,102.55286438195388,-41.59438745670931,C,B,-3.86834237981162,1
Single,18,Hispanic,Physical,E,-32.20635818105997,99.76402265870558,112.90787865029208,A,B,-40.09533929699521,1
Single,86,White,Both,B,107.43460145248956,23.285069069627724,-66.39888071702057,E,A,-248.28023944678742,0
Married,24,Black,None,E,205.87083716847948,-89.98961684047262,69.34251943444238,D,B,40.50561732211608,0
Married,56,African American,No,C,95.90936178640926,114.98884035308934,30.781364376802788,C,B,-65.01858526476254,1
Married,28,Asian,None,E,41.47651566065247,24.31834573104068,42.50419440289717,A,E,42.82204419391289,1
Married,33,Asian,None,E,-5.140289972828194,72.8108299056181,1.5358331063455735,B,A,69.74329610811837,0
Single,54,African American,No,A,69.91277900198848,147.7141822182932,190.061597786669,B,D,-246.75376812932095,1
Single,68,White,No,E,75.01911444979916,138.31201898033555,-69.98808902803152,D,E,91.69807853336235,0
Married,21,African American,None,B,-190.56107250037977,-204.7312278653509,-66.06068939197559,C,C,-28.115777562204187,0
Widowed,68,Other,Mental,C,33.593248815726184,23.6747591217342,76.30131285910238,E,C,-44.28707241763074,0
Single,40,Asian,None,A,44.85074868679643,-244.23542911901345,44.87940685755244,C,B,24.98263118017563,1
Widowed,22,Asian,Both,A,-5.208164440536007,-144.7183544337023,81.09040307387,C,D,63.83357429180258,1
Widowed,55,Black,Mental,B,-76.63687428493512,-42.809617321055114,-75.08430199020941,A,A,180.78904033833413,1
Single,49,Asian,No,C,-10.792050418009328,61.43618456563493,-157.8241943277494,A,B,-167.54897804189198,0
Single,52,Black,Both,E,-49.630075330268845,139.75353415274532,118.59709340624099,B,D,40.767291255495856,1
Married,71,African American,Physical,C,73.15029197964432,-138.4428537729228,68.24492491003515,D,A,62.40135566103325,0
Divorced,99,Black,None,C,-24.927880941929786,46.59691717324759,-184.45178056502735,A,C,56.33358724546399,1
Married,40,Asian,Both,C,-48.24613060698561,-17.06805208972978,-85.45087963243898,A,C,-102.57345421355397,0
Married,89,Other,Yes,E,-50.343479669623015,-187.57358172508262,134.57315058816138,D,A,-62.57511496964272,0
Widowed,36,Hispanic,Mental,E,27.741307014059096,9.542070471756372,16.41112791989248,A,C,139.20021874698557,1
Divorced,39,Hispanic,No,A,124.82657584713812,-41.346304694852336,94.71359080361313,C,A,-10.776907934500258,0
Single,33,White,Both,D,-78.3253252018609,-14.150411815711154,-15.777729566590864,E,E,-58.65830190514294,0
Married,52,Asian,None,C,5.722692243903333,49.70633729554844,-20.19706518467607,A,A,54.29795136850718,1
Widowed,51,Other,Yes,D,-99.23980422302724,58.3284058985318,16.65746627953722,A,D,-62.36109877197728,0
Divorced,50,White,Both,E,24.354557350388692,97.04271876380662,-21.553787791950864,C,C,-93.20218982805815,1
Divorced,63,Asian,No,E,29.83475290921762,23.851722025265857,-11.474561389357312,B,A,32.18018529551318,0
Divorced,82,Other,No,C,-77.60445633297617,145.61722140555622,157.76892449163623,C,D,22.460727296068793,0
Single,64,Hispanic,Mental,E,236.9583067237019,224.43025998756045,3.3812594573808883,C,C,-30.12954967041845,1
Widowed,91,White,Mental,C,-48.565210633957236,117.76533190228137,199.2544597620091,C,C,11.929322904184545,1
Divorced,72,Asian,Mental,A,250.03708093548767,-12.543399559978653,-8.16895746686471,B,D,-84.40932929697303,0
Divorced,87,Hispanic,None,A,180.9537220608496,187.14180308958834,55.42360345023176,A,C,12.497637931119634,1
Divorced,56,Black,Mental,E,102.04993362158238,7.80834059629098,109.57895170395724,D,A,150.6402661048313,0
Divorced,93,Asian,Yes,B,-83.50013079807017,114.35235849107855,136.750635011457,B,D,42.60123143054965,0
Widowed,44,Black,No,A,-232.7792481985817,-149.68591791217654,-133.19939883676045,A,E,67.54843365495434,0
Married,66,Hispanic,Mental,E,-129.78579177812668,-135.40473335211166,151.02632626422806,A,C,92.80948236357547,1
Divorced,51,Black,Physical,D,-86.52015066948945,92.4675029611126,36.80625151238893,B,B,142.86597302211692,0
Single,81,African American,Mental,B,-88.71944080622332,52.890332426004896,-259.68368564523587,C,C,198.86671562891138,1
Married,84,White,Yes,E,-117.33420812210855,51.03967267970248,14.600104946517536,C,C,-2.5716100203166348,0
Widowed,38,Other,None,C,57.050634598081864,68.40427601815622,-101.00114661178326,E,D,42.67095513644294,1
Divorced,51,Black,None,C,-89.42655140561475,-60.32091950198289,-87.60705167821699,C,A,-225.22118558418464,1
Married,97,African American,None,B,12.102276771696287,-173.28669176236588,-140.69290628470887,C,D,-139.85703187336972,1
Divorced,84,Hispanic,Physical,C,39.538043363294406,109.0987208976184,152.1837616729319,D,E,152.78255521606388,0
Married,94,Hispanic,Both,C,76.32727865867042,-80.40020853470719,-32.76296948379308,C,B,-72.74639515140478,0
Divorced,66,African American,None,C,173.48896513115807,91.23146758023307,-35.421217055813486,A,E,80.9028244481415,0
Single,29,Asian,Yes,B,-14.040967029200575,67.77699661213184,-95.23851918374048,D,A,75.39441332326578,0
Single,57,African American,No,C,86.95606270609734,-48.780763836665656,209.5094464207993,E,D,-51.6831762796663,1
Widowed,87,Asian,Physical,D,-0.5486045750180036,-83.22774769394317,295.9171638195642,A,E,-79.24486171604009,1
Widowed,60,African American,None,D,10.005971477613473,109.88244197625096,-31.49840069979523,B,C,-26.05807107304603,0
Divorced,94,African American,Physical,C,99.09316394941044,62.047320589752644,-41.56653725968066,C,D,-81.01469072440968,0
Single,43,Other,No,D,225.3522560616203,-76.72041371532698,3.1310160592246747,A,D,-42.27338164029003,0
Divorced,79,African American,Yes,A,-3.8912841581134607,-95.58745242292235,129.33336309124448,C,E,5.555464789790558,1
Single,87,Hispanic,Yes,C,124.41881323404311,-69.41426965298223,54.27479605887678,B,E,37.55013710428333,0
Divorced,34,Hispanic,None,E,-82.11437708528437,159.73312322152762,-23.606276935850993,D,D,171.1627126352501,0
Divorced,92,Other,Yes,A,-28.470623336088472,-10.010205742646518,-112.98216436354167,A,D,-84.3327455486991,1
Single,41,Hispanic,Yes,A,89.7954400359204,-44.83046050483058,-24.56498161352682,C,C,65.44183932125644,0
Married,43,Black,None,A,-19.644039253393096,54.96914166793248,-4.228228248358136,B,E,23.882220216655057,1
Single,32,Black,None,A,153.79716233223363,47.76232589222992,-0.4961428076315703,A,A,143.49552931367117,1
Divorced,50,African American,None,E,-116.3962843953529,115.77287785590609,-34.6360827167488,C,E,-111.92157774607207,0
Single,59,White,Both,D,77.7086109923976,-161.20646381201306,56.30683203035709,D,B,-13.210070986165306,1
Widowed,95,Other,Both,D,14.162324556402755,-89.85438992718905,-9.295654284463712,B,A,87.52786186065582,0
Married,53,White,None,C,3.6168678561489926,-73.67102837501702,-66.76139169544938,E,D,102.91539989829647,1
Divorced,35,White,Mental,E,12.200741690636843,-142.80278528618962,-113.12970436654027,B,A,164.3134238078449,1
Married,79,Black,None,C,-81.65702282565219,-228.23584487611149,116.63187031729738,B,D,12.459194046699412,0
Divorced,75,African American,Both,E,-122.18013615489562,140.58704253566637,-64.8926607469587,C,A,66.52318248803415,0
Married,93,Hispanic,None,B,82.36880300672625,-98.1821736268424,56.29072412443513,E,D,-47.99705155787823,0
Single,28,Asian,Physical,B,-15.795874736679446,86.62513906288243,151.01925961919883,B,C,143.1199083498622,0
Widowed,79,Other,Both,E,81.00436954007748,37.34942600945737,50.88031599950719,C,D,4.119042696201179,0
Widowed,49,Black,Yes,D,-125.01672919243683,218.40357069179115,-80.74987725090693,C,D,29.297753031684504,0
Divorced,61,Other,None,D,4.745207274512552,38.26234532040928,-48.562194409924004,E,A,-139.3328048942027,1
Single,43,African American,Both,B,29.2336375899439,-17.15978092532284,-140.06709897520614,C,D,40.70615997766003,0
Single,92,Asian,Yes,A,45.22213176761951,-201.4315222611021,3.0245698415824807,C,C,54.498891909367465,1
Divorced,97,African American,Yes,C,0.08482328607975873,-16.94370246231748,-47.573667633697944,E,A,126.25382552275921,0
Widowed,92,Other,No,C,22.202013141770653,19.10450778210855,123.84909215858622,B,D,20.337566570757218,0
Widowed,48,Black,Mental,A,148.62125005704405,16.394909015615696,-90.15913866245558,B,D,5.650103663467106,0
Widowed,87,Asian,Both,C,26.07775258408218,48.99163221088038,-27.716650816770823,A,B,122.89949843528962,0
Widowed,76,Other,Both,A,121.30573824809932,60.95757313722602,12.808941319340184,D,B,12.81804900068394,1
Married,19,Hispanic,Mental,B,20.96011680768943,11.938507406939221,167.60401548590048,A,D,135.60974915974535,1
Married,28,Asian,Both,D,-272.8439335208433,35.600183447186524,-84.75063709871706,C,A,-63.735722394621085,1
Widowed,57,White,Yes,C,60.64025705386409,151.51450952550582,167.13200328631322,E,A,46.7385661870222,1
Widowed,44,Black,No,A,-12.240171938986755,-129.78672331207633,42.6930204845708,E,B,102.24052878211603,0
Widowed,69,African American,Yes,E,37.49964427400539,-19.05631356974574,-92.18764989151695,D,B,-46.1600893816051,1
Widowed,56,Asian,No,A,-16.410059084548294,178.29451076861247,15.483924995888135,C,C,-88.69328518055565,0
Single,57,White,None,B,97.24596962151409,-174.97058229339365,137.12812213089268,D,B,91.28035892108197,0
Divorced,42,African American,Mental,A,-52.64965466087749,151.2945991687381,62.804312440088914,D,B,89.40068003718669,0
Widowed,66,Asian,Mental,D,-65.35984230241927,3.133956229856458,27.713996628896666,A,D,-58.06273564068829,0
Single,97,White,Physical,C,-240.39221545330975,97.22101649256234,22.275167773468105,C,E,90.79727814938587,0
Widowed,29,African American,Both,B,10.146206716890829,-79.74035037421604,-52.42119395849167,E,D,29.88321098675277,0
Married,22,White,Mental,E,26.326985851486214,-27.984850368976925,-35.56454895696965,D,C,-42.598702494191585,1
Widowed,48,Hispanic,No,E,7.876924542569127,-99.13673462747792,-101.91484173798256,A,A,26.342725270684998,1
Married,45,African American,Mental,D,-134.3985525410281,87.81742162505091,22.93887985280988,D,D,-28.27020670479017,0
Widowed,88,Black,Yes,D,-209.3812992865028,-123.53080263750769,51.973579034748326,D,E,111.6951706782251,0
Widowed,92,African American,None,E,58.43620198744749,-41.19568905708285,-56.13528373054564,D,B,-122.52334736125444,0
Widowed,80,White,Both,D,-69.512014755299,-79.14585316393952,43.41459950283468,C,D,-137.10219926361106,1
Widowed,29,White,Mental,C,-5.7358368446407475,-20.97222125007932,-152.2443952858913,A,A,105.94451668303063,0
Single,31,Black,Physical,A,-94.86847591519869,-4.089943507149322,-1.3642140227764703,A,B,-108.05480838319595,0
Widowed,22,Asian,Mental,C,131.14417985173327,-17.657363346565226,89.31273403028581,D,B,-107.95293037276544,0
Single,78,White,Mental,B,5.293829252138265,-19.34391077215711,212.35326585969122,A,D,-107.1959509936073,1
Widowed,34,Hispanic,None,D,-327.76681709986264,142.27548163238114,74.90303821411383,B,D,-74.11723193924811,1
Single,67,African American,Physical,A,-21.310061220136635,91.60346547257868,-47.76980893194705,D,C,-99.6389338669074,1
Widowed,79,African American,None,E,-119.67514587315691,-140.47402316536474,61.38379392131515,D,A,81.70597322276981,1
Divorced,44,Black,No,B,144.33229866315997,-45.8760031448644,-92.76351695490904,C,C,19.987736090427685,1
Married,33,Asian,No,D,-112.37792976210605,107.47503723355061,41.15249016530061,E,B,75.77018259773085,0
Divorced,66,Other,Yes,E,89.87803513901349,50.035545318316125,-99.54981938452026,C,B,-85.96011716203643,0
Single,91,White,None,D,75.49940639652169,70.6628994949694,36.782011288485634,C,A,3.168601775415076,1
Widowed,49,Hispanic,Both,D,-37.85685538551255,-42.9344164604974,38.20494140054087,B,C,2.9392333115149207,0
Single,53,Other,Both,D,-13.32999819310928,57.629733345077994,102.15839486183135,B,A,-11.51133865096715,0
Single,73,Black,Physical,C,16.98042770485056,1.6644984093133883,-275.63747075471593,E,E,-47.16860958628266,1
Single,96,White,Both,C,-144.35379743731806,123.4312288026075,95.07399617650208,B,E,-93.24130808243297,1
Widowed,26,African American,Both,D,-68.87364131729178,-112.46487380981141,-9.25966518376405,A,A,9.1145934619491,0
Married,89,White,No,D,-88.89067915663554,57.57064498181778,-146.88617885727353,D,B,-104.26869603130771,1
Single,52,Hispanic,None,D,-60.873405705799556,78.62535077102164,-87.60113817557519,E,D,85.39444050507014,1
Widowed,44,Hispanic,Mental,B,155.29656798478675,39.1451445431184,-48.07938228200329,B,D,-13.735308631910256,1
Divorced,25,Hispanic,None,A,-186.60438819933972,-71.00848325068783,-142.86120977617054,E,B,-43.69514428596971,1
