Religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Jewish,C,B,B,B,E,E,-35.99586643005053,9.668980880486844,47.82280620089112,A,0
Hindu,B,B,B,C,E,B,65.08607536996387,64.03730374693029,146.14595265721996,D,1
None,D,E,B,A,E,E,145.20220993393625,-90.8520614823843,56.83293513998196,E,0
Christian,E,C,B,D,D,E,-32.39200285243217,114.81583319862143,-42.45516633784986,C,0
Hindu,D,C,D,C,A,C,-55.22003458146379,77.36117133339884,59.72546949543131,B,1
Other,A,B,D,A,E,E,-99.06136482374448,-188.03642380848595,52.238633487231645,C,1
Muslim,A,A,D,B,D,A,-27.537930122883598,-16.403359781834073,-255.3066051195499,A,0
None,C,A,A,E,B,E,8.953884782918665,57.237478178247706,-8.947086073784071,A,1
Muslim,D,B,A,C,D,B,-58.05745559098464,71.92219446446,169.01762500841352,E,0
None,A,D,A,E,E,D,21.224573950098932,99.58683369794835,73.54575898751962,D,1
Hindu,B,B,B,D,B,B,-167.00475329706478,93.66964470723227,-4.259778419579705,A,0
Hindu,A,E,E,C,C,E,61.57841069022487,10.46144094780634,-178.3733068435041,B,1
Jewish,A,B,C,E,A,C,86.59535417268383,-204.0992252775134,38.54060160180224,A,0
Muslim,C,C,B,C,A,C,-53.29542121729448,-5.83444986729556,151.55195054148442,D,1
Jewish,D,D,A,D,D,C,80.85494410013422,114.41207214934734,-86.3869507480304,E,1
Hindu,C,B,D,A,B,C,76.86573045178693,-10.217611965780407,140.50099565215808,D,1
Jewish,A,C,C,A,B,D,52.608727229877,97.79248249452361,150.24077596193092,B,1
Jewish,C,C,C,E,E,B,-11.956457957535404,145.2737901637459,-51.79617325766619,D,0
Hindu,E,B,C,B,B,A,11.450788580710986,234.2943954704949,77.76097503979098,A,0
Hindu,B,D,E,D,A,A,-29.09742849584414,-125.695502492952,166.89606984286135,D,1
Buddhist,D,D,B,A,E,D,-6.364956284513731,44.17505586944986,-89.89269680246476,D,0
Muslim,E,E,E,D,C,A,-32.51462623869758,-36.09610403795511,-23.723196896460998,C,1
None,D,E,D,E,C,E,166.98243004505647,134.00541039878874,-2.81143045518797,B,0
Christian,A,B,B,E,E,E,67.7521994702538,84.19040637595204,-151.94962055867654,D,1
Christian,A,C,D,E,A,A,-23.44861176864699,142.5660337453274,12.426935497715517,B,0
Christian,B,C,A,B,B,E,116.88307097809272,-36.92830662123442,18.96728726616576,E,0
Muslim,A,D,D,C,E,A,-0.7309261169840504,-4.98101193822881,-242.656161315685,E,0
Christian,D,A,B,E,D,C,56.91137021139122,48.71371453004196,-87.62750125303701,B,1
Other,B,A,D,A,A,C,300.30398252690026,-148.34178161251802,-66.94839129911539,A,0
Hindu,B,E,C,A,D,A,-12.048353174403124,-127.31036935868933,-29.205228462040004,E,0
Muslim,D,E,A,C,E,B,-153.29622045982504,-124.85440416401443,-53.59502880672933,D,1
Jewish,A,E,D,B,D,A,-1.7439426444864299,78.1678827278837,-48.566911170688805,A,0
Other,E,D,A,A,E,E,-132.23262355348007,-10.195287923347756,-70.37785227312709,A,0
None,C,A,B,A,B,D,-28.07635375402855,272.83454696045607,-25.507312824792482,A,0
Hindu,A,D,C,C,A,C,210.00366203268607,-77.73220536227826,-43.34647885211099,E,1
Hindu,B,D,A,D,E,D,-43.81849996659098,164.3468123868282,215.26446990849144,B,0
Muslim,A,D,C,B,D,A,-151.11000128822732,-153.67565817418938,21.307728565857225,B,1
Christian,A,C,C,E,C,B,42.09789204454964,-75.39817282797189,-65.81202081446098,D,1
Buddhist,D,E,A,C,B,D,-29.920029213377365,65.15091357361806,45.638855812976445,A,0
Hindu,D,E,A,B,B,C,-47.18803246304936,-117.10980549194876,-4.107053204398838,A,0
Buddhist,D,D,A,A,C,E,-111.29309763445741,36.855630931460084,-14.986182164788215,D,0
Christian,C,D,E,B,D,D,-195.628460044993,24.096120275853565,68.188325298696,C,1
Christian,C,B,A,A,E,E,-77.75240994092495,52.72344573662454,70.27572965776204,C,0
Other,D,A,C,E,E,B,-39.05755263796289,-39.74512370300087,170.22620606163207,D,1
Buddhist,E,B,D,D,B,E,139.14536703630586,112.48520765443617,16.586947193138496,C,0
Christian,E,A,B,A,D,E,-160.28746165208233,-0.5003538703952458,170.25310163525882,D,1
None,D,E,A,B,D,D,-37.18395761083795,12.648036307273433,62.69586733642647,B,1
None,C,D,A,A,B,D,13.504552380073918,103.55491742073073,-89.75079692761574,A,0
Muslim,C,B,D,E,B,C,45.14883283979439,130.18717672878594,104.7306087581688,C,1
Christian,E,A,B,A,A,E,-48.28029119165733,18.20294728969998,-99.38179630923545,C,0
Other,D,B,B,C,C,B,-176.80484732223934,-106.49714979187137,55.117349294601745,A,1
Jewish,C,A,A,D,E,A,42.10233041583204,212.09031607992398,11.626792016237866,A,0
None,D,D,A,A,D,C,-25.07490311155073,-68.22794604159613,-127.3970562834296,E,1
None,A,E,A,B,E,E,-189.48086851526463,-44.96688466747102,-32.24242212546652,D,1
Buddhist,A,A,E,E,A,E,-119.24975946919155,100.4174809905072,-65.28092064993234,A,0
Other,B,A,B,C,A,C,-55.240133964727455,82.14193817373548,-7.232478864498091,A,0
Hindu,E,C,C,D,B,A,-4.710769921023768,-19.161815002320065,71.41690514806649,A,1
Buddhist,B,B,E,D,D,A,-71.01398384128721,141.83657667648407,-121.77705351273754,C,0
Jewish,C,E,B,A,B,E,16.520336663530262,39.482904166703605,29.445280622849452,B,0
Christian,B,B,B,A,C,D,-50.80817642000378,-186.46661438113733,-114.15542651396015,D,1
Muslim,C,C,B,E,A,C,147.89151080978235,-93.320369375514,92.41668218362527,D,0
Buddhist,E,B,C,D,C,E,293.78581453453955,82.8579140898691,-196.71023367923078,E,1
Jewish,E,C,A,D,B,C,-2.4936661503094095,-95.20374635859382,-4.569454517730068,A,0
Buddhist,A,D,E,C,B,A,78.44513406153139,-131.9277859371379,17.131426687563007,C,1
Jewish,C,D,B,C,E,E,189.26697360110148,123.7828590858308,1.3353999634932607,E,1
Buddhist,D,E,E,D,E,D,-160.66235073967727,-120.31373851310249,-102.35137507051162,E,1
Muslim,E,B,A,C,A,B,61.59205064178271,19.748006786751436,-7.860579717566213,A,1
Other,C,D,D,A,E,E,114.36706724407983,39.16178756803718,-43.34743910062686,C,1
Christian,E,A,D,B,A,B,192.11770974041738,-30.564160006810702,-44.27397084417859,A,1
Other,B,C,B,A,E,C,-85.77679971716903,-46.30539447597926,-64.36737991076652,A,0
None,A,A,B,D,E,A,21.28035923855018,-3.3218639780747834,-19.111496403171728,D,1
Buddhist,E,D,A,B,D,E,116.68046770031665,156.20364974289117,15.552967723930692,C,0
Muslim,D,A,E,A,A,C,-262.08878615670176,-71.00939761681383,-105.25389183454126,D,1
Other,C,D,C,E,A,C,99.21487070968922,-157.06467705123745,94.15087921099614,B,1
None,C,A,E,B,C,C,-60.469387002598175,61.7330279856689,-12.074789229576332,C,0
None,A,C,D,D,D,A,-23.92421854159848,-63.57730713944662,139.72264495395416,B,1
None,D,B,A,C,B,B,-21.152123334601146,33.95214341618685,-42.31003021017565,B,0
Buddhist,C,B,B,E,D,C,1.5127756192487036,13.122427155190621,-203.46186496540213,E,1
Jewish,C,A,C,E,C,A,39.49056625433172,81.63446950196996,23.077941881084847,A,1
Christian,A,A,B,C,A,A,-40.560862973255,-59.20922170558916,105.25476883229388,A,0
Other,C,B,D,A,E,B,87.81501134511174,-2.3253262895217084,-49.23728695160513,C,1
Jewish,E,B,C,E,A,B,111.42006499559776,94.05371848915732,101.76986675500119,B,1
Muslim,E,A,A,C,C,D,45.52472836528156,-22.786222026592252,-25.153934558237882,A,1
Other,B,A,E,E,D,B,5.218444287902119,-86.36147344440472,-2.6951863766210744,C,0
Other,E,B,B,D,C,C,-188.55938213753964,-20.580139032488812,61.30551357873609,B,1
Other,C,B,D,D,C,B,18.834123554414735,-35.13424687309005,103.6234189632016,D,1
Hindu,C,C,C,D,A,D,85.34520973700648,64.8681743477858,-44.992107502044085,B,1
None,E,E,E,C,C,E,-77.81890035959691,-151.6376508283344,42.33253387666755,C,0
Christian,A,B,E,E,B,C,-116.34479390388447,46.32182011573297,-19.984398094415575,D,1
Buddhist,D,C,C,A,A,C,107.34572759538375,-176.8743550891927,-99.4115411251103,D,1
Christian,B,D,A,E,C,B,-237.81008080503244,-3.863866079705209,182.08217367989485,B,1
Christian,D,C,E,E,B,B,119.28764110866723,-137.57843315823874,-57.98600050684344,D,1
Muslim,C,C,D,B,D,B,76.6960812210633,41.81474674877413,-58.39375968564756,D,1
Muslim,A,B,D,A,C,A,99.84029039628635,105.39010605525027,-260.69917313475145,E,0
Christian,D,E,B,C,B,B,-69.78519830084338,-113.22952247433145,-136.30835895969764,E,1
Buddhist,E,C,E,B,D,E,1.056327450173042,2.674807869373428,-21.322498684165435,D,1
Jewish,E,B,A,D,C,D,-153.04386850792434,-18.67006492256931,-114.82750238837203,C,0
Jewish,B,B,A,D,D,E,9.973643103354659,54.12233495388201,53.03380269289819,E,0
Other,A,E,C,E,E,D,-147.84698418742096,62.526568633914536,-8.914280967488148,E,0
Jewish,C,C,E,E,D,B,140.9256259274405,-57.85080856211928,37.81603589045182,D,1
Jewish,E,E,E,D,A,A,-112.66007924783597,-53.84898067977003,-88.40638610271252,D,1
Jewish,D,C,C,B,B,D,132.2939849980083,-38.62626484593617,-5.66281216626671,C,0
None,B,B,A,B,C,A,114.02101910387394,184.67411376509867,-45.05566499493369,A,1
Christian,C,C,A,D,C,A,113.79724922929371,-191.43727220074067,-109.79545869499549,E,0
Jewish,C,A,A,A,C,D,60.195869869111185,73.64407526898833,18.411430066056212,E,0
Other,E,A,E,A,A,B,-148.0304306402748,27.930648451991956,69.16016359641047,B,0
Muslim,A,C,A,C,A,A,-148.87648048627972,-140.93374748346025,69.42872944002309,C,0
None,D,E,D,D,B,A,-139.24347735121387,11.259365956946016,-11.446281982648802,E,1
None,B,A,E,C,A,C,44.818902994500604,128.40149841567506,-47.87353782351898,C,1
Jewish,E,A,A,A,E,D,143.82829210958468,237.40051866821008,-260.86594447194733,A,0
Buddhist,E,B,B,B,C,C,-13.697851797236153,-78.20904083236958,-23.787173416431248,A,1
Other,D,A,C,D,E,A,-65.13270337018096,-57.43571691351747,112.76361098211198,B,0
Other,C,D,A,A,A,C,135.02270338644033,-106.34008648309646,60.214682583990964,C,1
Other,A,C,B,A,C,D,211.11119139084957,65.18317347844103,55.371401148922715,A,0
Buddhist,A,D,C,C,C,C,-58.36645396233132,-16.20538578300039,36.73934706595735,B,1
Jewish,A,D,D,E,E,A,-50.0969900755857,-51.089131500525006,1.8793766982269204,E,1
Hindu,C,B,A,E,B,A,96.60351203858629,-27.228903614817774,121.75304354028631,D,1
Muslim,B,D,C,A,C,A,-90.77131802018876,-48.52123471016374,-74.26472797489805,B,1
None,B,D,A,C,C,E,-39.22761239729689,-46.72848165010864,139.79599064190415,B,1
Christian,D,A,C,C,E,E,-209.6512068273365,204.99574012082337,-36.24846543312483,A,0
Hindu,B,B,A,B,E,B,-27.73201710177145,52.96122979471445,23.087272949146882,C,1
None,E,B,E,D,A,B,110.51836931329223,-36.14964832626788,-7.38512512508587,A,0
Muslim,B,C,C,D,E,D,63.3741375613034,106.72989395576198,74.88084598833994,D,1
Other,E,B,C,C,C,E,-63.647656457283475,104.28119957685236,99.05106783495692,B,0
Jewish,A,B,E,A,A,C,-60.89934094541387,-74.96948512181095,13.234933224184351,E,1
Muslim,A,A,E,C,A,C,-61.9728284733564,-14.9534107542276,-84.29222637230656,B,0
Christian,A,C,C,B,C,D,62.84986967680023,-121.07387656439164,-98.502087417575,B,0
None,A,C,D,D,B,A,37.75251829222061,-123.80354203009443,124.52559205893756,E,1
Hindu,B,B,D,B,B,D,51.036073014152436,-63.33947652327843,-30.53677410303851,B,0
Other,E,E,B,C,D,E,31.749447128865555,-16.842751074387966,66.40689294252233,E,0
Jewish,D,A,C,A,C,B,-82.7556865340037,162.18069905204362,64.87565638497979,C,0
Christian,C,D,A,D,A,D,-112.11839427003365,-73.5173801280055,6.0478596805862175,A,0
Hindu,C,D,E,E,A,C,-143.76869545730685,80.8228052222349,28.337266006579437,D,1
Christian,A,C,E,E,A,D,154.4074901272769,66.40323194425835,12.6114353821285,C,0
Jewish,C,E,B,C,E,B,-90.70049299073426,-33.393238051621175,-14.509681938212118,E,1
Christian,E,E,E,B,B,D,57.372772966610064,-80.11002914198858,-7.075659446012632,C,0
Muslim,E,C,C,C,D,A,-153.36105423635124,-8.24085885603907,70.89191005015161,C,0
Buddhist,E,E,B,C,E,D,-91.21072679145644,-48.4138182924288,51.831385325977884,A,0
Christian,D,B,E,B,E,C,0.07996398222753817,57.517575872985574,55.131212528624204,A,0
Muslim,B,E,D,D,B,B,6.041047816234853,111.38697533197563,43.10144465523369,E,0
Christian,D,A,E,A,D,D,93.05134587269109,35.32109404567697,-174.94972080281204,B,0
Jewish,D,C,A,A,B,A,169.72607874861302,25.639300108481038,20.431834815992914,D,0
Hindu,D,B,D,A,D,C,-86.00273901556268,191.14255123357626,-88.43436462988912,C,1
None,A,D,D,D,E,E,-116.68408516417779,-65.58490164170532,-130.37388830883953,A,1
Hindu,C,D,E,E,D,E,41.22727865899147,147.98667077203535,-14.158549328140213,D,1
Muslim,D,C,E,B,E,A,36.67455971357761,-46.16708325971683,-125.08263523115647,C,0
Hindu,C,A,C,B,D,D,23.126662432325386,-23.849073073993438,78.7768014803542,D,0
Other,C,D,A,C,C,B,23.556723349028925,-175.78540897718727,181.7740784398577,A,0
Muslim,D,C,D,E,B,A,-79.21681558245977,29.912275268813104,3.2229512483171234,B,0
Muslim,A,E,C,E,C,D,-33.99266154092675,-67.74664527209713,-76.82797560415521,A,1
Buddhist,B,A,C,D,B,A,11.826262839058623,-135.94130151505107,224.11730139851275,A,1
Muslim,B,B,A,C,A,E,41.769289249290125,-136.55009142128134,-120.1240833952782,E,0
Muslim,A,A,E,E,E,B,15.413524683452378,199.80342324939753,-77.86091905789141,E,0
Other,B,B,A,B,A,C,74.94049001111661,-50.58320101046579,97.84262140016098,A,0
Christian,D,E,D,C,B,D,-12.299673495827818,73.39394161349955,-80.91605882392014,D,1
Jewish,C,D,D,E,A,D,66.16788745183159,233.8615014646407,15.560817295920362,E,0
Muslim,D,D,C,A,A,E,107.78656423448871,148.71414547591604,-31.410897015596905,A,0
None,E,D,C,C,B,A,-19.858634251426263,-65.23726452018948,13.193960196267115,D,1
Buddhist,C,D,B,B,C,C,-147.87777528148888,101.96667181050596,-48.92809092073993,C,0
None,D,D,A,B,C,C,-31.772404003355582,25.770372539684494,93.35143308915663,C,1
Other,C,E,A,E,A,E,32.352586368373366,-132.7327354693312,-147.82460165812589,D,0
Muslim,E,A,D,B,D,E,-79.35202607790215,-54.37362319396596,-185.67557671127108,B,1
Other,E,C,A,B,D,D,41.81973111634845,-66.00042941090723,-49.32188361951598,D,0
Muslim,D,C,E,E,E,C,10.584842855724451,149.1555760851535,31.952497169139228,D,0
Other,D,B,D,D,D,D,0.30866157962219226,-28.76529637535153,-58.03692222438539,D,0
Muslim,C,D,B,C,C,B,-74.260030485742,35.92550604414225,146.04596843682563,C,1
Christian,B,C,A,A,E,D,-274.8638962773203,56.429875024634114,68.56394343970379,C,0
Buddhist,B,B,D,D,C,D,5.322648515909907,-154.0915141295218,52.90355862235733,D,0
Hindu,B,C,C,D,C,D,-130.70053186386966,118.3113641585691,224.43639180191192,D,0
Jewish,D,B,C,B,E,B,-26.412467251280308,5.75879126770831,139.9820271434742,A,0
Muslim,D,B,A,B,D,E,41.487028479425746,12.634717168892195,-223.3892148564328,E,1
Buddhist,C,C,B,D,C,C,-104.54020427072881,-111.49425032253306,-11.823423131387385,C,1
None,E,C,D,D,A,D,119.61069588166815,-10.515238293535424,90.64396192512825,D,1
Christian,D,A,C,D,A,C,-78.32521052333784,-135.42410113609583,47.34080766502714,A,1
Hindu,E,E,E,D,B,D,54.20146636933215,-103.39176155820064,-98.42947028454509,A,0
Buddhist,E,A,A,B,A,E,33.661198303704175,30.454108115069793,-145.39496285987056,B,1
Muslim,C,B,B,D,C,A,-120.09865370444601,-75.30156249857089,86.68802823641819,B,0
Hindu,E,D,A,D,A,D,-86.42399860432278,35.88828739580913,65.32733480032448,D,0
Christian,A,B,C,D,B,D,-162.08277178238458,-14.924893522350644,109.24699025767231,B,0
Other,E,A,E,E,D,D,-96.99365883732315,140.5859696304113,-134.9129181666199,A,1
Jewish,D,D,D,E,C,C,28.326192925162097,-101.4496707180041,-19.593329802698324,E,0
Hindu,B,E,A,B,E,D,-194.9989062744885,-89.3367195587626,-21.616784109919355,C,0
Other,B,D,B,B,B,B,65.16088585937845,-55.574032918560725,-325.1538136203253,A,1
Muslim,A,B,B,E,E,E,-121.2456793811588,-66.91610154682856,-17.007276674394213,C,1
Muslim,C,E,A,C,A,D,128.85627390188304,191.5743871075742,72.30863232659317,C,0
Christian,E,B,C,B,E,A,-173.84453419766464,20.208695578146134,175.43440901404878,D,0
Buddhist,C,C,A,C,E,E,-101.7482116199929,-174.99335029721306,62.15857021895742,E,0
Hindu,D,E,B,C,B,B,85.5289010454443,83.13662153299524,-124.54938240709828,E,1
Buddhist,B,B,A,D,B,D,233.31557775379125,72.55490448325922,113.12024226074344,D,1
Muslim,B,D,A,D,D,E,163.87356125970956,87.57319275860995,93.50392422514476,C,0
Christian,C,C,B,A,A,E,51.16456546451072,117.90118923158575,-78.28017046778317,E,1
None,C,E,C,A,C,E,-204.35262780310475,-61.37248662101399,62.82392208510931,C,0
Buddhist,D,C,A,D,E,A,-16.084343550335547,74.4589204030768,-71.27324011749559,B,0
Hindu,C,E,D,B,E,A,134.45463332403259,-93.88289598465704,62.913319272881964,B,1
Muslim,E,D,B,B,B,D,-70.09643554484668,-1.028252767498221,0.5575454816642663,B,0
Buddhist,A,B,D,B,B,A,78.73312493648139,-59.03796777234409,-73.79514065461034,A,1
Other,B,E,E,D,A,C,-86.35913653330527,19.801486325309035,19.544589330872007,E,1
Other,A,B,B,A,B,A,-50.92213937448539,-15.404315946099342,-51.83682488399999,D,0
Buddhist,E,E,A,D,D,B,-70.23795609054602,40.753140028337576,-97.16263087528655,E,0
Jewish,D,B,C,C,B,E,30.881501970666097,-93.78483099079328,-246.7679833310918,E,0
Buddhist,A,E,E,A,D,B,-8.02660059743001,-1.050903437904861,94.36984756660173,C,1
Hindu,A,E,B,A,C,D,18.338510514772704,85.46391079175496,-45.104108894183405,E,1
Other,B,A,B,D,E,D,-4.512663083191546,106.44702006401985,-53.73959280845876,A,0
Christian,C,C,B,E,D,A,53.86314118380244,-83.08905108383404,124.38692067206539,A,0
Buddhist,D,A,B,A,B,D,193.59850100046694,113.5325998825802,-90.5859092866869,C,1
Buddhist,D,C,A,C,D,A,115.32819278606385,-9.042998456080124,84.16511549699216,A,1
Christian,B,C,C,B,B,E,92.06201045967211,105.3383852485787,52.130152916266205,C,0
Christian,B,A,B,A,D,E,38.58870848830942,114.98362218604403,46.75681093970718,E,0
None,A,A,B,C,B,B,-61.543499683946244,52.4066611570812,44.55358503240857,B,0
Buddhist,D,E,C,B,C,D,197.8927334046656,94.59774743425297,187.7339083823765,E,0
Christian,B,E,A,D,E,A,91.82364512090142,119.02794373490022,-74.44353313908071,C,1
Christian,E,B,C,C,B,C,-114.07981514578063,36.733617958438586,-190.66559596089743,D,1
Muslim,C,D,A,E,D,A,-139.2683066064559,101.80040466899796,149.41024908393544,E,0
Buddhist,B,C,A,A,D,E,-63.44548945406896,-160.49686276931084,58.49395393988141,A,0
Hindu,D,D,A,B,A,E,56.79927905479042,-163.59818600258805,-53.20716297556123,C,1
Buddhist,C,E,B,D,A,A,27.185738234659105,118.22396517398307,264.9199127571826,C,1
Other,D,C,A,B,D,E,14.484688439535475,170.80536540429392,-81.28808358418723,C,1
Hindu,E,B,A,C,B,E,30.167598236639748,-38.906880650912115,112.1263500596251,E,0
Other,C,B,B,D,A,D,22.76302002826943,-77.56865785111448,31.358410231133476,D,1
None,C,D,C,A,B,C,126.97687574495463,-135.3672762786064,99.58101608414323,B,1
Jewish,C,D,D,A,E,D,165.40070429314784,207.19140131725203,156.42450560107582,E,1
Jewish,C,A,C,D,E,B,-116.49828322746349,-86.56523236914747,78.54490096035524,C,0
None,D,C,E,A,E,A,135.2699399462294,161.0467229457879,22.567084033841507,D,1
Hindu,B,D,B,C,E,D,-33.02698089990837,111.17640752839193,-11.23839071864835,E,0
Christian,C,D,B,E,D,D,117.136846337115,-59.429282307725295,-155.68551854216403,C,1
Other,E,E,D,D,D,B,71.29624702721485,29.600103018691282,-118.82503006425958,E,1
None,D,B,C,D,B,B,-105.86904485601222,6.0565572294360575,-41.094061064620035,D,1
Hindu,A,E,D,C,E,B,-107.45542119775334,-24.651889508582745,-11.673135426850385,A,0
Buddhist,C,D,E,A,A,E,-119.0474763531125,25.589183753212424,149.87082381442454,A,0
Hindu,B,B,C,C,A,D,-86.29706413860312,-166.81168365452078,206.66410307331685,D,1
Muslim,A,E,A,C,C,E,75.78403046997754,-171.31262144449568,22.30250452055377,B,0
None,A,E,D,E,A,C,46.674156696192064,-28.063304359130225,-17.28368934962532,A,1
Hindu,A,B,C,B,C,D,-202.42420303537395,48.10046494654093,68.58566468947474,A,1
None,D,C,C,B,B,C,245.88958549280417,-178.94776169847827,65.41353311835941,C,0
Other,A,C,B,D,E,D,-20.86586983694982,-7.843383279453682,47.60986268251696,A,1
Other,A,B,B,C,D,D,-55.659832696683374,72.51884795420955,167.47925737434662,C,0
Jewish,C,C,C,B,E,C,-24.067578280597232,43.892910257926275,187.16732715360402,D,1
None,B,D,A,E,C,E,-42.993955973764564,-29.695814235991325,-108.33681779738262,A,1
Buddhist,C,A,D,B,A,A,-34.19179315994341,3.5165252397026303,-25.184103043940514,C,1
None,A,B,B,B,C,A,252.45802274289818,-62.84974691362514,23.16915613399186,A,1
Jewish,C,A,D,A,D,B,150.61980937874077,-26.08920951461826,115.33603094814973,D,0
Other,B,C,A,D,C,A,128.42190586311307,4.012353613759245,-74.14169650980699,A,1
Christian,E,D,E,A,C,E,278.21140447076505,84.72602565059724,-108.99512159679301,B,1
Hindu,D,C,D,E,C,A,-84.28125193238326,218.85125861917652,-102.47739884855662,D,1
Christian,C,E,D,A,B,B,-36.06441384673403,56.69113769634166,12.77612524603621,B,0
Christian,A,B,C,E,A,D,58.15628314628983,-150.5729184039299,148.4845296312749,D,0
Muslim,A,A,E,E,B,E,114.91878266045319,53.85467031632014,129.7069822904644,C,1
Buddhist,A,C,B,C,B,A,-60.730026819500225,59.31888658985328,107.14098559334033,A,0
Buddhist,D,D,D,E,D,C,-170.04230553069988,110.08760217824516,-66.7059262920944,E,1
Muslim,B,B,B,E,B,B,-165.67450023068292,81.50668453455339,-100.32464606645048,D,0
Hindu,E,D,A,E,E,A,-82.17212080868876,-243.69476620235676,23.868458848808515,A,0
Christian,C,A,A,B,E,D,93.79372648218813,9.099705148408145,-50.02578380908707,B,0
Buddhist,A,D,B,E,E,C,75.24475930178924,-136.66092123708026,-116.42008753105273,A,0
None,C,B,E,C,C,A,-86.15949814737553,-24.07521534397336,-152.81961760276738,D,1
Buddhist,A,E,A,B,D,A,55.8317980090695,47.02110319844978,-120.5747630062234,D,0
Hindu,C,B,C,B,D,A,135.6192783831757,-49.666683106078274,192.88849084148285,C,0
Buddhist,A,C,D,D,B,B,178.84769300340568,-12.61659953230704,-42.22809867730561,D,1
Other,D,E,D,B,A,D,-4.756325804377278,-103.15462203838071,-53.75653485707579,B,0
Jewish,B,D,C,A,E,B,5.624358467658594,-30.37669098328351,193.9713003427671,B,1
Other,D,E,E,C,D,E,51.3999348559681,-115.84557019090298,102.65365247223015,D,0
None,A,A,E,D,A,C,15.488688015791846,-33.02753274299522,57.29344992579426,C,0
