AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
65+,6.472100665264012,-52.510324467757705,C,100.56490777055278,143.70941149433966,95.43096455928632,-58.165960635833336,128.61889308495023,73.71622404158543,B,B,A,C,0
65+,-123.76654265888662,-168.79109969663963,E,-63.885214055146086,225.18778743042637,-31.34144494272378,-165.30324938884058,150.82771193123702,58.07869487498847,A,A,B,E,1
18-25,-52.63467370998697,80.87398558393748,D,153.22984943779812,207.85958679190193,60.434907943211634,63.57969078626665,97.00568874669113,20.131769942684734,B,B,E,C,1
51-65,-187.3639730194825,12.677449389790594,D,3.4907098069825753,41.19755335700063,301.5470498335259,128.04049189665213,-74.54472926403778,77.06997844558535,B,D,B,D,0
51-65,123.6060261932027,67.43571114915328,B,96.29944034906119,-158.9793563927308,163.71466419133606,148.0198975346737,-24.76364882363473,-253.65929065571993,D,E,A,E,0
51-65,82.022103047867,56.51601633979383,E,317.8832327855893,68.63347246682807,8.999726565562922,-13.04372533950939,30.811895174599403,-235.36402652167573,D,B,B,A,0
26-35,-126.60360346761831,-116.38431368556151,A,186.7887558505763,-22.967236753725725,96.84416095455667,37.22033982168606,-42.39859709230724,59.99491624465527,E,E,C,D,1
65+,-51.1295827698261,-9.70325067568103,A,-98.09521174043196,114.29218316895961,-165.03043768555938,108.94442082725699,-116.37605957194666,81.6471284295721,C,C,D,A,1
51-65,-6.967913679962138,-146.8677017027831,A,-149.65567237740882,-54.109590093489444,15.410516075599556,-31.841174846149993,-15.939546260975554,-21.623544093279293,B,D,C,C,1
65+,-1.3109037543534672,-113.43211489518019,E,252.30939502453973,2.877730058645709,39.20128741765152,-47.01506698558785,21.456228593496967,98.95466673356016,B,E,B,D,1
36-50,-95.76017715823187,-158.2780337328144,C,143.92683204347125,-116.75345924094118,-35.930969751792155,-16.6644605519341,16.0788268629604,42.39692967801333,B,E,C,A,0
36-50,-79.42989677937204,93.2826970575768,A,-15.732080046572145,-98.04259671342935,52.523342536574866,-109.2250959739275,31.638165961892277,-20.12517811920973,C,D,D,E,1
65+,107.25537748461889,-177.6679059128299,A,-78.05467756532437,-189.80356374699448,-80.91910337239332,163.66810651068195,33.22064662161075,-60.53670246529034,A,E,B,D,0
51-65,158.21127476784196,-44.561135947135945,D,-40.266770326858186,-174.70674440172735,295.8878331666403,60.25580793608255,-133.41388321708732,-130.0313655165305,A,D,B,A,0
26-35,-65.19420460725965,-43.477180507673744,E,31.322010994006444,74.76853279781699,146.61543943507056,-38.447013132648614,57.38215867403975,-16.91431831767175,E,B,E,D,0
36-50,-55.327608705796806,-182.47229154235356,E,-164.18121268605057,-93.89461937855404,-94.49034351291475,-4.856286865800239,-85.43504340090622,59.03527097737328,D,B,A,A,0
26-35,-79.78678578419373,72.73605068585518,E,73.50169198668755,-52.387012890637365,47.995062092294006,-99.21769032008766,-66.91436244169302,86.2955905097651,B,D,A,C,0
26-35,149.88238668645374,-22.012768889745264,E,-74.26948615743987,-69.80056534926547,-129.94396949791408,44.26793868574745,-159.41554558198268,-9.41171051579294,C,D,B,A,1
51-65,-91.58485837053433,-351.65807199474693,C,-22.070774256305153,-39.0905918775828,-28.99800078342733,70.64566833735131,63.4714566020641,16.942495274200482,D,A,D,E,1
18-25,41.0780391661039,3.371832056338199,B,19.16325146193277,-34.9313029956226,46.58363521269731,35.00285185230883,124.69081346337458,10.877152734276915,C,C,E,D,1
18-25,167.97491380859114,-2.282603031550178,C,38.368117212722304,49.75578992061903,94.59474653907057,-43.00606581217104,-77.15536479572474,-15.731298063224363,D,E,B,C,0
51-65,123.63221718202327,-83.48639032536774,D,-103.1647566355861,76.03024222545235,-86.65356812745361,133.8664578158787,130.509470169114,-3.0295258642170406,B,D,B,D,0
18-25,-12.062620815205953,-138.6770829780786,A,12.28942598213121,50.4380005145624,-2.470630150164402,-15.068079365975983,104.494027065993,61.17774751463485,C,C,A,D,1
26-35,79.55434944759405,-27.937710885460636,B,139.63165072408304,141.60505642603565,53.66760811127808,-5.255140499429437,37.52025316357179,67.3453701980915,E,E,D,E,0
18-25,-202.13123384680958,4.629017547478416,A,49.35072554533281,-35.27475125919982,85.95289393166688,31.699676959143545,135.04308639370603,-186.33602525819114,C,E,E,C,1
65+,-65.69242395552108,-177.0668374686715,B,-17.224467554270714,21.289841569272724,91.43358258022397,-20.47040711038911,74.63554929184846,15.609721594268649,E,D,A,C,0
65+,55.95794380449394,-87.06650544342938,C,52.52205154075593,12.928938510620366,8.06204200168519,-56.590771756819834,-89.52502876253644,-62.738431992803534,A,A,B,B,0
36-50,83.98670668738106,-21.99132562188246,E,-40.79407357536389,119.61467224047699,-32.63576483160111,-79.53759559334912,11.904454486316876,156.40894221862456,A,C,E,C,1
26-35,160.44041563363842,106.9656293659702,E,60.678472760195724,61.11667523466573,-20.434854608800332,38.233483349620315,-81.28660952196675,-82.20043009039337,C,B,D,D,0
36-50,-112.4386132025142,47.31105281305759,C,-224.27104372050218,156.12134523096418,-38.68485891896158,32.95643204435728,-81.5400557317442,18.516674526587664,B,B,D,B,1
18-25,-25.347615240433534,42.827130738290506,B,30.488379339118588,49.89691726828047,12.246286761163274,211.64083423995078,120.26830654933542,-101.96903788353428,A,E,D,D,0
65+,19.40845765697127,121.34039863777366,D,100.8602964206812,1.5876304903680631,6.592568728237436,-18.360848310558264,53.2887741789826,75.50235253524514,D,A,A,B,0
51-65,-55.174783353508495,-88.29981946139912,B,-59.54102299748774,-155.34233197985063,19.517618608151306,38.27256523158253,93.4713645865122,-34.93177987145671,E,B,C,B,1
18-25,-105.80432060719112,113.87400195241648,A,129.25648682086012,162.75541250752897,-58.08225867727737,69.24868526412679,-53.226901092267774,74.55711137601855,E,E,D,E,1
18-25,-4.631344237130601,88.97855427744676,D,-50.72649805872397,29.745644002268328,-98.11705657579613,43.014017966461196,-196.35587766602137,99.9973378522019,A,B,E,D,0
18-25,35.99499715639774,-141.42947382603364,C,84.90725974140358,-50.14396348967446,-127.98630302011537,56.606656655664935,-16.89204654218094,-48.915234147503384,C,A,B,E,0
36-50,12.117173891317462,64.9701849556458,E,-60.0573777300112,41.44353871871278,14.75272142073511,-27.246882387940236,51.55966182159539,21.230096954418414,A,A,B,D,0
51-65,-77.22768604074693,161.62084145738612,C,-80.88687740314566,75.96862011028361,131.34340844034352,10.9180727187303,25.182645647992686,-62.9333373104999,B,A,B,E,1
65+,169.7763877066373,-103.24832590053306,C,-147.59137360323845,-34.27619423258399,39.78064548925526,-43.63569602949721,-22.80784112704995,-106.64951472216222,C,E,C,C,0
65+,69.11002988014494,47.41901131432532,E,96.64177829608514,-162.3498427552288,91.47356427252163,216.35764729358428,18.918050584362433,-83.09423204206313,E,D,B,C,0
26-35,34.28006723638066,-44.50252792657678,E,-171.5736090009867,26.50854977467261,27.144615335638928,4.896568617168956,-40.322834317070686,35.58660430727754,B,D,B,E,0
26-35,191.41172190095378,-19.78219438047043,C,-7.1141409309066885,42.2246177467698,101.49168585488886,27.001331217145076,0.727043268446228,11.406113587840338,E,C,C,A,1
36-50,26.449174929920797,-187.05425474761816,B,-91.91836602074848,-77.74457613718903,-21.442126556227354,33.842659690557376,-99.40892415558801,96.03274542166281,B,D,A,A,0
65+,-106.68827854198366,-141.26192060228126,B,-45.10182509218558,81.23686791671662,-6.0114381706262625,164.89573266191843,-42.222627650235374,-143.0058283922075,C,E,A,C,1
65+,129.35260422146598,-17.259598456327083,D,84.26065924284006,-4.45469564097105,23.56209307442257,-89.10594513609517,-30.134745753837567,-23.46436315057809,E,E,D,C,1
51-65,-31.821976246009676,-135.4480900963039,A,76.71669980738196,136.77464030146837,39.990906838869535,-19.28690136248552,150.6615324851229,117.15502807721401,B,B,A,D,1
26-35,-81.60867502092441,64.3484740686038,E,-41.70574846538829,48.043187598697465,72.05239571739371,-10.397180304571975,-105.17429290175598,26.102271922280817,C,B,B,B,0
36-50,95.46349723571782,41.974965635282544,B,224.82744792803936,50.92135374032836,-101.18484337107543,-13.993689378639958,132.14875215171566,86.06702112308838,A,E,A,D,1
51-65,-56.38728705649275,-52.53020422613578,D,44.92433612159786,124.02873247683905,-111.1388018734741,109.9895552770323,-124.63042239467028,2.4109633293454746,D,D,C,B,0
18-25,96.48931530149237,-75.36405234442321,C,-101.21803250616908,8.21196370465356,227.81303049751082,-223.4220845187714,57.918984696672595,29.71349215643777,B,A,D,A,0
36-50,-128.81408749449358,-130.2951255312856,E,47.89267782162312,97.30589110075687,-197.28576622740187,-158.90423166551938,-82.6551102809444,47.14039731880445,E,C,D,E,1
18-25,165.15164584813934,-10.747608704172466,C,115.93667119699673,-136.82023345754823,200.8772949565872,38.19048563656592,-57.538360664987835,-39.81465036009819,D,C,C,C,1
36-50,-84.91519058052795,223.1647550297141,E,69.19214060222778,-141.7572452636066,-3.057550436671071,-87.94250858563205,-5.911361007655977,-95.04329232771893,C,C,B,C,0
51-65,-53.83207680638537,106.11884904033728,A,248.47645479459192,-71.13028874028629,-30.33126153125505,69.13767165405362,76.317003872277,9.98886356238635,E,C,E,C,0
26-35,57.62356837746591,104.55745200564361,D,-102.42360626259912,98.88923310788464,271.1402270314361,-69.03131702416407,95.37809035451858,-12.696698414887534,A,D,C,C,0
65+,-47.86730866999081,-59.14761775988333,D,50.28535521911485,-85.79817882951207,-63.012775183585546,184.83758980074998,55.244951299313726,-33.343575397791,C,A,C,D,0
18-25,-39.213934720567565,62.74106792522621,E,-108.60605413632007,-65.63007740682605,0.7631404374586742,-58.682105945858474,11.170759157837583,-108.16405100291855,E,E,D,B,1
18-25,-24.95231350076371,-1.7743966166320229,A,40.16757188751795,-26.37653376856096,1.4815383937539512,-59.08908429322399,52.7334898356308,-219.35900720852248,C,E,D,E,0
18-25,-62.699072708897006,115.82517010529631,A,20.660918122513007,73.17295638665617,41.07609555509194,-25.517560495741375,-23.559044785815736,-117.00941850296147,A,E,E,E,0
18-25,108.72660884339842,103.30107053816447,C,-17.16086334136714,112.3365835255083,-22.094292868613262,-74.80233162627111,78.7620606876444,49.534513933986155,E,B,A,E,1
51-65,-6.175152415879839,-92.50062096881358,C,135.30279114825,-43.795829732379374,123.16520927959638,-78.63180738191903,-97.36105187405782,167.40119759628055,E,A,E,D,0
26-35,61.53730350312846,-62.78702654066113,A,-98.64901487931068,150.25156603726643,-57.90746519046826,-104.71019508247501,-129.64577995315236,18.570584777142493,D,A,C,B,0
65+,-159.31867207415283,-36.16764155652128,D,-181.01294162498544,66.00618427144465,-70.42549634211936,113.9587634695665,-130.04960892044076,142.51014059327275,C,E,D,E,0
18-25,228.772040279168,-148.88463986377832,A,-30.209972122915325,93.54819629465534,26.472028321199602,-121.44213737519426,-202.5591884071046,80.82943768415306,C,C,B,C,1
65+,-102.8910003071616,-36.929921629593125,E,-62.38002148175112,34.6327064979186,60.260798502608694,-69.4612799620232,22.29522599512436,112.35684291014474,D,C,C,A,1
65+,62.479645428252326,118.69527558751567,B,153.06925344298156,31.016574931544294,256.485526053357,60.06125089070756,20.47471999249585,-90.9956247532199,D,C,E,E,0
26-35,43.797917363569674,56.31309977864601,D,-135.45568333871384,112.67636656387418,-4.614566454773651,10.047804354816158,32.95596404091305,-75.31877064425713,E,A,C,E,1
36-50,104.81334496119028,-253.26837126118713,D,-46.18770017129838,-30.16320660390543,-145.80869953088447,-54.52160837373189,-121.45663635341515,163.27197063768273,B,A,A,D,1
18-25,-114.71175607670274,-186.50123663047208,E,-75.14090866551922,161.5632479791306,-1.38673354741025,-61.69949908018185,-47.133302277563075,30.194590039602776,A,D,E,C,1
18-25,-32.24115701130336,13.245349404805712,C,-12.902193899331024,35.956333624928746,97.5200291370436,-29.793332781613856,1.1216383125420186,-6.897546547216253,D,B,C,B,0
36-50,-67.22078906162831,78.5858232045392,B,2.099503124784048,-123.40290468470651,-21.77083038024374,-65.098415025802,-14.946514787490212,30.75481407025681,B,E,E,C,0
51-65,-29.70992921727528,243.09916165894282,C,7.099133454205471,-32.025663536898485,48.75490951317239,-149.6902055349161,89.08623613914148,26.27063330036175,A,A,E,A,0
51-65,80.24000596339451,65.54285620681235,D,-114.3698589368217,-68.70159146100198,-69.59846362607847,28.05822647135398,-0.20450784218141496,-65.8669816766699,E,C,C,D,1
36-50,-44.351960155201574,11.674094568152654,A,158.08257490528737,-115.14508055463071,-37.31512743095126,174.61349203268577,-17.47192243789452,65.26698045299418,B,E,C,C,1
18-25,-25.31432159828969,25.20875628145205,D,-141.636461856188,51.544380268695924,60.31469868926851,53.496530267697565,-110.38644497172226,167.24339146040052,C,D,D,B,0
18-25,74.87672035913153,-125.56876096379868,A,46.163571877264715,151.45156870628585,-13.392355413476038,192.48748302004526,-8.785505809757655,60.88376321405751,D,C,C,B,0
26-35,169.28429045274967,76.9248703076014,B,-70.75098391719695,60.51886177768374,-29.3572284161012,-82.920178323511,15.398230186522685,160.8495787985299,E,E,E,D,0
36-50,-119.34037038687148,76.90325106135127,D,-123.31989764707834,-135.41849576046545,5.237310916537685,20.584332486746845,22.51870914836084,-131.61291654345902,C,E,A,D,0
36-50,-194.0851169092638,-19.17752440810366,D,-64.64353447275238,78.49357483489743,-7.421564472822719,-24.97169905218144,-97.95365570664299,-8.886718024047482,B,E,D,A,0
26-35,-32.713718777592796,-64.15761436272413,A,-50.94872057738191,31.48310620468104,-143.4167848581416,58.386202843461334,-72.26580144549021,155.40554213894623,B,B,E,E,1
65+,11.231829132143202,-21.32671231403801,B,7.737116872264551,-114.2388018824342,-162.52099249092225,4.619757584134796,41.54452988108183,-67.25960049489524,E,C,B,A,1
26-35,-28.728654458921966,-3.1344702278766756,B,37.25324041575728,-88.07226634083186,-33.05262822546408,-144.32854438041414,31.76003420082295,-81.03948296434206,B,E,E,D,0
26-35,-1.1398400238935873,68.26371126336093,A,68.9256903343773,-89.85015626438833,-51.75914688029104,154.99992233763766,-83.21664271761486,52.46071626766833,C,E,C,B,1
18-25,60.138164288492646,12.70526564070869,C,-5.128378987327153,26.391503328818278,-57.291972172960314,155.64811999294218,-53.4083793812409,189.64800284812486,B,B,B,A,1
18-25,12.045123720329281,-140.37507772586616,A,-27.913336342310537,-112.21797141501585,-31.071264443908714,24.563671442609582,2.7592395714473543,32.40710075307868,D,E,A,E,0
65+,-15.730377188503391,98.58336037390359,D,-86.31507083286522,18.969229823400116,7.400168006463197,21.60813629937778,164.33434895614772,-128.89546701234627,D,B,A,B,1
26-35,-117.22868179950801,14.183840119593793,C,28.994908221309124,-122.78472266481823,40.48125852217247,-38.68955978740061,106.465674781687,30.114121232677395,D,E,D,B,1
65+,-84.99671134527922,-29.776144289086997,B,135.23444761517558,-62.22433421545242,-8.60149422512628,-67.13162864324946,-245.55950597426994,-123.9044247263748,D,B,A,D,1
36-50,-54.82788058336141,-54.66452042298135,D,-188.93111871683863,-49.39984222304744,-139.83533114593325,-101.86503849640873,130.68467271562673,58.12456981176643,E,B,B,B,1
65+,97.38422124976516,70.75780801454378,E,51.17213988266579,284.7050964911153,-17.610746125959007,-114.73821005483038,-133.8474676586651,-151.72592321262013,D,B,C,C,0
36-50,-143.9490571782691,-88.51166968485414,E,-261.097992085281,146.0590776869114,189.71479535722938,-50.62096703208038,-8.975613768804283,-94.8172334209959,C,A,D,B,0
26-35,132.99054343196667,-25.460443234993956,A,49.738148291737296,27.55034611555723,20.12209726587543,-25.861212220792453,116.27657083110512,-65.55461576346022,C,E,B,B,0
18-25,52.714925629719765,147.96206818445953,B,99.14764586258288,74.38972520220706,-17.43671385883541,-30.30961439843704,-108.79935759745634,133.85616413512807,B,B,D,B,0
26-35,60.48658589491088,109.63963080422248,E,20.37052305931485,-107.68709246254515,-2.1497937908020055,-96.16583887471343,-135.8723365734057,150.92698158130773,C,E,D,C,1
51-65,-92.32382336859853,115.66335597596282,A,-20.198520923435034,178.05776115882927,-27.487239348141383,-16.751017881993292,-211.16859486643116,-7.979591203648055,E,D,D,B,0
36-50,-229.25698629193084,-77.47127523615416,B,7.32164225215003,-45.86519297521691,67.36747941018088,168.7420777108843,-15.756370006468243,-300.2319797808906,A,E,D,E,1
26-35,81.0225207035805,-162.77034705418248,D,-9.756977263262995,35.099303294630715,-112.92214345935889,-53.75535641901238,-185.50367327750553,-131.86154443644887,C,E,D,E,1
51-65,7.765042584118877,49.63142298516507,B,-263.63903382685754,-159.83604493408342,3.170218218703094,28.15245723607952,-150.619114534979,-83.58613526565306,A,C,D,A,1
51-65,86.89959371433208,164.74907084724072,C,95.30728025621771,65.73828400924985,-12.12874410741133,-27.431998978813933,-7.108617975201432,-6.43556762790205,B,E,A,B,1
51-65,-62.33680644991413,74.26349158877422,C,-2.5516752660386928,7.834019954712261,29.396349785733605,-166.8950376765421,65.82101216834623,144.29481519449334,B,E,B,D,1
36-50,28.089660182239406,-18.26930365241699,D,-27.681965802426195,57.399576849703614,-85.59404334907866,186.63724793747525,-77.6963502954964,-4.170283213633814,C,E,E,E,0
18-25,-64.00332919811478,104.64297420678044,A,166.0976995542635,72.96790175904015,-108.20157997148468,-72.18228942006536,-21.934635822668074,-94.59680361354316,E,C,D,C,1
