Veteran,Religion,age,marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Veteran,Buddhist,72,Single,-8.313095747710058,52.20827890066636,-8.269453798304719,D,44.25866989936918,B,A,38.317128813006384,-199.20827589004747,-4.700700746295243,227.74332765474236,-31.090206229950045,-58.00588513988861,E,-191.60856360539233,262.9073001034443,1
Veteran,Other,25,Married,131.03880825736007,-135.1712327773189,-58.67533014698002,D,187.85976277882307,D,C,89.4259419208863,-127.27797139904857,176.42035380866392,-92.58780291180025,-167.06786106537507,105.44783504793236,B,2.211384893318975,-12.930690493152785,1
Non-Veteran,None,73,Divorced,-17.12192641482018,14.075364640203453,51.71406265727379,C,-6.870797204937516,B,B,233.1123132673628,51.76375780334542,59.08126920855737,-13.57111203061546,51.92211111945313,113.38154473599984,A,-69.45552412898593,71.69672681464004,1
Non-Veteran,Muslim,77,Widowed,14.373299513914823,-112.00768711807802,95.50336429836463,D,-109.62970680143304,C,D,-9.569737926756295,81.22402605641965,28.687548910324125,14.554758911232998,110.90321906596263,-5.677159145537454,A,-245.2620641335522,-19.563157457895176,0
Veteran,Other,78,Married,118.0159616218695,-73.2121979782254,-98.84346554412159,B,-12.158887270801326,E,E,-77.42307299447143,4.008583537891277,40.78121903956629,28.726649553332926,-79.86761593587983,28.10083851772426,B,46.24175821097408,26.079238954737416,1
No,Buddhist,30,Married,68.92666548112118,-92.10384445570283,76.03754430069615,D,-38.358424129161634,B,A,2.3995179866028704,-20.39264490209073,-59.67676413924777,-210.8899129575925,-7.768602411740785,-29.336942856386777,D,-112.38635420334919,-87.77508046344182,0
No,Other,60,Single,7.287580871358816,25.378384545867753,1.8478566946220722,C,-42.54693698979516,B,D,50.302936122860196,81.33548679173641,37.21962889495079,-9.981729245395535,-104.95982718646262,5.41428867052866,D,5.778067510182126,140.3854550809707,1
Yes,Christian,73,Widowed,-75.47801152601215,182.4326441076418,-89.2508758729293,A,-21.225003569190605,D,C,-46.95777927972332,75.93482917078511,40.850193207828816,61.8684196757591,129.7967583879574,-12.502721661360036,D,-29.547273773175064,-134.96607100187592,1
Non-Veteran,Muslim,51,Widowed,119.56390198582965,26.352652338622768,-20.31307682904556,A,80.0882300245881,E,E,-64.11918318712144,-123.90789427993741,22.783933806893366,-66.44342960400496,58.07273047793703,-198.5313535450665,A,-183.30700071554287,50.43559475048439,0
Veteran,Buddhist,44,Widowed,-48.329867316399344,-245.42553013546558,38.96771356436346,A,-99.3327833553293,A,D,-5.339948717979668,-192.79770281607443,220.31781931363477,-169.1833193066551,3.293358976974642,-6.005733615983906,E,-167.12074592761127,79.69764043471564,1
Veteran,Christian,19,Single,3.3229709721543212,-58.43263829182863,-41.19769771173861,E,-95.07515873600545,E,B,95.23606527187978,-11.072544116428876,-44.224393627089846,-182.7720212856188,-107.47545145880413,32.18082154543907,E,95.02864669954006,32.147137289493884,0
Yes,Jewish,40,Widowed,-104.8332265714202,143.38446179311057,62.44546269978154,C,-50.95043621208817,C,A,115.67065981566593,29.58756720292136,64.3364308041398,62.91728388094542,-17.556024013844624,87.67932881836144,A,173.10443505854124,61.73706796115537,0
Veteran,Christian,77,Widowed,-24.79423702066178,-92.74328622513573,27.08392351018989,C,-155.61446533735088,B,C,-56.838230318843955,37.86059912062629,-50.89375917487523,8.910776284548819,212.01947173201407,19.797025278962845,E,-13.742252710370112,3.288277438990838,1
Non-Veteran,Buddhist,21,Single,-76.13551661989256,151.19570109342706,134.6743788484985,C,-25.758213380207657,D,A,-177.27109710773777,-67.44375765303268,87.74670325576476,-66.74189943299342,-28.16389076380722,200.7999485761101,B,10.89182354356794,-13.05198411700439,0
Yes,None,41,Married,-73.92703775453285,-67.0551969843106,111.16663240188656,E,-72.64379512909585,D,A,45.80231277687156,-48.92172794728971,62.3734538757645,-51.44870987646119,144.95200601134306,116.94939661729171,B,-14.322745659089028,81.22122041605711,1
Veteran,Hindu,54,Widowed,-58.79884205943632,-188.48935840132788,-79.27092158361471,A,-38.63957900800693,D,B,-42.622691739321226,-11.324924340425929,-24.292012871807103,16.58664492836514,-35.30357415494694,-19.543097720068154,D,-135.10557807922612,108.15237156941208,0
Veteran,None,34,Widowed,-105.86343676189219,53.61967744324478,-242.24145942799976,A,59.655498968168686,E,C,-58.22248962681792,-113.85410118421102,30.868935107870172,86.79331925562643,133.0168563540981,-42.891272679643436,D,116.92896962404005,-118.08807041314392,0
No,Jewish,68,Widowed,-266.4311496601164,-14.725426029755273,-60.203368006780146,A,53.3610337774863,E,E,89.55921431371517,12.575320976483283,25.925641950882984,3.1040400265663632,-254.91320312962756,-143.9637460177167,A,-25.062215515584136,41.10197934769001,0
Veteran,Christian,21,Single,-102.6378613009527,-92.3955839793094,53.48134180428667,B,228.38496376890086,A,A,-170.83547423962096,-69.3516058173024,-80.16744610069695,125.20263852845058,141.11013344242778,15.125696767967495,A,179.0077083156586,-1.015531023399037,0
No,Christian,28,Divorced,-36.03989236077499,-86.62614396282319,34.92013566139485,A,40.05390550275633,C,A,148.9141205728288,156.59654740537334,51.27432707553441,-47.75498389838101,-50.07877041976955,-139.95764443306706,B,-31.364904915924097,38.019403292059216,0
No,Buddhist,78,Widowed,-20.079149756902822,-7.428802850007436,-89.43460640308179,D,-198.16151881637123,A,E,93.59337555342273,-23.76746593750988,-162.92527220532054,-20.19608866453549,3.312551519710892,-35.17079455003002,C,-55.99932091777626,-104.57477897189986,1
No,None,76,Divorced,8.757206694689428,214.13906437881343,66.71164623496296,E,113.57068251344447,E,A,-50.290152638477394,104.10988321314572,118.42588233729114,8.5235793923547,68.42212581838933,-328.8556761536389,A,47.41383145011984,136.1741409360907,1
No,Other,76,Married,-55.74630011489652,81.55640699862722,-45.572212390511936,E,-92.67654595757075,B,C,28.700449071452017,-151.37687109394125,-162.55254411554915,24.84194729997102,-152.3035078098339,-134.9515849719993,B,-51.401626732685614,230.5163482390597,1
Yes,Hindu,34,Divorced,259.6088039104565,-97.95935445652495,104.47642812377897,A,243.9057480162976,C,A,-134.08737360062014,-23.500264476336135,-100.52890118684554,141.61776955006567,-59.32157919737637,-14.824999025605761,A,-28.642028617351333,44.82714344032775,1
Veteran,Jewish,49,Married,13.689380242325749,44.5566661851467,-0.7822015200995106,E,-58.473293821358915,C,E,-7.220673086892596,54.839279958509316,-20.369998245641042,-36.809865461140994,141.03702143395844,-5.369538346205753,E,33.768437283317596,-51.04893068912969,1
Non-Veteran,Jewish,67,Widowed,-31.513810548750463,-102.75702254557007,-15.62166891484389,E,-134.30010615321984,B,A,-71.58202760736353,-10.069553556347678,42.600309860687844,37.37254176977506,47.08719623066763,101.64355983090987,D,96.43774376560343,-159.7172879581856,1
No,Buddhist,26,Widowed,75.90330000650826,143.4966797692449,-45.514172328787566,E,20.252571205640134,C,C,-62.3318297368181,-25.987295528626614,60.774684120785004,-113.8054792767402,-172.08353748499633,69.23366375734787,C,76.34850533536486,-8.381872652324136,0
Yes,Other,20,Single,17.11985773923754,-63.249079662669516,23.912535893479838,B,-6.627152767460981,C,D,129.09285316369628,-109.47736111265326,-9.954136323620496,-21.643424707577033,-51.663344683230385,30.42649228835318,D,-10.11926819857098,-115.4992676341851,1
No,None,35,Married,34.28950144084487,-174.73461265821155,-78.55304649250893,A,10.622312803290836,D,C,-119.83931387025825,5.4733557666220864,35.765883005316496,-121.30128527537025,57.28694293459755,-178.6923711789852,B,-191.18861259794983,-141.58450563775142,0
Veteran,Buddhist,33,Widowed,-112.45691356854476,-79.06070160273127,-77.98689842325527,D,-195.87586242215477,C,B,128.63475738816916,-39.26780858108808,-66.68436677761034,79.35794326868775,133.94642536770266,185.29090552169927,C,-48.48596436350789,-129.2891152370429,0
Veteran,Muslim,24,Divorced,-38.82518422175706,-66.24420528288407,-79.26167910533468,D,-95.50031853285523,A,E,64.8919571264095,-111.09020067343292,-148.45016345798948,173.1336171207795,-66.51531109400882,4.175062198440209,E,-53.50262878619743,7.588284385691514,0
Yes,None,34,Single,-174.6578325450159,-10.49229960371871,100.45513944000078,E,-61.64732350226526,A,E,-55.39986513349958,-3.9277707053935864,-140.80358748873266,-9.456540604544614,-88.12674498123711,-113.53221422440323,A,-61.948691191669745,58.2813356454462,1
Non-Veteran,Hindu,66,Widowed,54.65670959581095,-28.19094845754532,96.33069573149186,C,-126.86308520902752,E,C,53.79511916127798,66.11272345560202,-63.11432543363992,84.38899630400832,-2.7900612016007966,78.99490794157916,A,-149.92822603739378,52.41039812491645,0
No,None,39,Single,37.79208699781595,-37.093664468725514,-98.8800923982762,D,-88.43796996699871,A,C,-236.6183745652294,86.61069909888644,118.08112939976925,83.74382683791562,50.85349101126957,226.44267871144527,A,152.11726760900183,-37.785035768481755,0
No,Other,19,Single,91.91867689961386,72.56361541115336,176.67487009446316,A,-51.081466808937314,E,B,86.4579158934766,-46.65258926794681,-59.02108440100137,-13.798982912020591,169.5950895051251,8.278853791889322,B,47.269500366457486,-33.14983379342755,0
Yes,Other,60,Divorced,-2.57030701473873,-79.91218592355993,38.51326060587122,D,37.43138242871245,D,B,184.5266423186531,-22.48683953825554,214.37127311471275,71.76203940150639,-29.684726557891594,24.68932196909474,C,-86.19475659588308,8.481786534284879,0
Yes,Other,71,Widowed,0.19857925279526162,-4.245106611942551,-181.97920943310936,C,-56.742768564010724,C,D,-112.16635471325411,0.6848554650407259,9.577648705770327,-245.80287011072662,-170.30150902938635,-68.34151454378356,D,-41.7088198886841,-140.38993613793826,1
Yes,None,27,Married,66.08341498244368,4.240946176058621,105.37007830144813,D,-166.98587649646933,B,B,44.05339811941722,-91.91729066624129,117.48688225206958,38.47078191629398,110.45181777154198,79.10755372815078,A,-24.53892520298055,-128.9070456130615,1
Non-Veteran,Jewish,61,Widowed,48.891173355549476,-27.082798109511437,-134.31387365282103,A,180.04454070012426,B,C,-96.20391516802323,-254.79276672730543,-7.023177322352192,11.021282051363116,119.64887317612043,-108.59159159384602,D,2.214953213467259,-117.58692527537859,1
Veteran,Hindu,77,Single,-27.423358318053054,-147.76271955512513,-114.17035366121155,C,54.14871077096992,B,C,-9.305044235423738,-57.870700624749674,167.36890578149232,-63.97562744733083,-139.02270208004356,-115.72203224230269,A,-44.6604031094299,148.59943050826635,0
Veteran,Jewish,23,Divorced,167.41518293839601,-30.73671821328217,-196.6976502451201,C,-157.97929534023706,D,E,98.459802891111,53.159958153452514,-71.70232997076008,-166.73492965179886,-110.94960728678728,89.95350826113693,A,-26.968203098636707,-58.71758852092619,0
Yes,Other,73,Widowed,-4.897054393387761,-44.277804617746256,49.63783758699448,E,59.59554178836246,A,D,-71.77268091297904,131.8750061869637,150.56536325846793,88.08042509385571,-83.4336180563204,-21.476690976751726,C,-26.729520030406007,-7.354073214645992,1
No,Hindu,22,Married,102.66219552791912,-67.00726813895571,-66.88702267446234,A,-137.00362074733187,E,D,-99.91450524362023,86.5515475914792,-12.887080998324487,-130.65595016061724,-122.02974099554183,18.77792797212437,C,64.09197044220466,58.51901648520774,0
Veteran,Buddhist,28,Married,-146.51164109893503,273.63428677680315,-211.1455253061688,C,23.887894708619076,A,B,130.52436448702304,34.29754232782054,-70.70598266544933,185.48297281905351,-41.361564052452216,-136.94081399672152,B,160.43384862481054,-144.55166303622585,1
Non-Veteran,Jewish,19,Single,-12.462642323866238,-136.586319982213,-40.83782606865688,B,93.10675250140423,D,A,96.60318605093134,58.822613368614675,-20.7910199768625,119.76707285537545,-28.433701175058435,-62.95936432500553,C,143.82623108873423,45.193411088551045,0
No,None,63,Married,116.27841055620164,78.80600951841066,-65.21611574929823,D,168.4406086218617,C,C,-81.00316351611646,1.290061998492896,158.95641596385164,-25.137116228315833,-17.113133106536672,-55.003815528763745,C,161.03445974119293,-20.774040279515653,0
No,Jewish,35,Single,21.350757660504126,-36.89614889527792,23.86304965769521,D,202.79875311532228,E,C,-35.551774101758205,-23.44328553262633,41.60255601110351,15.175084690006774,12.070682633172327,-229.6302949115689,A,161.20164525149028,-159.12147522491458,1
Yes,Jewish,40,Single,22.094663620603207,-42.29701460115365,107.60401145121085,B,-71.13445869622359,A,D,-104.74140670647319,-119.6342759869307,-2.7954083293998604,111.61528193970199,-6.481415542526081,-24.81082587276892,C,-235.17389945500787,49.47221464885061,1
Veteran,Other,78,Single,85.888430254737,39.31000404576855,46.55288736712772,D,-28.58926809469377,E,E,172.90824253756819,-57.91517765114285,135.37251111286815,-69.50844995392984,-51.278639983766226,167.8255632191576,D,14.353181560690285,-133.50692750076269,0
Yes,Jewish,57,Single,-121.70190358331985,11.45223978526094,18.545189050921003,D,-37.22499630568557,E,E,-120.84724114545031,-8.61214397339508,-43.61181299847939,-55.08663861181326,-35.716689108254904,-104.70123636923365,E,-56.88710391179777,-143.64384577920455,0
Yes,Christian,55,Married,-125.56966274469588,7.069476025688627,-198.69420514866272,C,50.57114847776313,D,A,57.3570918632334,20.430499434720716,0.5467280125947154,-175.2621254525352,-123.85403797819703,16.10529795788665,B,72.58393650479277,-15.282718929349898,0
No,Jewish,63,Widowed,55.90382149167502,109.74049354485817,-30.05078349602657,A,-44.84566462483027,D,D,-55.286499401021025,49.77470210938718,45.27146772554732,37.518249290007034,-56.93568985822894,-67.53036600972641,C,19.6213480044972,-24.589712797395194,1
Non-Veteran,Hindu,67,Widowed,184.86061852182135,-71.72590819383805,-39.22093059964632,E,-4.130438968435747,A,C,29.028638467681972,-76.92803331783104,-42.168230796415806,-33.84608102148139,-116.49935584941495,-130.62182373860162,C,98.62977714768819,79.63055319434764,0
Yes,Buddhist,28,Single,69.70650302154445,-131.31565105602704,18.43240026397456,C,-72.48727539275926,D,D,148.5240917928934,-87.44299791790162,-111.18344992803723,46.30574511504987,101.14997484755668,18.195884478856378,D,-95.89497612661296,-15.722210887672821,0
No,Christian,32,Divorced,-44.662783477492155,115.5992560910384,-44.426097383405505,C,-150.0628900722063,D,B,-66.89128884759803,-72.94753613199862,52.52915250986031,-128.9173002807897,-3.1702627668499974,6.4297673797471,D,20.955673690164463,138.0759633969127,1
Non-Veteran,Christian,67,Single,143.36741233214036,-62.743568549327755,-79.57274982618631,A,9.24023645693093,B,E,17.62092926599854,-24.814701841866263,70.22631888447447,150.8288190409581,94.41511213891013,52.27452190132382,A,-92.93022803224082,2.143941726648953,0
No,Christian,55,Divorced,-141.7290271449097,-100.49526520781401,-142.99168930115496,D,37.574294003358716,A,A,46.139755191112656,17.82117484908154,-108.08715977314249,75.8964338156726,16.028691067074476,117.17029346916135,C,-181.06417612213593,69.18394877071651,1
Veteran,Jewish,39,Married,-37.26991240292962,-88.42236498564179,-20.204423933589744,D,-84.1880831046752,B,E,43.35104610360548,43.55557589050574,32.36181358089667,-184.22144886184478,45.07833170164782,14.68723591258053,A,82.08680600418833,91.74560071040086,0
No,None,18,Single,122.24872694531317,-12.858385395022792,199.29490344551996,D,-47.7275633679099,A,D,-12.171066623957286,-96.47781861453083,-44.96398728598811,-94.86067153098784,-37.47349236677018,-47.74972475147031,C,-10.70823967796861,-173.24462199243595,1
Non-Veteran,Christian,78,Widowed,64.28324739153857,-9.319235004745362,182.50289493314654,B,25.54513137905703,B,D,9.212857989071459,-11.893916144483235,-19.59693895310349,67.99061224533509,33.32224664316022,105.56924543792925,E,99.57393612958391,92.99195258477691,1
Yes,Jewish,27,Widowed,14.297086691640185,-58.3306007628319,-76.87862373435964,C,-48.10606726156075,D,A,21.197075087413598,119.70747093746346,-12.669560032349391,-63.21368126084933,-2.230783721583485,-20.272842877107365,B,-45.708223074250554,-35.313472720463245,0
No,Other,45,Single,23.971034471417347,27.17757188678105,59.64272827046685,B,-60.283623508740035,A,A,-55.45371512156696,-203.26825669967087,-93.09804051248037,-77.6277409606885,32.38356720132733,-39.8551879056887,D,-45.538013515375624,15.360006890975042,0
Non-Veteran,Buddhist,71,Married,-41.341920527742545,-57.98834209792225,-56.601659048893794,D,19.680552734160013,D,A,191.32185346215175,74.53608144728548,91.5874221367569,-90.2242622272711,-44.22788620452852,42.6712777893239,D,-94.61634044828104,-138.2711886402145,0
