age_range,country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
51-65,Mexico,C,-142.73707350500914,C,151.43317341820054,-36.6932884698502,-109.97704794543847,-105.25786246286812,-31.574246841682857,-37.585510187508504,-99.18479494511476,A,174.01887315778202,D,0
26-35,India,B,-55.82874077908732,A,-140.12896153652198,-71.99488515000874,-95.21754907901311,-135.499286193071,34.24070716602914,71.23721346641582,-83.89030451190764,B,0.47558349018562895,E,0
26-35,Germany,D,115.68001017813825,A,-86.4617924820342,-91.77237150825755,56.805556892312545,287.82498547322,-43.08068868573742,74.07535333724502,99.38475893351033,A,23.253095538650058,C,0
65+,Other,A,-11.110141896216874,D,-40.38905013549319,35.566451096734966,52.38011940222367,12.986742562372152,194.6852618666219,-71.5579354083808,-35.69522383522113,E,130.54546967856822,E,0
51-65,US,A,48.20330242916492,D,-8.2310209188265,-92.23822605608159,-29.260255109028186,-129.95008154173868,114.60016632062597,22.904295168461697,-37.950307850891164,D,75.92388238484361,E,1
65+,Mexico,D,-66.51810058603633,E,53.60533695072729,174.87703089499183,98.84204854272635,89.4995191021582,101.73314159311096,-283.55312720128376,-56.163419990074956,C,-147.39961599883262,D,0
26-35,Brazil,D,-41.81243683867637,D,-60.036306178301565,-173.36675990912408,27.821350932887174,58.53196875666329,64.92512938262516,-46.963528963419,-21.901569253187173,A,-6.0280405106247565,D,0
51-65,Brazil,E,16.29447881084588,E,157.88864835933543,-126.63713667058805,-66.15210434486556,-30.993423014729117,-12.670067942352667,-66.10323949485698,-195.916684032305,B,25.075393153438036,C,0
65+,India,B,107.18911229745135,E,32.97951021109132,-25.972139301673558,-46.75809377953881,41.02624657398164,1.8210016823936672,162.08825073673785,31.10629547373994,B,147.80578724039054,E,0
36-50,Mexico,D,65.5791465645878,C,38.10946435209465,-127.65828621922077,-15.511745463908058,81.39523235388583,-51.10672114313392,-78.4110763563272,37.94802086809992,B,-107.13154206065143,D,0
18-25,Germany,E,-47.50756604959061,C,-38.90804294151891,95.33024308196215,-165.01254627483283,58.51407210750963,-67.2018549473266,-270.2298140112906,39.0765298410466,B,-110.16883453349197,D,1
36-50,UK,D,-116.93341555954326,D,-23.245195624020003,162.45920157311707,-56.161991451190964,181.1957565076025,51.27212476333237,-117.49513104997429,37.61134112757622,C,-25.725842090216595,B,1
36-50,China,C,38.39579215132608,D,-25.081937479048626,152.1695024626214,285.6759547227346,-22.327705364077143,101.16598117377742,79.23015768205323,111.37508144847463,C,67.52779216465802,E,1
18-25,Germany,D,19.615708302534962,A,-10.110629062945117,44.49536340726344,-69.95822326153151,72.37194364048233,-66.64879126982089,46.114712988941406,-105.494535226217,C,-104.29993702218894,E,1
36-50,India,A,-135.5500205648997,D,189.77980581097086,68.19856928988493,49.73189112898512,-18.1372380966422,150.51560386321984,38.41635318646746,-198.07532480299378,C,51.71238520347566,E,0
36-50,India,C,-104.88477574510067,E,-131.37161963028655,44.759940001735856,-113.68606930128217,-67.51465595063326,-76.7608069756723,-217.69376702557997,-37.22864489543653,C,135.31072081632038,B,0
26-35,Mexico,E,-5.715009823918417,C,-4.929469918675351,34.816006967594554,2.7752238759650028,-34.004673467441606,-55.58270589344281,-58.67659370320805,26.024491747528433,E,149.29331821376687,C,1
65+,US,D,51.82719034204458,E,-47.271596600972195,138.45544457844758,-64.1392257820615,-98.33373799295725,37.17897161206681,-102.51003773905414,-175.29481118059738,B,-127.75296823114577,C,1
36-50,US,B,48.26752084073344,D,-38.6752489782801,-160.18059413613534,-5.359544892962765,-1.3981724558531365,-46.851015802516585,36.498861009775275,-57.694251931989626,D,-14.865820069872612,D,0
51-65,UK,D,19.950742461097114,D,3.5938224140200385,70.42991280400454,181.73754927021463,29.48970247012247,33.29207449762877,206.71776419568366,9.425055974174738,E,248.99817237354074,E,1
26-35,UK,B,-15.959312440632548,B,181.8345390189431,3.6310398028299744,5.927813055413671,-256.83436704696044,-30.548771877764764,-123.30921076771605,230.12945926103092,C,77.44052253833348,C,1
51-65,UK,B,95.9670713161783,A,26.947020275426343,153.34837710184885,67.24745904922445,191.18882967388956,66.12341185438521,-101.40051407919924,6.362061965456059,E,-23.710258061448933,E,0
18-25,India,B,-22.352440998745223,B,21.738401416049598,3.696387317242396,-109.78843297245729,57.27997381179135,206.19934412148518,125.72058202291711,97.70296482576848,D,-176.73456158360705,B,1
36-50,Mexico,B,12.972841226131887,C,-47.167548962310995,-158.42064050478328,192.90947301666012,-36.7953188764937,-5.648759130915911,25.91953645979128,-131.51435896498919,D,91.80050579736162,C,1
26-35,US,B,-21.587209469288208,D,-157.45270305655606,57.24524084204763,-122.38008189695073,142.75858853031377,35.861639531696845,30.108634250448134,-80.40634888263203,A,-126.0050928174806,B,1
18-25,US,D,60.70644156814362,E,-59.08212139357993,180.3827541802394,102.97672622679642,-288.7421634066113,98.1659697737511,95.3456043341842,-59.85708540122122,D,37.71274451813645,C,0
51-65,India,D,-45.9418681568687,B,-155.42374620666686,-119.85167003530002,-241.74427151198233,70.26916225205012,-11.69832760623903,322.07320269019294,-22.030609915149007,D,-23.103340335041526,E,1
65+,Germany,D,57.91427523614777,C,-94.22079302531941,-50.05333712378038,-174.48948538830768,-108.76194144371065,-81.54481450249122,-159.37226131497755,31.24177254592585,E,147.18044987346772,B,1
18-25,Germany,B,-140.32947913211027,B,37.50675886585491,47.20303439104992,168.02045283037396,82.1462667619078,225.74144691177133,51.57701618310373,-161.22308679781645,D,51.67934345386048,D,1
36-50,US,A,112.41533397057415,D,-55.10499537330173,10.76692491640488,65.65580958357714,-161.9214609289384,-97.73527367414049,-62.424343565316576,30.08186405269699,C,-72.89806116762165,E,1
26-35,Germany,A,50.11921898024434,D,103.55881228583223,87.8151650294424,-6.521796741227847,-4.218119480954217,-125.32737946609937,38.16827455172918,-4.49086930472207,D,43.05550694647074,B,1
51-65,India,C,-31.20629204473647,C,102.33091995408456,-52.85636909200302,26.950695377851964,189.1468299113932,-2.3721664694890445,29.602426899992672,-149.77889943042487,A,-60.06604383712951,B,0
65+,China,C,58.15524818513976,E,240.9097317464553,73.28549193971632,61.179299937855646,215.90889935022938,-28.81671852224731,1.2829010867621915,-40.277822888947426,E,12.087848362681237,C,0
36-50,US,C,-24.412133398448823,A,-38.04248463139104,-44.77067420650931,204.0248200035347,-111.35741056064535,2.8996173760609585,224.38228451208894,122.52805086759267,C,109.95255713296928,C,1
65+,Mexico,D,93.06943292344815,E,-14.389961988749722,22.56538421670269,175.17336803442282,73.54647250274198,72.18438953403601,-37.55169252174968,136.5187933378174,B,-22.687014947372035,C,1
36-50,India,D,-49.28689009345446,C,-85.21091099960117,-26.01758605668038,-23.083852660131964,128.9663360357173,16.412384004051155,-11.081308346314573,-17.856669173892136,D,187.1225846649978,C,0
18-25,India,C,-83.62721154499381,C,-46.56317681176538,-78.94453615790783,52.91718837835442,16.3926555909422,89.35309832632355,-193.0343351094306,18.90429800295482,D,48.550312271106236,B,1
36-50,US,B,183.7710552783941,E,60.380871706958686,72.94555727959133,112.84256348143022,-61.09598959973719,50.74594312394343,64.41957068613293,-39.09852384110167,D,37.7215936151324,D,1
36-50,US,D,22.572681111555752,C,-132.88971704287428,-112.73758601115182,-101.91217396884657,146.93865513705282,-58.66575769769992,37.34093082180137,-142.43608646697294,A,255.98009454706855,E,0
26-35,US,D,-40.809300119641904,C,38.2010256990853,88.04088365266853,-82.68275001676382,118.71777550865916,127.29097846704256,73.82744650378827,24.903345214741293,A,-45.19427476063939,A,0
65+,Germany,E,-13.717501257764777,C,-136.34250702740977,-2.978799263494595,-140.0093260142813,130.26519635621426,-61.56796464638684,-81.68791235815435,81.2241397430365,C,-41.18414410391434,B,0
65+,UK,A,33.28752439867159,E,-142.58397208275383,68.54369285498872,73.52329291151175,19.50006834000095,90.28835242315866,-33.482731026299014,-79.88884786738159,D,-9.411468348369205,E,1
18-25,Brazil,D,-29.16722364427986,E,212.2120772947199,178.00395938507734,145.07540389759143,-98.08682176959545,-75.74027229490997,-165.12364670663248,-51.64405774879274,B,99.53030643097037,A,1
26-35,UK,E,-92.56223636717314,B,-63.74787827965961,-120.02584152910778,-246.099366827469,63.69399911323138,53.45270480446689,-35.23989229003143,42.35026372387242,B,293.36657306769484,B,1
51-65,Germany,C,-59.85345301468949,D,-18.39308669984515,159.05700615044066,-98.84213495361547,-134.36671049652338,35.90101130054928,55.75811621377602,223.445060277606,B,-27.76036004714012,D,0
51-65,UK,D,-128.40073266668298,B,-45.903221785011624,47.3912407634351,-32.5901840838486,86.92751795067551,100.52698028292129,-35.13901678224752,2.4991248116078504,E,169.49054230774857,C,0
51-65,Brazil,E,36.99648896548477,C,-80.33435662461805,-44.590356702814795,-12.438641776830833,100.60071997460457,-40.22591381680049,-135.56221271134606,-127.1618561052855,B,-142.32370834116588,B,1
18-25,India,E,157.48406281576862,A,-68.9557905878872,-74.85834910287697,74.94327298508315,-120.21527015468129,2.9249247568937196,142.6533915426309,48.103017621422076,C,43.49862942753764,E,1
36-50,Germany,C,-5.918305656968002,E,42.67665751980522,171.89241814054577,-29.110407961499202,16.823020726241918,-158.83512036266188,-119.61266000762613,9.527194651607259,E,-250.61350457639597,B,1
18-25,US,B,113.9673464959835,E,-22.74344483306521,-53.03439922111366,-166.6207186422926,32.06315250211514,-270.16146771294325,76.49012525095678,116.7950542454232,B,-6.150375736981864,E,1
51-65,US,A,-79.72943548143819,A,167.4116377997347,59.91219574517803,7.533863628389489,144.2275765817892,-82.50388206150437,-216.69704720607587,-275.6992542341291,D,-101.39284015251111,C,1
51-65,Other,B,110.1503829705211,B,-76.67877920295176,-17.942003882049875,202.47516714119192,-10.785915193527869,55.34164644277404,108.7578097330486,44.74762399758897,C,173.35748225582478,D,1
36-50,Mexico,D,-94.36375192599643,E,238.94044043941997,59.55593585316164,-165.39497479105162,58.31948177815083,17.417984449941,-40.68813989108011,0.36510306467782394,A,12.710675791125908,B,0
18-25,Mexico,D,71.76908221643801,B,-3.124078195949779,-68.2401033059777,85.02991197077593,-69.77771201965469,72.78179844433521,3.5917614284394923,-14.741347441155877,B,-65.22677153112967,D,1
26-35,Mexico,E,-16.20669948713455,C,-39.56137123503715,143.8413622528697,24.38114455628655,51.8297691262805,-56.97727130983134,-18.396823845888765,-97.36096394235523,B,-60.018205138408916,C,0
26-35,US,E,-83.63374282629704,B,54.857164638498034,-56.24326773394761,115.29612941361935,136.82283722073868,13.17265611461383,-162.49923318526706,-1.938686948595051,D,45.305648297639365,E,1
65+,China,A,-11.291993379550053,B,-99.84791449326993,-123.4734025649247,-71.87455198361401,-204.94608576419512,-187.9011836356726,24.067308682516273,58.39553299375086,C,55.40338712732715,A,1
65+,India,A,225.26039210528145,D,-1.3869556499628362,159.72831266892277,-100.64510718723479,17.892054556190946,82.96893967983341,79.54012768920026,-101.68814426433879,A,22.61626722400381,B,1
51-65,Mexico,B,-259.5497295972985,A,-99.32871418250255,12.881960124130684,-79.40074449026531,82.41018573998876,36.40941131600013,-180.6668156819436,73.263953873104,C,102.96373011608475,C,1
65+,US,A,-48.36418570111775,C,-39.3468500670698,1.4901012846084847,-75.94162532274942,15.3080493455757,-57.388979532640846,-136.27094029719257,-0.017515161648366123,D,-92.14615424544711,B,1
26-35,UK,A,126.69873379241903,D,-36.85320284879051,48.482598472937646,62.01610914570905,-42.23079301054073,-128.47553060385385,-80.95360353063266,84.45375389513318,C,25.293604616703558,A,0
26-35,US,A,-143.66625482341695,C,-75.34791153863138,89.72671573238988,-84.61883598592283,-93.18154301848442,70.89004774840618,-16.252785352110866,89.7892032362778,D,26.583147195024104,C,1
18-25,Other,B,-10.890175918114672,B,148.00773319618997,80.80467382648793,-4.191361599402036,48.197220666767834,18.65250042743785,-5.527086302888861,109.29182785285865,A,-39.05324104294287,A,0
51-65,US,D,44.379669411638865,C,52.09687364561499,122.52389935112218,-96.68844005920373,101.57013381573603,-66.7671057938027,103.2705417301699,83.66715583466063,C,74.9748211893209,C,0
26-35,US,A,-8.898476403929239,B,77.05160814028949,-63.87398475350638,-147.31674966109048,-49.871042343218846,-216.5246549357116,-81.47835393632664,54.94065320247028,D,40.451261684540235,C,0
26-35,UK,C,-10.552902524339649,A,308.6956494309669,-0.4918287956346314,68.66332449647675,64.81223648729615,-128.5240973639156,-14.20910192068249,-54.585765629531615,B,-107.03102384746485,B,1
51-65,US,C,137.57787952688892,C,21.698781155479683,13.600124904176456,-35.6225566701659,-56.086053208264,99.96147320408791,-62.754750616643776,102.86627946203086,B,-41.78335939037159,E,0
65+,China,B,121.38107736342224,D,-91.46826765763778,25.714787994107553,-163.93892311335327,71.29568158289446,-85.05321396368018,-22.019295830808133,-72.48522414611448,C,0.34503233516187104,A,0
65+,Other,E,35.02959697054514,D,-90.13930592806415,-55.436998596661745,-86.07584243403728,64.61906633306454,-139.89863920515836,25.337904977139345,75.60232933263838,C,65.73849261431049,E,1
65+,UK,D,42.499522647884916,E,176.90007166453802,-26.229572795188403,-138.7663777565586,-17.499163531506625,-50.389958435455284,71.71318026453271,242.21155176918495,D,-95.8393116065971,E,1
36-50,US,C,-110.31061085891662,E,-169.82934342153604,-48.07842422411619,-68.33816636198506,-138.4021175879811,59.856153329679884,-225.38010900439943,-116.8675889178733,D,99.12989800828754,B,1
65+,Mexico,D,-109.31756287805466,A,-52.05898865504963,130.9767527688817,-227.946948847596,80.13966344305727,-55.715485265790385,93.23098914185267,-1.450250260154181,E,23.7622821530996,B,1
51-65,India,B,-68.48944325875271,E,60.98566054590159,-37.22029484595847,37.82427695471627,35.64023748881056,83.10238530875863,-55.08381548648913,132.633388842176,D,-121.77077741494998,A,1
36-50,US,A,-37.39515628660638,C,26.439451650301425,-71.28812410308252,-67.30545026892723,64.6129587547393,-9.253273367826912,-213.2326697354693,-203.70999490683695,E,90.70983123887089,C,1
65+,Other,C,-25.972010122995883,A,-70.55313093872358,131.4338470859424,9.955684945195879,-89.57614489984435,89.43591337836966,133.8940402391945,17.86413524844302,C,-70.91153484161924,E,1
26-35,Germany,B,50.63674898962503,D,6.37101184384515,-106.18009895147966,-67.815720448898,-98.18470246282752,94.3817201321676,107.13738527528733,-319.20357500364815,C,28.849307319078356,B,1
26-35,Other,D,-41.15459309083772,D,-84.92370496134588,131.74685612632075,-116.75536067354506,-187.12892482546545,121.85053571957705,75.12404810517411,39.44307734999452,C,-3.6684377486888935,B,1
26-35,Brazil,C,17.819429272251526,C,124.62136603295544,17.237603879786068,54.19356283247598,11.917801614943988,-56.52086621743386,-55.03065732770958,-49.04395064912924,B,12.820294906739777,E,0
26-35,UK,B,-88.8188968397271,E,29.389574587877505,40.180007602441556,22.316181770706358,3.364259648778143,41.09038193449604,30.161088494303506,31.514438066119236,B,-29.30446972217331,B,0
51-65,US,D,-5.472030136602595,E,-5.777511941195917,-22.382617388096804,-240.67468590096306,-17.928129613503238,-34.003929171494775,81.7653670397945,113.32942717071705,E,180.50954081993643,A,0
18-25,Germany,C,120.91224953578343,A,5.7022945059285295,143.98732520717687,188.19139694421898,-25.244836692974857,85.42337261612487,143.10824935518744,91.4556376332884,A,-16.261332934553096,D,0
18-25,Brazil,A,43.55207213736368,E,-12.538563760643054,34.1302501395781,-127.53860445189451,-99.71586296761174,12.011974368897876,52.396801602560885,-156.15327161933504,A,-59.22438935408694,E,1
65+,China,C,-19.882668217957676,D,129.87565468798286,-48.16691007085643,-36.84846060731133,162.27992952213276,-56.90136573641295,120.96262671960582,-33.19233483042108,B,-20.004259153223337,B,0
51-65,China,C,-53.45667340809022,C,-171.86368971994418,-64.54573289794642,101.34160063365624,-8.66468875653742,-162.2670769275243,61.361797975727484,-22.206147127367288,D,-10.83909226500112,D,0
51-65,Other,C,71.32805729223104,C,48.915510923209524,84.10556376273418,-155.28238725025994,-56.61368477581635,6.077915922880844,6.535465375446573,-162.673820257346,B,-87.53576332051432,B,0
51-65,India,A,-23.639425027460934,C,105.67110872374118,182.063047302913,67.82657175151576,124.34634974561885,-80.12943788120023,200.30479062019384,76.86640808207356,E,-1.2480309506179594,A,0
26-35,Germany,D,-84.47226666163256,C,77.66452742312988,57.17419621626898,-49.99327458856643,33.02853919681329,80.49735357460915,-148.31128053397777,35.0670849948299,C,-74.92853165335815,B,1
65+,UK,D,-13.923018810626594,A,104.61566926623227,-1.8021731320450498,-17.38798954366792,18.430300413514264,-106.00361210860218,-11.187472377021091,-1.9709141416119458,E,-56.59484516812658,E,1
