nation,civil_status,anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Mexico,Married,77,B,10.25769898425772,D,90.09249065901147,E,236.70661064623087,C,29.60846489088056,D,C,-132.62987880366956,0
US,Divorced,55,A,29.633133572690646,C,211.8365927034283,C,-5.1842651260792945,D,163.24958618765467,C,C,65.9930718294251,0
US,Widowed,42,D,71.93459337789628,C,8.010836538182401,D,-106.7046208066754,E,-27.260109440600466,D,A,57.20817866603429,1
Germany,Widowed,72,D,-62.982230643993375,D,-22.625560254937387,C,27.73984634410132,E,23.879403442926638,A,A,-140.5757466534863,1
UK,Divorced,55,A,27.123276825826643,C,140.6676379723005,E,141.8135806609773,A,84.41547888145318,E,C,91.60747174665198,1
Brazil,Married,71,A,-15.748017195685248,A,-75.91757002860075,B,73.38740280943283,E,-12.54935105070733,A,C,100.16088150544678,0
Brazil,Married,72,C,-24.642404971439184,E,10.606185330622631,E,19.06298292460357,E,-76.69689218956607,E,A,-29.16937512086129,1
Other,Married,61,B,24.914766071740306,C,52.1092994722858,E,-85.77063370078743,A,-16.842060771174314,D,D,7.442877036151263,1
China,Widowed,41,A,176.7172114597455,E,75.34828919229996,D,-24.528908434777485,E,120.06551920138453,B,C,93.80200560138447,0
Germany,Divorced,89,E,-120.60843404584946,B,32.798655812084824,D,30.518564680264653,D,-126.89201834310522,A,D,-132.7763866779108,0
UK,Widowed,89,B,55.598695047087396,B,24.602548443115523,B,-182.42946648375062,E,129.2831436093669,C,D,-94.75608320328101,1
Mexico,Divorced,52,C,59.84028929337971,B,-238.70173664451525,D,96.71218877294856,B,158.84667047141704,E,C,48.133881161550796,1
UK,Married,48,D,5.4508179543187705,B,21.612527576356584,E,138.31013702114575,B,-39.579834757897935,C,D,-109.1220400362317,0
China,Widowed,69,B,40.23297521666472,C,-17.32880884612238,B,78.41549983644765,E,16.9351320294593,B,A,177.20907878672125,0
China,Single,70,D,95.56715429285167,B,-77.51715107806942,A,96.9605343952879,A,114.55627205145392,C,E,42.33094432492914,0
India,Divorced,33,D,-23.501192556254054,B,29.304764247678268,A,-100.87949876491106,A,-102.04598839948318,C,D,-75.8652216627106,0
Other,Single,21,A,-82.2278152941985,E,-139.12079761243163,C,-99.81596059099053,E,-69.87931636649402,C,B,52.21297132718463,1
Mexico,Divorced,40,D,65.39073826747791,A,90.64258579756212,C,46.7404567833491,B,-29.211597702568447,B,B,-125.3657232084279,1
Brazil,Divorced,67,B,-7.514377984676962,A,-134.20048402809874,E,-42.78104130444225,A,-63.03782020317967,C,B,-107.20398808636918,0
UK,Divorced,94,D,34.74517922678227,C,-33.545040478272185,A,-128.5044359330609,A,-10.679129351707617,E,E,-23.401948748434474,1
India,Married,54,A,119.54315448364758,B,172.27867025851447,B,-117.64769006520008,C,-31.076642076353828,B,A,34.71634126954349,0
Other,Divorced,87,A,-8.888663072673603,C,-198.88292704273414,B,40.63347692701936,D,-115.03559619442329,B,C,58.672730265872694,1
India,Divorced,77,A,-104.70496912214264,A,202.59758285947896,A,-66.69229180232448,B,82.90408420543496,A,D,-36.693066473844006,0
US,Married,32,D,-147.65040775505557,B,3.397569152666301,C,-95.25465501632146,A,95.36679483120538,C,C,42.838378498738294,1
Brazil,Single,42,C,-50.907509640441454,C,-9.937452568271853,C,39.110642788263725,D,-43.466349295415355,C,A,-23.824149646730287,1
Mexico,Married,52,D,92.19944146547192,A,79.66473009040442,C,-22.46460378002432,E,-135.10092672355776,C,A,58.96297232022509,1
Mexico,Single,72,C,41.95928529101863,B,48.76068584745922,D,-24.98151948648075,E,-49.59508027336569,B,E,-135.07520842221857,1
Brazil,Widowed,19,B,-122.473901675682,C,-179.40182454449376,C,-204.6071009776206,C,-86.39788612483626,E,C,-18.054481276640207,1
US,Single,47,D,-53.753487952377796,E,7.3526282171395065,C,31.781829737740274,B,-43.492367303066985,B,A,37.27774338057379,0
Germany,Divorced,75,E,11.69104372308303,E,-36.52362853887917,A,-108.51326442044052,A,-90.84530179905354,D,B,-28.939316672968157,0
Germany,Married,22,A,-64.6504898292193,E,-19.350190965349682,C,49.732010042334466,B,-26.758907894862833,E,A,219.45560637682232,1
India,Widowed,80,B,-63.28339086694258,C,-127.70378194635042,C,92.93578010291323,B,73.59190449158717,C,D,169.2647078072211,1
Other,Widowed,35,C,66.9208266231056,E,-19.089256718037444,E,-3.5513499494754437,C,-45.49337013919435,D,A,105.29837757028969,0
Mexico,Married,70,B,-151.24498531462442,D,135.2621036728777,A,-52.94181366755964,A,-85.52548697837443,C,A,-113.4006129430017,0
China,Single,53,B,79.00207509377331,A,-35.95664328110338,D,1.6583613944690403,B,-15.174409679395756,E,C,31.10011774509644,0
US,Married,46,D,70.69627895593756,E,-5.4587471284850615,D,6.929519684435068,E,-11.089864828672535,D,C,-117.17345678543285,0
Germany,Single,29,A,76.98280658721208,E,-197.0593471402472,C,56.92839187192894,D,-35.21805182656829,E,B,286.38881617622116,0
Brazil,Divorced,55,C,86.82190041030829,C,-146.38408665784007,D,92.78381365424283,C,-114.14163860916847,A,B,-92.04463265896915,1
China,Divorced,84,B,4.624662071816611,B,245.5644173729504,A,244.61621851204515,C,-51.119453649764054,C,C,92.38882470770568,0
UK,Single,27,A,58.93715776196188,E,-39.65495831818678,D,146.60410989509538,A,-15.40528164442254,C,C,11.763857236377754,1
India,Married,19,C,-128.2710932605891,C,-9.201306008705407,E,-167.21507150339318,B,-22.671019112246082,C,C,-136.74916217654726,0
Other,Married,56,E,18.452020610508114,D,-35.37145585269899,E,127.58222272251105,D,70.99235555006648,C,A,31.790326966479732,1
US,Married,85,C,-70.7040265838616,D,-62.720460031746924,D,-8.862048762095629,B,-53.72647598478072,B,A,13.80917528928178,0
UK,Married,24,C,-42.58302019288494,B,160.7119816138122,C,-40.68484951818331,A,-122.5053363195519,A,E,48.16745266723353,0
Mexico,Widowed,48,E,37.2590110212857,A,-150.8162417836321,E,-52.973594178630435,D,10.343619962086285,A,E,43.15480981076236,1
Mexico,Widowed,78,E,-30.365075565712846,E,48.68876839813079,B,197.11691361105247,B,-87.22409046608792,C,A,-291.00575839794556,0
UK,Divorced,67,B,175.07902442493906,B,45.87471973300457,C,24.13458826190592,B,-144.6547184026351,A,C,5.796473499815686,0
China,Single,75,B,-14.174388756643028,B,192.07130397535795,E,149.59136203264677,A,-7.328511441921627,A,B,137.64064179938305,0
Other,Single,96,B,38.75932389153603,B,-124.1465131045762,A,-9.871754173796022,E,-124.05679265612793,C,E,60.2047431602122,0
Other,Single,88,B,202.67220836848884,E,-21.297538447722864,B,-208.49253522401895,D,114.80884096361805,D,A,24.637635042393637,1
Mexico,Single,67,E,-69.77588559969536,B,69.43552560086168,B,48.17085446315795,E,156.18541895191098,B,D,25.254700134234838,1
Mexico,Single,53,D,-62.693403715610344,B,-133.80170489113098,E,-170.48741312321144,B,20.304868929079728,B,E,-55.588545960464685,0
Germany,Divorced,76,B,44.91254095733686,A,-14.3276256588408,A,44.238636260274646,E,41.11410407798507,A,A,-224.02741737537798,1
Mexico,Divorced,45,B,-251.3648989242617,B,-118.68984582278384,B,-193.33372288679544,C,-7.208448442954035,B,E,-34.52225114920632,0
Other,Married,69,E,2.9444583172102594,D,14.843872505789871,A,32.58756574832648,D,-4.423142668382077,B,C,163.79886242252334,1
Other,Widowed,87,A,-11.254907399974766,A,40.0271707593343,A,-68.41024424737368,E,71.94608245063692,C,C,-144.8483816397752,0
UK,Married,39,C,-6.971360357603741,C,21.017591024058266,D,106.8870834321104,E,-190.12927331764223,B,B,31.837253064855613,0
Brazil,Married,99,B,49.72879022997766,E,6.352080021375854,C,162.9793095656808,E,-73.03184148288955,B,E,-85.3904636180021,0
Mexico,Widowed,63,C,107.27682479796287,C,-44.78664609383114,A,194.37951361817454,B,75.76658346523266,A,B,150.88657219097834,0
Other,Widowed,21,D,-34.87892510581002,D,-9.981664967105463,E,-115.36786122919429,B,-107.74555109311301,C,B,93.12060005664094,0
US,Single,18,D,19.0133777433031,A,19.881609191901273,E,-73.31236400959409,D,-38.96944470927452,E,D,72.64555710841991,1
Brazil,Married,76,E,-157.42421413836772,B,106.96454218513236,D,44.38286470946811,B,-31.532310518715306,A,B,62.75457179269045,1
UK,Divorced,79,E,-59.88000892098163,E,-0.2882952565827485,D,55.650777574775,D,-18.23343877763774,E,B,-77.50744062949781,0
Mexico,Widowed,38,C,158.33669815767223,A,-71.32634643079648,C,133.47846814347614,C,-106.37800149888017,B,D,-26.74342681495321,0
Germany,Single,27,D,111.67150837796076,E,27.45612497629918,B,151.94702537027567,E,-78.68007291628467,B,C,4.752904295998614,1
Mexico,Widowed,75,E,106.97116773499589,B,-10.003838243249946,E,106.70131022315307,E,8.024869664260791,C,C,24.61520971801849,1
China,Single,96,A,131.51782191812313,E,4.725914917279188,C,21.3787556939052,D,123.29991143272116,E,E,-190.91551526603385,0
US,Widowed,54,C,81.15686458343043,E,-41.402613342188644,E,-22.053538766181394,C,3.9094261943420126,E,B,-31.58623882042319,0
UK,Single,98,A,131.3784636543085,B,-85.5210569094852,B,42.82627921936157,E,-15.497239655542492,A,A,-89.61917956932385,0
US,Widowed,57,D,52.44177164072923,E,-184.27033997975428,C,-14.153002401020528,B,41.435934142270916,B,D,71.84740370838554,1
UK,Married,54,C,29.635680116231615,B,223.4952340761237,C,-171.51750337346851,A,-127.71910071653288,A,B,153.0937163869476,1
UK,Married,69,A,81.8603045822993,B,-132.22361125382332,E,11.116801056986661,B,-148.6010100225429,D,E,-138.54625453137922,0
Mexico,Married,84,D,5.709859418704189,C,-240.73677976038192,C,80.48930304921771,A,79.89589393601506,C,D,141.46339857089492,1
Other,Married,98,D,-53.0892053371157,A,-89.33605457665313,B,50.24449937562212,E,68.09572517837898,A,A,9.218170815317865,1
Germany,Single,64,E,-200.92288794046138,E,-73.10586992686966,C,65.06401923658782,D,79.96156374059376,B,A,-59.47616684032091,0
Brazil,Widowed,60,A,-127.01164628356317,E,152.4822161669498,E,-193.70598288385636,E,88.05095502219842,B,E,54.62322050895113,0
UK,Divorced,49,D,-169.08236619536143,D,-142.09385673037255,B,153.27707327376083,C,106.0737567818759,E,D,-174.65194119146034,1
Other,Single,62,C,-43.45704437370321,E,2.1297798759442803,D,-1.4808103079457633,D,-140.20813524695882,A,B,43.142122915851,1
UK,Single,48,A,268.4341630867129,D,139.85913514830074,B,-134.03987674082046,D,-74.28348744832147,C,C,16.11249678314291,1
Mexico,Divorced,23,D,97.06901414723691,B,-16.31876114746803,D,-80.9811805715306,D,8.109184129601015,C,B,-48.81740445550437,0
Other,Widowed,81,C,-41.39915050978391,C,43.63340836064497,B,-28.382248224642094,A,134.89353414716976,D,B,43.10941602666361,1
Brazil,Widowed,55,D,82.90055740585856,A,-11.873081743162455,B,89.0858160960567,C,59.23450592200352,D,D,89.2162978045121,0
Other,Single,43,B,115.15619439320604,B,-23.025089864106832,D,9.540933377882013,A,-73.30788629230543,C,E,-16.033478646433704,1
India,Single,58,B,66.92539601101835,D,-71.98329787638733,D,77.7754657774926,B,-141.91571207679644,C,D,113.73420244861066,0
UK,Single,86,C,177.33241548131716,E,8.534016175998481,E,49.27909171804573,B,17.47766380168326,A,B,-39.30963273488194,0
Mexico,Married,30,D,22.888437880861208,A,16.887222537533567,B,-56.45343436908724,C,112.35364549682234,C,A,-36.418877752089024,1
US,Married,42,B,-34.18201182045368,E,7.267319632248557,A,-171.76872966807912,B,-242.95256875646297,B,B,-50.47499576695523,1
China,Widowed,38,E,-140.6452051634573,A,-14.450149608185455,A,104.89540378862068,D,60.70445114347206,E,E,-60.745157832863825,1
Other,Married,73,A,-82.22449042978835,E,50.91291557147339,D,71.51315543174884,E,-47.80618929939472,C,D,51.24494392238073,1
Germany,Married,75,D,84.57018629992172,C,39.03747242227022,B,-115.68859555980767,B,110.4275734632449,E,A,-48.144259036137285,1
India,Married,51,E,-37.450599414788705,C,-155.90966261120707,C,93.687956491036,E,127.70099223158127,B,B,-98.91199578619121,0
India,Single,82,D,-0.5866638976439656,C,83.89880278475226,C,106.90424632791976,E,-116.58360572456532,C,A,22.971737371302098,1
US,Widowed,29,C,-159.25053623554163,D,-176.35437069358312,E,-48.60575018700059,C,-10.54879849003998,C,A,100.09236230292215,0
India,Divorced,66,E,-60.81841289072361,D,114.76476101545079,E,110.14219123227222,A,-161.38189069107688,A,A,-69.35106088169174,0
UK,Single,51,E,-3.1542536367730944,E,-101.2646441078021,D,46.851554329678294,E,-67.43495135225328,D,A,59.307801737553234,1
Germany,Single,28,E,12.735393037350459,D,86.12118475468912,C,-134.11269386200183,B,-27.76983092267844,A,E,-123.10810082400762,1
Mexico,Widowed,38,D,76.2970867920506,A,3.602555516891192,C,74.01629762848482,A,80.41509970180368,C,E,-62.21678658561595,1
China,Widowed,41,E,9.027332385794486,E,-30.433331976295637,C,-38.03650348639634,A,120.50921208551728,A,C,-118.1375980053325,1
UK,Widowed,21,D,-187.70708217599474,C,61.38531725020495,A,-301.17944526322583,A,31.7831239656119,E,E,72.57558349011094,0
Other,Single,90,A,58.68124693415601,E,38.06951446967557,C,-24.29888736862533,A,107.4632605233918,A,E,-93.77208699268716,0
Mexico,Married,87,A,35.737439899737,E,-243.5061183018701,B,19.606832197623262,C,108.71808671735307,D,B,-97.54648344824507,1
China,Married,64,A,76.68885047676102,B,-108.46015283177046,C,-63.266809187240746,D,0.4319360271733659,E,C,-0.2737330542941175,1
China,Single,53,A,48.17325817685633,B,40.34536949153564,C,115.04317096554146,B,3.986605756504512,E,B,-7.289098129563265,0
China,Single,36,B,-101.11586990734855,E,44.83030548228247,C,167.48583884892406,A,-140.30020813215594,D,E,103.43895934260338,1
Germany,Widowed,69,C,-52.41719430788064,C,104.25614445910378,E,53.59149818246537,A,-175.15467977276057,B,A,-16.37815090983442,1
UK,Married,47,C,40.195157437900484,D,-145.73469661149318,D,21.825722758887295,C,143.151638818654,E,A,-302.4108999159586,1
UK,Married,95,C,-16.925563328015144,E,38.08306594368224,C,83.49640812218489,B,-44.78949330111048,C,D,-108.09635366828279,0
UK,Divorced,26,D,-27.171194425987505,D,21.917184141798025,E,-16.624526228816705,B,-105.36501952225383,B,D,45.526555187258325,1
Germany,Single,30,E,51.51447629068721,D,83.61466230834415,B,96.69255371237388,C,101.58658858139893,E,C,133.71225056730484,0
US,Single,21,A,-1.2027903730014724,D,-146.4924508593813,C,127.86674255515568,A,-42.87723840709277,E,E,18.78302002945932,1
UK,Married,87,D,33.74126231658877,B,-82.85822245466387,B,108.92827020376683,B,56.26038349343951,D,B,-85.33726764241261,1
India,Married,52,E,-38.38286418136831,A,-70.7681325280924,B,-28.595591877210424,A,88.80714081061498,A,B,66.70439420780734,1
Brazil,Married,89,C,214.2341474886695,E,-43.67541004626961,D,88.73392712629354,E,-139.1934154905233,E,C,-50.67398706073406,0
US,Divorced,47,A,-105.5916511322649,A,134.3112584717885,E,96.19813767141505,E,-29.25024999466795,E,B,64.20884521289756,0
India,Married,61,C,153.1269834837785,A,-235.2289181185664,A,3.20983743580783,A,73.07100441883786,C,C,86.44026683773014,0
Brazil,Widowed,76,C,147.1239507006638,A,32.542266486794716,D,160.8048173752174,E,17.417666230455676,D,D,47.630081010720744,1
Other,Widowed,42,B,-116.66851621822771,A,31.216784084443443,B,-80.85383768017691,C,119.60385547222539,D,D,-171.17450754087542,1
UK,Married,47,D,38.142907850853156,D,-119.34216510736107,B,-52.49134267364541,E,-22.631418021535836,A,C,15.89209919723781,1
US,Married,76,C,-69.83559629129917,D,22.262559892312826,A,32.74567754452011,E,-42.65847554705301,B,C,133.06095495245233,0
Germany,Married,91,C,254.3526941080434,B,-52.18506932171795,A,-74.70524156359296,A,-114.72395223991873,C,A,-7.576351460263754,0
India,Single,86,A,86.30447836686336,B,-24.24680517955694,A,84.84868710131505,E,129.4787537807931,A,A,-5.085042435349733,1
Germany,Married,59,B,168.7216574235457,B,21.323801596939447,C,99.70381639518128,B,-132.2678681603778,D,D,-111.8721484934815,0
India,Single,52,C,-29.027138972205048,A,-112.68765331955652,A,17.544202539165617,B,-26.891685499955344,B,A,17.01710656965304,0
Other,Married,57,D,-49.01614805722425,A,-33.295792713451675,C,-70.68745814150076,E,-112.45749870591641,A,A,117.41213759160428,1
China,Divorced,20,C,-47.33251377779639,D,40.099517911640014,C,-108.80736031337959,E,-5.061704470361561,B,B,50.914734968861495,0
Germany,Divorced,38,E,-46.81866286129344,B,-32.96789714874375,D,-35.47689600526031,C,77.34671203334894,C,B,-112.44674405780906,0
Germany,Single,74,D,132.28172946322385,D,24.314070717884327,A,138.78282678250525,B,16.85541102871891,A,A,-122.59460184756237,1
China,Married,23,B,58.82008206056091,B,131.14037452877568,B,89.82740076329718,B,22.629554908145774,E,C,90.17790063761984,1
Brazil,Single,20,B,-64.16016911227868,B,31.820461610508143,C,177.03431934252302,E,137.5930677299437,E,D,-100.19167148457511,0
US,Married,94,C,95.50534942746637,D,216.44371459312026,A,-65.7459759385846,D,170.22534425406897,D,D,20.253394914185783,0
Brazil,Divorced,80,C,149.15535381701227,D,97.01629221578784,B,-116.80329072718294,E,45.41435033808412,C,A,-57.48277544182932,0
Germany,Single,33,B,89.16671706348885,E,107.10573521919144,A,-50.74296511846078,B,247.2473503120194,E,C,-134.63086041064486,1
Brazil,Widowed,55,D,174.78872815075027,D,-95.84642891770086,D,-102.46900261839596,C,-144.89151318403938,D,A,137.40147639921773,1
Germany,Widowed,85,E,108.61612865078776,C,112.05340783802544,C,-181.6805086863927,E,9.241597221518058,B,B,-153.38251565886728,0
Other,Divorced,80,E,-38.11658637522906,A,8.80490412268954,D,-102.63927307754929,B,136.91285677261376,B,E,-178.60114495191922,1
UK,Widowed,87,C,-81.79844457390205,A,117.1137001423137,A,42.74958449561822,B,93.76362075750436,A,C,-118.42501021083262,1
US,Divorced,68,D,-173.08170402453524,A,25.141179539567275,C,-53.50758623515938,C,30.085635353317503,C,A,-89.89832868198121,0
UK,Single,89,E,52.39993633828662,B,24.5410341524764,B,-2.1779545512035487,B,17.415924041309772,D,A,123.93328728590747,0
US,Single,31,C,121.16682265104406,D,-92.73692037286204,C,-106.33981437263404,B,4.893875602029621,B,E,20.85104933869483,1
India,Widowed,24,D,-119.19675808612062,E,29.71041680808008,A,-92.04515855336896,E,-163.2658405676222,E,D,142.27653043006245,1
UK,Divorced,88,D,-11.651300106426204,D,-204.58251605411496,C,94.52889334218332,A,-2.564166005842338,B,C,34.640733347848794,1
UK,Widowed,60,B,-163.4733805586019,B,20.93523001816896,C,-86.91783373905415,D,-50.14603560683737,E,A,-85.83788171155481,1
UK,Married,54,B,-12.96944171831884,E,65.05775390584984,A,-5.771853847619623,B,54.058703395716975,C,E,33.5467999182051,1
Brazil,Single,18,E,-93.67254427173377,E,-5.089528427050983,D,128.02472358522675,B,-200.62108918886375,A,E,9.902541682825062,0
Germany,Single,48,B,-27.6897014338497,B,-242.59351885620518,A,41.94170942250119,E,199.07088868453903,C,B,97.4593132256771,0
US,Married,72,A,258.5155141517349,D,-33.93140680919517,A,-61.366367547378765,A,-78.1369505952046,B,D,85.23921254668704,1
Brazil,Widowed,60,B,58.206949307342214,B,-25.819728585298723,E,-52.065530086305145,C,-9.828308398349678,B,E,63.108713285652726,1
UK,Widowed,38,B,194.24301534520052,B,77.43545789023139,B,54.341194945700266,D,131.43471877121578,A,E,133.12742765634778,0
Other,Widowed,23,E,0.018588047709355463,D,-102.7348219345774,C,-17.40831922164339,C,-105.17737517442438,C,A,115.77491822791536,1
