religion,Veteran,marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Buddhist,Non-Veteran,Divorced,-103.37295829709146,D,-3.301637024460976,E,24.40609133344116,C,E,B,E,-291.38137173164114,D,0
Christian,No,Married,-77.2264162173157,B,-117.17340389830404,B,-278.8228541665661,B,B,C,E,-60.70832284754647,E,0
Other,Non-Veteran,Single,-19.777487755919147,A,63.827362634724295,A,120.496623465703,E,E,D,D,-133.99123604671072,B,0
Hindu,No,Married,-147.94620795057853,A,44.85284091980401,A,-40.75534827428767,B,C,C,D,-5.045565180647936,D,1
Hindu,No,Single,158.7080807283498,D,-60.0944314988738,D,-95.28812278641371,D,A,A,E,26.714401990484472,D,0
None,Non-Veteran,Divorced,-60.715821401742595,E,140.25315319588523,A,-325.20114369412585,E,B,D,D,-15.736596999690585,B,0
Christian,No,Widowed,80.44780957371195,E,-65.86571610570222,A,-101.42631520460912,D,E,A,E,231.07585670504415,E,0
Buddhist,Yes,Single,32.14480823798838,C,16.642195810709644,D,106.42778958961895,E,E,D,E,239.3375626623743,C,0
Buddhist,Veteran,Single,57.753294651856,D,-27.194563389917757,E,-61.3588582313321,D,A,A,B,190.22032359618476,E,0
Muslim,Veteran,Married,-80.98843362065983,D,-0.7501151766495444,E,96.95916673072526,C,B,C,C,-17.58961651914297,A,0
Christian,Veteran,Married,61.44874405548237,B,77.75507660564679,C,-44.10284177485488,C,E,E,B,18.520445005744467,E,1
Hindu,Veteran,Married,29.255495747338784,D,-49.42606750737089,D,-53.11028953035167,E,E,B,C,-66.57115337949328,C,0
Jewish,Non-Veteran,Married,26.645347818561234,C,-114.72505257165338,C,-15.550621185570943,C,D,B,D,-12.259877532861738,A,0
Muslim,Veteran,Married,-129.40246560357215,C,-88.89554104356753,C,-39.672303917395894,D,A,B,C,-63.96634876911467,B,0
None,No,Married,-80.75533064007804,E,-56.01851198812808,D,97.03227966494296,D,B,C,E,26.142200842440516,C,0
None,Yes,Widowed,-25.462488247817806,E,11.72675231713699,E,-120.28016640892054,E,C,B,E,75.23459174242477,D,1
Buddhist,Yes,Widowed,8.709789107534851,A,71.28214355007144,D,-142.5284969823953,D,A,A,C,-196.91341880486408,E,1
None,No,Widowed,-101.25178378985589,B,-129.0202751174484,B,-248.04527944589015,E,E,E,E,-25.97649892077486,B,0
None,Yes,Divorced,204.27402779075157,A,-15.432020673337782,D,102.72484363662893,B,B,C,B,37.816205958774475,D,1
Muslim,No,Single,-77.61834918273837,E,68.13740542548997,B,8.679849672803988,B,A,D,D,32.362603240845154,A,1
Other,Non-Veteran,Married,115.15373695000828,E,82.81103388073092,A,6.5576027489383275,C,E,E,B,2.7522101573162714,B,0
Muslim,Yes,Widowed,17.201164014719495,A,-72.09428951888188,E,147.35809457979374,E,A,A,D,-94.81954514730847,C,0
Other,Veteran,Widowed,12.497235713087429,A,23.74405012163466,B,-49.938665161819365,C,B,B,E,-102.51021353045644,D,0
Hindu,Yes,Widowed,89.4831080793793,C,-69.61763679503701,E,63.70354692927228,C,B,A,C,82.00999132274507,A,1
Muslim,Veteran,Widowed,-53.15776767573192,D,13.212462621664885,E,-125.60797216442762,E,B,A,B,-197.6060843619622,C,1
Other,Non-Veteran,Single,211.70752588846082,B,-236.59478198651027,A,15.323450737654149,B,A,B,A,74.89809175535551,B,1
Jewish,Non-Veteran,Married,-10.919535556520454,C,11.151295717551053,D,-109.95750271728733,C,B,D,E,73.66317048584243,A,1
Jewish,Yes,Single,-27.020756806286045,E,-6.490284282923758,C,-16.257059771729345,B,D,B,D,53.29091038990435,C,0
Christian,Non-Veteran,Widowed,17.734541859926374,A,-58.41205287682574,D,17.418448248591304,D,A,D,E,44.383512062229045,C,0
Muslim,Veteran,Widowed,58.42916793366187,D,4.248685505067364,C,93.04332299065118,D,D,B,B,38.747024861088626,B,0
Jewish,Yes,Divorced,297.45220389989987,C,-38.875908749602765,E,39.950696492159494,D,D,D,C,-79.36043596200402,E,1
Buddhist,Non-Veteran,Married,172.57930400160006,B,1.6022502512388908,E,31.678872925241564,B,B,C,B,25.211659961847243,C,1
Hindu,Yes,Widowed,-133.22898580560033,A,-95.61065652344928,D,-182.47877163310525,E,B,A,A,114.35383587944446,D,1
Christian,Non-Veteran,Widowed,-178.69159536600148,E,81.51647355653425,B,-19.42280721434694,E,D,D,B,8.31060904230205,D,1
Jewish,Non-Veteran,Married,-20.715856888858777,C,-29.05057443775129,B,18.70134439742207,B,C,D,B,20.972934010826137,B,1
Buddhist,No,Single,94.63773718070459,E,132.96250082103109,E,26.051189873764542,D,E,E,E,45.01672827652346,E,1
Muslim,Veteran,Single,17.656297605506232,C,-132.59284844793763,C,25.78988798561176,C,B,E,B,-18.199731854831178,C,0
Hindu,No,Married,110.44359831771654,E,-44.442995491249334,A,146.87389861410003,A,B,A,D,29.18546904822313,E,1
Jewish,No,Single,143.92931921023825,E,146.73693868080832,B,-89.38929001096311,E,B,B,A,-52.412389284338445,C,0
Other,No,Divorced,-82.82713425227446,D,-51.735076874857754,D,37.70808143352124,B,B,E,B,20.27610889763362,B,1
Other,No,Widowed,-16.50910911666806,C,151.81747779606468,E,167.92404203658714,C,E,C,A,-45.14516912582373,D,1
Christian,No,Single,56.550737014299315,E,-96.95405933295518,D,-67.82330221794626,E,E,E,B,11.533810698073074,A,0
None,Yes,Married,31.488966366965755,A,84.01845057618692,C,50.45350854190204,A,C,B,E,17.946914933651474,D,0
Buddhist,No,Single,-8.509771920000247,D,59.026690737284824,E,151.81146686108974,C,A,E,E,-132.42477879465153,B,1
Buddhist,Yes,Widowed,-9.622211237054984,B,-29.54731825463742,D,4.71614041325889,E,A,C,C,-69.40679326779524,D,0
Buddhist,Yes,Widowed,-38.081099043152655,A,7.161905056207115,C,-93.14970759479515,E,A,A,C,-260.71365438413017,E,0
Hindu,Veteran,Single,-58.78486765485792,A,10.591599527333502,A,-184.31242405495968,B,D,D,D,-14.407370013257841,B,1
Muslim,Veteran,Married,-22.521317226458756,E,-67.59585231395144,D,-12.841836124922882,B,E,D,C,-92.75552342653931,C,1
Buddhist,Veteran,Married,60.13724538609688,C,-104.76579932957766,A,180.98221731620242,E,B,E,E,-59.554711428842445,D,1
Muslim,Veteran,Married,-102.39058730587587,C,97.73706334477008,B,-83.8791760133824,B,A,E,C,-249.30995710584014,A,1
Jewish,Non-Veteran,Divorced,1.1727123723111685,B,-313.48323596064495,E,-20.43696864662712,C,E,B,D,75.38839993304438,D,1
Muslim,Yes,Married,22.521305229892853,A,36.742557326038686,C,-232.2972191738821,A,C,A,A,-213.0191941244195,C,0
Buddhist,Veteran,Married,-17.736994243271322,E,12.348806920625977,C,-43.14066627213063,A,C,D,A,-149.98429698753284,D,0
Other,Yes,Widowed,-157.66225899773576,A,-128.95150024203897,B,105.5522323145425,C,B,B,C,-191.22131592820196,E,1
Buddhist,Veteran,Single,-49.57818476109783,E,6.632305141026705,A,-200.9513455346569,A,E,B,E,-79.01698368032898,E,0
Buddhist,No,Divorced,17.934790281053793,A,-86.75365377744045,C,136.55252359512488,C,C,C,C,-125.60927552426018,E,0
Jewish,No,Widowed,-142.82938014564775,D,-15.509093475853843,A,-56.627785814152155,D,C,A,E,-102.5979657093512,D,0
Jewish,Yes,Divorced,45.84120783742821,B,42.83763424311744,A,12.755598075294047,A,D,D,E,-107.99621532713375,D,1
Buddhist,Yes,Divorced,-115.64384545893829,E,78.37376131390153,A,-93.82913177675327,D,A,A,D,61.430394586657854,B,1
Other,No,Single,-279.61354890951225,B,-92.24988233395793,C,-25.233688329470183,C,E,A,D,-243.19749797341927,D,1
None,Veteran,Married,33.619832946047204,E,-132.46067887888154,C,-219.73632194332544,B,D,E,E,-28.866418119333925,B,0
None,Yes,Married,153.33636485409642,C,32.334646249621215,D,78.22398166300732,A,B,B,A,22.194422529847575,E,0
Hindu,No,Widowed,62.67509313089644,D,-34.6586965860347,C,11.453691477716772,D,A,E,B,-20.65797847709488,A,1
Other,Veteran,Widowed,-32.36602906095393,D,157.9562331409111,B,-56.3517769574401,D,C,D,D,-21.841209747829364,E,1
Hindu,No,Widowed,62.16037691754983,B,34.530998427743086,A,181.43897395641386,B,C,E,C,-51.024115148806324,B,0
Christian,No,Single,-0.23966597428574007,A,-236.0021525001267,C,44.80735040955502,E,C,B,B,-227.69438800384307,C,1
Buddhist,Non-Veteran,Widowed,55.259309980242634,C,-120.25762929558536,E,121.73438069466948,E,B,E,B,142.35469205913407,C,1
Jewish,Yes,Single,-66.4026642981902,C,10.015584331431205,B,77.62826625500423,D,D,C,B,81.48830803338683,E,1
Buddhist,Non-Veteran,Single,-91.72082672781914,B,113.6907565848858,E,174.00790455513203,B,A,D,A,-71.04546382300487,A,1
Other,Non-Veteran,Single,-117.08477170911095,E,44.082840999747965,D,-6.584127421447375,C,C,D,A,35.86721559864001,D,1
Jewish,Veteran,Married,-55.40580073165776,E,-66.82032184401591,E,44.80712553676738,B,B,B,C,68.0277820402096,D,0
Muslim,Non-Veteran,Married,-80.95415461384106,A,120.70591315633227,C,-116.56207688228145,A,C,C,C,-78.56200140853376,E,1
Christian,Yes,Widowed,102.10617828164195,E,-67.18135254427783,C,92.3742328720462,B,D,C,D,-74.93014552071237,C,0
Muslim,No,Divorced,-161.54836934334605,B,-11.467261318272765,E,-144.3341640205656,B,D,E,B,195.26598836982575,B,1
Other,Non-Veteran,Single,-26.994307094303732,E,236.758905820346,A,42.96817625297455,A,B,A,E,6.987425146416277,C,0
Christian,Veteran,Married,-91.88392686811665,C,-22.676561457666157,D,-1.7132367292839779,A,B,B,B,-147.97326527825194,A,0
Jewish,Non-Veteran,Divorced,42.021300389187125,E,-34.08902473239757,D,118.21726121177076,D,E,E,E,26.112370040319327,D,0
Hindu,Veteran,Widowed,95.5681751978436,D,93.30607977353255,A,148.457528168412,D,C,A,C,-17.15886586540921,D,0
Buddhist,Veteran,Divorced,-22.3423034016932,C,135.4534531144622,D,-53.0189637636853,D,D,C,B,99.84787120875399,E,1
Jewish,Yes,Widowed,-32.489760886883026,E,-102.78432981371017,E,-37.390758325400896,D,D,C,C,105.92855075290434,C,1
Christian,Veteran,Divorced,-18.275429121433202,A,58.66578506902596,C,121.27354903651997,C,E,A,E,101.5618749292042,D,1
None,Yes,Divorced,96.21294833871245,C,-77.51219254516525,C,-140.38329423807886,C,B,C,E,202.63390105954798,D,1
Other,Yes,Divorced,251.46658100685215,E,28.114660832220505,C,85.68312182075746,D,A,E,B,-219.20841184828762,B,0
Buddhist,Veteran,Married,-29.9347113023321,D,79.06600541501427,A,131.76081219866464,E,D,D,A,-202.75158230774431,E,0
Hindu,Non-Veteran,Single,-28.8074184399525,B,-182.86006937946922,A,-117.15028227327441,D,B,A,D,98.08878677430754,B,1
Hindu,No,Married,-272.3295656979042,C,-177.71010598167896,C,-70.43691781217079,E,E,A,B,162.05702598013156,C,0
Muslim,Non-Veteran,Widowed,101.6525497971,A,-128.25455757335922,B,188.34857754330397,D,A,C,A,-137.15991671472787,B,0
Hindu,No,Single,-82.06482287759484,C,-66.90014180491558,E,-68.05683247721518,E,D,E,B,-24.61103424486324,C,0
Christian,Veteran,Married,91.95657494215276,B,87.26162834381117,E,52.9643669264935,B,D,A,B,-8.45011069310319,B,1
Christian,Non-Veteran,Single,-87.58883757503244,B,-101.832594948897,A,114.988617487021,C,D,A,E,-4.274883892011263,C,0
Hindu,Non-Veteran,Widowed,-16.040178047176898,C,-121.97958121667925,C,164.27479563975737,B,D,C,C,-18.74927366207055,E,0
Buddhist,Yes,Single,-22.089274154122656,D,-134.87216143424536,B,38.46126241199273,A,D,D,B,51.59899373421184,C,0
Jewish,Yes,Divorced,95.4603902153006,C,-143.5752791532141,E,-12.0344276699057,C,C,C,E,-91.5572874050684,E,1
Hindu,Veteran,Married,-19.6300443803689,E,-133.62927628299292,D,-169.18535836302993,B,D,C,E,232.36994018796233,D,0
Muslim,Non-Veteran,Divorced,14.21958183070768,A,58.020157197844945,C,-20.21423661950613,B,B,A,C,-49.36932176778368,B,0
Muslim,Non-Veteran,Widowed,83.88463860150756,B,73.48519971158841,E,-52.43723484058741,A,E,A,C,-10.368804840876418,C,0
Jewish,Non-Veteran,Widowed,128.76052720234216,A,45.757733584643084,A,238.3814901050679,D,D,C,A,203.48198835980645,C,0
Other,Veteran,Widowed,-168.39673978059605,C,108.10451487505193,E,-1.6751128188360442,A,E,A,C,66.1406524291561,A,1
Christian,No,Divorced,245.2104585081778,C,105.99080991110199,E,-10.534718347252344,E,C,A,A,-77.60686322566929,D,0
None,Non-Veteran,Married,1.4790849419724947,C,-214.66942278338834,B,78.68398350748708,B,B,E,D,62.646745167898274,E,0
None,Non-Veteran,Single,68.51531782725326,E,94.15767504657518,B,13.016403980131724,B,D,A,D,-66.3693070063532,B,0
Christian,No,Single,31.042301098998053,C,45.53458138403253,B,92.16770977370979,E,C,A,D,104.19177434991846,C,0
Hindu,Veteran,Widowed,177.90790289887678,E,-10.57739097029563,A,-113.77400495146013,E,C,E,C,-3.0987057294796196,B,0
Muslim,Yes,Married,-133.7052034907448,C,-76.38640138077872,C,-55.78756142166213,A,E,B,B,147.66668338498613,C,1
Hindu,Yes,Married,128.3806082754795,D,-6.375118239740147,D,43.24778672447218,D,C,A,A,-175.31848267328562,B,0
None,Veteran,Single,77.10479103781994,D,27.47936774716848,A,134.7409323078311,A,D,E,C,29.639527467829485,A,0
None,Veteran,Single,-55.89458175608072,D,-116.26516585830903,B,-104.17642066286179,E,C,C,A,-116.62384516453852,D,0
Hindu,No,Single,39.15379805478445,A,-242.82047246008872,A,-49.26052069599442,B,A,A,B,-12.867795960881342,D,0
Hindu,Non-Veteran,Married,253.8273404442411,B,-186.4269829903721,C,-5.926211873964773,C,E,C,D,21.630657195385027,B,0
Muslim,No,Married,-19.94764734178974,B,-175.0644956544802,E,-37.99530730153256,D,D,C,D,118.80663960163267,E,0
Buddhist,Yes,Widowed,-91.54907015292315,B,75.86205826012397,D,46.47908633333297,D,D,A,C,-7.923491119738933,E,1
Christian,Veteran,Widowed,11.877457775564757,D,-60.75453492456594,B,-5.553718759075994,D,D,A,A,-46.96174415848745,B,1
Buddhist,Veteran,Married,-73.04363233442758,D,63.61997909141851,A,33.82223583395659,A,A,C,D,-177.86271108684642,C,0
None,No,Single,-37.036912427152735,E,-58.70008515910976,B,-55.76953819685464,C,C,E,E,-1.4274113776988693,A,1
None,Veteran,Divorced,-94.06013463637301,B,55.77800001119054,C,-168.31725692395338,A,E,B,C,51.702098822302254,B,0
Muslim,Non-Veteran,Single,4.537105298058234,D,5.413121107255979,C,-12.70913214273077,B,B,D,A,-93.88503919691972,D,1
Other,Yes,Widowed,126.27955643187096,C,-68.92792287550323,D,10.259132717737296,D,C,B,B,-32.81315958712813,E,0
Muslim,Yes,Single,65.90155211866218,A,-41.98781743182324,A,-27.590574746433848,B,B,D,C,-54.11276480655359,C,0
Muslim,No,Widowed,-19.12054755587542,A,26.493605338783972,A,-96.21398386211905,D,D,D,D,-118.03233053177135,A,1
Other,No,Married,-13.836231243675684,B,-140.119643394961,D,-30.69159937000335,D,A,C,C,-110.30631936722617,E,0
None,Yes,Married,47.67296697830503,A,10.366964191053329,C,-88.13614351743679,B,E,B,D,16.897367870194273,D,1
None,Non-Veteran,Married,135.34421630090608,B,-7.077081554443391,B,-150.56728150137218,E,A,E,D,132.79357839880294,A,1
Jewish,Veteran,Widowed,-9.98152365624815,B,140.2364420002557,A,33.078544125775444,C,D,B,D,134.03526954049428,A,1
None,Non-Veteran,Single,-53.28470610514168,C,61.418955497853,B,10.437946790060193,E,C,B,E,131.15530270469634,C,0
Buddhist,Yes,Married,-29.85220855693931,B,-100.69464745238896,D,17.06654628554626,D,E,E,C,-22.39965490787904,D,0
Jewish,Veteran,Single,2.5219122219200747,B,154.0787589506063,A,-40.640879683107805,B,B,D,C,-6.425053110692653,D,0
Muslim,Yes,Single,-123.47830651181326,D,-101.51224608746053,D,89.44402917629208,D,C,C,E,14.149030283120595,B,0
Other,Yes,Widowed,-254.92680030410088,B,-207.40070612450805,C,-103.09091307441342,B,A,B,E,99.6846110351798,A,0
Jewish,No,Married,142.51747511936054,A,76.94889537288944,B,37.07116956932231,E,C,E,C,-12.861160009070712,E,0
Buddhist,No,Widowed,27.637047385817954,B,-5.999245947524418,C,-134.70738937815574,D,B,D,D,56.06257834725832,D,0
None,Yes,Married,104.53168228599556,A,18.434695787046458,D,-64.02463202997752,B,A,E,B,-40.47071406940525,D,0
Buddhist,No,Single,-92.27734172411219,A,108.71555611989936,E,88.31877938725617,D,E,C,D,-44.77746220422779,E,1
None,Yes,Married,0.5293794237851176,A,-111.60474864132661,E,-5.2045189699467,C,B,B,B,45.148824850636885,C,1
Muslim,Non-Veteran,Widowed,-109.31976385488244,C,84.2745090864904,B,14.253024320970509,E,C,D,D,4.598187348378575,B,0
Hindu,No,Divorced,116.24961083695572,A,28.336563624740524,B,-194.27592474082903,A,C,D,C,-65.52851677829874,E,1
Hindu,Non-Veteran,Single,90.68557562142864,E,-75.00281236108187,E,-145.2141423224831,A,A,C,D,107.12413886078178,E,1
None,Veteran,Single,-28.150850525171688,E,82.48679644186485,D,-11.992289094849898,C,C,D,D,22.2347254661248,C,0
Other,Yes,Married,-100.1991754392924,A,49.212724798942,A,-19.044458069673457,A,C,C,A,76.74909643042807,C,1
Other,No,Married,-58.9687242170799,B,46.92811712133725,B,-65.85262478709785,B,E,B,C,22.79973538218807,A,0
Hindu,No,Divorced,170.31712959185813,B,-64.39719872987055,D,-26.172302071827787,E,D,C,B,-23.040468959432022,E,0
Muslim,Non-Veteran,Divorced,42.28648036024959,B,38.814304286926124,C,-98.6345753174293,A,C,B,D,100.93278564782366,B,1
None,Non-Veteran,Widowed,-52.20874999762217,D,-148.22295513100104,D,241.9172551657654,A,B,E,D,32.06601147307553,D,1
Buddhist,Veteran,Divorced,72.33338401357176,B,113.97834669221245,D,37.71010715796694,A,A,D,D,-77.06002843227176,E,0
Buddhist,Veteran,Divorced,-51.96413483561654,D,222.25943137040574,C,84.06274052328922,D,C,B,C,-307.6069019318878,E,0
Muslim,Veteran,Married,22.676933907613755,D,114.63101718596977,E,-46.572304342574064,B,E,D,C,145.5933487118095,B,1
None,Non-Veteran,Single,25.325817525507517,E,127.50535854741307,D,-116.43993796824334,E,B,C,B,-103.39260052627462,A,1
Christian,No,Single,-75.07754697293132,C,82.57698487107945,D,39.604145366315784,E,B,D,E,88.98814404947258,C,0
Muslim,Veteran,Divorced,-63.84499261401384,C,81.28268703006886,B,112.55715500485557,E,C,A,E,-0.6021242493126865,B,1
Jewish,Yes,Single,16.398700665805734,A,272.40689252891855,C,-39.11538214881125,E,A,B,E,49.98614546457431,A,1
None,Veteran,Married,0.8643659892706306,C,185.08887834325117,C,38.67612749460676,C,E,B,E,110.65421974149072,C,0
Hindu,Non-Veteran,Single,-55.67454787270991,B,-166.83557422091994,B,-64.73677615167495,B,E,A,B,-12.404943228767,E,0
Buddhist,No,Married,18.978810299579898,C,20.436371326497554,A,1.035008461528561,B,A,A,A,-89.13637972589531,B,1
None,Veteran,Divorced,76.50331997626121,A,-161.4949117055175,B,-60.17140228344703,A,C,E,C,-213.38810546067077,D,0
None,Yes,Widowed,80.72344135182867,E,-48.535494019424846,C,35.9282702484822,B,B,E,C,-61.37785398213423,C,1
Buddhist,Veteran,Single,32.49401797682967,C,20.05206495629361,D,-97.84863137342816,B,D,B,C,-35.49638036028824,B,0
Buddhist,No,Married,-169.0040582940851,C,-104.41110453409375,B,160.60171717720485,C,E,A,B,288.8402698789632,E,1
None,Veteran,Widowed,-75.79874744769286,A,71.99320334608386,B,-106.4741118299106,E,B,B,A,117.72262763456982,C,0
Muslim,Non-Veteran,Single,-17.893654300760563,B,46.7246213618062,D,-25.101548440847342,C,C,D,E,-159.54857955983536,C,1
None,Non-Veteran,Married,-170.28765707280493,A,-8.574664097173397,C,24.239427289568415,B,A,A,A,-47.00425984977956,C,1
Hindu,Non-Veteran,Single,-15.111294886364368,E,28.09643549866994,B,62.67506070068348,A,B,A,C,-110.69931325075373,B,1
Christian,Yes,Widowed,-113.40891406764824,A,-114.78219905400577,B,0.8358788367072908,C,D,A,B,67.95721090830756,E,0
Jewish,No,Divorced,-14.268734116268151,B,-86.93936674752953,D,-94.56902616863718,D,D,A,B,27.42606854988241,D,0
Muslim,Non-Veteran,Married,-62.04489733777987,B,15.396157409217937,D,115.8058000707817,A,B,B,E,-22.02439292845778,C,1
None,Yes,Divorced,-16.825557326773705,C,-79.8362292268447,E,3.1700747264626754,B,B,A,B,-76.4437323423727,A,0
Christian,Non-Veteran,Married,29.189011103011026,A,-78.4434833809067,D,-54.10891067732968,D,A,C,B,116.2346271053467,A,0
Other,Veteran,Widowed,-41.4007902077641,A,42.70566827679054,B,109.32110707817695,C,C,C,E,-106.80056377578808,C,0
Other,Yes,Single,30.209306723258493,D,-12.088678856170345,A,56.24096524707238,E,B,C,E,131.68950845207883,A,0
Muslim,Non-Veteran,Married,115.10008274157929,C,49.23535078495469,E,-84.96645984008603,D,B,A,E,-42.82541902802214,A,0
Hindu,Non-Veteran,Married,-57.65540430304764,D,-101.51050363423455,A,-65.8297334596787,D,E,B,C,22.900214914395555,D,0
Buddhist,Non-Veteran,Widowed,75.56126894024888,D,143.90443029218852,E,73.6414168383485,E,B,A,B,56.98844362122156,C,1
Buddhist,Non-Veteran,Married,25.241888487431574,E,15.002083455490276,D,54.40210552399657,D,C,D,A,-137.47183211091365,C,0
Hindu,Yes,Divorced,-37.14913379121396,A,-73.36910474700503,E,96.09481977153332,C,A,A,E,-151.52715382669982,E,1
Christian,No,Single,-90.34835931451546,E,-105.09004590230775,E,-66.22228145321083,E,E,E,B,-80.03019501593113,A,1
Jewish,Non-Veteran,Widowed,63.41601146671867,C,-116.40526413809411,D,-14.199488105219595,E,C,B,B,136.48537012126255,E,0
Muslim,Yes,Single,-91.31589895554961,A,-83.55310615931941,A,-38.83944718846266,A,D,D,B,51.49611409967844,A,0
Other,Yes,Widowed,27.1827645698759,D,178.1471981364191,C,22.38115876478127,B,D,B,A,277.26447267889387,E,0
Muslim,No,Widowed,7.916579833883413,D,79.80043481271683,A,-48.8683354693123,B,C,B,E,-50.48532336971133,C,1
