veteran,religious_affiliation,ethnicity,nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Yes,Muslim,Asian,China,24.751733444652185,-5.530398700425461,-109.73389913395104,-27.680697663224002,108.69077308715545,-111.91513995640359,-199.3806593034632,B,31.732059302454747,-81.22121023763955,A,-235.141053954644,1
No,Buddhist,Black,Mexico,-193.89557891163275,-66.50063347194123,-147.55666688864153,106.30080713862584,-54.890114043942575,-43.896627379865485,-16.890622084619192,E,-11.24936121204853,-94.8976858023478,C,5.933723537830167,1
Non-Veteran,None,Hispanic,Germany,52.26390213091051,-33.15840222184773,110.13314061651238,205.47220852821843,175.6188175676513,13.542550946364203,-98.0822539763894,E,-24.955283138696103,-302.1150516661368,E,23.078014124109895,0
Yes,Muslim,Hispanic,Mexico,-69.82165270897532,91.30936963405459,-21.092896779434263,100.41236442334242,-30.696130774720835,-10.605955149557806,-60.463542797644784,A,-0.9239355304795607,-92.84773858888839,A,-272.43324619130726,1
No,Hindu,White,India,-129.81716398346873,-19.032871800269728,102.95359512075643,151.9573878580323,-244.95808960334756,98.45811380199741,71.90203967806413,E,56.39547571427228,86.73760041269063,D,17.60141319986013,1
Veteran,Jewish,Hispanic,China,189.65334411733917,157.75124057478826,36.83857922718497,74.07896042169409,130.82200123090004,-52.12692332276342,-181.32065010105552,B,-58.10205130024675,28.40041333301514,B,6.577482448624458,1
Yes,Muslim,Black,UK,-1.9598922773273026,170.24463239868322,-78.80934576871618,37.02988265311638,112.96906652081115,178.31181831373146,61.27389007103611,A,-28.404582217584075,-30.85967141008526,A,-6.383019962616335,0
Veteran,Hindu,African American,Brazil,186.87517533943438,-78.12786332991334,8.93948306201632,-78.86878789965178,-213.30942434815364,1.992427426414238,-160.95249780180626,C,-113.90669053563884,-105.9612683305929,B,126.15468038542863,1
No,None,Asian,US,-64.59390603458263,84.71635205348298,-22.207765037117785,95.7557707232365,70.02245855412517,-114.04908799173216,-28.41941021879878,C,-1.8844590032186925,-58.99376307901799,D,-73.11394449705259,1
Yes,Buddhist,African American,US,176.68594283802688,-83.99303765722347,52.75835304279685,1.4256781549618869,40.10388443306086,26.653152183237722,-94.39666890449112,D,98.9451487711402,-33.02452999607976,A,-209.01422439168806,0
Yes,None,Hispanic,Other,-79.51489087878242,-12.926723252931177,60.14169769066204,64.85122183522158,-37.75281076045194,87.95546919985387,60.95740172519083,E,-53.40205493029471,39.08990532759851,C,117.28172317198509,0
Non-Veteran,Buddhist,Hispanic,China,91.75821765618531,100.63871288804913,-41.801854885789716,-98.14998600370782,-27.96375917329995,-55.9283431123346,73.8551692681226,B,-86.8820404063208,418.14753305691454,B,-15.378980159892905,0
Yes,Jewish,Other,India,110.99642542728758,49.868331422703484,-60.237413571032846,-215.1036374223533,51.56793411000855,51.642037506456276,97.12501411761978,D,-84.73679899944378,-47.18611090692768,E,50.95135332080613,1
No,Jewish,Other,Mexico,-37.709159799208976,-165.04974178259909,154.4918627816723,6.870954123484147,16.906295524576034,220.12229818388795,183.19153121606507,B,14.319829357828981,-82.42849363957157,D,-65.34705838987294,1
Yes,Buddhist,African American,Germany,89.5512846938853,-114.24429011191954,-93.49377797079545,110.2403685716459,-2.4317655396436235,55.01458810916504,-176.8121306011741,C,-14.282650921630372,-163.18829458459965,E,-152.78706390705176,0
No,Jewish,White,China,136.61891438050986,185.11779559945373,115.09169137621573,103.75311537239324,44.351044748217944,20.59109952277401,304.46067322287047,E,-47.620139433857815,35.740450549997774,B,19.759751006244315,0
Yes,Christian,Black,Mexico,-114.50831035507801,-13.500265902577627,-94.152651715456,-229.22509640508952,-23.651179432202866,12.833149931939836,120.37339702450716,A,79.21529400857187,-44.7446219417846,C,91.47363911505153,1
Non-Veteran,Other,Hispanic,Brazil,28.147482178938805,136.53501294551344,-119.39466186594774,-31.860060302354178,164.09526289331177,-78.7898397088176,31.079777364017936,A,-96.27751415959882,-103.33644081727711,C,31.05158800155395,0
Yes,Buddhist,Asian,US,-141.84169895764686,-108.68936365613897,18.213324641132477,-139.67266404190366,-6.2825092131982,-233.25758172195762,138.891300092856,E,11.57810756704539,-109.26133103506992,E,-52.77636164055222,0
Veteran,Hindu,Black,Germany,-3.645260449344898,34.898697545154675,-114.30117144152068,51.41730775945979,235.54025947283714,94.90590622320856,-39.089891906725065,B,175.08732710819476,33.23158258823852,A,152.8828026083012,0
Veteran,Hindu,Asian,US,-38.302775218473066,-104.52081353792182,-4.100390945108951,-6.881950178540375,-91.339594613718,-131.44228781450448,88.32531944708211,D,29.39800237745015,16.448363857348415,A,-67.49591502628294,0
Non-Veteran,None,White,UK,6.167297218513779,-118.97539247860614,84.03223748368653,21.659720725376516,207.65659958422896,-218.95683562546066,24.11973353554891,D,-46.86712948082912,45.65119429066032,C,-200.64592346235634,1
Veteran,Christian,African American,India,-29.090713663880013,-74.56775282116706,192.1583293857033,18.46431898181528,45.77608989429747,-115.7909715726426,-138.73246319690892,A,7.205470609634365,44.81181867984186,A,-20.78173747525509,0
No,Jewish,White,US,20.278865032673185,-69.09840804062412,-101.15078056674113,93.53864424309653,-12.733184221758027,196.099047025629,144.61323835683984,C,137.1151857558378,113.21762027078977,C,-47.423232345183436,0
Non-Veteran,Christian,Other,India,-43.09240899555971,17.215336224655374,46.606207209872274,-62.70718837546922,-224.2455551930173,-0.562686802712118,131.3345331522881,B,110.36827855799103,238.09362461740014,A,-121.0571418043368,0
Yes,Hindu,Black,China,32.62362696002317,103.80888473640925,-14.898728903719396,199.9583347406004,-61.361071758423606,-65.73831767269098,-57.157463383880966,D,148.0637820578625,25.537783332596227,E,-101.47650233020352,0
Yes,Other,Other,Mexico,155.68326418428248,-39.02306620775759,145.10549732452313,-8.721831742388636,-146.50425473052658,61.424182597745094,2.7602189503376016,D,-4.511805165175882,-112.16370877182335,E,22.983758709161293,1
Veteran,Other,Asian,Germany,-159.43449467448215,141.039306661776,60.737607040448424,63.92172214573978,-74.75120996999067,37.93002981779565,46.79356265673013,E,-49.51056796651077,27.42432027298204,D,-38.89390875108703,0
Yes,Other,Hispanic,Other,-183.56851036129845,-52.51815191961071,-165.67978694051737,10.937220311962644,-98.73239246653394,-132.2773412499047,103.2197881825634,B,53.10312191412251,94.9334428466197,B,-67.00296004546607,0
Yes,None,African American,US,10.246419430506325,48.61634154203651,-124.45910476605786,-134.71763811749526,-54.2520916803226,-90.93362129661524,-77.68777110070596,D,49.25492235688934,-54.663344137624335,B,-83.04407986662645,1
No,Buddhist,Hispanic,Other,-26.01893814779956,24.116370819757886,-61.28220413440831,102.19542159081456,-102.83480498931988,171.8639646892191,10.17227749663054,A,-102.26313524926177,-255.46746308514412,B,117.70922016975337,1
No,Hindu,Other,Other,36.53717641045041,-192.69032190608732,-175.0650676693587,-161.49348212284315,-131.62587430605618,138.84062776723042,-197.01983868573038,B,-136.57542069099225,29.460452092782358,E,-8.269404084858083,0
No,Hindu,African American,India,-113.55620363344275,120.62642472411143,-4.276933460763777,51.462794346317885,-113.78705682513335,20.435861337280187,-6.767335352452446,C,40.08371308576709,133.54171089283426,B,-49.9324358467166,0
No,Jewish,Black,Germany,125.18874341107097,82.47397251403754,-83.06224577730583,-31.810763110384887,-221.0819436135731,104.81382896386737,-97.62180674474608,B,9.974883431763391,-0.06246384398667839,A,-89.05393799606847,0
Yes,Other,Asian,Brazil,-176.0921737260216,-29.55842483691043,-99.43053688784823,-65.58775688214288,145.5912905495242,232.5151541934985,-68.0028793181643,C,24.72502002484945,88.61659266530813,E,210.58880159602617,0
Non-Veteran,Buddhist,Asian,UK,72.91711649900824,20.710656982622044,-34.54322442310872,132.07318610646087,-39.95024625227892,-89.72623532278608,-13.46169391029188,C,183.4603634982363,57.13516263957257,C,65.60716246858384,0
Non-Veteran,Other,Hispanic,Brazil,96.81437511579449,-44.57204578967596,85.53574806083965,146.15558772515755,-49.992049169750366,112.84051242439865,-23.888663098675163,A,88.09902271873885,11.178464394585019,D,-62.66261588240219,1
Non-Veteran,Muslim,White,US,-24.28789393778845,111.76240203643633,-23.4589725647821,-84.27382715838584,-76.15699155253482,-55.11488268902187,195.74657476889493,A,-321.73589181227294,-89.85070116857148,E,-170.54045487738375,1
Yes,None,Other,UK,64.44888630563221,-154.86422172877468,75.37262308055033,145.17067139293795,61.17503570284778,-155.0488922652388,-24.157426894914963,E,-150.26836621943684,-154.18679889576293,E,149.78529168254087,1
Non-Veteran,Muslim,Black,Germany,11.460768600899938,-19.744442408555173,373.64965513920595,-52.15634445151586,-25.67785396379778,65.39076908275253,-69.13688601590961,B,126.20876424040041,-83.26571101185061,C,-32.790643980635224,0
Yes,None,Black,China,13.521434597577041,111.52933203345717,194.07975532974712,-162.9442488756071,44.55781076043531,18.088833026036816,-69.24543102700117,D,24.22346977898286,50.88628872414292,D,-24.39454579693699,1
Veteran,Hindu,Other,UK,140.29607313363178,103.4012107852403,36.472870838383756,98.71133882219803,115.56449115630333,28.840835196578425,87.61289568618274,C,54.536900192225424,211.49015282923176,B,19.834821563085903,1
Non-Veteran,Christian,Black,Germany,-110.12559432727525,-225.8994756712927,6.097899668092318,-18.20648427189657,-54.24336889728647,158.01061549580703,-17.985544915300487,C,-100.49450701930182,84.72488902971232,E,-0.07586603765839084,0
Yes,Christian,White,Germany,-85.7884238188307,221.6617861784242,150.35618322087316,188.77752589781056,50.617134494200876,137.55282005221054,-45.250847929021276,A,44.24456491771757,-22.997576307579408,B,12.91865360989808,0
Yes,Christian,Other,Brazil,-11.10381500550952,-125.98582809408671,88.777047506856,27.521990740580453,191.08218310264843,83.48791866824034,-56.68358068307421,A,-178.38586135845085,-18.415624424280693,B,76.8192432593791,0
No,Muslim,Other,UK,-14.233669369241122,-64.07551256673229,53.20908311337716,-157.49094474938684,52.647666827030235,73.97691243024684,102.22722543160086,A,95.4021887194896,-50.59882088685275,B,-54.25397541473798,0
Non-Veteran,Jewish,Black,UK,78.4087213360483,41.85623696220918,-178.54462214556747,10.379988298635682,-114.0062259524057,-31.199233044710027,-43.2292466186746,E,-38.6919439303249,203.39445582511962,B,111.74469165006194,1
Veteran,None,African American,China,-48.819765315892944,101.92565518621865,-20.20701197243744,110.5956486750438,-86.73322306853146,311.95513585761523,182.1894565513478,E,101.12687746507942,-143.6353410196982,B,14.913805830413422,1
No,Christian,White,India,74.50512861854504,6.053434609262429,34.566990675978836,74.01947741001324,-148.94618197248568,43.470971945817986,-35.95699078339615,B,91.01796352817188,162.76147651058116,A,-141.10230568000898,1
Yes,Jewish,White,Brazil,3.2967207873634004,-224.08707316390365,-97.55240440109839,-102.19292877563204,-38.55186852503281,-56.316736805277756,197.4990647100306,D,41.75401860026173,127.59147542684268,B,1.3700623282911213,1
No,Hindu,Black,Mexico,-55.48116430633782,-244.29150798011366,64.0584823219022,-175.54713253217537,109.22948977856632,-3.6150784541214933,95.20199750244629,D,-3.3074409873668746,56.6693281585981,E,144.51516945540965,1
Yes,Muslim,Hispanic,India,88.58800845411307,75.71255376834183,-17.47366570488106,44.79607799453035,122.45160690824797,32.445698295493585,-24.736013649565436,C,75.10367950637949,145.99631549507734,E,-33.71872612151532,1
Veteran,Buddhist,Other,Mexico,22.792523640092444,142.28291601482,-54.47194135571319,-87.57730711489613,-37.0975338112607,-13.307218696833335,-72.35721412700052,A,128.59560849767186,-37.96996343881528,E,144.1569311058022,0
Yes,Muslim,Hispanic,Brazil,3.0712296986881293,39.15503229792207,175.82281635239121,-114.32348744155799,61.639772054765096,-18.077737693167865,44.32927765228639,D,142.86057684746078,207.96847176186483,B,56.75674267195397,1
No,None,White,UK,-5.33781949349073,4.627579534500287,57.17692376093664,72.42558148978726,50.90260617527591,-11.500989061609133,32.57053508506396,C,-103.98000363404026,52.78607263792745,B,-138.2983825334069,1
Yes,Other,Other,China,144.66021781012353,107.70924628647043,-132.77824903983807,15.684064571271097,-50.08768986338538,22.70476233957467,39.44320186471419,A,-28.063064525177495,190.60800324936832,A,4.991526433091434,1
Yes,Other,Asian,India,26.535432702434274,60.602798723108556,-332.4955500469291,-30.269165238859614,117.10277598984857,-117.50801903147573,-172.72146171722912,A,11.473732832716497,-2.7999145582783247,B,77.7706432674049,0
No,None,Black,Other,112.06781056982874,45.045684019162,129.49470167884442,-5.7074985248225145,55.9054904719153,-84.83860428845247,150.5767228903133,B,-20.462029047596992,45.597564254316104,C,-47.5563326707106,0
Non-Veteran,Jewish,Other,China,175.355171423513,13.61454252481674,-54.19190412167681,64.66771099591782,71.36314905999919,-43.57205823201271,-8.865593249737707,D,90.73897623450074,-60.24425882919812,E,-87.47200224329902,0
Non-Veteran,Hindu,Asian,China,13.592901893491312,-169.4679185584224,79.5556969443145,-140.31293445967853,193.35425317179258,17.529077553826117,-31.030746014227372,C,-171.02941058731176,-80.59876253341884,C,-133.61038564881898,1
Non-Veteran,Hindu,Asian,UK,72.55703605397326,-36.14347132348228,133.9117295972428,163.15123619233322,-25.88824094338135,-82.65931013119265,210.4553879651761,E,-128.00439177713704,-8.796390487113216,E,5.1164381323264,0
No,Buddhist,Asian,China,223.88095434218513,256.1857862848705,-57.55275490233187,2.781569229675926,-213.57654191941106,117.28690089771749,-253.92087493531815,D,105.81483137465955,-161.36264177502036,E,-79.01308148265454,0
Veteran,Jewish,Black,China,80.71612500684256,-33.283025618282366,-105.44301548722264,-19.884767157713906,-10.458011794038805,-45.04753013545377,-26.394045272401545,A,-64.19239773838177,-134.88580875827972,A,20.0944014692559,1
Veteran,Other,Asian,China,-48.70160278765742,-116.42983022317543,180.74930592900748,75.20653056562348,20.36779600378895,-21.829682433642677,13.79162525304346,B,200.0348186675972,184.84723068851537,A,-129.45947705665367,0
Veteran,Hindu,Black,UK,-15.008758873870562,-27.46745903164389,-63.968275265334555,54.3862877006262,-34.66085077259377,-90.51907961278849,21.19673886677635,A,33.16173102716214,-26.39623714098042,C,-94.51877512203338,1
Veteran,Muslim,African American,Other,-158.99972066459426,-211.41158978249823,143.4356969699355,-31.530294115850733,135.10657201223702,9.256506819420244,96.25363371136828,B,-48.822889079220175,-52.544128809004256,D,84.07175518214798,1
Yes,Christian,Asian,Other,-17.160166057338074,127.67947914736185,-59.848117971648826,154.30744587204822,92.24729102637464,6.446266333590524,-56.593417380866775,C,75.21327027214612,-139.45963693901246,C,80.66100692432676,1
No,Christian,Other,Mexico,-12.006347401350233,-49.316715660870884,-127.91525116175096,-92.01358043817672,-79.29818484522116,99.42325678256515,-236.49010213852694,E,0.7573298039651588,21.986340238256616,E,-120.16123404853187,0
Non-Veteran,Christian,Hispanic,Brazil,106.36848856560684,-113.18878868765567,35.63722112955555,88.81697245705892,73.40887194835061,-112.60810316035803,-143.83265153899788,C,144.37847746306215,23.88846818964528,E,-30.43734541520028,0
Yes,Muslim,Black,Brazil,-216.89773850505557,-221.96094561563004,182.90530944640477,-42.0431108182907,132.7065704583066,15.015823080210694,45.26521361511558,A,-24.379595967201688,14.291635731917182,B,17.397713607344766,1
Veteran,None,Hispanic,China,171.5552040103168,77.89099843428609,-49.78182077544248,42.74939717209072,75.05183203247977,75.0008139032177,-61.529040191709164,B,-39.4476094609675,-76.5008020984928,A,-73.87855503306315,1
Veteran,Hindu,African American,Brazil,-44.396291198664166,107.70664813477137,109.71306825515275,-26.571364351765105,19.608339704037977,-71.4953729471429,-253.74009136380016,D,157.78473720465198,-52.108869745493536,D,71.85130000321568,1
