Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
Non-Veteran,C,C,C,14.432626078049427,A,158.5998627524936,64.39015729038711,5.909070707037348,27.871434727386003,-13.71052038990035,45.58671880747296,E,B,-290.9423691249546,E,1
Veteran,B,D,B,-44.04459870431971,B,-207.92087210250392,135.39366863929982,8.085993968280283,-24.699829037167056,38.283209485814965,136.87130332400088,B,C,27.387980034803387,D,1
No,B,C,B,-52.471109300518215,C,85.00065149566754,-103.4026468656459,103.00019720387506,-27.877321065275517,-251.20272734024286,-86.3853693205104,C,A,160.14600995850714,A,1
No,E,A,B,2.681017075841065,B,-65.68238598535918,73.58129353264201,-18.429719741592475,52.67721858005371,15.324367536400379,72.32330548868697,A,E,31.116804318519915,C,0
Veteran,A,A,C,-66.9232766774436,D,21.251075026300274,54.14722263890501,-30.74801593892676,-3.6063024855411996,-20.53312791393783,-91.83689719342456,D,C,-130.76549342872684,A,0
Non-Veteran,C,A,B,-145.8169067017168,E,65.21481344319172,-3.990991377138114,-27.101772749717185,-43.42520975434678,-21.604801255220966,-3.437318887698116,D,C,65.34198950461314,A,1
Non-Veteran,E,A,E,45.2156559409912,A,82.1537071292957,118.41371482545394,-33.419954759861405,-3.021090088038637,50.223041669592675,1.0944061965776002,B,A,-187.25039494055724,C,0
Yes,E,C,B,-288.5634704899127,A,92.60767331590696,-21.99231075403568,-83.14849577757305,5.054226447741912,194.90751076747415,190.27615334006362,D,C,53.89157621030003,D,1
No,D,E,A,-1.7522600492780587,D,-16.22540191858884,217.3871721852415,20.09927758586564,46.50026507704163,74.24869327734943,-85.97068571270766,A,C,-9.971142447774998,D,0
Non-Veteran,C,B,A,-92.78439134706963,A,108.76187613711205,-62.25864729128743,65.06832651391329,135.24931188025462,29.209420955248337,-9.215882126615783,C,A,112.96465100864361,D,1
No,D,E,B,19.59434444231705,D,-45.775911186535005,141.54583993121395,-55.8900311579554,16.103417817877634,50.66192540482625,224.08001286558857,E,A,0.1584121226474515,D,0
Non-Veteran,A,E,A,-126.26478933500027,A,42.28755375618104,52.686238919215945,58.2958232882416,-47.26487189146414,21.20871785779752,1.866902666367696,B,C,179.1715761645705,C,0
Non-Veteran,B,A,D,-88.43104216917116,E,94.99022269000662,-134.30046903598918,-129.32132584603235,189.19315460843376,-32.828328838002555,33.98056762171196,C,A,106.40512404190613,D,0
Non-Veteran,C,B,C,227.18498931000832,D,89.3699937907898,-80.82451692080693,66.28192549331125,-120.82995168049102,-151.25015642480935,107.67430454549101,B,B,-3.5088437723046795,D,1
Veteran,B,A,D,-104.26882328171574,A,-14.168003856449953,118.90028370325709,-72.73665376971611,35.53224610978688,72.41051041875676,95.74595196342483,D,D,174.6091293530709,D,0
Yes,B,D,B,-118.4139843224815,E,0.364098030257839,24.833178179595567,60.88374148907613,74.30365745197479,-42.36008069674574,51.68941041123251,C,A,-33.64250731032114,D,0
No,C,E,D,39.968686685941854,E,-16.831735659705934,144.25598489548292,102.08942817883964,203.3056498352522,-28.656445605636964,23.410725214229206,E,D,-107.49861438996278,A,0
No,C,A,C,-109.73413349831185,B,-134.68760699645884,-18.431544671589638,81.01226685763207,2.8779815223281635,-37.40729389137594,85.18725000117747,D,B,-38.16644136431805,A,0
Non-Veteran,B,E,C,19.90450307611911,E,-103.89988907483172,-100.63463323162108,-68.91008639885237,-81.71464614586469,-49.25814223587254,77.40030102027622,B,D,206.2024912804731,B,0
No,E,C,B,29.803915089696037,A,-55.09681208111117,-48.762841868900836,-254.1654575489456,101.88654883340776,-256.1662940505535,-31.944850134419855,A,B,81.79114906895583,A,0
Veteran,C,A,E,-179.627707729143,C,61.065565945673015,-81.91034184363076,-11.375207044489054,88.4700198373971,86.0610025128992,42.3132975250538,C,A,196.58991553235958,C,1
Non-Veteran,B,C,C,63.32107046211054,A,17.265496957409383,-18.62497653823563,161.63377008266838,-41.01856152833814,47.43802623503575,122.15455321010573,C,C,-101.16024040496485,C,0
Veteran,C,B,C,-145.04968765180539,B,110.856115681572,-15.389400438451917,-84.8986047345192,135.0747400372096,-121.7856434577016,41.305860180942275,C,D,16.62780644729536,D,0
Veteran,D,C,E,56.723411855964244,D,-194.39159937642677,12.718917666313018,-159.4116076239319,106.68724247814727,5.452634793371827,-85.48449781102123,C,A,-82.25792352020727,E,1
No,E,A,D,17.287764886637525,E,80.84477747614798,34.73363233306925,92.63399130700203,115.14324891807905,-185.55071184684215,1.3515373715324874,B,B,-105.26329667616814,A,0
Veteran,C,A,A,-48.16719582579819,C,127.2528185548335,-51.91209135807567,-6.443890296333682,72.90738221399273,-22.74958189820992,5.430488956138431,E,C,21.20117693744626,E,0
Yes,E,A,C,-3.823255548384489,E,37.6707185106593,-100.41399159833033,142.13278532632262,-124.0665879226446,-142.39881318636975,157.80562899207942,A,A,-61.412797303577705,A,0
Veteran,A,D,B,-7.540516669071929,E,-174.86164037578575,-25.51533608967337,-237.9230820026303,80.60504709321138,-18.221271463455636,67.78004480884911,E,C,43.332996659081445,B,1
Yes,D,E,E,-33.27720711545228,C,-40.743516856379365,82.17111702535405,-6.366788175723989,9.509581886955628,144.1359536271732,-140.38401613661483,B,A,-138.6737688832897,D,0
No,A,D,E,51.04992118858949,C,-57.77262255408397,28.792874464948103,141.97674751527336,185.01292966763162,25.121225329131434,-25.05761776158494,A,B,-51.93774164888721,C,0
Non-Veteran,C,C,D,43.42398519017237,B,-76.23214577229291,-176.2426088095796,6.089327021134281,-112.02454443539386,-26.46250301371011,124.79656093188724,A,A,-154.81536247624572,A,1
Yes,E,A,E,-141.9358397730015,B,27.5896242135639,-195.32350500583757,-243.8601715903573,-109.55470826511832,-71.745409370599,126.88378331745444,B,E,46.268320440801766,C,0
Veteran,E,D,A,-78.22282641961799,B,-7.389469960465083,-109.44461116696134,-28.272034111727717,43.2140489525171,-14.964628353434343,40.01345311259051,E,B,-31.503615358719077,D,1
No,C,E,D,42.436322478565735,E,-57.83908259602269,62.17155983604273,33.62146249543114,142.9562379093505,-63.542219983506776,-39.58708833025719,B,B,-49.28828064893966,D,1
Veteran,D,B,A,15.139335164584717,E,137.6330455996002,-14.826778141232024,47.51870504290492,-82.39718615458317,-72.2340127787311,-35.27514953316895,C,D,-4.75202325169161,A,0
Yes,A,D,E,-33.021321157529755,B,92.06311498960297,-93.25934500873737,69.17707125346732,20.006682587091678,-16.72327852473523,-81.1764929065052,C,C,-129.64055324435958,E,0
Non-Veteran,A,D,A,-66.89071829421003,A,8.04961871796841,28.256859420649583,-62.61415756956583,26.860521047313902,-154.62376936030242,-19.96169346397347,B,D,2.9612502253270043,E,1
No,E,D,C,112.10675050040513,C,66.86450902498072,-58.836923164459506,46.48415240188562,2.7860578741518776,-86.49873433117713,-49.56952426091134,A,E,64.91553745844523,B,0
Yes,C,D,B,-9.024301161584972,B,-151.30128392615381,0.24406613685515455,-3.522238911767292,-57.66764446906444,47.93843268681658,-27.054552517224987,A,C,66.30366193091797,E,1
Veteran,D,A,C,-17.21113251299243,C,-127.17224221890237,-85.0313921037115,92.38706677002851,188.2235082173273,92.16858978156061,155.52133107726866,D,D,46.648009450202885,B,1
No,A,A,D,45.483800819690686,D,-148.93845962322735,3.4346098903326987,-68.89804606841827,-90.72264918419104,-130.12673063003595,189.96544647141712,C,D,-6.352372269892677,C,0
Veteran,A,B,C,-97.31766165862521,A,46.20342931060913,-137.70452803266303,-17.44769397068932,-101.63177507802648,-104.55771480379117,-1.2230801691480524,E,E,44.46905702157141,C,0
Non-Veteran,A,A,C,-1.6650224792430786,A,-9.699626672702252,-81.17532164937465,-100.29875102639767,-68.6060717953139,81.43584569056941,62.01923174773748,E,C,-2.6597169485007766,E,1
No,A,A,A,27.9644151049571,E,-215.95850814078204,-59.401404197162435,-57.016743051491126,-3.623981303018848,-15.147941448385838,78.39209728422473,D,B,-157.38836135286587,B,1
Veteran,E,B,E,-111.7012750551102,D,-198.94522574162596,74.28979653605188,20.128743512199595,-27.89479998118738,47.27250638947063,80.7323261389971,D,E,-67.53711884333512,E,0
Non-Veteran,D,C,A,-11.700832732860391,E,186.14078625225935,-198.34242773079959,-18.90740257641099,-158.78728373377493,82.08419636497192,57.72800613909925,B,E,-116.15133694025755,B,0
No,A,B,E,-4.446556480002745,D,109.43861931363767,-21.36259101020516,-120.54237269949455,-55.70928512730755,94.0646160181346,105.72802485840657,D,C,92.85664135286844,E,0
Yes,D,A,E,-123.60699255999705,A,-144.2257772018571,34.442823652587165,103.8936595526177,-15.986223958571122,-72.03142968299348,-49.08754435010304,A,B,48.5039480755424,A,1
Yes,D,A,D,-33.40170691284591,B,-30.59746048594196,110.41203755313586,-31.269319862089883,52.76688183543607,-40.28619619173931,92.88244706059325,C,D,-50.857777987886074,B,1
Yes,B,C,C,-30.97527842692862,B,109.68887165226965,-20.987252561859236,112.33460744898069,-165.45292608939326,-4.914107978987765,-3.6761519083469976,D,D,-50.17168175746175,E,1
Yes,C,A,B,137.86232615839575,D,140.3948085496295,-24.308120360219966,-102.18262417230464,-92.75238510343658,-37.102427080383585,0.052629222645137766,C,A,-191.18050122032196,A,1
Yes,B,B,B,-19.343869646766326,D,-5.427213799024163,-57.54226097094819,-35.45559164350912,-83.93574713906308,107.31670914885831,34.809267970282434,A,C,1.4597067851891878,C,0
Yes,B,B,D,26.26027687384573,D,-101.30724043452048,-56.38625035753767,-178.47175795747143,-93.1905828143317,-76.97767829713207,-199.48108876829394,B,A,35.24184807180936,D,1
Yes,E,E,E,-21.260975565421788,E,-18.729417127427276,183.40074358961343,-182.94048772084025,-241.1791828287019,-52.0481565659899,-44.47327321621069,A,D,-46.56415353363822,C,1
No,A,C,D,111.03209511273346,C,-18.741838059733702,-118.54209911873241,6.25442209828929,-46.77288229868922,-45.15412394062544,57.80992767831403,A,B,-15.297315927887983,A,0
Yes,B,D,E,192.2076096105317,B,-87.6705547088024,8.246041712223368,-251.9879247204504,49.49785897667105,-135.1459820554162,52.1616904970664,A,C,6.496604925608324,A,0
Non-Veteran,E,A,D,46.47184434713015,E,-36.53744625533605,-51.20706760944793,-138.23463945651412,-172.37112858421696,-212.98070059066143,-153.2485389033292,C,C,-76.09880201749993,B,0
Yes,D,B,D,102.37642687320712,A,91.0562325692748,153.42625783848814,172.9008798662423,-37.86654405786345,79.3887656233139,-96.26235050882967,B,E,78.96823135021059,A,1
Veteran,E,D,A,-48.036099921102974,C,4.561103841617715,-36.43736438370162,49.54543739831561,-82.9565729372479,79.055408538694,90.4059249301127,C,A,21.14238681206786,B,1
Veteran,D,D,C,-207.38692890528196,A,21.144290514981847,-130.31522476289328,-8.987652743118522,174.9750242024867,12.163033042729335,16.52387345843457,B,C,-52.32552666894791,C,1
Veteran,E,C,D,-87.93441642424649,B,235.14761341541794,140.1986686445818,25.27492758253928,150.68800981522483,47.097974888989135,85.71045693734563,A,D,122.10881141836916,C,0
Yes,B,B,C,10.67368552694093,A,-172.3533277574838,-8.879654986541329,-46.95545414981655,52.33818767338961,51.2905902153793,170.78694225173547,B,D,78.17741859656311,C,1
Non-Veteran,A,A,D,189.17729624461333,D,131.49074200702248,68.05342319138123,-13.93063248707436,-7.518703692189691,-26.033658959572936,15.325206685986887,A,C,76.1427325688015,E,0
Yes,E,E,C,93.69226477215966,D,-20.40666895827711,-116.69545640914197,-143.24043861178876,65.87457809071283,27.21754880407385,-113.176762651764,D,C,-7.163632784382276,D,0
No,D,B,A,7.6062207862418045,D,59.39538181604287,-71.75944862472348,-42.02707487210805,-134.774330871886,48.341984481478406,212.16614116257645,E,B,-26.709035834327537,C,0
Yes,D,C,A,-39.83869645696461,E,-56.74405351755899,48.95873312107996,-145.71578098812208,-139.18511597317288,-49.66285766872448,82.89598083771732,D,E,-18.829455508867493,A,0
Veteran,C,C,D,-192.93801979271967,A,186.65460619801698,-101.55344644256171,-154.96603302007023,153.88717883115882,58.72507426446612,-82.25197594104169,D,A,-43.22966096925712,C,1
Veteran,B,E,C,-67.14260343764813,D,71.70999229948359,-54.67622513596121,18.778813640689712,-25.022508555989827,17.718308797415897,-25.032218924744953,E,B,-61.27758663301934,B,0
Non-Veteran,A,B,C,176.51226354163413,D,45.69761051759423,121.56776043487314,99.91362515916596,-46.82321426810062,6.473455606774592,0.7650968883244604,B,E,31.71785886271102,B,0
No,B,E,D,10.441352382067398,E,-19.39088688239579,-248.6336889199947,-94.61919316958328,-44.64781276161276,-25.374220246835062,12.904162439264097,E,E,-19.6588752892556,A,1
Non-Veteran,A,E,B,121.47278237547565,B,-4.606703940581778,77.41163351472683,3.328706516033928,83.99372485284911,44.680810763666294,179.2546389980999,C,D,153.89855695216625,E,1
Yes,E,D,E,-33.04488636585221,E,109.53021934986384,56.771014792508325,-57.300844414262585,117.41964501444977,-5.846987458569514,-235.4554353399657,E,B,-38.99724982711254,B,1
Veteran,D,A,E,-8.678824065846458,C,55.4555325919441,27.84731725513731,-26.837898892321256,108.2021590826599,-57.17601402710329,45.09431681507481,A,E,61.404800242523116,A,1
Veteran,B,B,B,109.06884577759568,B,17.64571955960557,-31.064964296168363,-169.67879731519213,145.6932035141047,116.40456987705359,-35.7741128614432,D,B,157.49133676016965,C,1
Veteran,B,D,B,-16.66312452295184,C,102.74027594021125,-106.5289678537932,-2.458182357524916,-107.43465266796919,-64.77925603587926,-12.073254614607619,E,E,-8.89627078311162,E,0
Yes,A,D,A,187.97570918021125,B,-20.9033530502108,78.82558246185344,120.45226521171986,68.65249709768989,-43.41312419703674,-12.245411189474602,E,D,-20.885389579028253,C,0
Yes,C,D,D,123.56067569832958,B,-86.13456344612484,7.144472241747647,57.75481118226373,111.05322891015541,-95.43098958185288,-19.34290788601476,E,E,-66.61434178385029,D,0
Non-Veteran,A,E,C,-86.5508196474247,A,64.10104528769148,4.764239669348506,136.73516832532908,37.45249016792485,-98.77624631273821,-46.681525306073745,D,E,-50.79429664975616,C,0
Non-Veteran,E,C,A,56.61058229698328,C,-24.938891638976994,54.41563439175121,8.304748194685725,90.4458831693919,12.259769929359972,-115.05546077634756,C,B,-227.82093992255471,B,0
Non-Veteran,C,D,E,11.847233048638726,A,205.88664699754582,-50.2952948261844,-20.954761892522512,-285.05554900096365,-31.601153060868874,-6.343815084349301,E,C,-17.457985777864362,B,0
No,C,E,C,159.98443082581102,A,3.0157566908376547,-77.80656814884253,93.20123118028336,48.12593699816114,182.77838507144193,10.279825926118273,D,B,-76.12688401497631,B,0
Veteran,B,B,A,-58.97541487970279,A,184.64645655760833,44.56995762218043,-86.9586925148869,67.61820708897129,-281.60002534717614,94.29830822643859,A,A,85.56395987294522,A,0
Veteran,C,B,C,-69.62466230660986,C,-120.92506310055032,12.863537387064886,-52.6626516649363,-124.55030772285951,212.40887293819654,-62.35560705789053,C,C,86.23989238338875,E,1
No,B,C,D,-67.33867862224933,C,-15.77030981858322,134.34011347683787,-31.477655644591103,159.59194859694537,16.168552569502154,-22.971979986347186,D,D,-128.40817762790365,E,1
Veteran,C,B,B,-47.689989774418876,D,61.07025217280343,31.333517849400415,-114.9488117217396,126.57513548910035,-81.72657649539339,187.70925986531054,D,A,-30.05061794014367,B,1
Yes,E,E,D,52.124218503240414,A,-157.67416412352267,12.26966825948733,122.18631214008447,42.46806088803584,-30.56585086848642,-95.10127325932261,B,D,195.0913670918392,E,0
Non-Veteran,A,D,E,36.1250075466079,E,-71.06871770193926,33.158688410140556,139.7603132824794,-110.45654211762957,121.41403423825703,54.906084660863485,E,D,112.0443767513416,E,1
Veteran,D,E,C,-42.518263424556615,E,67.97384975050025,-137.99906766049375,112.85241313089745,26.564142567289505,10.69960306717268,63.095576976468024,B,E,-11.230665841988499,E,0
Veteran,B,A,C,-15.191137476500483,C,29.714068086014557,-75.79856442891396,19.549387581730855,130.5821934542855,121.46875304717078,142.9345533716611,E,B,-8.672754800243228,A,1
Yes,E,E,B,-17.77740610572349,B,-75.45990288540281,-93.93786314399266,-53.75076375373516,-135.14772933474563,-26.81858108493418,80.77541597283485,B,A,118.62551389228342,B,1
Veteran,E,C,E,-20.04559655766264,D,-34.77578638053499,79.92278467744728,-116.06848210644807,-28.313824458076247,137.50239272856314,-60.29940770323551,B,B,112.38741202001077,A,0
Veteran,B,A,D,162.8377054098246,A,-111.46975436388031,164.19857779618337,101.37022650127261,-58.180401529328904,50.94747087611283,-146.71892824496672,C,D,-84.26643330957194,A,1
Veteran,E,D,C,-1.0318619148800037,B,-73.88453202785374,269.8939064006037,-83.79593248258185,89.8004395171497,76.56075905527206,-27.04327194761974,E,C,47.8716969460674,E,0
No,B,C,B,-141.26311000898798,A,69.1011354674063,16.094058241418804,-46.92191235312,40.21444506858459,-138.35777909572258,192.41879981570062,D,A,92.85144065997319,C,1
Non-Veteran,C,E,C,71.29248039939841,C,-29.6227872498883,-34.34251121181626,-8.908080398699921,119.48099521652638,47.45204601934249,66.47901570940316,C,A,-5.871665913996777,D,0
Non-Veteran,C,E,E,-18.916928261992986,C,-104.2979135965888,-41.18590472571448,140.60797939182507,75.16775380263901,-162.6545538515119,-54.18217803077455,B,D,105.97220430740255,E,1
Veteran,C,E,C,68.46946448458188,C,56.5201592610722,-33.59517265303101,9.248285503104002,59.024839317824,20.362270938518364,29.137229124467833,A,C,-99.41593659663572,E,0
Yes,C,A,E,8.766098547004542,C,-204.01731439745157,-263.6444001997973,-17.943056239579857,-99.16585765396701,-160.0618145020821,-41.201332006648606,C,E,-83.41277453707333,E,1
Non-Veteran,E,B,D,201.19775475023985,C,15.422776082069836,-27.708661213915875,41.06247123897164,-62.717225584816084,63.63106252034658,135.8252743306073,B,A,-3.7539256849697797,C,1
No,D,E,B,-64.41753394522351,C,39.55146592352686,-117.77372037360432,-181.70385188569622,-65.15169899319869,-17.767177799493744,134.8826015753702,A,D,-114.9853507487229,C,0
No,D,D,A,-175.57696794768157,C,19.41545206747022,-155.00790359390518,69.14094364587434,-8.023145367593386,19.406835196459514,-96.13065213138387,C,C,129.39684169711458,A,1
No,E,C,E,45.586027386197934,B,67.39088174547275,202.3396644750964,47.73594896671181,81.84209629829637,-7.709448536809102,-94.96544266485465,A,E,-70.22069087585857,A,1
No,B,B,B,-118.14946733471186,C,6.360756043364744,112.83012202890784,87.47075975066555,-30.646588910217737,-47.992045172810506,-58.90333962655784,D,B,-1.6015615682030864,D,1
