veteran,country,RACE,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
No,Mexico,Asian,Homosexual,C,82.9977689529364,E,-8.271807650966306,D,70.84919194976003,-24.91622586416681,-156.94981691362477,38.24758125651243,C,C,-68.2706472675932,C,A,D,A,-21.503859014496992,0
No,Other,Hispanic,Homosexual,E,160.16264945468703,B,-14.176863845518467,D,-54.60237895915046,0.0238345304327846,-19.792160537878797,70.98910382110427,B,D,-251.897230153003,A,A,D,A,-212.55396582329405,1
No,Mexico,Other,Homosexual,C,102.91948069923858,D,-179.52290724797172,E,65.8879666704459,-19.409753093347508,25.322825335018567,128.7224815270139,A,D,-24.150587940604822,E,C,D,D,126.49200995845288,1
Non-Veteran,US,White,Heterosexual,C,115.24380947053446,A,9.158153105996243,B,-100.27360307868392,8.443128287829774,-9.741732151878015,-24.669021598918384,E,D,-91.17748282609045,B,D,C,D,30.370788919981063,1
Veteran,Brazil,White,Bisexual,C,-50.596740564211906,E,-9.953567132225391,B,-15.35607349232217,37.466727824676894,-21.497577009543885,-184.38677560147136,C,D,16.2890924312485,A,C,C,A,-26.625633979269246,0
Veteran,Germany,Hispanic,Other,D,260.7893209225685,C,-0.8169416228409878,B,-49.5163504125283,177.41105451279086,-19.321487749652462,-97.08097070842541,C,C,23.001561348006074,E,D,E,D,103.39117382857972,1
Veteran,Other,African American,Other,A,76.6884630185181,A,-26.448510457008545,C,-40.494887894655605,-45.597827625338674,-136.3780827393721,-98.67448872555896,D,A,68.1693442808025,B,C,E,B,76.35020194184922,1
Non-Veteran,Brazil,Black,Heterosexual,E,134.36498547447547,E,-11.34485758777261,D,44.86861499611808,62.64485960669924,44.952209834742796,-195.1115318114259,E,D,243.4011349227308,B,D,B,B,-101.29595145579073,0
Veteran,China,Black,Heterosexual,B,9.489783213119864,B,-86.42780658347601,A,-99.86288264059542,75.45987037603594,-121.33963350152955,-87.38641484255982,B,C,-133.66150829587446,B,B,D,E,16.423061011136223,0
Non-Veteran,China,Black,Bisexual,A,19.919935138222165,B,34.21879068650705,E,-6.191405110452683,-22.63968882702095,37.99799891947447,183.12220937840368,B,E,-14.47450370879304,A,B,D,A,-72.24055935775422,0
Yes,Mexico,Hispanic,Bisexual,E,39.89721019223699,E,-65.79865515468408,A,7.0778146643496065,51.34503820560968,-114.67811144539756,79.20821643366787,B,D,-148.10735934614038,B,C,D,B,-132.51230889786723,0
Non-Veteran,India,Asian,Bisexual,C,-103.47258192582083,B,-19.455725768712327,E,-32.69921099820505,-92.53006636426063,-163.70784072661627,-85.61183243558554,E,C,196.67234869672706,D,C,B,A,-103.35614414732584,1
No,UK,African American,Homosexual,D,74.84690117637416,E,6.52650404278921,C,37.912201063696344,69.58656245398788,72.12816945151859,12.37574230804474,D,E,-28.971194026336576,E,A,A,C,-39.28749791932534,1
No,Germany,White,Other,A,105.11426283660737,A,-185.91214901427924,E,-0.8596103578281021,60.571159817753994,-9.61294972079229,-19.054569268522663,C,E,135.1571399058027,A,B,E,A,-114.91566718147416,1
No,Mexico,Asian,Homosexual,B,146.08626225403333,B,33.571480035987065,D,50.28515002887713,50.70851450682794,-28.653523052677237,-13.770507010321223,E,C,-114.02983571261858,B,C,E,E,52.45389199152929,1
Veteran,China,Hispanic,Heterosexual,A,146.8591731568162,B,23.062943744236808,A,-248.92277696957646,62.82749842796953,-6.0136367305444205,92.92912203477398,A,B,-19.065910391099507,D,D,C,E,0.7033714056441152,1
Veteran,UK,Hispanic,Bisexual,E,9.318264015634663,D,-15.90910330413678,B,94.02185917046478,6.006003293355528,6.902278697602429,-24.577545423374904,A,E,-159.10792320909505,C,D,D,B,-175.51729744814287,1
Non-Veteran,Germany,Black,Heterosexual,D,0.7232344587291513,C,-166.97966439225524,D,63.371546601650984,178.20894177822208,15.37992210978659,71.63549157247583,A,A,-79.61881566495894,C,C,C,E,-169.59294019810815,0
Veteran,Other,White,Homosexual,B,135.8497584157226,D,-8.170999183373425,E,103.56468647407897,-83.98403530632052,-64.35028435870746,-225.40936993369667,A,D,-50.513203834564045,B,D,E,D,-130.87995364320446,0
Non-Veteran,UK,Asian,Other,D,3.4873360506759528,B,14.809804878087613,A,55.67103368502876,-27.89136913120175,15.580012100899424,98.20878565941963,C,E,51.315207160056744,A,D,C,D,-50.62037895381124,0
No,China,Other,Homosexual,B,-232.70449584044974,C,100.53460123921631,E,14.441895576149467,-65.47645015614647,212.80098661603145,-99.78278434895013,C,A,-35.13413475693273,A,D,B,D,8.676147969695538,0
Yes,China,Black,Bisexual,A,114.76420090511536,B,65.34256967460111,E,29.93190776336505,-87.02627418470877,-91.97669145237023,-80.80715198365984,B,D,0.6514965658257165,B,C,B,C,147.01509812096162,0
Yes,Brazil,White,Other,E,52.66622232513514,A,-82.67445082401575,C,-53.597745476560185,97.94771611025205,-103.29317590377254,90.29201463254365,E,C,124.0876357518624,E,D,E,B,-114.16250130525655,1
Non-Veteran,India,Other,Other,A,305.9428558823897,D,49.167480898378855,B,6.840091233695486,-136.7461052338125,-9.76647531148133,25.1295094854108,B,C,59.30850176311719,C,B,D,C,86.8591668899183,0
Veteran,US,White,Bisexual,B,31.13828873583746,E,-47.77953649369779,D,-159.55588248427784,5.181659751302082,-11.554149205135685,-34.66448130290895,E,D,2.3924739897462266,E,E,A,E,29.1706325330679,1
Non-Veteran,US,African American,Bisexual,B,87.37530992485179,B,44.442197940854946,D,-12.040207534286038,-43.31619311004049,-218.04413565653658,57.422616556817864,C,A,-172.83002625901625,A,B,C,D,168.81677949651893,0
Veteran,China,Asian,Bisexual,D,-189.69258954053046,C,70.40168397846281,E,32.05756467123906,49.4368762615349,269.0750986527912,13.529348433829872,C,B,-79.12170107538404,D,E,E,C,-103.21136608068903,0
Veteran,Brazil,Other,Heterosexual,B,-225.6290263939497,E,-206.37569108092947,A,-110.89133535581104,-72.48255891630576,-28.032087573222768,-101.60679121061294,C,A,5.696646334627573,C,E,C,C,94.01681464300754,1
Non-Veteran,Germany,Other,Bisexual,A,-57.059295564507615,D,165.23104841039384,D,-31.494586239208633,-94.80685742690346,-27.244388844483435,97.09949921080998,B,C,-66.90508371211334,E,A,C,E,95.06069954421932,1
Yes,US,Hispanic,Heterosexual,A,-189.8439368874352,A,111.45234456673077,A,-126.86480675748709,112.66279881290708,133.2238785064694,52.72142596090168,A,A,-12.242895389162753,A,B,E,B,-59.547702295664976,1
Veteran,India,Other,Other,B,39.61327064247169,D,-109.5433002059953,C,102.4965928722188,-155.42998052152365,73.96469537558691,-62.3445428250964,D,B,-49.877498906699856,A,A,B,D,-154.29688778218497,1
Non-Veteran,India,Other,Bisexual,E,157.6290519609468,D,44.48238249801153,C,26.705976217920437,83.7042976623856,51.03299251280894,-213.30032345534357,B,A,-0.32031796795705175,A,C,D,D,2.5234645382290584,1
Yes,India,Hispanic,Other,E,133.94213787212763,D,4.073010887602356,E,91.41147505576899,-110.13421813325613,-65.27502793309577,76.14271671375691,E,C,-144.3927578324228,D,B,D,E,-73.7762133242508,1
No,UK,Other,Bisexual,D,-214.29424249768817,B,92.42814042433363,D,-58.091662776350205,7.915288378600603,21.54801144658171,93.94742731421589,C,B,-10.505307358025984,C,C,C,A,8.937045829634394,1
Yes,US,Black,Other,E,-63.086241615587944,D,-171.61561434891252,D,-113.93399031985845,-134.23736683922095,-17.977878579314527,114.66447729745408,C,C,-10.695301752167943,C,C,D,D,75.22545190669618,1
Veteran,Brazil,Other,Homosexual,B,-32.92663103090141,D,25.940973908357456,C,-105.90349142061584,61.814247281178524,-87.84626214196462,-48.723434527924276,C,C,175.12144670363503,B,B,D,A,-42.95796975085209,1
Veteran,Germany,Black,Bisexual,C,-195.35822562067125,D,-23.77826154028313,C,24.606690207001254,67.63776061560411,-6.537377284703763,-38.45228905495326,D,A,-121.38576276133257,C,C,C,C,128.41267230909824,1
Yes,Mexico,White,Bisexual,D,169.71944331405308,E,176.1593925964555,C,-125.09778378152767,71.22147957039888,-75.67619104936341,-53.920398114242474,D,A,-5.704475676622788,B,A,E,C,-24.599147074504206,0
Yes,China,Hispanic,Homosexual,D,13.407159688802519,B,30.473386253455587,D,39.449080637357675,45.60793651136213,62.16920144100928,-273.7025361685895,C,B,-41.49448667892944,E,C,B,D,-82.64534887354546,0
Yes,India,Asian,Heterosexual,B,32.87649469992327,C,-201.52506230921423,A,-70.95757856145013,-10.114358012472263,-100.23400471306942,122.09753040687717,B,E,41.5951100910228,A,A,C,A,-36.822930120435174,0
Veteran,Mexico,Other,Homosexual,B,-22.154813886371162,B,-210.99640211462963,E,163.67582470444938,-36.1365180933841,-41.204698874243604,89.71019887716379,C,A,-150.4614669417932,B,E,D,C,116.70396186635217,0
Yes,Brazil,Other,Other,D,-2.3104283697753885,D,-118.78124332385116,B,-13.889877194863262,-10.272526682078402,6.3931250651527,112.21298452766635,A,A,-78.47875411840226,B,B,D,E,-116.47557630931409,0
No,China,Black,Other,E,51.17359396591592,B,-54.164674379911574,A,85.32412307176091,130.1538576294813,-47.121791713449035,-1.8386061170306511,C,D,130.70026764926595,C,C,D,A,-60.07569361917995,1
No,US,African American,Heterosexual,C,-33.88797964666058,D,-61.92448124098633,D,-66.11411131089083,12.897947225925568,19.635249162877322,32.53757887395316,E,D,54.19362640495245,E,E,A,C,-21.76684371924727,0
Yes,US,Asian,Heterosexual,A,64.44292695303197,C,-63.091548399595055,E,21.177263819039943,6.908854398434734,78.6916836119122,5.782144184128861,A,B,111.84231437686762,C,C,A,C,-45.90466721745632,0
No,Mexico,Asian,Bisexual,E,61.15766340066862,D,-164.45232803402217,A,-129.33798408022295,256.3493259680111,-90.42772896156663,-38.596736332432876,E,B,-65.94504797608096,C,C,E,B,23.936983191061913,0
Non-Veteran,Brazil,Hispanic,Heterosexual,B,23.411176778482314,A,105.58496138544828,B,87.58283345175306,141.91299231513457,-187.77397078524825,84.17605598317394,A,A,-88.0782556207205,A,E,B,C,99.08364642990134,0
Non-Veteran,Mexico,African American,Heterosexual,D,75.79054665586789,D,131.68483280472603,E,100.3829881033039,170.89551723817976,8.227565531256339,143.88207361774286,D,C,-183.9792631198801,A,E,A,A,-42.621053274173505,0
Veteran,Germany,Other,Bisexual,A,15.118856733318555,E,101.88441771785348,E,106.20986508210855,-66.56384837583718,26.009854803667753,-83.57713151721299,C,C,40.697261942466355,B,D,C,A,117.94934659253364,0
Yes,China,Asian,Heterosexual,A,-139.4332728362409,E,141.95253852509765,A,98.1769151834604,45.614879011811276,168.1026210021773,4.055803159888703,E,B,-81.41320283540595,E,C,C,A,31.400434936946166,0
Non-Veteran,US,White,Other,E,-66.86933510494045,D,-18.592336002011276,E,-50.19606191834901,7.743819497066326,67.29542563111016,7.17673563928362,A,A,0.8478172244832488,B,D,A,B,-44.88745052256245,1
No,China,Hispanic,Bisexual,B,-33.6500340710561,E,67.19620358826845,C,-1.7496172226314815,20.628951750126326,99.68552091304818,47.980983806907425,D,A,-72.92565761810731,D,C,E,D,52.86338981596741,1
Non-Veteran,UK,Asian,Heterosexual,E,-152.98473126634158,C,-51.41167603734591,A,124.15137274590069,48.047078557192414,-132.1065956957854,60.829692649122904,E,C,-77.72145712308487,A,B,E,B,189.32635185674334,0
Yes,US,Asian,Bisexual,B,76.27633186536599,E,109.18020844006375,D,-67.52155547630005,82.56620621492699,-39.4482354082117,-40.41555545745642,D,D,83.96844166638299,A,C,E,E,196.9004057256173,1
No,Mexico,Black,Homosexual,B,146.20875938841692,C,-62.39158870657639,A,106.86782566732221,119.4598200460908,-107.48545005383659,38.46389546279635,E,A,86.17892151848018,D,E,B,D,47.04461092812044,1
No,India,Black,Other,C,-37.21648824498372,E,9.879730643345754,D,156.90904614584403,-26.02031605468863,39.60727975152928,58.64147045397501,D,A,-105.39583869001656,C,B,E,C,46.86770278821007,1
Veteran,UK,African American,Other,C,-310.9102906572402,C,61.54046236134655,C,-175.56368266649514,148.99136714510507,-90.63466410429527,-11.065061635431645,E,E,-61.747505722549135,A,B,B,B,-30.393613179302946,1
No,Other,African American,Other,B,-76.91879529103197,C,-34.26329370527297,C,-6.750751816481065,15.927024109160204,-131.72264302877883,-87.61860087422409,D,D,181.68958385705278,A,E,C,E,-92.26640060080045,1
Veteran,China,Hispanic,Heterosexual,C,-60.80864653746808,B,162.20794002517147,A,76.06849338123209,97.23816389675258,155.63873165926728,63.422181843431765,D,C,119.79560963201996,E,B,C,A,-55.520904654527456,1
No,Other,Other,Other,C,-65.65441210636722,E,-50.6936009473749,A,145.30766028151805,-12.7990663670802,115.85433589356211,-91.49110451783945,C,C,102.81191855947259,A,A,E,B,-59.67533500215981,1
Yes,Mexico,Asian,Homosexual,D,22.815240781331163,D,-162.37694889702865,A,81.48840691832243,63.89210864277063,-19.09759826898642,3.824327742989899,B,B,-40.07190780948444,D,D,E,D,-80.89947029396103,1
No,US,White,Bisexual,D,7.458781928418404,B,-139.71407357058047,D,8.89648156965258,-192.92190881030712,-65.97165720168053,123.46273278574054,C,B,-75.96789019505952,E,D,B,E,-123.90877120333184,1
Non-Veteran,China,Hispanic,Homosexual,D,-13.877966748210394,B,26.596993844191076,D,151.98825005384083,-65.78156341874156,5.289028217301399,96.95666098324975,A,E,84.44154036435265,B,B,A,E,-59.34405192216159,1
Yes,India,African American,Other,A,-116.51092337620115,A,-24.470392212208502,A,-126.3874503724947,-114.26897276139923,-0.9814269965509498,135.98658322461964,B,D,-150.56918517584833,E,D,E,A,-117.17598907997282,1
Yes,US,White,Other,B,-4.112569162202047,E,147.60343744547652,E,-59.234582500853975,-35.13983076849833,1.7166116952107309,-40.47863848980662,D,D,11.201121269445622,A,D,C,E,126.18425672123949,0
No,India,African American,Homosexual,B,95.77772689241249,E,-2.577434294471789,E,-315.19108299693596,0.40313185754194064,-36.88222858148887,12.366118209116532,D,D,-22.537405592785024,B,A,E,D,100.10817274744844,0
Non-Veteran,India,Asian,Homosexual,B,-164.4834053582966,A,72.74702420780592,A,-135.8362266781885,-8.822560114779064,74.90060511404867,-16.067905940592397,A,A,-75.76117412147181,C,E,D,A,100.81636492243345,0
Yes,UK,Hispanic,Bisexual,D,68.13455125140065,A,-17.02297307592446,D,-140.75001673534246,83.43482544829993,129.06159085306373,45.225728090299036,E,D,-66.41708659776411,C,B,C,D,-22.273729204956965,0
Yes,Mexico,Other,Bisexual,A,46.27208116474684,B,14.449968251356509,E,96.70331853737788,-89.04702340073115,-56.81895645754946,29.342030304628846,B,E,-53.87273237009344,E,A,D,C,71.2177394674109,1
Non-Veteran,UK,Other,Bisexual,E,-73.59580757242597,E,26.755845200640056,C,57.45483922465139,-111.71437816714767,96.30301571987196,-106.22699666751039,E,B,66.51269951217658,B,A,A,A,-223.29574425316986,0
No,India,Other,Homosexual,E,-64.77458206114596,A,5.655626218130099,E,110.63667904467628,9.59309920540143,12.10529877616483,58.78397350456097,D,B,10.566357567725396,E,D,E,D,63.9184665078898,1
Veteran,Brazil,Hispanic,Heterosexual,C,44.72529213712363,B,90.56629926974229,B,-39.51430183676965,-48.51741919301706,-104.63802540610799,-19.223535054584637,C,C,-109.35268028654774,D,A,B,D,61.69022173882715,1
Yes,Germany,Other,Homosexual,C,24.342048009613777,B,-117.23661991533376,E,90.04507054865518,-9.18057424551974,-24.463889672240224,-24.56646343452723,E,E,92.79006331634255,E,E,E,D,-12.199098489327968,1
Veteran,UK,Other,Bisexual,A,-93.20083404233813,C,-116.97757537850211,A,-39.08993238378058,-13.845699599749537,62.827826996715,85.66000068432139,A,E,14.686987297019968,D,D,A,E,19.166667098136443,0
No,Germany,Asian,Homosexual,B,-12.034079478765856,B,70.34935822786618,A,-42.92024991192011,-35.66313289124008,13.707114275424964,67.19611571728072,B,E,-53.39825159460907,A,A,E,C,66.77244576625269,0
Veteran,UK,African American,Heterosexual,E,28.189552754013704,A,-44.122014017237255,D,98.84443481456596,114.2298634199991,-21.606872262315523,168.68426995793234,B,C,-36.22806699081509,B,E,C,E,-234.23450054877827,1
Yes,UK,Black,Homosexual,C,-97.49584686579855,E,-205.34100210048484,A,-11.740437353420427,21.746569781609757,7.175573632726322,-63.87002037970342,A,D,65.37890642373992,A,D,A,E,159.6888176964286,0
No,Mexico,Hispanic,Other,B,64.56622778511013,C,-9.714117809256416,B,132.06485023142034,41.12401148076759,-59.797499752622784,152.0170702682605,E,B,-33.50095648641344,A,A,E,E,-61.05455303617254,1
No,UK,White,Heterosexual,C,-99.13085860838376,B,41.18615519248102,E,-47.22680444992629,-68.5202190559156,102.86813089770294,-42.56705471254071,D,D,-126.80818192432429,C,E,A,E,-179.51378835386186,0
Veteran,China,Asian,Bisexual,D,71.66954939847635,B,151.5592105748356,D,-35.64188595379887,191.58526701808663,-21.57211737052669,-136.26227928320048,C,A,-71.732931514469,D,E,E,B,-163.17127181110286,0
Veteran,India,African American,Bisexual,E,-64.43245478688024,D,-75.07437985930808,B,-28.263886202310367,-127.09955458456612,-96.29996188015687,162.9324125288789,A,A,114.40762620319799,A,C,A,C,-6.361295580921173,1
No,India,Other,Bisexual,B,130.42593492242057,E,79.8335901611948,C,34.92515114895657,-67.41652580120993,-72.20541758258322,5.258918062335236,E,C,73.24986579329482,D,A,A,B,-163.45989782684467,1
Yes,Other,African American,Heterosexual,C,138.4894076223047,C,-30.037203883523876,B,-68.03077591137678,161.6253472230072,-42.83157139016323,-191.38189930360377,A,B,49.93400607659663,E,B,A,E,74.05149919299193,1
Non-Veteran,Other,White,Other,D,123.59043540825195,B,134.25201202623992,B,81.72907075927117,-25.865628312322386,-65.58973216442898,10.848946595823607,D,C,11.052193604289606,A,B,C,A,-56.27509547166392,0
Yes,UK,Asian,Homosexual,B,222.9810242216503,C,12.208943806245284,A,186.08655430473286,85.14898986784223,40.67218103208787,145.5480371124835,E,A,11.569505761231655,D,B,E,A,23.84710794420393,1
Yes,India,African American,Other,E,133.66084497871304,D,150.58578813176246,E,-14.925516510230935,78.79943995651318,-96.05508194758094,-49.97105620643776,A,C,-97.94960585810009,D,E,D,C,94.10731649721811,0
No,Brazil,Black,Heterosexual,C,9.300661750300673,E,69.71541380531625,B,113.7072101873122,28.829699743917892,-132.61894589661352,-106.97378075702935,B,D,-183.93867493973738,D,E,D,A,107.25741069579024,0
Veteran,Brazil,White,Other,A,37.37220087515579,B,-107.74201677759517,A,17.6984740165241,-86.51452635392899,47.30868668751151,-184.2595403369099,B,A,-38.29902816154608,E,A,C,B,-95.27669467954568,1
Non-Veteran,India,Other,Homosexual,A,71.48356634107617,E,56.211207440420694,A,-201.37248102337685,27.830805085114807,187.0791671853184,-92.70547904101755,B,D,88.30881996009676,B,E,B,E,24.24025293132904,0
Veteran,India,Asian,Heterosexual,C,91.9245665178115,C,-124.00841876662396,D,-23.779920363529385,-25.355278016121108,29.777952834711407,-29.06818999023992,E,A,-55.82483492772845,A,A,B,B,-12.451582490479677,1
Non-Veteran,US,Black,Heterosexual,B,0.2655780172541348,B,-163.7613260945037,C,168.36142514310146,-10.28242523783873,-130.40395589171086,116.45313684352578,B,B,23.35191012692854,E,E,E,A,259.74518319133284,1
Non-Veteran,Brazil,Asian,Homosexual,A,51.11418842168723,B,-105.84125331023957,E,-22.603302685390915,-36.95174291321234,64.89712008372452,-4.209270217673741,D,C,-130.33541006498754,E,E,B,A,-39.46585261413212,0
