married,disability,religion,ethnic_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Married,None,Other,Hispanic,57.946242664744396,-13.16590185221442,89.72037517289516,-24.215752540173604,-19.003896486005225,D,-54.69929252743323,E,C,77.44035627301152,E,1
Widowed,Yes,Muslim,Black,89.18564317894449,30.735795314502745,-186.12469981934112,-14.765107741807327,-126.7462118701099,A,-33.50290021045823,C,D,-65.20042306606008,C,1
Married,Yes,Buddhist,African American,240.64648434123455,-7.384168295489535,-27.64797738197134,-41.93673001755759,151.22398742665928,E,44.39465945383,A,B,17.526150180943993,B,0
Married,No,Other,Other,47.11537022637542,17.433984860211737,-45.20257618326088,91.52472393961025,-202.0146630579288,A,66.2633985319169,C,C,50.6274157069123,B,1
Single,Mental,Christian,Other,42.00647530084973,-222.22867171936565,-248.5340336081038,91.6987383300597,49.32031969987467,B,23.356705572455205,A,D,55.790688838019676,E,1
Single,No,Buddhist,Black,112.69595242376009,-110.91002253195468,-137.81605267700238,161.25984958332833,10.1255361386026,A,33.968659949262786,B,D,67.14738797812701,A,0
Divorced,Physical,Christian,Asian,-86.24091513970285,47.52610702358797,76.30278396514075,116.00221788187268,23.141826172098213,B,40.4034582313295,D,A,59.552015659955025,E,0
Widowed,Yes,Other,Black,-22.802713453061124,59.23617739174977,122.02817113444897,11.950487265701481,-7.746177067918462,A,229.20359334235093,D,C,-130.75117749296092,D,1
Single,Mental,Muslim,Asian,112.97011804965038,45.351833051361126,-83.01850281499856,14.717031016074289,-32.81696419955388,A,40.09108869286086,E,B,17.537544644152568,D,1
Married,No,None,Hispanic,64.4690170964788,-115.72989771872682,-145.6410679054071,41.91995754835977,-19.413296100694215,C,-48.84220713739252,B,D,-31.311489548900028,E,0
Married,Both,Christian,White,300.8565736341464,32.770952482893165,10.517290983549374,-27.871088143056056,155.5799082609818,E,-8.623902213776098,B,D,26.24054757420921,D,0
Widowed,Yes,Jewish,Hispanic,63.634478176319256,40.7819435891945,181.01838301899977,156.96305326033044,-17.817087250664184,C,-36.812046010901426,C,D,88.5042647421088,B,0
Married,No,Hindu,Black,-68.58162858234522,12.333945383360966,-34.11467916321867,-21.795158087510337,-134.44824069009914,B,161.09177164780303,A,A,23.282832085398297,A,0
Widowed,Both,Muslim,Other,-2.350480132901995,166.59674855003433,-142.8708972243077,-30.677372809248283,41.44560213299011,D,-1.1750320180076879,B,C,7.887612934840655,E,1
Married,Mental,Christian,Asian,-91.9249659311347,54.163304548577585,-71.70167144561499,197.4827619854308,111.20565956660083,E,140.9958844509581,D,A,-6.768526400367328,D,1
Single,No,Buddhist,Hispanic,11.507993896601775,18.2061704517057,-3.8158897436291097,-5.446130683925181,55.52970930415311,B,-23.260676411181862,B,C,-96.97301641412017,A,1
Married,Physical,Buddhist,Asian,25.57047129345301,-332.4259450070984,106.19629720974547,-84.89127935347797,-12.248390033312957,E,-1.630509306379051,E,B,-195.03049797519068,C,1
Married,Physical,Muslim,Asian,26.45687996031601,80.91456843873084,-38.33806533411545,-121.50845972757797,-70.32411759912945,B,-183.79127664864373,C,E,69.7511683066406,D,1
Divorced,Both,Muslim,Black,109.60538022375414,-68.54029021918217,138.06632178941126,62.57913869541136,34.75081122174076,D,-70.26266942023834,B,D,-79.30686078695518,B,0
Widowed,Mental,Other,Hispanic,-29.930345928075912,85.4859338247271,-192.919404983205,41.40794789333934,112.44790528547743,E,115.72532900200507,C,A,-47.35352785830996,E,1
Widowed,Yes,Muslim,Asian,-249.28112753153044,27.869986495861472,-59.07729526995358,63.745162894849514,89.16436206265126,B,-168.07198805501483,A,E,144.5640814029213,A,1
Married,None,Muslim,Hispanic,-42.195285016443044,-46.00909085470985,-243.01858563250406,69.67260433322217,60.60099247495724,C,-4.728977311464849,E,C,0.3889265912221931,E,1
Divorced,Both,Buddhist,African American,-53.94151146827796,20.297488394524915,10.172364216270632,-65.08533878527014,84.32590034872489,C,-1.162060065325992,D,B,-98.71252644473049,A,0
Divorced,None,Hindu,African American,78.90126034325895,-44.02992390016585,-67.42461203678634,-32.794399447715094,-18.228257234088666,E,-73.27659872602652,D,A,-1.423269465911388,E,1
Widowed,No,Hindu,Hispanic,69.57927823215778,29.86229526540665,186.3203055720564,265.6569687406751,-109.70515770274471,E,273.9119574243908,B,C,20.726223581890192,A,1
Married,Physical,Muslim,White,-12.336698474983988,60.26124134133028,81.40112432014435,-169.79497230646393,56.59927033223029,D,59.10162194715999,C,B,-47.44972882378281,C,1
Married,Mental,None,Hispanic,76.61008417121461,9.39289263154393,-86.74641521782867,-98.00845801701695,-158.26815148107386,E,-176.65788752724933,A,E,26.761812220970587,B,0
Divorced,Physical,Hindu,African American,-12.389601901347346,16.590658255892585,-54.62928523012626,125.01217394350623,96.08981172861404,D,152.76192171146442,C,B,99.80833357273895,B,0
Married,Physical,Hindu,Hispanic,126.63163792365333,-177.64190467122478,-73.91722896225949,-18.115942456336906,25.58630924984892,C,-171.70030772946626,A,E,90.23406195048064,C,0
Single,Physical,Muslim,Black,248.85511274334172,-15.560528893560521,207.29728301999484,9.195187421781968,-52.99456740436017,D,185.51140595410095,C,A,99.76367911899355,C,1
Widowed,No,Christian,Black,26.824148964421063,-51.8057324478083,112.49880771325648,29.23414195924172,45.754246042190424,E,-74.41777688774765,E,D,-167.8123817408898,E,1
Divorced,Both,Muslim,Black,11.308056906329593,114.80460286383021,-95.03233660837135,29.62996303659091,-104.37077965725172,B,194.3321234975663,C,B,-66.71070023481145,B,0
Single,Yes,None,Black,-208.82355388550363,74.80043477283195,-88.45705887702616,67.69964525328173,-77.54431592500791,E,45.27510827267743,A,D,90.67245644846041,C,1
Widowed,No,Muslim,Other,99.22106785605077,-96.1074608849678,96.91470000745379,21.95773146262118,-105.30459791175501,E,43.25501416347636,D,A,-63.177741177477145,B,1
Single,No,Muslim,White,-97.55712980735079,-53.21649401758586,111.50677644748237,170.49478891002195,-24.554273484486515,B,-234.53244540845847,A,B,-126.14566028645238,E,1
Married,Yes,Christian,Black,158.84383989514868,97.43353980185628,-109.79006447168341,-111.54301229304244,-52.60825429430099,C,-97.96181109380795,B,D,22.29278019691297,B,1
Divorced,Yes,Other,White,58.34652612545148,-61.86604176711992,9.399740060558127,89.66382223511906,80.08494170881178,E,42.26183463072826,D,B,-74.24685639181678,A,1
Divorced,Physical,Muslim,Black,274.92015218453895,37.39866487066345,71.50422310104882,32.15535740059541,-118.5938542302381,C,-78.44996999532344,D,B,-47.80101836642481,B,0
Married,Mental,Buddhist,African American,176.08233997871957,-93.67881545650992,86.96988486268847,103.50942836217429,-48.70238780726292,C,-60.59388988158866,D,B,117.31805780374542,D,0
Married,Yes,None,Black,55.680139215639734,137.07076748107295,10.78749728960606,-87.4066936209123,-60.79353054028015,C,187.4642158746023,A,D,-119.32929622422728,E,1
Single,Yes,None,White,159.73103937243883,44.7681160964994,-7.730812652112828,-3.325140937603286,10.695973235531739,B,-99.37564608373786,A,C,-64.63447632271678,E,1
Single,Both,Hindu,Asian,-24.42561397092583,189.5071055213038,-143.13602426389386,-63.86399513822019,-29.615273348218796,B,-58.85911977353347,E,C,24.217789433019345,B,0
Married,Physical,None,Hispanic,-56.329105139445964,-4.973281018141792,-54.67712361245846,-12.367522709597631,129.7661780805042,D,31.129958307956645,B,E,66.40393103725629,D,0
Widowed,Mental,Muslim,Asian,86.6251969232994,-151.62290845704797,-54.92671312569989,67.04898469468336,-141.6930654630267,E,87.16766433299121,A,B,-141.47959746873636,A,0
Divorced,None,Muslim,Other,-133.78106605070877,-1.7942904942132334,55.613944959689846,-154.34808156139616,24.057370616320863,C,40.34900965176422,E,E,-115.09655300680225,A,1
Single,No,Hindu,White,-91.15881429429082,147.48148193652904,43.301967310088315,162.91334968809545,-115.02435850024794,A,51.61105698850903,B,B,-71.07570394054761,C,0
Single,Yes,None,African American,166.48717154251412,-161.098547595967,-81.96904956272579,104.93025920236074,-42.248648939318024,E,6.636482359686754,A,D,173.45616959909506,E,1
Divorced,No,Buddhist,White,-92.61278987520456,-72.70686671875274,36.246847944920546,-65.59061656857159,-28.104451069866997,C,-12.426775229753485,D,C,7.041533326104194,E,1
Widowed,Mental,Jewish,Asian,61.60269419372385,-25.730056279360642,-227.28354684185072,-117.10370840583818,33.506880989652586,A,299.3991937077843,A,E,87.88574043111345,E,1
Single,Both,Hindu,Other,286.50480986941096,-235.93625740421183,83.67463132566785,40.447348704116536,-1.8476256352205571,C,123.01001543978664,D,A,-143.375949281093,B,0
Divorced,Yes,None,Black,1.351564244532607,35.93300367434679,-19.001344204086124,93.29861268696489,42.36414237939366,E,-7.62077188470367,A,B,-18.540635204687188,B,1
Divorced,No,Muslim,Black,-61.097751697595626,198.71699173505775,-62.824856741872196,31.855699761879887,8.906714719302455,E,-127.03232257094629,C,A,-51.470901907586494,C,0
Married,Both,Muslim,Asian,-194.2993301952693,-141.02015050515024,162.31241760415767,-49.16928689783518,78.81789276602325,D,-25.568370996026907,E,E,-221.78720248266956,B,1
Widowed,Physical,Buddhist,Asian,86.25364730258862,57.69586828878022,140.77841631262774,-156.62873640074753,-124.48545169773146,C,308.5591375465094,D,B,-63.67478287185966,C,1
Married,Both,Muslim,Hispanic,42.88301498442974,85.64062266080316,51.87302699625115,46.62123054439789,-145.02121434354794,C,-7.537559933053141,B,D,-174.51939273849788,C,0
Single,None,Hindu,Black,-82.50118915559838,93.77879347200398,24.547739971546576,84.68260330673915,-81.21492066210037,B,73.95308072563871,D,C,-12.477277680252904,B,0
Divorced,Both,Muslim,Black,109.21438913691743,41.68967442714154,-45.94154317799153,95.46364823564188,-26.525115007581228,B,178.26953572740067,C,E,115.81363696344793,E,0
Married,None,Buddhist,Black,-82.60771168836631,27.632450603191224,-31.464074834369328,110.4855646544773,-125.51821341828942,B,207.68482207224883,C,E,51.88635485066161,B,1
Widowed,Mental,Hindu,White,-48.49092042686969,-188.67974353888468,-119.83483132036486,131.51082390829833,-119.6816726283448,D,1.3847700317364355,A,A,-145.79078449184493,D,0
Widowed,None,Buddhist,White,-54.8878157980122,15.418415590879707,-88.61668548522174,117.43089957393977,27.772665053715677,E,30.01290571249816,B,C,147.98523732423172,B,1
Divorced,Both,Other,Other,-21.62206475117086,-0.6392755855832465,52.57256576320671,30.265443627900634,77.1776321271792,C,71.71333678003332,C,B,30.120369302844942,C,0
Divorced,Physical,Christian,Other,33.88815921309267,176.09346894051885,-38.116131262746386,-65.37293222250946,-35.38825017929383,E,78.78973082641342,C,A,-14.412497745878849,C,1
Divorced,Both,Buddhist,Black,41.14391685545948,73.7000351276784,57.35723466505345,-66.1498081724071,36.15313453572409,E,-44.97303364150884,E,E,-3.2208692366996665,B,1
Widowed,None,Other,Black,31.721920241127332,-98.78653726809317,-4.102779050891173,-15.881963294621732,-26.241415168789313,E,-195.02185172185094,B,A,198.35158392010888,A,1
Single,No,Christian,Other,56.063874651896406,142.511426091715,-26.51572839470037,-8.946677904335502,-55.18962497971135,B,130.78798961321766,E,C,-5.95408894032396,B,1
Divorced,None,Muslim,Hispanic,42.504590988797446,-43.87395606980364,190.47941821546286,31.900235312003954,-17.806306714147546,B,-66.85118839582354,C,C,-62.937437042633114,D,1
Married,None,Jewish,Asian,-36.30517158900049,116.40642089716162,-168.8941014513788,-10.868669418485615,-261.5610869958532,D,-66.56319185331482,B,A,-73.96437337262587,B,1
Married,Physical,None,Other,-14.42138657006822,-64.78045149625737,11.227916524646801,-18.184353580890043,150.8456900049452,C,5.432867408664439,E,B,-28.754095134392664,E,1
Divorced,None,Hindu,Other,-213.392903962858,24.123611638281872,-7.031708668078441,-86.37231683918594,263.22240268512684,E,79.89684209846426,E,C,-198.23222913382622,D,1
Widowed,Mental,Buddhist,Asian,-219.97003991833952,-229.49311974341055,-153.34150220623383,-136.19514563792958,-110.60649573280728,A,-167.50953103993916,A,C,88.92013790062514,C,1
Widowed,Both,Hindu,Other,39.79758807822976,-107.55987995171603,-18.350794052835386,61.452599333152456,15.420593149575886,D,-59.5627862911688,E,E,-92.74561219707586,D,1
Married,Yes,Muslim,Other,89.15641010981248,62.9339344211867,67.5748190494496,-104.67602389901032,137.5851433811944,C,28.921547546157644,A,A,-39.03189700622248,B,1
Divorced,No,Other,Black,47.640011554236104,57.60973661033147,133.95057719628682,-73.52223531478298,130.05298670420987,D,-16.9046602491982,B,C,-95.98449566412955,E,1
Married,Both,Jewish,African American,-55.47863493893806,-8.819566929439498,18.08290362617047,76.5448195611082,58.82156291057126,A,-55.13842928154315,E,E,85.9838944496978,B,1
Divorced,Both,Muslim,Hispanic,-10.698810827823605,155.13241293037836,11.175179379677475,-138.13198392112795,-98.0533748812947,E,112.34594749349394,E,B,87.02225698503283,D,1
Single,Physical,Hindu,Black,25.489019188836394,67.88562048874583,152.63581086650518,-186.58810643112534,-65.93029529802838,E,33.95192214964226,D,C,20.205989933562503,C,0
Married,No,Christian,Black,-52.181126951480195,146.8087367766641,-110.59805438769159,10.227919764955772,110.13128906877951,C,122.2650456317929,C,E,-123.65179200669894,E,0
Married,No,Jewish,Hispanic,-93.60238326977553,-138.05438620331708,-169.0061263603588,-2.5046358110672604,69.33015828917264,A,-11.187414720802103,B,B,93.78691608370482,E,1
Married,Both,Christian,Hispanic,-57.282963518056285,-112.38882044399925,27.35775183316195,-92.75615774547931,153.40443589124823,E,-199.597969394732,C,C,170.6986935688429,B,1
Married,Both,Buddhist,White,75.71372111430207,-151.18886140587495,71.5769770256761,-77.95450415604938,-104.57897757575738,B,58.590375445797996,A,B,-71.52562813663879,D,0
Married,None,Other,Black,-91.48340472293546,20.42715288290004,89.93315930447264,-65.91060209987774,23.511136416307373,C,-27.323405311771964,D,D,135.19589236290753,C,0
Married,Mental,Muslim,White,-103.23100244536656,67.91355630132266,-16.030905822454372,-96.66079486632586,-11.152506597236119,C,53.53378262613594,E,C,-64.58598842054883,B,0
Single,None,Other,African American,107.79716238052121,-38.90143366169555,-105.9639095225577,77.89779664176292,-163.99145127334052,B,109.60759259521939,D,E,86.95919227885463,B,1
Married,Yes,Muslim,African American,-6.0949044138436825,145.51588930189988,-92.3942166332428,59.05154977639373,-125.02954773201283,E,-40.271565111144604,B,B,134.20629204901883,D,1
Married,Mental,Muslim,Asian,59.61128126889896,-198.7031562369291,-2.334263813285107,4.217750051676867,17.42525794753708,C,-66.29241636741186,D,D,159.08701366899692,D,0
Married,Both,Christian,Asian,-199.99135819750137,25.205084871021576,141.1048205565196,-47.48009378805827,46.053839539148726,C,-25.799263649046416,C,A,-2.288621415581688,A,0
Single,None,Other,Asian,-172.8482281817462,-75.76325135336967,-8.3083909395255,-224.5863128851974,12.813578835138742,B,-112.75697484015888,E,A,75.60970386993426,B,0
Married,No,Other,White,-120.69503857003636,23.953399310250813,116.49661705554742,-105.22567651193368,5.957449773915042,D,-204.8497962810511,E,B,-68.37981487046858,A,1
Divorced,Mental,Buddhist,Other,-14.506616329738032,49.84012483938066,-149.65668559714496,173.19461345074,-155.4051167130764,E,-30.548794515198114,D,D,-75.75795842415788,A,0
Divorced,Both,Hindu,Other,-7.944600953158938,-176.79106587012203,30.60460719470704,-7.3204791556274325,-46.34982003739396,A,156.5975104906973,C,B,-29.710267819444127,C,1
Widowed,Both,Jewish,Other,74.00638783357176,118.79915939588115,76.45028721209471,-34.29992308496566,-72.48379112372683,C,139.17730744072466,D,C,23.30163145281081,A,0
Divorced,Mental,Other,African American,64.50850718821935,-94.52852000035735,44.33271679878209,-222.37157365743423,-37.145310096666364,C,78.9517649939106,E,E,-280.76290977246214,D,1
Single,Both,Buddhist,Hispanic,28.482989254117907,112.28027960937477,15.091765934441485,-91.47320613695288,-55.136942969301664,D,-24.843316913171755,C,D,5.654244423532663,B,1
Widowed,No,Jewish,Asian,43.148833311901825,-33.6606253299872,-71.08336231517454,-51.70679002173546,-26.132877833051204,A,111.38463651512546,E,D,-113.76033104426,D,1
Divorced,Physical,Muslim,Other,166.85125778406203,22.019509727004642,13.619396204527847,113.56767569537938,144.443205604013,D,-57.02596872077304,A,D,11.975051635995367,E,1
Single,None,Jewish,Black,-17.976204371810187,-64.87752021966064,59.60913334835821,15.216451566643869,-150.4045317927001,E,-22.149915040453973,B,C,4.8191039130988695,B,0
Single,No,Buddhist,Asian,99.78027412891204,142.37433874852803,-28.57589907373012,-209.60200315844318,38.36951937975005,E,-111.69567624332927,A,B,-100.65173618850226,A,1
Married,Yes,Buddhist,Asian,39.259018415945526,-85.41055580126385,131.51770465153834,93.84772546746247,39.41059297209915,A,-70.71534313148535,A,E,-136.26661988875676,C,1
Married,Both,Hindu,Black,-19.429410777283913,-36.92436631875685,-2.1197504192434624,20.885628181692784,122.37023298975522,D,-145.6483928522581,C,C,-36.711489824076324,E,0
Divorced,Physical,Hindu,Asian,-207.34029291304478,4.282575119785976,77.99824828306265,-12.025360773037589,-97.43000285361026,A,-129.31800554475527,B,E,86.01254170228944,C,1
