Age,age_group,Disability,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
29,65+,Yes,Heterosexual,E,A,120.9410945446779,-84.03791040698273,-13.38150649176248,B,E,-201.75534094344042,D,-38.773888835568805,E,14.979008475077713,A,A,A,0
47,26-35,Physical,Other,E,A,128.09268718900998,12.924907421757093,27.64017216599178,D,D,-16.568986975179705,E,-56.34802495136376,B,-24.96507997507638,E,A,D,0
80,18-25,No,Other,A,E,27.281048564437192,-28.68705705322642,-21.46774974694305,A,E,104.15487680517425,B,-182.2933937634775,A,-19.139378215627275,E,A,A,1
49,36-50,None,Heterosexual,B,D,-47.1568987479079,-124.43452899364922,151.25369788373933,A,B,-89.06685833815837,D,2.4354392837120318,B,-66.30248206680449,B,B,C,0
61,26-35,Physical,Heterosexual,A,D,81.67344516796737,-9.057297100594146,28.42530305028114,A,E,-92.9328141882511,E,-88.68887265691001,E,-40.601648956794385,B,E,B,0
68,26-35,Both,Homosexual,E,A,11.738422596550521,55.44078477770766,-22.97350699102743,D,A,-8.588028924679268,C,-162.26631243869974,B,165.5214027989042,E,B,B,1
50,51-65,Mental,Homosexual,B,B,-62.040424770407924,224.38267901577444,-303.6001684208537,A,D,-42.17518222953894,A,-58.922786440727315,A,165.30091804804843,C,A,D,0
58,36-50,None,Homosexual,B,E,45.01820744202992,9.408105246588331,-64.42736437984068,B,B,10.784907979154612,B,-61.01738864692273,E,28.950042195816707,E,D,E,0
89,65+,Yes,Bisexual,D,A,99.53824469250696,-161.01027894569765,82.89238930540742,D,E,-97.4376074250419,E,-57.611496236698,D,-108.74899584820052,C,B,E,0
27,18-25,Mental,Other,B,E,114.20796491473888,21.593818828966103,-64.33813981453774,A,E,27.587463956467612,E,-3.2598037105162376,E,-102.88222461411883,D,B,D,1
30,51-65,Mental,Bisexual,C,C,129.50745290977449,-65.22686559551538,8.908386878628459,B,A,-165.683347045548,B,-24.18849980148396,C,62.76161128853441,E,C,C,1
38,36-50,Physical,Homosexual,D,C,-130.36089538354395,67.73516149077807,-16.760362831707216,D,C,-133.4805659203574,E,126.89149614566003,D,4.87428928219007,B,A,E,0
97,26-35,Yes,Homosexual,C,C,24.492740317667224,-26.562599097988816,87.5905733769345,D,B,17.283569906271403,A,-11.889515895546316,B,4.469242940826465,A,A,B,0
75,51-65,Yes,Homosexual,E,A,48.29645849637231,60.952666162725265,-78.91924765758579,D,B,-120.52882667168979,B,167.1840109709875,B,-63.19137831995633,B,E,A,1
69,26-35,Yes,Heterosexual,A,A,54.73530920724182,-57.76274191342283,-161.966351379488,D,B,-3.8194153559594914,C,-3.5461339361999307,B,0.4810069009787359,D,A,C,1
23,65+,Physical,Heterosexual,D,C,69.17365624768195,107.81696611852576,-78.24596600278191,A,C,-23.0586779144548,C,103.12123644783372,A,150.68771613340823,E,B,E,1
24,51-65,Yes,Bisexual,D,E,12.540612654636918,-44.72610265524307,-19.533101808993244,D,B,-51.713966317519436,D,-36.51885899414467,B,51.03732988306287,E,C,E,0
67,36-50,Physical,Bisexual,B,D,-9.936821227324852,97.69066360094844,48.0562934801008,C,D,21.58089384459733,A,63.49304448481299,A,80.48152720870624,D,C,D,0
51,51-65,No,Other,A,D,46.88593795928851,-82.05331744397239,-115.70099352003153,E,D,-33.8704136112867,A,-75.8897009922025,A,53.737287321486974,B,B,D,0
80,26-35,Both,Bisexual,E,C,44.1753009920804,-91.38389076603573,-80.62068324397048,B,A,41.65289949048914,D,70.05446504367748,C,110.88128541576448,A,A,D,0
92,51-65,Both,Heterosexual,A,E,-62.4604156524915,-167.57531194414713,-225.87171634921495,B,C,-89.20495295426913,E,84.80069266921764,C,-98.10172350036532,D,C,D,1
44,18-25,Yes,Heterosexual,A,E,-47.808576418759166,20.62776783144457,-149.6455879319437,C,A,160.35708242133967,B,-25.895987848537843,E,75.51132122200852,B,E,D,0
36,18-25,Both,Heterosexual,C,E,-8.988166387976564,-71.98593362379478,8.531660250659005,C,B,13.654552412793738,E,33.63161075704685,E,4.008322217099301,E,A,E,0
35,18-25,No,Heterosexual,C,E,86.71325041666363,-162.9558190266821,-24.905816910850287,A,C,141.63234423521084,A,-31.05875996343852,E,64.39013452046729,D,B,A,0
45,51-65,None,Heterosexual,E,D,-39.55567767003078,-48.75478366881394,-282.6190150104539,E,C,-124.00917749927277,D,87.14908450252878,A,84.48587971595762,E,D,A,0
22,36-50,None,Other,C,C,-6.4473894325456635,-110.05491956400952,131.91617209361257,B,E,68.64976653464595,A,104.92112604859398,A,-141.62877922014857,E,B,D,1
56,36-50,Yes,Homosexual,A,E,-45.9643670406059,69.75811867501889,156.7837020183537,C,B,-71.77135961656312,C,246.30756388424,C,188.1941883072605,E,A,D,1
74,36-50,No,Homosexual,C,E,-100.28662963899086,3.0355464025912027,40.16456176461544,B,A,-107.3762584379995,E,-20.808510037784938,C,17.828797485573965,A,C,B,0
35,36-50,Mental,Heterosexual,A,D,-52.51800096720822,172.63083616949214,11.167660620860257,D,C,-121.27373784356801,B,47.217372488352375,D,-34.25353422377566,B,A,A,0
37,26-35,None,Homosexual,B,B,20.012019888654418,-126.7068706883844,-35.63381436214134,E,C,39.57586219472082,C,-267.3833877979236,E,80.12011311698284,B,C,C,0
93,18-25,No,Other,D,A,-62.45348218496788,-29.16130576864413,-200.8668204271989,E,E,-224.8783628354543,B,-59.753778531479455,E,-2.9323731587552246,B,A,B,1
24,36-50,No,Heterosexual,E,D,156.27627041546566,-105.80370431436062,188.49715829520278,B,D,-99.3302546710436,B,-186.03426832698452,C,76.61517061449268,B,E,C,0
68,51-65,Mental,Homosexual,A,E,66.05365326616757,5.885886037892217,39.465516830852195,C,B,-6.704503953577805,C,-98.50981053045477,C,-52.758575115248185,E,A,D,1
65,18-25,Yes,Bisexual,A,D,-10.038113760861016,84.39502910057872,70.97296449763245,B,E,-70.86299073862456,C,-50.048475267017636,C,91.45021969813315,D,B,C,0
66,26-35,Mental,Bisexual,D,C,-155.41078444389942,3.6930063566381346,83.36608981281847,E,C,-114.24095659248559,A,-24.593773799609924,A,-59.887677921350324,E,D,B,1
60,18-25,No,Homosexual,C,A,-125.04333421234361,-65.05803575274865,181.87703359201996,C,E,18.886671956154508,A,-199.42097669607338,C,17.190668686933012,A,C,A,1
30,51-65,Yes,Other,C,A,-1.4862050059781295,-76.82195443651099,-57.64077301945558,A,C,8.93438707114723,D,-12.543901235548894,B,2.1342700690716176,D,C,C,0
30,26-35,None,Bisexual,E,A,87.50501850724035,199.8468337032755,-120.30222087335764,B,C,-85.98059043168823,E,110.02272076714435,A,193.63782697582246,A,C,D,0
76,36-50,Both,Other,E,A,158.41093633041007,20.753003387948755,110.53335164379938,C,D,55.04428167496852,D,128.97444477768923,C,-22.595026720889955,D,B,B,0
19,65+,Yes,Bisexual,B,B,50.51568634649723,-95.2286169171556,-160.82436892132674,C,C,-59.094056331479926,B,-33.675146263665404,D,-189.68425486448183,C,E,A,0
22,18-25,No,Heterosexual,C,C,147.66895739266263,-0.12677267089609037,-42.142282109102005,D,C,-136.64581563978587,E,42.31331188936968,B,-60.344394488328746,C,E,B,0
34,18-25,None,Homosexual,D,D,-75.1577440273434,96.7112391092172,-132.43427128118748,E,C,183.92889955953697,A,8.617496523185766,B,160.56815167150864,A,C,A,1
85,18-25,Yes,Heterosexual,D,D,-52.46817088253665,43.16867741322473,-118.83000503601819,C,D,73.03554712022223,C,-219.45333105614947,E,-8.447454404314868,D,C,A,1
94,65+,Yes,Bisexual,D,D,224.32375086649313,-75.74267290056824,-32.60048496577824,B,E,163.27510420043726,C,109.77945966550998,B,-52.80305548606622,D,C,D,1
80,18-25,Both,Homosexual,B,A,89.3764872957687,167.8104021772193,-51.80332985081917,D,D,-10.94927847436146,C,109.2691213506203,E,-99.3877120512021,A,E,B,0
73,26-35,Yes,Bisexual,C,C,62.191081734666184,-61.011345928044136,16.58904850285139,A,E,-44.96051536543612,B,156.53175972207015,C,3.9318761019503414,A,B,E,0
19,26-35,Physical,Heterosexual,D,D,-124.31484721555802,27.018650388030885,192.29288587670072,A,A,62.06053138069896,B,180.74541789158835,E,77.50878329043229,C,B,C,1
31,18-25,Yes,Other,E,B,157.5408598707953,-5.603086711927762,111.50487719250324,E,D,-133.4346974645521,C,61.33954138186337,B,68.99345026243559,B,E,C,0
25,65+,No,Other,D,C,-17.132861595420195,-103.63721541101962,97.38633537176325,B,E,-83.5897633320331,D,-75.33007678137443,D,-116.58713543497674,B,C,A,1
36,26-35,No,Homosexual,C,B,81.30834223029719,9.160013513975459,-78.67146666989149,C,D,26.66689977793593,D,-6.086479147303112,C,109.5113353809424,D,A,B,0
85,65+,Physical,Heterosexual,C,B,70.84121516688796,55.25608729479264,62.34007700388323,C,C,150.55206707222737,C,44.38069209559152,A,-2.1957903553224822,D,D,A,0
70,51-65,Yes,Homosexual,C,E,126.41323701549597,135.72999414215994,22.810738193208998,D,C,-48.200310415506046,E,34.36753452974835,C,-57.86085729608248,D,A,E,1
79,51-65,Mental,Other,C,E,40.73495171766543,-12.44618594638949,-131.12176923314004,C,E,-44.04098406219343,D,-76.35585633304447,D,129.50927667408754,E,C,D,1
57,36-50,Mental,Heterosexual,A,E,-45.34843229276433,41.0656283027577,-80.35516813757785,D,B,18.702212483979277,A,71.9167200917287,C,208.8461211199502,E,A,A,0
23,65+,Yes,Heterosexual,A,A,185.77255025558915,16.06618335812311,177.48624128538432,C,D,135.09312656621734,D,-173.07716175996183,D,114.95809773505113,B,C,E,1
54,65+,Mental,Heterosexual,E,B,133.7516526387669,-143.993407852218,-51.09751905575425,C,B,-99.47905479885607,E,6.0429323953421825,D,199.47728654068132,E,A,D,1
88,36-50,Physical,Bisexual,E,C,37.92296005830625,3.3365997853157134,-17.31862536723494,A,B,-29.377077462883065,B,-241.36103820141992,C,49.534394923157556,C,C,A,1
52,65+,Yes,Bisexual,B,C,123.93726716203277,-104.79130270476449,68.79657306595176,C,D,26.606223890079754,B,65.86945836951485,B,87.14453537883739,C,E,E,1
34,51-65,Physical,Homosexual,C,B,-128.1144304106002,-65.5834998136595,38.680972511458414,A,E,29.264301426970473,D,-115.8677216202808,A,46.31129557356646,C,C,B,1
50,51-65,Mental,Other,B,C,49.66584726540469,-9.1903650337355,-38.03860528195032,C,D,-24.485016396146538,C,-36.86554205775151,D,-2.631367859344024,A,E,E,1
95,18-25,Yes,Homosexual,C,D,-7.5699132121034545,-149.29146089087436,102.43240193011958,A,D,-50.77404958915916,E,89.27691127611428,D,-13.115759541056429,A,A,A,1
98,36-50,Both,Homosexual,B,A,126.98969927786854,-24.811221397724953,110.11545011129449,A,D,55.708534098268224,B,99.17175383433354,C,-1.8136804283960595,E,E,E,1
43,65+,None,Heterosexual,B,B,-103.11227494086195,93.49310884579715,157.68425726256638,C,A,138.90882617194228,A,48.492206635992204,B,20.453888664196512,B,A,D,0
87,18-25,Yes,Homosexual,B,A,-55.65652159058012,59.06393383749522,156.7293825343813,C,E,-133.08822426511628,A,67.78122692279143,D,-145.40659791784736,E,D,C,0
60,51-65,Both,Homosexual,C,E,2.0211334431153305,47.19908371078887,-109.1440255216265,A,B,84.4181689392143,C,198.65113799079847,A,202.90046177445427,A,D,E,1
18,65+,No,Homosexual,C,B,-41.83921069217279,-41.03021160606492,-48.9843010261952,D,C,130.69042832070937,C,93.8832250562921,B,44.61082400582514,A,A,C,0
43,65+,Physical,Other,C,E,-39.26227932842517,9.85134758557897,-75.27416031956209,E,D,2.1062993993515517,E,9.950170348699338,E,35.09759543136507,A,D,B,1
36,18-25,None,Bisexual,D,B,-93.57531503924469,-42.95592481820018,42.61368362304187,A,C,114.57363317699374,D,-13.19748057012723,E,-63.58145527609119,D,D,A,0
86,51-65,No,Bisexual,B,C,116.41996722666693,19.981356637268014,55.699258593685975,D,E,-0.7527865117998453,E,-3.660227315246357,B,-63.15174986681104,B,A,C,0
55,65+,No,Heterosexual,A,D,-45.851742992089726,-22.42114187057689,-41.74491251179893,A,E,-206.42156215654887,E,19.809581178756776,B,25.083648071284507,C,E,A,0
75,26-35,Both,Bisexual,A,E,-70.24533495321366,-57.67300808335178,-31.72700264651348,C,E,26.089742912359252,A,-142.1253335410962,B,152.11067502046686,E,C,A,0
98,65+,Physical,Homosexual,E,A,-58.66417968680921,-47.20170372044033,140.9029443276793,C,B,-138.6396245207876,D,106.99108335892953,E,44.436752529117854,C,B,A,1
67,26-35,Yes,Bisexual,C,C,133.3600455150541,-113.66250171148344,118.7562545331316,D,C,58.59068281229316,E,122.83350626936634,C,109.52376111449288,B,E,C,0
19,26-35,No,Bisexual,D,D,87.5731321776478,-161.7348958750612,-241.47956060160234,A,A,-48.79634996003629,A,21.744152874716498,A,-6.782927453471266,A,E,D,1
42,26-35,No,Other,A,B,10.339014864530075,25.27225928927249,-98.47944326442791,A,D,41.91293027741657,A,-86.47359298009543,A,10.937891898436183,E,B,E,1
74,65+,Yes,Heterosexual,D,B,162.85737376483002,110.4653561331717,-9.260600072020123,C,E,-20.845729259767555,E,-35.467726943976075,A,-139.73651446892075,C,A,D,0
76,36-50,Physical,Heterosexual,A,E,-75.35131913717937,-0.8453253583864933,-24.706332886484486,D,A,94.01737031798542,D,-61.83808307495768,D,-248.3774718408827,D,C,B,1
73,26-35,No,Other,C,C,-146.21461981426415,116.86112907003164,100.01318328566113,B,D,-59.975916175369406,C,-73.3477188815773,C,-71.65089793696907,E,A,A,0
88,36-50,No,Bisexual,E,C,93.36153520930584,90.93788339776803,90.12470823456952,A,A,-10.942041794482313,A,-72.11215606947637,B,56.479961521837964,E,D,E,0
18,18-25,Both,Bisexual,D,B,77.05171306885765,-68.26680914003096,146.49090614110153,B,A,28.440080302574717,B,46.36745395340925,D,104.01398750821787,D,C,B,0
89,18-25,None,Bisexual,C,A,-150.76941219741727,54.479103982275355,80.5095280138294,A,D,-75.97574362682916,C,51.838455434107935,B,-42.939059654923604,A,D,C,1
79,26-35,No,Bisexual,D,B,9.628413426444995,53.54292051229669,-11.53427173658435,B,A,-6.358531810162679,B,-15.38301031009982,E,-49.6268454508629,E,A,B,0
32,65+,Mental,Homosexual,A,C,57.417935160443875,-164.68707815565102,226.64388731583492,E,A,54.487827099087774,B,126.03107712872139,B,-166.23378445982416,C,C,D,0
43,26-35,None,Other,E,B,33.19174119780161,-103.8766696562928,-43.346220379834385,A,A,1.2321265689533176,D,31.49726429406702,A,-24.384047731988847,D,C,E,0
91,26-35,No,Bisexual,A,A,-103.40226124475409,-72.04002456516525,110.16795934540278,D,C,-132.67644681445248,B,139.04652702747663,A,-60.94194009869537,A,C,B,0
69,26-35,None,Bisexual,B,C,13.449603991590763,27.6136647560996,29.403324268669024,D,A,-54.49117649556199,B,228.77852862371086,C,-163.33379376319468,C,A,C,1
52,65+,None,Heterosexual,E,E,81.93333153529335,-76.63303609248679,-32.67822256750043,A,C,132.47647520847414,C,-92.25589280941229,A,-8.100024066962591,D,E,E,0
73,26-35,No,Heterosexual,A,C,-39.08757185838106,-175.06282151227995,-111.88648192442375,B,B,42.02062449256213,C,-181.67989569253083,D,-41.33846116798995,E,E,E,1
46,36-50,Yes,Homosexual,E,B,-86.54590288140477,-114.76554803916068,-44.17349352335332,D,D,-131.4319815607965,E,103.41102602089731,A,-71.21537953675976,B,B,E,1
52,51-65,None,Homosexual,E,C,67.40665494625924,-143.09227162213287,-99.29895172379453,D,A,3.1335236803079765,A,-181.63153207999733,D,-100.71242187135292,A,D,E,0
33,26-35,No,Heterosexual,E,C,168.646989675946,128.51333958750556,128.11467938966058,B,E,105.32095487973805,B,57.40085026719517,B,25.534612068074402,B,D,B,0
40,51-65,Both,Other,C,A,-27.166009648039573,25.784419849557406,-27.717403853829957,B,E,74.30349901518282,A,-25.86920244667373,B,-150.407868452688,C,A,C,1
71,18-25,None,Other,A,D,-92.58375252465063,-23.797292637382146,168.73183039517968,A,E,26.150209892743238,C,-157.99476449357613,B,214.24461702327534,A,A,A,1
78,36-50,Both,Other,B,B,-71.21945242224741,-85.41072289464162,74.97143539393252,D,A,-45.07456365116623,D,82.49073636677515,B,-91.3415619444529,B,D,D,1
81,36-50,No,Bisexual,E,A,-4.322139175421341,166.86490133967266,-24.242801439928346,B,D,73.53461107924802,B,18.419222555108046,C,-24.25453464201413,E,A,A,0
33,36-50,Yes,Heterosexual,B,D,-32.8492476419975,69.21689343085322,35.34071921227062,E,D,-2.114206400678405,B,-170.4277118310244,E,15.408170388706969,D,A,D,1
63,26-35,Yes,Homosexual,A,B,74.95079691561706,-57.793195957532106,-23.722244781140265,A,B,-3.283647062969698,D,-199.03182930142978,E,146.4553108812085,E,D,C,0
30,36-50,None,Other,B,D,64.87975320892704,-39.90456731601285,-70.07751897221901,C,A,-108.09616612016922,B,313.50386560704294,A,225.28866549066774,B,A,B,0
67,26-35,Physical,Heterosexual,B,A,-59.94722399829874,127.34540813610276,-57.08701004555004,C,B,-147.90207175418513,B,181.2714999814969,B,-182.4476826278619,A,A,E,1
40,51-65,No,Bisexual,B,B,-124.16541076375538,-5.248695620698573,215.19524535473033,E,D,-259.07417696845266,C,6.519489658755867,A,49.64597027548304,C,A,D,1
88,51-65,Yes,Other,B,A,-55.22175388406746,-20.46477943779938,-21.47858710388475,D,C,107.4236274075102,D,-166.80141696943647,D,-0.9605207381009754,A,D,C,1
18,26-35,None,Bisexual,A,A,-120.16120808684522,-50.93042377114988,-11.122238937527722,C,E,-18.24008430017333,B,4.8110668065006,A,161.975266126682,B,B,D,1
49,26-35,No,Other,A,E,91.93495266037016,108.01716227208509,-171.0525413660726,A,D,-0.681421800471575,E,-163.84901982913297,E,-72.3162796319818,D,D,B,0
93,26-35,No,Heterosexual,B,E,30.578729689366458,3.2667906373377256,-1.0289484052037454,E,D,-64.83593800381026,C,56.33722027676063,A,144.4803874187224,D,E,D,0
58,65+,Yes,Heterosexual,D,E,-17.907400482326494,-1.6557821602344955,0.42069578411103764,B,D,12.175324691543336,D,-61.51240169865871,C,29.35343321650486,E,B,A,0
35,36-50,Mental,Heterosexual,E,B,79.2447985223105,132.49251649567336,1.3551481725060834,C,E,-56.18458897631129,E,-146.32723809870612,D,36.756427442072784,A,D,C,1
68,51-65,Mental,Bisexual,A,A,-53.307563591760385,97.85912921500396,-86.84347807630814,C,C,226.50519098939452,E,22.230135909114644,A,-18.837311617543644,E,E,B,1
46,51-65,Mental,Other,C,C,-59.26415080967603,-16.12257375379955,100.34745240639118,D,A,19.34119049603646,D,180.01029093290333,A,36.944790226406745,D,B,C,0
88,51-65,No,Bisexual,E,C,15.20821518275488,199.27322032776465,-112.97756136120944,E,B,23.448265708045554,D,74.04975543039365,D,-34.25395260102413,B,D,A,1
19,18-25,Yes,Other,E,A,-49.10234749200216,6.8630336547951725,60.14518842116412,C,D,-69.83906434119802,C,14.668866675725791,E,11.875312483856897,E,A,C,0
99,65+,None,Bisexual,E,A,-95.21060819936102,94.68832118406722,-11.862901775325255,B,C,-110.37291926296933,E,49.707861063440596,C,-154.37485085845313,B,C,D,1
19,36-50,Physical,Homosexual,C,A,9.382941452072899,-74.40079947896143,2.015459739064623,E,E,-26.39777650076538,C,-132.60518942736692,C,35.98225373077861,B,C,C,1
96,26-35,Yes,Other,D,D,65.32762776453713,-52.998987445687874,129.69330338427034,D,D,-113.63841179651781,C,-53.30099655986904,B,-53.84789160031569,C,D,D,0
58,65+,Mental,Homosexual,A,B,-38.67035034537255,3.765930427137491,15.423188157166084,E,B,-198.31902347872256,B,-37.8320101949898,D,75.89959675749846,E,D,E,0
83,65+,Both,Bisexual,B,C,114.98748389113445,-67.72318285982965,-102.87383066076741,E,D,-29.233094275393505,B,-52.99545545211767,A,106.94580329133628,C,B,E,0
19,36-50,Both,Bisexual,B,B,1.8952332964123952,20.310847694271846,-79.66206309386834,C,A,35.42353389821832,C,105.117567069921,E,-102.69770501075175,D,C,B,1
32,26-35,None,Bisexual,D,B,-112.01607252746832,102.41097549826523,-118.86092225339915,D,D,-43.968489548243,A,-141.09261615075823,A,-109.99489203142754,B,E,B,1
34,65+,None,Heterosexual,A,C,153.00355552671232,-27.03825775297966,45.35816081561505,A,A,45.358032458374275,E,-90.51749366270883,D,-12.606813825530816,B,C,D,1
42,18-25,No,Heterosexual,B,B,82.42784729039671,93.06374199477135,213.33611804099922,A,D,-120.95183951502588,D,-3.8548923859631503,C,-32.22108248723902,E,C,A,0
29,65+,Mental,Bisexual,B,B,-191.01195194063294,-0.7365639255697346,132.80670396179514,D,C,-101.10656376893468,A,72.64200693530442,C,39.88930528649395,E,B,A,0
25,36-50,None,Homosexual,B,B,108.19120141993123,-9.6169859379957,-23.1341615637456,B,D,43.88417059601308,D,-16.142214731772533,C,124.6707781783044,B,A,B,1
75,65+,Yes,Heterosexual,C,B,21.785297098692055,-143.19727930327005,-166.2387177007022,E,D,132.93319449903674,E,52.55551566984502,D,190.33172012346188,B,A,E,0
49,18-25,Physical,Bisexual,E,D,-33.59803116178099,21.310020412391882,-75.46747023726105,D,E,-95.82762506341437,D,46.443171326672314,A,-69.1456754035719,A,D,D,1
26,51-65,None,Heterosexual,E,D,149.82538035636276,-69.6180618766982,-75.2513256500759,B,C,95.91540241939114,D,12.525496960839055,D,-23.759581723371603,A,E,E,1
