country,religion,married,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
US,Christian,Widowed,-0.25983630268125457,D,C,127.38727021758898,D,142.14087490043113,D,0.05345398653269869,66.82536066243864,A,E,72.25036859917245,D,E,0
India,Hindu,Married,-33.63246721546189,E,D,-139.92396446398445,D,28.23762183725384,E,-103.81603211992478,-10.478193383847929,A,B,99.61422470636488,A,D,0
China,None,Widowed,-143.52259637288768,D,E,35.46909321222857,B,52.423896097214474,E,217.6445663532387,-124.00414352658227,A,B,-175.60079137582704,C,A,1
China,None,Divorced,-142.59644132361734,D,A,-67.64794137031781,D,-35.465748874191924,A,-15.997414533683157,155.45490831689148,D,B,148.3812113046648,E,E,0
US,Other,Single,-83.8076400323274,E,C,199.7528250980494,A,-102.5395844451928,B,-63.28384437190774,-202.98831300181882,C,B,72.91826481407067,E,B,1
Other,Other,Married,90.48006242249755,D,C,14.406811984422763,C,-17.087196364346774,A,-15.553892632300615,71.86672147903123,D,C,-135.6814890338953,A,B,0
Brazil,Jewish,Divorced,19.816975662456283,C,E,-79.42795019980834,E,37.28196808702783,A,53.329322978782976,38.56670936812082,E,D,-136.88279077655153,B,D,1
India,Buddhist,Single,-21.163449007554973,D,B,-173.5254290073668,C,4.262470441001395,C,83.31482146760315,16.34543608651286,D,A,-88.16522410441446,B,E,0
Brazil,Buddhist,Married,-17.116765431700415,D,A,167.70855206752643,C,9.546760978387127,C,-89.10830243333551,-123.1026255944002,A,E,12.468172863599309,A,A,0
UK,Muslim,Single,65.06433512105964,E,A,-21.385695725535758,E,1.8902926703568672,E,95.55777554127779,-89.00951325966456,E,C,-111.18350538282988,A,E,0
China,Christian,Married,-86.86716085803761,B,A,78.27121652991504,A,-47.3204965435833,D,158.10034504228028,-100.35773937789978,A,C,81.28476967248112,A,B,1
Germany,Hindu,Divorced,85.65804525993795,B,A,119.39136070425216,E,-134.89572589146547,B,-13.693645717023267,-139.49882000190084,D,C,46.72061349238238,B,D,0
US,Buddhist,Single,-70.8046879507162,C,A,-35.71578433180319,D,64.8319743409688,A,117.87573197970653,-80.544665160548,D,B,87.73972281083124,A,E,1
Mexico,Christian,Married,115.01451115463435,A,E,-155.0443429371518,E,36.6400616398072,C,-18.576002863824286,-51.587587867186954,D,E,-45.6637745735912,B,A,1
Other,Jewish,Widowed,9.392387560115589,B,D,-119.3266489359294,C,39.22230474166042,A,-9.524320592609095,43.95264714020076,E,A,-19.63504701819856,A,D,0
UK,Jewish,Single,60.27985895369709,D,E,-22.199179037039723,E,-98.01369636886086,B,-29.401980418425673,86.12876423670731,B,D,101.74855081020404,B,A,1
Brazil,Muslim,Single,80.21853922890718,C,A,-74.96256583935384,D,200.2316403750849,A,-27.501288256013684,-137.12982897596328,B,E,-85.09779552687169,E,C,0
US,Jewish,Widowed,51.89929705673223,A,D,11.69572489582723,E,105.88935772176762,B,63.40753498009867,-36.35431546199304,C,B,-30.404795175649024,C,A,1
India,None,Divorced,73.07222093284204,A,C,-93.81099552610384,A,101.58512340589338,C,60.850255340614204,53.31288915257593,A,E,5.276350667024071,A,E,0
Mexico,Buddhist,Divorced,-36.30139604746086,A,E,38.154428878439894,E,93.60331078602032,A,-62.998279125350024,-120.06585000758257,A,E,-8.852174722828451,E,A,1
Other,Jewish,Widowed,-60.142182239290584,D,B,-36.82674855662421,A,107.63523038508656,E,-62.51286421115127,-203.94931133720507,A,E,23.549526117220942,E,E,1
Other,Muslim,Single,14.82002470647724,E,C,-55.264069251159285,C,-132.886084769931,E,60.19027125566589,-33.14755361796264,C,C,-45.79140622533927,B,E,0
China,Christian,Single,152.9161300979718,B,A,50.76422461806377,D,-24.156638967869714,C,-184.22523136987786,-128.37832229263915,E,C,-22.712651319001527,E,C,1
India,Jewish,Widowed,-13.423169186291053,A,D,75.11334692641192,E,109.18688100371405,C,-51.00802456888258,-182.16280316558277,B,C,34.19436049904102,E,B,0
China,Jewish,Married,39.20708211931739,B,A,171.6342149108904,B,-177.1228818048106,A,-1.1705898486478115,-48.75006321210632,C,E,95.50940445393763,D,D,1
China,Other,Divorced,-33.08953932981461,C,E,83.50272449988356,A,-53.924771867445656,B,-50.73005221711326,197.17524416380652,E,E,-76.3592500907891,C,E,0
US,Jewish,Married,-136.7583948730209,C,A,65.76916616310724,C,36.4100659900491,B,-172.1061325030891,15.375931515362428,E,E,-175.28744319583635,D,D,1
US,Hindu,Divorced,77.35711754293715,A,B,-137.23925676342657,A,61.93834084281307,B,223.95315909186985,-5.83792106008759,C,A,30.31385680503462,B,B,1
Germany,Other,Single,18.486422284631917,C,E,-119.1332277261953,B,-136.13043132155914,A,4.918266403546461,-157.50255761391435,E,E,238.5239746127492,D,E,0
India,Hindu,Divorced,4.972093756937457,A,A,87.4249331859225,C,133.77856771465537,B,84.68591080034152,-106.37559573751084,C,A,247.68006529059613,D,C,0
Mexico,Muslim,Divorced,-41.1890294858616,B,C,-168.28841008216187,C,23.507172489751504,B,38.27551577756302,15.200253172701405,B,C,60.08160376090373,A,A,1
Other,Other,Married,-73.24334823518542,E,D,-188.3080434595957,C,-56.77417191535118,D,-20.8507069086106,-5.476991319813505,B,E,-114.885474683405,A,E,0
India,Muslim,Single,-66.77062777080054,A,C,130.36547898827294,D,54.92723246048414,E,-59.338202586268785,151.39469084167973,A,B,-193.30604943184454,B,C,1
Brazil,Muslim,Married,19.999804101849232,B,C,48.46221043787633,B,-54.15568557881956,B,268.8167797947601,72.49856742184375,D,A,-99.00008886689332,B,D,1
India,Hindu,Married,-21.840089373218614,C,A,-134.2400435858006,A,74.11901636222369,D,-39.775264273781545,39.140793361363265,D,E,123.12955474885096,B,B,0
Brazil,Other,Single,49.81364561102892,C,D,-5.34885737942469,A,-79.1607796184039,D,-4.297078755764951,-42.653713122517786,E,B,-64.47357419678144,C,B,0
Germany,Christian,Single,-64.91732306385904,E,D,164.11402148059864,C,-47.84030844634007,C,73.9263394175214,-58.22163352052417,B,C,-22.500369635302494,D,D,1
Other,Jewish,Single,20.339097054918106,A,A,184.3963915498648,D,-156.03674869555968,A,72.52997256330028,-190.07679213744453,B,C,-67.80132394951688,B,C,0
Brazil,Hindu,Single,-38.12896168021394,E,B,16.93876919752062,B,-72.24073266209365,D,49.08249223029641,51.855902134254016,D,A,42.47608005796866,B,D,1
Germany,Hindu,Widowed,68.59453122326752,D,C,-56.138594796409045,D,-27.20493720589002,E,-16.246178378734896,270.2558177240439,D,A,-63.045011380138895,D,C,1
China,Other,Widowed,33.81091981362851,C,B,-264.3363376716005,A,-86.79670950027375,B,6.0660270435879635,-60.12101073734913,D,A,-56.275462107927886,A,E,1
Other,Other,Married,22.97271294969761,D,E,-15.768616762485275,A,34.431219557208266,A,11.54442728765061,74.07679131630496,B,B,-109.4807545931082,C,C,0
Mexico,Christian,Widowed,-90.47375102530145,B,B,6.966491038154286,E,25.883275470435414,B,-98.00779637955311,52.60828186328005,C,D,23.502015701675166,C,E,0
China,None,Married,68.84673189037275,B,C,75.94636852004764,D,47.32981545679085,E,-269.3101700691448,-86.99443872456516,E,A,-174.59527110130855,D,D,1
India,Hindu,Widowed,-122.79088787224475,E,A,78.62469277895622,C,-35.38269048434967,C,152.5072473475834,-21.8857366142792,E,D,-134.71429236599167,E,C,1
UK,Christian,Single,-130.83316874670413,C,C,-0.046618945766199425,D,163.39496499092877,A,-76.12467247824046,-48.392592241910734,E,C,-46.37283568622399,B,A,1
US,Christian,Widowed,96.94239503089044,C,E,55.433840388991364,C,-196.99962788046514,C,-92.44249822496128,33.99515745276591,A,E,137.88978963050153,A,A,0
US,None,Widowed,-10.373779249994424,D,B,-49.941732531966714,E,-111.43318889163842,B,-55.49810676393913,41.270129513341416,D,E,24.598023193743167,D,A,1
US,Other,Married,-4.469221428601622,A,D,-83.06025840825819,B,-21.670966859095834,E,-23.268697410779946,111.56193048059444,E,E,-0.6172248149063454,E,E,0
Brazil,Jewish,Divorced,-61.64312488549575,D,E,116.825952145115,B,68.5871190598991,C,-151.69378545569475,-62.573613820958265,B,D,194.21655044379287,B,C,1
UK,Christian,Divorced,89.24780538723036,E,A,-169.33068291948098,C,54.06769107006302,D,-26.683487019063207,62.385691550896084,C,B,-70.30951185633111,D,D,1
India,Buddhist,Single,-20.353320353679415,C,C,-3.8112428187935192,E,-82.79268737718472,B,-124.70597561837371,-9.653481507325369,C,D,-121.25644132246325,D,D,1
Germany,Hindu,Married,149.03708934836985,D,A,-82.26873601261586,C,62.654139650266536,D,39.74331590485015,158.67193611121883,A,D,-58.7478854477766,E,C,1
US,Muslim,Divorced,96.04448259609433,B,A,9.177547980346839,D,7.935022196498294,B,-28.806313325293786,-90.66395923734963,E,C,26.78715451502864,D,E,1
UK,Jewish,Married,-81.96303198237153,B,A,57.828191880661514,D,-134.08736919491437,B,141.18345680131102,122.54385815780064,C,B,22.73246148879484,C,B,1
Mexico,Other,Married,-107.92335983849304,C,E,-116.99944120463124,B,-100.63019240571958,A,20.068803708269968,28.366285293239123,D,D,-101.56956609436595,A,D,0
Germany,None,Divorced,92.25429614505136,D,A,-98.08052892022992,E,54.1245935516488,D,-43.01532186921802,-43.144004316900094,E,C,143.7386176129572,E,B,1
China,None,Divorced,-69.55789595375077,C,C,-130.85258393588236,A,101.59438167561987,E,8.667811078061236,199.12643461373318,A,E,0.6136493650093771,D,D,0
US,Other,Single,142.1544892924726,C,B,86.04704910965701,D,179.0193287118491,A,-171.59511526119405,-19.236152628118973,D,C,-273.1877411881599,B,A,0
China,Buddhist,Divorced,-73.80198729503766,B,C,-6.522175867707243,D,-66.07284313203861,C,63.17115486429311,-14.842773450099001,D,E,-0.4249784867173525,C,B,1
Germany,Hindu,Divorced,43.98225038502546,E,A,123.02539727541979,D,11.127621847123343,E,-177.43997033433143,-85.34574233317284,C,B,-41.36834782029424,B,C,1
Germany,Other,Widowed,16.019519236600292,B,E,139.73659294726383,D,-97.08707402626754,C,124.78561938271852,118.73107836345145,E,E,-44.24330330948842,A,E,0
Germany,None,Single,102.06074013227575,C,A,-22.911276414788418,E,46.341797595679175,A,-21.26266108976823,62.9512309725056,E,A,-10.236059179575083,E,C,1
China,Buddhist,Single,27.970721639135927,A,E,-176.6974462857736,B,49.10382734545038,E,-104.65875463355762,-54.90692486053705,C,D,132.63437199546198,E,D,1
Other,None,Widowed,-0.20691363573088706,C,A,-63.59757938605729,B,-184.6572250277509,D,53.030122625361166,-51.41262456728097,A,A,-163.0098441939652,A,B,1
India,None,Widowed,-135.94683273179368,A,B,142.565828652164,C,213.83843101971124,B,-151.55961296673604,96.22904975643833,B,D,30.495720593658483,B,D,1
Other,Muslim,Single,18.326538087908443,C,B,-103.97911277569709,D,135.01191700224282,C,11.463722682979723,45.90566110671265,E,B,-160.29174732700181,A,B,0
Brazil,Other,Widowed,136.92166467132765,B,D,118.66182723778405,B,-40.437578173197025,B,48.611821974116836,-76.46245912552345,D,C,-183.89195932152685,A,A,0
US,Buddhist,Married,42.57827080538634,C,D,-26.486826014446223,A,6.295225429095208,B,-33.19062145794048,21.038603663079662,E,A,-17.827667777190836,D,D,0
UK,Muslim,Married,77.78230711904087,E,A,-20.14549062804837,A,19.02711913019329,B,131.19391000385542,-37.94052733629217,A,B,-11.115227541405083,C,B,1
Germany,Christian,Single,-29.040688620515652,E,B,70.66553852939865,C,-122.27154167432961,A,-172.9405883907162,-148.07217423628992,D,D,-29.719259360641402,E,B,0
UK,Other,Widowed,80.43622544893503,A,A,61.36517877092742,E,-17.18744576371415,C,34.866595965770834,41.36013693654964,B,D,-79.17456555724817,C,A,1
UK,None,Divorced,-17.85568686218314,C,C,-108.28263403299154,B,131.15002880340697,D,-108.86177444604816,17.92447883678046,C,D,59.85089422036049,B,E,0
UK,Jewish,Divorced,-203.61034174752385,E,C,47.749332031902796,A,64.738640477836,E,81.09639647077915,25.160374826812436,D,C,35.07225766401691,D,A,0
Germany,Jewish,Single,122.45919672288133,B,E,-7.910005185231474,E,-102.25227141205735,B,-35.421598373159014,133.82941243816697,B,A,-1.5532371944597334,E,E,0
US,Buddhist,Divorced,-79.57425156980455,D,E,124.14735597750098,E,-0.982483583741038,E,55.22190357414419,-62.063640987791146,B,A,-88.68643090101901,A,B,0
US,Buddhist,Widowed,122.65254535328299,E,C,-23.43476451126347,B,33.87370164722228,B,-53.04173626255319,-56.44858431604241,E,B,-110.60130013938351,C,A,0
Other,Jewish,Widowed,102.78952687497356,A,B,-37.24882148216993,D,-11.870167996480712,A,53.466587881440866,25.504058317016483,B,A,9.199036591142203,D,B,1
Other,Christian,Widowed,-52.291075776580456,C,D,-73.64319813675692,B,-47.8249475042271,C,-29.68738007780755,20.285252534647704,D,D,30.152734362006633,E,D,1
Mexico,Buddhist,Widowed,49.85834944060907,C,E,-27.057483876002316,E,-23.989799261291576,C,-140.0840692513076,-39.198477426297416,D,A,128.29439689460614,C,B,0
India,Christian,Widowed,72.71433107562268,D,A,6.5058218667610594,C,-66.88366721553336,D,56.14883881200158,-36.233730817796584,A,B,28.89130235807313,B,B,0
China,Muslim,Single,40.94337722821945,B,B,79.13254537517226,E,48.80718816817861,A,59.15101697475088,-90.43086388056363,C,C,-92.47966114331784,E,B,1
Other,Muslim,Divorced,160.32077151420953,B,B,105.53445428368921,B,-41.92434441018124,C,103.18716272884407,-204.02870972455207,D,A,-5.476174191872648,A,A,1
Brazil,Muslim,Widowed,-56.627610822714246,C,C,-122.49283221865852,A,1.9874591820077472,A,11.877542506410297,1.6608529448325458,A,E,57.07071183396898,E,E,0
Other,Jewish,Single,-108.9701031533999,B,C,-108.24551264826113,E,7.683583885723125,B,-10.621808488000934,-81.33353257887903,E,C,-80.16109219343257,C,B,1
US,Jewish,Divorced,168.06469013193484,B,E,-45.743131428498245,D,77.3479855486326,E,32.285868697634626,-12.722968353139095,C,D,-18.975784480541513,D,A,1
UK,None,Single,-4.335648657254917,E,C,-78.01262205218814,D,-91.04821885283431,D,-52.6789040456517,-45.989804420979425,D,E,-114.23251277174356,E,C,1
UK,Christian,Married,-9.181274161000989,B,B,83.50502922191657,D,-60.62661935096396,B,-61.53771664219027,56.92276139463981,B,C,-23.407080156056825,E,C,1
India,Other,Widowed,-15.134388112300176,B,B,-55.43286254603008,D,-19.013300299174016,B,47.22666231050171,39.33452724092143,A,E,29.311653655847397,D,E,1
US,Muslim,Widowed,-70.720532847324,D,C,68.16444506250802,A,-179.14081761257063,B,-314.04416055373355,18.22940211789951,D,C,-105.06855318498833,C,E,0
Germany,Other,Single,41.335157805360595,C,E,6.2001728761254356,A,107.61329957621513,A,85.73369473288078,-76.4206467534572,E,E,-26.370504588941902,A,A,1
Brazil,Christian,Divorced,-58.04003626588216,A,B,47.86039574138794,C,83.45439204537469,C,-39.06258989809231,27.781228253311035,E,D,117.15029794746101,C,B,1
China,Buddhist,Married,-108.28675524104818,E,B,116.611913742414,B,35.54049674560591,B,2.2335708147148905,55.7511476336368,C,C,-70.85726816267966,B,C,0
Brazil,Jewish,Divorced,1.1921666016022188,B,E,54.784950990957995,D,-31.64942881687879,E,-94.1367185946537,116.27359063105041,B,A,-128.47885104727405,B,C,0
India,Jewish,Divorced,37.08476207682372,C,B,-172.02028196284294,C,-18.757121537984904,D,62.89571686537724,205.18282287037232,A,D,75.10264267978594,E,A,1
US,Muslim,Married,-35.3637731837132,A,A,86.97040681872377,B,-0.8704325469083858,C,-15.801455335430525,0.019152207451057775,A,B,56.138883798186235,E,B,1
Other,Hindu,Married,-117.27030347722307,D,D,70.74428931212759,A,57.65021488968599,E,138.75591087352174,10.83938338952525,C,E,-28.729966123842836,D,C,0
Brazil,Hindu,Married,95.46180184309709,D,C,-79.68121599032969,A,5.21961080442252,E,-104.75463143987656,69.35986765779013,E,C,100.19966350900904,C,B,1
Other,Christian,Widowed,-128.67474529981868,C,A,-13.313245963911102,B,-39.31285059118459,D,-43.872120699801066,1.610915777270354,B,D,-46.68115790407727,B,E,0
China,Christian,Widowed,111.57943298972273,B,E,10.888205676382004,C,-78.24024107004058,E,106.05070654931687,305.705280344799,C,C,7.772738762541182,C,B,1
Mexico,Other,Single,-69.53205548755322,B,E,-74.52054284864977,D,87.09611922761424,D,106.10992244090951,145.9816032942788,E,E,-127.93388725004104,C,A,0
Brazil,Other,Divorced,-107.03074394382361,A,D,-105.54522352482458,C,-42.36004206678166,A,-15.310933051908721,-71.35600844285015,E,B,80.62688936897857,B,D,0
US,Other,Divorced,-119.11396113667412,D,E,-108.68004639162979,C,3.9264500402011904,E,2.0125709787473753,173.32068162710675,C,E,-94.8287375232044,C,E,0
Mexico,Buddhist,Married,71.96741931578666,E,E,5.0365982901977855,D,-158.4421791840195,D,-86.36335255012838,-84.64764904608955,B,C,-200.09205938456623,C,B,1
UK,None,Divorced,-90.854490950651,E,E,-64.07142166633834,E,-208.46680109119427,B,42.993216547015614,34.20795678498105,E,C,50.16557855503964,C,C,1
Germany,Jewish,Widowed,-111.67998210781758,A,B,-27.09103557533057,B,-64.93584555453383,A,116.10484506385406,189.1096389929211,C,E,80.38715631394527,E,B,1
India,Buddhist,Divorced,151.62732918668084,D,C,90.28868591260152,B,140.62891788458265,D,-201.46078676339005,-11.913177593582414,E,C,40.318437965687124,C,B,1
India,Jewish,Single,-41.37223578518161,A,D,27.153830568971465,B,-77.07899207138219,B,55.888641867993236,-81.95567473650418,B,B,17.49051691974474,E,E,1
Mexico,Hindu,Married,-52.49605939492774,E,B,44.34089699487801,B,-99.10837471798939,C,-81.96682763412554,130.58567415970643,B,E,15.618703298063224,B,A,1
Mexico,Buddhist,Single,132.93270227522166,C,A,72.21313899817665,E,-75.73816892133243,A,-17.06680319680405,86.13324337719915,E,D,72.25401865704903,A,B,1
Mexico,Jewish,Widowed,-140.8597443133688,E,C,-75.51285828195823,A,-89.482547397087,A,-64.50674134575591,52.853944750566775,D,D,-49.09281082584482,E,B,1
US,Jewish,Married,127.8140080330441,D,C,13.100748194931015,C,-21.131156775667463,B,-26.992594007146455,74.84923873603263,E,C,-52.19442076501656,D,A,0
India,Muslim,Widowed,-38.286473325529364,B,D,-77.6291094238578,C,102.23252905200314,A,1.03056554875555,138.2637374806044,B,D,163.24167249630148,B,E,1
UK,Other,Single,-33.613367786633624,B,E,-8.898157820429695,D,147.8563923340455,E,-36.7907346653934,1.3515050879753674,E,A,1.8710732968445245,B,C,0
China,Other,Married,67.88761090325266,B,D,111.28996281552975,A,66.64617198522983,E,-99.8104327679961,-151.41229623053073,C,A,9.157641367299625,E,D,1
Germany,Hindu,Married,-19.904825487311246,A,B,-4.107010475907329,D,92.03607369428121,D,-14.654357057203354,174.0924769891617,C,B,15.03119529664664,A,D,1
Brazil,Muslim,Divorced,-53.62459921654342,E,B,12.165925509633798,A,133.50866431973162,B,131.9272212783229,62.25304426231602,B,D,-42.47142355580392,D,E,1
UK,Other,Widowed,-30.072771170369244,D,D,-34.884502230636,D,-108.25382354163682,A,166.61541731878046,65.86821524078424,B,B,-68.21313650322121,D,A,0
Mexico,Buddhist,Divorced,-224.22394192706912,B,D,32.19181674324641,E,-229.60878470078634,D,-52.74977634339763,-19.376860258805426,E,E,-18.037047556732755,A,C,0
Mexico,Muslim,Widowed,53.03418409466105,A,E,-25.937444566267214,B,-32.33015823738563,A,-138.49528415893727,21.86195189248357,D,C,22.677393289803575,C,C,1
Brazil,Christian,Widowed,194.02660557829535,C,C,224.15627007156223,E,-190.80503210862727,B,78.41024800396319,-110.71898227678025,E,B,-77.68523394536122,E,D,1
Germany,Muslim,Divorced,211.44384129668742,B,E,25.629733948468765,B,-59.65441933327724,E,-15.950141738433343,75.29648508119651,B,D,-41.916607813746715,B,A,1
UK,Other,Widowed,80.65656643415046,E,A,154.67854736285912,E,15.69080081241131,E,69.35969308152893,-145.68705390713183,B,B,78.38416854311147,A,E,1
Other,Hindu,Divorced,39.73746135289954,C,D,-29.815994272933118,B,45.502116185652625,D,12.576613427521544,-64.55014055219903,E,D,50.6034729109212,E,C,0
