sexual_orientation,veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Other,Veteran,D,A,-131.29118296775587,B,88.43310031137752,E,27.776796292304894,-111.7022156951347,116.08165344634665,30.2061822840026,57.94291126320468,-25.30316826407695,C,62.22462534178634,A,54.69195567816908,25.836653375974137,-0.46412064127910385,A,0
Other,Veteran,E,D,9.95931705058612,D,-81.0975810979486,D,40.23597500713973,264.7780277565653,21.17074979322914,84.95231413701323,-103.96676086311658,-86.87253219743266,E,151.95590895986413,E,-105.41232279236816,67.46936477015176,-39.44457235477708,C,0
Heterosexual,No,D,E,-37.722143299976594,D,45.985307293534326,E,-35.63689542356597,-127.45355093178033,144.34015552039122,57.706373351147114,166.04332906300309,-96.02638761126092,E,78.749180949389,E,-86.06602139291914,-18.13416604002167,-2.7915439537947297,B,0
Heterosexual,Non-Veteran,E,D,41.502032751651385,A,121.68548103355008,B,-102.95392764030402,145.33994340849682,10.051697110265383,32.69553089920919,-18.11287768442889,-132.18932800934658,A,-9.331796352847418,A,158.27008456095416,-320.55313910426236,-90.95153450679318,C,1
Bisexual,Yes,C,C,8.355400391293378,D,-11.782006114699913,C,140.52519841167984,65.47357271558504,-81.73607533429794,-164.34845490046695,141.28422806742196,-5.304426654279619,C,-26.324723984966152,C,-19.611458074720844,79.38419518299422,31.25901915207111,E,1
Other,No,D,B,-47.80470429332934,D,-151.9836984776435,C,-108.22760369118738,139.55859466834968,-58.94154622797409,179.34713606145215,-88.13256937167897,112.40543859350838,D,-13.95939587800151,D,-211.87116563686484,-99.19935997716695,6.843630847950041,E,0
Other,Non-Veteran,C,B,-105.61900145767586,E,-117.17284008295141,D,157.6284843449035,11.55485519584167,123.24627492695545,-3.1419864165317493,277.1528394002121,76.71689946774366,C,12.947303501714677,B,97.95058340982757,-35.78411448184217,-27.507294108830838,E,0
Bisexual,Yes,C,C,-110.83259597983665,D,-33.520327506065065,E,-1.4197021172410615,-190.9101758643681,59.24844401323311,-236.24030261818407,-103.91274871460811,25.933798292657723,B,15.24578461593252,C,-155.7523754940754,74.91390965937173,-85.36907394964113,E,0
Homosexual,Yes,E,D,-199.7769110122012,D,72.81099257069059,E,58.94315745177568,-22.254135474948782,-29.52376370683335,-70.0289353378447,126.07517618597821,101.155627263425,E,-181.90193666784765,C,-135.9489085042227,-39.26322078687336,180.02338855420342,A,1
Other,Non-Veteran,E,E,91.45005745195456,A,50.56246689937356,E,-44.80468556717205,-96.38792975479384,-4.805866586498738,44.96519653144435,-23.68288826079496,-35.21651438154629,B,-153.9283397675992,E,16.56657342345512,-131.98611049613643,110.46018572169562,C,0
Bisexual,Non-Veteran,E,B,-91.01366197519094,D,-153.21577971103162,C,14.131644449605654,-54.42939894747889,-21.028208690201904,-39.8082497582924,-40.052074082905406,130.4906792463331,C,27.21550183880569,B,-155.95448099293287,-17.380800249961258,-110.56762309465114,A,1
Homosexual,Yes,C,A,-164.1799865941706,A,153.58261860789014,E,5.770721448441445,200.7897309939654,30.877764359170808,73.72613084939525,-184.79475756914366,-77.55941479303328,D,143.77911382803063,C,49.49459251601398,-3.2362225522610624,-76.73151094815461,A,1
Heterosexual,Non-Veteran,D,E,-125.96308929501481,C,7.750898606220183,C,-111.07122306747803,65.81884876707336,162.6601421050593,124.23517137816047,-49.57175969767212,-100.87641927790769,D,81.38000822415876,E,-67.52137885948196,0.7446523618530363,-265.1743010697189,D,1
Bisexual,Yes,B,B,-25.398460140587265,C,-16.404112197597584,D,148.3085993831345,228.9356727185166,53.98450586917966,60.78047598203461,126.27423694231834,-11.043801887913014,B,-19.818608143498864,D,40.73031770932845,50.930865953607274,110.62257157442208,E,0
Other,Non-Veteran,B,C,102.7076577551366,C,-82.87105986209966,B,-70.65223989486867,31.322517894220724,-129.93988937030474,-29.37769630722345,79.20911310329039,-40.708748625143265,B,77.6624487784418,A,27.770408049238384,55.42883783524694,15.108647318138836,A,1
Bisexual,Non-Veteran,B,C,86.50497960004145,B,80.53514567516962,E,-86.24535779410978,116.24856967064245,97.84522627417024,-102.591577135083,48.531357826821875,-111.65220748354115,C,70.79467782356258,A,-48.874545379654435,-70.7537918365904,-125.13954825511966,E,0
Heterosexual,No,D,C,37.98571447489078,D,22.18202545770904,C,136.14049248756152,-82.77390419646512,82.82836728700504,138.05457237490933,75.05709941023278,-98.11782998973793,C,85.77056609628838,C,-132.2534942267236,-41.53339289233638,90.75300728125009,E,0
Bisexual,No,C,D,9.209132266588835,A,23.474102351886717,D,154.0414645301782,132.44853287843793,33.82689625928218,-38.78011535379384,-117.04464657918663,-59.38721738415036,A,-8.94038978113299,C,53.88521735727183,77.21693998263896,160.51362245845462,B,1
Bisexual,Non-Veteran,A,E,136.41966588984005,A,9.911372740629652,D,-72.98395589739053,-35.20580227941432,22.351414829394034,-48.98437415771439,-114.75912385052965,-100.52810609222982,D,-52.61242796558221,C,77.55946774789393,45.754143815690654,-0.05959597427789586,C,0
Other,Veteran,C,D,147.52590606342068,E,163.75369095134457,A,165.21501329121472,65.28952026041553,10.326755802039727,51.59877374007783,73.91520902176298,-6.888509634505222,C,-8.195206021699887,A,17.77276157879027,57.190912399444635,75.45567062430419,A,1
Other,Veteran,B,D,-22.77351799391917,E,38.861709343805586,C,137.23468895339622,-137.7392350891461,-34.3032662026509,-79.66845997418014,8.457896477186335,114.61143528358697,E,-44.04541751624405,C,96.30094919864322,-80.42088425612957,66.61279919569218,A,1
Bisexual,Yes,C,A,34.05398876413188,E,3.3385456260295534,E,-31.856801120217266,-2.250780969678627,77.01572583028997,50.53191219327584,83.80826333886996,-70.55463797825826,D,-78.6353179919239,D,13.959639468837807,18.915486541574698,-46.7814476529641,B,0
Other,Non-Veteran,A,C,220.16278593867705,A,40.67803226157747,E,35.92223822577327,-169.24399797182744,-5.200658629369451,-160.55903659821925,-138.376929111572,76.31111223624019,C,-53.34728605677329,B,-154.39211847357603,-70.20671681351746,67.38719347830968,B,1
Bisexual,No,B,C,-81.57688847545808,C,-104.17692862176521,E,45.9121263772142,93.0833095673349,133.97935238224872,123.60222454336447,11.540351161410985,149.1510438090069,A,-142.93235241302335,E,60.41035322576435,-45.08409857911159,26.363097778095344,A,1
Heterosexual,Veteran,D,E,-103.12009285154033,D,-199.19940554731951,A,83.38963405456268,139.12431289621975,-131.24723336392512,85.1839288566533,195.4129489999915,-97.54036264172004,C,173.1284056028289,C,-47.364377032664045,10.0741219750212,-40.40108545827017,C,0
Other,Non-Veteran,E,B,-64.54773830627987,E,-46.43695286480681,D,4.8721372234630955,-96.87518806085761,79.38900475067689,1.019951801603004,52.82001019035379,-6.152909041180773,E,-127.57059665182236,C,-29.958171392343313,53.02694623328459,84.53584313710053,C,0
Heterosexual,Veteran,E,D,17.92160938059463,D,2.9578300340064905,B,-13.986185872246667,95.08623389552923,-40.27917566065479,92.49038087681282,66.01181989599571,3.726186412886999,E,-47.02295287713521,B,17.065475046526068,-99.11028232416221,125.74478775324415,E,0
Other,Veteran,A,D,-68.78563222812953,D,36.59353537226965,E,-31.255051574880042,-37.177293544124915,67.41823813453362,-59.842758182309964,-26.600495939057726,142.6441281163468,C,-71.35979607631737,E,7.875066529877736,17.94589875544808,-111.76591400460217,C,1
Other,No,D,E,54.40997208043947,C,215.963301580682,D,74.69669110508053,-88.9731434657665,137.49650707666595,101.19139343226924,-109.26266799768263,36.34451500009978,D,-76.52626746094438,A,-58.88942244391262,-107.3572299443695,109.45572004704005,E,1
Other,No,C,C,39.240257295601225,B,-47.81010944796332,E,19.29597332992996,-123.60297080026868,26.968061427901908,8.606009864698676,91.70765116828767,-53.78560021809308,E,-102.47763260936924,D,3.5448039520028467,14.145450821308462,103.18915067137064,E,0
Bisexual,No,A,A,106.58759842314683,B,-23.370290891791225,D,-141.02305974460447,19.85574870587866,170.76360340560777,-212.18102994671818,-133.82688837714062,93.59928342730693,A,-17.19630248249514,C,-2.1366449986812928,57.1033397460166,65.90349660517249,D,0
Bisexual,No,A,C,69.18071081329957,E,177.54857708989343,B,-41.56494705118136,-66.96171649911068,28.2377622385452,33.23992674648593,44.5505620415958,-72.60225619380458,B,-36.82269570521504,D,-101.02563680372667,113.21438242555854,-77.1345349221159,E,0
Homosexual,Non-Veteran,C,D,-132.21496337685846,E,75.01258772897368,D,-57.954584806423185,8.102316184223254,127.64303247191033,-130.48508431794272,58.26909363724352,1.7896318555586557,C,-74.57158379000354,D,-27.816849746955036,-166.01999661900282,70.35316260980869,C,0
Homosexual,Non-Veteran,C,A,99.87580784965357,E,22.083246002508407,B,-81.42940554193738,28.97826431706898,56.42026742346415,-16.530585618806313,53.05848966390654,-32.231066836078895,D,-56.109028419333605,B,-22.408979865800433,-172.40416941558738,-5.131041737257991,E,1
Bisexual,Non-Veteran,B,E,109.34923035873017,D,-8.055009588270384,B,91.06316143537202,58.594580119442355,-165.72574783840943,110.63717130103076,54.75147944942419,-142.22007522799615,D,190.54699444612032,C,-128.96869713658683,18.233926023776505,1.5555189402238914,D,1
Heterosexual,Yes,E,C,28.403724340327095,B,-77.54318967386985,E,-107.18074189739595,36.93339127551853,-161.2293618434129,-68.12654731159417,-45.164884659233785,30.975313257980524,D,101.95840273358729,A,227.40190315313748,77.33758879132722,-85.991013861947,B,1
Heterosexual,Veteran,B,B,43.33137199476386,D,19.76509571695551,B,95.08114834380028,7.769346117941911,30.339267103058937,83.39949751068811,-24.69963973215246,104.00641000088366,A,-132.1441489852148,C,-66.19047330568753,-173.84886927459254,-12.5525465424537,A,1
Heterosexual,Veteran,A,D,-72.66823675075324,B,-92.00070735222687,D,118.93484184472996,-163.69033249005747,14.020001592650965,120.62434734607636,-63.70498849898772,-74.05189866608033,A,-61.3479411234938,B,-36.70429993287714,76.73180166201593,-117.20316402219512,D,1
Homosexual,Veteran,C,C,51.56346556793775,B,0.13872494665779,C,13.160107306024326,58.00907606772861,95.85327895181409,-95.92715630184013,-66.61061164019355,34.027145966482074,B,241.64356727413244,A,-11.431385776708423,96.45930960496686,74.00968588097058,C,0
Heterosexual,Non-Veteran,D,C,54.57941709071669,D,183.5214097897617,D,-95.11010001026473,181.17891949921136,117.24173487168319,13.282093453509807,58.15759119769671,115.60196488744859,C,-167.6655860951886,A,82.41681509146824,124.69491183954737,96.56316863077792,C,0
Bisexual,Veteran,C,B,-44.034914909316406,D,173.51545371911467,E,23.66969098492744,-4.328520449589214,6.367401063460449,-161.1396095188135,212.97777101373586,17.399063801605983,C,143.3146362274607,D,-60.345958327227045,172.86433228471702,-110.5770712302252,D,0
Homosexual,Yes,A,A,55.90239330123744,D,-96.02635217678544,E,-120.35021900828455,-92.43169904928511,87.85828728025112,258.850931765868,143.60980017571129,-55.34602118632029,E,36.59651403819622,A,-98.25323375029824,54.443132040845896,32.454694960954185,D,0
Other,No,B,B,98.34824722327728,B,139.8806416792744,B,-68.20324561916765,13.849675288682,-115.296540837908,-76.15613275478744,65.0658960046405,-67.07497872310097,D,29.59745674322939,B,17.119056715459784,79.21330252972264,16.743673559839596,D,0
Homosexual,Veteran,A,D,-3.389633714440301,B,89.05607771889716,C,-40.16083534035733,85.92666351919279,-87.47091117981853,38.66630269547519,-67.51596230724513,-129.29586801222007,D,6.08636756821019,E,72.7506667127426,22.211916519632936,-124.23988782463013,D,0
Other,Yes,D,B,5.943139424982722,C,-30.531203150622826,E,128.39208797893147,-142.49471621345234,11.021665294775602,66.08821200600666,-334.4313578890024,-12.849502652485395,D,-67.90941216621293,B,-109.12477420740171,66.59258866807603,-87.46419869255546,A,0
Bisexual,Veteran,C,C,33.19400617370447,B,-98.3819196952622,B,-68.77597079624138,189.96897786177175,38.054403453185664,75.30837217630788,-104.31836515972306,319.9786338391147,C,5.413077767618897,B,39.70954132879888,0.855232373150673,-0.40573945821194246,C,1
Other,Yes,E,E,90.85728272305268,C,223.84030692792547,D,41.758391675777595,242.61795713331344,-21.334813933537536,-142.66858786198455,-54.03375948528591,-12.542743531926687,A,-152.51127092220568,B,214.78287901267032,128.55015604202725,127.46880162637142,E,0
Homosexual,Yes,D,D,-68.044205072907,B,-35.931244379045104,A,-24.21969222638973,-78.20721845032644,-17.734785682161995,17.613641431847842,-29.276526513436657,108.75436449556413,B,-86.1353007070333,A,-70.70173576931585,-94.68019595587876,60.15966242228317,B,0
Homosexual,Non-Veteran,C,D,-28.634829588210238,A,203.32084725023932,C,-111.5830996072404,-23.6521646784438,14.790549636295141,-40.484383970530644,184.58308185537155,60.72781401448375,A,-107.26945957451501,A,-46.31680784933741,-56.95724106320992,51.53638057326128,C,1
Other,Veteran,A,A,-34.25931323023813,D,16.794369485577636,B,121.32849106513162,19.154948682912448,-19.64193282484272,-85.71275305241784,145.0471193267971,-91.64561128845102,D,46.67520008502303,C,-97.54716065003993,126.00203674558547,-150.1809647525173,C,0
Homosexual,No,B,A,22.818021086916076,A,-117.4186283575571,D,116.2127886647878,-107.88406845092982,81.98570215832981,3.7604981673776843,-153.6127403731032,-142.51911280459166,D,4.5210257075859195,E,-128.1414693465007,149.81013867636318,-21.0662152279719,B,1
Homosexual,No,E,B,88.82540409716236,D,-148.8112583343294,A,3.699538324788565,143.3770154552879,139.13395550616335,-24.362339407015536,-59.32425823487113,-68.84898449154247,E,80.5450432287727,A,-242.30879685933235,-50.25128913679689,133.7506066258901,B,1
Other,No,E,C,5.288557541126336,D,-51.26827486687028,D,-96.93143465614568,35.576339496538154,116.55612880798157,22.940244415568163,22.622232912890507,99.57571337688937,A,30.69083931913764,A,8.356702515166774,107.85426651969394,52.39055178727185,B,1
Bisexual,Veteran,C,B,-44.04057748459487,D,-144.47285485336124,E,-3.6001705233117742,-45.06610368939475,-133.3688521405317,155.01746160742888,-0.712381871179331,0.5302957650729146,C,34.92496984230427,B,78.26517578658817,16.280191361050424,36.09267207375721,A,1
Heterosexual,No,D,B,-52.57346186229353,D,-89.65271747983897,D,233.79744527054345,-6.222105213539683,-78.22996426327403,-70.2046827247684,53.699152084867706,49.22963459438428,D,46.7161561443461,A,169.25901758234326,-270.1573235027628,35.00988410799111,A,0
Homosexual,Veteran,C,A,-19.517771353055323,A,-32.936370665284905,C,-51.50922492579335,-72.19031640361571,12.272747191699573,75.33026700746491,32.62290132525999,-24.985791053302506,B,196.59545861254134,D,59.19711810505758,-139.62550710474997,-4.22862175853077,C,1
Heterosexual,No,B,A,102.81627212730857,C,14.592020111168644,E,-139.38356213874442,-9.572312783827101,-96.23234808761825,-173.65061092320587,-202.26286120148634,-163.3567848785246,A,-56.188372578569066,D,-48.13594665954012,134.80641811386928,-68.34822840605234,A,1
Homosexual,Yes,E,E,50.34099151494684,E,174.42941490458747,B,76.91280182963864,23.64317750761435,87.85124492620096,-16.139626835197625,59.174837618644716,-4.9597430360162695,B,96.56415846140573,B,-100.36561251644005,3.8040087577157733,-76.33406767728566,C,0
Heterosexual,No,E,D,-188.57584197658952,C,34.94896702525122,A,50.07693268625645,-107.4789471015473,97.78004429835208,-75.17692263659949,-51.88214706446853,-31.41544310914605,B,-233.81514606261072,B,16.677910496562813,-13.175300926229117,-95.36721002277673,C,1
Homosexual,No,E,B,153.7631726825412,A,51.190700172186396,B,100.43226063521348,42.35636953577203,294.11359370045705,5.338901469955251,-17.825746243921532,211.59663432253285,B,-237.2724723653579,C,43.09801193008625,57.17939003654067,-16.571276545239684,E,1
Heterosexual,No,C,C,112.81046092723047,B,-110.93706098309717,A,-67.19393214938935,26.081752435996115,-102.23881487010517,66.682097185695,59.126245313075124,176.1050883511027,D,-119.79614854301535,A,178.28174377401132,-29.575599537714503,-132.61221146783245,E,0
Other,Yes,B,D,-104.63415099304132,D,34.53150048156279,B,73.17483532340768,-159.30918981016674,-129.11735256017306,55.64825492160378,40.24269911526209,-89.69100829035668,C,75.37577431445315,E,40.4786692379767,-77.27250089334701,184.20358614740533,D,0
Bisexual,Non-Veteran,C,E,158.24523756267357,D,76.12371853764458,B,65.7944843421125,-55.56774158350437,-76.04418697949244,98.78916800010663,39.75151897156406,200.68652054292428,B,-127.77134122517246,C,11.018790392720913,97.75687355829119,-26.856380210304376,A,0
Other,No,E,E,152.46461737315897,A,32.233507129959435,B,143.52452306994198,120.66488570368969,41.46402654284024,118.03964936822598,15.411343465202867,162.35106465456514,E,110.72229214319678,A,-136.70302843904366,45.069599943344585,-65.54231169797131,E,0
Bisexual,Yes,A,E,80.6506844445819,E,-161.629245726077,D,4.515871801331912,41.00630773087422,-34.17886504343215,42.87399149258258,73.64172788703695,-208.27427150839335,C,-68.31937199633883,E,-64.36015540649,91.75677549775116,87.26116648040902,B,1
Bisexual,Yes,B,C,-35.89932977021437,B,154.4465481119834,B,57.707134131541,117.8621113913677,78.79038292261177,-19.75875208853404,-14.510115696126356,151.55118949663378,A,-45.21944279166193,A,-107.32590628796694,-166.94431485866767,46.74128144286615,B,0
Heterosexual,Yes,C,E,77.24783777684928,D,-94.60004406274834,C,-16.331708043031576,-111.6523361611309,115.18972749939293,-48.65529638816042,-45.3559196274117,-162.53271707967474,B,-101.77861630760432,B,-67.14655985099037,-136.8745396782893,-85.93571445751013,E,0
