sexuality,birth_year,nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Homosexual,67,Mexico,13.639784769283667,A,C,55.39810785424157,8.767022431353904,-50.79925624716303,1
Other,38,China,92.81973578634228,D,B,35.293663584907456,-208.43688535598358,-33.706432277076885,1
Heterosexual,54,UK,-169.27898458307996,C,D,-123.80169612155805,-106.6006518079089,26.26895832539792,0
Other,48,Brazil,50.83734343814395,B,B,-8.290846954413302,-26.013832449262274,-108.28897453193234,0
Homosexual,79,Germany,-74.30639540585607,C,B,-9.381787258451666,60.333479254031644,-145.88606594619498,0
Bisexual,50,China,105.59038313383586,D,B,-60.39004297010552,121.00834329896068,76.69936793017554,1
Other,51,India,74.18793859028152,A,A,-3.2327550218688064,5.480794739472978,-78.01765258694454,0
Homosexual,19,UK,50.89867710638969,C,A,-100.38657940938975,21.80537489191735,-55.24260845002507,0
Heterosexual,31,India,-71.91025337016777,A,D,59.09570239012339,-114.74292872531959,165.6293007494186,0
Other,75,UK,23.01867798800102,B,D,-6.6429466422985906,63.74380477164595,56.04216567577151,0
Other,71,US,169.1821180453133,A,C,115.80699339709963,-101.15593110618957,93.97806426262062,0
Other,74,Other,-14.845753268997782,D,B,53.4613922480646,-188.6191275133545,21.68350303695809,0
Bisexual,43,Germany,197.3817989789985,E,C,61.02681377705995,-139.0173011271311,-26.66706038488102,0
Bisexual,70,UK,-2.815693101027489,D,D,-123.40705134940116,107.130995911176,-57.788728199212635,0
Other,39,Germany,65.43460903184895,E,B,-205.01143312190973,-93.48901566272106,-94.10793610147252,1
Bisexual,36,India,103.32758835360856,B,C,113.51647036953334,-47.64151283066823,24.506116155916345,0
Other,61,Brazil,136.15486951704435,C,C,-43.97314217022853,-68.67760198619756,-140.8979761570662,1
Bisexual,56,Germany,-45.91008237790021,C,C,34.15338002563329,-77.28926138534165,70.47645299338923,0
Homosexual,69,UK,79.89304500164924,A,D,-87.94326197276247,55.6094277083326,-65.63363955298297,1
Bisexual,32,US,-243.0709073770746,D,C,-4.366759950874564,80.93781438745651,105.8256777203355,0
Homosexual,61,UK,5.567685398456338,D,C,70.03804566793113,-76.25195646868549,-54.977244760469425,1
Other,39,Mexico,-69.05144536760923,D,B,38.410729205460996,112.50903390348131,22.471891376882606,1
Other,40,Brazil,23.802324860526216,A,B,53.53050546525194,-170.25678832935037,-42.052810228078854,1
Other,38,Brazil,-137.68152072353053,B,E,73.41995559231506,28.473005771546887,-59.26883661535217,1
Homosexual,33,UK,-131.7491317366043,C,E,-49.58988597229764,-80.87194005714369,12.183392108926032,1
Homosexual,79,Mexico,-161.70921909392132,C,E,-31.49622280652998,86.64356217198555,-87.35953570091895,0
Bisexual,66,UK,35.252017531721776,D,A,38.45438370146348,14.43856492570246,-7.887809730834322,0
Homosexual,46,Other,43.95839140950136,E,D,123.509058737212,214.79147753290738,42.62944531510582,1
Homosexual,24,Brazil,17.807125000347234,E,D,40.27656795536805,-23.403717735436224,-86.02999685389302,0
Other,67,China,-45.98921730329412,D,B,56.46787492329351,-10.480463601116382,27.437234990919784,0
Heterosexual,59,US,-69.03626032306633,B,C,45.98182349202968,-183.44118892399544,35.529393004624154,0
Bisexual,58,China,52.301901236616466,E,E,-308.0275439707713,-56.04872153908092,-22.33390215172158,1
Bisexual,61,US,-4.874507848840152,C,A,-114.64777712285954,4.1553937508889245,-150.49568878248968,1
Heterosexual,24,US,2.425960367280122,B,C,85.39114232703243,15.750923564949185,-144.11390669093896,1
Heterosexual,25,Other,133.22133299094108,C,C,-105.56227975827916,-139.955278247669,6.901012367318046,1
Bisexual,34,Mexico,-119.61737681039763,B,A,-68.91566053186278,-21.953739759136674,-248.23953234642863,1
Other,70,Brazil,36.73704706878751,C,B,-23.48503582363773,52.25901091051275,34.20751057803225,0
Bisexual,39,Brazil,26.32188668734442,A,D,12.80759940267569,149.8257432612881,-31.20566822649299,0
Homosexual,73,Mexico,8.033385778095127,A,A,-162.5998596271153,-24.383256930279,62.25508039167739,1
Heterosexual,76,Mexico,58.52092637320215,C,D,-19.732722683393984,-23.36661173483642,41.192702537820814,1
Bisexual,62,India,-0.35200335396386123,D,A,-52.60348226151926,-25.802604138326995,-38.53917571377854,0
Heterosexual,79,Brazil,39.289976886579474,D,C,-80.73192127319159,13.804451994394991,-20.24308794923168,1
Homosexual,37,India,-26.756086782770566,D,B,-134.6338389899008,-59.997923246385255,20.809557193378915,0
Homosexual,49,India,-81.5274181260539,A,B,-78.12152427212055,-103.5143146150548,60.744503010143255,0
Heterosexual,56,Other,-7.348194860422155,B,C,40.24279345072269,-41.09941157363479,-40.862141316534775,1
Bisexual,37,India,-13.48562916740859,D,C,61.469729123413174,64.22661232903506,163.54728650563746,0
Homosexual,59,Germany,-266.8485439739317,D,C,-55.775051667399936,122.25630572569645,-135.35222173023726,0
Homosexual,23,China,-155.23617426551178,B,E,169.18449353245256,21.01852802872101,158.61297135557427,0
Heterosexual,45,Brazil,-49.072762864292066,A,A,-95.46725445995217,-148.21446333955976,5.310174199408539,0
Bisexual,55,UK,225.41938063672941,A,A,56.081256685606625,-179.2685892717976,81.01389055484081,1
Homosexual,72,Mexico,-68.92335070085225,E,A,20.957414173923798,-14.130722168970076,-80.34031784290411,0
Other,45,Other,-32.82196214775508,E,A,194.86266960187874,31.20917578574683,-26.147952110136963,0
Other,61,Brazil,32.45226045344224,A,A,40.87475938422948,28.836336474388464,113.09338513378316,0
Heterosexual,18,Brazil,-45.64445978937553,E,E,-249.31457790672638,63.83301871096047,36.21453793961819,0
Other,40,Other,148.67605812135005,C,D,78.21175862742294,-72.88935357821457,19.458223549980584,1
Other,48,Germany,184.52174652198573,C,E,123.34800911390316,143.17415457924048,-140.44279323749447,0
Homosexual,57,China,-80.56150560242,E,E,-18.727803139128174,-26.040865008362506,-7.717276727014465,1
Bisexual,61,China,-85.57720288586741,D,C,32.57000194502267,66.88807068071438,63.85880773337802,0
Other,49,China,86.73135360035819,D,C,112.83224961185678,-124.5963995669022,160.0719007275233,1
Other,75,UK,-95.91254744151993,A,E,-184.08850533937132,24.12984250371859,12.090333870442615,1
Other,61,Brazil,-82.08195998091892,A,A,21.023988267962284,135.26138840963077,-15.765813591813153,0
Other,53,Germany,41.37748731392789,B,C,0.9224589805872048,95.12425372987123,111.48666029261165,1
Heterosexual,47,UK,-24.13243720810731,E,A,73.32104548760462,-14.383969365952664,75.9042862836145,1
Heterosexual,78,Germany,8.295129304406098,B,A,19.091926926111668,-169.53651780409874,118.83173113214265,1
Other,24,UK,53.686703534357086,A,D,-75.93601955970503,-42.21810929405003,22.987468956001088,0
Other,59,US,-10.35160127049331,E,B,-119.59577877410644,-79.8673504107978,170.18935474894838,0
Homosexual,22,Brazil,160.15106753422592,E,D,143.8453712697143,-56.42196268963313,-86.46146544807209,1
Bisexual,51,US,110.99305246267168,A,C,65.30182287410969,112.67968139726625,-207.92866515770135,0
Heterosexual,31,India,-64.20782164102383,C,C,25.16163467052126,-104.81079047111412,-106.42656960396472,1
Heterosexual,56,Brazil,-252.18531862039774,B,A,-47.39815382630993,104.21175097984492,79.50485522324163,1
Heterosexual,72,US,118.64287433544627,A,D,-103.39705179166619,31.025978968945324,212.7694189510001,1
Other,55,India,-51.949525451774235,B,E,-79.01250772796618,28.284089429317138,-16.966600966530855,0
Other,25,UK,185.23160409250673,B,E,-97.70491662107906,-33.415441482957405,55.37037363566913,1
Other,38,Other,40.4719557766513,B,C,36.26862325545518,-103.04267466053803,-206.61293619743674,1
Heterosexual,48,Brazil,11.467211128307222,C,D,214.03612489606397,68.03797017930609,119.62352663090508,1
Heterosexual,44,China,75.30056244660796,D,A,106.0586730974084,-242.463939782724,-15.987470623551147,1
Homosexual,22,US,-77.89552930018031,A,A,-95.33063104827593,105.69410107114277,127.93139344370647,0
Bisexual,27,UK,103.57000871648563,B,E,90.37103319361725,122.8261032811224,-44.58529445478703,0
Other,42,UK,46.57336726903513,E,E,-34.49663450947129,-32.814518416550555,-54.872165257962195,1
Homosexual,35,China,-0.14486979864338512,D,D,-127.5454766521235,-31.300589559750573,-30.612965824581217,0
Other,57,UK,61.00081758425504,D,C,-71.53328465799014,-77.51778651929207,-118.2025138303793,0
Heterosexual,56,India,-73.58734317648926,A,D,-20.10131531692142,59.82345410477775,95.47620460318178,1
Homosexual,73,China,-5.045682204295446,C,D,-115.50733826729447,138.1955675067898,-75.19398474445134,0
Bisexual,57,Germany,-50.27405089738183,A,C,-207.15674381351104,-71.68305268581997,-174.00077363488856,1
Homosexual,24,UK,48.342986442097875,D,C,-48.83313667529423,-67.64474986471234,99.18879363920634,0
Homosexual,77,US,28.71057933962897,C,D,-37.91461593122329,42.85329618153431,6.4498348427887695,0
Homosexual,59,India,-131.60333000554067,D,D,107.47194360515293,-46.026739538785705,140.33925450579514,1
Other,59,Other,-74.42050566643972,E,B,92.63148546408954,-22.81879863169865,-22.128543106283193,1
Heterosexual,60,Mexico,-49.40506237967347,B,D,110.24415945946082,119.23762358835452,-43.33641581237799,0
Bisexual,71,US,61.724656314290804,C,C,165.80843400796027,-175.408243543241,-117.2566612029176,0
Bisexual,30,Other,154.25234979325896,B,B,-165.9325906120003,-9.610229943402565,-47.365624208403354,1
Bisexual,71,UK,8.177361451231098,C,A,12.662764842312596,-88.49185188434205,-51.853115235637404,0
Heterosexual,28,US,-102.24800992878254,A,A,38.98794149800926,-229.11130946726664,217.89278370851486,1
Heterosexual,43,UK,34.76248226787372,E,C,128.39955419848633,199.0592331527003,4.249166616669482,0
Bisexual,63,UK,128.8270377768674,A,A,-42.67900022727291,83.54036401591772,-44.25975591312414,0
Other,40,Brazil,-24.394030657569424,B,C,90.80504435553229,-77.41613518078644,-53.5377123803614,0
Homosexual,61,India,-9.24863026405543,A,D,33.101534813831734,-46.015673562348255,-175.5573646244349,1
Other,67,Germany,40.615744754904135,A,D,6.475527510197181,41.02923308669048,-45.759909662467514,0
Homosexual,79,Other,25.50424344133711,C,B,70.07625787735583,69.37409790539087,-139.44322344473255,1
Heterosexual,48,UK,-114.55512333080206,D,D,121.11313618399173,-159.76648560191512,79.23374683865954,1
Other,73,India,-112.41681666945296,E,B,-62.33073425939117,-3.4918797608073935,128.29696964415916,1
Other,56,Germany,8.83312532964701,A,B,-98.01322745528145,169.71343236012007,-8.914909189126655,1
Homosexual,26,India,40.66299980863645,D,E,218.1524530016897,203.7637226535447,41.62455253647098,1
Homosexual,67,Brazil,46.722716184223806,B,D,-92.33018583827659,57.29624935906492,45.72756309494894,0
Homosexual,21,UK,118.84522808287545,A,E,85.0378766505543,-44.167218200294485,-49.14852395709866,0
Heterosexual,62,Other,9.572888095152628,B,A,-31.22570928810963,-227.25212432624855,125.31172167421761,0
Heterosexual,32,UK,201.9249697463116,B,B,-163.1768348982047,80.7047597710662,-10.47916176265181,0
Heterosexual,33,Germany,82.70927897018254,B,B,160.9532715521733,-233.61442006604892,5.703450562034801,0
Other,74,India,51.147732244308216,E,C,45.531213327054864,-19.48530058192154,-42.59163535715304,0
Other,63,Other,91.46410905205904,B,A,-73.6714912402865,85.19540278529668,-37.405983063611494,1
Homosexual,72,China,-113.93151699339172,E,D,26.86612027463337,14.386075451836728,159.51559593355478,1
Bisexual,61,Other,94.78356547847845,A,A,15.839552923926245,93.33431488900504,84.58106442362478,0
Other,63,Other,-87.47389011779997,E,C,61.23178754143795,-69.75954471986458,50.44499530918392,1
Bisexual,44,Other,-188.2889650501478,D,C,114.99508725479357,32.37168628783935,46.04106204308274,1
Heterosexual,56,Brazil,68.02173329226684,E,E,272.5107901088092,245.26961760402068,-67.43655468050737,0
Heterosexual,37,Mexico,-96.07221540184668,E,B,29.35551388054064,-96.27507615646148,-142.45377785506795,1
Bisexual,68,China,-88.43445900011253,E,B,86.62001754373118,-112.21931034628503,114.6380719588358,1
Bisexual,59,India,-7.037333285498794,B,A,127.98515904974268,262.69678492483274,-34.17870082384235,1
Heterosexual,39,Germany,88.4970595025407,B,C,71.4935787631911,35.4502536298099,22.397739536486842,1
Heterosexual,28,UK,-169.0053383022345,A,C,-76.9430830889373,-4.108392517094097,7.026869667294444,1
Other,74,Mexico,-40.63145365572346,E,A,-5.401949119437059,127.38811460045571,-42.93324394016828,1
Heterosexual,35,US,67.45810121759402,C,D,-84.30237196685353,6.4579504269714,-8.836413389102852,0
Bisexual,28,Germany,107.50271845152986,B,A,-293.3556948580758,103.64915646224253,-186.78534630883271,0
Other,64,Mexico,107.57404965340085,E,A,10.948788124680163,72.24594888922915,131.50580501149054,0
Bisexual,64,US,70.02777242281536,C,A,167.55476861822967,3.30562209580854,-70.71820300016672,0
Homosexual,67,US,176.9163435191673,B,D,-144.1064612743694,68.17335935131443,109.12888595692564,1
Bisexual,52,Mexico,-51.14896649066214,D,B,-147.49834019292,-68.29650514649316,48.79109044046,1
Bisexual,51,Mexico,-72.6889057406956,D,C,16.88673515674182,-52.041117940771684,73.66936311738222,0
Heterosexual,49,US,-27.037500278546155,A,A,-167.9312305100766,66.07911862558834,136.3093826937634,1
Other,77,India,6.444126317526931,C,C,17.127374845468964,98.31294987133322,-88.9426226525342,0
Heterosexual,46,UK,104.61133996353746,E,C,57.959221267420745,-78.78542353273905,-76.77548373406881,1
Heterosexual,30,Brazil,-25.59198949585634,A,A,-120.80714643771788,-116.1377492081868,-183.0359961655399,0
Bisexual,79,India,-31.1478442709721,C,E,-150.96146558813405,144.45831701295643,-52.5328617671408,0
Other,28,Other,-78.37108855045231,C,B,-150.05369944387715,-6.429704469339227,-129.41505428046005,1
Bisexual,29,Germany,127.57751656295856,A,B,0.5373604777812666,-96.33008898269433,103.87549818233023,1
Bisexual,35,Other,85.83465573818461,E,B,6.182536326976879,2.422491291763626,-47.74168863739213,0
Heterosexual,29,Brazil,1.2237233160694196,E,A,15.600860968307757,-72.0648924372264,15.869737027497926,0
Homosexual,55,UK,63.56345597717707,D,C,-148.31540314769302,-20.688611886978514,5.75213183736221,1
Homosexual,47,US,-34.64457404417099,A,D,-29.788538938810582,-77.45299577938192,-51.81884408495766,1
Other,53,China,41.15710993964908,B,C,101.98342878847461,-70.93544606544391,21.433349317662323,1
Heterosexual,39,Brazil,76.90869205132034,A,B,26.593932621302297,-2.9664619171002578,-60.09100356155709,0
Bisexual,29,US,-102.66695557862893,A,B,39.00820675578704,-49.268005818457645,-46.44084189471272,0
Homosexual,53,Germany,19.732180918835933,D,B,-73.9279645356349,-18.34800262439148,-175.97928635427428,0
Heterosexual,32,China,168.80211653857535,A,E,79.82814971314114,-73.39128513911687,-70.43747516989427,0
Other,49,Germany,-36.55869138803967,D,C,-82.58353302171562,-122.02202686566477,-105.56564704522582,0
Other,24,Mexico,29.18099098630099,D,C,-84.02041778078164,44.5280321291177,101.79020241641446,1
Bisexual,48,Mexico,-99.50383327666408,C,D,-65.1887806491251,153.05701647681184,109.89620032937172,1
Bisexual,74,Mexico,12.701074503000727,C,B,113.35545452250658,-47.44573748091747,149.12393517015897,1
Bisexual,65,Brazil,-101.2349729930567,A,A,61.22011918471423,-11.851972726374267,19.534390083910917,1
Heterosexual,45,India,-6.970474450764214,D,D,-88.73006347876279,147.03671003699333,76.11069882306019,0
Other,68,US,26.224418295357786,C,B,-32.98624398791807,-13.870016192575202,-33.645340333861384,0
Homosexual,36,Brazil,-53.739600404207025,E,D,11.40751315287247,71.240978249153,13.46242727770996,1
Homosexual,58,UK,-52.621335029941854,C,D,63.88496543423342,-85.15231160920482,-53.46726402813772,1
Homosexual,27,Brazil,64.74005687192286,C,C,138.7782727129642,38.58372974260865,18.238053730188508,1
Homosexual,77,Other,-54.31125064584259,B,D,44.057087504229166,-31.18220079465126,98.15890833902881,1
Other,31,Mexico,-120.83517590401036,B,B,107.76946410807543,-101.99319181084758,120.51860241105344,1
Other,69,Germany,252.64760650393302,B,E,-4.342085775487057,64.54817040595596,3.3927762677953326,1
Bisexual,35,Brazil,45.02115007985674,E,C,-56.818651328944846,-98.82339946487294,94.39608201700521,1
Homosexual,70,UK,-104.70078833388621,A,D,25.40623205787078,45.86133816343584,-18.151122427553993,0
Other,71,Mexico,-14.719564478768577,A,B,58.415721481588676,-24.66841635930492,86.47571540140999,0
Heterosexual,61,China,2.9784128694790453,D,A,-116.03517830744903,11.696577921943693,-76.77267318257393,1
Bisexual,68,Mexico,70.07590409068702,C,D,-54.02901008690765,-181.60133923574452,-130.48823550364216,0
Homosexual,33,China,-95.70725334009275,E,E,-8.437626591046852,-37.28823583651497,53.507269484863016,1
Other,40,Other,-54.0934370242366,C,A,35.30227484045178,28.035979454698186,-54.33109122594706,0
Bisexual,26,Mexico,-25.931350854789926,C,B,27.191338161579104,282.7006633231635,-91.22590599551394,0
Other,43,China,17.400062378697566,D,B,240.04687200508369,-197.94218613959737,-70.26092495778184,1
Homosexual,51,India,-57.35581977923423,D,D,-10.11541633088796,-159.80293443167665,-9.280874051784393,0
Bisexual,40,Mexico,85.80568889463592,B,B,35.820601994948625,-80.69513223956301,135.22325617490978,1
Other,78,Other,-24.35435581925229,E,C,-3.3698491387890224,148.6742912492326,138.36883349091687,0
Homosexual,67,Other,-3.152078551263144,C,B,54.164094174775315,-26.147244648884442,-40.29439976107421,0
Homosexual,51,India,-154.39772045019228,B,E,10.102873257351387,-141.68627677697296,17.97020586601429,1
Other,77,UK,-100.1231693715021,A,B,-24.538620812049366,47.562171421472996,4.889800355491309,0
Heterosexual,32,US,155.82878506272627,B,E,14.08854563777303,2.608080189708169,108.46150258379114,1
Heterosexual,23,China,186.63206553354598,C,C,109.52279303394106,51.12458095978795,-3.5267723705264293,0
Bisexual,20,UK,-5.476345803120257,E,D,-29.588780307043805,-242.98789121590437,42.25327943327039,0
Heterosexual,53,US,128.9613978562605,D,E,-38.038145471634564,109.87349419533187,-85.49818503907281,1
Bisexual,58,India,-54.56654601527856,E,A,16.686509106396123,15.25690456545257,-20.832288645216988,1
