sexual_orientation,gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
Heterosexual,F,-2.3649120757051607,90.87519020694084,B,79.0108112180396,E,-232.72374017794402,B,A,C,E,-54.089202091052066,64.40045101354974,24.474874524491508,B,C,1
Bisexual,Non-binary,-160.54904137990397,-68.12081156264581,B,-20.18947060244331,A,33.72820895083725,D,C,E,A,-22.635784993663634,137.39862314970006,-36.06350609682568,A,D,0
Heterosexual,Female,-89.00654320012063,-47.17255152083032,C,159.10889453575794,C,96.4229374006916,A,B,B,B,-30.820091313947636,-34.9280303058816,-8.45143118261201,E,B,0
Other,Male,-94.5200068001915,16.51947406378629,D,-150.7214342276646,B,-69.35337161144697,D,B,C,D,-113.6485015710857,-91.82870628495805,-86.3827082224233,D,A,0
Bisexual,Non-binary,82.09133574946121,26.259194180491974,C,79.70159343541528,B,133.76499211051888,A,D,B,B,166.17415268104656,73.51063017079362,-184.53367315074073,B,E,0
Heterosexual,F,-57.10149215954542,-62.05599088306848,E,79.26517458438532,A,1.6545039599036522,E,E,C,D,-155.85233076949606,11.324226356478643,-192.25697605416073,E,C,0
Heterosexual,Non-binary,33.08859666242772,-77.25050341643414,C,34.07880761365426,C,-32.44220004680851,C,A,A,C,18.28451459988314,66.9491259271352,5.186029690780854,E,E,0
Other,Other,4.276660417459779,49.19381752935912,D,21.363200168242933,E,32.33729853990639,C,C,C,B,27.709835674703605,51.33958667707004,101.3766489597892,B,D,1
Heterosexual,M,-29.566706842344097,-18.091271404153883,C,13.331315714179764,D,-28.21290111521438,D,C,C,D,90.65578565291801,-40.70240634018304,-119.3352256397423,C,B,0
Other,Male,46.42933856944865,-80.76167674153264,B,167.83375781473012,D,69.89541330254636,D,B,D,E,-67.10944353741971,-45.83569176815007,107.57383523626048,B,B,1
Homosexual,Male,16.159838441535875,-24.297515356689544,B,-10.002939818345109,D,21.085293947892044,C,C,C,E,22.059918883817016,81.7351120672783,32.79908177704042,E,C,0
Heterosexual,M,-12.390741298901599,63.30711133212558,D,144.00654691584967,E,-189.49363556524767,E,B,B,D,69.41556537159515,-22.12002019988553,32.74110527671851,C,B,1
Homosexual,Other,-90.80827920288822,21.183776464322015,C,-37.86946061872112,C,121.9770974652443,B,E,A,E,-60.12439053470575,-42.7485849622342,-235.30037275799467,B,D,0
Bisexual,F,-42.88677075528049,-24.02122867657005,B,52.107744504902655,D,-20.19556661634226,D,B,D,B,-80.18713746612377,-98.75322528916111,41.941222651311584,D,B,0
Homosexual,M,57.56940496467684,-72.97819465170402,D,137.796250574046,D,-3.772353310142866,D,C,D,C,85.07990177597856,-88.14087746436641,-67.79517867284581,B,A,1
Homosexual,Other,53.57423848929489,53.45687962890236,A,120.24580838281523,B,68.90807905067541,A,D,B,C,39.105904680650525,-12.044541845635887,-59.579753601380794,A,B,1
Other,F,9.387510428235036,-16.35702930707694,B,-26.15818510423213,D,-31.044860811271008,A,C,C,A,-181.57319359965413,29.90525639850915,-14.624672900148369,E,D,0
Other,Male,24.221315961442095,-16.719434563012836,B,65.72503399667175,E,109.42544256338984,D,C,B,A,-83.88191905096666,-40.74172388830497,-60.11831190544205,C,B,0
Homosexual,Female,139.10259105663312,59.199263166620355,E,-32.40023600946957,A,62.494727932943825,E,A,A,C,-3.3545508413742695,-58.8839512539103,-153.6949359763023,E,C,1
Heterosexual,M,14.801080944370462,-56.88293114863657,C,-55.97314281713308,D,-102.23562718425174,A,A,E,C,36.52202366953291,-10.751249279966087,-78.42498660481535,E,C,0
Homosexual,Non-binary,53.66021263224632,-143.90881493238848,D,121.02411600977119,D,-111.35638544796127,B,A,E,A,-18.429418984283554,-12.167412109193082,-7.293908621547312,B,C,0
Homosexual,M,-65.95949588698883,43.799767875051174,A,-8.263041827994387,A,10.621024313364993,A,C,A,C,209.85992209927522,-168.1945617003623,23.323286167870087,A,D,0
Other,Non-binary,-45.99744082464865,114.97310063677419,C,-25.26446735511713,B,16.381268232791847,E,A,A,A,143.6749779128311,145.94327136271562,-119.78171014031167,C,C,0
Other,M,12.669654456339769,-120.67417299891157,D,-117.13573468123928,C,-71.29126845737504,A,A,B,B,-1.468572022798597,-86.60650650990536,157.08576599621452,E,D,1
Heterosexual,M,142.2299436505107,2.9803492577632276,E,141.26208782139878,D,109.2356988556013,D,D,E,D,-9.831702423010919,123.07423258133485,-81.3552877076457,C,D,1
Bisexual,F,-19.23334808189752,-94.32419102888252,A,-176.99571630617112,D,-39.337862826193906,C,A,D,E,-84.89771972722664,53.65165202566139,-76.117244615972,D,A,1
Homosexual,M,-69.88101583523839,-58.1546132193949,A,-31.2601376235865,D,19.96761281778823,A,B,D,C,97.35145031387275,34.71382761822841,-37.03487316839061,B,E,0
Homosexual,Other,25.43219313622674,-35.35448493314735,E,117.37084602849299,D,-76.15602291686767,A,B,B,D,-141.75297405639927,-78.7815507379641,-144.11375177612507,A,E,0
Heterosexual,F,116.46700201067912,-96.6875876225319,D,20.08105199025666,A,75.47627012963706,B,A,D,A,-173.80680969511786,138.86719056745585,-19.989636386512455,C,D,0
Bisexual,F,-96.89781651049358,-99.43899239078125,A,44.67389111983955,C,94.32403548329417,A,C,B,B,25.79399426736054,158.22784883734573,-109.88252678134458,C,A,0
Heterosexual,Other,-73.05325196838058,0.6054509143780554,A,95.98909011842228,E,72.75750329507844,C,B,E,A,-102.73441254077593,-9.486100610175901,9.994212747176187,E,C,0
Bisexual,F,57.165400146249,-53.10159360728897,D,-17.428325130532233,E,4.871112386819281,D,E,E,B,70.13267665253531,-245.0251163237436,-110.50942766460324,C,B,0
Heterosexual,Male,211.66940984418468,-42.065039143747285,C,-87.21692449714793,E,15.362414310339831,D,C,D,A,-180.20920837140645,194.96837716105892,-191.20733451541543,D,C,1
Other,M,-32.492667955216234,-8.196572030025493,E,-15.180985382056292,D,198.3440455536874,E,C,E,D,92.24337387103793,-6.825944147072343,176.75564502521212,C,A,0
Other,M,39.35492503739984,112.23809954019066,D,-16.433551701027397,B,-31.617404937290182,D,C,B,E,48.27609624376621,170.3813497202712,125.99962876974078,A,A,1
Other,Non-binary,-133.75839757863324,-10.7815654928768,C,268.46114021852054,E,70.78145062405741,C,B,C,A,-116.47349742741477,-43.98301635581425,41.304920647555484,D,A,0
Bisexual,Female,121.03558944973398,107.91561136820052,C,38.4810193682345,E,93.28517424743555,D,D,A,C,221.86679005475116,32.315533562839526,99.77064494160767,B,E,1
Heterosexual,F,-42.24860876143162,84.31736407478488,C,0.9199667223314522,E,-27.03472146554725,A,B,B,D,-33.987296603322434,-83.95308236028464,-18.618911462145626,C,E,0
Homosexual,Other,-97.99414319670787,151.23394751638136,E,-7.600563776711359,B,79.29765210230815,B,A,D,B,188.90313569207956,-69.97829406386712,30.59959598756758,D,E,1
Other,Male,121.89130723663031,61.34815970395564,A,-38.64016275925331,E,-120.8381761827745,E,D,E,B,229.1598388203608,-172.61126361013578,-103.8005575155385,E,B,0
Other,F,38.82224027768174,-36.89505579344735,D,3.1119115532263755,D,-26.301359129080183,A,E,A,C,37.86459867671351,-122.6968015942427,5.141552580128427,E,A,1
Heterosexual,Male,3.8859881632803415,-62.2790296839657,C,103.12156822420381,B,27.494662139771474,A,B,B,B,102.59597082052454,-14.514156408246464,-79.21797649918715,D,A,0
Homosexual,M,16.95130677731379,-19.040782995011586,A,4.477439849472605,A,13.148788236770958,A,B,D,D,12.96396691828117,105.55204718014875,18.407052472637226,C,E,1
Other,Other,-71.18492066398682,-69.01970770620805,E,-155.59443937144178,B,-68.64166086482398,A,B,B,C,-103.07958835127803,-59.12229475092858,19.246665032178157,C,C,1
Homosexual,Male,167.39758730798533,-93.2444184178927,D,9.62789258854399,B,28.90975413774539,A,C,D,A,30.990472151986324,-0.43777692557506237,101.76165080333956,B,B,1
Heterosexual,F,-70.26703080612462,-167.00865097682112,A,78.5381222416571,B,9.984746779985446,A,B,E,A,-17.17914736041796,25.94322859927943,185.33485822100334,E,E,0
Other,Female,-2.854941677175443,76.00450626008445,B,-53.95073488524622,E,15.23525016783536,C,E,A,A,49.21625048103533,0.359977639802611,33.10913483760466,E,A,0
Heterosexual,Female,-56.25088891907532,30.521833553844697,B,28.9084402101643,D,-69.40241357582974,C,E,A,B,29.82872983017646,-211.30547030427368,-43.77108194389615,C,D,1
Heterosexual,F,-101.35603122826384,-179.82972066476188,C,-171.49732572956157,D,46.10940738153621,B,E,C,E,-91.72523699757933,88.36862052020881,-8.324956793297492,B,D,0
Homosexual,M,161.84270225035417,109.77352172431152,B,-164.41761605197217,E,30.009442247072315,A,B,A,B,65.30809200370523,151.9839152625964,-148.5774503412714,D,D,0
Other,Non-binary,-95.39381360500317,208.10226985317414,B,75.01739570536313,B,-73.21431184399978,B,A,B,A,63.06323810293174,-2.860393813546798,-99.313495666355,D,B,0
Heterosexual,Other,90.93903748349763,90.11472606897117,D,-83.97380296860013,A,5.5957376060865105,C,D,C,C,-59.137032629254136,-20.99457023556538,-206.73306520713544,A,D,0
Bisexual,Non-binary,52.46325034203353,-24.191253678143156,E,59.67908106689417,D,-110.12010239742122,A,C,A,D,-7.016514744342758,-48.80466196942549,-49.56491919117529,C,D,0
Other,Male,-96.23330565946453,-59.937051268833756,B,48.06825446974612,A,97.18908979638958,E,D,A,A,199.04846859825466,27.622824374076338,-37.596867480752415,A,D,1
Heterosexual,M,-105.04836288258781,97.01033043086184,D,-158.11444582426927,E,-105.92732648373932,E,D,E,E,17.775521741615186,89.24923548736753,-56.67343112649237,D,C,0
Homosexual,Non-binary,80.15793252404202,69.44162784538248,E,-35.10583832381107,A,-48.19724881449265,B,D,C,D,-12.387099379559919,-86.13717616871644,-73.82832535445836,D,A,1
Heterosexual,M,-73.86192087387296,130.12609094011717,E,42.958810913597475,D,61.938767897451164,C,B,E,C,-34.23846401518462,13.540163268862957,-52.098629922968854,D,A,1
Homosexual,Male,14.864452458710797,134.9933291585203,E,64.86045063203598,B,77.13057658102456,B,A,E,C,-33.272706959435766,-17.836770486265397,-188.08273274290747,A,B,0
Other,Female,60.178086309678534,10.442976505049796,C,88.65843294560999,B,155.2350011049183,E,D,D,B,-105.09539027127647,10.884612591832289,146.9915335249268,D,D,1
Other,Female,-83.24713287648586,-65.98801539779544,D,58.42349789920559,D,-9.060361925971877,B,D,B,B,128.06778573648677,-47.93357044321143,8.66323207663502,E,C,1
Bisexual,Non-binary,-292.2109948584785,59.683918949086504,D,59.07483932341751,E,89.52978476805222,C,A,A,C,-100.24190553419439,11.937450001792461,198.8989237867407,E,C,0
Homosexual,Non-binary,-28.24759323396992,101.74666673764281,B,-102.20513125802235,E,81.70093502697623,D,B,C,E,99.13152267615847,-16.711392001288434,-36.229118543969385,E,A,1
Homosexual,F,30.47193512390442,37.69307623486383,E,22.94664940699993,D,57.82455003012533,C,B,A,D,-107.25076180090637,168.3355824425206,89.07819907781725,C,E,0
Other,Non-binary,5.703470367182667,93.70867660995016,A,58.1534000115081,B,-194.55395004176674,C,B,E,B,71.36093893513184,-68.70972381088602,-296.81504394306796,B,A,0
Bisexual,F,-21.8884267473372,-5.949599188221116,A,1.3133601323822404,E,76.71425328326298,C,A,C,B,23.980580043987125,31.85602817837096,217.88668470980346,A,A,0
Homosexual,M,-48.50750800583222,-84.11485261563557,D,-192.1562619257436,D,-102.72553688132066,B,E,D,A,93.13120281209419,86.46266240216912,12.328433942482032,D,E,1
Other,Female,-13.40813538448219,12.687090448109947,A,56.70938481726532,E,-89.68488144587022,C,B,A,D,57.37029424015112,-196.96270920334518,-164.778287565682,A,B,0
Bisexual,F,35.69777400263063,-234.18211415761667,B,-132.3857027930237,D,126.57845746923688,A,E,A,E,-96.98919959225599,61.61372054784929,231.515877810624,A,E,1
Other,M,81.31269827244384,-77.81491033747031,B,-49.05637685312334,A,-80.15939086655854,D,E,B,D,20.975157029716435,76.79869799411,-131.93650317802445,E,C,0
Other,Other,90.34557454115085,-104.14563403003369,D,-43.929584269161,B,-139.92874460387756,D,E,B,A,-53.76525704184226,-10.528653035798321,-20.464745132958555,A,C,0
Homosexual,Other,-57.095892959141494,133.26726858258186,D,-88.13750854286191,A,36.42018514903308,D,D,C,E,-160.31530065355068,53.79802129939753,59.213825415677434,B,C,1
Bisexual,Male,182.71584892528435,-23.716496658905196,D,-222.34506838814815,E,111.23199083670305,C,D,D,B,-113.32831820584057,45.13904184209323,140.19075769555184,E,D,0
Homosexual,F,59.05314771525466,13.079731461402702,E,-79.46150677984303,D,17.79492060396509,D,E,E,A,-146.30586902940786,-18.877723434131838,48.34414578497002,A,A,0
Homosexual,F,-86.18453136006352,-35.1942882682137,E,85.2586701812488,E,-59.95697916426154,A,E,E,C,-70.03581954713331,91.20301232719027,138.53214781933397,D,E,0
Other,F,-106.29871661411904,178.08122756971073,D,-149.0881742568788,E,115.76729026698604,D,E,A,B,58.8995023845531,4.437632200251638,-25.976838481210883,E,C,0
Heterosexual,Non-binary,-72.14366589156825,11.391626830779614,E,-19.84990975207822,D,279.0048296656289,E,E,C,B,85.88974008972986,-36.73821384063976,-7.178767154386118,C,B,0
Homosexual,Non-binary,49.91710632814608,110.34273596146822,A,-52.56743313596471,E,-137.57744014501267,A,B,D,D,72.40494036543492,-2.7532560938523365,18.30286926748567,D,C,0
Bisexual,Non-binary,-82.75815757891284,-132.14969441362038,B,140.73967897081917,A,18.576212470152118,C,D,E,D,253.12732324996517,159.76854842813526,43.51451535650611,C,B,1
Bisexual,Female,-27.580874981810783,127.50789924445205,D,81.01559590760665,E,93.06015913761723,E,D,A,A,92.70582782797962,69.82880412087941,-52.634640965361214,E,B,1
Homosexual,Female,-50.87030283103251,107.94738986600481,C,1.8456157746161674,C,12.946350893002826,A,A,E,C,52.05115477800912,-10.138929411389523,-136.61723575634812,E,D,1
Heterosexual,Male,-80.45018459136517,-85.76052253053254,C,-49.314499118645465,A,33.01420625236632,E,A,E,A,-72.49940370462326,84.57077192289,-19.387637423121333,C,E,0
Homosexual,Female,189.09422080785723,119.41750954039637,E,-35.0709751761325,C,62.97231955015743,D,A,E,C,-127.23315174446748,-180.8392118217183,-97.78412232092269,B,C,1
Homosexual,Non-binary,68.6611848080801,116.33008898774548,A,54.99475565330333,D,-164.37870609222222,C,D,D,D,43.84190262757489,93.91306809677073,-138.53511024769534,A,B,1
Bisexual,M,25.297597387440458,-92.29812562192362,E,23.19097278152654,A,-117.4855035816235,A,A,B,D,-19.84736118892223,152.4423521731581,128.05829009665186,A,B,1
Heterosexual,M,-132.24360264177676,232.4627221637611,B,-329.6691030901237,A,54.21840061415234,E,D,E,B,55.748934136459674,-47.91634801900695,5.593244362829797,D,E,1
Heterosexual,Male,283.7142002956023,-119.04577546444088,C,43.59812196324305,D,-12.47708329607365,B,D,E,C,92.37348315978635,-70.68625465942088,25.39756890516145,B,A,0
Bisexual,Other,108.4641168086615,-63.99296887891977,B,-72.89383910273072,B,148.8335152079531,D,D,A,D,-178.08859611337678,-2.443073597501463,-112.96480891720813,A,B,1
Homosexual,Non-binary,-66.06511643625174,50.96048823704462,A,-154.58616815683592,C,212.8443403194921,A,B,A,C,172.8845706728361,34.89576360619125,-45.873674649484315,A,A,0
Homosexual,Female,13.911002915335164,-89.78118492091149,C,-113.96111277996046,B,246.50299806297903,B,C,D,E,-105.49739624577836,-121.27149114999101,118.63309332323684,D,A,0
Heterosexual,Female,-23.540253633919264,-56.10652099815668,C,-0.7405408649221339,B,-117.41039841385783,C,B,B,A,-26.992855197758153,-89.02282342020894,-225.81222020521528,C,D,0
Heterosexual,Other,60.65309092230572,147.923096083275,E,168.24482645618556,E,73.24212363167787,E,C,C,E,-5.739902064753468,-37.19194002960329,33.01044275307546,A,E,0
Heterosexual,Non-binary,103.77845307836088,-124.53965754551717,B,131.73904617258017,D,-37.00564836979499,C,C,E,B,-43.28995300730513,4.719949482481965,39.89837620406059,B,A,0
Bisexual,Other,67.28252986208105,-99.90702948165897,E,77.76896978510142,C,-15.31811306577315,C,A,B,B,78.08053664062483,120.05784209950865,74.24980387270043,B,D,0
Homosexual,Non-binary,-3.4854410821502655,173.695624969288,B,95.5277952212148,B,-17.290568445495303,C,A,B,D,57.429561629655744,46.72039089490731,-46.886982957973466,D,B,0
Bisexual,Other,55.50834119782113,-93.87779108704719,C,-83.96717632134109,C,-81.41699035202231,A,C,B,D,106.09718444161483,-161.1177217662147,75.51855572824356,E,E,0
Bisexual,F,-15.898848202607196,-9.422250814749582,C,-142.1613789979492,E,83.27404870781267,C,E,A,C,-54.369506159171486,30.970102175886222,-35.66066661162907,A,C,1
Bisexual,F,121.72096598082192,-24.830908178946615,C,50.595620323463955,E,0.7356026908220086,E,A,E,D,-66.98919339119874,3.6692916988254365,102.12394230187772,C,A,0
Homosexual,Male,267.44541761385585,-117.2816714912541,A,116.35683573850848,B,185.5352467602772,C,E,C,E,-6.2814100014711896,-81.370415403792,-60.09143922946244,C,B,0
Other,Other,-117.89755616623326,171.6093976585218,D,189.29006571795247,E,-160.694863039696,E,A,E,D,-44.83841655984886,-61.787715710485124,-12.378434545722682,C,B,1
Homosexual,Female,-104.36349506882827,91.5672961705511,A,-110.20740839632582,A,0.6822236869201758,C,E,B,A,-95.56660924894364,125.35825965286816,-113.00069345670516,E,E,1
Heterosexual,Other,-74.5851562951033,72.34347375327965,D,10.416457828007177,D,137.32785839251974,C,E,B,E,126.96774985991081,-104.51968563815488,-56.489679605747035,C,D,1
Other,M,114.87760106607759,87.3577406084027,B,-3.185885014615683,B,11.39577197932288,D,E,C,E,6.530237779604446,84.77161491228499,-82.15376698864095,A,A,0
Bisexual,Male,142.90416336361065,-30.97947300817812,B,51.43212942901043,D,105.99151823183186,B,D,B,C,-125.51666479268191,38.03305244701265,-107.58236724579513,C,D,1
Bisexual,M,-156.30164372288957,-190.01006925232394,E,-16.610463756321735,D,-106.08102034122223,A,C,B,C,-28.77223410732303,-21.220569223544633,169.4583905317549,B,A,1
Bisexual,Male,78.47135905566233,-110.04280803654555,D,-60.73250459449974,B,86.95838748570067,E,D,E,A,-134.43521678281678,-69.2580030890897,-139.91857688046372,B,B,1
Heterosexual,M,-139.3229658472296,16.928008844395976,B,-66.40707116054713,A,215.4763843375071,E,D,A,A,-10.115605797092293,-14.200288567938793,-111.28509408216519,D,D,1
Heterosexual,Male,-110.35257448909029,-152.51309333447514,B,107.80941032720939,A,130.83874374984939,C,D,B,A,20.74595957408931,-77.35599935160033,125.7057634880868,E,B,0
Heterosexual,Male,24.01277464703871,-20.870695719898954,E,-91.11124901530297,A,-1.5531595169600076,D,C,C,E,-97.51695167991427,-22.31016723207814,53.963326142392944,E,D,0
Other,M,-82.44314167589692,72.61562605988684,A,-33.33246469577335,C,-146.30818182505703,B,D,E,D,-6.223854103714423,55.79796562901339,-18.677886583235985,B,D,1
Heterosexual,M,38.51168464286897,24.112038152120853,E,-24.407339729531493,B,78.64063310911492,A,A,E,B,7.618837421400913,132.9343241434841,-55.61945360658578,C,A,0
Heterosexual,Female,75.81082488222084,-159.36040568474257,A,239.3188034706747,C,55.72171238343957,E,A,E,A,-106.38783853942917,-148.34519703121873,96.08041172819529,D,E,1
Heterosexual,M,14.136659427820527,-13.524514804711627,B,-14.134785829863933,E,21.948394577059016,E,D,B,B,227.8202725967684,104.11714312519611,38.394331633770875,D,B,1
