genero,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Female,B,-36.87306658715924,A,30.48305421825773,C,B,E,60.24949666855635,C,A,-22.759938963923197,81.52649717396301,B,-63.47599499570693,C,160.65070208519637,A,76.5309531982048,B,0
M,E,34.95866258922079,B,-5.70464726713924,B,A,B,179.798097245807,C,D,-110.27155319872104,-83.50912720733257,B,-27.724440644673948,B,65.7429506612312,C,-28.34862979083835,E,1
Male,E,168.95657312730782,E,-47.79458872086215,D,D,D,33.66417884606417,B,D,33.896859548322276,22.101993867373277,B,73.43057842620371,E,57.89390468827036,A,-115.83012276186659,A,1
M,E,-40.62717184364191,C,156.4058752358012,C,A,A,24.19119818345897,D,A,118.88662494225093,37.7497049233367,E,-42.283575191364335,B,-39.90621758306872,C,33.092955743882975,D,0
M,D,-142.82990627235438,B,-80.38023089443767,E,D,B,-90.37752233359706,E,D,-124.24781388222212,-14.149337914353598,A,-72.0647258023807,B,43.33870199213787,E,-0.3136768331721748,D,0
Other,C,28.549555042588104,B,-51.59401451857247,B,B,D,46.76946516916792,A,C,55.26485697619998,105.19498460135628,C,7.480075318156781,A,-21.488321266434664,A,47.16651560090703,A,0
Male,C,226.4948613322924,A,11.988451795149539,A,B,E,-61.005530689555776,C,C,17.03568447983173,9.057139846162524,D,-90.98766492045026,C,46.70423452488946,A,-22.627028405059527,A,1
M,B,-41.75740031574827,A,-87.12682625547279,D,E,E,-49.05097056396492,E,B,-72.67018460714135,63.224778699547876,D,75.27798764829949,E,-30.898730667780782,D,27.719171016108486,E,0
Other,D,88.89409664329759,B,64.48534914878383,D,B,C,-37.64211422628257,E,B,14.61919223195263,-60.358607058927525,E,2.294251387079784,C,61.1949676055333,A,-6.54176424338009,E,1
M,D,142.7291567120664,C,77.09122774224772,D,E,A,94.66132524133756,A,B,-264.1400775473187,28.880058028708717,E,22.71848784546493,D,12.50941592516842,D,-9.249427428232217,C,1
Male,B,106.07574361897265,D,50.24394822524149,B,B,D,14.148810230155048,B,D,2.7591301283697676,-46.788085483015024,D,45.49210130330082,D,58.479390946218544,D,75.29819463748585,A,1
Non-binary,E,-63.39336384492099,E,-31.544112358116383,B,B,B,50.33112993978012,B,C,27.753829180036217,-41.17079005658583,A,-18.22357059435995,D,15.154163777140106,E,-59.676069272247524,D,1
Male,C,3.0000730154549595,D,-77.90723548271986,B,D,C,145.19371864274166,E,B,-96.48400867676095,-30.45961581109357,C,118.30516198581451,B,-154.7586382262953,E,-46.98069484132295,C,1
Female,C,-226.31218922813642,A,-109.40610879434212,C,D,E,-11.124378472470516,C,D,-7.034801908276169,143.27873131856543,D,73.0861648565235,B,7.8669781506061,E,25.466864748362124,E,0
M,D,114.23230111320439,D,-79.23102110779094,D,E,E,36.4549735007234,C,D,181.91229706712394,15.205013372895651,C,-43.62517819608853,A,-164.31286572681194,E,156.66787405093754,A,0
Male,C,-62.870918298924025,A,50.344480746490426,D,D,D,-22.756091395678173,D,D,40.83987312475939,105.90653042396112,E,-86.38356825093618,E,-31.839815421248414,E,-71.69466457947584,E,1
Other,A,-174.65019047612444,D,-35.94312313516313,D,B,B,33.809207409181816,C,D,-28.52959967784544,-109.48777982599682,E,-65.79507998831625,B,27.535540079133764,D,157.95073264542123,E,0
Other,C,269.85381407708815,E,272.36904917069876,A,D,B,19.720807673006743,C,C,-177.11659900206638,-137.0782567228447,B,-139.63074926214438,C,54.17148216343761,A,100.5882169963075,D,0
Female,B,-154.97418666249592,B,-104.34718120595458,C,A,B,54.69572970991506,D,C,41.19032970385755,-49.079376789988174,E,-14.575197420572044,B,-35.205215658509104,D,74.98542451228616,D,1
Other,B,-39.40324619905962,B,-27.0784990519659,C,D,A,-151.3491083139858,A,B,68.34948364397364,74.61784764974105,A,39.53131419086672,D,198.05104058849267,B,121.29342750216436,B,1
F,E,90.62097257718126,E,-109.31440401472214,C,C,A,-28.343448714680687,A,B,38.306470859943396,-165.38651777962582,E,-85.2102733115243,C,150.3807304154349,B,-71.7455051001776,E,0
Male,C,64.21478599626465,C,-43.86535794244051,C,B,D,-25.136727307002616,A,E,-80.46525511012248,56.35451093709366,C,-79.17791066800432,B,-120.20377062232963,B,108.38564559426645,B,1
Male,E,34.871453005795196,C,-69.16880505556105,B,C,E,-197.29288045762,D,C,30.60582824593657,-8.314261203210144,E,-258.8493362061523,A,-142.74526344886112,A,58.3020473454392,D,0
Male,B,162.1922429449364,A,-104.15882617401553,A,C,B,195.91339835983533,E,D,68.34780928018128,105.06863788877024,C,199.63058019997848,A,-6.030872191255168,D,251.49037761737313,A,0
M,B,70.33012546180379,B,-195.4571786645928,A,E,A,-55.657206044284656,D,C,62.35142676677572,-8.363122868265158,C,-26.49866384569212,A,8.507929918062093,D,-16.359380502106085,B,0
Female,A,112.68398649622968,B,13.324376835452135,C,A,E,176.0814942374382,E,B,153.484004974907,-67.18818561361518,B,-43.32671085722322,B,-192.57445990454616,C,10.136454545539292,E,0
Non-binary,E,-100.49180050861177,C,-109.02927325846316,B,C,C,-89.59919115530778,A,A,156.73954338888194,-17.217858902119403,C,29.118468759667564,D,239.33834049265167,E,67.44567339499126,C,1
Female,E,-103.8210030500996,B,124.83516936452268,E,A,C,86.63837710799868,E,E,-47.210271654892395,-6.2710079046119995,E,127.30357609934823,A,-119.56590456885307,A,44.88237272598142,D,0
F,D,-21.945579231348464,C,-43.15981228005944,E,C,D,88.99250536602833,D,A,-85.13540155084341,19.180502970828503,B,56.5673159555604,B,-87.65361868995409,A,-6.022788053526668,A,1
Male,B,113.57185086687139,D,2.538519216033771,E,E,E,46.11757082489747,E,A,6.775758699566768,113.64322729656485,C,184.1180856851781,B,177.49891470968163,B,179.28143090809564,E,1
Female,E,145.41551639439504,A,-100.14148141784169,B,B,C,197.69613562643514,E,D,-15.157214325758982,-181.14173792615284,D,-17.009930848357904,B,75.09502879805872,D,-7.62515296952523,B,0
Female,B,-100.15356896241676,D,72.16206367748048,E,B,E,-173.4870896115091,C,D,64.75231644654983,-84.64830105026428,C,20.909770073161667,A,181.15232446562368,C,-5.068864849034778,A,0
Male,B,-175.63643032124915,D,87.3419483989698,C,B,D,11.113271797034495,E,B,-95.6243456130827,99.73078244903671,A,157.91098941793294,B,-120.07788634531332,D,16.69339045993949,C,1
M,D,-65.07742108517367,C,128.52148760798775,B,D,E,-39.22871476684615,B,C,-76.09073537378407,133.7378343761144,C,-74.6983883109959,B,-50.11624708530044,A,-186.04666854863825,C,0
Female,D,-65.95045211943317,E,-70.7731699624771,D,D,D,-138.90069538254184,E,A,234.0573866944562,117.51844055671867,B,18.63642274969308,D,-14.90990805461668,E,-85.96134965107623,C,0
M,C,40.2052452892169,B,8.71247675073928,C,E,A,-119.59202439377596,B,E,-22.49838311644243,20.85876154156445,A,9.59249480855897,C,-71.11938016732793,A,242.45048768619353,E,1
Non-binary,D,-183.43727285089292,D,-86.8805770714809,A,A,C,-98.05911781998273,C,D,-33.02240608961334,-3.517876807751171,D,65.60871513195747,C,59.04150995112847,D,108.77042101143233,A,0
Female,D,109.57509964139784,B,-53.183185022527134,E,E,D,-94.21923130461155,A,B,204.3668722887677,-119.48822721511556,B,-3.624100039455479,C,9.454264229330652,A,13.542793155417188,D,0
Non-binary,E,-16.970816229276693,A,-179.85117840788988,B,A,B,84.75896920806612,A,B,-120.2490735943,9.127254846732349,B,-9.305048961445586,C,80.72314704939932,C,-99.32450859396812,A,1
Non-binary,B,6.8657253481868015,E,44.406743886854336,C,E,C,92.7402333338001,B,E,-90.3467199786742,12.331037436122125,E,121.80535546068336,A,225.00990055167813,B,-14.53016912650083,A,1
Other,E,65.42189170649625,D,70.10048658034354,A,D,D,292.39528987192836,D,B,44.00593578443871,102.48690492413523,A,33.84870407550892,D,-10.149097480921574,B,22.88369049606006,D,1
M,E,44.40862011325529,C,10.168634958494916,A,C,A,-52.3867231567033,C,A,-68.65386342129102,20.65382101284481,B,-184.4262696502381,B,117.89320957795022,A,-50.667501071429925,E,1
M,B,-51.75355231754414,A,-101.9402350535332,C,A,C,135.74495972342214,A,A,139.01864040099417,28.758007382562855,D,70.73273531803127,B,-90.45493208241588,B,78.63502487581103,C,1
F,E,213.98197475391433,A,-52.9161027454421,B,A,C,37.117523431675096,D,D,20.149065870783428,-65.63941063746674,D,102.67118621016071,D,-147.0706052990087,E,-12.282721648070636,B,0
Female,E,-50.71999377373806,D,-21.113229291710784,D,C,D,-60.86453556614837,E,D,16.745026565256687,-99.58001443219202,D,93.69469650547803,A,-38.75880488964064,C,-6.871040247028219,D,1
Male,B,11.683787108298711,A,-4.880235982160996,C,E,A,-102.14741285380956,C,D,-182.99697151045976,-186.73721281504606,D,-116.79119543721437,C,-50.90179773072657,C,-106.33944797836128,E,1
Female,A,136.87236622515167,B,86.89154255595423,A,D,D,-161.29084501784106,C,C,15.015867806572405,52.92970926244253,A,162.27626266398693,A,-196.077382813279,D,-5.038858912548492,E,1
F,E,67.18237694898733,C,-83.33169277626793,E,D,D,-183.07785932933575,B,E,65.51052020450845,2.5010104327771843,C,-55.32251092718423,B,-284.1779241662734,B,78.46628068476647,C,0
M,B,80.14347365058771,C,26.113766577316603,E,E,A,-53.54871949573615,D,E,-19.40173965603902,70.10599181692615,C,-43.11112107912514,A,89.70507053881094,C,102.24861342320169,E,1
Non-binary,B,61.512254556899016,B,58.07580065962446,D,A,E,63.303969191542095,C,B,-121.0965990024975,10.985507579830664,D,-181.04565949777518,D,19.48131627118034,A,67.49009278809835,C,1
F,E,112.4248855993195,D,30.876002045239392,D,C,D,-49.91105292892195,E,C,-143.36703431947987,-77.22498780862229,B,74.65417938215391,A,-26.851525211939514,B,17.95825766883745,A,0
Other,B,92.64363398164791,C,14.170641514731248,D,A,B,154.27848453176188,A,C,-83.03902132849437,164.06024184301117,D,-65.08021288503554,E,-36.800642399517166,E,-8.432580639474942,B,1
F,A,-237.23054109760594,C,-24.76881255731968,E,D,B,35.7237559432957,A,B,-123.92011778558161,165.2680517169375,A,-166.1035006322945,D,-145.5981128512543,A,131.18812662168176,C,1
Female,B,26.84571452659803,E,71.98189575028375,A,D,E,140.83679614954008,C,C,116.42826457521562,-5.083806217423726,D,109.41982997358733,E,-80.20793804142538,B,-38.52274182041083,D,0
M,A,106.1743624994995,C,-40.70768918881637,B,E,B,-84.8132676981582,A,A,88.92943672666023,74.05763935967752,B,-77.24492322917027,C,-130.24138801880392,B,71.47180358223032,E,1
Male,E,-86.23552655869481,B,-52.392794949625234,C,C,D,-47.913418124417205,B,D,-31.210724150973984,125.0149526569405,D,-45.53053518432591,B,-85.94972499480711,D,-9.793504011042934,C,1
Male,D,44.41770046526343,D,71.07810094151725,A,D,A,-51.5158373808961,C,D,-17.764309357059823,-259.83343597618074,E,70.91986007972793,E,-125.75840029524825,E,-101.0128307811458,C,1
Non-binary,E,-97.34274551828732,E,5.009190813137093,A,C,C,-36.374117049581464,C,E,-132.75434364077242,-44.93816595349182,A,98.85703797402614,A,-159.1893387357103,E,-44.437331824742046,A,0
M,E,-28.313166563599367,B,-268.7073477449245,E,B,A,100.93100401250841,B,D,-90.97890741500373,-40.14047523490735,E,-104.85061483494151,E,-1.581225418658911,C,-109.6605966236479,B,1
F,D,-65.08417650537197,C,52.91486932687815,A,B,B,-89.1563580859408,E,B,148.46214031222257,143.0054802805704,B,107.80578451828589,D,19.619669261174614,D,-87.21973945235938,C,1
Other,B,-62.81987428262471,A,153.89907269619408,E,C,D,146.64399724040683,C,D,-20.63429177021271,-275.5889442608608,A,-113.23064257095066,C,52.744473778655774,B,149.76463420976432,A,1
F,A,-66.83993418876219,C,-71.22115108002134,C,A,E,-19.271427148653945,D,A,-31.938631876720486,69.83189116452252,A,150.13884144049487,D,57.06930068617137,D,-253.6435995630868,E,1
F,B,-84.35110364705795,B,43.7633101652183,E,B,A,-120.08330565340763,B,C,-110.28986915413392,58.177683174844375,E,-45.05321054209491,C,16.9240518207284,D,112.86139969716619,E,0
M,C,-50.45840328946687,C,-30.786922013235372,B,D,A,110.88151948383818,C,D,-71.96534144644632,-190.0658162608575,A,-108.25280186923652,A,54.57123006708318,E,28.988627867685157,A,1
F,A,-64.68203016171698,A,11.9189639613273,D,D,C,-89.71077215459982,C,C,47.057424510112206,132.00544671809666,E,-21.073254029723074,C,-42.51754029352994,D,-47.36849212637025,A,1
Non-binary,A,178.0955325198174,E,-78.96060889814268,C,C,A,-103.66899531945086,C,A,9.980292014754182,62.63376686282094,A,-86.30012167457788,B,-198.5857395588291,C,64.94115059180352,A,1
Non-binary,C,88.27585471704725,D,-148.44003641101838,A,C,A,-73.06942805604307,A,E,-39.817860082801026,93.48475373125919,A,-44.39576424987063,E,80.73638880095982,B,-56.529105295163006,C,1
Non-binary,C,14.220851803874393,C,-44.4596208974894,D,B,E,23.884390445975402,C,C,152.52055974053476,235.59740672370975,B,71.070111908256,D,-63.48566109734185,B,-14.523157319253844,D,0
F,A,-181.3403108132919,E,84.14380459565018,B,D,E,-110.2171422449218,B,B,-85.01123088214986,-39.74093280216913,C,6.442206371883639,E,-58.440917576567664,B,92.83061539282666,D,0
Female,B,-26.296972570266263,B,-114.73550082436094,A,A,D,160.7860217817538,C,D,106.58969800051604,-20.51102459882962,E,28.697368357076847,E,-284.4081323359165,A,-2.385643050647894,D,1
Non-binary,B,82.86836193522731,B,-53.88196962600785,A,B,E,206.12163683807898,E,B,-106.62315737252099,4.423421674445239,C,123.28914768949039,C,142.11875578854753,C,97.70302186131859,E,0
Other,A,33.99313080453387,E,-4.251831292889956,C,D,D,-49.04494453431963,E,D,-51.418038704925294,-65.08157194461491,D,-28.454808395357812,A,-20.208759567942465,A,118.83517428357084,D,0
Male,D,16.575875837405476,D,80.40971121452779,D,B,B,31.09454221484265,C,D,46.876603524054794,-65.43880482335423,A,54.6892293877351,D,61.64700111638096,C,21.998902468354192,E,1
Male,E,223.03318456310652,C,131.37659691071585,D,D,A,-106.47195109034197,D,C,26.403095772740343,-4.893109796992973,E,-167.25656910713772,E,45.04415777517182,E,-188.43342530402907,E,0
Female,C,69.45876474901941,A,89.352744191138,D,B,A,-24.222231775803536,C,E,31.477362000017294,38.84637165146593,C,75.1882265756979,A,29.787051142186833,B,49.03623011126829,D,0
Female,C,-3.14471537249141,C,13.529512000458887,C,B,E,-11.115553590321804,E,C,61.322117344887694,-48.05778658689492,E,-73.54352618544516,B,70.38017383481139,D,101.29092977939331,C,0
Female,A,110.5575850668086,D,-198.61053126237036,C,E,B,-106.70981954267562,A,B,-103.08383422655083,83.54494107465639,B,-16.021275633043363,E,-116.62451518288242,E,26.14496093473624,A,0
M,C,106.11958594168071,B,1.6493071145734985,C,D,A,96.47839287829493,D,E,35.58256174099745,-61.34596514551644,E,-171.34649298716147,A,18.40996717148837,C,-202.20931202924874,B,1
Female,B,114.76475519915684,D,86.83245091463367,A,E,D,22.383249533682648,C,B,-96.22734127896938,-172.7247002884516,E,153.96123380369286,D,-40.839846424177104,D,24.233375903529847,C,1
M,C,36.97363763282087,C,63.81749739232364,C,B,D,70.27918910843715,C,B,-169.44424854250752,70.81436580038627,A,193.93682921116203,D,0.2933526565391466,B,-52.35074061902763,B,1
Female,E,42.396024212664564,C,15.593284193799617,A,B,D,-120.18617464918928,C,E,31.71858944680568,13.383085712652495,A,-41.77800625317737,A,-30.087569673792746,D,-56.93813726285968,A,1
Female,E,46.28071305836682,D,-38.3096636351534,D,E,A,-52.35714696339628,E,D,102.42033675457674,-137.66736532656748,D,-91.12576365272949,E,-39.68029702445518,C,-19.626580321248877,B,1
Female,B,-92.6964541725448,A,63.79376362298272,D,D,D,-25.52047127817297,A,E,-100.56459670277138,-111.66609756370454,A,9.989224965825787,B,-62.57257092208683,E,132.70093305448623,C,1
F,A,7.206595697789255,E,-70.55416168411094,E,C,E,33.323625639546336,E,E,-95.18168255679042,-135.78979973337547,B,-74.59145965748051,D,5.683943799404066,E,160.4354207673359,B,1
Female,B,-21.40009826435325,C,94.02817567890067,E,E,C,-158.86545449894186,B,A,-152.93905322219678,-44.49539506220682,C,-71.33901127664774,D,-31.928466256822286,C,-1.224872274794354,E,0
Non-binary,C,137.0790467584074,C,-133.59965430071802,E,C,C,-49.15386319970599,E,D,31.93424026518429,-53.89078096581699,A,-195.2916521806256,D,23.28024367486199,C,-160.67379584597919,C,0
Male,C,63.97834646958253,E,46.85839665773083,D,E,A,-3.5137430351137784,E,A,121.6742093944531,212.24286433427872,D,-85.00597503845454,A,-9.545297682905073,D,-22.41707480569379,D,0
Non-binary,D,-100.82324604927615,E,52.16007162830396,B,C,C,-47.51858805853643,C,B,24.54138448582425,-46.98407715524824,A,-8.36642389172624,C,152.68025254324994,A,119.70552964578667,B,0
Male,D,-37.34990437037598,B,129.2741040617402,D,E,E,-151.7002591818749,D,C,19.955216291383707,65.98378938410546,E,160.92619622217637,D,71.42541343459126,C,-43.319512985151896,A,1
Non-binary,D,34.1959726866887,D,110.9112952076202,A,A,C,-15.888712292890547,A,E,5.3218089214279525,-123.62351833125315,A,-66.85180861077322,B,79.00318446132798,A,23.493621411339266,A,0
M,A,165.06411714427426,B,239.518698138626,C,D,A,23.450547931303845,A,D,-89.85200621113543,-130.96420577026714,A,-176.57462446749744,C,-212.18370406302887,A,-11.214730571246411,C,1
Other,C,71.43980583987197,C,81.31373872658838,A,E,B,125.4560246927102,D,B,-40.155916455604746,16.373614997088993,D,141.41631644285496,B,-122.18245508717258,C,-70.6363357257253,B,0
Other,D,-95.28310566527759,D,-82.37950082896582,A,A,B,107.08806341001093,B,D,21.24875532357316,34.84980792360911,C,75.62528952170179,B,46.65948899966725,B,-52.132049586631965,B,0
F,A,39.80764855697883,E,89.82487905024648,C,A,E,-26.756299302243775,E,A,-66.88372726462252,-50.50666107150897,E,43.91678914856219,D,-113.3403320539463,B,60.29202755077423,E,0
F,A,-49.28174677424116,A,-124.45391126694092,A,A,B,38.90125734549506,E,B,-52.56680778148522,-69.80704618763987,E,46.867238226321106,B,88.59972664826054,D,-71.54739211038702,B,0
Other,B,50.06612489606813,B,131.24764324690662,B,C,E,92.21299844745943,D,B,-40.4463146168919,-38.08463645657422,B,98.59028988298755,C,-226.9841530631708,E,-12.275215990447158,C,1
Other,A,-261.4366521491065,C,236.36043125396986,C,E,A,120.37116272036401,C,A,-8.752696421241284,-53.5307817793902,C,-11.197303692969678,C,-3.784738690984931,C,105.94580191222533,E,0
Male,B,-15.952323566144994,E,39.903474599737315,B,B,A,-9.565634919333544,E,D,-2.0810121441853475,100.06367382983628,D,-107.12392177724091,B,-18.22626187159259,C,2.4396279514421253,E,0
Non-binary,B,-49.488224042162734,C,-60.366509588425856,C,C,B,-77.95233319767001,D,C,73.61547968054758,40.118420825480946,C,-38.60773238307063,A,20.38747599721551,A,-26.949091602518475,C,0
Male,C,55.10017663417264,C,8.238409143120458,E,B,C,-3.3013117098919214,D,B,113.57310989870567,-67.60437592854439,D,-105.30066911639075,A,33.8351929643766,A,64.68067653219542,C,0
F,E,-71.32715843884249,C,-30.727604810583188,B,A,C,48.52000319531377,B,C,-60.10699564077176,24.516271224109868,A,31.92134883713559,C,-59.710377742353685,A,-171.8127227668173,D,0
Male,E,251.29849449859995,B,123.71100970458009,A,C,A,124.14269450062856,D,A,10.585600888188065,-87.96614348648598,B,-75.47529790752495,E,-70.68357849937509,E,13.085063030344957,A,0
F,C,4.732169689692005,D,-32.891918450702775,A,A,D,74.90554670636517,E,C,102.36606494549511,-98.07883378040735,C,-233.43089628964734,D,-67.23522409513612,A,50.53783734669509,D,1
Other,A,69.24849767274425,C,67.4698627618232,C,A,E,-5.704363869484823,D,C,10.152804163594155,16.783087292865094,D,-159.373357857435,D,9.387109969749673,C,70.95172272883676,D,0
M,B,-15.861312993335899,D,0.5413995470781728,C,D,E,-59.4918232722073,A,C,-51.00019558499358,119.61702382364894,A,29.653224887198732,D,94.91188689066793,D,14.082433660748775,C,0
