married,nationality,orientation,Age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Divorced,Brazil,Homosexual,22,B,-74.97853482412604,-58.46920761191985,D,169.70232338022143,E,-48.97335273847,E,121.37866290052344,164.66191751889426,C,E,1
Divorced,Germany,Other,19,A,62.16827449802509,-7.683544787274646,A,13.439418427694253,E,-12.047360394426024,E,-94.00313280957391,-1.4814134716906746,B,B,0
Single,India,Homosexual,78,B,-85.91623841239307,-1.7791163890477417,C,20.229763668630493,C,35.22824322013432,A,65.07389056849594,-51.56512832713941,E,D,1
Divorced,Mexico,Bisexual,50,E,112.9362385692932,93.95111313922031,C,8.313783127781004,E,-16.990781860344903,E,-19.598338768403412,-26.348369842532364,C,B,0
Single,Brazil,Heterosexual,22,A,-46.48704672071284,-43.89084340888525,E,-14.980534603690346,E,89.91362042141492,E,115.05685812803333,84.05449293246954,D,A,1
Single,US,Homosexual,73,D,-50.527837606179105,-104.34667256517041,B,41.53607568550834,C,-16.280298870408835,E,155.68329254806187,-143.46946998752426,E,E,0
Married,Brazil,Other,75,A,272.1053841642938,-108.73328257069012,C,-322.1558710073026,E,29.63130018755193,D,79.25933506945852,-31.992647487963282,C,B,0
Single,Brazil,Bisexual,19,E,-5.632069746997833,121.52918706759898,B,-37.20468485443558,E,68.50518601820858,B,74.19876768164976,105.1218805669031,D,A,1
Widowed,India,Heterosexual,52,B,-51.21005819395814,47.12273773733313,E,-52.949370777689076,B,129.56386490787082,E,-112.06072118306135,-103.91934093943533,C,C,1
Widowed,Mexico,Other,50,E,-24.260979337989752,-54.065311022321794,A,-165.0498138250686,E,-227.56800673616576,B,-18.815222712892627,-80.25638185520025,A,D,0
Married,China,Other,77,D,-17.049606071537127,-11.554992618420671,D,217.49584240081927,B,156.6618786977809,E,43.919375590814894,-94.0665073338167,A,D,0
Single,US,Other,67,E,-126.16758848028253,-78.145587357811,B,-43.007559018736856,E,77.50501305107404,B,-51.3216755260407,126.07489703817565,C,A,1
Single,Germany,Heterosexual,56,A,-174.6737253318605,18.04138628163025,D,-65.15088022189381,A,-166.47485068391998,D,106.7376176669373,42.0494403957822,D,B,0
Divorced,India,Homosexual,68,D,-88.69971567921061,65.76944933920691,A,96.58027720171658,C,-62.00963093974424,C,-72.57930880138545,-128.8002486788337,A,A,0
Widowed,Germany,Bisexual,73,D,-33.11171608188875,132.14979162634756,E,9.125401569668638,A,-177.60038720409514,D,-122.17856437971271,-22.537732463594054,A,C,0
Married,Other,Heterosexual,65,D,-19.4002033139183,-3.7153436450297534,E,126.61446195701703,D,35.08477442442442,A,-61.50214051384315,-27.611467786867983,A,D,0
Divorced,Mexico,Homosexual,53,C,-24.00489475038993,99.65680194987468,E,-79.74733730413914,C,116.15608788060268,C,53.50659439079711,-92.05407157987787,C,D,0
Divorced,Other,Bisexual,42,C,-21.539848998838035,41.43159949405153,B,-129.4378824545666,A,-59.109917767507035,E,-132.85802656895615,55.22606025823775,D,C,0
Widowed,Germany,Other,66,C,146.4091093022189,-58.711911369110425,D,133.6113620254155,A,52.536688205338365,E,53.511397118957824,109.11568805300308,A,D,1
Divorced,Germany,Heterosexual,36,A,-47.104298292824794,-137.40991159870418,C,-14.53204951002858,E,21.042248856504155,A,46.15055387580874,-137.22300755082853,B,E,1
Single,Other,Bisexual,69,E,-117.53686075371728,-37.42320011278999,B,-16.805417579141153,A,-129.4873030829058,B,-34.53875897117108,-63.49644846424981,A,B,1
Married,US,Homosexual,74,D,180.41298294791187,-122.50533117932119,B,-80.67990384516101,D,105.42760771915249,B,-170.14648969949687,23.29931921183089,C,B,0
Divorced,US,Bisexual,25,A,12.905332426670423,3.810261360237019,D,22.47061656467608,E,-6.417417975692845,A,117.82940024905828,24.083614719351353,C,A,0
Widowed,Germany,Other,52,B,71.5944769362835,172.41746524668852,B,148.38683525345124,C,206.90705870704562,D,-59.59763284083568,-149.6251214063105,A,B,1
Widowed,Brazil,Other,51,B,119.38685759244973,173.0394312039005,E,-8.67934826098878,D,176.3569966350106,D,59.95875460748579,-174.6610068464295,B,C,1
Single,China,Bisexual,37,E,-92.2091445027691,-26.454184408897575,E,119.75964470465925,C,-131.61034006485693,D,35.9677495228522,97.96400382724924,A,E,0
Widowed,US,Bisexual,43,C,105.12421640548028,-86.33643417698707,B,-43.655317091439564,E,171.69703494535202,E,49.590683917633335,9.719034372159932,B,C,1
Divorced,China,Other,63,D,4.633049368988592,10.288165293396867,E,-35.092425834565724,D,54.575711902671905,C,-29.943277713189808,72.7021287222075,A,B,1
Single,Mexico,Heterosexual,33,A,19.149566548646167,111.11355910255925,B,149.5906913930919,B,-24.48689462813504,C,-37.730917260976334,-0.851814328788558,E,E,0
Divorced,US,Bisexual,43,E,-104.53345852588562,69.57194628890834,E,75.47211806735639,D,-8.81470108308732,E,-58.742282077559906,-238.97255299939593,D,C,0
Married,Mexico,Heterosexual,39,B,29.51383908392598,-253.2276706842409,E,256.18619840876613,D,13.0682608851475,C,-126.16169787125628,112.0598884951877,A,B,0
Divorced,UK,Homosexual,79,A,-41.19086311626063,-47.18024706590007,C,133.85181656371893,A,117.39442494349271,B,-45.75647707114144,-181.771687870707,D,D,0
Married,Germany,Bisexual,40,E,-21.96710058726165,113.98092481846274,B,-26.448899492327687,B,13.981989069982298,A,143.88116263862577,280.4495531520884,C,D,1
Divorced,Mexico,Bisexual,33,C,-106.06941510271693,-216.88930697853533,B,-63.06851897360368,C,20.123435912292972,C,29.72789182195182,197.13976630578537,C,A,1
Divorced,India,Other,36,D,-84.22320420270482,-62.86032388173769,A,22.93467199432478,A,-207.1909407797767,A,-31.11585059863618,1.2097784903618627,D,A,0
Married,Other,Other,74,C,-74.76843626827653,-80.37038912682077,D,96.01134490058641,E,-40.3078431631964,A,33.54256449572814,82.11629687399935,A,B,0
Married,Mexico,Bisexual,78,E,58.228414412910425,136.68416188373124,A,-109.62755998961468,A,-272.25795118744156,C,7.712961369317303,-123.86102590841541,A,D,1
Married,Brazil,Other,42,A,131.2083655017604,257.43297247815536,A,56.226250149264864,D,67.26056271672198,A,169.24013004479596,49.12651826623734,D,A,1
Divorced,Mexico,Heterosexual,46,B,-153.94991034185134,-75.65225058087567,C,-59.544398456032255,E,0.004094419728262391,E,-115.3037988999593,4.60494081748554,C,B,0
Divorced,UK,Homosexual,53,C,6.478511666672583,-86.11534925937245,B,-15.25672865908988,A,136.35308051592298,C,-37.211430022745226,99.34438603882558,B,C,0
Single,India,Heterosexual,31,B,15.402999251719137,-17.925318010520286,E,152.2049842274388,C,122.73748510572543,D,19.7044650452339,-42.097185709154786,B,A,1
Single,India,Bisexual,72,C,22.44518333283546,-0.578880685580806,B,126.77120634146854,B,-88.60548307158726,D,-41.21421780945557,-44.11441940800129,C,C,0
Divorced,US,Homosexual,33,E,-212.9413841237143,-2.2115095395148425,A,-6.567010856497676,D,54.79321836300674,D,-163.09166214762124,-41.86457455580089,D,B,1
Divorced,Germany,Other,75,A,-58.25232281867708,168.76128466451044,D,-9.799676785578788,B,298.30182130305036,B,-97.68802078758945,28.369326074105306,C,C,0
Widowed,Brazil,Heterosexual,68,E,30.317822534002314,-15.826485056888453,B,-48.30000303716081,C,-18.193272734526317,B,96.88582657223175,-9.476911845108745,E,E,1
Married,UK,Other,46,C,4.942215058270554,-131.1804219694917,C,127.07523805458712,B,-78.10283505050343,C,-57.66680201946666,177.51699543143357,E,D,1
Married,US,Homosexual,60,A,-0.6960383913478406,50.06911353221707,D,189.2632969401723,C,-21.70220476635597,B,8.821691776701861,121.17259309678357,B,B,0
Widowed,US,Homosexual,39,E,53.76130420759447,-83.67559606994031,B,49.50038379350147,D,13.65998541550842,C,90.72991196091466,37.48494529589191,D,A,0
Widowed,Brazil,Bisexual,74,E,-22.898978932110456,220.2607805082605,B,17.922179361283916,B,-32.01315396763687,B,46.393321394344056,-118.5222746544196,D,C,0
Widowed,UK,Bisexual,78,B,-4.609542907550011,-0.44026866870575493,D,41.03986059679537,A,-121.80513660619982,E,55.892169624529785,-66.53561639729494,D,A,1
Widowed,Other,Other,56,B,-253.06431469007674,-15.277510728189256,A,105.71211941259304,A,-57.465162810313345,B,80.41278322846131,41.6342999557147,E,C,1
Divorced,India,Heterosexual,57,B,129.4927536579307,-3.682259417037175,C,-61.969695123576365,C,-97.51382538893222,A,-25.370634709905975,41.49562481811762,A,E,0
Divorced,China,Homosexual,44,C,40.06490563292145,117.70528453503807,D,62.458122097470714,C,6.640605522680889,A,-25.45340004032609,150.52137110180212,E,E,0
Widowed,US,Other,23,C,-46.47860436383412,83.99735509489426,A,42.29782278807122,E,-183.70625998241493,A,41.08598715899654,57.465802982719026,D,A,1
Widowed,Other,Homosexual,71,C,228.46982895523044,14.830656997913527,A,125.43797399927628,D,-2.586520777208793,E,72.06346625787329,-147.38225043790067,C,D,0
Married,India,Heterosexual,52,C,72.88271895982717,38.524090281280834,D,31.18191276305063,B,92.2621503598276,D,43.14827805732697,49.26644623313098,B,B,0
Divorced,Brazil,Homosexual,75,A,-70.7891243477299,-146.8159841041312,C,-6.458241821619798,C,134.62154545254648,A,167.65892798980028,-97.87746829030294,D,C,0
Single,Other,Heterosexual,37,A,136.97226461678352,84.75356664236064,E,18.59087133395081,E,-75.13812258371178,C,-121.41429604245795,-5.823201287319185,E,A,1
Married,China,Homosexual,79,D,32.058823395783556,7.270303070431891,A,37.991261965445155,B,-114.3265088731859,D,26.626052014944545,-12.03813597201788,D,C,0
Divorced,US,Homosexual,79,A,-79.63802213793011,103.64683891165076,D,-76.33235838956863,D,-38.17153551999643,D,21.642213521482276,-146.70795928118346,E,D,1
Divorced,Other,Heterosexual,65,E,-152.91463655830321,-21.56089681127159,A,-8.6427060172335,C,22.55144147194374,C,16.698617279915613,-58.364234093422276,E,D,1
Married,Germany,Other,68,B,-59.1114132759083,-27.781848282469813,D,-81.86115945673396,B,38.78081979716782,E,33.01028026608513,77.52685720867952,E,C,0
Single,US,Other,32,D,101.44993143765524,-41.19123648946172,C,-69.20488237212868,B,-178.743881229106,E,-23.859919911898608,142.14160319673243,E,E,1
Single,US,Bisexual,79,D,304.6756272052703,16.250271365860357,A,69.54004388113705,E,50.18815091276056,D,8.20610789253721,-176.0419882614307,D,E,0
Divorced,Germany,Bisexual,54,C,-142.4598934658279,15.946193690622962,E,141.1165110755782,D,44.152106660042705,A,-36.76604259411063,-47.57549326143991,E,C,1
Single,India,Heterosexual,31,E,-230.23783550035301,-193.30070889820783,C,26.708201024735605,D,10.139066267602049,B,-83.14921047515374,139.92600053682582,D,E,1
Single,Germany,Heterosexual,29,B,62.23091334105948,45.32655702423533,D,-31.646033320778933,C,42.244806482011576,D,-3.094398821991062,121.57296981784495,B,B,1
Married,Germany,Heterosexual,52,C,5.927527765094745,71.30274576162924,A,-123.64732636441711,D,-95.68843931546392,D,28.005949458938755,-196.01993086441914,D,E,0
Married,Mexico,Homosexual,20,D,-141.27748228859397,-29.487295672155245,B,-49.11546722252654,E,22.659077232564744,E,119.51118136211288,134.15451298226722,D,C,0
Divorced,Mexico,Heterosexual,22,E,-30.007980037005776,-93.68437519986502,B,-103.1435814261551,B,30.115690431622692,E,16.32183974313201,116.50281870933578,D,A,0
Single,Mexico,Homosexual,74,C,-107.90621058005061,130.17262761712342,A,100.09119038388879,E,-205.02622792371793,C,39.27618609918669,-51.48873146453025,A,D,0
Married,Germany,Heterosexual,52,B,-8.66321139988576,-4.486589869246499,B,80.96218387971622,B,-123.80338250760914,C,-144.80070142917424,-5.460781161301644,D,A,0
Divorced,Other,Homosexual,63,C,-179.86703716929182,-128.2652956258215,B,-2.979029614476102,E,260.9612883086483,B,-114.8207402954442,112.40422776707997,E,C,1
Single,Mexico,Other,40,A,-35.032210561678326,-10.62336562348178,E,5.07436181926592,A,31.437089819365323,E,-164.56676391323344,-56.73637609976093,B,A,1
Widowed,Other,Heterosexual,71,E,48.69067059399485,276.4027326395928,B,79.79679041670363,E,-102.72418527790703,B,75.29623721415982,18.62371040445287,D,B,0
Widowed,India,Other,34,D,-10.368321927429664,-53.76571633112278,A,-27.174135884738575,B,-105.4133350953471,E,0.46139305237369044,-21.239212808306686,A,C,0
Single,Germany,Other,33,D,81.22977617487682,94.21293346407954,D,41.967605506469404,C,59.70264660289693,A,-119.72018129435665,102.4178831381497,A,E,0
Divorced,Germany,Homosexual,76,C,-85.36334100022022,-90.30759389722408,C,-14.030031761674246,E,-150.17572248447482,E,9.87585983847612,8.749514853571785,C,C,0
Single,China,Bisexual,53,E,31.235394848227727,-63.368618675523116,D,-75.77913842568113,D,-11.335279841881205,D,-131.82331271610605,196.17517102745933,E,A,1
Widowed,Other,Bisexual,21,A,-132.6549384120854,69.65114157811713,B,-26.172287472730254,A,27.23690452475526,B,91.55101341741039,130.32361375276423,B,C,1
Single,Brazil,Homosexual,64,C,-178.46278678104176,-34.230340874618506,B,14.500085299846718,B,80.41543438451288,C,-54.02598324211735,-204.21835261623193,E,A,1
Divorced,Germany,Homosexual,25,D,-2.824074404120549,182.00874936855652,C,-18.27048449575336,C,61.18984742097434,B,4.080366659592205,168.0246534558521,E,A,0
Divorced,Brazil,Bisexual,40,B,121.77972970821955,82.32043675075829,D,76.52708293892259,E,7.236586836942206,A,-146.52903988999864,-30.864523074147133,A,E,1
Married,Germany,Homosexual,53,C,15.307097427848376,-30.26873339246079,C,144.3472455586871,A,-5.279944393144742,E,-44.51480147590954,-46.503670239633664,D,B,0
Divorced,India,Homosexual,73,D,121.156527162256,10.085567146827982,A,106.77015848501796,B,56.25704129945569,B,153.55670086690438,58.1406644322727,B,A,0
Divorced,UK,Homosexual,38,E,-54.35632664520597,-64.63019480401626,E,-96.96590081309748,E,280.37559935762874,E,3.34216524400315,143.81246802966754,B,A,0
Married,Germany,Heterosexual,60,B,-21.914871795269868,-143.40679491007265,A,90.11190388938655,C,-73.24050735497977,B,-105.42679892961036,-7.621740434937657,A,D,0
Divorced,China,Homosexual,55,A,-59.47803541951345,20.338343639026146,E,89.4858983610232,E,-171.317056124807,D,-33.13320402285672,36.4821673461592,A,C,1
Widowed,Mexico,Heterosexual,67,E,-3.689187403944728,66.12702231945923,B,-22.187106854011567,C,-116.48115131166227,C,-166.56504453356416,184.91117138731414,C,E,0
Single,China,Homosexual,35,B,22.271750824751685,-45.15333417764922,E,-76.58725205889968,B,-6.897581433158454,C,87.93069920864924,-58.62239117997103,E,A,1
Divorced,China,Homosexual,46,B,163.19171661649466,-79.27612110688827,C,243.96092445904168,A,10.99515837758383,E,-3.3500767592787826,-29.268675132504846,A,A,0
Divorced,India,Homosexual,34,B,-4.31321039420412,298.32292837721275,D,53.236174594311024,C,6.9034883698641,B,-78.10526875169955,23.605553470058148,B,C,1
Widowed,UK,Bisexual,78,E,88.86369481528084,41.62549114816794,E,-181.68599382760692,E,28.487255946611977,E,109.98297646008939,65.62505751012631,E,A,1
Widowed,Brazil,Other,56,B,-201.83585255012167,-6.383944732526195,D,43.729258886392294,C,-5.857023693358366,D,36.31427889718569,-130.77259294646052,E,C,1
Single,US,Homosexual,25,D,42.647276606486166,89.56485727612151,C,-62.26668052370461,E,116.72404833394874,D,-81.5987683146669,201.95657777201652,E,D,1
Married,China,Heterosexual,24,B,-10.207781795405545,-3.258380045070818,B,-76.27922837855223,B,4.269690681478403,E,137.83110536154877,-91.73490767487934,E,E,1
Widowed,UK,Heterosexual,23,C,174.860000668338,28.31980194391103,C,-12.955268547949045,B,-137.61922386079468,D,-45.42068085011439,-28.173905548867545,A,B,1
Married,Other,Homosexual,46,E,-231.52934158202027,123.31891492934434,C,-58.98181187753544,E,-92.37642012294901,A,37.990863029087976,92.91043243105821,B,A,0
Divorced,Other,Homosexual,31,E,73.81553424213209,113.26944365159532,C,128.6915199624221,E,-9.242620041960095,C,119.75012805370272,-61.65891505140433,A,D,1
Single,Brazil,Homosexual,56,E,107.15615071045931,-5.355023223844806,A,116.56186005602078,C,228.07449814372788,C,54.52629569197297,-103.58645530424621,C,D,0
Single,Brazil,Other,38,B,142.80282392561944,-49.55533795598876,A,72.9171795283526,B,-65.33133698608032,D,-60.428003171376176,90.97086886444818,E,C,0
Married,India,Other,47,C,-119.0896563943192,95.17114610301105,B,-59.55415396752011,B,9.934395884333854,B,6.762018603300437,145.74110046623395,D,B,1
Divorced,Mexico,Heterosexual,45,A,-144.8292640064808,45.12134042155066,B,-24.40379020953794,D,-116.17951605678583,E,-14.406569088088023,130.81353851060632,A,D,0
Widowed,Other,Heterosexual,20,A,-64.0903201152286,-4.377371711137286,E,43.245432954475135,B,17.660087256710195,E,28.93669588379368,-176.08963547986335,E,D,0
Married,Brazil,Homosexual,23,E,-79.67798976347929,85.41072277694543,C,5.448904052310114,D,-52.557015668843434,E,-30.07102846283613,-55.69811403663118,E,D,1
Single,India,Heterosexual,56,A,14.620951630157716,-174.4831189907961,D,110.18711477161224,A,-168.44525508637767,B,56.08057268021462,-143.96769460000465,A,D,1
Single,Germany,Homosexual,77,D,201.8503857571082,-91.52176330653079,E,-56.517367953111574,E,37.30247483479891,C,10.762603757021513,50.777238545319804,B,A,0
Divorced,Brazil,Heterosexual,30,A,13.298584199883697,143.35925854592665,D,165.56175927514357,A,58.97262209705829,E,12.37337800896699,-5.30263256174668,E,B,0
Widowed,China,Bisexual,54,B,34.9847510400697,-106.70384849840345,E,-49.927392415549186,D,79.08636852453851,B,157.48107919058438,71.25413871071748,E,A,0
Widowed,Brazil,Other,33,A,-11.654539719888685,61.3220696453982,E,-59.78416324375617,D,11.966695753978723,E,-11.509404167507924,22.051366590003653,B,E,0
Single,India,Bisexual,55,A,106.28129843869377,-30.40143976350168,D,30.671710183368173,D,-35.92326762776361,D,213.11561695655436,108.06673498337322,E,D,1
Widowed,Mexico,Other,70,A,68.53316262733739,-2.0557941108461906,E,-93.09192040215918,B,42.10333821037404,C,88.09481562144413,-4.934377087412618,D,C,1
Divorced,India,Heterosexual,40,B,-115.80537576215816,7.156958822329257,B,70.75126343701436,B,-111.1320183475932,E,34.12552229797814,-70.40946054990394,C,E,0
Married,Mexico,Other,57,C,-125.62424374619769,-15.545630112179682,D,-95.92488571054388,A,-8.466824480150983,D,-102.97551361716837,-177.68472160510277,E,C,1
Married,UK,Other,39,A,57.835326610733674,-100.460483113216,D,11.690286005715894,D,-70.5773998917551,C,32.67606412722402,75.13682834498684,A,D,1
Single,Brazil,Homosexual,34,E,-109.88336511412406,-7.435162367233823,E,-126.51194410171038,D,-17.67743382052351,A,79.22198342188334,62.17237017421223,C,B,1
Married,Other,Heterosexual,40,E,-136.0516973546772,111.77537653912557,B,-55.999658958986075,D,-96.25893988398,D,-129.06829027366857,50.69476430519128,B,A,0
Married,Germany,Heterosexual,40,C,-117.88927793367738,54.98903686379391,E,-78.20010775516991,A,-93.49176518500232,B,-257.158165552425,-34.3353409539201,A,B,0
Divorced,Germany,Other,22,C,159.90574739912302,-24.62096623819823,A,3.516900968313123,B,113.06541398581939,B,-91.93571611780713,21.261621204506373,C,C,1
