AgeGroup,ethnicity,military,religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
26-35,Other,Veteran,Jewish,C,E,D,A,61.02026691186786,-112.67861435290672,D,-231.31839136475404,16.010613810896952,E,B,0
36-50,Asian,Veteran,Hindu,C,E,A,E,-22.50950274636035,-15.913147568660632,A,10.770233699148077,-53.51958900192605,C,D,0
26-35,African American,Non-Veteran,None,C,A,A,E,58.49933502801442,-133.01165686581112,B,-113.76429666155985,88.99362537391002,C,A,1
51-65,Hispanic,Yes,Hindu,B,B,E,A,-165.62053452450542,-157.0646855272407,B,175.94719834840683,-34.19804765685124,E,C,0
18-25,African American,Non-Veteran,None,D,E,C,B,-4.9614988351555045,67.99098858811821,A,-105.44940242582643,173.46434729275325,E,C,1
26-35,Black,Yes,Buddhist,D,D,B,C,-9.075533176269802,59.28088235131024,E,-26.01249702237035,26.13053451482137,C,B,1
18-25,Asian,Veteran,Hindu,C,E,C,A,-14.595149702159663,-58.901685677203005,B,-52.77406431878443,-92.02073493351868,A,D,0
26-35,Asian,Veteran,Christian,C,B,A,C,31.448940068749277,-5.395657684311874,D,-123.55026407884233,71.11864972362544,C,E,1
51-65,Other,Veteran,Jewish,B,A,D,E,204.3826093197484,-80.1115058738166,A,-165.3322842985667,147.10543663478384,E,D,1
51-65,Asian,Yes,Muslim,C,B,B,C,-30.563755899826354,83.0884566888518,C,213.85055458075294,82.91522816793116,D,D,0
36-50,White,No,None,E,B,C,B,47.8441357352501,37.360764579149766,B,34.539588334322914,-7.464193379561751,B,D,1
65+,African American,Yes,Muslim,C,C,C,C,125.46091380260572,-166.6663673409621,D,-6.674534709547316,46.620522605896646,A,B,1
36-50,African American,Yes,Christian,B,B,B,A,-0.476380952310825,72.37393816203999,D,54.06321631291436,107.09903597968604,E,E,1
26-35,Asian,Veteran,Hindu,A,E,C,C,-70.11353077622059,59.12631395570757,C,-89.68942112038869,-83.38359614284614,C,C,1
36-50,Hispanic,No,Hindu,C,D,D,C,-79.57250150037821,-147.25354270950118,A,97.37993238697173,63.56327020423645,C,C,1
26-35,Asian,Veteran,Buddhist,A,A,C,B,72.40173073106536,-254.14318283167327,A,19.468405494223166,-66.79623639686267,A,E,0
26-35,African American,Non-Veteran,Christian,E,C,B,B,-12.582139976803877,14.21793240680787,D,-141.73186395369171,-34.3382641896113,A,A,1
65+,White,Yes,Buddhist,E,A,B,B,62.234934299618416,113.00481256976607,B,-74.49973538704184,-73.48591304488271,E,E,1
65+,Asian,Non-Veteran,Other,D,B,D,D,38.425076490156556,-175.88975539369696,C,25.22593829928857,-39.04884700426854,D,E,0
36-50,African American,Veteran,Other,A,C,D,E,-13.849031576160836,-140.35549653747418,E,10.109472471438616,-113.02379686080609,C,E,1
36-50,African American,Veteran,Christian,E,D,B,C,111.46981360336972,50.55930377798797,B,-119.55588511118367,84.31842165133811,D,E,0
51-65,Black,Non-Veteran,Buddhist,E,A,E,C,28.821698916377674,9.026671423435806,A,18.65181419175106,-103.41679850589867,D,A,0
65+,Hispanic,Veteran,None,D,C,B,D,-112.66222460009847,71.65750276864782,D,167.85006351409538,44.28877303250396,E,D,1
36-50,Other,No,None,D,E,B,A,-156.79756963718023,54.8773501205054,E,268.2811596326953,-15.721504035868882,E,B,0
18-25,Black,Veteran,Muslim,E,D,D,C,-89.78404430470547,38.09420547555211,D,75.16365628042112,155.86116669604095,E,D,0
65+,Hispanic,Veteran,Muslim,B,E,B,D,-81.60549140764253,74.5264905341094,C,-28.15094697476373,-27.40678309488392,D,B,1
26-35,Hispanic,Veteran,None,B,C,D,A,-31.870968708771443,33.36936430727457,D,-168.38067733586712,-0.13866083355947453,B,B,0
51-65,Asian,No,Buddhist,C,B,B,D,17.603729503881322,-116.62087386780631,A,-45.63835937055309,-129.70273392788772,C,E,0
51-65,Black,Yes,Muslim,E,E,B,C,-211.26030469395167,-154.93047108430306,D,-51.86893249803863,4.301488666647433,A,E,1
18-25,Black,Veteran,None,D,A,E,B,111.68646451844874,18.85907594996277,A,44.92798830770828,39.84245732846272,B,E,1
65+,African American,Veteran,Hindu,B,C,D,D,-13.888169894828902,1.1765763284831772,C,70.23395904971402,-84.87524758582047,A,E,0
51-65,Black,No,None,E,C,D,C,-72.92949160159229,47.847361914007536,D,-126.68118118852942,139.771590875879,D,C,1
18-25,Hispanic,Yes,Muslim,E,B,B,C,73.38059437895717,-40.88231255058783,B,-60.37910565153128,-14.450109868533243,B,C,1
26-35,African American,Yes,Buddhist,E,A,E,D,-280.50236520147274,12.153056433405855,E,75.82662425719911,48.252464678579656,B,B,1
51-65,Other,Yes,Hindu,E,B,A,D,184.06423225151278,99.48376582367678,B,-83.28109289237757,-203.78488552059412,D,B,0
26-35,Other,No,Muslim,D,A,C,C,-30.787304081553312,21.4581704540539,B,-90.89611167295492,114.49962926807812,A,A,0
51-65,White,Yes,Other,D,C,A,D,59.629605592358914,78.54007899736092,A,159.16592554456483,90.07267635353038,D,C,1
36-50,Other,Non-Veteran,Jewish,E,B,A,A,-80.73000204094495,-54.091886610029384,D,10.079194595043326,-4.000490702362707,A,A,1
65+,Asian,No,Other,B,B,A,C,21.74231102523104,-148.30045407084432,A,-15.476469847903513,-25.05116982773642,D,E,1
36-50,Black,Yes,Other,A,E,D,C,109.87439875711289,-16.861912941085215,C,-76.78504309615968,44.140342606163316,E,C,1
26-35,Black,Veteran,Muslim,E,D,D,C,-68.88478601577808,-37.08628659136181,D,-110.12440357929893,-56.34439332420964,E,B,1
51-65,Asian,Non-Veteran,None,A,B,E,E,-106.19069501006359,54.59292237954957,D,-103.22198004948572,-49.04169027527545,C,C,1
65+,Asian,Yes,Other,B,A,E,B,-127.21903570217002,-98.34293223458675,E,119.4907059219324,-43.67054865217823,A,B,0
65+,African American,Veteran,Jewish,D,A,C,A,-125.42199900664106,-21.849912746627588,E,-54.567949102687216,-45.37974303033044,E,C,0
65+,African American,No,Christian,A,B,A,C,-163.44947248030286,-14.83616687910023,C,71.06016965449605,-80.06031570303229,D,C,0
36-50,African American,Yes,Buddhist,C,D,C,D,58.295538317967555,229.66786515284775,D,-37.38188627470552,-12.19753002433029,C,B,1
51-65,Hispanic,Non-Veteran,Other,B,B,D,D,100.41494706319718,37.48725547374146,D,87.70832572830753,69.97230886666347,C,B,1
36-50,African American,No,Jewish,A,A,B,A,-114.30471801516198,-38.02961409607987,E,-73.65976288730762,159.2338669945805,A,C,1
36-50,Hispanic,Non-Veteran,Hindu,E,B,B,A,-198.65113687070178,37.32322277459579,C,-13.630247872259826,-71.27640845681927,D,A,1
18-25,Other,Non-Veteran,None,C,E,E,E,-50.685478902643375,-18.63191611661271,A,9.058614513252286,-176.04279011954497,A,E,1
18-25,Asian,Veteran,Jewish,C,D,A,E,44.736400519859664,-11.89697204474465,B,-18.01869138128243,-209.59499705104113,C,B,1
18-25,Asian,No,Other,C,C,B,A,182.61374145287266,81.65675846969694,D,-108.28063351296491,119.32769607313642,E,C,0
18-25,White,Non-Veteran,Other,A,B,A,E,159.18554868869455,39.72635359874357,B,-122.32568172172213,-55.20288535315928,D,A,0
18-25,Black,Non-Veteran,None,E,E,C,A,23.454156774066607,-89.2343794859426,A,110.27838924334965,-8.033212297707438,B,D,1
18-25,Black,No,Jewish,A,A,C,A,123.73296604960089,51.28360040274123,A,88.11496173347868,6.585953584891693,B,A,1
18-25,Hispanic,Non-Veteran,Other,C,A,B,C,35.972709904390065,-71.07238105827,A,-269.7130360126645,-12.269591328049348,D,D,0
51-65,African American,Non-Veteran,None,A,D,A,C,-107.4768680719593,145.00012685887418,D,126.69411862679905,-129.85600898180377,E,A,0
18-25,Asian,Non-Veteran,Muslim,A,E,C,C,160.00903268076837,51.864632478262884,D,-63.36365747205307,90.60579107109544,E,A,1
18-25,Asian,Yes,None,E,A,B,B,-55.59563794235235,92.00762653343378,A,-49.011909552635565,35.12723575669537,E,E,0
26-35,Asian,No,Buddhist,D,C,B,A,-26.679002491307468,41.13618050639356,D,-55.94818554060458,110.122775948692,D,C,1
26-35,Other,Veteran,Christian,C,E,A,C,-126.37211396580265,-10.147652404825427,A,5.932674644467877,191.76308821672475,E,A,0
65+,Other,Non-Veteran,Buddhist,E,A,D,C,174.20786150269313,-83.23244271845668,B,-51.44111383711667,108.68532167536034,A,C,0
26-35,White,Non-Veteran,Other,A,E,C,D,4.364906183695676,72.13317924403407,E,-124.76450835024566,-96.69979862704223,E,C,1
51-65,Asian,No,Muslim,D,B,C,C,160.43729834132333,-64.75206668880546,A,167.2780102256922,-79.16944986522452,C,B,1
51-65,Other,Veteran,Other,D,E,D,A,-82.5150123086841,55.43070554087001,B,-62.99150150007598,-96.0928447626823,C,B,0
36-50,Asian,Veteran,None,E,A,B,E,29.652548802519103,-6.455322971762384,D,4.168213360468911,22.62083877337099,D,B,1
26-35,Other,Yes,Jewish,D,C,D,E,-129.76856411920133,61.33106531477511,A,-110.84619924146703,140.0585581710083,A,C,0
51-65,Hispanic,Yes,Muslim,B,D,B,C,-191.9829428928896,-221.6702919597277,C,-25.823057410608737,40.44914863314092,A,E,0
51-65,African American,No,Muslim,D,E,D,C,11.894247922506125,-143.18607303016194,D,-55.8910539263733,-117.84244966054503,E,B,1
51-65,Other,Non-Veteran,Hindu,D,D,D,D,-1.8711234694132262,72.44401776862045,C,-3.0631444355933133,-38.29956629406722,B,B,0
18-25,Asian,Yes,Buddhist,B,E,D,B,-150.7014869568304,-48.64946597816773,A,-128.26892642997151,109.41167440682548,E,B,1
36-50,African American,No,Buddhist,D,A,C,D,36.48044742702027,79.72491970696346,E,205.8681051069541,-21.445720614899408,A,C,1
18-25,White,No,Other,A,C,A,C,12.203607825760708,-12.860178959400795,D,232.22173209708689,0.3083878603955138,A,D,0
51-65,Hispanic,Veteran,Hindu,B,B,E,D,-27.519876977149266,-102.99648323825737,A,147.41590912424573,36.17215997289263,E,A,1
36-50,White,Non-Veteran,Hindu,A,A,E,B,-53.01907758799642,-51.834513342733324,B,-82.18065461681248,-154.00649968009355,B,E,1
18-25,Other,No,Jewish,C,E,A,D,122.27899993905673,2.5713542359361763,D,54.416345770139394,33.013247963180106,C,C,1
51-65,African American,Veteran,Christian,D,A,E,C,80.60892939198192,-80.30649496975414,E,-40.96665854133171,-199.8293909799104,A,B,1
65+,African American,No,Hindu,E,E,D,B,20.51451258875567,156.685460113511,D,152.32227426557563,11.183761629876628,E,B,1
51-65,Asian,Yes,Hindu,B,D,B,D,193.2728397905946,-81.8733644496864,B,59.34875557233451,122.36958454378825,C,C,0
51-65,White,Non-Veteran,None,B,C,B,E,74.25559302779334,169.44995839450885,A,-272.6395961865903,-111.0929243380874,E,A,0
65+,Hispanic,Non-Veteran,None,E,A,E,D,-164.9648363745749,48.096260449766824,C,73.30692527884433,-217.68539760029552,B,E,0
36-50,White,No,None,E,E,A,A,-62.4632118585421,111.42588460416025,D,-50.363486995659244,-38.3918976321942,B,A,1
26-35,Black,No,None,A,C,C,B,42.60899971465003,130.32286423401234,C,77.26289394859502,23.86950687769643,A,D,0
26-35,Black,Veteran,Buddhist,B,D,E,D,128.07377376016075,26.51173696035332,D,118.35463180756697,192.63807754253193,E,E,0
26-35,Asian,Yes,Buddhist,C,A,D,D,-131.18709510033167,-26.617458610686324,C,-166.00883396547303,-94.87445551302905,B,E,0
26-35,White,No,Buddhist,C,C,A,E,-25.134158817502094,83.16801738390788,A,136.68725523210645,-29.05115109191391,C,A,0
26-35,Hispanic,Yes,Other,C,E,A,E,94.96066265870002,150.8699356251485,C,-6.694392589240296,-125.63317136986467,D,C,0
51-65,Hispanic,No,Hindu,A,B,D,E,-96.694403081204,-38.105129902101545,A,154.0693996814731,-67.59653283725862,D,D,0
51-65,Hispanic,Non-Veteran,None,A,A,A,C,175.5097793895422,-53.196473924347906,A,42.628879052789756,7.313546349656236,E,E,1
36-50,Other,Veteran,None,C,D,E,E,109.10312379459855,124.0366215847905,E,-125.09680352734082,175.4479666924115,C,A,1
26-35,African American,Veteran,Christian,B,C,E,E,89.90951144847563,-9.993360800593603,B,-47.100143283186235,-60.24701067009711,B,C,1
26-35,Other,Non-Veteran,Other,D,A,B,B,-103.99790247078083,74.78466638183122,C,126.88949830399024,-48.0584483022435,D,B,0
36-50,Asian,Yes,Hindu,A,B,E,D,132.08929269481538,-34.25405856746229,C,-1.590144662313236,-9.662712584941456,B,B,0
65+,Black,Non-Veteran,Other,E,A,D,D,45.60865664987311,-75.2739894418776,C,-35.2029889130656,50.41966645594103,D,A,0
65+,Asian,No,Christian,C,D,E,A,-18.11924135766412,-69.32914704678419,B,-13.573034949620602,-129.0287942610333,B,E,0
36-50,Black,No,Hindu,B,B,C,A,-60.01514380443841,41.78764527454397,D,-33.64227615331632,-86.8987998618318,C,D,1
18-25,Hispanic,Yes,Christian,E,C,A,E,-69.10366627869792,-78.70481296178731,B,-53.8132068468827,-129.7744773803673,B,E,0
18-25,Hispanic,Non-Veteran,Jewish,A,E,E,E,-28.954244992876397,27.691049096359855,D,144.49615264936162,-45.83338457163986,E,C,1
18-25,Hispanic,Yes,Buddhist,A,B,A,E,49.87637085942379,-152.79896888233372,A,-139.49196918492012,-36.83889065817906,B,C,1
65+,Other,Non-Veteran,Hindu,D,C,D,A,-89.02346139139225,22.88832777787934,C,-146.23362879030606,15.6514930730024,E,D,1
18-25,Asian,Non-Veteran,Christian,A,D,C,E,35.607290442150784,150.72787936331318,A,-13.55146321443489,-86.01951642620581,A,B,1
51-65,White,No,Muslim,E,E,A,D,23.773791664748725,155.62084569947632,A,111.72519604900653,25.871487175204127,D,A,1
65+,White,Veteran,Muslim,E,A,E,D,-46.14781969518397,-14.512805364393316,A,150.00133229593985,-62.4617880200619,E,E,0
18-25,White,Yes,None,B,A,B,D,72.24792623230158,51.59477328660677,B,50.43526472580693,-83.90972729041944,E,A,1
36-50,African American,No,None,D,B,A,C,-15.065016781355206,-56.30690328659711,D,-102.89217303104479,43.66295455423897,B,B,0
36-50,White,Non-Veteran,Muslim,B,C,A,B,-158.23017865302472,63.92165491403452,E,134.25468515912362,-66.53350804151607,B,E,1
36-50,Black,Yes,Jewish,C,A,B,B,-74.14256852801542,59.10178528966876,D,-39.28548351254808,-61.25157396173111,A,D,0
26-35,White,Veteran,Hindu,B,A,C,D,135.95112523963172,9.990828946999821,B,79.92061421683692,-5.6246746764500415,E,A,0
18-25,White,Non-Veteran,None,E,D,B,D,89.6509802479137,111.4672148576723,A,-32.284591427177645,-127.23369780312265,A,A,1
36-50,Black,Non-Veteran,None,B,B,A,A,-61.422323257877096,108.50899700430399,C,24.41324768493382,26.24126504509372,B,C,1
65+,African American,Veteran,Hindu,E,A,A,E,125.84481846567755,-4.7920148756138214,A,-142.03712136784878,123.40337971344073,A,D,1
26-35,Asian,Non-Veteran,Muslim,D,E,B,C,-68.373866745666,-33.903964219835274,D,-84.36644317559792,-145.14691236351328,E,B,0
26-35,Hispanic,Veteran,Muslim,B,A,B,D,23.17371693032489,-1.8312706692471468,B,59.12992772931802,6.0988967769657725,D,E,1
26-35,Asian,Non-Veteran,Muslim,B,C,E,C,-26.617600177407404,-149.53401237723395,C,-44.68205063115687,-69.06708590199031,B,E,0
51-65,Hispanic,Non-Veteran,Christian,B,D,E,A,-99.94403198648435,6.491819973721894,C,88.48072920807193,51.1434272661877,A,C,1
65+,Other,Non-Veteran,Christian,E,D,E,B,-31.61533289778547,-196.23993565636655,B,51.68905757153646,-80.66349717514905,D,E,1
65+,African American,Yes,Other,D,A,A,B,-31.35802249394076,62.42496995003671,D,-89.87657907159377,-148.20832375091157,E,C,0
18-25,Black,No,Jewish,C,B,C,D,222.62310952695384,-23.261160803203442,C,121.11067279661638,109.48746755255297,C,C,1
26-35,Hispanic,No,Other,E,E,D,B,111.54354460110329,29.184311853196405,A,106.5608955886542,-38.8150660822816,A,D,1
26-35,White,Veteran,Hindu,C,D,E,B,109.0885719284915,-128.14296688068615,A,85.35586311294504,127.6433432495206,C,B,1
51-65,Other,Veteran,Other,B,B,B,B,-279.4132601022952,45.667144474587914,D,-182.79447063947654,40.8926625833892,E,D,0
26-35,Other,Yes,Hindu,C,B,A,E,-102.84469381616128,148.06961811125527,E,-103.5250457536898,26.808087781321838,D,E,1
36-50,African American,Non-Veteran,Hindu,B,A,A,B,-104.11442838063924,46.22605306389026,A,-169.04251222828555,-5.175846402533551,C,A,1
26-35,Other,No,Other,A,B,C,A,95.86102188638125,42.212332709939645,B,-32.83910065877125,-89.87941051439637,B,A,1
51-65,Other,Non-Veteran,Buddhist,B,C,E,A,-96.16561978750724,84.3799334718778,D,-145.30200727684255,-50.99638648704533,D,D,1
36-50,Other,Non-Veteran,Christian,D,B,D,B,28.097515158896787,25.233908421960578,C,48.22815925905002,-22.765086481015395,D,B,1
51-65,White,No,Buddhist,E,B,A,D,-93.11116134249225,6.312703145633705,C,-62.61547405742337,11.571119067900531,A,A,0
26-35,African American,Veteran,Hindu,E,E,A,D,-146.360289883224,34.60143684436039,B,11.323843178194135,64.05849560606721,B,C,0
51-65,African American,Veteran,Buddhist,A,B,B,A,53.54574348276624,-65.31793855573326,E,-5.239776088639852,-1.2563305885520177,A,C,0
26-35,Hispanic,No,Buddhist,E,A,E,B,144.72607427212967,-81.37354555015384,E,218.42490253465164,68.78945867373804,D,D,1
51-65,Asian,No,Muslim,B,D,D,D,-40.399527671325416,49.685705809339744,C,102.65521426961337,19.87638010455752,E,A,1
36-50,Black,Non-Veteran,Hindu,C,C,B,D,-107.9309030885749,40.52252055101117,A,-173.98984638878696,-60.211817642430546,B,E,1
18-25,African American,Veteran,Jewish,C,E,D,C,23.197897273260644,-62.985797968268145,B,-44.4410977944846,-128.20373639881,D,B,0
51-65,Hispanic,No,Other,D,B,B,D,44.67833690477788,124.15029630560701,D,-37.56100813136458,60.66030617493935,D,B,1
18-25,Black,Yes,Buddhist,C,B,D,E,-67.89256551518199,-26.840141676369594,C,-59.79039059950001,-17.766580723169284,C,B,0
65+,White,No,Other,C,C,C,B,-27.05134021807265,141.3425509529879,C,-18.315147659202093,30.42920398946329,B,B,0
65+,Black,No,Muslim,D,C,A,D,21.95806417576515,12.313568601877702,B,-142.3760472678815,86.6077255696614,E,C,0
36-50,Black,Non-Veteran,Hindu,A,B,B,C,-49.61770800262159,-63.20539507419597,A,88.14716022344672,89.09416187985038,E,B,0
26-35,Asian,Non-Veteran,None,C,B,D,B,-54.06163432854245,-5.249918916740069,A,-106.10730394085688,-113.35643873870993,C,C,0
18-25,Black,No,None,B,B,A,D,-46.96873784618391,7.535416739631253,E,79.45493631872917,-24.96230694412024,A,B,1
26-35,Black,Yes,Buddhist,E,C,C,C,-42.9624518292978,54.00130375823382,B,15.513604718547686,185.00765160120375,C,B,0
18-25,Black,Yes,Buddhist,E,E,A,D,-27.933320582589566,23.080807449716314,E,48.7295299489079,-216.3320755174414,E,B,1
36-50,Asian,No,Hindu,A,A,A,D,71.96961689084914,-31.122124900994784,D,-21.064880429452206,134.5555546230617,C,A,1
18-25,Asian,No,Jewish,C,E,E,B,0.322827220917924,23.58018999896125,B,80.78963823148793,-0.29971226941954593,B,A,0
51-65,Other,Yes,Christian,D,D,A,E,-32.31361723621473,-6.171062363319079,B,-153.38339255433021,-117.71227604530831,D,C,0
26-35,African American,Veteran,Muslim,D,B,C,B,-104.47415750185785,-33.93623744226432,D,-2.8053228763386096,-141.80058225332965,A,A,0
51-65,Other,No,Jewish,D,E,B,C,-1.8445549921179916,-60.776436150076584,D,-185.74448872460414,115.34934350954171,E,E,1
51-65,African American,Yes,Muslim,C,E,D,A,68.58965568479029,184.10075495603294,D,17.038864511190795,-116.41630206708898,B,C,1
26-35,African American,No,None,A,D,D,B,-0.1408902311970392,38.962840036785494,C,160.61525656450343,-18.358687775313342,A,C,0
36-50,Other,Non-Veteran,Jewish,A,E,D,B,-37.63451403358686,-146.29425565971786,E,130.7571218031126,136.0855967474056,B,E,1
65+,White,Veteran,Buddhist,A,D,C,D,-235.03266328731743,64.62783619914909,C,-29.04145673871617,72.08010146907415,A,B,0
65+,Hispanic,No,Christian,D,B,A,B,51.73866887541101,72.71658089962001,C,-144.29302916546393,95.21018848487786,C,B,0
51-65,Black,No,None,B,D,C,B,77.93750215854666,57.47726543309166,D,42.95441863211247,261.2379960687215,B,B,0
36-50,Black,Veteran,None,E,A,D,D,130.85297576972403,-43.19712956096487,B,14.273525559094885,62.455423206463756,D,C,0
18-25,Black,Non-Veteran,Hindu,B,D,A,C,20.26541743317106,86.34904371547833,A,-121.03575650393958,-14.166946856202589,D,B,0
51-65,White,Yes,Hindu,A,E,E,C,-0.21863136149912066,16.372743258113573,D,-30.99500642869508,0.3847645286543719,A,A,1
36-50,Asian,Yes,Christian,B,B,E,E,73.94020718777499,-198.67001679312517,B,112.02208298949918,-15.301765806208492,A,A,0
26-35,Black,No,Buddhist,C,E,C,A,6.242315828187006,155.9528466560991,B,-95.72780813780584,-106.49492389770924,D,D,1
36-50,Asian,Yes,Muslim,E,A,D,E,-24.863135145960417,10.688814995245188,D,-21.91134989057172,63.39188627875804,B,E,1
26-35,White,Non-Veteran,None,A,A,B,A,72.55778875069268,-73.01789055264246,D,95.40315296379184,-42.63736633502439,C,C,0
65+,African American,Veteran,Muslim,B,A,B,A,27.008502216527745,-149.84672731884044,C,145.03298449508642,-138.6935906375941,C,A,0
36-50,Other,Yes,Jewish,C,E,A,C,56.63918327054195,-88.06737623701612,C,64.02646276946695,-45.82897379435798,C,D,0
18-25,Black,Non-Veteran,Other,C,A,B,E,18.85141532444781,179.03186773495946,B,22.18968172508859,-15.884043170625976,C,C,1
65+,Hispanic,Non-Veteran,Other,C,A,C,A,-161.83859393518503,-37.73597849600903,B,-1.1390580812751478,-8.645089828803231,C,E,0
18-25,Asian,Non-Veteran,None,D,A,E,B,-73.29871515174901,-3.800303952455523,D,-78.71309374628085,26.297090044003408,D,C,0
18-25,Hispanic,No,Hindu,E,A,D,A,135.26782289882985,-134.576877202004,C,-56.81865054915396,-135.64597811574586,E,D,0
18-25,Other,No,Other,C,C,B,E,55.013624823480676,-54.799501328846176,C,-39.626677691158804,-40.97337973003385,E,E,1
51-65,Black,Veteran,Muslim,E,A,B,C,-16.527068759150733,-161.5149469324585,D,-31.8901934518354,34.746081276899396,B,A,1
