disability,Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Mental,No,E,D,-115.31737133271332,E,-1.4791326402434806,152.4148840658757,98.01495052025608,51.99071917392896,D,C,-14.609520342271976,E,-4.0276923983216895,A,27.2952725529083,D,D,-209.21977533810758,E,1
No,Veteran,C,B,-114.95859971643779,E,130.25992723628238,-26.620812391181374,-104.0678737594767,6.542209374444272,B,C,-133.53380282205595,D,20.26288989816033,B,10.883406387782424,D,B,-10.028783041022375,C,0
No,Non-Veteran,C,C,-40.062341494805246,D,-50.61111157113521,-147.5439066200736,-243.2863873189947,147.96309567894573,D,D,53.88151876528053,D,-22.13592463738782,E,128.81605428039316,B,E,-134.9367268041743,E,0
Physical,Veteran,B,A,94.42101222605238,B,-138.92922677882,-28.838634943818985,-28.507649998065858,-93.78143081978165,E,C,98.3254611461072,C,-58.308143033331696,B,-136.95305226184874,A,D,-92.27987685431049,E,0
Mental,Non-Veteran,B,C,-45.71506558781378,A,34.24128974907546,122.71827618466315,-30.263034069148333,-55.33742030904557,A,E,9.66358949236366,C,62.9429306156262,E,141.75199448825754,A,D,58.5533359560791,B,0
Both,Yes,A,B,63.69117794214107,E,-47.57124673516035,86.11823705353481,86.98281019658302,40.06740206219669,B,C,-76.23916631820609,D,68.11375919155135,E,8.781230772707149,E,A,-1.1038797715652888,E,1
Yes,Veteran,B,E,-72.23310572585498,D,13.450139807823986,-8.043471806973484,-27.897537134914742,-126.72200409677828,D,C,3.9474423796596803,C,-67.76121297020345,E,-87.04506043483661,D,B,57.60956955114801,B,0
Yes,Yes,C,A,138.6357656963332,E,-95.67663794664122,-68.56744202803728,114.21622925975466,-24.197883568202585,E,A,-258.33363628946023,D,41.31052468050635,B,96.7962143542542,E,A,139.23093482595178,D,1
None,Yes,E,A,-178.4195561011289,A,-208.94186104306246,-82.24541152195283,-14.861877411394442,27.035046415365215,D,C,-48.30229765259497,A,19.26771976479342,E,-152.88577077473394,A,A,-146.61365573901284,B,1
Mental,Veteran,C,B,150.30421377892452,B,-16.05539334640655,107.6710799558895,86.55145260916117,16.47765811086038,E,D,11.645435940766365,D,-99.25924568385078,E,-129.92563824044254,D,C,-3.3955197518994735,E,1
Yes,Non-Veteran,D,A,-158.7734619603546,B,156.5608384717202,59.50208028496943,106.38302974464384,37.6519983212516,E,B,-21.43700848070816,A,73.64041756698748,D,32.79402491559074,B,C,155.41396421003785,B,1
Physical,Veteran,B,A,-53.10835797644769,A,-38.58541541209768,17.936924743859233,-34.28308078367077,-86.69703013100869,D,B,121.2032036874245,B,14.038905928259346,A,-43.953936950713654,E,B,-140.84711795220213,B,1
Mental,Yes,A,A,-88.44397153465184,E,188.0256527645056,93.21828542458347,103.5450091751849,-32.90933443747767,E,A,-92.7661980823178,E,115.57282752803542,B,100.24015731774504,D,D,2.257230492145631,C,0
None,Non-Veteran,D,C,-17.243047034333788,A,-19.214845196092696,17.588617067638644,-103.41613264840232,-21.21815323701043,B,D,140.160755930549,A,43.62200410571667,C,-147.2681487349232,A,B,70.69766158047014,B,0
Yes,Veteran,D,C,-50.62476992722268,A,-52.974258670035965,-2.899381669188974,96.14436517670805,-65.65695427345392,A,D,-144.8647785946694,B,114.85928339535147,B,-191.6004609445968,D,A,-52.486174416484054,C,1
None,No,B,E,-0.9910547444568074,C,89.88307178786224,-115.55388097783734,79.62267466035021,31.86069717107683,B,D,-45.36566069235558,C,-23.81491795852965,E,-137.0932359748109,D,B,-51.98829624528767,D,1
Yes,No,C,D,9.437399252375583,A,-37.87017979335896,197.73321140479695,8.586474997700314,-12.35130976762289,A,D,37.615823150387044,A,45.25177650509261,C,27.71544979013751,E,C,-2.5514201780191583,D,1
Both,Veteran,D,A,-71.69793514708425,A,63.294341917316146,-77.59995623983927,-43.36753124898715,-98.27716309341736,C,A,69.61520718226754,A,-155.49481586044857,D,58.738811579954465,E,E,88.06797751464049,D,1
Mental,Veteran,A,E,-70.64133925082875,A,-200.64789402983624,-95.65464157471284,-76.81735508825717,154.1395700800684,A,B,-129.01018512522776,A,40.691988526346776,D,-19.541396799710014,C,A,88.30575368013692,A,0
Both,Veteran,B,A,-39.250510422684364,E,-44.385288051985114,-79.72137840337354,-39.0462506163789,-153.59601783122005,C,D,-50.814362945938655,B,-144.41375487680781,C,77.2034311873828,E,D,-94.60114887479016,B,0
None,Non-Veteran,B,E,62.1150338594864,A,63.52816901071405,82.6314099518519,-129.9494089841329,106.52399839733215,C,D,51.331230436073405,A,18.45716002748076,C,43.135658129323616,E,A,25.992978117957804,A,1
No,Yes,C,A,-22.142316058983575,B,22.7221535687559,-96.25509805413434,12.554201375858367,-306.5274659652325,D,E,-4.392557230852475,C,94.1766446037904,C,-9.484980153041302,A,E,-242.52640151662894,B,0
Physical,Veteran,D,E,-8.567545034280993,B,49.11564674060285,87.00660872113704,-113.54971250944261,2.5681660625095453,D,C,-19.420892362873694,D,53.121949575368276,C,122.83758641074138,E,B,71.75302527356956,A,1
No,Veteran,C,D,26.686411550950634,B,-124.43046105048825,-120.97415045470996,-2.1468738453069744,17.95905177717502,B,D,-85.37854737875546,B,-39.971347397548776,C,-29.224348310842146,C,C,49.95077803290987,D,0
Both,Veteran,C,C,87.06228782893479,D,-36.65003930997246,-55.653695252819766,4.895745632058964,77.2709152609908,D,E,-221.4420185512351,D,-143.18967668002753,D,54.905750350240744,D,C,186.28297343017528,C,0
No,Non-Veteran,A,D,-9.095026559173489,D,18.938410833065124,-20.136974507344043,-170.7396662112893,128.27831955930148,A,A,-79.32499834401536,D,84.54657755063121,E,88.80632523573796,D,B,-120.25901246362591,D,0
Mental,Non-Veteran,C,D,56.760585769904345,C,-57.76835200185789,212.1047579935888,109.57381124807624,-95.93148729206492,E,E,86.21448228119904,B,-223.17257969059204,A,10.332582637604707,A,B,-30.471110404776734,D,1
No,No,E,C,-87.11348332996313,C,-174.90832061155334,235.77990064180958,-19.722264590325793,14.251663753562195,D,B,-88.23711779569365,A,80.40060625024753,D,37.56850437658585,B,B,-105.22870709872232,B,0
Yes,Non-Veteran,D,D,104.89820892470493,B,-39.17247515891081,-29.710610343599402,-237.33061876361984,-71.24466327445514,D,E,-27.361805521692308,A,218.2594255085759,C,-0.05027531030746292,B,E,34.537314438964856,A,1
None,Non-Veteran,A,E,89.96245000492881,B,-159.765864047202,20.067395278964508,73.67187623453917,38.69813813745039,E,B,142.98720431879838,C,5.0809141810704475,A,131.3956718964812,C,B,7.1232140394725985,E,0
None,No,E,B,147.1092756988713,E,-89.46301841033116,9.005712569519142,-6.309178429814974,141.0813186962035,D,D,59.45807586470111,E,-153.60683031468153,B,-4.7245362368015416,D,A,-156.40293426607394,B,1
None,Non-Veteran,B,E,-40.38721679486887,B,-71.85509419057676,25.55496523689056,-152.4678915522582,-29.44444003922663,B,A,221.6442627244853,D,0.08433766406940123,B,-182.81617033903734,B,E,82.72736871666409,A,1
Yes,Veteran,C,E,-23.941850321200274,B,-26.967150238458355,-85.58673361859795,196.01586653847764,-4.125908715107034,D,A,47.5412482624125,A,117.57768205943795,D,19.634625117909813,C,A,-58.38157912327413,D,1
Yes,No,A,A,-101.84240443927916,E,-47.01338166382422,124.00134433175842,-146.33760589620596,72.63941946173014,E,C,15.054520419710624,B,110.72616975733496,A,35.93970152899349,B,E,216.305909077736,B,0
None,Non-Veteran,D,C,-149.54465322703192,E,-91.26555730832516,-1.28038677502542,-188.9676616456593,20.65579096514275,D,D,19.415397972532453,C,52.17937178820268,D,79.99996474467918,A,D,-36.95686480789085,C,1
Mental,Yes,D,C,-89.34561825425565,E,-31.054378268684484,19.170358620716303,228.61355743841636,-44.319893391368154,D,B,99.17468379953529,A,21.885382594904836,D,-90.4655458129565,C,B,-84.35607269088004,E,1
Both,Yes,E,D,-10.78304767852045,D,183.10658860847622,-17.066149861373628,-153.81758636763723,-58.358108700779574,E,C,83.96749668642147,C,75.10224218943645,D,-62.94925483483842,E,B,-99.48659136676488,A,0
Physical,Yes,C,D,33.08378324714587,D,-212.55507851589698,-142.1700736300531,-51.67736928406623,-61.85467403198233,B,B,40.90118271000456,B,-7.777224031257085,D,4.56928238853984,B,C,65.15808565929521,B,0
Mental,Non-Veteran,C,A,-70.166819487999,D,43.914907648683226,-40.649031260875816,37.208856767307694,-63.774064993359694,B,B,24.56209648717022,C,60.785710920148375,A,207.2486298923098,C,A,130.2564071526498,E,1
Mental,No,E,D,-33.101911111770335,A,52.40282380708665,219.50413015980166,86.08471837120587,-111.14137691824529,A,C,40.690870791159014,D,82.64190609713725,D,-26.608251909091692,A,D,-7.65818226988003,C,0
No,No,D,D,93.25871095879741,E,-0.8531334153164489,215.36846980563547,4.611921093724874,76.48083388072702,E,A,-72.80780455915797,B,-28.113617444285698,A,90.19976263453542,B,C,-94.68275429757227,C,0
Physical,No,A,B,120.56308356954642,A,83.86713376678858,-34.76633126062343,-74.86818639225486,93.23467429407606,C,B,129.4571382037872,C,-81.47009846394953,C,-9.378374588834996,B,A,42.00683415441342,C,0
No,Veteran,C,A,-18.118191068177147,D,182.64705776026312,59.44711213851571,41.38054700940866,-25.79242097753272,C,A,-36.28945112540016,D,-8.667933308383189,A,-150.04512412200657,D,B,111.07470049755904,E,1
Physical,No,D,C,-66.39499274670499,A,33.76509279639389,83.84485043406231,-154.6772559885769,71.87616630464396,A,B,0.24127248978169383,A,32.97700819899697,B,-54.629973700387616,B,E,-111.25862069710819,C,1
Mental,Non-Veteran,C,E,116.16225671500054,C,52.46348182386977,152.91717014447278,41.843218267426536,57.605695349361106,A,C,-38.78329574388067,D,-209.53378854900237,D,-3.8479053276941464,D,B,42.88684651487916,E,0
Both,Veteran,D,B,153.46821810978034,A,8.65899293053269,-269.38304958426676,-119.7762779667396,0.8606812543062019,D,C,44.9217229424236,E,52.00723142713557,A,-125.72348001532806,A,B,90.38825052144456,A,0
None,Veteran,E,D,7.055922038563296,B,186.31818243740815,80.4256204453456,-156.5087070466571,-144.3044375860032,E,E,-136.40340905146,C,50.58507480529643,D,241.2690744845261,A,C,-105.60369896172632,E,1
Physical,Non-Veteran,D,A,-54.228779210453645,D,29.846721543895395,-35.27580031934166,97.3461224665314,-187.05406225123735,D,E,70.00251090604881,E,62.26457747167369,A,-50.13720967756217,E,B,71.00213421803845,A,1
Yes,Yes,E,B,83.1413974756106,B,29.437293428919293,-75.14408920096095,-100.9118120454666,-184.38485954186442,B,C,125.72887768620443,C,-164.71575433463912,A,-95.02993390557273,A,B,33.86301566719847,B,0
No,Yes,C,B,-58.80790819370919,D,81.32653179694813,15.831283278218326,-32.194911156744425,69.13549536726164,E,B,-150.37325538725776,E,164.66609809962898,E,-26.26369673169292,C,C,231.94779319171747,C,0
None,Non-Veteran,B,C,98.77963644907666,E,115.93523207148868,-57.62138652717017,67.67655914807204,-93.07063945570746,D,C,-15.70213027319134,E,174.43096377475746,C,-109.04298777014623,C,B,2.612703932403487,A,0
Yes,No,C,B,121.53431193823397,E,-37.4454183089686,60.86400349984675,-31.23256238567486,6.28820736807299,E,B,-62.99362130272481,B,11.38481691086255,D,33.594145556448275,C,B,-22.28530880543789,B,1
Yes,Yes,A,B,58.43020869808987,A,94.28461999472152,163.0715121490983,173.57062298696195,-56.142050263059474,D,D,-3.5339902715606457,B,190.6333951670102,D,-15.235077441794608,B,E,-35.7992299562007,B,1
Yes,No,E,C,-201.37364807847473,D,-129.69309332335217,59.6460746457643,48.1677938528806,40.6282193762354,C,A,44.906297331053345,C,-64.796391711436,A,-17.431683755552815,C,D,-150.85388280082103,E,1
Physical,No,B,A,-200.4437667099959,A,35.830774436667454,135.20747058977855,-58.56838101455668,43.953259165159245,D,E,-48.79293732352007,C,28.033911292140562,D,61.01126508237373,E,C,-90.2148640187087,B,1
None,Yes,A,C,-238.16315166489312,C,12.627449920596115,1.626882308107009,-20.408324696714068,-123.70323838755168,B,B,-70.24555099432558,E,116.85811276326656,B,149.70712825967297,A,C,192.33683552263955,E,1
Both,No,A,A,-1.0702791650892953,E,-1.0190017710416146,3.312528050962161,-29.479964838664248,-5.222736387461234,D,E,98.86913045728605,E,89.07909550365306,D,-55.413491167536385,D,A,-21.857428122107862,D,1
Both,Yes,D,A,91.48868709633308,A,-148.36083219713007,59.71984842309131,91.01820992231326,-30.332521240590125,D,E,10.658508638083132,E,-139.39219858445665,C,-76.225489435711,B,D,-149.93726918741623,E,0
None,No,B,C,41.483176345779505,C,23.0894373832864,-62.41160830965067,182.33508052582323,-39.29594367062108,E,D,-276.4586533845306,E,-79.24139759099513,D,2.922215975641819,C,A,-154.55869665763717,E,0
None,Yes,C,C,-93.00425914099122,C,-27.161380395073536,4.713337870802527,-17.411100162412918,-31.979721201284157,E,E,-17.369763609188603,A,-37.44104822686178,B,52.83944215438269,D,A,178.72649634298867,E,0
Both,No,C,A,164.9144830306633,E,47.41518550855378,189.88006311392041,-28.69931894937981,140.39873139780218,C,C,8.831923469966373,B,56.269536365156824,E,2.2691727783276527,C,B,-26.404934902688037,A,1
No,No,B,D,58.70939574234795,C,38.332301995127665,195.771021398047,-64.68188651739057,-2.9005560136416233,D,C,-46.160171064145246,C,-191.70117603897933,B,-140.31897692148766,D,A,146.91046398312722,C,0
No,Yes,A,B,-18.35748594385811,E,103.06218158459286,7.880881577382097,40.11492584498528,-150.38078697004954,D,A,-55.321410577199984,B,24.12541517895727,C,2.9523517550323493,E,A,49.406451419230336,E,0
Both,No,B,A,0.15264465834493088,C,57.35339413240849,-197.46048117038478,-135.58944476343515,98.44536697557254,C,B,-1.7008361224555668,B,79.6036582508574,B,5.8928190126767435,D,A,-94.6624666759662,C,1
Yes,Veteran,B,E,113.62669098444233,A,-87.57531948434483,217.946308470444,-108.35691838115855,-143.05216798148868,D,C,-30.351368396226963,D,-69.86388717406477,E,-214.7628242877442,D,E,183.78542990881454,B,1
Yes,Veteran,C,C,-17.955331383073055,E,-53.30545301034717,7.328883363561957,226.99749280794293,62.66026828294227,E,E,38.2975271984713,A,42.57720942166541,A,-120.11584527465344,C,C,71.2905790502936,B,1
Both,Veteran,E,D,-10.709226792631373,D,-29.23938038770535,197.85269910368092,-185.0780933826809,-95.59605021870401,C,E,-62.338022022279446,D,-0.20426864103203723,E,-228.0315005581561,C,D,46.680115447513714,A,0
No,No,A,D,-290.21678077312225,E,-29.399068917734688,16.703464452454046,40.67835496620937,-72.17378490133535,D,E,-13.925316760639046,D,66.78894591877172,D,230.52960123875485,A,B,158.76225065678392,E,1
Physical,Veteran,A,E,-46.37711752113204,B,161.24620058617242,236.76943471731485,-17.550545921532628,4.077711648708476,A,A,-26.725865602537592,E,95.56204607845042,B,-85.50911643286216,E,D,-83.48213922390042,E,0
Physical,Yes,C,D,168.51633274798974,B,-23.50702943250005,-13.254645599421744,23.087186145016755,-94.47592877503594,D,C,6.089650475685759,D,17.153565252739224,B,106.42844141250296,A,D,-35.971182356152845,B,0
Physical,Non-Veteran,E,E,-46.16821651276691,D,117.10802126334119,-5.872407825999668,-41.62121189905487,236.3529217386057,E,B,-117.1814941912271,D,34.89823588227668,B,-53.19185669433756,B,C,18.118081759689556,A,0
Yes,Non-Veteran,E,A,75.81561047758804,C,171.91944573410882,13.944415458918058,-185.88259112951434,54.90265692961018,E,D,40.15084921680381,A,168.10666696306308,E,-123.16093850158911,E,B,-1.6799408057006415,D,0
Both,No,D,E,-118.39755267848744,B,130.85300250893658,101.82032203321893,-71.26163833168178,-70.49375521533341,A,E,-10.04813885865485,B,-125.22203287625486,D,-88.8190691190821,C,B,44.51115854580524,D,0
Physical,Non-Veteran,E,E,-10.788601972996856,C,161.67356413741652,9.998664404631777,-213.77719408601683,-31.70048174687904,C,E,-195.58895352740032,A,87.7584200715955,E,-23.353504009266114,E,D,-135.6434291943677,A,0
Yes,Non-Veteran,C,E,-26.458475666047544,B,-129.15746438445152,0.29938386465260747,35.87926044471544,208.74251052354884,A,B,50.59342421318438,E,63.097540813539666,B,-182.0515607151788,A,E,15.11573849980323,B,0
Both,Yes,D,C,45.457143188746635,E,-95.08992325591569,-21.83108108949729,83.76219135002474,137.54611438300662,E,E,92.54766245688218,C,99.64765930921996,D,-5.760183744481783,B,C,102.56380454287424,A,0
No,Veteran,A,D,0.07495154930832565,A,102.8630851465905,-40.37757757379504,31.270558392811516,63.210462029847456,B,E,37.246348063079196,C,15.686776517666335,E,145.86749773098902,D,B,-52.163449085383796,A,1
Both,Non-Veteran,B,B,33.51563756504582,E,92.63876579954817,-95.56117065548254,78.47707943754328,12.669097774152869,B,A,27.392650390110663,A,-24.288011215724232,D,-23.995581380884616,C,E,130.0729832402837,A,0
None,Yes,B,A,-17.38073796741028,B,-77.59521023709193,-130.86811620739056,112.50499204039089,-144.06543251374615,A,C,5.165938582261211,A,49.07349999781265,B,-302.6746072166804,A,B,-241.62111464393087,E,1
Physical,Non-Veteran,A,E,135.01708625356233,A,134.64116210154157,97.73779499664033,-9.334156578701272,122.28308994526958,B,E,134.63228420600723,D,96.70438403843885,D,-186.43921914179785,D,C,26.304164702351784,A,0
Both,Yes,A,A,86.44060540249902,A,-209.52290121013917,-24.04421683637277,90.46129828585543,-102.2009576990205,E,E,-10.672269623097064,D,44.309863655568485,B,34.15832181128166,D,E,7.46008558375445,C,0
Mental,Non-Veteran,C,B,-62.47991577192167,D,1.669025923192788,107.93413872194668,25.61002406169565,-118.76744456527,D,C,-77.26565832398535,A,-10.70643841718476,C,-87.02232292849244,A,C,-58.01041016574211,D,1
None,Yes,C,B,-8.325720901263548,E,-17.09479611492225,73.12412506514411,11.850016573705005,-77.21285307657773,E,C,-193.58953513938522,D,107.11913225552064,C,159.464682206751,C,C,160.95960000431162,B,0
Mental,Veteran,D,D,128.22921110002014,C,13.955276630464553,8.155232962900177,16.892932382459673,-119.02605660099613,B,A,4.926233188134174,D,-158.3106971899096,D,-6.071979394670475,D,C,77.4397748840072,A,0
Mental,Non-Veteran,D,E,8.783644159966537,A,8.297004779964428,41.60402005081928,25.496125848697275,66.96611620566367,D,A,-4.159323341050362,D,66.82789839655877,D,54.201835527547935,A,D,-2.346940154897431,C,0
Yes,Non-Veteran,A,D,50.52785102358431,B,77.98175215663953,-59.466870181172794,72.82729419622261,-44.10401673128712,D,C,227.13973803752938,C,-48.530814108176834,A,-17.99141836980531,E,D,-41.61797989106975,B,1
Both,Non-Veteran,A,B,-57.06909526004821,B,177.90497333445828,97.69808713899543,20.054442979669183,55.6468630489681,B,C,-33.457832287717345,A,151.15476845405183,B,-67.43878861717987,D,B,-28.725504258670647,E,0
Mental,Veteran,E,B,-83.06564007970074,D,-156.38761567857702,6.005464951604761,65.20191769879918,-118.17420106681836,C,A,99.22787496550609,A,103.6965358634073,B,59.600078181987534,A,A,-63.55427637945558,C,0
Yes,No,B,D,14.862998851093806,A,21.92672769413878,-56.03280554999649,-196.7226885466656,-78.86861442557993,C,A,-110.59600841259913,A,22.462613093548345,A,22.508010059693408,B,A,58.71233225086616,A,1
Yes,Veteran,E,E,-195.1735000500717,C,112.91437418546633,-3.995537625281357,20.732198738942948,-160.0837569400889,E,A,-133.13262808457648,D,107.58378530422135,B,-4.289584186739182,B,B,55.128087645550416,A,1
Yes,No,A,D,-94.55676280370676,D,-27.13229089398154,-64.38707528208955,-167.22882119944032,71.66168271366709,D,B,-70.81863330130528,A,71.25367934349968,B,-44.95977503840088,B,B,-19.492368483170168,C,1
