nation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Brazil,C,E,E,C,D,A,C,C,-116.84345738526261,-197.68489613461412,E,0
UK,E,E,B,D,C,B,E,B,95.29634100761035,69.21412403295241,C,1
India,D,D,B,C,A,C,A,A,-207.36624409324017,-22.665637543601203,A,1
Germany,C,B,B,D,A,D,A,A,-69.27414500506994,41.761052899904314,C,1
US,C,B,B,C,E,D,C,B,72.75001851765099,-67.80088423304862,A,1
US,C,A,B,A,B,C,A,D,107.15749872606261,127.05705519592652,D,1
UK,E,D,A,C,C,C,C,B,168.44756448007686,-86.10649950911976,E,1
Germany,E,A,B,E,D,B,A,C,-182.67739182543,-95.43579105653482,E,0
Germany,B,E,C,B,D,A,E,C,61.03842088540527,-69.79516314154627,B,1
China,C,C,B,C,C,D,B,A,-32.33850418976233,1.3717721581008546,E,1
UK,D,A,E,E,D,D,D,A,156.8350326419284,246.06925151887057,E,1
UK,E,E,B,C,B,D,A,B,117.2439319208076,41.446769328305884,D,1
Brazil,C,D,E,A,C,E,C,A,109.49184255242493,5.8718756209824186,B,0
US,D,E,A,C,E,C,B,E,-23.817222189387422,-12.099523101035972,C,1
Mexico,A,A,D,C,A,A,C,E,-33.230446174333345,-151.349501177775,A,0
Germany,A,D,E,E,E,A,D,B,-4.323297330497835,70.0784360647468,C,0
US,E,C,A,D,C,D,C,C,-263.5595862547136,175.2877733302441,B,1
China,E,C,A,B,C,B,B,B,-162.55017491597414,48.51488534828559,B,0
Mexico,A,C,C,C,E,A,B,A,18.301061909179513,-58.0285269580998,A,1
China,B,E,C,C,E,E,E,D,95.79805987874755,49.296734629733706,C,0
UK,C,D,C,E,C,E,A,B,87.52566608218083,3.7339581562625193,B,1
US,B,E,E,E,C,A,B,A,-51.1800165856594,95.05428462458839,A,0
Other,E,B,B,C,A,B,B,E,7.122866427688518,-250.4012875251975,C,0
Other,D,A,E,B,C,C,A,B,-67.24419096041015,-128.97827085836667,A,1
US,B,D,B,A,C,E,C,B,93.94555530075691,145.45980116590744,E,0
Mexico,B,C,B,C,C,A,E,B,156.26155626361896,-68.90477782836808,D,0
China,C,E,E,D,C,D,A,D,-203.92470421699542,117.81491018709687,E,1
Mexico,E,C,D,D,C,E,E,E,100.69534380005443,47.63844256435999,E,0
UK,D,B,A,D,E,C,A,A,94.29568640345086,74.41438798779662,D,1
Mexico,A,E,D,C,B,B,E,E,103.76001233278032,-21.398880924347765,D,1
Mexico,A,E,C,A,C,D,D,B,43.91941044329341,71.64815452477968,D,0
Mexico,A,C,D,E,D,C,E,A,-19.663945617683638,13.196358017639822,D,0
US,D,C,A,E,D,E,A,D,39.5671777162393,-45.89950738468862,E,1
US,D,A,A,A,A,D,D,D,11.104087526088191,-64.60698321748605,A,1
Germany,A,E,E,E,A,C,D,D,-93.62039015326539,-108.42128605200976,E,1
India,B,E,A,D,D,D,E,D,-78.95247458292528,40.90609306302451,B,0
UK,B,E,E,E,C,A,B,D,-99.89686927702425,-94.21071004003096,C,0
India,A,B,C,C,C,C,A,A,13.27378568140799,-81.36301593545546,A,0
China,B,D,C,E,D,A,B,E,-156.96576780427952,-51.18274823985636,A,0
Mexico,E,C,E,A,D,E,B,A,126.82619380639046,-19.448926899457298,C,1
Brazil,B,C,B,C,A,C,B,E,-42.829610795909,-47.767034602791355,B,0
China,C,C,A,B,B,A,B,B,-91.50658908428983,9.813991782274288,C,1
Mexico,A,C,B,C,E,E,E,E,-8.563137569405026,33.08487010436687,D,1
UK,D,C,D,A,E,D,B,E,42.64431582114643,107.39567578010193,A,0
Brazil,B,A,D,B,C,B,D,D,-14.330666357762498,-159.42504688620264,B,0
China,D,C,E,C,B,C,C,B,113.23468219970043,-102.86076925954734,E,0
Mexico,C,D,C,C,D,A,E,B,-169.26242746019975,42.03613909667243,E,1
Brazil,A,E,A,A,C,C,D,A,56.525332092607385,-139.745321048751,B,1
US,C,C,C,E,C,A,C,B,-19.48595802122736,-46.240283950396766,E,0
Germany,E,D,D,A,D,A,B,A,-7.471292006732681,-173.9632905561388,D,0
UK,E,B,E,B,D,B,C,C,78.6356186628038,17.012984047115832,D,0
UK,B,D,A,C,A,C,B,B,56.90480262795781,-100.33899123031745,B,0
Brazil,E,C,C,D,C,B,B,B,-135.19773949100647,147.59214156487195,C,0
UK,B,E,A,A,D,D,D,E,47.584680690061695,-27.764607240152184,E,0
UK,B,A,A,E,A,A,D,B,8.611416982010635,-39.297668450973596,E,0
Germany,E,C,E,D,B,D,C,B,-13.991388555692977,-56.685291936515306,B,0
Brazil,D,E,B,A,E,C,D,C,-108.37717782810994,108.84634259488301,A,1
India,B,C,E,C,A,E,A,A,11.36946086069224,-135.13887906898788,E,1
UK,C,B,D,E,B,A,B,A,154.86448623782834,124.65644889053773,D,1
US,B,A,E,E,C,B,E,B,-72.37055640568781,-139.60517573639228,A,0
India,C,A,A,C,B,E,E,A,-52.14174507489009,-95.12773546144379,D,0
Brazil,C,D,B,C,A,B,A,E,-212.65446328375995,100.20774190535178,C,1
China,D,D,E,A,D,D,E,E,-42.61531324909865,-82.79883342559253,C,0
Other,C,C,B,A,C,C,E,A,-8.876338669818677,70.395162496744,D,1
India,B,B,D,C,E,A,B,B,7.165839005595161,-1.8686856811147061,B,0
Mexico,C,D,B,E,E,E,C,A,-112.28883265746359,101.90731732803778,E,0
Other,D,B,D,C,C,D,D,E,66.63662624845627,-145.3395141912426,E,1
Brazil,A,B,E,E,D,E,D,D,42.210361770948666,36.03216492639139,D,0
India,C,C,D,B,D,E,C,C,111.7949739226546,224.13267866632762,B,0
India,D,C,E,B,D,D,D,E,183.48503071931972,13.73358407610302,B,1
US,A,E,E,E,E,A,E,B,161.4207624217746,107.05789040080037,D,0
China,D,A,C,A,C,E,C,D,-70.67573575428257,-80.91252775859262,A,0
Germany,E,E,D,A,A,A,C,A,134.53029027443287,-33.00691307748222,A,1
Brazil,E,B,B,B,D,E,A,B,-72.67893976517071,232.95485633702108,C,0
India,A,C,C,E,C,C,D,A,-106.20590222812287,34.38113601511254,B,0
UK,D,A,A,C,E,D,D,D,-29.706615460313717,82.81496304995227,D,0
Other,C,A,A,A,B,A,E,D,-23.51372611244225,-22.29858556444165,D,0
India,C,C,C,D,A,C,B,B,153.648582360785,-147.71459694801405,B,1
Mexico,C,A,B,B,D,E,A,E,-175.7351327096139,132.53250190831284,A,0
Other,D,B,E,B,B,B,E,A,-128.84479074636565,-37.73636574583135,C,1
Brazil,C,C,A,A,B,C,B,A,70.44056393341258,53.619088852017484,E,1
UK,B,E,B,A,A,C,B,E,-30.8552816858717,110.62677197330899,B,1
UK,E,C,B,C,C,A,C,B,54.62291113438676,-95.76125411547635,C,1
US,E,E,D,E,B,E,E,B,73.41001912275416,-74.32062350034198,E,1
India,C,B,C,A,D,D,A,D,-77.8051439219484,-86.61608626379686,B,0
US,E,E,C,A,D,E,B,D,130.60612210686887,179.446002626972,E,0
US,A,E,B,C,D,A,B,D,-183.2894935764866,10.14262255040241,D,1
Brazil,B,A,B,B,B,A,A,E,14.33020538895023,29.68437808875602,D,1
India,E,B,E,B,E,D,E,E,-139.55702303646288,82.22553225463099,C,0
China,C,E,E,C,A,C,D,C,-27.615232368616066,45.93319681080833,C,1
US,E,D,C,A,D,B,E,C,-66.91072581474742,154.53134917185625,C,0
UK,D,B,C,C,D,A,A,B,35.266650848598665,101.1342105331583,E,0
Brazil,B,E,A,C,D,D,C,D,-20.8172793120028,97.4307847555467,E,0
Other,A,E,B,E,E,B,B,A,74.15811607057694,57.68860570080601,D,0
Brazil,D,B,C,A,D,E,A,D,-16.11003683346616,-59.816544398197166,A,0
Germany,A,E,B,D,B,B,D,A,83.17541036741319,-18.15571430563361,D,1
India,C,B,A,B,B,A,C,E,-30.315122182069704,161.83648182201836,D,0
China,A,D,A,E,C,B,A,D,23.271238692617015,-221.04927529667413,D,0
China,C,B,B,C,D,C,A,C,-55.306653133572766,81.05206972646289,E,0
China,D,A,A,A,A,A,A,D,-154.63859125272356,-7.199215488331038,B,0
China,A,A,C,C,E,C,B,A,-30.28745683443092,-58.54567500136256,C,1
UK,A,D,C,B,D,D,B,C,77.07560148795037,-25.433706792682536,C,0
China,E,A,A,B,C,C,E,A,79.17014555337197,-21.05284759839675,B,1
China,C,E,A,D,C,A,B,A,-92.85809845633392,5.286950024526886,D,1
China,D,B,D,B,A,B,C,D,-28.551174237698728,-229.2663538612555,C,0
Germany,E,B,C,C,D,C,D,A,-156.45336696913355,-130.20362830650893,D,1
UK,D,B,D,D,E,B,B,C,164.42977630265585,80.28502792865804,E,1
Brazil,E,D,B,D,E,A,E,A,-67.04693067593881,29.11720045307236,E,1
Germany,B,D,D,A,A,C,D,C,171.50761678582677,-67.2723120314409,C,0
Brazil,B,D,B,D,C,B,D,D,128.5016533661742,77.45295793069259,C,0
China,B,D,D,D,B,D,B,B,-161.94379544623538,61.36591492938979,C,0
Mexico,A,E,B,E,C,D,D,D,45.40335531724163,48.470921668130366,D,0
China,D,C,B,C,C,A,D,B,181.67042704481784,-116.46495275809907,C,1
Mexico,B,B,B,A,D,A,A,E,120.70909001557814,-94.62904409404369,C,1
UK,D,E,C,A,A,C,D,C,53.155851230023806,1.3043415366437916,D,1
India,E,B,D,C,D,E,D,B,194.37161956763472,24.322355603346274,C,1
Brazil,B,D,A,E,C,A,C,C,29.611903693285306,-48.66328536067975,B,1
Other,A,D,E,D,C,D,D,A,-131.1849554917267,-3.1862986395828456,A,0
Mexico,E,D,A,D,E,A,E,C,-72.30425829019063,47.28884619530568,A,1
Germany,B,D,C,C,A,B,E,E,207.39490581468877,-67.52413959633148,E,1
India,B,A,E,E,E,C,A,B,-45.8676343107775,1.899653093916788,C,1
US,B,A,D,D,D,A,A,E,195.60740210419956,30.797713779049683,E,1
Other,C,D,B,B,D,B,A,A,-133.90057912341734,-35.60982926269766,C,0
Mexico,C,A,C,A,E,E,E,C,-14.567280489298032,-119.78040049358812,D,1
Other,C,B,D,B,D,C,C,C,68.4565419171818,49.7906776580981,C,1
China,B,D,E,D,E,E,D,E,67.74961505964127,-120.36474511691821,E,0
UK,E,B,B,E,A,B,B,C,51.08660183599007,-108.79031830846588,A,0
India,A,D,A,A,A,C,B,A,-14.507884624743298,99.3312532496832,B,0
US,A,B,A,D,D,A,B,E,119.38867765421033,35.44557586719485,E,1
Brazil,E,E,D,E,C,E,D,B,92.69693649421538,132.0333393327187,C,1
Other,D,E,C,B,C,D,B,C,106.60093748069697,55.61316879010193,C,0
UK,B,C,C,B,C,C,E,D,-44.995485200388494,242.56995248172433,B,1
Mexico,D,E,E,A,D,B,D,A,-60.805663109473876,-140.60447583283633,B,0
China,E,B,B,E,A,D,D,C,21.05161366497234,54.156753545058365,E,1
India,C,E,C,E,C,C,D,B,-79.57165842611758,-41.740571830751506,E,1
US,D,D,A,C,D,B,A,C,-1.8733593845493015,19.92824076996407,D,1
UK,A,D,E,A,B,A,C,D,35.00072190645847,-100.19802259423504,E,1
UK,E,C,E,B,D,B,E,C,157.71036438660764,158.55155414321666,C,1
India,A,C,B,B,E,D,A,B,-90.328089001361,-121.35771703898524,A,1
Mexico,D,D,E,B,A,D,C,E,-73.58814936905176,9.703898828303698,E,1
China,B,C,C,A,A,C,A,C,38.12553616186975,67.63005567751124,C,1
Mexico,A,E,C,D,B,C,B,C,41.08078427367794,-65.76001958219672,C,1
China,E,C,B,A,B,A,B,C,154.99998907926178,96.64335970600374,A,0
Germany,C,B,C,A,A,C,C,A,-55.68582678940336,-133.29018459304334,A,0
Mexico,D,B,C,C,E,A,E,E,-90.00094061298213,38.407585995531576,D,0
US,A,E,A,B,A,C,E,E,35.4212895190124,128.33524958428407,D,1
Mexico,C,C,B,D,E,A,A,B,67.56803609742961,127.20422907836904,C,1
China,A,D,D,A,E,A,A,C,177.57740669367877,-122.47192192704499,B,0
Other,E,B,A,C,C,E,E,D,-18.499073058307363,-2.6032863269914337,E,0
US,C,B,D,B,A,D,A,B,-85.088282884126,46.68080580874447,B,1
Brazil,B,B,B,E,C,B,A,D,176.4934224960298,-70.96001975250765,D,0
Brazil,A,A,B,E,A,E,D,E,-112.40523272129677,107.63039235678944,D,0
Mexico,B,C,B,D,D,D,E,D,-6.78979213397969,-44.43994920212509,E,1
UK,D,A,D,B,A,E,E,C,-34.93014694128277,-102.03107215229284,C,0
India,B,D,D,E,C,E,A,C,-75.62702938677874,-10.919517524732,B,0
Mexico,E,C,D,A,D,B,C,C,122.53673454067953,28.825104661672206,C,1
India,A,E,B,D,C,D,E,E,26.731112930979272,124.6701496142116,E,0
China,B,E,D,E,E,E,B,C,65.30706243526758,66.32254362252732,B,0
US,A,B,C,B,A,B,E,A,-21.694942177926123,-10.887354767852331,B,1
China,A,C,C,B,B,A,B,D,4.247539389646183,-39.65330413895787,C,1
Mexico,A,B,E,D,D,B,B,C,89.81751836389314,-65.12495247437754,C,1
Brazil,A,A,E,D,B,A,C,A,120.27566818624781,17.67375970199278,C,0
US,C,D,E,C,E,D,B,B,-56.184675479607336,51.47700376493086,E,1
UK,C,D,A,C,E,D,E,D,-126.48296055694455,-49.9243484184175,E,0
Brazil,D,C,C,E,A,B,D,E,-115.15593318752136,201.87768319558464,B,1
Other,A,D,C,B,B,A,E,C,-63.29227377587543,86.98109481074312,A,1
UK,A,E,B,C,C,D,C,E,13.295335261830482,195.17936783617893,E,0
Germany,A,C,C,E,B,A,A,C,-205.9290813500583,-11.894599761026067,A,0
Brazil,D,E,D,E,E,D,B,D,-34.464206210677204,-12.225131774182318,C,1
Mexico,B,B,E,A,A,C,B,A,41.84393438360968,88.52382110331332,A,0
Mexico,B,C,B,B,A,A,B,D,34.93457775289869,77.3703683124783,E,0
Germany,A,D,E,D,A,C,E,B,-27.400089191345717,13.598348162644799,B,1
Germany,B,D,A,D,A,E,E,C,-22.77803998986404,-61.80539631231956,D,0
India,E,A,D,D,D,E,A,B,-52.93096720267698,30.389456192639692,A,0
Mexico,D,C,C,C,A,B,B,C,49.4832401312268,62.90263788251439,D,0
China,E,D,B,E,E,E,E,B,-110.24550632127534,-48.497829747499644,E,1
Other,C,E,C,C,B,E,B,A,-301.5387606146521,-37.043246811263735,B,1
Brazil,E,B,B,B,E,C,D,A,9.867234059652974,-53.56013935039482,B,0
US,C,B,A,D,A,D,A,D,-37.87207215827214,-2.2306353794269502,A,0
US,E,E,D,B,E,E,C,A,34.153046316065875,103.5665914758548,E,1
Other,E,D,E,E,C,D,D,C,-168.53739743319545,-121.01700385992365,C,1
India,B,E,A,A,E,E,D,B,-19.524935285991344,98.77193417862375,B,1
India,E,C,E,D,E,D,E,B,13.023277326854856,8.187661025499995,D,0
US,C,A,A,C,B,A,D,B,128.7115123006286,-94.28480262975246,C,0
Other,C,E,D,E,A,B,D,A,59.14502296367855,17.695401442912843,C,0
UK,D,D,A,A,D,E,B,D,-8.201713637261978,110.66265393697503,B,1
Germany,D,E,A,C,C,C,C,D,87.29862226275075,-66.77353288126983,D,0
UK,B,C,C,C,D,B,A,A,-48.43359384302312,-140.8212748405635,B,1
Germany,C,A,D,C,B,E,D,A,-114.86509676723932,-86.58127027553431,C,0
Other,E,B,B,E,E,D,D,B,27.627852058415098,-15.21394693477904,C,0
Mexico,B,B,A,A,A,A,A,E,-113.39715122863548,-9.24696724772497,E,1
Brazil,D,A,C,C,C,E,A,E,-33.53532693482955,26.384636334563215,B,0
China,A,C,D,B,D,C,A,B,-64.7771724415514,41.41219661607868,E,0
Brazil,B,D,D,B,D,C,E,D,73.2461158545083,125.88802990971102,A,1
Other,A,D,C,C,B,E,D,C,61.12775244671006,59.727182994797836,A,0
Other,A,D,E,E,B,B,A,B,17.7342678861938,-43.09357245271697,E,0
Mexico,A,C,C,D,E,C,A,C,127.09655626333596,-20.054506238511028,B,0
Brazil,C,C,E,D,B,A,A,B,-139.71873098604254,95.46626471907072,C,0
US,C,E,B,A,B,D,C,D,18.484435718700134,38.569510234858654,D,1
Germany,A,C,A,B,D,B,E,C,-43.8730268212763,141.82030469902196,D,1
India,C,D,C,C,D,C,E,D,45.589261573331456,50.99497397047975,B,0
Germany,A,D,B,A,D,B,A,C,-67.64272051684172,-140.09769706107662,C,1
UK,E,B,D,A,A,A,D,E,-132.5127509912788,115.93058150555615,B,1
Germany,A,E,E,B,C,E,B,E,-72.5882210064033,-75.75500192850114,A,1
UK,E,D,D,E,B,C,A,E,137.8193695084675,51.05692077186489,C,0
Other,D,A,E,D,C,A,B,B,-34.114532123510706,-199.11048696967956,B,0
China,A,B,D,A,A,A,B,E,113.18010927089203,109.89037434243427,D,0
Mexico,C,A,C,C,C,D,B,D,-46.05576291446191,-15.465981345968324,E,0
Germany,E,B,A,A,E,A,B,B,-17.52236715424979,34.02058731227267,C,0
Germany,A,C,B,B,C,D,A,B,73.5908126874796,-138.5454618576273,A,1
UK,C,E,E,A,D,D,B,E,-40.71380954760758,-40.17670548068293,E,1
Brazil,A,E,E,D,C,B,D,E,153.48429216685778,-155.68070283206944,D,1
Germany,D,B,C,B,D,E,D,B,67.07682198718038,241.64064194163134,D,1
Brazil,C,B,D,C,A,A,B,B,24.153494270926775,80.91011434102774,B,0
Brazil,D,B,A,E,A,A,C,D,3.8539010493416757,26.700626460968596,B,1
UK,E,A,C,D,D,B,D,B,26.432638861592846,70.0081110730504,A,0
US,C,B,D,A,E,D,A,A,-67.52451861429542,36.910929243901876,A,0
Germany,D,E,B,E,E,B,D,D,-34.772088807550226,-34.09229478190369,E,0
UK,D,B,D,C,E,B,C,A,312.2814338292653,15.130930651164858,A,0
India,D,E,A,D,B,D,E,E,23.34381550383896,93.09831563420262,B,1
Germany,B,E,B,D,B,B,D,D,171.9624057287868,50.45682902262898,D,0
Mexico,A,D,A,A,B,B,B,C,-137.7300996689469,55.82075117298591,C,0
China,A,E,D,A,C,E,A,E,58.34956358065321,60.94074713495552,E,0
Other,E,C,C,B,B,A,B,C,-132.24667641462617,131.17750076319606,D,0
Mexico,B,B,B,C,B,D,A,C,49.449439832993505,-100.49184531827053,C,0
India,A,A,C,E,D,A,E,B,-57.80588218768186,-33.6932163840097,A,0
India,E,E,C,A,E,E,E,A,-53.75473256079787,117.48745571190476,D,1
UK,A,E,A,C,B,D,A,A,-57.69450748861505,32.83387568232318,B,1
US,B,B,A,C,B,E,D,E,33.33347703289666,-20.82097842998745,C,0
Other,B,C,B,E,C,C,E,E,-19.58718641484252,-173.75555891946843,D,1
India,A,A,C,A,B,C,A,A,-117.82941427334738,91.96676616084457,A,0
Mexico,E,B,B,C,A,C,E,C,223.42224634955122,-28.50143392038726,C,0
Other,B,A,B,D,C,A,D,E,-107.76482307057327,-130.98281569704173,E,1
Brazil,A,D,D,B,B,A,E,A,20.919841638558008,-90.23411411379858,E,0
Mexico,A,B,C,B,E,E,A,E,116.4251159584578,116.8930996246334,D,1
Brazil,B,B,E,C,B,D,E,C,101.9214950921218,103.14284567765435,B,1
India,A,D,E,B,E,A,A,C,90.45103597436548,-61.71546627935023,E,1
Mexico,B,E,D,B,B,C,E,B,-77.32115469761914,-202.6118339890553,A,1
Germany,A,E,C,E,B,A,D,A,59.51569995088987,-19.63744508807951,C,1
UK,D,A,A,A,C,B,C,E,50.30050210199914,-61.127353957582464,D,0
Brazil,B,C,C,A,B,E,D,D,282.52104581383105,-7.323970165686343,D,0
Other,B,B,A,D,A,B,B,B,11.280751522816464,72.19270416189288,E,0
Germany,A,E,E,B,B,D,C,E,-150.00790497861453,12.892677317320594,C,1
China,E,A,B,A,E,B,C,E,37.877484382248745,79.32108761936308,E,1
Germany,D,C,A,C,B,D,A,C,-144.904318368129,15.586136329534177,B,1
UK,D,C,C,C,E,A,C,D,-203.4687401288731,19.426398529414325,C,0
India,B,D,D,D,B,B,C,C,-63.259721047049254,-89.08747381952713,A,0
Germany,B,C,B,D,B,C,A,A,138.95603046254521,82.04771000591722,A,1
US,D,D,C,B,E,A,A,B,111.58993163558526,33.02979245192873,C,1
Brazil,A,C,B,E,D,E,D,E,-40.365628304927654,53.9417742147988,B,1
Brazil,D,C,B,B,A,B,A,C,-193.9303681888347,35.5752220046317,C,0
UK,B,D,E,D,B,D,B,A,-16.72957916257745,34.77682761564964,B,0
Brazil,D,D,E,C,C,A,E,C,7.770314549657649,-92.60207016598373,B,0
India,C,E,A,D,E,C,B,C,29.04690438028658,29.375755275867345,B,0
Germany,E,A,D,A,D,B,D,B,195.11077444402406,100.73004464195705,E,1
Brazil,E,C,B,A,E,D,E,E,-58.87025811357176,-51.697409435563934,B,1
Mexico,E,D,E,A,A,E,A,E,-25.878316542323688,67.63911486004831,D,0
Germany,E,B,A,E,A,C,D,B,19.917337080817237,-46.578664773744386,D,1
UK,A,C,D,A,C,E,C,E,-190.67359391958374,59.67527777473628,B,1
Mexico,C,C,B,C,E,A,C,E,-198.6488988475432,-45.74763421746517,A,0
China,E,C,C,D,B,E,D,C,-54.552205953099765,9.910942983163801,C,0
UK,D,B,C,C,E,B,D,B,-101.31890238550349,112.07029788822784,E,0
Other,B,D,C,D,C,E,A,D,-114.2363382731859,34.01767795778318,A,1
US,C,B,D,B,E,E,E,B,-22.910843567987513,-100.0699255742376,B,0
Mexico,B,A,D,E,B,C,A,B,-47.3832402096734,-67.17941800702607,B,0
Mexico,E,A,C,B,D,B,A,A,-58.52344113966104,108.66364000362931,E,1
China,B,B,D,B,D,C,A,D,196.62794504665186,-115.3871968937976,E,0
Germany,D,B,D,D,C,E,C,B,49.33987382177422,-40.59942215914338,D,1
China,C,B,E,B,E,A,C,D,-203.02487110550103,19.92655663194688,C,1
Brazil,C,C,C,A,C,B,B,B,-2.9010573770224197,75.61716493062039,D,0
UK,C,D,C,D,D,D,B,B,68.3529025347019,296.0172987799548,E,0
UK,C,A,C,C,C,E,E,C,-54.751230472950816,-117.98917984881405,B,1
Germany,A,C,E,E,D,B,C,B,-70.56325850453872,-35.16972950269357,A,1
India,B,A,B,A,B,D,E,C,-112.6019524242521,69.65308015254422,B,0
Germany,D,D,B,A,C,E,C,A,29.1190314134688,8.20839045183795,B,1
China,B,A,A,D,E,C,D,A,-175.61896758889876,-90.65159520605195,B,1
Other,C,D,A,E,B,B,B,E,-61.53171919232112,46.383766971181544,B,0
China,C,E,E,A,A,B,C,A,94.20568884879849,-61.276231669871514,E,1
Germany,D,B,E,D,B,C,A,D,48.60415909839111,-257.5347814946755,A,1
China,A,C,E,B,B,C,B,D,2.8775334750609565,57.33823768148353,E,1
Other,B,B,B,D,A,D,A,E,-4.968387052968147,1.3670874542088152,B,0
Mexico,A,D,D,A,C,A,A,E,221.22586697638476,-27.231471519433438,A,0
US,C,B,E,C,D,E,D,E,64.45526508175405,213.3214897507445,C,0
India,E,D,A,E,B,D,D,A,-160.09272444532888,-74.07579470541035,A,0
Mexico,C,E,B,E,C,A,C,C,-51.461306865805575,0.47969543880839627,A,0
US,B,B,C,E,E,C,B,C,-34.43384483843121,101.20293902622615,E,0
India,B,C,C,E,C,E,B,D,-82.70991804640343,10.725869256558335,C,1
China,A,A,B,B,E,C,A,A,-54.0045306206814,50.23343031055334,A,0
China,E,B,E,A,E,B,A,E,-193.5603806022986,293.7554967710824,D,0
Mexico,D,A,D,A,B,D,D,C,106.83160221139244,25.822360487297757,C,1
UK,B,D,C,C,C,A,A,A,-122.73994612491089,75.52572162301918,C,1
Other,D,D,C,A,E,D,A,E,46.88923448249317,-3.8916034746315655,A,1
India,C,E,A,B,A,B,C,A,-58.02890532183061,-81.57676011926222,B,0
China,C,B,D,A,C,D,E,B,29.315675352464016,-111.66210103476185,B,0
Other,A,E,E,C,A,B,A,B,-123.12248224520607,-52.105178451875226,D,1
US,D,B,C,E,D,B,B,E,-51.09712658408726,33.02311814371488,A,1
China,D,C,A,C,B,E,E,A,-123.91007639179162,-85.65880760089408,C,0
US,B,E,D,D,A,C,C,A,89.14806651407861,7.184852312653088,C,1
China,A,E,A,C,C,C,C,A,73.41566569049914,-73.73547181834998,C,0
China,D,B,C,E,D,B,D,D,-26.22655581712707,171.85898450755533,E,1
UK,E,A,A,E,D,C,D,A,-223.4896709152793,-50.20726409878041,C,1
India,C,D,B,C,B,D,E,E,-8.012291010083755,105.11770961873397,B,0
Germany,A,A,E,D,C,B,E,A,-9.325243328786332,33.491482098137524,B,0
Mexico,D,E,D,D,C,D,D,D,55.9313023952659,19.35359114818614,B,0
Other,C,B,E,E,D,B,C,E,-26.862250836708075,188.38393346079928,D,0
US,C,A,E,A,E,C,C,A,-53.932181051063985,88.1821727515909,C,1
India,D,D,B,E,E,C,B,E,-121.63771354755978,149.4310191311808,A,1
US,C,B,D,A,E,C,E,D,-150.28236394403655,54.205677192107515,C,1
US,B,A,B,D,D,C,E,A,-46.36302059767132,-5.080071357989309,E,0
Germany,B,C,A,B,E,C,B,A,68.16697755261045,-63.13975078886316,D,1
Germany,E,A,D,C,B,B,E,D,-101.77987790092413,-86.05128495953458,A,0
US,A,C,A,D,E,B,C,C,-43.4309169020775,-9.344545994257382,B,1
Brazil,E,B,A,D,E,C,C,E,-84.32139800804224,49.36536572802094,E,1
Mexico,D,D,E,B,B,B,C,E,41.31099424180399,-14.026970550957763,B,0
Mexico,B,A,A,C,C,E,A,E,2.1537830834921987,-19.366438443816143,D,1
Other,B,E,B,B,B,A,A,C,-52.78836574614321,72.4566850133296,E,1
Brazil,D,D,B,A,A,D,B,B,81.29117218097596,82.26720870071347,E,0
Germany,A,D,C,D,A,D,B,A,183.87295354051082,65.34343518217953,D,0
Other,A,A,B,B,E,E,D,E,134.192144537575,63.21271209775622,B,1
Brazil,B,B,B,B,A,A,D,B,92.46095510490616,-121.11345584954083,E,0
US,D,E,C,A,E,C,C,C,61.77977281117395,28.098879746288898,B,1
Brazil,E,A,B,B,B,A,A,B,-46.664327190817986,46.00576949504023,E,1
China,E,D,A,D,C,E,E,D,131.83218246837453,-0.5237248921077597,E,1
Brazil,C,B,D,A,B,A,B,E,-13.185632533369668,2.0705944287709164,B,0
India,B,C,E,A,C,A,A,A,-116.86118555120505,-10.998318530004592,A,1
Germany,B,E,C,E,E,B,C,E,-95.46151728323046,-2.6795747506059535,D,1
Mexico,C,E,E,E,B,D,B,D,-128.84990914359577,-32.23803208799645,B,1
Brazil,D,C,B,D,E,B,C,C,160.47704612836074,41.636820233992445,E,1
UK,B,C,A,C,A,E,A,E,-18.57982504132954,-68.57871500877577,A,0
Mexico,D,A,B,E,C,E,A,E,-33.85476063748866,-46.09137161026383,C,0
Brazil,B,D,D,A,A,C,C,B,-28.670096226017883,98.1092001133873,E,0
India,D,B,C,B,B,E,E,E,-31.71594144900107,98.2180273896301,E,0
India,B,A,A,C,D,B,D,C,-23.642694958452008,-67.9794781171688,E,1
Brazil,C,D,C,A,D,E,D,E,-0.2764050191733712,-7.439705912278664,C,0
UK,A,C,D,E,B,E,D,D,-40.05247888874238,30.682188713181475,C,1
India,A,D,B,A,D,E,B,A,-50.90147225103638,13.924095907501103,D,0
Mexico,A,B,C,E,A,D,B,B,229.71799317566956,20.956172256679494,C,1
US,D,D,A,E,D,B,D,C,-93.55902566391265,-151.91126044080096,B,1
China,E,B,A,C,B,D,E,E,-181.07817495916353,-31.57092158489279,B,1
Brazil,E,A,A,D,E,D,B,C,37.84040077948308,-94.41045367437545,E,0
Brazil,A,B,B,B,C,A,C,A,-86.79556262403135,30.27209492015519,E,1
Germany,E,B,C,B,C,C,B,A,52.4117025318657,77.88629169037291,C,0
Brazil,D,B,D,A,A,A,B,B,40.81846798753311,185.62945901404024,E,0
India,B,B,B,D,B,D,B,B,-28.051462952899662,-85.86556558249369,E,0
Other,E,A,D,B,D,E,D,D,-67.31184449891498,84.63658312823259,C,0
