marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Single,149.39877442992943,21.321207212297686,C,-45.833193217994854,B,22.382509946718567,D,75.42276693333885,106.52950293962667,-157.7429647334424,-160.76306105725257,170.50067499920462,B,A,B,A,D,-4.874499562122381,157.21304866544548,0
Widowed,-11.34957949717813,-23.74762491070726,C,40.563705932300856,D,-63.31017420672843,B,49.57820054885565,175.8096859461941,38.34282601276829,11.059811306580619,126.09448448582295,E,B,E,D,B,-89.9896859964489,-43.96724893359109,0
Widowed,37.363468101564024,-136.3879517479829,E,135.55582976269028,D,-0.7556689900178248,A,229.9345210955691,157.36037359018144,-76.34643978844971,-47.26676585328026,117.00582985713143,C,D,C,D,A,-29.529746799287622,-69.06967522344897,1
Married,-186.4651021356951,-20.900827528070256,D,50.024372419556315,D,3.2228290595833284,C,30.69198198516313,-40.87854348318684,180.17790282118364,-59.49293933205393,129.76060933167216,A,C,C,A,D,-83.3364165431187,45.34739467185219,1
Single,-69.13354932998878,37.68106485170632,B,98.86394313548335,D,-40.40772330335356,E,81.00330014935027,-4.550046064904771,-77.08249914954649,-76.53675438017675,-60.075192248453234,B,C,A,A,C,-15.36575782827813,40.64418739251425,0
Divorced,-26.420519979164254,25.207417756587798,A,88.7883333771069,C,-36.52244372845062,B,8.470048488907821,178.1847675654992,-78.54254551256959,7.349626244523715,34.18424004638948,E,E,B,D,E,102.53796910962379,49.50270317215864,0
Widowed,6.169949822577967,-194.75947159409986,A,-117.17849573108114,D,-20.085190218965508,B,68.5720225078903,-48.444888402613145,152.8248959800917,6.582294991293297,42.88942451492833,E,B,A,E,E,-3.118138140729571,-54.62578613755022,0
Divorced,-189.93567823113963,-43.25302631782596,B,-57.79811165829712,B,-1.6195836933743997,A,117.31606942261234,-143.48194066537243,137.71530403515848,-88.52900348101574,-123.91386599524468,C,A,C,D,E,-35.85980060916363,69.27371478688627,1
Single,-32.895341412587406,98.70781637848988,C,17.671218859787512,C,111.44568254479414,D,-162.68397952543233,81.3553358817468,-6.013552838500555,11.839528008265884,16.370387949424707,A,D,B,A,E,144.53836855246763,-69.78845731443282,1
Divorced,2.135226898711943,-282.84409504808457,B,-20.62353370699137,D,-84.34308284821441,D,-100.39987538192037,20.255759846444104,-5.756629770771116,160.73498954078045,-164.8902165559458,E,C,C,C,B,64.2877337435525,-173.83953730023444,0
Widowed,-40.04579289158522,14.785488976929873,A,-98.91454551291301,E,-19.25716427635181,A,-124.6972813848656,-282.0731292487865,143.42117776934452,266.74594403800876,-30.228583280823468,B,E,D,A,E,68.72712260893498,-93.4251488236168,0
Single,21.5966775903311,86.98261490937298,D,-66.02639174633808,D,188.95510180294144,B,40.47293661893792,-40.282003550032755,59.79532623389881,86.59435706580219,84.54460294708673,B,C,B,B,A,-60.895513770113276,-98.34195941086243,1
Widowed,59.77899983812631,-69.19495898582608,C,58.1102025547511,B,39.962473582840815,D,119.94984383315237,19.989955031467638,79.4672350843993,48.35005662822228,-135.0795400226322,C,E,C,A,C,75.27901923998607,161.38229645409456,0
Widowed,54.144445537680305,86.08165358171232,B,-135.57883560337248,E,-323.9601675591424,D,-233.8257543262531,-121.54901492940947,-38.104765563211096,48.053169361275835,-247.58495300381676,D,D,E,E,D,-2.891807177886107,32.782902308388,1
Divorced,122.35938251360372,-26.925979907424274,B,-180.0425001569575,E,123.41128515779853,C,171.84168771909694,-11.48263271443391,91.38870102988386,-71.73432128638161,60.443076056257205,A,C,B,E,E,-151.2377904291972,107.88780446223116,1
Single,173.5704319375309,79.20819595399092,E,131.0867899169516,D,86.4405240366058,E,28.136843152605994,-17.07053875635737,-48.7396479129304,-72.78387477069252,-358.47858737637586,B,B,B,A,C,-133.97624475335,-54.13039605121639,0
Divorced,259.2672451221834,74.84658854695023,D,-13.127990237669424,E,180.39176364091267,D,87.16867324923638,28.323844589541675,-37.68323626972767,-84.79427724435904,-82.70177763315753,B,E,B,D,B,-37.18758161026369,-14.588311338567678,0
Single,19.82964186951718,-92.24165909881057,D,-20.774925701278598,B,116.89879197816093,B,50.82676347948909,-30.88080135988351,-77.54095189686817,-76.36308817406862,117.85834710711664,C,A,B,B,B,-68.94492745047003,-171.94258633395535,1
Single,35.245184226703294,64.89045560906136,A,-59.482372038106355,B,-89.02979057135487,D,121.03483205991674,121.42464523062013,-30.592355252253444,108.70607834340325,2.4010574176350903,E,A,D,C,A,-79.29646579788195,-117.82147721060655,0
Single,-0.420602981586546,-5.028084436146089,C,30.43124815674413,D,110.71312361568077,A,85.65069084563443,-112.1830455421564,154.17621642103526,-129.59711846378121,24.713737823623433,C,B,A,C,E,-0.6722972300197017,-93.1711187238186,1
Widowed,-12.796796078429468,-129.42887627573245,A,-73.51354944446345,C,60.22418919894649,D,-38.863401445143666,-147.22707680125154,-7.256794386968426,225.0041786306132,-61.62458254247869,D,B,E,B,C,99.43525274127403,145.37654952848703,0
Single,-1.8377486276571824,-106.03785806805794,E,129.20348364937985,C,-61.927655083667624,A,-146.68603377000719,90.32198803036866,-32.42091008302642,-75.03051495476856,-66.14822033617317,D,A,D,D,E,-70.37049979219522,-12.7776655042253,0
Divorced,50.62160885476541,204.24690739776014,C,-58.676845809466094,B,33.98966983143874,B,23.705787462558625,-71.17023164820155,44.508208931351376,-28.828098659320045,126.622248807453,C,C,E,A,E,115.15669196054115,139.8734847635839,1
Single,-144.2888461813474,26.46329936340192,A,139.72101884403094,C,-112.44777032864319,D,147.44586752363784,135.57854099987213,80.42432641732219,-69.28975054658622,-57.822210862186154,E,D,C,E,B,116.59393304771963,-27.770549048309462,0
Divorced,74.15382729375948,-200.65045829693707,B,35.596382918400046,D,-135.8268605673179,C,149.7748258706306,-236.1034711816175,13.554241875126024,-66.78665621217647,-39.71403341436661,E,C,A,E,B,-62.11261852290745,-46.17145584730999,0
Widowed,12.063768424917702,91.42972320364956,E,-172.8550519398148,E,-85.77188137011237,E,-96.8512018772278,191.23097574384227,-49.60010821369119,-23.044505838389934,-79.1925250868342,D,E,C,C,B,13.74100679535861,22.47102445772537,0
Widowed,77.62178367055091,-76.80163023458203,D,78.37105875415965,C,59.15307783007467,D,-65.65301964137268,-179.56377271130904,-87.43147349079165,129.2903354546192,33.931791701632434,B,B,B,C,A,-0.23850128781124194,-35.66600182323923,1
Married,-69.34520183920085,87.08587543308167,D,-114.09465302085835,A,-1.8759363043262478,D,76.8396013311657,53.115667376589194,3.6273239749558575,-136.63757919438729,16.24372980036437,B,A,C,D,E,59.81260188333061,-153.87754094507468,1
Single,87.37142228990993,-73.34620805946454,E,221.8205500010254,D,146.77846933948396,B,89.17711048609407,81.490938639456,214.31369204493004,-29.969298447060293,161.8450008983637,B,D,D,E,E,-121.10438890693267,19.80705254424294,1
Divorced,68.96071463394229,89.83803721947382,E,29.55349220070213,C,19.722245501899113,C,51.85304807001121,-148.2924099821414,-126.71732704924594,-121.55841012626563,-15.31698795296733,E,B,A,D,D,19.46983720832861,146.13384944358467,1
Married,-39.12302111517584,15.510986661571485,B,-14.57018751000543,C,-92.22036290626858,E,-14.79347349405494,-156.0447318988547,83.66216592248553,78.16010383278929,-276.61970879448774,D,A,E,E,A,47.8958122261992,70.96492928007449,0
Married,174.61243532650153,-144.12626141639694,D,14.5960372201754,B,-10.889578552208377,D,185.69746939632032,110.07768006306038,87.63742849194084,-21.30326977204086,-138.20140640953426,D,A,D,D,A,59.61809964904382,192.65833861946803,0
Divorced,-108.36694546206213,-33.326685365906464,C,-11.26007972880554,B,132.3588228650352,E,-6.374771103511763,58.892614284171586,-142.57088928388612,10.563756144125694,23.817776783391093,A,E,D,E,C,-51.305082542428195,76.51892839160625,1
Widowed,-226.03025803093792,-17.71371738016132,E,-133.4215631570602,C,-66.65030415752125,B,-129.96090304150903,-155.46840907011412,-22.319373168178714,85.35188792122447,27.803185428753448,B,A,E,E,A,-116.36150583197649,-189.9308847347765,0
Widowed,-17.165567299442138,73.86721145914738,C,83.09392351594266,A,99.2213421730416,B,132.31330396751144,162.7575638724622,-163.25373363825386,103.96826735051393,108.15755289664794,C,A,E,A,A,50.0030382885146,-37.453323633469516,1
Single,132.06614139894637,-149.80973932710467,B,-277.01359330196095,C,-134.54491694234287,A,-74.62736040690888,-29.57415716777834,208.25721752772935,-73.2139901293807,-29.264763261783695,A,E,C,A,C,-37.63879407685456,11.40551574949158,1
Widowed,22.14974504994572,13.211397384096804,D,51.86369127312987,A,35.632837920664365,A,-33.25593597723996,119.5178632159559,50.448353623002454,25.259900163136933,-37.549601269289795,A,B,C,D,B,-11.512071481423787,52.47538298336547,0
Married,99.00675182543516,30.182159359961215,E,-95.78816560640492,A,-148.06832410588774,E,-10.187119635814717,-38.680429179565245,73.0996407682079,5.921193022914601,59.38953185016178,C,C,E,E,B,-113.73478539069188,-8.850716109928426,0
Married,-17.368889604819092,123.28192714870976,C,28.231072115536875,D,-22.211907070328422,D,213.3974174453083,146.3712177494231,-144.4700374647531,-108.70984689518038,-29.283091109888698,E,A,A,A,C,-102.86387040523417,8.968529455415805,1
Divorced,131.35080388349908,101.14969344091138,E,-98.37932815535072,D,4.291288710301048,D,16.0749836721591,-28.758120361241403,-64.77117209102406,69.42159462125483,-4.788961809480998,C,C,C,C,D,44.13761028915359,-34.80852681046617,0
Single,-102.54792356353694,100.27371811991073,A,-201.70249941179148,C,-56.976588363922666,E,154.3853198666119,-51.71772321128881,36.40457713082327,120.04472268093629,274.97474484165014,C,C,E,C,E,37.01671334462006,-81.35526724429972,0
Married,44.55802752055663,144.97104158432052,A,32.84099400652339,E,261.3889468013569,D,-76.83536184223944,36.05275991695196,-214.30921669402116,-112.94384143706733,96.49025606761666,E,C,B,B,B,-30.841242300220845,-113.16546430391921,0
Divorced,167.77807629880465,-9.165023684665265,C,8.221814505756013,D,80.49864083909621,B,26.6627941315448,16.849354958957598,63.43537289710134,-3.826976432084202,12.866105704661573,C,B,A,B,E,58.55608682850637,25.2098259019985,0
Divorced,-171.22127988866706,-13.240247036976863,C,138.25830340163256,A,58.8527446149143,A,-166.76961982743583,126.0094663105608,-11.374189074649586,-115.19783768535947,29.566659742000756,A,E,A,D,C,-90.37493039975509,-112.38723474074837,0
Married,-151.37051845213594,-4.072822040120298,E,45.01799372403142,C,-17.0587236024581,B,-35.30775580341897,-79.31198655078776,-147.476585913545,-150.88568796698206,92.28561819294583,C,B,A,C,A,-84.69556096492049,-1.9213727386403412,1
Divorced,-53.24437641226214,-73.6025213167921,C,-6.094057204077529,B,-45.35685864269274,B,92.1826149318351,-115.02560285104593,-98.67544670902674,-73.7538830933801,-16.702253436311317,C,D,E,E,D,103.35139944952584,153.91177658274208,0
Widowed,88.10709537570874,-33.96625928105548,C,3.59909684634466,D,-92.62602618171552,B,154.98928757549427,53.87771040339749,18.131040040605736,61.74474021131103,-107.58505864983677,A,D,D,C,A,93.5481626720052,40.87473594838874,1
Married,-62.4563796495279,-153.98039355466108,E,85.52215582488203,B,118.9334414446885,C,133.32083439857655,-40.422400175518824,111.38254350037124,34.133872951368296,-34.26192277952511,B,E,C,C,C,-64.16945737476296,-111.57607425598877,0
Divorced,48.86244703612841,64.51954034163309,E,11.92528899061442,A,54.90671806127434,E,-76.28625124007054,-149.98417318162504,137.8356670823303,138.58466070566425,-36.42544194794791,A,D,C,E,A,153.3221819142346,-40.10753353809765,1
Married,3.5231069007554114,70.53106218337479,C,-36.41613223430249,C,7.975653656021101,C,160.12373375667568,9.054015438001962,5.244037581005153,20.984287890170563,-36.87116770107875,D,D,D,A,A,144.469353037862,-230.84354731204533,0
Widowed,111.02690223668202,102.04583146200241,A,-46.40889669333025,B,29.241056506959566,D,36.650126885035306,113.64033792854701,-64.64959421731999,26.317719983363197,-139.33164449544563,D,D,D,A,B,-123.87133977759876,76.29757538451442,1
Single,-62.35930250102807,162.64974866566365,A,-0.7746113184680015,A,141.84084795585338,E,137.23706014232005,-31.831812789996278,117.24457431253381,175.6632752447028,-95.17059269045002,E,A,B,A,E,26.245426240082594,-35.19475767665586,1
Married,-74.45536115401005,28.145051358851674,A,29.30682668355795,C,-103.2794374308183,B,10.424125670234071,-50.18655039758112,-235.7798802767109,127.14514262522543,44.79264054091196,D,B,A,A,E,-121.40569404187198,14.299064373088116,1
Widowed,160.55286452563365,39.379851950725254,C,-58.67750772619205,B,-24.232416433794015,A,-181.8589901422604,152.1877869097501,-139.48593107557954,15.693161251464977,123.46578698068697,C,D,D,D,A,150.0278647714462,92.10545004804793,1
Widowed,28.370654539331913,-30.928469657322506,E,-27.491204206374288,A,243.5358108597049,A,16.797089057310508,-77.89053261479356,150.36265803441827,-7.6262657268306056,44.07042463060209,E,C,B,E,A,115.6676468659428,-20.563292070877004,1
Divorced,-120.62546578808528,-64.35341865983276,A,-104.94755080243034,B,40.12959434866697,D,71.80108876694642,216.45883056521038,-49.28775283664286,150.18565235438183,7.99412999154309,D,E,E,A,A,28.480677829420202,135.63634681072955,1
Widowed,17.62261340820485,-30.000719940543195,A,-122.57068707645509,B,73.26994222516933,B,77.35995916840326,19.688642580518632,-103.53850685897487,-5.136344616448388,129.74212608485337,D,B,E,C,E,17.539971465234107,7.776310335859213,1
Single,-99.85608140132612,-77.92764674938351,D,-111.94173741745459,A,-115.63007511668386,D,-22.092228562541337,82.33896318555011,-18.402671856867542,-33.05513709349196,21.36828447456014,C,B,A,E,B,91.89393708308826,32.73726743819794,0
Married,90.65627787906207,28.056760283998283,D,-108.9780956323783,B,-7.3462557385762,E,-84.39520115811445,81.08229372917735,-5.399776999794254,-54.32118914069724,63.419925892172536,D,A,B,E,B,73.12555244475946,-1.6142130648965187,0
Widowed,155.79814872236915,-78.05043829703328,D,201.58158162464682,E,-59.338739976447144,D,-28.19236374443112,124.04001468703736,28.828579744278933,125.07045710592324,-6.038797948792588,B,B,B,A,A,187.05979543594066,78.34565709749933,0
Widowed,-1.7607571130157218,-67.124412793407,E,-47.72946701826316,C,-108.66151800756099,C,93.0900408449326,-197.64244800876784,-83.24538520056969,-48.66457867372538,86.05338164516367,C,C,A,E,E,74.69439755940289,29.584158067026898,1
Married,-57.01574560375102,-177.974734080633,D,-23.57228920674238,D,-38.11464965188559,A,2.990570123642196,7.35341730364834,-3.90786697616341,96.10018939481962,-108.36446623200206,E,E,E,E,A,122.1785041235172,-70.50284249811462,1
Widowed,-19.291615722004096,-43.51284386211077,C,62.34171633851348,A,-64.45834703385167,D,-97.19613064129656,223.0651240071349,83.05772509681255,29.603939520900767,44.662807020570035,C,D,A,D,E,11.528419713574582,115.83770314661666,0
Widowed,21.49289397200257,49.169917437647506,C,-68.80125859909107,A,23.89924240363164,E,-32.75264480774276,23.444783936960633,-72.63417824191072,100.80131358429958,29.665068167682517,A,A,D,C,B,28.515661606157366,41.59851752639179,0
Widowed,-55.663232499300186,101.76786128671831,B,-140.03508532565482,E,44.645191331296836,A,-108.1417410693251,-146.90349896510006,28.88997382899002,93.69796069383389,-94.16798608336605,D,E,E,B,A,121.0417368396293,-21.205273530106723,1
Single,-100.0028714854928,-114.99034696449561,B,86.54017311241037,C,-122.98970427028613,E,-151.81884600453301,23.760257341511675,-44.25747650844643,-55.688793601506205,53.803841366384795,D,E,E,C,E,-3.5809636501216158,116.06122107716476,0
Married,-129.59879452462374,19.279005360171016,A,139.03770775184844,C,-99.43288352806957,B,7.186646874158587,-107.39901810306736,-57.446340038742186,-76.82327064482625,-122.71942129747183,D,A,C,A,A,-94.53111650919202,33.494713995340994,0
Single,-0.8766405965603735,40.70562892004857,B,-125.31010778129816,B,-148.7552122112387,D,81.4053327010812,74.5894104388279,-82.17487811929115,153.76927023515333,64.11928741959467,E,B,A,C,A,-32.15314983253176,-61.201998839958314,0
Married,-13.808463042448802,104.77359623007587,C,-122.79057642657148,D,0.5463745181459887,E,76.49419796734345,35.42959219520623,-8.565739942510758,13.853007529073222,-55.63349465581864,B,B,A,A,A,-59.53516909118534,97.74480577281875,0
Widowed,-15.824195986369984,27.20978143102495,B,-61.378482390956044,C,69.95879062433855,E,-23.867326960612868,21.43170804437782,2.063928643103773,-28.35274625342954,62.692758452833516,D,B,B,A,E,-57.90650920008537,-193.86970291907807,1
Divorced,7.25225295924041,-133.29411548115576,A,-60.86496856263781,C,89.9458314521372,B,-255.58682342125803,54.177645533628024,166.330969404464,-9.172723383967348,268.89404287939925,A,D,E,B,B,11.61413125514909,-113.07362807770211,1
Divorced,-75.80744623584076,-73.195561228858,E,-25.247653233788597,E,-13.963712985792426,C,-256.6674542605695,-106.43548561724805,44.870110563279646,44.1342613557153,-314.5101124549318,B,A,E,A,B,-127.197781352633,-124.65448712084495,1
Married,-8.817506333030673,81.18318034628398,B,-125.29317903681412,B,-96.95717591428269,C,-224.9045369150097,82.3176923590883,-27.593773066251277,184.19218309187593,-71.54431808324945,B,B,E,B,E,75.65886435386501,32.19337004361215,0
