sexual_orientation,marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Bisexual,Single,-9.894190065344837,127.76460508553768,88.71548188903672,116.13746555444541,D,10.1479706100125,B,-122.66264241702625,-85.33740176743603,A,D,1
Bisexual,Single,137.81775786288668,-4.057553707666494,-18.107401371155806,38.96764572922677,D,-5.574946894699139,E,-99.33865601033173,-163.7015919089906,E,D,0
Homosexual,Single,-108.19105385656125,185.29362738717157,-32.5065994645415,20.33414660190755,D,-31.011360257891678,D,-18.97892160235792,31.380442654489375,A,B,0
Heterosexual,Married,-37.02395092015854,10.103050302729539,64.07828011220431,125.874629552459,C,-111.64761940141345,B,-66.08104965371726,-188.19033160966148,B,E,0
Bisexual,Divorced,311.43688337206856,163.60535511321774,19.0032871554359,-81.26494871694521,D,107.40688532180027,C,-118.7556602561654,63.21684619805122,A,A,1
Heterosexual,Single,-72.83072473024271,-11.476971754836041,-44.017216319235935,37.29929944162301,B,-98.42061425353126,D,-84.19615296992389,-54.689563446416486,C,C,1
Bisexual,Widowed,-104.94709427143918,-29.616175591308323,-5.546280301413076,-109.83844749716008,A,-5.268079409351548,E,9.744612389227294,-80.63920133504503,B,C,0
Other,Divorced,169.40084754886138,-23.56057875221155,-123.70911047674915,55.74176333002977,D,-32.94250197373301,B,22.213827567421387,-154.22022752215707,C,C,0
Heterosexual,Widowed,-178.22607543112312,-34.357071523595266,70.46002791907016,-7.190301702144786,A,-113.4173464892725,A,26.899109435852992,16.336638665973794,B,C,0
Heterosexual,Divorced,-25.373713532593673,132.6398286676975,126.23104320407931,28.05085021611034,C,-8.527274179054446,D,-50.39928654971556,163.0495354147704,A,C,0
Bisexual,Married,-205.35604205524595,-138.50494301869898,71.81860000485706,5.914960373925324,E,-82.90796940226521,C,115.90066550748071,-90.85762214311366,C,B,1
Other,Married,117.4818854151827,-45.40675529543964,-155.29052923394894,-82.98362797758183,D,-73.07463783577059,C,-23.891392952725024,7.27974996215119,D,D,0
Other,Single,12.926626172823347,-83.06318905307309,37.193837918087816,91.91150901814142,C,-23.7775228119117,E,-26.926260109919518,-160.95892173430948,E,E,0
Homosexual,Divorced,61.34937593873359,152.94197179525327,171.50827167586033,91.92895262829268,D,-37.401875847996514,E,28.702238623849237,-13.504046903958432,A,D,0
Bisexual,Married,61.0839119223475,81.42061493884741,8.39241660909799,172.21017608732433,C,36.69150554410374,A,-1.509228191335909,3.8499459599799515,A,B,1
Bisexual,Widowed,2.829751402962256,71.12446418600642,3.9579560053192346,-86.92081248317595,E,208.94687459833347,C,-128.731820003054,19.319310690782334,B,A,0
Homosexual,Married,155.86626388822336,176.92695785427182,193.21600517043086,114.89313896407477,C,158.4494213864966,D,89.19443907841669,80.96208816235799,D,B,0
Bisexual,Widowed,-7.89542983897097,-86.87919164703713,151.85473494258054,-167.99060452489186,C,33.67602838844015,E,174.8801167143134,-2.9545416903774044,B,D,0
Bisexual,Divorced,50.979090025804076,-2.449987512719843,-74.87243239444061,2.00443282372914,B,165.56783105395454,D,95.40310561435774,-28.073914152324363,B,E,1
Heterosexual,Divorced,-46.39440360025034,-18.301380754019526,-312.6699084187252,211.06885491185082,A,-1.6565314806243514,C,106.28390293620808,-217.5976476632365,A,C,1
Bisexual,Divorced,-95.91836847631053,-4.322343890940368,126.90446516245561,213.48290239934707,C,22.59921024215193,E,-0.7927755907673544,112.17397955390021,B,A,1
Other,Widowed,-108.3989907466346,40.96072073904652,-280.72094443267093,-94.28585499862376,D,-7.090831245850203,B,-66.5705487710079,-121.36836500795359,C,C,0
Other,Divorced,47.85354823666532,62.00272274432761,26.54999397243897,18.709889608927952,D,55.81457705132339,D,-119.06674921968565,-76.55207722404003,B,D,1
Homosexual,Divorced,176.5170908219913,-51.40239562879502,47.49606841976023,-164.50853218108782,B,-7.516792655205855,B,3.59484440288267,-79.97366361088156,A,B,0
Other,Widowed,-144.75540663623318,67.67216919219393,16.741912931328066,-80.11332198023901,A,100.7901321958578,D,-45.12493967757006,136.77696707430286,C,E,1
Homosexual,Divorced,-167.71912144560585,124.12400070021448,7.157124778149459,107.40626914705726,B,132.90076679751084,E,55.25131892930596,179.90386989461862,E,B,0
Other,Married,-155.317287855005,-246.2637102980725,-222.1609508868244,64.22601780769163,B,-238.31961310228738,E,165.43485118505143,104.99821696963419,A,B,1
Other,Married,-26.30718034241088,-159.38859236162904,-137.81537808508114,13.395564402475104,C,-46.29072896415444,A,-141.48437575372702,-105.99199254614511,E,A,1
Bisexual,Divorced,54.93651780867863,27.84629222642324,159.10605145944268,77.33352932358302,C,177.41489363182023,C,18.5431171937692,39.081225345057995,E,D,1
Bisexual,Divorced,-183.71872799868046,-5.870660060831179,41.192778415378044,0.15990800536298116,E,11.438597963925542,D,-104.39027360636256,-69.68974344999411,A,C,0
Heterosexual,Single,-76.77073627693274,-36.239931209456344,173.75642010841645,-100.18202422946567,E,-129.89051105605768,E,209.46876504197544,74.73836520037455,A,E,0
Homosexual,Single,-165.2178261208552,-50.081731471183275,-21.844075194035856,80.79657254108102,E,-86.35638699080205,B,-148.35604010009698,33.30646463294818,B,A,1
Bisexual,Single,249.49086046203112,-23.841373513764236,-228.31558754752712,-78.10306470404326,C,2.551051074497067,A,78.69450949008665,-37.194761764241946,C,D,0
Other,Divorced,56.232251804897196,69.7547468622384,89.39964647548088,2.032345598069191,A,-28.9864726005052,E,163.8430408316203,23.586404084137175,C,D,1
Heterosexual,Widowed,-77.36385319140052,42.98319032706343,-9.49003554241893,-53.55852247526152,E,2.45736290696582,A,64.22868178802248,-42.286043298836745,B,A,0
Heterosexual,Divorced,-77.13324656437118,-1.3247730440277308,54.18958963757401,176.16373915331994,B,18.893226854983062,A,132.37858298409284,-80.10063008920743,A,A,0
Other,Widowed,-10.110013800327177,25.73798587708542,-126.41620942303919,-147.31989527246415,B,-114.37074449844881,B,180.77518050510398,-47.07440568653014,A,B,1
Bisexual,Single,211.97504683919095,39.42704856846492,-20.362811482326087,-182.9497661234518,B,187.56199393594747,E,10.299164980709826,93.70500686234777,E,E,0
Homosexual,Married,47.71956987925552,-96.57558501335444,61.12324754831398,59.50219564684501,B,131.48877897221155,A,131.96319457593782,13.676274291355014,B,A,1
Homosexual,Widowed,-55.07563032548114,177.79762078652078,42.01904501867349,-79.82922270776469,B,59.21602812083957,B,-11.232291424531612,-55.63502855980656,C,C,1
Heterosexual,Single,34.60143098499163,-43.976387989821895,-149.104233924156,98.00410330133764,D,-136.55518769195754,A,164.76981458870202,111.84203704628659,E,D,0
Homosexual,Widowed,-68.84116943576002,-33.18760917369749,-78.89810624240023,-43.098200745723915,B,-117.8303830074785,A,65.64743764181834,-105.5513674440022,B,C,0
Homosexual,Married,-168.34917826686944,193.0878786503933,24.40175512987535,340.35688980722017,C,-4.5348429275946165,C,-23.94221328725004,-240.51196605256692,A,B,0
Homosexual,Single,-30.06502523910356,105.08314974497543,-18.18438845398756,-99.10109777315238,E,-118.79647029447437,C,108.93836828069428,99.60367207990146,C,A,0
Bisexual,Widowed,14.637873789408198,213.32458004788336,-49.64379778404907,105.3969188092507,A,-20.945055008134958,B,-88.43911151050237,71.7509268979365,D,B,0
Other,Single,111.08015954429808,-2.1268176790730338,110.92664475218584,-32.73467035501762,C,50.35012672283975,E,-52.8168935783492,8.796229096096523,E,E,1
Bisexual,Married,62.72986921655811,-200.10834852330817,36.71792928417121,-126.33024869846483,E,1.5164848219199603,B,64.33864720605624,197.02226570292453,C,B,1
Heterosexual,Single,98.66611449562288,1.3739993853235817,-49.069138259364905,100.07833342561277,C,-52.496231610641395,D,-109.93127666687015,16.18189486825846,A,A,0
Bisexual,Married,26.755498858403904,113.39478384027551,-177.3322781941564,154.7062814330408,B,14.397280260396977,E,38.16548069077071,42.09077597777584,A,C,0
Homosexual,Widowed,11.197733509218637,71.7750188674262,-11.384772750269063,-157.04936872765808,E,154.68281272963452,B,-32.992948124214145,95.65746139511452,C,A,1
Other,Single,8.909388778117256,-48.28540879773111,-157.51476929236432,-63.79292307410428,B,-95.21016823330875,E,-2.796668884271796,47.64522378973308,E,E,0
Bisexual,Single,-29.263852406229386,-34.11061860881944,-41.00971127663019,57.548086877998294,D,3.7406135050731377,B,-250.56199046980416,-89.94266086330636,C,D,1
Bisexual,Single,-26.173883451904413,149.5885077305692,125.91137039757623,49.03752209336296,E,60.17331871979869,D,131.6539119206832,-21.415942298567284,D,D,1
Other,Single,7.262187679169621,-58.270736744679866,-92.99498240755557,60.39697197852084,D,-92.1478601398655,D,-13.1917817585351,-47.58618713997567,B,B,1
Heterosexual,Married,-80.71781724584636,106.09034771170265,-158.23364528493477,19.884353866928457,D,-153.8363134573225,A,44.09907440627277,27.563980641374425,D,D,0
Other,Single,128.7633236059173,-53.10904287071767,-187.95405248607514,-42.17717735970514,D,2.0694205984696987,B,155.48674214149258,117.3285162775225,C,E,0
Heterosexual,Divorced,-112.01262784529182,-8.989029884123662,-124.8331424812059,22.67226187655143,E,-77.96404440821749,C,156.5638508259762,9.145328717260663,C,C,0
Homosexual,Divorced,50.99798645866825,-82.12824683816096,-52.26404659066256,44.0015942586134,B,74.72745931386162,B,-39.6186964370386,23.58789049209533,D,B,0
Heterosexual,Single,-75.8054918318966,-185.16473820240506,-117.75017492428212,-26.359449365540318,D,127.3650206125176,C,27.9664639898106,-145.09305910497423,C,E,0
Heterosexual,Widowed,177.10177552059412,-6.635067136386964,-129.59156035524978,132.1539103429347,A,86.57802418622126,C,13.403499808081564,-136.5917961844175,C,A,0
Homosexual,Married,-62.2429096057294,-52.38715160690133,-8.042088178916455,11.99137149819354,E,97.24629646442072,A,-11.448596035810308,156.39869385314006,D,A,1
Homosexual,Single,-146.2691207104711,150.39629034016994,72.16195068418081,18.041621376400403,D,25.541780036522216,C,-6.369999447594327,-100.95803850933578,B,E,1
Other,Married,-71.51265544134088,-62.9255366824041,114.74964375542511,-2.267530205429506,B,77.7994332400951,E,-72.8014144484918,197.54022687848177,E,E,1
Heterosexual,Widowed,-15.392837737141676,-29.434228097211594,52.053981490795486,-20.297978068148918,E,85.30508164060755,B,147.2709639772385,9.311915827754689,E,C,0
Bisexual,Divorced,41.08227744880745,-156.01016907337763,27.70788636643807,-186.42714056768824,B,-91.43933637532426,A,-27.241658754117275,49.5538556094607,C,B,0
Heterosexual,Widowed,-21.492524689926828,32.42550337572586,-1.9171100771865075,164.8358965157878,B,61.654838709519325,C,-34.606637831490275,-61.02582315104568,D,D,1
Homosexual,Single,-24.82363621391967,114.82727393127578,25.638003376159546,41.976442405999705,A,62.60646556421639,D,206.53350994041543,91.18229647456856,D,B,0
Heterosexual,Widowed,30.395871757838805,75.35158872850121,85.20089150280788,-29.910400278938464,B,91.91387447648573,D,25.147404676763745,-12.586978342556534,D,D,1
Other,Widowed,28.36608608477094,6.526795547410809,-173.70991137881813,160.93061975799554,A,25.705113221614546,C,33.21075466703603,-32.261441958164056,C,B,1
Homosexual,Single,-106.3461527303622,-110.46448197432674,78.44241649186027,-38.74115923824865,A,70.03095220674805,A,-172.8040025529594,-67.71417597906003,D,B,1
Homosexual,Widowed,53.52331734751551,11.891460550221527,192.00196128563155,28.14859932553095,A,157.05715622191437,D,-106.38118929326457,2.913001387786153,A,B,1
Heterosexual,Married,-83.04665238415284,143.76495377211,-76.92964369403754,56.22543699185821,D,130.73495833326422,C,84.11933060018448,34.172556071605456,C,A,0
Homosexual,Widowed,-30.05822957677957,-7.801392139381483,107.56464278197907,-36.887069889215326,D,96.91569636494916,B,21.28919903622701,23.692977814785486,B,A,1
Bisexual,Married,-18.820101459944123,27.488472560782867,-6.823724995591841,36.349736718391945,E,20.48467678888062,B,13.271123855953293,-91.99472097066474,A,A,1
Bisexual,Married,33.671704675152284,-75.77865683822252,-38.20457791273967,72.79412993564861,C,-66.21570450908638,E,148.52040697481138,-118.56385444822448,C,C,0
Heterosexual,Divorced,-171.35014993778947,-128.23038742318067,4.694542990116317,-160.2889983945922,B,-48.41582829617648,E,-0.6579272647767878,116.60525636717264,A,A,1
Homosexual,Widowed,-104.95580011181798,70.44426509973084,84.20683918618818,-121.54179719969586,D,-155.42951237053612,E,26.494567164690768,45.25245305737481,C,C,0
Homosexual,Widowed,-147.9226777114993,56.515584253049376,96.41615167155364,-41.8810238800719,A,30.641536095884582,B,52.14751804620901,152.95491498726946,C,D,1
Bisexual,Widowed,63.48580090439885,-69.63154382084252,-25.007293256202885,-82.61384159340406,D,134.50279007870154,C,12.894028007759745,-15.725110711434173,A,C,0
Other,Single,126.64348515506609,19.7331059459315,-121.7296349959498,56.21510026565812,B,-105.47733299734018,A,-107.91518306625217,-0.8654812004672741,B,A,0
Bisexual,Married,96.90265894308301,-24.508927065021044,-96.65199189950047,339.57782377850214,C,61.487998517950274,E,-107.18602266110777,12.623555789566007,C,B,1
Heterosexual,Married,-24.583976856852622,-43.45820760896949,0.9713338167159467,70.66229811794233,A,-47.064617253247626,A,-125.65563890773512,-107.77554187498761,B,B,0
Bisexual,Single,145.78199020124936,71.4157810630095,58.873790568987594,-65.34324419377123,C,42.017408517381796,A,83.01935115107563,-172.53155159549277,E,A,0
Homosexual,Divorced,60.32784509604656,-246.01120081705332,4.188882515469585,-144.93205986779645,A,49.652889490174545,A,117.5723942008433,-132.06963746433757,C,D,0
Bisexual,Divorced,149.37787005151628,49.81942889724661,21.44425491269029,-0.6285939681093601,C,106.53453434581922,A,-66.17180582001264,120.91161730977109,D,C,0
Bisexual,Married,126.59963565016932,4.7614194683093825,-30.162806414057496,166.48777000443312,D,-56.35953115045753,E,-9.184712139395806,-173.5935764322314,B,C,1
Bisexual,Single,-85.92981979571773,42.822417709765986,-27.330071227209608,-162.96222410785418,B,-18.298010641676253,D,75.33084096574177,41.60502503606457,C,B,1
Other,Divorced,42.83061207192721,-10.166370186055866,-19.551908059730366,-18.467923036248138,B,29.53199862667684,C,72.43406153949783,-71.54761877080979,B,D,0
Bisexual,Single,-82.91540667025491,36.04226144690771,-225.04724645398207,-150.4373029204015,B,-132.37027347764766,E,-182.59767008372975,24.973155537349264,D,B,1
Other,Single,9.09362610655249,32.317369592088156,-85.56215878333295,-48.43311067298738,C,-231.19405342711397,B,-118.78372600288611,148.03654955061268,E,B,0
Homosexual,Single,-167.63565656866874,-192.11268307621845,62.38925180542895,-101.85377499740555,D,-67.78268608010228,D,63.96838778130933,-45.95907696511197,D,A,1
Other,Single,267.3334671497753,58.06564559929394,-13.676243949644206,58.68674264566949,B,-4.214853740760467,B,-23.510223677992133,25.002057087614794,D,B,1
Bisexual,Married,180.73443242552096,52.868088820437876,-187.22316348087463,246.09699302668892,A,-6.314214926113084,C,-102.41972348247646,23.53492335363498,B,D,0
Bisexual,Married,-3.8795241075391376,-103.47059171029827,-85.42858481121249,83.6427534059018,B,99.12745167707823,A,-149.44988127384127,-162.23080350458005,C,E,0
Other,Married,-31.518330092527076,65.37915031698783,1.9962629224326907,-11.301975405876858,A,24.87809740244808,C,-34.90289549567163,129.22892602962642,D,D,1
Other,Single,36.60657601701295,-96.56923390621463,-69.83279277247782,73.17353118804758,B,-2.258562406163079,C,-99.50499619055576,-9.60006206098761,B,A,0
Heterosexual,Divorced,-52.71057800680317,155.74078440733354,0.691116122743804,-114.91092475014224,C,30.9687070408916,D,50.46961791167537,-67.29945997866574,E,B,1
Homosexual,Married,116.79583321417712,-26.25616699039211,-118.29415357972266,-16.41411242914511,B,-18.976428098022822,D,242.3612896682513,-25.70749533579242,B,D,1
Other,Divorced,30.05676400249252,-107.3101820040135,203.75366273252132,110.92877074378953,E,105.12727732292704,A,49.22345191743791,99.68566865313613,B,A,1
Homosexual,Married,13.35133030925543,205.05473352654587,68.64693981236654,53.84716669239252,A,-156.11295521812718,D,72.58580949940846,-14.102427323507222,D,C,0
Heterosexual,Single,-85.3265105850246,-27.802455674666206,-125.414350104801,-34.77485067508552,A,-7.263613693915767,D,-5.725732814127484,-117.54805687953873,E,E,1
Other,Widowed,23.839562011164784,50.45719200270049,-164.46900014501873,62.933620295943484,A,24.19317624802462,E,31.720115215790983,94.78250505168874,C,C,1
Other,Widowed,-10.841302888527862,103.3272017909524,-201.93431248504942,-86.43684957936043,A,19.511418979525196,A,7.993228176006825,65.44600371676773,C,A,0
Heterosexual,Widowed,64.12453308642517,-127.41010086330402,-15.487469112975655,-188.19126868773031,B,-23.424394492757735,D,-170.76635704394775,-190.18101166110128,C,A,0
Bisexual,Single,186.7367660425417,67.09137406578103,39.59547450606065,183.8474229001445,B,-17.316979030906175,E,110.59843064152075,50.92877606159614,E,A,0
Bisexual,Widowed,41.99171564915372,-43.514770357719094,-128.69683305364873,-27.902629138231855,C,-106.72361806470265,C,11.62378219236525,194.19534913631514,C,E,0
