Veteran,Disability,marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Veteran,Physical,Single,223.2131857588612,83.27032295100997,A,E,-51.413795561633094,-102.77008366325255,-15.893801556242465,58.81051934525263,E,D,55.91361245890231,D,-19.97473780115331,-40.11571332045454,B,106.0930075210322,0
Non-Veteran,None,Single,-88.1454991503285,79.26380368195586,A,A,-32.83693952729287,2.548981185807383,-57.42963659298762,79.86728089447118,E,B,67.81379772819677,B,-206.44421406635863,-165.0798321370233,C,-42.88250425927008,1
No,Mental,Married,-86.01453588285113,-46.28379403239258,E,E,150.84152742328268,-49.37970893410345,-56.53647145737081,31.329851129468945,C,B,-20.279980423609164,A,-3.09922416831737,-6.055868026687527,D,110.32769708781869,1
Veteran,None,Single,-1.4969798614965133,-106.28893246463645,A,C,24.485888131239406,217.33218563744816,-177.6731661397509,-47.774157410698585,D,A,43.75153041190804,E,5.17608357816014,-18.09805135280717,A,-17.72068839026198,1
Non-Veteran,Mental,Single,-106.49363105331882,180.74575848173612,E,C,-117.92729434317101,-4.470820010610545,26.385066220710566,76.4737088644987,C,B,-107.78785342888379,A,-66.93227556859127,176.31204205887556,E,216.88498904323694,0
Veteran,No,Widowed,-1.2976580068401178,-22.396710808398538,C,B,116.52719141525097,-19.400862848969282,24.690029680809754,7.586541526408834,A,D,-57.23595075451933,B,66.96133237074228,-69.49184167477468,D,-183.53002982225644,1
Non-Veteran,Both,Divorced,64.3850175516388,65.74339174950666,E,B,-112.26864436809487,160.7176424317995,-20.19900780099505,50.240701166598164,E,A,-72.19927798064877,C,-46.64595712604308,110.31888353366304,C,27.992990411711084,1
Veteran,Mental,Married,126.33451200870758,113.97797414655227,E,C,-77.21940380243136,11.683823150039563,-58.19122547781691,-110.86620637622646,B,B,78.25137552733592,E,18.565291129414124,-4.211405923359177,B,30.367043324403586,1
Yes,No,Married,-166.96406852332225,-76.95766727745234,A,C,-7.370497080381874,-8.113147518395476,12.33873830448864,-46.303358962170115,B,E,-140.92893279226604,C,32.97457642094615,-135.92295605830873,A,-111.86674138846638,0
Non-Veteran,None,Divorced,32.04941334297766,-31.354956413243933,B,E,-8.749535181621395,-65.03551784068786,11.876885298725067,64.14708239940522,A,D,-47.003675761389054,B,26.28644512858082,-144.2876941693425,A,59.01420197348371,1
Non-Veteran,None,Widowed,-43.6461192732204,-109.16200010134145,E,B,40.16070791709113,35.26441808572682,-203.05677932305946,115.15435845320903,A,D,174.4914698233214,C,47.755776388796804,112.0333128629974,A,-155.9412555991256,1
Veteran,Mental,Widowed,-94.4110893325825,-30.717980461836923,B,D,-177.25694909342164,50.120741299818185,-67.01751279561243,-73.1700535571766,A,D,41.106851415223325,C,41.00898327971974,-116.614986854594,A,76.07786076935487,0
Veteran,Both,Single,49.44067229899227,-174.6358405437351,D,A,142.6316841194902,5.151224096466618,3.985084455732082,15.274977660884034,E,A,-39.47775402794237,E,-255.55767078665528,-115.94905729607974,A,-17.286241543021653,0
Veteran,Mental,Divorced,83.47716807608411,192.19130866403867,A,A,-222.7206475809351,71.98039218767558,-11.273800424344174,39.90568085004501,B,D,-93.53711948416904,C,-112.40702103867181,-217.3391595703782,B,-80.54189043848469,1
Non-Veteran,Mental,Widowed,163.7711852093918,-12.514599142190383,E,E,147.01445031866015,-85.95378793214452,-38.76235502435004,-52.13362645363955,C,E,-152.05359953719335,A,5.006484234453122,-349.31666930971545,D,-67.93102998813828,0
Non-Veteran,None,Single,-326.96905502081546,-0.4269137522325785,B,E,-37.92835874130716,-56.94408832144106,-70.25783216049257,-51.12698599835933,E,A,-24.359434728357982,D,-242.4198852975334,-44.445135681312514,C,162.02804532211286,1
No,No,Single,-103.24150862396326,116.8300303273301,E,D,-45.977759701719755,27.56484131265598,7.333322228335729,-15.322235946788453,A,D,-10.341496169419234,B,-150.87651959246065,-17.717148835599826,A,-174.80199131113432,0
Non-Veteran,Physical,Divorced,-79.57310649609849,110.7049852698146,A,A,-50.69210618706415,134.2458678653262,-109.1567623226674,89.32799156701684,B,B,-9.190572889083363,B,-136.76217563231157,171.36959393955095,B,22.508012117040284,1
Veteran,Mental,Widowed,-66.59666698373117,118.23774133235254,C,E,119.22038836425382,-191.4824177437987,-59.41836165029939,-87.63393836580937,B,D,-11.452915466223223,A,-58.959483011619916,-95.76985679426947,A,100.48745304061451,1
No,None,Married,-136.6306083647284,56.53669366728009,B,A,-61.79086493345049,84.2664538633609,55.58778074667181,-192.56243999486497,B,E,114.76506435000506,D,77.88376547411919,268.07335987136634,D,-18.03985470660865,1
Veteran,No,Married,43.22475801399122,53.99531146080658,C,E,-63.035822343337514,-87.9533739373676,-80.04595296923785,136.78038919407643,D,D,52.956367611431254,D,-109.77201217340142,44.5509482032475,E,133.53215737315185,0
Yes,Mental,Married,132.04541869651197,-13.731977953984389,A,B,7.281062203615623,72.7304804375184,-4.843576135792364,0.49253989848722873,E,A,-15.30745762905101,B,0.46880842917586324,-136.64481423472677,A,59.5410335718067,0
No,Both,Widowed,61.86612608034184,3.530378893026947,A,D,69.38715566459351,163.95155605733075,161.42103375498354,15.826552830129017,C,E,-121.67220268264958,A,1.2222161569528827,6.266348059619947,D,172.47357610019952,0
Yes,No,Married,-200.38952137766225,39.62653475605047,B,E,-1.828597118130729,-26.681515495193114,70.39460315403457,-67.40262417844288,B,E,141.4533040838417,B,76.64718737871989,2.558312082953103,A,-11.63731580746498,0
Veteran,Yes,Widowed,36.4636062500184,122.75815534731895,C,D,-143.83298356889966,-78.73940874558711,-79.45413397290089,-82.06880906519997,E,B,-109.2690170963856,B,-105.05581350000762,-89.2544608170192,D,-4.835832292815665,1
Veteran,Physical,Divorced,35.468461035043276,-82.91275362642409,D,A,206.2770336060903,84.09564931371575,-38.175924329651814,86.55560524788378,E,B,-35.42457393640776,D,-126.16533757876249,98.58784817468003,C,-0.37585244227059955,1
Non-Veteran,Physical,Widowed,-53.459389191547814,111.60774375975267,E,E,64.451547078164,231.2945155249468,95.69739000702432,-25.32194939033437,D,B,-41.62600240676878,C,-36.57428608981429,76.454818949698,C,-12.912777815894149,0
Non-Veteran,Physical,Married,25.90651239591751,-81.66529526336198,B,D,-9.39102527797471,-146.08188400813503,81.39743287331116,-135.90277926246543,A,E,55.89141792283283,C,-5.474648652042262,-199.08347823871117,C,-175.73474704478474,1
Veteran,Physical,Single,-57.37210998513369,47.019188942785725,C,A,42.715230134274144,21.986992761636508,-62.73452320101044,-26.839139644951548,A,A,247.74452250392466,E,154.10575800859127,-5.163285340320099,D,-159.87114027320183,1
No,Both,Single,-20.160933623809157,25.38705309771509,D,A,70.08740226779452,-10.533039156760982,93.27309006011673,-45.009373954155016,B,C,136.48909849763558,C,6.459913588180088,69.04464631336407,E,79.46532279832253,0
Yes,Both,Widowed,23.61520901918834,-30.503113871257103,E,D,60.806491091267524,43.68685750030243,8.128182599022947,-9.522211183390986,D,C,32.694231851103325,E,-117.18325558864807,-8.15979920841726,A,67.12506344686435,0
No,No,Widowed,-79.61600325220763,-20.243476656131115,A,C,127.37884302467937,-16.87655219208045,-169.29389242505414,46.133804354644894,D,D,-132.76475126278632,D,50.88477867313702,-257.62816959520023,C,-27.192610499000814,0
Non-Veteran,Mental,Single,-49.15684214271096,75.85580546511783,C,A,-114.78048409888883,-54.13224206333989,-140.02652894090141,203.84729706563962,D,E,127.60122491475792,B,59.1144685729751,-148.52098658346057,C,26.253669323620528,1
No,No,Married,-63.62012480054603,-71.75849959715764,E,D,-49.24702622838764,176.2688873159875,-81.05929542605551,-102.95747930852079,E,C,150.36624405305295,C,-129.47797918021672,149.14448727969278,D,63.09869393523228,1
No,None,Single,-24.510295700442907,46.83133701523175,B,E,-72.39698566311348,21.66978610394103,4.628005237952851,-124.929329443416,C,C,217.0322611050803,B,134.6811318007959,121.07172094690245,B,21.326475135710425,1
Veteran,Physical,Widowed,195.56451025107572,293.8570555289458,D,E,-58.92311712545606,-70.00741107353359,41.3532319210285,-10.824192741229592,A,C,-131.8104381478175,C,79.38783403451056,60.99757981097014,D,126.3382343970342,1
Non-Veteran,None,Widowed,114.67322584869277,31.072337311367377,E,E,77.90063411263797,43.71771325374054,2.5300823660625493,32.26910178219747,A,A,-95.9497318130334,A,47.920094752437606,-7.792904563177934,E,-71.89841512986315,1
Yes,Yes,Divorced,-98.22953467981102,-106.76449637616143,C,B,34.782791034424974,60.20137808566248,-5.908459712588191,-20.868733997017642,C,B,-28.166099803808585,C,18.241584817931965,52.83791428133561,A,-39.42534655624046,0
Non-Veteran,Physical,Divorced,44.84022390002415,312.5390747298013,C,C,28.193565708081366,118.86799517705902,-81.81980656213716,82.28552351671887,D,D,9.77162078766324,C,-65.34925462263402,196.86714570644423,E,-95.98759008873812,0
Veteran,None,Widowed,2.0019155099027732,-32.96428179599582,E,B,-71.14792821974783,-70.1967263096613,-26.46051857063639,15.897805896529935,B,D,-149.29604438025916,D,7.39919456584432,-114.43073655507598,A,18.171921013072513,1
Yes,No,Single,-83.72878351696946,159.34349545892493,A,A,-11.834802499130918,-39.95824975741952,58.0082145989988,28.68709694972702,A,C,-47.19925863345989,D,-7.506359949581813,-6.063538339563582,D,-15.890986197049282,0
Non-Veteran,No,Married,-155.2245410705331,-8.421222419579307,A,A,122.38599151839733,-129.8820593850698,0.1585821843849943,-138.1591895426299,B,A,108.81125626979735,B,-38.477461088604834,-41.30347979370382,B,-48.073330505928205,1
Yes,Both,Divorced,-70.08263945496871,11.621760278050335,C,C,90.07446945271694,-82.34749783615052,42.07011980357334,183.49942665205367,D,C,-13.480763864746686,B,-99.3421719047484,-156.74456550193224,D,175.2909763210656,1
Veteran,No,Single,-179.03901447197498,55.1797481583724,C,B,-41.754529061579085,-10.726837226066866,70.77295888893573,91.19533329013844,D,D,92.82375733347168,B,-25.263476235267813,-45.0048038114324,E,-59.147566964883914,1
Non-Veteran,None,Single,89.1691786743898,-141.5157313932256,A,C,-187.72424750113123,-124.03579305401591,-10.252483102116805,81.8345908484502,C,C,49.30159903916697,D,-122.15689128249556,-43.80562006135155,D,-40.527956481081375,1
Veteran,None,Divorced,136.4461369272312,-4.701997811281753,B,C,108.49337499971622,7.9081630187638305,95.57788983205472,-104.01585145072086,E,B,-6.768492273306577,D,-11.72013115302066,77.35578600124853,B,0.4183902384846246,1
No,Both,Widowed,190.08519939911744,7.1054868480216,B,E,81.6097777985585,-57.567138215654154,-19.056906333750835,98.5593774975228,A,A,117.87572557981724,B,128.92767637047774,198.59051658952149,E,97.92925078311704,0
Non-Veteran,Both,Divorced,-15.0995576424274,194.57889641657692,C,B,160.1008016113921,130.3412809705057,90.47782307938851,109.64461608056664,D,A,-130.82891097292793,B,99.01860151959792,137.18143142491758,E,-16.739356106428534,1
Non-Veteran,Mental,Married,67.28254545269283,3.778439362175338,D,E,178.9608733359894,-0.6274909472472568,28.39546735106964,-132.73552395009256,D,E,26.571135974894766,B,236.32770239897985,70.61000180719094,E,-216.12224417251977,0
Non-Veteran,Physical,Divorced,48.94693934849336,-132.63823842541146,E,D,-70.49027704426108,94.09140463633418,29.788302956011,35.711914467390656,E,D,-62.76671475587715,D,167.91130020357758,-38.12084172252445,E,-58.601705980462036,1
No,Yes,Divorced,150.03920420224998,-52.0791443440411,D,D,-133.346376219338,-27.511718987177993,223.02912277914143,-13.57143335566176,C,C,39.07848493433615,E,-109.80288360262658,152.61394558897445,C,24.828413435762695,1
Yes,No,Divorced,-7.903408917511177,10.900055693553416,B,C,-49.688426033544815,-101.77533765356964,-206.1225693332132,-32.17968541695957,B,A,42.13319106359108,E,-29.931654216012593,110.63722331977812,E,21.941969804391412,0
Non-Veteran,Both,Married,95.08546066100581,-16.333249881477087,B,D,101.58878712482407,79.42688506262117,-37.78254951660225,68.39979874764565,C,A,133.02297587818913,B,207.84057744464937,-40.67457339983373,C,-179.65990343794076,1
Yes,No,Single,-97.81330845695592,23.021933030346027,C,B,-35.68570663312312,95.01848698562502,-149.05600584273932,-15.116958257235847,A,A,-33.30286389068724,D,-1.6653738896072432,44.29556709234071,E,115.07805508253057,1
Veteran,None,Widowed,235.7256593613995,-14.024317134167601,D,E,83.567015746998,-1.5768454379147343,-76.70544264185266,-171.5957538381164,D,D,159.6181069385704,A,-174.17698786653176,-70.99467275103932,C,161.00242901791563,0
Yes,Physical,Widowed,252.43567020407426,76.82815561281936,A,E,193.67609815874462,-14.295292223392913,-35.45328802626251,6.647695542188677,C,C,-47.18905388577842,D,-62.31869328830053,88.93938640809002,D,-164.9808898543799,0
No,Mental,Widowed,-102.89691737040671,49.56844005353601,D,A,-66.96408676160557,198.7753584733008,12.995613247796168,4.496092775004622,A,A,-137.30758232572708,C,-31.027242012657926,37.87405786455891,C,148.84431390896512,0
Veteran,Both,Single,26.335014493648817,-101.84163145815577,A,C,161.14448877629425,-51.92571234302357,86.7779934065528,154.16483003639453,D,D,-83.02477710427544,A,44.34282892994412,78.26350344173896,B,118.3540297020375,0
Veteran,Yes,Divorced,-96.3058675053121,-94.60064028875915,D,A,-11.190726392916488,-156.39772477200503,30.087958296431523,68.09064319892654,A,A,33.324918726739966,D,-52.922258037640326,57.08154245876666,D,-32.06162637542459,0
Non-Veteran,Mental,Married,-225.05243385844352,23.4015448378253,D,B,-144.01441199132233,73.68999704639874,-32.448839024655854,-70.1105062421088,D,E,55.11637154053043,B,27.5394684842517,-14.69400319036755,E,250.57201236206677,0
Non-Veteran,No,Widowed,-213.66123833543492,34.277401567871124,A,D,11.008574123276233,2.3909864415689954,46.41389610965535,-119.67675448308577,A,A,59.59917080155353,B,-17.90162259570886,-169.19697858352458,B,-21.609553129908242,1
Veteran,No,Divorced,-64.0738031408654,-153.3484819129519,A,D,-80.91350556987904,203.9156309156594,-28.045209652842125,110.78053580738376,E,B,-164.11847314921525,D,112.67006082892894,114.49014678665814,E,-10.599299325885967,1
Non-Veteran,None,Widowed,15.927361930582157,147.4791641861194,D,A,28.599974729165506,52.74970208237012,-56.172463287111185,-117.2038430678334,B,A,51.88430102306534,B,-115.7806805244483,9.589806776986967,D,250.08509286511494,1
Non-Veteran,Both,Divorced,-13.079065290021882,9.217321390804171,B,D,-112.08197076347355,21.4577965867498,69.45928747109352,-72.77552485698092,B,E,-26.423003081369096,E,-82.91086845050818,78.805644539177,A,-8.441128017649081,0
Yes,Yes,Divorced,148.04979756828908,40.37270034357234,E,B,-124.56202665253625,62.15161296152206,41.50322589351896,-38.3974858989864,A,C,-139.59446287993734,B,174.51533069776494,-128.73755916968258,D,21.854746080000734,0
Non-Veteran,Physical,Divorced,-16.21448925241561,178.0541045203834,B,B,-25.872054801063666,44.10645730818587,72.94754704463914,-37.4768945675402,B,B,-65.13905611552984,E,-231.81062869913953,-132.74679773502905,B,0.6465583444240802,1
Non-Veteran,Yes,Divorced,73.75449665267732,65.74759361816429,E,C,-84.56423802004664,-149.0418251044312,86.72027580851868,-286.0057790487027,D,B,3.477187961879685,E,-93.19174758000347,-52.386014862706865,D,-41.252821678009965,0
Veteran,Mental,Widowed,7.219573407134974,-165.21864907960108,C,C,93.7096527550652,-191.69826492237993,98.63514571381606,33.3454008031355,D,C,-97.83602230186432,A,-203.08706965941846,-126.39756292636845,D,59.84858651141833,0
Yes,None,Married,-55.88007180090154,73.50702776333357,B,A,2.3458869817223835,-100.56550683046306,-64.24011453408069,129.647524479018,C,C,-65.84710498141007,D,-103.6051726317704,-87.94921075336792,D,-66.69295816677248,0
Veteran,Mental,Single,-174.50628460720458,55.02049159329921,C,A,-38.81510587648604,125.11369509078756,-34.45390987633094,-7.302387504590135,C,E,-39.862876557425345,C,11.160051449550664,-125.82688066752026,D,-6.818556156427716,0
Yes,Physical,Married,-15.635138680813279,103.51789571836412,E,C,119.51045712051082,20.994059357228334,62.73701191162178,-151.64525157307506,B,E,16.961994356846937,A,-11.516349743569906,-145.89332318717575,C,-63.5411652011915,0
Yes,Physical,Divorced,18.330331084551634,-88.63639153172063,E,C,149.4941335336182,20.228168954394235,-14.800797381214895,-63.605095863355935,D,C,-114.2413132542395,C,5.873574715336097,-122.65294885705012,E,105.1142599550577,0
No,None,Married,113.82651786333882,-166.89268539022356,C,C,136.03734631601486,194.6658897684814,-8.542251801325563,87.66112471778314,D,C,-84.62702105662154,B,96.72607862916276,-136.36323149052313,B,70.02829150506736,1
Non-Veteran,Physical,Single,-32.50769807610096,-66.3241478192875,D,E,-234.50118958041108,-75.83943391655772,-4.003608336981605,-226.62943982318353,C,D,-23.23591994732137,A,62.754863338646594,188.7700067922932,E,9.615236962277008,1
Non-Veteran,No,Single,109.68867041746795,231.93084138502599,C,C,-14.647443344801324,76.56558942022752,46.82004926921524,52.18861241729294,E,A,-25.308055495214727,D,-97.11733163052585,-209.58987610825795,E,0.6955430033226964,0
Yes,None,Married,-111.02050022052703,-8.834905074905146,A,E,-60.502693552798526,-50.677772313853374,58.51744624497306,-15.006740348285504,B,C,110.24946046761994,D,-59.88051519116651,42.46260028977646,A,-3.5766118009103316,0
Non-Veteran,Physical,Widowed,-37.14901856400715,-101.5258080262848,E,B,-115.44442794948185,147.4812502352196,203.28083477400315,26.418160607378287,B,D,-4.681402071394333,C,-116.06841491042333,100.58845583224158,D,67.2272125964292,0
