nation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
UK,B,-190.97658564335077,D,19.653270677766454,E,E,-82.96683300538658,B,0
China,E,62.10659516186011,D,35.13531032052225,D,A,-22.91438231013664,D,1
Germany,E,-10.523343891912518,C,-179.00624774932007,E,E,-171.87887532271094,B,0
Mexico,D,-2.331758334108201,B,88.1710497543206,C,C,110.29195218243304,C,1
US,B,-42.44830430981491,C,-100.74831715341122,D,E,50.64341144811512,E,1
Brazil,C,-16.69711290474112,E,53.24135098032272,A,A,29.3930896559138,D,0
Germany,A,-113.37791837311066,C,-105.53078064974764,A,C,-100.25641331133406,E,0
UK,A,-50.892916722341916,A,-271.09524841233235,C,D,-39.068210451787536,E,1
US,B,47.58652981476019,B,-165.29116474521496,E,E,-18.593054957528697,B,0
India,D,32.895195210891636,B,-223.99400868021684,A,C,-8.185791913421744,D,0
Mexico,E,-74.3592976749047,D,-77.89442000766607,D,D,23.926345765675226,E,1
Germany,D,157.1182989496906,D,109.11433853199257,C,B,-50.75491181868238,B,1
India,B,-65.6821085331893,D,201.40074631584292,D,C,-295.2782426964214,A,1
Brazil,C,-35.56643364967129,B,-158.61381452671571,A,B,1.0917639990126449,B,0
Germany,B,-27.977685774852233,D,14.785108561027274,C,B,69.78547711244217,A,0
Mexico,D,104.50962101763845,E,-103.30789549527432,B,D,14.937028630688568,E,0
Germany,B,41.96907848375098,C,-22.38658799963962,D,A,-89.3656624432553,D,0
Mexico,B,102.18334019231037,D,67.7655268909544,D,D,-1.2481581341452854,E,0
UK,D,-190.31176844424218,B,36.35802651377173,E,C,28.98525945759463,A,0
China,E,-21.519479788709596,A,-269.02705610881395,D,D,100.13912031480032,A,0
India,E,-68.31911846655959,A,-117.27641419861405,E,B,-153.8421783649935,D,1
Mexico,D,188.29798261886592,A,-140.77421426251627,E,C,-155.47356719159131,D,1
China,D,-14.608943374000349,E,-178.58521256320773,D,B,110.65904643691593,E,1
UK,A,28.005742215012226,D,27.088278859868854,E,C,-11.392601053194577,E,1
US,C,-28.794100557644036,D,-77.60722601652212,D,C,100.16588798614976,C,0
India,B,-49.959287561043816,E,-90.46190175172674,D,E,-87.0823533398737,A,1
Other,A,47.76168245191631,A,-36.049691513838034,E,E,48.88341927369659,E,0
China,D,16.08080718256288,D,-98.29759897875176,B,C,-63.4326680196844,C,1
Other,E,122.19041910713078,A,53.20206393172834,E,A,54.68502690335999,E,0
Germany,C,-18.573880746029708,A,63.92486193096198,E,C,-101.48750526181192,C,1
India,E,-196.67674106262962,B,-67.75603437397213,D,B,-13.179738616783359,B,0
Germany,B,4.135815245562298,C,80.60050114458149,B,B,-25.35856327478962,C,1
Other,C,-121.36380469974972,A,68.3423541866226,B,A,74.53190395480415,B,1
India,A,-86.47401785605464,C,-120.57772182087103,E,E,-284.3562171326303,E,1
China,D,122.93805711255195,A,53.4137795098388,D,D,-145.91035020035756,D,0
Brazil,C,-76.90521405248832,C,34.60184838823285,A,A,-120.47993093721733,E,1
Brazil,A,11.029840546522362,D,-57.45431839705505,E,D,220.00979371423415,B,1
China,A,-278.9663444553931,A,-6.546906189206787,D,D,-73.29513399167377,E,1
China,A,1.188865917874537,D,84.93419868225148,B,C,-81.42620116495203,B,0
US,A,86.41712481992502,B,-215.7760921399636,E,D,-10.17440619445516,D,0
Germany,A,-28.731612657329254,C,-10.192419687060989,D,D,9.90616483065947,E,0
Mexico,E,15.211656676395299,D,124.2723567119274,C,C,-29.700564879990036,D,0
Other,A,-90.80790790642959,E,155.65606417012316,D,B,65.88546183699411,D,0
India,A,-206.29416788641913,C,-207.76862769239668,B,B,35.11160180707274,A,1
UK,E,145.6318048252545,E,-191.44766183812956,C,B,28.722631959668448,A,1
Germany,D,119.91992479496767,C,100.40726330530663,A,A,72.79730907848867,A,0
US,A,61.65074935314806,E,-52.38807735097054,D,E,106.85788902046124,E,1
China,E,4.245201631094065,C,-19.960299117160964,B,B,62.48344399331641,E,1
US,B,60.307847009553015,E,43.26509908908289,A,E,-69.49718811019785,E,0
Brazil,E,180.16563204315833,B,1.447605708658078,D,D,-56.46693892864702,B,1
China,C,50.574823008397075,E,-9.637088947388015,A,B,-53.86865438759957,B,0
India,B,-72.17741278973571,D,67.63252907441046,D,C,-2.4485319162491757,E,0
China,C,74.77225179253718,C,77.38219808360137,C,A,54.68968682015547,D,0
Other,A,-169.15504848953987,C,176.27788891552115,C,A,-49.04041025186917,D,1
Other,E,-57.62957095448513,D,-11.201050967504173,E,A,31.042151284902797,D,1
Germany,C,-76.50014483960004,D,-36.69761444747526,B,B,19.190992449924526,C,1
India,A,-113.53972926838667,A,-167.51255970034174,B,B,57.50869261823108,D,1
China,A,284.51332876020297,A,21.151621761682996,D,C,-264.9108461346304,D,1
China,D,-17.140491689616198,C,161.20906452591603,C,A,-34.90616025987613,B,0
China,C,40.778225812981646,B,190.9777501028212,B,C,-171.5003068986003,A,0
Other,A,169.26838684124888,C,-18.972501554357933,E,C,91.04423570268159,A,0
UK,A,29.67974839164907,A,179.50220213084842,A,B,-123.0951795910966,C,0
Brazil,C,96.61389669247737,C,128.6643264851184,D,D,-82.85815124204026,D,1
Other,C,47.423711176079586,B,7.853882287809376,E,E,64.39873261872616,C,1
Other,E,42.9788484134467,B,71.2475077909122,C,E,91.14849420809159,B,0
Brazil,D,-37.425956421658036,E,142.25341723256682,A,B,-127.2479988649148,A,1
India,B,136.42012741314574,D,-86.30715620233666,B,E,37.6025230837083,C,1
US,A,154.47170709778015,D,-10.187183722815682,A,C,18.59709340103468,C,0
Germany,B,62.41582164595758,B,7.2451751966941815,B,B,-146.11483051465234,E,0
Germany,B,141.40787748987682,B,64.84667652582664,E,C,-3.2876550339649224,A,0
Mexico,A,149.98510672058973,E,50.32442629207857,A,B,-88.56200422203082,E,1
Brazil,D,57.57045912558243,D,30.095702601262612,B,C,51.77625804098618,B,1
US,A,-54.61106539981356,C,51.448892312290916,E,E,161.9663293126606,A,1
Brazil,B,-172.66599858883316,C,196.08464552003818,B,D,32.74882566442551,A,0
Brazil,B,102.2096472773395,C,-43.90795100200749,E,C,263.37630667993096,C,0
US,C,-15.317703220196993,C,155.5552288559412,E,E,84.8605781370294,C,0
Germany,C,65.98937277474744,B,-9.191203064773685,E,A,-102.78495200080305,C,1
Mexico,C,142.9984789507161,B,23.644460849875436,C,B,-38.7202569964334,D,0
Germany,A,83.68113184836575,C,-85.32935243904018,D,C,3.3660485508098104,A,0
Other,E,-61.83698267697583,E,-69.53511946053209,B,E,-131.42997639898027,E,1
UK,D,112.20606163605551,B,-26.892017847514833,C,D,-74.30588851582506,E,0
Other,C,71.49100367612652,D,134.65583686473087,E,D,135.9365469573463,C,0
India,D,158.52459603134662,E,193.0424209315929,D,C,-14.974604660246326,D,1
UK,E,111.75520256586682,A,-103.40453186557956,A,C,13.337377736330122,B,1
UK,E,-145.05051370894168,C,43.55363172671054,A,D,-125.098549610775,A,0
US,C,2.3285840408581775,A,31.300963124745646,A,E,-20.145349396857466,C,0
Other,C,105.13153101866348,A,5.546145455773074,C,B,61.76037833150288,B,0
Brazil,C,48.49100848588333,A,-103.24078464297767,B,A,328.2106528215231,E,1
Brazil,E,-103.45997313573594,B,93.61886892907859,A,E,-119.42551456554398,A,0
Other,B,-63.4364724546701,B,-24.855687220575902,E,E,114.63102617025744,E,1
Germany,B,-113.49052731247156,D,2.986260706195916,D,A,-7.381556425229087,C,0
Germany,B,69.92231253710428,A,-31.020043235765904,E,A,-84.1434673169694,B,1
Other,B,-2.817188370355446,A,-202.01622557320525,E,B,-16.87912093813397,D,0
India,C,-179.1884068674719,B,7.422521296169123,E,B,0.7767302116144494,C,0
UK,C,-2.722639865848747,A,-32.55432357072683,C,E,74.06329525135153,C,0
UK,A,-115.98738373085662,E,21.45436780468857,A,E,-29.776281392291338,D,1
India,D,-17.659318356212676,B,159.5967800917143,B,D,-40.580819523856135,D,1
Other,E,10.883749085326363,A,-57.556598263397895,A,E,62.88771099102497,E,1
India,C,63.82516714268848,B,23.50412315158827,A,D,-125.65483695097959,C,0
UK,D,-128.20150783061422,A,19.955383017226847,B,E,-120.8347389316404,B,0
Germany,B,94.86055783600133,D,91.96149449170653,E,C,19.95863404259405,B,0
UK,E,56.94044194254787,E,-36.33504110187546,A,B,118.25906476651798,B,1
Brazil,E,94.97816397857001,E,-3.0881933412906144,B,D,11.55732428657021,E,0
UK,C,-39.309061130364135,A,-39.439201087383715,B,B,4.664487826741352,A,0
UK,B,-26.092003454141555,D,64.70252685383258,A,D,-99.51714238960702,C,0
Other,A,-189.96133962513494,C,29.080544318885092,C,D,-37.68845898162221,C,0
Mexico,D,-100.44061220290699,B,168.43835185316215,D,E,-155.8483001273604,B,1
Brazil,B,45.00338079298352,C,119.39508298733881,E,A,33.59776279578573,D,0
US,C,35.39314241439629,A,73.81698250271153,D,B,-34.95876686280325,C,0
India,E,50.54186374438655,A,-40.480357697141976,E,D,-177.8425999029004,D,0
US,D,-88.05672647807182,B,-61.22752644074352,B,A,69.62020017880711,E,0
India,A,-27.639869271938867,B,-98.94564278170745,C,A,73.95052985555137,D,1
India,D,147.6817563938065,C,46.39033017808155,A,C,111.2666719170428,A,0
Germany,D,94.34579200689218,B,-179.3034903049418,A,C,181.2384069655381,D,0
China,C,-72.48815735036504,C,-6.37756137927359,C,E,-16.745916502561066,B,1
Other,D,57.00140302094052,D,-85.02526326454739,A,C,-95.81482284698774,B,1
China,C,-40.277960382865686,E,218.1270362615733,E,C,85.399672734036,A,1
China,E,117.5520452595207,E,-188.92183271539938,D,B,-112.98974294161161,B,0
India,B,35.47944710714516,C,54.711596561015476,B,C,33.248411427988636,A,0
UK,E,-50.79833659000027,A,119.89192297676105,E,E,77.75396077167109,B,0
China,A,145.26441569799925,E,67.11028668711121,C,B,49.07192556286745,C,1
Brazil,C,82.96463646656322,C,89.60863084041496,B,A,-158.07236888823007,B,1
Mexico,A,13.077912743471941,E,105.41005939060668,C,B,9.80636481358192,D,1
Germany,B,-17.016970571280684,B,-32.60746854382792,D,A,-47.22878049598548,D,1
India,A,-27.169007913372145,D,134.4992607983376,B,B,19.623836084249312,A,0
US,D,203.40840754259105,A,-39.86446770704798,D,C,93.33923970023787,D,0
China,E,60.111966280356356,C,-162.36728161833133,B,D,-24.60239271418413,A,1
US,A,-56.7444762911298,B,151.26735122321637,D,E,-56.920259006675586,A,0
Other,E,62.26228582175294,B,160.68346060891668,B,C,-68.85918468065212,B,1
Brazil,A,207.20511913079216,C,-47.63250110716147,E,E,32.64559946054557,B,0
Other,E,-279.0224064066592,E,1.389839870505276,C,E,-4.336226659281033,E,0
Other,B,140.1270799466662,D,68.96973361670163,B,D,74.04411881629612,E,0
Germany,C,83.69403275083312,A,8.258138254895048,C,C,154.1781999083649,B,0
China,C,-36.716148995781104,E,-87.39700669951806,A,A,-117.63846289979165,C,1
Brazil,D,92.43210967901506,A,60.770568732265275,D,E,-30.55024250793127,A,1
China,B,-208.38819595284824,D,-92.0723106483042,E,A,-51.09987950285921,D,0
US,A,104.52172084508318,B,60.65937549634829,A,D,5.0773945793541495,D,1
UK,A,-87.5558089307212,D,-31.300664838969006,B,B,-34.96415596510818,C,1
UK,A,-229.6549120451862,D,30.279900935757592,B,D,51.26623871709066,B,1
US,B,-41.175474672275094,A,90.49307748203253,E,E,-2.427119976868989,B,1
Germany,C,-111.84076571342621,C,-86.9329144360538,B,C,-100.21641944481618,B,1
China,D,74.82337906897682,C,83.22730220219519,B,A,24.653781468030637,C,0
Other,D,-90.40706847263303,C,-52.1813579377841,A,C,7.72833478655341,D,0
Mexico,A,114.03315538437467,C,103.74404984566965,A,C,5.8160813050846105,A,1
Mexico,B,101.53187747629863,A,118.96031135860767,E,D,1.92785294935851,A,1
China,D,59.12080752158255,C,58.47789000803808,E,D,-171.5511386255335,E,0
China,D,19.244166077643143,C,48.03611987515903,E,B,-63.86572295671874,B,1
UK,D,59.558746564090605,C,-54.22569963447368,D,B,-36.92503201948336,E,0
Brazil,A,-33.24493565696403,C,33.78560333041846,D,C,11.146665940636453,D,1
US,A,-160.35046393886162,E,-5.942089519039448,B,D,73.07985162636467,A,0
US,C,180.40209654686197,C,166.15261535673994,D,C,17.29635920632253,C,0
India,B,-139.3191493913686,C,28.938839195687155,A,D,97.34935181092705,B,1
Mexico,D,5.200018673279747,C,-82.26608431686097,C,C,58.97939121177516,D,0
Mexico,B,-144.12945945060974,C,29.07415787219642,E,A,-26.235158699877132,A,0
US,B,6.997646827376926,E,123.4469760910667,B,D,-135.21621483924238,C,1
India,B,-12.780457150613422,E,-27.30917240380311,C,C,-64.60252543470116,C,0
Brazil,D,-79.0167596857018,A,-97.4173055022632,A,A,72.1753028380368,C,1
Brazil,A,21.855950182570876,C,-92.01741625613641,E,D,42.70164146914627,D,1
US,C,113.52870340756897,E,-56.89846161323033,B,B,-77.7933158427501,D,0
UK,E,-1.0524998859790125,C,53.48733291145527,C,D,66.56717318298026,D,0
China,B,136.3277646849549,E,154.60082517591155,A,C,67.60351543698339,C,0
Other,D,204.13424303227825,E,154.17741946166373,B,E,50.611799550368396,C,0
China,D,11.623216917735595,A,-124.43180890059516,C,C,-139.02975319953597,C,1
China,D,128.76853017035907,E,29.075067263441806,C,D,2.6884009963324447,A,0
Other,C,-10.066217699526032,D,-36.29699373161911,D,B,90.68704225135018,E,0
US,A,-101.88932094472587,A,35.12563181422387,A,B,-44.6464054301099,A,1
China,E,173.49723933642343,A,102.75629227675032,D,B,0.08581600270665428,A,1
India,A,222.38813663663558,E,-45.93446806699198,B,D,-78.98153916124498,C,1
Germany,B,-27.600414329949892,D,167.61779820507695,C,A,-86.65144017594025,D,0
UK,D,129.43254431084776,E,115.45247483907941,E,A,-78.05200397775937,E,1
Mexico,C,14.751260272404783,B,-119.24719847352185,A,B,55.54249713691996,C,0
Brazil,C,-195.98132015094356,E,-116.51340742489731,D,D,0.799285613551917,A,1
UK,C,50.11249970004064,E,-69.31488677088443,C,B,81.77522588786815,C,1
UK,E,24.542574739357786,E,-17.830967634343803,B,B,40.325401956339725,A,0
Brazil,D,185.8173435728552,E,157.28358068216357,D,E,53.599324484136446,C,1
India,E,-28.833316879658256,B,-82.69375804306291,A,C,5.406426580818067,D,0
UK,A,11.275875758731898,E,-93.36026706541826,B,B,65.27279706742492,B,1
UK,D,-0.6498253127547863,B,-195.01074008184656,C,C,25.92806904402636,D,0
US,C,-35.93898956200493,C,-121.25919617295477,E,B,240.80599385386404,D,0
China,D,35.643792969618424,B,-32.57080698567991,D,D,-34.88307911536474,A,1
Germany,B,-217.56189897013076,A,-214.53663847754586,C,E,78.80780129931941,B,1
Brazil,C,14.24418311955089,B,213.35726318710647,A,D,122.55599316714874,E,1
Mexico,A,-160.1961426082455,E,9.721796018907472,C,A,-77.36258284710922,A,0
US,A,27.8272924104174,D,57.73426500892145,B,E,-2.289435119446599,B,1
Germany,D,-92.14539601525418,B,102.54434999012314,D,E,6.909853005569847,B,1
UK,A,-6.050825958820711,A,18.639458755697586,C,E,-42.323674500596624,E,0
Mexico,E,122.31755480219329,B,-39.191203875064254,B,B,135.40030395287928,E,1
India,D,27.51367442605137,E,-103.28839085694202,A,D,13.72704609622618,D,0
Germany,D,-118.79005131636853,D,329.9535499404939,D,A,92.33943361412521,A,1
Germany,D,188.6681199520691,C,56.60501090665415,E,C,9.49791953122761,B,0
US,C,-21.835380385925365,B,1.1417111476325672,B,B,32.76848640559342,A,1
UK,D,7.502990814112148,C,23.381280990054705,A,A,134.8874238251131,D,1
India,A,-0.9695702725365065,B,98.29137209480365,B,B,97.39595316339519,E,0
Mexico,B,92.36277804289715,C,-1.5273669284508464,B,D,-116.43088410972413,B,0
Brazil,E,93.6615748940798,D,-135.0496284338132,A,B,256.14905727687926,C,1
Brazil,A,-13.06871026592123,B,-38.07229845862945,B,D,-127.7932314684699,D,0
Other,D,-123.83917042399008,A,-37.17709825775619,A,C,121.21490345331189,C,0
Other,B,24.589038011706446,C,-105.0148336365481,B,D,-56.081631664315154,B,0
India,A,-118.69310820454211,A,81.48994266656688,A,B,-119.74103588109438,D,0
US,D,49.280078814301206,B,142.26399329835016,C,A,38.58299775090659,E,0
India,A,186.36599412211672,A,-41.378082384387646,D,D,106.67738224761206,E,1
China,B,-76.12083757375277,D,-22.784253707366727,A,C,-1.9147160045021334,C,0
China,B,-16.752629659934794,B,-198.3720014681415,D,B,-15.407995433102089,A,0
India,B,29.01161570356157,D,41.353022777023554,D,A,-12.760504871329237,B,0
Other,B,-78.2596829207821,E,-106.12014670789488,C,A,-76.3978948669953,E,0
India,A,78.74340096368677,C,-13.706725137310432,B,A,30.85253053970814,B,1
Other,C,-37.97981870210603,E,-248.12779904896357,A,D,121.8915961093687,D,0
Other,A,-49.0153800127569,D,-30.857335134795555,B,B,-26.60855495713409,A,1
India,E,-103.82912472978055,C,40.91884790091102,E,E,12.621681236489204,D,1
India,D,-22.516720946116187,A,-64.46386817305552,E,C,59.90675644168779,D,1
UK,D,-125.48312535130452,C,-52.96954246624041,A,A,-74.81370928810036,C,0
US,D,-26.370328548037463,A,47.26342189962706,B,C,-40.688853319909015,B,0
Mexico,E,-135.86425084179606,E,214.43788315109904,A,C,-78.96405892284142,E,1
Brazil,A,55.89705366874319,A,47.21577192759985,C,E,3.836352701679792,B,1
US,E,31.89361144949214,B,-120.17696034276166,C,A,111.29819803302468,D,0
Germany,E,-15.383484120948184,B,-116.23812477220268,E,C,-156.04879756241107,A,1
Germany,B,223.6902948621568,D,64.60899770918101,E,B,-63.16260753510258,A,1
China,A,-180.32699799668023,D,178.40196051767964,E,D,-215.76590078174922,C,1
Other,A,86.79659774573445,A,14.323480201474304,A,A,81.18249919939188,D,1
India,D,115.48617861851815,B,-162.73858132584186,D,E,196.13346513055984,D,0
Brazil,E,31.95660641353021,C,13.060757913656335,C,E,-91.20689142355234,A,0
China,A,20.245982912836396,D,-58.01180526892812,E,D,145.17253485873837,C,1
China,E,26.246196002495275,D,22.709080574391187,A,B,121.58635735005647,E,1
India,B,-29.03214238997412,D,31.181215589449472,D,C,93.18169388703997,D,1
Brazil,D,-77.39208370772177,A,-8.641526586783675,A,E,-28.75822393253585,C,0
China,B,85.04941981099205,E,148.4668587380797,E,D,-89.96421911848083,C,0
India,C,-122.53794725479909,C,-53.69825792688323,A,A,50.877361261459775,C,0
US,D,-127.70316274465013,B,18.101848638427207,E,B,89.72507656190349,E,1
UK,B,-55.64011637472153,A,-12.40873120553118,E,A,181.66875798349818,C,1
Mexico,B,-54.71723016340817,C,-207.6440239083072,E,C,-52.341321862843806,C,0
UK,E,117.31509321610001,C,-141.3704419994114,B,C,-11.065536512605789,B,0
UK,B,-69.21052844159743,C,-168.26003181237513,B,C,-158.47633712606287,D,1
Germany,D,-27.52384123107087,D,50.18568827097221,B,E,-132.60057308336425,C,0
Germany,C,-85.2109392110467,D,86.90845651841863,B,E,77.74942762006388,A,0
Germany,E,-166.45293274175762,E,-7.867901964086876,D,E,-106.27116895839347,C,1
US,C,126.22437024922424,E,-84.11247106619403,E,D,-120.47245559211926,D,0
China,C,33.12034310122666,D,81.82544703121123,C,B,31.21318812604732,B,1
Brazil,B,-146.0214809128145,E,201.58288599743193,B,B,-43.703293698925336,E,0
India,A,123.36995212343804,D,62.43790041803129,E,A,43.66743211478168,B,1
India,C,-41.721727003193365,E,-64.87307987843731,B,E,-153.36676304489302,D,1
Brazil,D,56.64873446379015,B,-63.49498004598926,E,A,-128.58376740415548,E,0
UK,D,60.43813325279689,A,-123.0837305499328,A,D,-176.34220892392722,A,1
Other,C,-42.67701496511677,D,-192.1199618682258,A,E,214.27951556016356,C,1
India,E,-104.56793644062346,C,-19.25723900408517,D,E,-75.72106043506405,B,1
India,D,-12.084398411054805,E,-159.1037751406173,B,D,-3.270937453896695,C,1
Mexico,B,165.73178796632428,C,13.205484343849985,B,A,159.31581804454737,D,1
Germany,A,55.21909646669283,E,2.6121807892581637,A,C,119.08812558641995,C,1
India,A,165.48876023069135,A,172.09301619537905,B,E,-10.593520208814247,E,0
Brazil,C,157.57167959935353,D,-116.1524015716261,E,D,-88.25583937123714,E,0
UK,A,-82.26595489379753,B,-60.427137770102746,D,C,-64.96555724386711,C,0
UK,A,-1.2539700736369797,B,64.13804526349635,C,C,-19.148262572899004,D,0
Germany,B,-163.78103150621348,E,-119.77547889146518,B,E,155.88514556958728,D,0
Brazil,A,-28.7847829756444,D,87.51027513462442,D,B,60.95235228421334,C,1
UK,C,82.20720491811986,E,-63.19181142451852,C,E,-133.47796429514892,D,0
UK,D,-167.06192573742652,C,77.15617019358722,B,E,130.6930443683652,A,0
Germany,D,-13.823620756197002,C,-68.31657323125386,A,D,-69.45108327452624,C,0
Brazil,D,38.676864385448845,C,40.595478589732494,B,A,94.18589865519316,D,1
Brazil,E,-85.25028636844753,E,-2.7578361130793048,A,D,137.53554861647353,B,0
Germany,D,-55.53944450294349,D,13.353289083447134,C,A,173.02937061497445,C,1
India,C,84.32830187090485,E,-31.577837252775883,B,A,-123.66665751201124,B,0
UK,A,-0.482537103910704,B,-47.56569907316548,D,E,52.75658128854987,E,1
US,C,-106.55258829428611,D,88.58506254621568,E,B,20.73588828608469,B,0
UK,B,178.71438000498526,E,17.832546936271847,E,A,26.322500324917975,C,0
