race,birth_year,sex,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
White,75,Non-binary,-99.76661622336611,42.040617748189725,-106.53308811033406,B,-24.358838783571244,B,58.65387509509185,1.773737928777501,C,B,188.04102150991952,-212.4341503232052,-82.83297099429495,-55.26029470271643,E,-92.55010954325242,0
Asian,88,Male,-133.47410112038995,-113.8668779310096,-125.12954833535778,E,19.804732974832543,B,3.071355539641059,-23.775159879862304,A,C,155.4560253940946,-84.69286257001515,-20.53442360474084,-85.52345137745641,C,128.29766482132226,0
African American,52,Male,-84.23791280624391,-25.449256126265386,143.7903787136188,B,-98.16192961864486,C,-85.98850193000688,-0.2520164246132313,E,A,124.57924167303457,-19.07512843054837,111.88884989859322,181.74754815620798,E,65.99640450429338,0
Other,48,Non-binary,110.26608236538613,-11.680772238595894,8.869100963639466,A,134.59640256379208,A,19.534947528595875,-97.64276665511828,A,D,-103.41999147345658,-94.53794071378559,-151.57729704496367,148.0865395020802,A,-76.04477076773057,0
Other,55,Other,-37.18832503463668,-83.03900365603162,-63.57219578269076,D,-37.741991452552,B,232.10302075301564,-9.876106378174631,D,B,-128.1756221809095,48.36223420729799,-135.16960749645,185.4634161387835,A,46.80164817550222,1
African American,37,M,128.32002804754245,-176.71391152157045,3.379871041633342,B,132.3427283067,A,-81.620801184028,45.117116301343486,E,C,-19.855823783513944,-22.629716607360102,-3.305270651385031,128.05023217791603,E,131.23570597579462,0
African American,43,Female,-49.4315799613202,3.959065165376413,-45.021126778785394,D,-97.05097180313949,A,124.90662150760289,-16.82174873057481,B,E,-64.09223905621589,128.1908538256272,25.33825920143874,60.76818464728543,D,-96.71162225454691,0
Black,60,M,-57.526690746651965,-85.97070442768675,-122.25369505378588,B,77.80486384919709,C,-60.18935775933776,-5.818422118534152,A,D,7.093782216902782,-146.34987823841954,-26.646800930726798,113.0422035090686,A,140.9175384114669,0
Other,98,F,-149.50094025664404,-119.91217224396358,145.90700965526565,E,63.554858381165715,D,4.892296501376816,49.484339916869985,B,B,138.28931156250047,110.55140711318792,215.27567176100342,36.28729196941579,B,107.05598582599056,0
White,34,Other,-41.059229600765406,126.62380860880191,-106.52989392651637,D,67.27894721215682,E,-95.37954762675072,-114.3142236437913,C,B,44.84621786214821,-16.117881092996228,92.69744923327444,-25.041018527466285,E,-21.07876240003862,0
Other,35,F,-124.38963208201852,-7.291697261220021,99.13170569529652,B,66.37504003298582,B,-178.17437457928168,-137.64274302960737,A,A,-181.8730804819339,-167.7107008055215,236.92267861459558,-15.249299876903494,C,99.1823392492466,0
African American,37,Other,12.953293414677347,-16.11482800169239,-12.409421715964747,A,79.37397341169768,D,-87.45078267689385,42.67631706249118,C,A,252.70455033707563,-93.24792093440539,-57.348883135442485,141.33219915173126,C,-29.966152773885064,0
Black,87,Male,114.2804478018095,-65.67771799567343,-118.76230719251193,A,19.384145155771645,A,133.10199589773723,71.2749881784344,D,B,78.89949922357613,25.866783345088802,14.52924364759552,-31.537257919519153,B,-38.91929461627954,0
African American,23,Female,10.058167333710832,91.84726625450209,-55.70095088050496,B,-38.93663022067116,B,108.50322220943495,-179.36832439844292,A,B,-60.13539506068955,-51.68199002888563,74.93591244681672,66.4280849607757,E,-66.74253500800847,0
African American,98,Male,-106.63831891053232,-252.36153076242041,-134.2398502196752,E,-133.1778743251493,E,-66.03846379831721,-16.07234016436976,A,B,-126.53450417266185,-20.628391673421056,84.7998767399094,11.930970512830418,D,-44.77124177560841,0
Hispanic,85,M,-66.8791975965225,-96.20019985631271,-22.412442844345303,B,-44.947581788709684,D,-99.08538627296635,36.95092742923483,D,C,132.94235381141993,27.862561484550273,-17.83839094218543,-23.97183589402548,E,-52.51527270671463,0
Asian,78,M,33.532288680419484,12.776467001515327,-30.963058819108756,B,-182.99505233047208,D,-41.036795256914026,-97.12259126070542,B,A,-12.305762353368028,77.51181672157911,-142.29557340675953,-8.622105364665149,C,-28.396364436425834,0
Other,87,M,175.76894293359996,-35.36073729877096,-52.22895261307657,B,132.94779767120667,C,-108.84945610772512,-14.565431982859907,B,A,22.426056123910065,-4.422425918940321,-181.51001585438289,-109.31297699546963,E,3.4223974391908287,1
Other,67,Other,174.2065818089049,-50.50427702466094,125.80650106377387,C,102.34722191695056,B,-23.502049795492532,-18.344878667603737,B,E,52.760097421070874,164.12873918897083,-57.675099056396306,-101.89307892789085,D,62.86016364557893,0
Other,31,Female,29.460821596515068,92.17223265423505,-14.173231232826486,A,-130.61880281365862,C,27.422157098394457,86.582519275906,A,A,74.64416082624959,11.722568101863336,154.44230117670867,57.89017654547739,B,-45.07485898781087,0
African American,88,Other,-70.21600037456236,112.59276054683234,42.05806126616796,D,-193.379482319877,D,43.06819840396464,172.13343193380538,A,C,-70.21861064962485,69.51235625502385,-59.19671616807047,156.08638012010877,B,34.70847317404438,0
Asian,83,M,87.7053970095389,9.866386848436113,109.16234251916303,B,-65.64631410376313,B,-2.6673988926916827,114.69505767172738,A,A,17.049204331917895,-18.934936244049755,106.98388879948143,3.5973693465427226,D,-48.078399446398876,0
White,73,Non-binary,-17.822991157949325,50.16956405741053,32.65096900969302,A,7.919641215801654,C,86.55657087138854,94.7831583248199,A,E,-69.77725392114884,132.87544844930426,-0.9536068332735989,-70.40970290077342,B,55.86617399877106,1
Asian,77,Female,55.46553730626671,189.28133500462926,-32.851329255018356,E,13.741326814261868,B,81.37136730438532,92.29182055524126,B,B,14.741534114115803,-63.57061114986915,65.12198804180892,-174.18368697091452,C,-116.52720070046594,0
Black,28,Other,50.90936047635475,-85.39846341696052,3.252203644408312,C,-10.98869664531659,A,-58.50960282893824,291.89980074952945,B,C,114.54728402659956,58.70296263849607,23.021390386066148,152.27249593893825,E,50.913572974574905,0
Black,58,M,-78.11635047651029,183.13355374915875,104.47809275410069,A,0.8085430999359483,E,-92.50746206527951,43.5078919610566,E,A,57.36258169550585,80.7445317381757,54.31971232863534,44.5620020505176,E,92.03543197427801,1
Hispanic,35,Non-binary,-63.16888144146655,-57.39176463750578,-187.25391883192967,D,-20.258779020164603,C,-30.759012350157995,-51.35725685249079,A,C,-42.39769562830539,47.517927068540224,70.2174218121529,64.0362217641658,C,126.7662327184312,1
Other,73,Female,-84.65220679832652,71.85283694488415,47.512554297293924,A,-151.4451151921739,B,134.05440574773803,32.6591678498001,C,A,-171.15558053463957,-185.62389050822887,-70.06091403278057,-69.93398368253895,E,-161.03105207794607,0
Asian,41,Other,185.0944445838224,-52.919397671905045,-185.7765438686685,D,64.5935959430269,B,62.880338297951,119.83741996172658,E,D,-14.518520350215546,-28.832163066917726,10.027451370218527,-20.576861284682813,B,-76.87306697811776,1
Other,90,Female,-53.8071153610343,-89.20435069232798,-88.90099779044385,A,-65.14188878969793,B,14.156906273776412,71.71169031768916,E,E,69.2310749836058,99.07274717116557,133.9589341374758,115.92267530018145,B,95.27439582856775,0
Other,78,Non-binary,67.85751710500068,-1.0096761762372775,106.1592185409281,D,102.02330351390584,C,-188.36024379887007,-179.86418932510696,E,B,-26.741121646222744,-6.297785022463395,106.66983236534004,126.29082642314683,A,30.713386704292695,0
Black,58,Female,171.8241579298638,40.58529427817915,54.08944996696401,A,99.96952341409146,A,87.1543550023101,-74.14635929549502,D,E,-11.493210095068951,-5.611365426177791,-23.343404211837036,58.48058711563713,A,-96.43403171135006,1
White,29,F,23.7198105944933,-46.55302344115667,29.902438736565284,D,-16.843107956555766,A,29.731454994902712,-2.356652168057061,A,C,92.67685521915097,93.56228275561435,66.46686141257473,-103.15262906939076,C,54.81975682869981,0
African American,87,M,-60.537744255877854,11.110679093438252,-72.68482428658453,B,23.905973779861988,B,12.29061976453358,-5.433376847567408,D,C,80.09680160236351,247.8463363608113,52.27217516384306,-19.483226476360613,E,-126.90727757568962,0
White,23,Other,116.25703215883209,-20.226780259277525,-68.20722973161192,B,-16.262522540569986,C,-20.715147259201288,17.123651959411802,A,C,152.509266274136,25.148669597120165,127.27791062526185,-70.10955390345967,C,95.33515834140789,0
Hispanic,58,M,144.2034920540207,78.29514867888214,3.775039107603266,B,97.68691836997809,A,133.86354221153206,23.563420576843384,E,C,-113.73897523814658,-56.17737089591702,-200.91884406685585,67.00697179013953,C,-118.46317697504394,1
White,18,Non-binary,-112.27069050182139,39.46257998456884,-21.052189674349776,A,-154.59503982531456,B,-167.3761781291092,2.2175280669035224,B,D,-145.26323572155565,-63.54296658609178,128.35209869783156,219.01265605225984,B,-136.2111112640437,1
Asian,46,M,123.70351725963742,-49.0228838600479,-211.262407684457,A,-56.885736780179194,A,18.32673281002723,-32.32262800020878,C,B,10.235849527796486,-241.96802050657448,129.20837930659567,-18.80700905600915,A,-151.35587775901982,1
Black,24,M,-109.93055508201451,-83.00439524863452,-126.93646372421735,C,19.507033775722267,E,-17.625509758601744,160.86804370897732,D,D,33.30134591835074,-65.98324501310483,7.54968066987895,-44.274018107352155,B,-217.42406483404784,1
White,74,Female,-46.8431014661446,-94.73407843698077,22.157332542629277,A,-183.5207607632737,D,-108.56531695856448,-79.16183227107483,E,B,-31.787852534839402,89.5568355199268,66.36975862401702,180.7686496181703,C,-48.19796225620928,1
Hispanic,77,Male,-6.67952906209452,42.81272662579414,136.58119198329905,E,64.22955956829159,A,-46.55531711848429,-97.8534072505661,B,D,22.456904746597324,-113.26484407773125,-26.93607187024569,-155.75316869911418,A,19.353089526222643,1
African American,55,Male,-99.16979935384119,61.73031489144141,-116.18992754742867,C,123.78005469920268,A,-71.16128725944857,-151.63387388814996,B,E,80.09047804352542,29.923713495001703,-28.24253602780984,12.699567281631621,C,-80.7969010014284,1
Black,23,M,-48.341976496863765,-52.835705008025734,-66.92814433052503,A,-165.2047759916593,A,-30.36908383197862,176.48728363503346,E,B,90.40420751497756,-120.58745451400964,98.64403430288519,-67.8607018218907,B,8.620500136744107,1
African American,81,Male,-95.22704688486662,-23.179138967494715,-44.8049374829606,E,56.740249010162856,C,-103.01214090330441,-77.25223789185975,B,C,73.96273321068799,204.02274245160677,145.57031187562097,-38.339729071231915,E,54.62409615982139,0
Asian,32,Non-binary,-171.8799563393534,2.0302538331542728,-134.7673508019593,B,-17.02810804326684,B,-24.047520100551463,17.839918436381772,C,B,62.341102544826924,-11.659991911827658,-8.75726162272068,26.77965396359243,C,-158.53068319381603,0
Other,32,F,3.4758343726538135,90.15257502322594,-216.52762386464244,B,72.04309204907261,C,-77.06375653535027,-63.81658366149333,D,D,-76.93011864349567,-40.51895098172923,41.55161458765976,37.99008464388018,C,105.61826710055371,1
Asian,32,F,-44.7763526502938,-138.76815716260967,-10.56413696059651,B,97.38191510368954,B,-24.310160910928776,34.50949725519949,D,E,45.693957969828766,-86.0934665749725,-0.134833146696713,-234.65964354858863,D,52.136617460706624,0
White,74,Non-binary,50.86777184308558,-73.74957621585669,-160.76409087403601,B,-131.66743722296215,C,124.85823118071593,78.22899796175233,C,E,-163.13804810224462,-31.994917283106243,43.90771798533141,-140.12701598859272,D,-35.483990366499086,1
Black,90,Other,26.40973121994783,2.640888463078108,220.23740495096908,A,13.402013498371948,B,19.151060670799787,-179.9592136405942,E,E,74.63492347983973,113.11801344396383,56.44961204787439,-8.082105600012383,C,-141.86858169052024,0
White,44,Non-binary,100.94037697860747,-79.49413195650277,-73.07360178222791,A,-123.16793323005308,D,-30.091236715993556,95.30832261080708,E,D,-45.09755771261865,-105.02451914435073,-68.2734053110087,1.5018877499679582,D,112.13311023698851,0
White,99,Other,-165.28763742118912,192.9343441181058,148.46691908667202,E,88.59906334764185,B,-52.54158475143592,77.25278599569187,B,A,-66.56900919372532,-11.873571974655245,-41.186819650911666,-36.01496207374711,A,208.09059881295937,0
Black,30,Non-binary,-301.12999312317726,-18.590725493691508,12.67479467009773,E,-12.97230446655373,A,182.51964007577953,-132.65968255086656,B,E,-87.11493233904068,127.47807932663737,-48.84966263124391,-72.99340995935292,D,189.11359791898965,0
Asian,48,M,28.43881765980131,73.3787555383208,54.34008569990889,C,77.03293244215811,A,45.804073555626125,6.024365570110634,C,D,-3.591460025722731,-26.47156163568442,2.317353817945156,59.31066759064014,C,-3.9334900488327342,1
African American,95,Other,-50.57200807738528,46.080277409203724,13.722586647852102,A,57.9281098247946,A,72.0200758301804,-78.62641546187062,D,B,-203.5311602357424,-231.80936669556945,-105.8491982346356,-139.30849789382182,C,187.75328879150953,0
White,21,Non-binary,22.024328313582313,-51.84734133489852,-15.479544794268305,D,-123.46739283475647,C,69.52542195730273,-24.190640577793637,B,A,-167.51752630452305,74.16177844810005,119.17927045790569,10.122601718833698,C,32.49023074737906,0
Asian,85,Other,-151.8788592560064,179.16081684520725,-202.7107655226084,B,95.16563449095283,B,-116.5277466115985,40.89878063406072,B,D,191.52743445806667,49.63504677360149,32.38785432349825,-148.1662558824151,C,-16.881790737324508,1
Black,41,Female,-157.93880108556186,4.759242748018759,-55.90049019537741,C,165.74590720715742,C,-148.70713077879861,77.55881668003765,E,A,-146.42307937573665,-3.0357094627075476,-58.33813160920918,-95.70568381047974,E,109.97424534286407,0
White,94,M,-3.205038840831486,61.06938239536953,-30.006572337768063,E,178.9542439334952,B,143.02755347087825,10.00588051666822,A,C,-64.58483788325081,162.56081667474442,198.51644016734895,84.35286912190637,B,36.943968391026836,1
Black,26,M,211.150060225309,72.6334130630191,-137.34058974660473,A,-1.6588208910265838,C,-3.843280930779961,66.05651170667456,B,C,14.66441713280035,60.130325318419175,-4.569505653884054,125.18003248681644,E,-112.0100603604728,1
Other,59,Female,-17.907874278808862,-249.54471389936143,19.38178487931498,E,9.533496845545448,D,74.86587949850725,-6.728952441942114,E,E,45.799363417162894,8.151755268088765,12.001373838344929,99.18550849230174,D,-167.82398877639432,0
White,72,F,-62.9917581384468,17.441638588950642,-7.810439096862972,D,-36.12283358166536,C,79.22840478616784,-169.0160152652037,D,B,16.780204855857008,128.98097373773035,31.39481343423357,92.36114274757622,A,124.76489710469816,1
Black,82,F,46.031993168332356,11.388533671734823,274.64739304915787,D,61.55568783743719,C,18.485777952076514,57.74379828474687,B,E,43.314251327900145,55.99264039760661,42.42790246523433,-48.73740469908959,E,163.16720567477213,1
Asian,19,Male,-75.9795110859011,73.05861733826787,22.155927137692625,C,-145.0412572224295,D,97.79471903416204,84.3862444251137,E,D,28.27499854288232,-264.795131374887,140.8124070004787,-101.64177269013297,B,93.76025554378742,0
Hispanic,64,Male,-80.80758533805053,-159.5478518375502,33.73671535005241,D,151.6347051049824,C,-155.76346037931788,75.18504747688523,E,D,101.41865609657779,-115.94870037209841,-3.0497522598826636,-117.4479847533326,E,70.95859669535992,1
African American,93,F,-68.60245520842028,-52.859821746015065,95.10233144329597,D,159.85331433046582,A,89.26185521393725,-38.4327909326271,B,E,-37.8741662685901,-88.044868411458,-105.69369721277243,-96.22309751043844,D,-99.00878770530743,0
Asian,85,M,51.91923971111454,38.13086396488436,58.20430200698616,E,165.59797103093555,C,199.9231129716758,-120.8515728711133,D,D,74.89306682534564,34.384880576644775,75.8583640127794,-171.54256074436145,C,-83.64078355657269,0
Other,62,F,-117.47376258554235,-52.16294855453447,71.05377401180499,E,-57.20408287356522,E,-100.74534442219797,-8.021946460858338,D,A,-23.861603607620168,181.05286586193162,-79.1863434288738,85.03191029040141,E,-38.65583463321684,1
African American,86,M,21.9767036215203,-58.16702360466252,89.50645428865414,B,-77.5224380793077,C,90.87328113626918,-164.28795384642393,C,B,-40.950624794625924,136.1832773397201,-104.70319417602158,-170.1767576146796,C,-124.14614871017442,0
Other,43,M,260.10920942251283,24.354498202940817,137.36155741660681,B,-127.33611110775398,D,-18.823214581644343,-46.68960581571998,A,B,-159.7963093524111,148.79671407600333,-133.86349463373438,28.54391733552769,C,-65.8751052851874,0
Black,46,Other,-31.143957742116406,-82.40022737170952,25.63370515817298,E,-203.8819717791056,D,-31.968405401030196,-29.082678289881294,C,A,-72.11664596049852,-46.10366451133069,37.1248709077924,-95.59337418559726,C,-78.60605242816018,0
