ethnic_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Asian,153.11000297686684,81.98225916287937,107.42445260057592,A,E,A,63.95363738237463,D,E,B,C,130.29410973244285,-30.59423628160957,-0.6141511664451891,0
Asian,8.605018915392703,-329.35524939553466,97.52593114855486,C,A,B,27.221645081748164,E,C,B,E,146.81889615480225,-74.60329828853457,-70.16064811980044,1
Other,184.9534367228918,64.33997239692067,-60.10170630357374,D,A,A,159.356093678245,D,A,B,C,-30.51212900565279,32.52192082303897,-67.52908748028119,0
Black,-4.023762662051893,92.98449288851883,94.5209880794786,E,E,D,176.65578426052838,C,C,A,E,-131.21480322718594,35.45073708576297,115.80245320420728,1
African American,-2.4344165184525095,-270.9679660838435,-15.054084423816835,B,B,E,-204.17125178016983,E,D,D,C,182.1119454018041,96.86565354464632,-49.02892614493992,0
Other,-182.4729678172617,163.41277918385563,91.68622793823079,E,A,A,-40.78370659919088,E,A,C,E,128.32188382377157,-43.802837874480375,3.8056842718841515,0
Hispanic,-22.120794258509964,22.57571687751317,-154.0167840668534,B,E,A,-63.16721185930177,B,A,C,B,-67.63914086867648,-41.84252832741993,-47.165928103782285,1
White,-115.37378202315804,-64.30140032486645,-33.386096397811166,E,E,A,-31.719847111951356,B,C,B,D,-191.17793464853693,115.52535719954342,-84.0946896214921,0
African American,-43.77839088168868,79.16835922615493,-84.78420426796278,B,D,A,41.11470250993462,E,A,B,D,-94.36339851419416,-0.17772738894359985,48.95560384329144,0
Black,-106.32277665506547,21.622413411720792,152.6334682336201,C,E,D,17.954824808754328,B,D,C,E,31.69121187744785,125.52942831335534,81.89527195820615,0
Black,131.3078073978888,29.216300750403708,111.86052364715451,C,C,B,15.143297891910576,D,C,E,D,86.47288373904365,-48.938150043987434,-13.179998097844834,1
White,-98.87861750467718,-238.19110323210012,-69.67591173605261,D,E,E,-99.0275509221569,A,C,E,A,2.7916615296034686,35.767174614246926,-16.56395414260963,1
Asian,-22.071497364618807,16.88101722550053,-7.342687115996868,B,A,E,78.71823540270354,A,C,E,C,0.1445416272969682,-41.838235813263964,-125.05818324621455,1
Asian,105.38652637746975,32.86209541913737,85.63295422795527,E,B,E,-205.49073206300733,D,C,E,E,120.4659177910842,59.023098949721046,12.463870212002474,1
Asian,-1.9087090652766079,196.66632343663397,205.53112332853115,D,E,B,-11.192052585500427,B,D,E,B,123.90840596941892,88.59407317803125,-13.790486450958644,0
Other,65.9118072884231,130.41881867686476,-44.32803500968847,C,B,E,268.24667031997933,E,B,E,A,107.28475372482353,-48.17014289861341,151.5250994846995,0
Asian,46.517110280150234,17.754766083956298,-59.11997949246559,E,C,D,-119.39796353422527,E,D,A,C,29.935007797911318,6.913999796610472,3.539985830961892,0
Asian,-106.19423171706268,171.889471816,-42.341050661456805,C,B,A,73.25784854449175,D,B,B,E,-107.38973379343963,-11.81485000215708,9.192181493433772,0
Asian,-35.12356416473344,9.415361857155329,43.35729676309762,E,A,B,-101.17299759748329,A,E,A,C,165.04413222951527,-40.397477293176834,-190.05339406063246,1
Other,31.413179750820202,57.0483866759884,37.36577190150345,D,D,D,-57.42498275154898,B,D,A,A,-81.07304421740437,59.25891525553345,-50.74658560344967,0
Other,23.08423585477216,34.05198162394981,-73.80219828533694,C,B,A,-47.829757983133334,D,A,C,A,-21.522604217674083,-144.87290743892635,-104.25890009468152,0
Asian,-64.00981070013295,47.157162023647686,2.317177366279991,A,A,B,-91.21452255699668,B,C,D,B,73.31164495758085,131.68326259468748,-71.8305364783251,1
Hispanic,123.54496454531152,-71.48560124140072,-11.350385535064188,B,C,C,-289.64736215132956,C,D,C,B,-113.5759875825826,16.72812068506024,-61.16064714307058,1
Asian,63.52058829594943,-9.972354625247444,-133.90411197738,D,D,E,117.91484587198717,A,B,C,A,18.73558276685487,-34.032226938681895,-142.78481978861794,1
White,75.0102007484382,-43.32569450290141,72.58106645578256,B,A,A,12.520908660694225,B,A,E,E,-62.00276249903415,-59.919334646999026,62.85911620461672,0
White,119.59981226238861,-184.22947187234143,-22.293574844961928,C,D,D,87.42066841329846,B,A,D,A,72.69876221342379,167.4243628373666,-64.8812343513804,0
Asian,-13.720968078511095,16.32130778806556,-5.982050408777821,E,D,A,59.69515545118044,B,B,E,B,43.913342221416386,312.4024014669923,-105.7502423355658,0
African American,-74.85172927590699,-98.03353577754362,-96.69450297705743,B,E,D,101.93741826559008,D,B,B,D,165.42693428062518,43.99315326596868,128.4734692717479,1
Other,57.377639323216876,-146.08345874812093,56.95331526478348,C,A,C,-14.486484144766647,D,D,E,B,-0.6468810254450627,-111.2731340309371,-62.40243711728779,1
White,-41.31151386865706,-100.4609479031471,-64.80419160046782,E,B,A,-162.6823509877832,E,D,D,C,6.672860925025967,2.6776823235735847,107.10244406355618,1
Asian,-72.99899603637068,31.71529440790521,99.85287783680963,D,D,C,-174.79121243925402,E,E,C,B,-31.97561543603569,-61.61104069708252,168.65694616858735,0
White,10.782509881104485,-260.48498778543393,84.29967701230832,B,E,B,-10.786675367200042,D,A,E,A,159.6430267945485,180.50433017548593,-112.40096502460324,0
Asian,-8.050669402999386,49.85232244539099,56.596402960136594,D,D,C,-38.867370660633476,D,A,D,B,35.971861023221074,-32.78763954783038,-25.308697422133005,0
Asian,166.79712066799004,-199.1643866188479,-137.86627243163215,C,E,B,-84.18592448148424,D,E,E,A,-58.00839426456766,-5.947633084135315,28.167221588250595,0
Other,-0.37224798955017546,96.63115133175492,143.43590743571076,E,A,E,-98.3047717206049,D,C,D,E,-172.13208846429066,-25.09862870968868,-132.41556741503206,0
Other,-146.98695361842155,49.953642374326265,183.05776721783914,D,E,B,-31.37046575061423,A,D,C,D,-75.973565882584,-60.92195934379259,-36.2818783851758,1
Asian,167.6929936350998,-97.5162376168512,-95.38254533752668,D,E,A,114.52877017542788,A,E,A,B,-98.25707292229926,-96.42244177128822,-208.42597515448475,0
Asian,-249.54744890605295,45.77301439720534,64.0992512913767,C,D,E,-30.727026468415474,E,A,B,D,102.98883322209973,-213.8595119369149,129.49198357252558,0
White,-30.981387501220425,26.75950728064406,-72.59793628694449,B,E,D,-44.054969526036984,D,A,E,E,18.76699508303283,230.5431692439425,125.75832553331965,0
White,-58.37943518602504,-105.78004131578447,-2.2115701289366636,C,D,D,81.30981725594417,A,C,C,D,30.319219057286112,-130.9990019338758,187.33618366266225,0
Hispanic,-84.63693084902953,78.64566162780181,-251.53586919992898,E,A,C,-56.55023560606853,B,E,D,E,-30.846515905002015,140.8918635161807,32.876755216719275,1
Black,-19.52811990949838,144.43844160437214,-133.88827629343956,A,D,B,-71.153554796895,B,E,A,C,61.73008565429574,-9.093674523363275,-14.972351102465845,1
Asian,29.21343816816682,-97.08557902932434,133.59251687574712,D,C,D,-34.48930259779435,C,A,A,D,1.4825004442110645,-138.81722874503183,44.10195040282133,1
Black,112.71246520383791,21.45590179940245,-55.31523157706285,D,E,B,-125.50995023247573,A,E,A,D,-40.88492906083611,-119.53122436680925,44.15983666576114,0
African American,-112.85193736598131,92.17191119807453,-17.54752460289201,D,B,C,77.97370242981054,E,C,E,D,91.4952775558275,-72.17125262712364,-48.73776134397643,0
White,-43.962656788987985,-97.12228237947,70.61299822724072,E,B,E,-94.03481225361925,C,B,B,A,-76.91872740092867,-45.18706880853771,-72.49577660699313,0
Other,48.96555697991647,105.45780653996297,-132.74067959617872,E,C,D,-48.08909216800217,C,D,A,C,-63.28155623557925,21.27515933199598,-72.61801950924601,0
African American,82.54617327402647,-74.97176281197618,-61.05977965937288,B,B,A,-52.813382169647525,D,E,A,D,91.64586818210732,-39.95455432554723,-87.59128439622442,1
Other,92.94704899423432,-69.02520768838099,89.17887584367236,A,D,B,25.481490314890802,C,B,B,D,-53.03551067252484,79.38193308701219,-94.42365151937409,1
Asian,-76.02092817759707,52.703916292705266,-72.59783641248247,D,B,D,34.205130297632294,C,B,B,B,-10.587124761265283,44.22941436695499,-70.95713720776011,0
White,-86.12821715225212,18.09394597998199,11.750644719419991,D,D,E,-13.645898001583712,A,C,A,C,-102.47133573478959,7.956934351297686,16.178087978121283,0
White,72.63756612805909,143.5662461545989,-32.678612720388635,D,D,E,-94.6210382481757,D,C,B,E,-98.12721896108982,70.5691855118782,14.234877549518533,1
Other,87.33305878548899,-108.3004496003397,233.69119507034662,B,B,D,-16.18591600576084,C,C,C,A,-45.46860627665162,23.37252735907146,-22.899016390537376,0
Black,85.46961053918216,235.04670309929529,-161.3978926127109,C,B,D,-27.82859900821613,E,B,B,D,45.58420522252103,68.54890604395705,-36.09800039538697,1
African American,-103.08387161035127,-15.181725351722807,82.99256227323578,D,C,A,-34.40501808636039,C,D,C,B,12.62238658020548,197.2695774795873,82.35359122968194,1
Other,73.16183318020599,-116.84711442627523,62.7443502406027,B,E,E,-64.4284748675469,E,E,D,A,4.097435557244705,89.67542529507794,-129.7190666511005,0
Asian,-176.69387290040237,-194.49350890293513,102.8853856142231,B,D,A,48.795625825888564,E,A,B,D,17.06591192607316,84.41748793140488,134.03426586348812,1
Other,103.54391810785258,92.74989800930287,-123.1122860548217,C,E,D,20.522276313736597,E,C,D,C,25.198536364950446,126.51887968243886,36.6930240886005,0
Black,-30.764253061010592,39.76382698709948,-35.91615835850299,C,B,D,-101.35632514909251,E,C,D,B,-4.764165298230998,-117.18926711369497,55.547678519667876,1
Hispanic,134.03850083638562,51.20126740629327,-1.205193911921887,A,B,D,-61.699531879584704,E,E,C,C,-13.685505273324225,155.43985492175963,21.30693452664666,1
Black,35.36510949452224,-100.9562090313253,-98.55860596298847,A,B,C,1.0593800900389563,B,E,E,C,188.6409296484034,140.71319681469137,-131.02258225144476,1
White,82.42437723219676,49.044723264911546,144.94162580729957,A,A,A,-43.3302665568275,A,A,A,B,15.759863116659496,-89.68717409748945,125.86204127458073,0
Black,-103.41984587933821,-75.1805712342224,39.49555757476038,E,E,A,-116.57265074861587,E,B,E,E,72.79646604840445,-102.49639544838989,33.376497147772646,1
Other,20.970143930741276,5.978721197102831,-101.039688327911,C,B,C,91.03341684116405,E,A,C,B,103.52629908379372,248.08562600669345,-48.240171163934896,1
White,16.531904565433546,74.07878585738985,207.83104169869483,D,C,D,-14.8543460056158,A,E,E,E,41.270526696722726,19.642652861018824,47.13675937612695,1
Hispanic,-139.66405990233085,-64.98236114645579,-21.1024951539354,C,C,D,10.919961194582232,E,A,D,C,63.52499456798506,-33.6779971304952,-77.03853941397294,1
Hispanic,-27.501902458239556,38.079585827620434,-85.12817655639189,A,B,C,71.43393510814354,B,E,B,C,46.44607155207138,27.667268387644466,-16.791373235382714,0
African American,86.17521842629132,-67.94557488022558,-125.31681499161652,B,C,E,137.0751918524693,B,A,C,B,-97.96117061902692,21.617359562615516,-78.08352240846008,1
African American,8.926987223339747,-70.44448076448215,123.99156246778651,A,B,A,-65.68298914877099,B,D,A,C,80.52933528115457,-85.49711870238988,-86.0776817861824,1
White,-128.17948482980765,-139.9880951782684,-18.79169203991549,B,D,D,-36.40248830332206,C,A,B,D,-9.61245678452183,-23.952191338695915,-112.8621234252177,0
African American,86.30843025365786,-79.02586573642485,-20.402014615450643,E,D,D,103.69899030975635,E,C,E,D,110.28327454703981,-75.05936506405475,-4.040592148083808,0
Black,51.354279955911466,62.163423132709816,122.10086061021511,C,D,D,150.76942322962415,D,A,D,A,100.6420811017391,-22.514621238034664,-71.68425123990949,0
Asian,-5.195807206820423,-49.63608912522498,73.30885632223575,B,E,B,10.595695887138804,E,E,D,C,79.13821546732206,-235.75010576926863,-21.39494016107759,1
Asian,-39.20812509509199,97.54787261988531,112.19286188589423,B,B,E,-47.11285911801119,D,A,E,E,158.99300145520365,111.61763072435569,-114.33154911545029,0
African American,79.79424834039267,147.63954804605154,-8.03663014126007,C,B,D,54.19852981742612,A,E,B,B,-37.05653727571873,65.05584201424051,149.71462221604781,1
Hispanic,-83.51166773426787,41.4413195381135,3.0783440045397827,D,B,C,-33.600705899025165,E,E,E,B,-67.87586980223314,64.69404970305649,-1.1859366797400337,0
Other,33.90943888464951,62.91097978764074,-15.46162479622272,D,E,E,95.27609208539423,C,A,D,D,28.100581532494978,72.00286765391162,-50.736629164285965,1
Hispanic,-62.314661495669284,52.591627411241994,63.491067065028176,E,B,E,71.10615274777655,A,A,C,B,-13.82428755264577,135.57724551395975,26.25586168880189,1
Black,106.62215072989112,16.62274654562763,8.674115625393766,D,B,C,-39.27079715959292,E,A,A,D,84.05050448569519,2.6505036643431072,-16.450563517791057,1
White,-187.71560658967041,145.83107645835705,-86.10690922827808,E,A,B,-71.08200794533191,E,C,B,C,39.98124648094029,-13.183242897160408,93.5762154641133,1
White,4.536005175932997,-44.08575523343165,60.27221544076819,E,C,D,-21.022171209228908,D,E,A,C,119.75696293749789,-39.54416523392222,42.32567085403973,0
Black,-27.081426112571194,-24.68724109402449,-49.78257696110673,C,A,B,-55.26071135092692,E,B,B,C,-109.42217546049716,52.424860720945,90.37028551293311,0
Hispanic,103.84338290763525,126.04141918548537,-59.87335627012036,E,E,B,224.6150445321801,B,B,E,C,-139.37530302618583,-14.997056997532221,-35.35681529040487,0
Other,4.555860209633762,-29.89512598437529,42.38724104559137,E,E,B,-43.834710708290544,B,C,B,A,-44.77794715087672,45.17306743272417,151.5189767735065,1
African American,-65.28689706437495,-116.30777393338055,62.39448922479522,C,D,B,5.14193054606056,A,B,A,E,-86.8141349330947,-194.36309537825272,3.8169616807131317,0
Hispanic,75.45032566539258,-158.85623932084744,-20.119591669464818,B,B,B,-42.54254235855433,E,B,C,B,-97.33728888821685,-150.17614669330658,10.389890430966533,1
White,44.332705100911824,286.90057217275154,-28.63874732797257,C,B,D,57.67172741909107,E,D,A,A,4.64684872528516,59.25053029769594,30.697701053053272,1
Other,24.499672667121867,166.32328609578505,4.939498621435134,C,B,A,-168.79935581361255,A,B,D,B,-64.39564542600993,-109.75643156998751,55.34775153317478,1
African American,47.965859610677796,329.17697993017566,-142.82824838397852,D,C,B,146.761696623522,A,B,D,E,-114.05974014994015,-62.94086473784984,-200.84523337851957,0
Other,-32.61119316617247,-9.348896305643548,-135.35574994490844,B,E,A,-195.65127971366633,E,A,E,C,0.9365484602259685,49.707374248090545,-175.4102649240736,0
African American,111.1147675808613,137.68481980271125,-46.05174202032399,A,B,D,-173.71573613016002,D,A,B,B,171.2693985686981,60.09570546794729,-144.69087099168644,1
Other,-66.7459649929365,173.63791881433767,111.98008638008577,D,D,E,60.59773623841064,A,A,C,C,110.03734718766916,37.0726488265756,3.3606239264054856,1
White,83.3132254513097,78.54169851729975,46.383072774483466,B,C,D,96.96142851181256,A,A,C,C,26.741725096990915,95.76765165949158,-1.2911481193014929,1
Hispanic,98.55436188076288,-40.10956236484935,-32.57328851990284,C,D,A,-124.05987821239657,B,C,B,E,-7.061507789087808,98.67941661224533,-121.206276785818,0
Hispanic,219.85247331190942,71.12451633063776,29.151735718470423,B,B,B,-47.615706248220555,C,E,A,E,84.71357504597114,18.941058657155967,78.5033708954733,1
Hispanic,43.500824252079866,8.657545291919588,-107.34200469878962,A,B,D,-28.498658077847143,E,B,C,B,126.0471838664097,98.96844738170608,-96.42360060654512,1
Hispanic,-43.0936432400667,-83.70235329182051,39.68325347412801,B,B,C,36.556641688195754,B,E,A,B,4.863724262249415,86.40146355189025,42.644041256686386,0
Hispanic,-282.4592886213057,-34.439144739684565,13.9111561627262,D,A,C,-33.92922469337935,C,D,B,D,-82.75940756646544,64.91132574906894,16.502201258827036,0
White,50.91298626884069,40.33374713838306,52.1436232466617,C,B,C,31.268140260113103,A,A,C,B,3.352503491469293,-203.11428137166763,21.49260218133423,1
White,-17.31127835077421,-108.09310091890643,-8.343733960867297,C,D,C,115.00429436736945,D,B,A,C,55.52219789194848,-18.064726343462077,-83.95835955406878,0
White,28.899435021611126,-27.30913985482872,155.8580014713601,B,A,D,-86.32942304667466,C,E,A,C,-17.359791689917145,-144.75975727765166,203.70671940167915,1
Black,-56.42573407456373,-7.311512877009721,10.715241636111918,C,B,A,-41.71970373453732,B,B,A,E,-22.260239261956226,71.46725840381191,112.19450110439925,0
Black,-87.8648825939277,19.984264804093407,-244.606416837182,A,E,C,-73.1697953119231,A,A,C,B,-129.69570981593722,42.10550324767415,16.10219186925641,0
Black,-183.5033958055753,-151.9955203402659,-93.77853959855835,B,A,B,31.692833981346734,A,A,A,C,-60.56924930811313,-83.72641274929234,-79.66242173559993,0
Black,65.08420487364397,50.86870894628173,-102.31516331372916,A,E,B,-10.381641053621497,C,D,A,A,166.7351551401488,108.31129287465909,-14.611488490239925,0
Asian,-55.98448367919352,40.037906132031296,229.50566374485413,C,A,E,13.919863621776738,D,D,C,B,-62.94900547727019,-9.627218430286277,1.6103202454273848,1
Hispanic,-29.2990132662843,-190.81734022973674,-228.45439467206242,D,C,E,15.937180024508777,E,E,A,B,67.42808366558292,-38.56136852686223,29.588994114459723,0
Hispanic,-81.97291151883775,-1.1053498833402156,86.46744073407919,C,B,C,-82.48275899463047,B,D,E,D,177.57118834647073,-59.656170173751796,-87.80685930025423,1
Black,37.36104492864678,177.10756760697046,117.4684661515161,A,E,B,50.779358496388994,A,C,D,B,241.17551018983602,-4.277955889177485,-44.03566678361063,1
Asian,-132.5654048769023,-17.85729983475465,-89.42418147762025,E,B,B,130.45089387624148,C,E,E,C,161.1235690213903,50.87452185023449,-20.586521733408638,0
Asian,100.7410892909755,80.7095871877423,8.161316715774934,E,B,C,-158.3655646997033,E,C,D,D,123.74710906524,84.29759380783874,30.828033919538804,0
Black,109.18130730931613,197.65828438108676,64.36443221180879,B,A,C,-52.53186316631088,B,C,B,E,79.5870155663612,-55.03129420327727,-237.1286952922177,0
Hispanic,-144.68355266044324,-0.020942180973606787,-108.04683644063174,C,E,E,16.83067625361699,D,B,E,E,-107.91218936477833,56.448091483059635,81.04879802256531,1
