age_range,handicap,Nationality,marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
26-35,None,Brazil,Married,99.27443842821981,-70.11266758356952,106.86658476565702,56.448786498842786,A,D,5.806789613098764,B,B,-137.19645739082716,-34.51672798182926,-241.93125541007507,D,A,B,-96.79841840208547,0
65+,None,China,Widowed,39.10615314821919,15.994359211539619,151.41313939938547,-87.56175916964978,D,B,145.80033300208166,A,D,-40.30161381902902,46.69853072051941,-19.983274963205552,A,D,E,66.57594346319442,1
26-35,Mental,China,Married,20.090098627564252,-3.560552036113422,-29.508094458617617,-39.24207540417277,B,B,4.742725989382191,B,B,-40.63321067522424,63.309253714829225,-73.49196977126078,C,A,D,-57.73475994247551,1
65+,Both,UK,Widowed,21.98331720275643,135.24890028066625,67.36250279812683,61.3735754077366,D,A,57.67965740368825,A,C,131.07087100473248,-118.01286580105284,-2.016885460192685,E,E,A,133.32124318992058,0
65+,Mental,US,Divorced,33.16518575880221,-147.21176178912106,-115.72369754859749,36.42479558105766,A,A,67.44921031948938,B,D,107.14644460601954,-16.692499110453202,-27.911364020409746,D,E,E,-61.38464261913267,1
18-25,Mental,US,Divorced,-45.91256591849138,-46.3476614270032,53.138855836234335,-96.04280613863465,E,B,-121.85635668178449,B,E,211.91064903684395,82.69355863558879,-51.002307517012056,D,D,E,35.07428049870291,1
18-25,Mental,China,Married,-29.71844679082557,137.28302553727642,-46.41071136138146,-61.97683659425197,D,E,-124.91355064908272,D,A,82.58092339153283,42.99973141000233,30.52801071511982,B,B,E,-80.30658453342897,0
26-35,None,China,Widowed,14.057957607563157,49.280606162961874,-96.78872093990066,-143.46538522143877,E,A,-135.57162124196523,E,B,-25.194481395011355,-164.8984050152897,23.705233644867704,E,B,A,-70.56676351242467,1
36-50,Mental,Mexico,Married,39.404195148272414,-60.09748394246609,354.054801241481,51.80421850403955,B,B,-24.28070732200153,D,E,229.01572052203875,42.69611533551054,67.47549835592665,A,B,B,56.54754583235784,0
51-65,Yes,Brazil,Single,-90.30744320660989,10.847445640515977,-2.939256826699357,14.361221921383823,E,E,-3.923337420002538,D,B,-91.9077768149387,74.42917608050182,-37.32646869838638,B,C,A,144.16597783273912,0
26-35,Mental,US,Divorced,-27.12308351758988,-107.65665226099317,-36.1405998562026,22.071325668388702,D,B,22.697701670385946,E,E,-36.56252560431891,1.260778278397834,-159.35440667513842,B,D,D,39.96818149657008,0
36-50,Both,Brazil,Widowed,-19.830734482546635,-40.81554074289294,-191.94831616786786,-57.43397389069577,B,A,49.92469795900755,E,A,18.672662911016406,-92.55648666946537,-28.322848792407967,B,A,D,57.81453787546668,1
65+,No,Brazil,Widowed,153.0983513327882,57.86367629070818,-94.60247186830702,-29.860157836191455,B,D,77.65910435153066,D,D,191.20322490862154,47.41158660405255,89.37071073474505,B,E,B,-129.94662224314126,1
51-65,Mental,US,Divorced,-142.9407024139426,54.01098988539458,11.491559772663024,47.0820486924325,B,B,67.99414410675111,C,E,-96.48370653330885,-157.63203300481302,119.97227438450584,C,D,E,83.98739850731181,1
65+,Yes,Mexico,Divorced,-23.48788015549358,89.27992192863347,12.536253080002089,139.11247055409686,B,B,12.469416496989979,B,C,-44.09756300591836,-92.02140282157494,64.38045599897619,E,B,E,-36.230837835019905,1
26-35,Yes,India,Married,196.72525389324505,137.66746956069375,42.101673889257185,91.84246524029925,E,C,-146.86885951458396,B,D,158.4386028234287,40.63500553187629,-75.03949039428956,B,B,E,-34.92204107617167,1
18-25,Yes,India,Divorced,-91.36186489298626,0.7264351183682055,27.167084782772644,-11.683436213230008,E,C,-15.159986897299518,B,A,120.45184987671117,-1.2715638731661139,-141.36974374480545,A,D,E,-92.23547898291653,0
36-50,No,US,Widowed,109.86073323481476,-19.35873230163764,-54.294916594510326,-26.027748266495454,E,A,-76.50302090662223,B,A,-40.90536647624559,-7.72585649423463,45.08366192980965,D,E,E,44.798606723891716,0
26-35,Both,Mexico,Divorced,-137.86385168176167,-47.92789726493238,-0.7160731720818673,-122.75840755338714,C,A,-54.62654418939491,C,A,-139.19861620670528,13.562511945344887,-71.57560425128787,E,B,A,45.496692958378446,1
51-65,Mental,Germany,Married,-16.682841018406886,-13.824218287616368,-22.272707688258304,-41.82263782607542,B,C,1.220702129219538,A,D,-80.23990847780121,-7.542868611224081,135.4298946653401,C,D,B,21.995976972995273,0
26-35,Mental,India,Married,91.49541897094822,1.7877286082912187,68.17640376481245,-129.67341402651041,B,E,-24.22715479042143,A,E,-40.104352107866085,-19.828455791975344,158.02058015524224,D,E,C,-94.69179225865165,0
36-50,No,India,Married,64.80162586638448,104.13937612918467,-57.262407612537224,30.634925415338266,A,D,88.20004269202276,C,D,109.86333760119015,-88.16795393973976,-77.04030707593546,E,B,E,6.041318296102325,1
65+,No,India,Divorced,117.93331400765801,124.62970310573651,35.881472018607866,54.8213412421463,D,A,-49.9415497353383,A,B,-157.2223205415029,-105.16635531451132,21.612237605950185,A,B,A,25.068403158389184,0
36-50,Both,UK,Married,-61.60218518649157,-78.53217150851708,-225.4773890746407,-42.14218638377444,E,E,109.55632466846063,D,E,-123.86438946160774,-50.20373428638689,-0.7637728964483873,A,A,E,-155.16482916283755,0
36-50,Mental,China,Single,-92.39883471732628,-13.964540192621453,28.339028060473105,101.67283121372186,B,E,-53.76925845269025,B,A,48.876361751344504,-188.14212922742044,66.83861472017996,D,E,E,67.27304839880594,1
26-35,No,Germany,Widowed,164.13964412640647,71.97143856050808,14.132271368572791,21.297215219297357,A,C,-107.61968900419627,D,D,-55.69072144581364,7.490584241599979,-98.8828699655222,D,C,E,184.28126992255145,1
36-50,Mental,Germany,Widowed,-34.08499738283176,11.892928786731135,13.481099044500548,35.36087678154831,C,B,-52.61818342049427,C,B,129.55381312011733,-81.07420885813069,132.08257874714465,E,D,A,29.469893906206725,0
18-25,Yes,China,Widowed,59.99420296214717,61.736770266920914,27.91808220708357,1.5567761564096503,E,B,12.138006950078346,E,E,-63.838889728455605,-32.22509155890667,204.79133466709416,D,E,A,-4.795023602494789,1
18-25,Physical,Germany,Widowed,-54.97493810549533,51.925758841131,-3.237051216735,-98.13955493544779,A,D,-168.69595529214072,B,D,10.048666952337097,-26.383268187578597,-99.75241992711051,D,A,E,-71.88233848757632,1
65+,No,Mexico,Married,20.710941271490384,-1.8997358585233854,-83.2150870499714,56.51085978764158,E,D,-166.82949280911348,D,B,-77.36744849528834,-51.38877526916708,-129.97819781973655,C,A,B,79.88538597254211,1
51-65,Mental,US,Divorced,105.80126733786533,171.69842245763343,-9.961323833865144,59.34320838809059,B,D,-164.24412695012302,D,B,-63.42935929948427,98.02786388482909,75.51455936169602,E,A,B,-36.38706174576391,0
51-65,Mental,India,Single,92.78394850416538,75.54944710862839,-4.081065038783867,-188.84593846565727,D,D,81.36706181815562,A,B,-29.933661716139536,66.86019080266054,72.56951819230328,D,D,A,-31.302552636989954,1
36-50,None,Brazil,Widowed,166.25699854744963,48.96256570691611,-1.081280551780151,-104.91060380656141,D,B,-93.6952909204271,E,D,87.1873157700053,-201.8287380776424,13.517822698177179,C,B,C,22.226907653753152,1
26-35,Physical,Brazil,Married,98.89819388635973,225.04434426557145,10.040596388846023,-50.40983057193772,A,C,-232.06412147445684,D,B,-159.31785111732154,-61.877384673363856,-58.628949230495095,B,C,B,201.6921133007652,0
65+,Mental,Brazil,Single,-124.54850224905746,-53.68182408621195,-24.152156280026592,128.67063788772828,D,E,-42.870792923630155,C,D,-25.682736111957787,-169.91098862873508,-16.372890384143073,B,E,A,12.76394571172511,1
51-65,Yes,India,Married,4.797671350079067,-33.420816510454934,-132.91768487338484,-150.0536312844963,C,D,159.34732659594812,B,E,12.49053477719154,-165.1580664194365,-85.46340941544793,C,E,C,-88.77265690293066,1
51-65,Yes,Brazil,Married,66.73392434547343,98.56541584064833,160.79865989806478,36.888710910852254,E,D,-43.852776514956886,C,D,120.55003287343587,-15.565606566583556,-161.37207880489507,D,A,A,110.6577528736993,1
26-35,Yes,UK,Divorced,-42.4070299148792,68.56171365624614,-97.27589246510412,129.20519304847846,E,C,-56.79273811634287,B,C,-57.191252270478124,111.44700574507758,-19.333240117902818,C,C,C,40.79206219367537,1
65+,Physical,Brazil,Single,-17.484937864574153,-100.77760246682861,-102.74188824256494,-186.0748230999585,A,C,110.04229287258755,C,A,71.66986859039064,59.580257975196716,25.054639697402553,A,D,E,-166.0870564296935,1
26-35,Mental,China,Widowed,29.259364791076464,-25.13878643364697,-3.718273629894122,-51.78930513010253,C,A,-157.44434638596627,A,B,-6.4532103896834405,-37.69664916442477,-31.923402372107617,D,C,B,-49.80186174700278,1
18-25,Mental,China,Single,101.85487549291852,45.51047262251352,-21.90552701314298,-41.585150689217464,B,A,37.189731728085754,E,A,61.773620149609876,174.7693288461929,-40.418963462837795,C,C,B,57.41633083858486,1
18-25,None,Other,Divorced,-16.214352005543365,26.3006054713412,-62.75654503487923,60.83261207103212,D,A,44.73956203794967,D,A,-175.24298397435086,49.96198537830377,127.47553698668719,D,D,A,28.08810181769263,1
65+,Mental,Other,Married,3.0877774774741007,33.74701413762768,-12.442299180573155,177.26393370078745,D,A,-10.806354755942403,A,D,-37.11681958166468,108.9836738995986,-149.5406037778122,E,C,D,111.02867099811542,0
51-65,No,India,Married,23.273423093001902,-6.729643139924445,-139.4153864128267,-115.70181420197407,E,C,-33.34738868687654,E,D,8.049341105297207,-182.62823905044192,184.3301877148113,D,E,D,43.69130141776644,0
26-35,Mental,Other,Divorced,1.7123188080124994,-10.258831838988065,-16.68821137243108,171.47147769129785,A,B,-65.34230195263152,C,B,-4.9938920499736374,81.81204477897977,-145.89190570514532,A,C,C,-50.44687821815553,0
36-50,Physical,US,Single,72.32846154871457,30.08257320345549,18.83633050967969,-45.02845392575598,A,C,5.197747504343366,A,B,-15.786995179605992,-13.591881767321851,33.194192855898244,B,D,C,-28.256503393068904,0
65+,None,Other,Divorced,-48.66535108905763,-0.643781543455171,9.20538465521778,23.981648671049673,E,E,72.90042403795735,E,A,16.29289559741161,-107.321028481486,-42.118109445926045,B,B,A,7.595402786226965,0
18-25,Mental,India,Divorced,-219.08687413724283,17.073443809088857,87.19105753263142,-57.26123574918092,B,D,2.8648136881494533,C,E,-36.12699616707361,-27.440725269552818,-246.71517374075898,C,D,E,-274.86822513288433,1
36-50,None,UK,Widowed,-106.68764916011759,137.2229439201639,163.3328651512559,-67.99049000060577,D,B,-84.8599926806843,A,E,77.94351550074612,-11.942379910021781,49.75012964085222,C,A,C,-110.49496071634162,1
26-35,Yes,Brazil,Divorced,40.68162361074234,-157.1720068033313,18.504989012968135,93.02114811843937,B,B,-303.1562307760919,A,E,-24.8594148634908,-192.85924094469854,75.74950752221326,D,E,C,19.7003886277021,0
18-25,Yes,UK,Widowed,26.0116743461684,-59.25973297120994,-223.93609546428488,135.9590382095704,A,C,-4.13945327928874,C,D,-91.87520956526247,69.42929645638112,113.66891900812044,E,E,A,-48.6739509743799,1
36-50,Mental,Brazil,Married,-80.18525324428781,15.062354948149045,-88.61585183886905,25.758354314804734,A,A,-181.2654317060475,D,A,-108.68167709232938,-43.35140638277899,158.75431523614753,E,B,B,-97.17675698662175,0
65+,Yes,China,Married,-20.128737717067217,-45.69880307939465,-84.73774673128366,15.132439939437479,C,A,161.07759332284536,D,E,107.81209688578615,-37.91209421378255,-91.12075784474058,D,E,E,-112.82906822019423,1
26-35,Both,UK,Divorced,199.115831291146,87.64005324992766,-85.56415079201216,-21.390319409604434,C,D,-135.01994965670622,C,E,-98.72255136157632,-67.09949604381157,70.26057369436745,E,B,E,144.28443194510305,0
26-35,No,UK,Widowed,-166.51352673084696,-17.482396083033752,-89.91488104361295,-291.6103608794601,B,B,-156.02164591221742,A,A,39.70992333202522,159.49096578256052,89.22998241175902,C,D,D,-46.98204552902422,0
51-65,Both,India,Divorced,-21.545209824217352,-32.67938205860056,40.75181976460269,128.7697630075057,B,E,-95.32485263612759,A,A,116.99850739059323,68.05529170587727,-8.532372208391562,B,C,C,-28.58446281779991,0
18-25,None,Brazil,Married,34.274374825520496,-71.98899780396721,98.82235739057496,40.551792305604565,E,D,-13.930589592991563,B,A,22.010838729796085,82.06527250073464,-44.64872125161439,E,E,C,76.03472026418736,0
51-65,Physical,Mexico,Divorced,89.29388836008768,-104.28502876646424,-87.10658339246021,28.271649268443316,E,C,15.28507106068641,D,C,11.997763663786827,-25.836345098368174,-72.07549011875516,C,E,E,-30.62647153566647,0
26-35,None,Germany,Divorced,-50.06806516884621,-135.68457485605657,-63.98332829878303,-71.39693822246126,A,C,21.03384052146385,C,D,-9.124921200273638,-7.422598119909638,224.1488586110414,C,B,C,-123.98138277614615,0
18-25,No,India,Divorced,-59.30051152655288,-124.6726238187892,53.22652037345268,179.93056801442646,B,D,29.122357972581515,B,B,-157.54325831471095,-6.8655156010667655,133.08909687772115,D,A,C,77.72105693454242,1
51-65,None,Other,Single,41.96941735371574,50.19806793729585,-64.06788690623884,-72.13091215096641,D,C,-58.071547535235034,A,E,14.861245235485999,-16.308461202793026,22.50235032053278,E,A,A,283.0447962139026,1
26-35,No,Other,Married,83.45473082132413,1.9869869216211171,35.0984611675605,-11.872662424580739,B,E,-60.03011063648436,E,D,-91.86890330265271,-119.98846489202705,163.02874248833388,D,E,E,64.50838144296812,1
26-35,Physical,Mexico,Widowed,142.33030599009993,178.1220622152405,27.129154559319407,1.758059221036557,C,C,87.4368127675952,D,D,1.8622596928178512,64.2380942734284,-105.5174815092695,A,A,A,6.044401135459097,0
26-35,None,Brazil,Single,-45.67204664141439,-56.3336285111351,-56.6272287975475,-33.62715433608225,E,D,-86.3453099391829,E,B,201.5115129624827,-180.38842954273113,148.08469871893774,A,E,B,144.24736530054386,0
65+,Both,China,Married,103.69337599094041,2.2917509611578706,-38.23771126063018,-0.6894656449047661,A,E,115.39345430916958,B,A,-56.273847733326555,65.8774142699504,2.613556535763666,D,D,E,95.10547112868103,0
18-25,Yes,Germany,Single,-143.7260289444923,-138.24366412838543,124.36032584968844,-120.48497183553204,C,D,-221.23312481275104,A,C,157.8717349336371,75.68734416361353,98.87198861367018,A,C,D,104.5464392815772,1
36-50,None,India,Widowed,-73.06804125536752,158.43798719645793,-14.42543151934924,115.60730802539862,C,A,-7.566354702887584,B,E,74.71737414409674,118.3155596269317,-12.551450028449484,D,C,B,-23.459803381099743,0
36-50,Yes,Brazil,Married,3.555413160938692,-93.78006525707721,-102.28837353209548,-87.2288508083879,C,A,62.361957281057,A,C,3.733181506859968,-261.4616657252125,-247.08159167656265,D,A,A,-87.20022058065517,1
26-35,No,US,Married,168.3481376055076,-0.21784050692642976,20.289856066533687,-92.68740236406859,A,A,48.22214775796011,D,B,-14.009143121226833,126.03676658122463,-6.272876410766451,A,D,D,-40.85543726071014,1
36-50,Mental,Other,Divorced,114.91313392690611,57.06759267953956,26.65076447489672,32.09478422806322,B,C,-163.3984539909918,D,B,140.97614271972319,26.39592560632371,155.4859052066862,E,C,B,62.82940687942943,0
36-50,None,Brazil,Single,50.78183937393563,16.875627183588954,19.61330963663643,32.22824887468334,A,A,5.186445244958147,B,B,-152.8801378454406,-6.123132211955931,93.229061764521,B,A,C,297.12208185720795,1
26-35,Both,UK,Single,-2.717055096636016,-131.6733797240229,-102.3990318774135,-29.016948849128816,B,C,-77.23558388262062,A,B,-23.155186911513344,-1.0154702665698587,12.37292672521671,C,D,B,-14.274802118231076,0
65+,Both,Mexico,Single,66.2471314036824,-161.16700664274856,157.89353217547236,124.46550122331786,E,E,110.386866532366,C,D,137.3999302692396,40.26273947045474,-200.66696631102033,D,D,D,45.012000977235864,0
26-35,No,China,Married,-47.443956463389945,-96.94884770555801,77.61509256504371,120.70462375662434,D,C,117.13034005884741,D,B,11.74490042203401,53.02131739137865,68.29202375469944,E,A,C,-169.35479374089607,0
26-35,None,Other,Widowed,177.812341471783,99.84238601002143,21.412256311720938,-27.0093880374762,E,A,149.8756099537987,C,C,-159.13573357272512,11.776844430614226,-179.9159372282394,B,C,A,27.04397724455221,1
36-50,Yes,Brazil,Widowed,62.523159800726255,-107.04253515814916,-74.83468394282461,79.85275295685285,C,A,-31.63137889502175,E,E,140.38379401681786,-209.25816083230254,172.66811869676667,E,D,D,20.700248019960647,0
51-65,No,Other,Widowed,-153.47789423503585,96.40009277261068,-53.447709169645684,17.72179810534846,E,A,73.9685702889465,A,A,156.80678262401122,17.486263843199414,-182.86404906377328,C,A,E,52.5246116619805,0
65+,Physical,China,Widowed,-234.21207299751637,-46.299007396176926,134.92389561831357,20.645753753922907,D,E,-85.22885915579968,C,C,85.58941970691109,-5.14891439215473,65.69001716340178,C,D,B,-35.49083369968515,1
51-65,Yes,Other,Divorced,-134.37190336624292,-82.86991633549093,-271.19261369424163,97.21921973281027,D,A,-57.93574898618302,A,B,8.884532058328533,-69.9203285249388,136.60842026661155,B,D,C,-96.15325644645023,1
26-35,Yes,Germany,Widowed,-87.17973079016473,-60.227132858195745,-69.84769999765292,-12.115499652266921,E,A,120.22157831497644,C,E,74.03911872601931,74.17000558785398,-185.82722656612617,B,C,E,-95.97060151663842,0
51-65,None,Mexico,Divorced,210.06185611923613,-27.875786110430905,60.05093191106491,-12.411820576588491,D,D,-75.14522375199662,C,C,-89.93600159603575,-169.22299135773207,-86.96050659998274,B,D,A,-44.79759874020217,1
51-65,Physical,China,Married,123.31787418482305,-125.05718837242608,-76.50880473610678,46.81116329089066,D,A,84.34535510553586,A,A,164.2074349739843,-13.791171182252002,96.03880745528556,A,D,E,-47.50826913199605,1
65+,Physical,UK,Married,-109.01489074388368,-58.22786497055033,51.45647733893263,12.24854101453077,B,C,25.514678457295876,E,A,138.6570721114658,177.91903656010646,65.62119958439118,E,D,B,38.988763472201015,1
65+,None,UK,Single,185.9497090203917,222.15098706432528,-81.97659460321448,57.628406015005815,D,E,-38.93714735865095,D,A,-183.0491509012546,27.6492141196448,-26.100331628353164,B,B,A,-185.9019456249427,0
