age_range,orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
65+,Bisexual,143.97719512822889,-4.226282995339294,-138.28578527505198,88.57043957124299,D,167.44156050373314,C,B,-28.823911452741847,C,B,B,D,81.12132826940719,31.51356757277507,A,1
51-65,Heterosexual,84.89593604048814,72.11698224790095,75.6574590634056,87.08025163262701,A,15.684852982151387,A,A,-146.40622097253663,E,B,E,C,-100.60479593990013,-174.27755432865538,C,1
18-25,Homosexual,31.381847056521483,83.23732930215473,-55.682906465657226,-20.678238626680702,B,155.58733188330905,B,A,106.17336920105198,A,C,A,E,-36.62201020688927,-109.13940055253622,C,0
65+,Heterosexual,3.9516148432940392,-135.79324867477936,125.0437284059694,20.43165859568631,C,165.2304715481652,A,A,-72.11151710909425,E,A,B,D,-97.7752682640251,-113.32944211522049,D,1
36-50,Homosexual,193.78944792400605,43.19902494140152,-174.65743043092004,79.0144183718446,B,-61.1825738428244,A,E,-26.43417064919286,D,B,E,E,194.95127854284107,99.8379209150225,A,0
51-65,Homosexual,181.81263142769538,146.7420557163298,0.18153798829951318,55.91948141685849,B,134.0603772907753,B,A,32.20109325965679,E,B,B,E,-148.265011808571,-121.24014380150385,B,0
65+,Homosexual,50.194726553794546,-229.90566866610234,45.63573381433189,38.80939124276048,A,96.59278198375698,E,C,-153.49369830990506,D,C,B,D,40.54457525369817,186.05216411368983,B,0
51-65,Bisexual,21.200971685226197,-104.6806714373674,-86.58183244291195,160.08007607501324,A,170.93685424035968,A,B,62.705562964213,D,E,C,A,22.20341746011073,152.19806326445627,C,0
18-25,Bisexual,-52.59486891553596,119.82215163460282,68.93740849325675,-32.04876063794319,C,-55.31641895887297,E,E,-159.99471163711547,B,A,E,D,113.44023784329997,152.48894989604798,A,1
26-35,Bisexual,51.54270086088896,-84.96173233518458,10.660048674866378,-66.14887509190422,B,2.172738432024237,B,D,-36.11125517045097,B,D,C,A,46.685622023483965,-56.60700922296571,C,1
65+,Heterosexual,-32.375309410695515,-71.35472440297056,-117.97048930395336,94.24920449950591,E,-78.52312868121287,B,E,-193.0765821002701,B,D,A,A,123.60625120325565,76.73896968788387,A,1
51-65,Homosexual,1.2934942354050925,-104.78614550256944,-58.50715358006978,-69.6688270996755,B,-56.35204589177033,B,B,-51.63860163676367,C,C,D,C,-86.06781108298331,-7.68615793018705,E,0
18-25,Heterosexual,-67.56640266343925,-3.792344980558191,-14.501495499871353,-54.941680804558324,B,-129.44756276279276,D,E,-12.953802320334113,A,E,E,D,-110.60836534596132,-11.064764028132936,E,1
36-50,Homosexual,-134.8953865335245,64.45286116299525,-74.25432922742436,-99.76019426568502,E,45.0905954399905,B,C,-13.124331192108018,A,B,A,E,55.85865769034133,170.15994571766691,B,0
36-50,Heterosexual,-95.45481995978776,60.303906484283345,-42.424722136640874,-55.083032196041955,D,-37.94119119534792,E,D,-153.44399252390352,A,A,B,C,71.05783701924857,-41.57596224080899,D,1
65+,Other,-47.36069519179358,-18.4039943990805,8.590107117409406,-9.241439836862094,E,-19.87544426255662,E,D,31.20035482426368,C,C,E,D,108.88377479848776,59.29276748907674,A,0
18-25,Homosexual,44.985956601654294,76.26887719756907,-146.86242052248784,20.803686575508326,A,-90.49838067443007,A,B,-2.5192595865389222,E,A,E,D,164.87753595712732,-94.35253375453587,C,1
51-65,Other,-172.9796612191401,-76.22209863825469,137.74328898467203,-120.32778240737957,E,-132.8057804331094,D,B,61.58777543720391,B,C,C,D,-24.05547341340482,-255.88319777167823,B,0
36-50,Homosexual,23.36006438882304,-143.11729208783063,74.42660660684517,-24.242096369462445,B,98.4615842515977,D,E,-0.6933791940686165,C,A,D,D,60.796854245864715,-19.890015849050915,E,0
65+,Other,41.91333586654235,-129.92562254751584,-81.65420703588576,-12.504677011996767,B,80.48019844376886,E,C,-98.33002122178164,E,A,B,D,39.8302517245076,25.755297151438445,D,0
26-35,Homosexual,102.06032877989846,-134.58158070247933,42.70271526139776,50.41056029993495,C,-113.2038119094104,A,A,-38.86711960474004,C,A,C,E,-136.97784087074683,-88.627451367793,D,0
51-65,Homosexual,-66.61210062997536,-222.66452947098384,19.054872368817744,4.810998547107568,B,55.55123298044846,A,C,-113.89299663509063,D,C,C,B,53.76055896511309,-84.0389692325949,D,1
18-25,Homosexual,7.898601575334463,51.42546891749935,18.378276895348556,-101.69689492443104,B,-141.00582267497023,A,A,60.239928284145286,C,B,B,A,-41.92984294878306,-187.67879159980808,C,0
51-65,Homosexual,60.97633857915905,9.485740303855144,94.7555582305141,-31.068560501517258,E,63.28641106053604,B,A,58.99442307518377,B,E,D,C,-181.1697814015976,89.73674551024685,E,0
26-35,Homosexual,-50.66669250836352,188.93244886905097,-18.69929647489286,-80.34244081570603,B,-14.762737639220521,B,E,-23.36284335403457,E,A,B,D,-131.43345684785268,-16.8694393263603,A,0
26-35,Homosexual,40.2968840099673,-226.97473097298086,-157.18527650754385,-201.11649058293867,C,-131.53411274086142,E,E,-43.090760260453024,D,E,E,B,28.41228480722352,-46.47680676949563,A,1
18-25,Other,-60.677052708418564,24.462581812100662,83.21653803325738,11.359709206582187,A,-30.51760825206143,A,D,-91.44644706432643,D,D,B,B,115.65917259464476,-174.54118496330045,B,1
18-25,Heterosexual,149.69297086775754,5.317526650450305,195.17071432978676,8.211366102535164,E,70.02800225647628,C,E,-28.360423493550087,D,C,C,E,160.61354147080354,57.60161467170369,A,1
36-50,Bisexual,-42.004610565460595,73.88789105231325,-39.750359015285774,-44.22685487702003,B,74.03958192036744,E,E,30.281416012939417,C,C,E,C,-131.3770743259153,-67.58289333202143,D,0
36-50,Heterosexual,74.490853756427,38.17059814903141,-81.95867789397917,41.150234498159996,E,-32.53262988268096,C,B,64.67473272876069,E,D,E,E,-115.13294939973161,-8.09549916171205,B,1
51-65,Heterosexual,-110.98825914619654,-42.071047266746234,26.667701034246672,51.57909988541915,B,-52.33123567231747,E,D,-111.54455632735245,D,D,B,E,100.17658375640784,-219.68756616554214,B,1
51-65,Homosexual,9.096728027102094,13.718703287217807,93.84689312338799,-23.342764283032714,A,122.39553534170878,E,E,-110.75464081246574,E,D,C,C,28.025250313844285,-38.21079726667847,A,1
18-25,Bisexual,-187.64750148055532,-14.48987457216932,18.640943371678766,-207.5040953115765,D,32.363436877298454,E,D,99.88465799051241,C,D,A,A,107.12623883254477,-210.86490155101862,C,1
65+,Homosexual,-113.4055059354226,165.0654096765474,-80.08866548125734,57.53934880388872,C,-17.51014018713978,D,A,5.660988516279351,C,A,D,B,-94.9774688298244,49.7689742102318,B,0
51-65,Other,-87.96513267138765,159.37368471459675,79.5423260193356,-110.95389927781065,A,112.9950308940783,B,B,6.124837999130911,E,E,C,C,-269.6062345321048,-134.42773019383583,C,1
51-65,Bisexual,14.522812368571318,-36.508473411456855,74.61217591155376,-58.0691083569294,D,18.764616304372048,D,B,58.29202631327457,C,B,A,D,-109.15585231054547,21.51819975195115,A,0
18-25,Homosexual,-184.64696539037203,6.377657686243405,126.08395516498521,101.60326777361874,D,-14.095035541622302,C,C,-181.7334896342051,A,B,D,B,-29.85074846316159,-16.24660468954601,B,0
26-35,Bisexual,38.409184959521546,180.20319988187197,-26.775305174850523,69.49501410530989,E,34.90394218140194,E,C,18.994928297686453,C,D,C,A,-83.45654218285824,243.3201581261828,B,1
36-50,Other,2.2428675765180732,-31.989389368102167,77.80888465022744,-109.11252315630897,B,87.01519198506071,B,D,9.931762570432326,A,C,E,B,92.94046679398637,41.07794536762219,C,1
18-25,Homosexual,226.7616752767152,3.2908730532606936,-131.81989186244866,-45.676095489050745,D,42.364900340185564,B,B,-132.98764178306902,B,D,E,E,-53.38942876879541,125.8203133451278,A,0
65+,Homosexual,41.633205829059364,87.84035613336404,57.97138149980514,12.986884177147001,A,145.83754629555847,A,A,-1.2909620924333511,E,C,A,D,56.84068443760376,53.55416702083324,A,0
26-35,Bisexual,60.703361363399985,-18.20191805483154,6.643781632131668,-130.88855078279806,E,76.14507646890122,E,D,-12.917956975339182,B,D,D,D,40.72288006449013,-22.275175891466947,A,0
36-50,Other,48.60281053404692,-62.20713572104171,75.80148135723556,50.123095508813876,A,77.25720277796226,D,E,-97.04956940487233,B,C,E,C,63.68680915675755,-94.59741940718641,C,0
26-35,Bisexual,-11.201530275537914,93.57106295015271,-122.42112841281099,49.16731300670429,C,-139.32377230360177,D,A,217.12537062890397,E,C,D,B,-51.48844708684872,-42.43099857398083,D,1
26-35,Other,24.795581930027637,-232.10953611536374,-45.19311781974351,-153.09761924708693,B,12.839584996010695,E,E,278.0969219801923,C,C,E,B,40.55565277853212,-171.11190282912582,E,0
51-65,Heterosexual,43.70032910222167,2.4017906712548944,-105.10382822170754,-4.758475044677976,C,32.22781889457341,C,C,-47.60570272705945,C,E,D,D,-186.7595150592723,82.5338235376622,D,0
36-50,Homosexual,112.27340497683183,-66.45820976090393,-99.37530563712701,43.36592386179014,E,95.11130476590284,B,E,133.04521275586137,D,A,A,B,-88.08731210162601,-319.30015471396547,B,0
26-35,Bisexual,75.50298883241783,-92.78705108925429,150.9668501130987,96.29017103112592,D,-15.666163447682624,B,C,-18.303265246287086,E,A,E,E,141.4436631372641,-32.13612899835255,B,1
65+,Homosexual,-46.201413360744645,13.67114781438017,303.07984443925005,-52.71805277336512,E,-96.86759300135375,D,E,45.49770367194309,E,D,A,C,-14.506816257965689,48.06935796987116,A,1
65+,Homosexual,31.541974224095558,8.199617608888996,38.66439896780491,-45.17205465092597,D,57.43767453866957,B,A,-40.988428018050804,D,A,A,C,245.57503656021447,1.0675539952269533,B,0
36-50,Homosexual,32.030880489873184,-1.6499623470247162,-203.54549013880737,-31.790046787217115,D,-88.87686799069053,E,C,110.00812364148477,D,A,A,D,-13.022232352672145,71.00179043796268,D,0
36-50,Homosexual,174.06579459921954,56.259898615372215,109.52539104963633,-24.7949213783788,D,-74.7084047111801,A,A,-55.88797573112934,D,C,E,C,35.81918634509799,-17.96531767975743,E,0
51-65,Other,74.60533997104052,-101.86558366968474,149.44284803955566,21.366880159590835,E,-52.8502488449807,E,E,-97.28348365284472,C,A,A,C,-65.97153602144593,-21.81473696851158,C,0
18-25,Homosexual,69.1647462698949,164.0111806294595,10.052893092332058,-63.75541024394204,E,-12.038669761546327,C,D,145.25429180990332,C,B,A,D,-52.31899083535648,-120.85419579786776,A,0
36-50,Bisexual,175.3596084111003,81.74056670385296,72.94867030148953,130.833491138366,A,11.286332167005236,E,D,135.42198365669955,B,B,E,C,-120.5577488354081,146.40661209574472,B,1
18-25,Homosexual,29.578693699534448,9.096595265880671,280.6057413506594,-22.19537840328195,A,37.042626406698695,E,B,23.941395302429644,B,A,E,E,-131.1094071840281,263.4829705326168,A,1
51-65,Homosexual,-23.978270680418586,16.280164922519337,-136.34782736820756,27.689479386325587,C,-7.10700718381567,B,D,18.045712744244604,D,D,E,B,-70.8040479893177,-88.15917992245959,A,0
36-50,Bisexual,-3.4078070335510176,-49.187672263546354,95.38659631399291,157.61499472008717,C,-104.39204795218076,B,D,137.3815380482029,C,A,C,D,-111.25205276550307,83.13738115769782,E,0
18-25,Heterosexual,-195.46358489274274,79.9909786201964,-171.4892144379235,65.01168467427394,A,96.1068759795598,D,C,50.981484930396284,D,B,B,C,-37.938843103806946,73.81046301580335,D,0
51-65,Bisexual,139.61903060230526,20.403622881315123,53.9292643515205,-0.005349235497172645,A,-121.85077679756961,B,E,-97.7988151250901,C,C,B,B,-54.82862696332236,-183.23909127016472,C,1
18-25,Bisexual,191.00807540322327,-91.96230738801046,-128.3027192527728,-15.76918230814802,C,-2.467580150444032,B,C,84.76496812413605,E,E,C,A,-44.77489906706498,-53.662031301594894,E,0
26-35,Homosexual,-268.1457693310066,-85.22921085591307,-29.187179923381905,98.49491412527448,B,96.63411444133861,C,D,-53.651686262377204,A,A,A,A,-139.21004215529877,60.639762735662785,C,1
36-50,Other,91.2934666708231,218.27813235375294,214.02754624663567,-72.43730866360278,B,-36.708718820858,C,C,39.63176256911753,C,B,C,D,-7.128357143857232,-51.05521041007574,E,1
36-50,Bisexual,59.92176202442002,45.61583611362299,-22.098588121763363,-53.81298357442782,A,54.88741316603264,D,A,108.48736957853224,E,A,C,C,-57.49908776630998,-6.4270349496395305,A,1
26-35,Homosexual,90.39017447626992,-120.51548558397114,-8.247308766363162,-9.090260097983768,C,-71.58049155337693,E,B,5.369286740729462,C,B,D,A,346.09394342802705,-7.096609373600275,E,0
18-25,Heterosexual,69.01859543406661,33.57944872109753,-1.26708193971441,-128.19469477160504,A,-62.90928933294199,E,A,136.39553915620453,A,C,D,C,-113.08198808153878,-0.8524170688929004,B,0
51-65,Bisexual,-119.75644036746709,314.2891691232954,-129.21891465860446,53.030939662975115,E,-22.47872671444295,D,E,-90.45594004361226,A,A,E,D,-100.44882733520708,40.37894314360951,C,1
26-35,Bisexual,263.54536493923615,-24.77448067799772,95.90643257255991,-147.72508951444402,A,103.47371566660797,D,E,40.091015816264694,C,B,B,A,50.86237617745122,28.526543432984315,A,0
65+,Other,2.001511642191961,-39.686020762160105,69.33081532745553,17.77633345338053,C,98.1866961976005,E,B,-100.18363534119045,C,D,A,B,73.77153080367542,-87.7332315962795,E,1
51-65,Bisexual,-174.25912337445618,-28.950429966694603,-211.2784096794919,111.66686286879333,E,212.23973683951996,A,E,1.4583951370826096,C,C,C,D,-73.11968740891923,-179.44111037925617,E,1
26-35,Bisexual,50.215273668748594,-63.31193408902552,-58.45204322155042,12.4596817715919,E,88.03420161509068,C,B,-98.61906894017491,C,C,C,B,-8.72543228429374,-69.30033706350622,A,1
18-25,Heterosexual,-4.704444678319824,43.95318650547203,59.070340916450746,36.799732261601626,A,-49.22407529796616,D,A,-38.01564038575378,A,D,C,E,-250.03105422494963,-102.94883013178169,A,1
36-50,Homosexual,26.380874528675584,-47.05945987415737,-130.73421489720633,-138.1236540781671,A,-126.66776173587475,E,D,11.222891012546484,B,C,B,C,165.24414020159622,-16.055387078791686,C,1
26-35,Bisexual,-52.69057201429326,41.547069324932764,14.039636318681833,-102.25162511051134,A,63.33725634272809,A,E,6.580346102650486,E,E,E,B,118.5155028647969,-13.240877352995305,A,0
18-25,Heterosexual,-147.45283337065683,122.78970284272354,127.2570120545298,-120.58405449223115,A,-203.3617906917488,A,D,-1.8622339186386894,A,A,E,C,-75.16539662292047,45.5528979288658,E,0
26-35,Homosexual,-77.8383575860299,29.10610692039146,-24.0565220326542,-191.37394559123985,C,84.11557807021522,A,E,166.29870615189998,B,B,B,C,-21.107758233782622,-32.21820886006543,D,1
18-25,Heterosexual,4.017962249202993,-23.317105008781777,74.26849024789588,-0.7359759540277195,A,107.27952375366515,D,C,141.02418246682626,D,A,C,D,-107.50826098049437,86.47397351643906,B,0
36-50,Heterosexual,38.09532550169944,5.010682780636573,-213.99238347387808,57.97502363916733,C,-25.498179868151272,E,C,134.63692355346976,A,D,C,E,-100.2373776022334,-0.342629736345815,A,0
36-50,Other,-47.47416165980658,54.841915878888294,-131.31465438675104,-62.34324497733083,D,-86.10515271107883,E,E,-68.45033278326999,C,C,E,D,35.99436739783352,10.007580339545338,A,1
36-50,Other,160.23822617727754,30.34466740579582,-76.78286092272037,77.52985279750493,C,-10.45173280944111,E,E,138.82054111472712,B,E,A,C,-47.59367533663637,-18.596713438047495,A,1
36-50,Homosexual,-69.95241558385821,-8.135754649808407,50.73145396584747,161.9548635984401,C,-31.795019270589485,D,C,49.09562083351188,A,C,D,E,-238.24026197934828,-187.27008234404857,E,0
26-35,Bisexual,-83.47764485727701,94.72386429413359,-166.65044381188915,-21.804458811496076,A,75.99454308179466,C,B,42.8734359759911,A,C,D,B,76.08775723746675,97.01355538136386,C,0
36-50,Other,-7.354865539827618,82.09279241375386,-143.41442168312594,179.02662502213997,C,-11.828356203006264,E,A,51.28341804396568,D,B,E,E,-2.8001291302080453,14.789730632940264,B,1
18-25,Homosexual,72.3003374985721,104.29862226709126,23.50621272220237,-225.94719165203188,C,-179.55022755500815,A,E,-119.47064866634598,B,D,C,A,-65.70158683908123,-80.4453442504811,B,0
18-25,Homosexual,-59.851336131729184,-22.28071478571052,-228.20243035881282,-25.28226663859038,B,-50.38814352525354,A,A,-21.14618726030604,A,C,B,C,17.80455881062773,49.36671515525736,C,1
26-35,Homosexual,37.691563973926876,-5.061455580362466,-4.486009094893432,-76.81232625034369,A,55.331365488315285,D,C,145.6632000822303,A,C,E,A,-73.34187104628172,-77.93241731690962,D,0
51-65,Heterosexual,-37.855215555413146,222.68316295897756,-14.412911352867368,-43.25258917337659,E,-162.2542749526131,B,D,30.86304766560482,E,A,C,C,7.711424587848885,54.13843367398241,A,1
51-65,Bisexual,69.11787507741474,13.886805238031135,36.61527197341242,-91.26522050999164,B,69.59351321437548,D,D,-66.2087946852068,C,D,D,D,35.088863758471376,-76.22095019063457,A,0
65+,Homosexual,12.437669140744083,-17.896420952781533,9.740674812265938,33.115445668349,E,111.03574647389567,B,A,-163.9378686692536,E,A,C,D,-62.3999180026644,-143.044769872093,B,1
51-65,Bisexual,137.9099598577739,88.22108277900668,-23.002689993947158,-103.74301400988347,E,76.69997801277152,B,D,-14.489360452918138,A,C,A,D,-17.63751505543251,-72.20989653680714,A,0
18-25,Homosexual,100.74738715247256,-99.3428459927106,27.845801519691754,-9.974469933050017,E,52.877420363735276,A,E,-12.330365270314978,A,E,D,B,-65.3696705640786,120.969891442889,C,1
18-25,Other,-146.76207890806785,16.929150634763825,9.71975832929401,11.628276431993969,D,152.4185836704622,B,E,-237.31147740048306,D,C,E,D,135.5039447004508,17.858095433433547,D,0
51-65,Bisexual,8.120101938199136,-82.32489391461871,-21.19255783015923,-41.33074722372162,B,207.5186305436291,A,B,-14.48567382730854,E,C,B,A,29.435039220226322,222.40615349279608,A,0
65+,Homosexual,6.611765980665344,22.774057161783208,27.62117725253375,29.457136963310106,B,31.703663205533566,A,B,10.393561376725673,B,E,C,D,52.25925063700847,72.88728772758361,D,1
65+,Homosexual,-293.2212538085794,-21.071802696476244,-159.21885460095066,-28.4825749782353,C,-101.70653807461858,D,C,-24.902851873904375,C,A,A,C,55.13924252015624,-177.48961733884957,A,1
18-25,Homosexual,59.81003659732084,-48.0448177860581,65.90651552742956,33.8250809017657,A,89.33469391400905,E,B,14.921830908005884,B,B,C,C,-35.50349237044165,-101.31985277966713,E,0
26-35,Heterosexual,124.5232301378559,-16.4839979822269,-158.33618969561007,74.22076414007267,A,-11.373715341589264,D,D,-62.05300485971986,E,E,E,E,7.897559139441259,273.19579287931924,D,1
36-50,Heterosexual,-135.0776442130622,-32.23713865701747,0.8305444368208851,2.2711205887819577,A,-32.60535788012571,E,E,51.404802775949754,A,A,E,B,-90.8721493100126,200.42569939095242,A,0
26-35,Homosexual,-7.5493480066805185,53.324905633004285,82.33664226591617,-141.6737238782753,B,-84.50912532651643,B,D,-61.660061434706726,B,E,C,A,139.69628408667606,-157.70876995483795,B,0
