Religion,Race,genero,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Muslim,Asian,Non-binary,Heterosexual,41.573198259642396,-178.42480497614994,-8.946466676436799,C,A,-3.5798190224897595,1
Christian,Hispanic,Non-binary,Heterosexual,151.65369322603044,-108.94574011013174,34.050755492412556,D,E,102.89636574101637,1
Other,Black,Non-binary,Other,-127.70083957138145,-10.022257907769735,-143.97915128972215,A,E,135.10249284449975,0
Jewish,Hispanic,Female,Heterosexual,-7.571976578574982,-3.7820638471924886,-144.14454413966365,A,C,-134.85998017314148,1
Buddhist,Asian,Other,Homosexual,-8.490187820029202,-142.63199771724064,-6.601841338343509,B,C,126.4312056269751,0
Jewish,Other,M,Heterosexual,7.944316439900409,156.1588909825914,44.88920268313114,E,A,-135.11292330628808,1
Muslim,Black,Male,Other,62.686377902241375,237.89339367631882,-36.21639186077928,E,D,-13.906014733346666,1
Christian,Hispanic,M,Bisexual,33.09080282582756,81.05603958840823,2.8393164078402346,D,D,116.2791737511667,1
Muslim,Black,Male,Homosexual,21.021662541265805,-56.56302642500247,-148.2466616185247,D,E,-23.264601739600327,0
Christian,Asian,M,Bisexual,-195.2072172626379,-37.67032923783326,84.55645009314706,E,E,193.46712638485647,0
None,Black,Female,Bisexual,-30.6797013335385,85.89502539637581,-70.66478809258228,E,A,119.15878312409896,1
Christian,Asian,F,Heterosexual,221.47239183891384,-64.4973764040425,2.7242339415604,B,D,76.53677879129465,0
Christian,Black,F,Heterosexual,-34.18850939681603,68.3347687872115,-80.64980273965602,C,B,224.67365583712527,0
Other,Asian,Non-binary,Homosexual,-147.7769053881908,-77.4986939283993,86.61257548312096,C,E,90.35190219502279,1
Christian,Other,M,Other,79.8321012227193,153.9042263684325,-60.97327765176354,A,E,-62.77720736578559,0
Jewish,White,F,Other,69.46125431232052,110.33235146960729,86.24106223692294,B,C,141.3873024109766,0
Hindu,Hispanic,Other,Other,-191.5605108490639,64.5285376420986,56.27764235766307,A,D,-89.16235520524651,1
None,Other,Other,Other,-194.49498157965547,-43.0654269112149,201.7404357470645,E,C,-58.124713769995275,0
Muslim,White,Female,Other,128.64053071803244,135.46166714500066,27.594974005053274,E,B,-49.27126501739116,0
Other,Black,F,Homosexual,127.16064942247922,-114.8181705213567,47.20271998258635,A,A,-258.7704691715915,1
Hindu,Other,Male,Other,143.41317479584797,-48.07273276630094,114.45148901414417,E,D,-11.83477860799059,0
Muslim,Hispanic,Non-binary,Homosexual,-108.7354091492156,92.11697306115727,37.806958363045126,D,A,160.80339577779955,1
Buddhist,Hispanic,Non-binary,Heterosexual,123.80431417166662,-104.36086509612879,-97.18288579290636,D,C,-102.07622462067572,0
Hindu,Asian,Non-binary,Homosexual,41.244361454770704,9.344345081512472,28.790697493077033,C,D,88.89621516722448,1
None,White,Non-binary,Heterosexual,95.73058420171961,212.71833089415077,-109.42030042161105,D,D,181.0292438445628,0
Buddhist,Asian,M,Homosexual,28.109653668476387,-212.14944449708625,-106.93562265760666,C,E,-17.521897626681383,0
Muslim,White,F,Other,-176.55395982378374,-120.01994716036481,88.5925072716564,B,D,71.04087929237144,1
Jewish,Hispanic,M,Other,73.7105611813496,-49.33675185688477,-25.073651843048594,B,A,-50.33217142092779,0
Christian,Black,Non-binary,Heterosexual,67.2456842017862,23.9236248895291,4.148500522826453,C,B,16.11517429006824,1
Muslim,African American,Female,Bisexual,-84.90537624378828,85.6516790215164,32.91390708454923,B,E,38.11176629746175,0
Muslim,Asian,Female,Other,-60.863161062363226,69.24497844058995,157.26209080627223,A,C,-222.51689060864,1
Hindu,Asian,M,Other,-169.15281391445566,-12.028412368577738,-42.323818454569626,E,A,-188.876236675213,1
None,White,Male,Homosexual,-37.01588980459661,-36.49931313390283,-44.20466782629869,D,C,-34.71512933724754,0
Hindu,Other,M,Other,-30.030670391584017,113.74894727657959,73.48627171813997,B,D,-13.374463322202637,1
None,African American,Female,Homosexual,-43.285952734050966,-34.05733171596558,38.95347007937537,C,C,10.513259565017254,1
Buddhist,African American,F,Bisexual,131.09887438442613,-18.51427492868978,95.64377246534312,B,B,2.595416432740566,0
None,Black,Female,Other,-131.9125327910976,106.87596404396828,30.768023102481234,A,D,-26.223855931929656,1
Christian,Other,M,Heterosexual,-180.14667928259772,32.14846331418648,2.1978500681449824,A,A,133.94821039443454,0
Buddhist,Hispanic,Non-binary,Other,28.379317561698674,95.8173196075156,-34.37478505189919,C,A,141.13839313696025,1
Hindu,Other,Male,Heterosexual,59.358218006663776,9.493929383690256,17.884811096088228,A,A,-15.14207654677853,1
Hindu,White,Female,Homosexual,50.6688541457334,45.44175960791513,-12.426696029653353,A,E,139.98743181019907,0
Muslim,Hispanic,M,Other,-7.903931497300586,-76.01185887903024,-155.75379752502366,D,B,48.9057970891566,0
Hindu,Asian,Other,Heterosexual,-82.98909483818844,-76.38945562326384,38.06453259561964,E,B,96.46838810020728,1
Christian,Black,F,Homosexual,79.48163932907772,-3.9519484496020065,-73.37619548098415,A,E,8.385398106769443,1
Other,Other,M,Heterosexual,69.90382520470367,-0.7296686138836858,34.14992012788853,C,C,-104.60254415167547,1
Jewish,Black,F,Bisexual,-129.20562263981986,26.92182744168819,2.036244110361985,D,D,199.61304036367525,1
Muslim,Black,Other,Bisexual,74.43244350347355,74.4087626546477,142.49551732855704,B,B,168.3277983630998,0
None,White,Male,Heterosexual,43.06889154557524,-38.43836397989999,-12.689727432762709,C,B,-107.72901949188174,0
Christian,Asian,Female,Bisexual,132.1006378190563,-127.74051771212915,203.24994394996924,E,C,-149.85359415215424,1
Muslim,White,Non-binary,Homosexual,-39.782431933060764,-46.59793609766532,6.614639070490624,C,C,59.10275807608693,1
Jewish,Other,F,Homosexual,-71.36857415650863,142.98008466099907,-82.31430637552884,D,D,-46.299194595011734,0
Jewish,African American,Male,Heterosexual,41.38865823973015,-55.853233016258166,-26.28067012344965,C,C,113.10909628250249,1
Muslim,White,Male,Heterosexual,-134.5438237659814,72.46869856726545,-95.69307286319906,C,C,105.1669954429897,0
Buddhist,African American,Male,Heterosexual,109.05956384768325,-20.451353403101287,-113.71911969549365,D,C,-132.95692223737439,0
Other,Other,Female,Other,-72.65866825451857,-53.38485553246662,127.9716543455233,E,A,85.34499819363411,0
Jewish,African American,M,Heterosexual,-156.52421031028962,-34.637094140026726,88.94468786414679,B,E,-135.13713858724736,0
Hindu,African American,F,Other,-48.84158941069077,108.21931353231449,-155.0158237231813,D,E,-116.96542323157124,0
Hindu,Black,Male,Other,-41.0956594727858,-23.755245435571208,56.044299763941964,C,E,27.346431614485166,1
Jewish,Black,Female,Other,26.500731734351568,204.72118052147704,-133.65367104516054,E,B,118.79371306812492,0
Hindu,White,Male,Homosexual,83.77537855465373,-7.989702696507363,-7.839948722473339,A,C,35.80500396469968,0
Buddhist,African American,Non-binary,Homosexual,135.8419090514399,-68.54390239019183,123.81477451375137,A,E,-93.3767129104891,1
Hindu,Black,Female,Homosexual,-109.1340651329462,96.3070148210586,29.57945540026115,E,B,74.06333484332477,0
Jewish,Black,Female,Heterosexual,50.39412802372753,31.192484490478623,-170.66681695391017,A,C,2.6851446682697477,1
Muslim,Asian,M,Bisexual,150.33971937577994,59.039587231550094,49.37081372365964,B,B,59.27842830378162,0
Hindu,White,Non-binary,Heterosexual,100.13308342616303,118.6399357294499,-92.05050748557076,C,E,73.82983347742241,1
Muslim,Asian,F,Bisexual,-14.601294156508493,-110.75074296123724,163.83493032403473,B,C,16.52446214650671,0
None,Black,Other,Other,137.32100263698848,264.6720773680644,47.36514850836072,A,E,29.071033751905645,0
Hindu,Black,Female,Other,191.86615859036334,147.75005717184757,-107.15334370268216,C,C,11.190491226386762,0
Other,Black,M,Homosexual,5.989113450653321,-43.50604842523432,-41.85216350364671,C,C,-49.03852703798039,1
Jewish,Other,M,Heterosexual,-225.6416523912796,-57.871787317759996,-65.6181968330761,A,C,-73.74160860816733,0
Christian,Other,Female,Heterosexual,-18.736706218497385,-191.82768864983,-78.17598998206972,A,B,13.963208903893834,0
Jewish,White,Female,Heterosexual,54.11875519845811,4.285889837095436,184.6610808164423,D,D,-119.83347860113686,1
Christian,Hispanic,M,Bisexual,-46.746319827185125,-58.88489325458362,189.64905271173606,E,A,172.9421137006409,0
Christian,White,Female,Heterosexual,-80.4217903518086,99.55485802832003,64.81231175335017,B,B,-286.4233052792275,1
Other,Hispanic,Other,Bisexual,25.41994222028968,-24.325908476083857,24.20607270208232,C,D,-24.194062147693014,0
Other,White,Male,Homosexual,7.321387333551124,209.90405374580868,171.84271316741004,D,B,135.2133024909025,1
Other,Asian,Other,Bisexual,6.654944084679791,35.63967078824968,131.37523530337484,B,A,-48.10134147711788,0
Buddhist,Hispanic,Non-binary,Homosexual,102.16397650763682,14.63704490114382,-28.66644430768031,D,B,181.5081543104706,0
None,Black,Female,Homosexual,46.730561597111084,145.28673097016022,42.94114919185232,E,E,7.540293868077227,0
Christian,Black,F,Heterosexual,-101.57395090827383,-36.890626273168174,-46.17644184740821,A,E,38.01870744597357,0
Other,White,Other,Heterosexual,-57.82984472584878,19.87366452287005,-132.4738043884166,A,C,11.296962852840666,1
Muslim,Hispanic,M,Bisexual,169.36997780192016,104.85856746721728,107.01632294492862,A,E,-28.252039951361603,0
None,Other,Male,Homosexual,-72.89152390116345,-84.41659674293776,-51.73627237248497,E,A,93.07264750743668,1
Muslim,Asian,Non-binary,Other,-27.31771242479138,33.266356419606545,177.68814099381711,B,B,154.14463663173692,0
Muslim,Other,Female,Heterosexual,-87.82169501466251,109.80849272067246,-65.42162567077034,D,E,12.921131389232594,0
Hindu,African American,Other,Homosexual,-53.74683932743294,-146.53269051729657,59.91957126266843,D,E,-113.00830225591815,0
Other,African American,M,Heterosexual,-68.65675623510185,90.53926011745617,138.09751587590316,D,E,99.71254597616348,1
Jewish,African American,Female,Bisexual,277.84183747204315,-64.57819969557622,21.277141449615804,B,B,-153.86026564264316,0
Buddhist,Asian,Non-binary,Heterosexual,51.971666508016234,-7.183185794768621,-33.78031159994194,D,D,41.16894971534753,0
Hindu,Asian,F,Bisexual,-50.12218733209036,-103.62434037391965,37.651771866287916,E,E,-17.498617987972274,1
Buddhist,Hispanic,F,Heterosexual,65.9051345064825,16.148264829884532,164.12674492314196,A,C,32.63614223282543,0
Muslim,White,Non-binary,Bisexual,91.39848735110867,123.9714680228619,-203.63090791208006,C,D,39.72885369280671,1
Muslim,White,Female,Other,85.2368156738901,-44.146722371691276,142.6728256960092,D,E,-121.51675845950045,1
Muslim,White,Other,Heterosexual,56.438236033249275,55.966114178302405,-177.4461672913874,C,A,-34.59318201837348,0
Buddhist,Hispanic,Female,Other,-295.8255396812766,108.23254915158067,61.19307446230604,D,C,96.43744158856464,1
None,Hispanic,Other,Bisexual,13.971649142694487,87.28239284766258,123.05975061653677,B,E,102.92334043640882,0
Muslim,Other,M,Bisexual,21.333217107578502,293.6475887202736,82.00115951395006,B,D,47.13346228558623,1
Hindu,Hispanic,F,Other,-88.16670424759204,38.92806982962093,228.27127135420108,C,A,105.2299388913272,0
None,African American,Other,Homosexual,82.37905957448666,3.6922838201191244,40.616676859118236,C,C,42.761529131301835,0
Muslim,Hispanic,M,Other,-158.78186310602655,-75.86269741637925,75.76038804385439,B,A,175.08095937425688,1
Hindu,Hispanic,Female,Heterosexual,-60.509755921446725,68.61297793952488,73.13538837399257,D,B,-67.5298333180527,1
None,Other,M,Bisexual,-78.55254232129143,-64.95580325105915,-58.55297019391846,C,B,54.026208936202934,1
Jewish,White,Other,Heterosexual,-62.36125883140765,-89.2667304390901,15.928352072587298,D,D,-99.69076576800352,1
Hindu,Black,Female,Heterosexual,101.26586925302973,-29.226177252599644,-214.39884767230618,B,C,47.03872042312697,1
Buddhist,Asian,Female,Bisexual,37.582167973658315,35.62856238702438,-22.040651675881133,B,B,-54.03799856342432,0
Buddhist,African American,M,Homosexual,15.042416396173936,-166.91873755603595,82.00753216849506,C,C,-72.382857895496,0
Other,Hispanic,F,Other,-20.931719250032916,-92.36066411646702,-4.84092589704028,A,B,-75.16775362588207,1
Other,Other,Female,Bisexual,50.23291686290252,-50.58948800089189,4.644055178495346,B,A,-196.86249674595265,1
Muslim,White,M,Heterosexual,-234.2726760390598,38.18408304880917,89.54341852788131,A,D,142.2020280088489,1
None,African American,M,Homosexual,1.589857569867608,-106.200924850156,56.78273784422976,B,D,-26.081190505646333,1
Muslim,White,Non-binary,Bisexual,86.7314177067045,17.009638111861452,-51.203516528522805,D,D,170.42383067614702,0
Christian,White,Non-binary,Bisexual,111.84291976452852,42.19700541773623,17.30365657597592,E,C,-148.0493802256942,1
None,White,F,Homosexual,-110.05390156902233,6.724059291844038,-29.917504012166653,E,C,-34.741301097590544,1
Christian,African American,Male,Homosexual,3.64224829726263,-38.046309336215145,20.389397188936158,C,C,6.461228208469463,0
Buddhist,Black,Male,Heterosexual,53.97632553881502,107.31935617212862,-38.514852916936825,E,E,84.12883015890984,0
Other,Asian,F,Heterosexual,34.9007042943645,187.05636726483752,116.47169976189551,B,E,42.02438215620608,1
Hindu,African American,Other,Bisexual,95.05604694935373,54.774353651192456,127.36439597718044,B,C,55.33535220375272,0
Hindu,Black,F,Heterosexual,221.70245393094646,1.577772176115436,93.14323434855031,E,D,1.0725290017599172,0
None,Asian,Other,Bisexual,-106.03755839018882,16.913112939507013,144.35031930744594,D,B,-66.3736244253749,1
Hindu,Asian,Female,Bisexual,-90.48543381992617,-98.54242065763704,116.83864303331377,A,D,221.61876627134038,1
Muslim,Asian,Other,Bisexual,-23.67071461821703,68.49076044966948,58.824559672121204,B,B,-2.2126085460839824,0
Jewish,African American,Male,Heterosexual,-196.72061011486133,117.93094599940541,68.93319380922344,A,C,10.401890655858436,1
Other,Black,M,Other,-25.286356279412324,-20.546598971870893,196.05209035162335,E,D,-69.36610828019802,1
Muslim,African American,F,Heterosexual,-60.26206353349413,-28.43803807377367,75.7514167524331,A,A,184.74081203294176,0
Muslim,Black,Other,Other,43.26502513060827,-74.10310085114182,24.189377586386897,B,D,92.98284914973054,0
Christian,African American,F,Other,58.366223802808605,-24.84989532800988,210.77272783302124,E,D,-83.65611234288332,1
None,Black,F,Other,24.80493370150456,-137.6149961202835,45.810108007249625,E,B,41.163031910246545,0
None,Hispanic,Other,Heterosexual,-88.01858039858493,259.9158673041093,24.744879268429866,C,B,31.25531978383617,0
None,White,Non-binary,Other,74.82591882187167,75.33225555165338,151.69717116341636,C,A,2.8285959684521553,1
Jewish,Hispanic,M,Bisexual,-121.82249289842471,-10.43289568941255,241.9523551175485,E,D,127.72265923993933,0
Jewish,Black,Other,Heterosexual,48.34267807861577,47.35163429376373,-13.947720152429612,D,E,18.016037591874415,0
Hindu,White,Female,Other,16.402162056226068,-124.45770167005415,170.39306400598628,B,D,-47.14432313954532,1
Jewish,African American,Other,Other,10.636956009427445,-164.9288138346128,-5.055974294633685,B,D,-92.29855895694625,0
Jewish,White,F,Bisexual,-235.93289282093392,171.83861874734427,115.27565394757178,A,B,-172.30987086154514,0
Jewish,Black,Male,Homosexual,-41.68580770467999,-116.82791929158452,-118.8114571579082,C,E,-93.2728646788499,0
Jewish,Black,Female,Other,35.171615062071275,-121.7070120609379,-34.99498833668968,A,A,-177.618242753103,1
Buddhist,Hispanic,Female,Heterosexual,19.383831055511884,-105.75403068365412,-103.56553007882489,A,D,71.28818532975465,0
Hindu,Hispanic,Male,Other,-141.02027488648906,-29.10942713565703,8.173719786718406,E,D,-143.20597393261025,0
Other,African American,M,Homosexual,155.84582333749384,-54.57212215837613,214.74836193967053,E,A,51.37328088416984,1
None,African American,Other,Homosexual,12.278600117101606,-196.43827451155605,-166.44833145401532,D,C,-125.83277349915689,1
Jewish,White,M,Heterosexual,-162.21060440599177,-7.6359841398006125,-63.03644576429982,C,C,-11.014054290764948,0
Other,Other,Male,Bisexual,54.72432044531826,50.82685738788687,-9.568195304746927,C,A,57.17588621619988,0
None,Other,Other,Other,50.70633101972024,-93.47379500782031,-141.78044035186525,E,D,-171.38836966019414,1
Jewish,Other,Other,Other,99.72541652072206,-154.09503464390892,-13.403559712925595,B,B,-42.54452078985466,1
Hindu,Other,Male,Heterosexual,-34.878649633103045,148.9306061275235,-36.910806437490834,C,A,198.07623151251883,0
Muslim,White,Other,Heterosexual,-19.597537733181994,13.560112487852122,68.53562360922852,A,E,-88.27885103063662,1
Buddhist,Asian,Non-binary,Heterosexual,6.313560107335219,-43.50028068599075,42.96776683375644,E,E,1.730495040207576,0
Other,Hispanic,F,Bisexual,-82.16181323039258,-15.99434396311619,-56.85990265740977,A,D,122.33020889382287,1
Hindu,Asian,Female,Bisexual,-29.57021613513417,36.615771604618566,-27.485649982487676,D,C,65.07516526996683,1
Hindu,Black,F,Bisexual,-92.76197850588078,54.150195304080995,-69.23320868639709,D,E,190.39402165340022,0
Muslim,Asian,Female,Bisexual,-64.44913926144488,-56.9531760722413,55.66361158870774,E,D,-158.7119046480099,0
Jewish,White,Male,Heterosexual,51.36756561739936,-69.8170610297138,104.01006737978022,A,B,-99.31801922517194,1
Christian,Other,Other,Heterosexual,-4.500550556497352,52.04271864655553,27.78224225091482,A,C,68.02847193138676,1
Muslim,White,M,Bisexual,20.656791097596354,122.22384333006748,318.08836024915087,A,C,-57.98370754155421,0
Hindu,African American,Female,Bisexual,5.534016246114562,-29.77919195830177,-164.7267235600802,E,A,108.26907280111297,1
Christian,Other,M,Bisexual,-34.45273733342651,46.11634107860757,-34.40751826574962,C,E,16.607008848579547,1
Jewish,Hispanic,Female,Other,-109.83043041102627,83.42585905533515,-220.44534297223692,C,E,24.972033051833936,0
