Nationality,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
India,26-35,D,-151.9381134272775,D,-154.40808082825902,120.12072837424132,E,C,C,A,E,0
Germany,26-35,B,150.5030767466684,C,-103.1938521848734,68.07195751381208,A,D,D,C,B,1
Mexico,65+,E,-51.196613758848144,E,6.353459402420131,-75.86371368202927,E,A,B,C,E,1
Mexico,65+,E,11.466354345239006,A,16.675611442091014,-102.09069843371891,E,B,C,C,C,0
Germany,65+,E,121.06387970191177,E,49.33826708218344,-10.73109671412432,A,B,C,B,A,0
Other,18-25,C,97.33873030806677,D,-53.972224138156655,21.521337376705667,A,E,B,A,D,1
China,26-35,E,-219.51075797089302,C,64.57604058908593,-84.78944506985559,A,A,B,D,C,0
Brazil,18-25,A,54.13363292425086,E,-279.0248510698372,86.46929668523441,D,B,C,C,D,1
UK,51-65,E,-86.56008173111312,A,146.01546251311254,-50.95174770361761,E,C,C,C,A,1
India,65+,C,162.21451686979583,A,-39.28045826414006,9.567201502109183,A,B,C,C,A,1
Germany,36-50,B,105.40831899649021,A,119.0546643865471,36.3403499120676,D,D,D,E,E,0
China,36-50,A,75.48577561056166,B,-57.69498889247377,-75.3645618514635,C,E,D,E,D,1
US,18-25,E,89.6715457315883,A,-80.232152000173,-57.928963974765644,C,B,E,C,A,1
India,36-50,B,76.05807136228171,A,23.910737579457628,-92.62418019943183,D,D,A,B,B,0
Other,65+,A,105.71786771760068,B,-40.47141528154923,-204.7222841130373,E,B,C,C,D,0
Mexico,18-25,E,-81.36133274959845,A,105.69562375028976,90.10416295484382,C,A,C,E,A,0
US,51-65,E,148.41571889373148,C,-91.05303530193319,-61.13420831171733,B,C,D,B,E,1
Germany,36-50,D,75.18035728068523,C,370.1179677431572,-133.64311597243994,E,E,E,A,E,1
UK,26-35,A,-156.54628877786016,D,-69.18563505392157,175.6803612376233,D,D,E,A,B,0
China,18-25,D,-91.37907596639326,C,29.09876812982181,-118.52906774690304,C,D,E,D,D,0
UK,26-35,B,128.85305059049355,C,-105.59143614116205,-107.90169561820487,B,A,B,B,B,0
US,18-25,B,-123.01991945148399,E,47.71260239093923,-120.09083067471956,A,A,C,E,C,0
Germany,26-35,A,-80.30967488782183,B,-115.63418054155387,-43.33414808717743,E,E,E,B,C,0
India,36-50,E,-45.845036137457,A,48.39540680218341,88.44632087350655,A,C,C,A,B,0
Mexico,26-35,A,16.135770488793476,C,-153.1526292383374,52.57558639295571,C,C,E,E,A,1
India,51-65,D,173.27860346680885,D,24.380769166653742,24.22502259990889,E,A,C,A,E,0
China,36-50,C,-123.08178781955021,D,-8.787423089967973,75.54037126718653,B,C,D,E,B,1
Germany,65+,A,36.79238881882669,C,-37.08886672876594,-15.383978862288753,D,E,C,A,E,1
Other,26-35,D,-110.81757348447516,B,-22.695179429700516,136.3685529628575,E,C,D,D,A,0
US,26-35,C,-144.79026537561657,E,91.48977924751975,46.93845116390493,E,C,A,A,C,1
Brazil,26-35,D,-61.88568156932542,E,113.887035588563,-55.67404050663731,B,E,A,D,B,0
India,65+,E,36.01185949862232,B,54.630671008336584,-6.4630967822349685,B,C,E,B,B,1
India,26-35,E,-186.3129382599761,E,83.5518749426637,56.06802622614625,A,C,E,B,D,0
Germany,36-50,E,-102.71236782128432,B,-78.94039174572245,84.0025978943629,E,A,B,B,D,0
US,65+,B,-174.76026746476404,A,36.81166437984261,115.8622229173679,B,E,E,C,D,1
Germany,51-65,C,141.02442838880543,B,-118.23503663341653,19.727314872922978,C,B,E,A,C,0
India,51-65,D,-38.23713992314012,C,-22.956091371952784,-197.72568622553683,E,A,B,B,D,1
China,18-25,A,-176.32761261554802,C,-8.013713824487512,191.71894091894998,A,E,C,E,D,0
Mexico,26-35,E,-64.31521849999946,E,18.15488568945635,-84.40438320465972,B,C,A,E,E,0
Mexico,36-50,A,-14.755631017747975,C,-127.63057472084924,-10.460138204138973,E,B,C,C,C,0
Germany,51-65,D,13.491460509313718,E,-35.81190494529318,-51.6401788501756,E,E,C,A,C,1
Germany,36-50,A,86.29338416523021,A,-38.783861892698404,-1.2816965556553805,B,D,C,D,C,0
Brazil,51-65,E,95.8526219679518,C,109.94668238696774,-46.21586200953818,A,D,E,D,D,0
Germany,18-25,E,144.58538238785664,D,-40.05133018177751,32.20298504672799,E,C,D,A,B,0
Brazil,18-25,A,3.686825244126473,C,107.15198826168744,93.42957619897525,C,C,B,E,D,1
US,51-65,A,-69.72870391726815,E,139.9798506982926,-34.66932612101618,A,B,C,E,A,0
Other,18-25,C,-42.13069554525813,D,-80.44518202744777,-2.6631260721149532,A,E,E,A,A,0
Mexico,65+,A,22.499348536017425,A,-225.80146346171284,60.849284003792306,D,C,D,D,A,1
Mexico,18-25,B,-130.42716156860604,D,78.38812433211054,26.45297377611343,A,B,D,A,C,1
China,36-50,B,157.10617897005665,A,-36.48953943819269,95.69111639107767,C,C,E,A,B,0
China,18-25,C,103.88167917766327,D,130.47592326108054,21.40432559486457,E,D,E,A,A,1
UK,36-50,E,-31.952512639440116,C,21.952198780802203,34.633742673907,A,D,C,B,B,1
India,26-35,A,68.23488592218123,B,139.98374767730857,-142.2330142943516,E,C,D,A,B,1
UK,26-35,D,-3.9578558764381473,D,-71.29127886941563,-49.603325897520705,C,B,E,E,D,1
Germany,36-50,B,-110.23352706914523,A,-52.825575401071355,0.8944709784102823,A,C,D,A,B,0
Other,26-35,E,-0.6219835054645781,D,194.5507076171662,130.63701703883999,A,C,A,B,C,1
India,65+,D,101.80635281457135,E,-12.931387861871011,66.30449025577204,E,D,D,A,C,1
US,26-35,B,-86.72231067257671,B,-189.96481696123277,-219.15441761080058,D,C,C,C,A,0
UK,18-25,A,199.68528644478872,B,172.1074552768398,-15.708897864919116,B,A,C,E,B,0
Other,26-35,C,-81.5644592299413,C,144.14369730341468,32.265844413771674,A,A,B,B,E,1
UK,65+,C,-23.47677312592011,A,-33.164864205083134,74.86421536506919,B,E,E,E,B,1
China,18-25,E,-27.168298298236603,A,-1.5978946791326376,107.08530434019094,C,C,D,C,C,1
UK,51-65,C,-68.8530728465539,A,-60.01295253700461,235.54560080538542,A,A,B,E,E,1
Brazil,51-65,B,-34.43197514427957,A,47.97527637927275,158.42143743511377,B,C,C,E,B,0
UK,18-25,A,-45.74931141556289,C,-181.33557976987652,-48.10398946385831,E,B,D,D,D,1
China,26-35,C,-150.1292474936561,A,162.82901601753233,45.08716457776891,A,E,E,D,E,1
Germany,26-35,C,-13.39546609661225,D,-123.16050694367178,-80.41256647878238,B,B,A,B,E,1
India,36-50,A,19.248742959889405,B,-142.2952688778383,-22.532587498151667,A,D,C,C,D,0
Mexico,18-25,D,106.96862869037356,B,-62.69547302996491,139.41992160686144,A,D,E,A,A,1
India,26-35,C,95.58454090745519,B,-105.19759865036305,-6.820130452007055,B,C,E,C,C,0
Mexico,18-25,B,-28.51298994336331,A,-92.70700448912932,54.86353906227984,D,B,B,B,B,1
Other,26-35,D,46.232793077789985,B,139.59614230880354,-47.02849351469972,C,E,B,E,C,0
India,18-25,B,-27.8181381872962,E,136.63445713800877,-271.7553169159678,D,C,B,C,D,0
India,18-25,C,74.42373815974648,D,40.900051433697946,11.910203560991887,B,D,A,D,E,1
India,65+,D,71.81693920878729,D,100.86804618567653,148.13802431123653,E,D,E,A,B,1
US,51-65,C,-132.85480979926058,C,154.23006082390552,38.60727521150834,A,D,D,C,B,0
Mexico,65+,C,-14.824497097938153,B,15.360151402475411,25.50057752330416,C,B,C,D,E,1
India,18-25,C,178.89790756403826,B,-39.24619588621831,139.56105128410806,D,A,C,B,C,0
China,36-50,A,-21.855309577683478,C,26.824117269202485,-45.16173926165199,E,E,A,C,D,0
Mexico,65+,E,-98.51330598997268,C,11.917932700015522,-158.1254062970348,D,A,C,A,A,1
Other,18-25,B,-174.76320431550062,C,27.353363411847457,99.85200180120583,A,A,E,B,C,1
Other,36-50,C,126.6429212606474,C,48.48621325394611,21.785097198445545,C,C,C,A,C,1
China,51-65,B,137.38132686509616,A,-21.132275943772154,-138.2431882007672,A,B,B,A,E,0
China,36-50,B,91.10110468099668,A,-34.162052014269776,42.35633864414201,A,E,D,B,A,1
India,65+,D,26.47001680107659,E,110.20687253715124,138.12851780464098,C,D,A,C,B,1
Mexico,65+,E,114.5578559788256,E,39.56646773003821,84.99841555863959,A,D,B,D,D,0
US,36-50,B,-115.90032706493143,D,153.47427827133757,78.63749702159514,A,E,A,A,C,0
India,18-25,C,128.97499050218286,A,63.88146210390848,-87.31220412678122,C,D,D,A,A,0
Mexico,36-50,E,58.21897498674489,C,1.7187369029993727,277.841649126328,B,B,A,E,B,1
India,36-50,D,125.25263443132036,E,103.62791255218585,-46.67992696606436,D,C,E,E,C,0
Brazil,51-65,A,-61.602838521229984,C,-67.37978649275952,-18.54908832339835,C,D,E,C,B,1
Other,51-65,B,-52.80261148169727,B,145.97853019505396,-8.929096451326288,D,E,D,C,B,1
Mexico,18-25,A,3.988841883493249,A,-101.26003892595703,-78.84352657525713,E,A,E,A,B,0
Brazil,18-25,C,-166.89287735196856,C,84.94885952498099,98.60988559006468,C,A,C,D,C,1
Germany,26-35,C,-23.563027865481203,B,-13.804455704367005,-213.50658244449292,E,D,C,C,A,1
Other,18-25,B,-123.77775492742933,E,68.22570383220837,50.36996351862029,E,C,A,A,D,1
Brazil,18-25,B,-50.40935536662153,E,-23.696861400749846,-62.18291702125364,D,A,B,E,D,1
China,65+,E,-161.27700422593387,B,148.12674366975045,-56.86748646725259,B,D,A,D,C,0
Mexico,18-25,C,4.777015201200197,C,-5.604498085340389,-86.95390144723929,D,D,D,C,E,0
Germany,51-65,E,118.66068099694283,C,52.44819487504974,-132.17326584002907,C,A,D,E,A,0
US,65+,C,-210.34969193016005,D,-151.0640605756157,-106.23550341397265,A,A,E,B,E,0
Other,51-65,E,-63.406774262563694,E,150.76519216532319,100.44396716973267,B,B,C,D,A,0
UK,51-65,A,97.4684057112998,E,-34.4413553949771,60.69473743052779,B,B,E,C,C,1
Germany,18-25,E,20.052099810203718,D,18.32419550718259,162.9018032052014,D,A,B,D,E,0
US,26-35,A,49.5706532611119,A,-107.61554460479618,145.08908346424573,A,B,E,E,A,0
Germany,36-50,A,-65.51930199881677,B,91.95938123433483,-104.55489505261914,C,B,E,A,E,0
Brazil,36-50,C,-45.566424555704984,D,182.036285521713,63.900148220002265,E,B,D,D,D,0
UK,18-25,C,-71.92685649363764,B,-84.36262698098575,24.999650569506585,A,C,A,E,B,1
US,65+,E,-126.84265135216128,D,-0.15072119742858778,-34.83681362890314,B,D,C,C,B,1
US,51-65,C,130.8015290334721,B,51.25819811955278,-81.66277003309368,E,E,A,B,E,1
Other,51-65,B,54.246384301127605,D,41.10584268376188,67.80158641554918,C,B,A,A,C,1
Brazil,18-25,D,-95.74027736023743,D,26.36857952950109,169.10502824136,B,B,E,A,A,0
Mexico,65+,C,-59.55971972383769,D,73.67593839687967,170.39977350118875,B,A,E,E,C,1
Mexico,36-50,E,-114.72851207284039,D,62.29421356450939,90.22564405495619,A,D,C,D,A,0
Brazil,26-35,C,67.32634779997007,E,24.79054093181216,-77.14176959132885,C,D,C,E,E,1
US,18-25,A,20.982333635482,B,190.70924423784697,58.22162400706592,D,B,C,C,A,1
Mexico,26-35,D,25.7792649712068,A,-65.34138816449996,95.63506855575396,B,C,E,C,D,1
Germany,26-35,E,75.90776101666674,C,139.87781337538684,131.04012092692622,A,A,E,D,B,0
Germany,36-50,A,-87.51590290681919,A,-105.55313124880199,-200.68589164857661,C,D,C,B,B,1
India,65+,A,177.09856867169626,C,-17.66806196593119,-186.1341604743256,E,C,B,E,E,1
China,65+,E,-46.89136695619078,A,113.69647069901396,116.58001803850671,E,B,A,A,C,0
Other,51-65,E,71.48080811314885,C,-105.16666942856273,-153.79053987116754,A,D,A,E,C,1
Germany,65+,E,16.273462417851377,D,145.10117252012495,-154.46766590740108,E,C,A,D,E,1
Germany,65+,A,-37.104758777914235,D,156.65134395418957,10.146623705454983,A,E,E,A,A,1
India,18-25,B,85.92706768956515,A,-15.709464556160151,-50.12900199835409,D,A,C,C,C,1
US,65+,C,-83.48857404420394,A,49.74401437307907,-13.12930979906444,B,E,D,E,E,1
US,18-25,E,-30.525189725763624,C,75.78055821425832,-102.14581315472347,A,A,B,D,B,0
UK,36-50,A,-142.44672976281595,D,56.28690349307719,-64.02426227171762,B,D,A,C,C,0
Other,65+,B,-107.35200837753763,B,-327.67391898804107,25.496062226616324,A,B,C,C,B,1
India,18-25,E,165.59419915852686,E,-69.5021795834265,-82.5336108719864,B,B,C,B,A,0
Other,26-35,A,-20.032244971052027,D,-141.31703754001694,48.76084867929463,D,B,D,C,D,1
Brazil,36-50,A,6.13969235624781,A,36.48083734518476,-72.09196176813988,A,E,D,A,E,0
China,18-25,D,-162.87684534294144,A,-68.12358354249797,-3.2500144923609295,D,A,E,D,D,1
US,26-35,A,-155.62091183369373,C,45.558946659543324,-71.30283470797588,A,A,A,C,E,0
US,51-65,A,115.64080719510123,D,55.09712456564716,21.358714281806016,A,E,D,E,B,1
Other,26-35,B,3.5330862419402225,C,-142.05083403319125,67.00881452125458,C,E,C,C,E,0
China,18-25,E,52.612385658597546,D,90.98682664823625,-29.56009586586923,C,A,B,C,C,0
Brazil,36-50,E,-47.77876280164716,D,26.10954140904061,-12.777049611333904,A,E,D,D,B,1
Brazil,36-50,B,95.47372025468722,C,47.503154614581554,-79.74230049273207,C,E,D,B,D,1
Germany,51-65,D,126.60434537494282,D,87.10040792853934,41.4628841937006,A,D,B,D,A,0
Brazil,65+,A,137.98015963977767,D,-144.929441882567,-177.33092053106716,D,D,D,D,B,1
UK,26-35,B,-123.70196780648486,E,39.30329126626162,102.7370254735199,C,D,A,C,C,1
Other,51-65,B,2.0476052615140223,D,21.071560410516756,10.860462462839767,B,E,E,B,A,1
Brazil,65+,C,-42.0893114725768,B,-115.61917544119744,48.91630659763928,D,A,D,C,D,1
India,51-65,A,48.889409060028285,D,114.70607127065715,-47.11082100970162,B,B,B,B,C,0
US,36-50,E,-162.29512006354264,B,-3.4579615537484636,101.30465017012233,E,B,C,E,C,1
Brazil,36-50,D,284.47776469629684,A,-203.672218378298,16.535337576667725,A,A,A,D,C,0
US,26-35,B,-51.08909733613479,C,44.076113362913915,56.950893489824374,E,C,C,B,D,1
Other,36-50,B,7.106030262815373,C,-27.29775730567805,58.45866480630263,B,D,D,A,B,1
US,26-35,A,-173.96495982302358,D,49.55607113658575,33.60511867152306,B,D,B,A,B,1
UK,51-65,A,163.93917313952394,A,-107.2089840585354,14.084384040060833,E,D,B,A,B,1
Brazil,36-50,B,-198.0885778963129,A,-127.80899444732536,-170.80629922761867,E,D,B,D,C,0
Other,65+,C,45.74827032665385,E,117.3543109680914,-86.40341725358951,B,C,B,C,B,1
Mexico,51-65,D,-25.196184595001338,C,-34.53503017264066,113.22944900378698,E,C,D,E,A,0
Germany,26-35,D,31.55152207506941,A,25.602966122058547,63.11677704725744,C,E,E,C,B,0
Mexico,36-50,C,65.16809619150908,C,31.37692389330563,-9.743448528820014,C,A,B,C,A,0
India,65+,D,113.32695374905796,A,-24.338739911654457,-129.73714976168708,A,D,A,B,D,0
Brazil,36-50,B,91.7806568833207,C,-99.86503400019782,-99.64496522772922,A,D,D,B,C,1
UK,18-25,A,-184.84036958424343,A,-163.20525306972547,91.85417743876339,D,E,C,A,E,0
Mexico,26-35,A,102.41681698749996,C,-22.681671895679088,27.116085619797108,B,E,B,B,B,0
Other,18-25,D,137.96003504763033,E,-118.81095994553739,-23.523080835989063,C,C,B,A,A,0
Other,36-50,A,-116.09522512207795,D,-90.45836963949567,-17.851617662600095,A,A,C,A,C,1
China,18-25,D,-44.479728979887746,A,48.35155066017349,79.80061968012303,D,B,B,E,C,0
India,51-65,E,129.17353071524198,B,-9.97378371150687,49.27468219535607,D,B,E,C,C,0
India,18-25,D,66.6661771638346,A,-94.25628154744054,79.9932114002299,D,E,E,E,B,1
India,36-50,E,-52.68581139632151,D,50.01891974638922,-164.33318833698698,E,B,D,A,C,1
Mexico,51-65,D,12.868691195999457,E,-150.3845652566064,59.451117201424985,B,D,C,E,D,0
Germany,26-35,C,73.12092495449987,D,-186.19222379838558,-19.326474589825963,D,A,D,C,A,1
Germany,26-35,A,9.046872225915683,E,68.40890123113009,170.2724159559082,B,A,E,B,E,1
China,36-50,C,-131.5570382667777,C,116.18600982525354,61.205482124883694,E,E,C,E,E,0
US,18-25,A,-32.84681468639932,B,53.55940619889174,207.90830394709633,A,B,A,C,A,0
Other,18-25,A,-51.67083507688013,D,113.57958918116049,-20.15164432662551,A,E,D,D,C,0
US,51-65,C,-180.7806978323059,E,26.700580127382494,150.12056447554994,A,C,E,B,A,1
India,36-50,E,-9.264039120298792,D,-40.91238329753788,-72.947763103233,E,E,D,E,E,1
UK,26-35,C,57.43565956332871,C,-70.34394340216258,14.289052688044551,D,A,A,D,D,1
India,26-35,E,-44.860800419090424,A,-41.55154474539936,113.39505142685948,D,D,D,D,C,1
Germany,26-35,D,127.3291119948957,D,246.11538009376423,-94.82728185718176,C,D,A,D,B,0
Germany,51-65,E,147.2568324108404,D,116.3528969619337,48.82556166808162,B,E,C,A,D,1
Brazil,36-50,C,-145.69581934789858,E,-24.17300874764219,38.29201017447875,C,D,C,D,E,0
Brazil,26-35,C,29.215250442771605,E,-105.78444626657173,-113.7184862362005,A,A,A,D,D,1
India,18-25,B,-97.34143448521615,E,-1.5555016106472368,85.82349576169732,B,B,C,D,C,1
Other,26-35,D,-130.73837530088457,D,179.30363255844816,93.45497733426402,C,E,A,B,E,1
India,65+,C,96.96313253759395,E,-63.32569350655418,-166.92387736549665,A,A,C,C,C,0
Brazil,36-50,B,-155.63839835716132,D,34.45088524455663,-8.643785445592183,A,C,E,B,E,0
Germany,18-25,C,50.436841308682155,D,53.335530785063135,-199.27113520710614,D,C,C,B,E,1
UK,51-65,C,109.88751207431304,D,7.217318724080124,33.17197786523739,E,A,A,A,D,0
Other,51-65,C,11.658013568575031,E,56.049543407758215,-42.559538959768716,A,B,C,C,E,0
Mexico,36-50,D,-83.74049416244141,E,-231.49866806317246,98.65835026655182,E,A,D,C,D,0
Other,65+,E,-127.13623237042519,B,4.5756603383714545,20.27874975801455,A,B,E,D,E,1
Mexico,36-50,A,87.16188032713875,A,-47.01988347419718,7.766667027025755,B,D,E,B,B,0
Other,26-35,C,-7.028739623596625,D,81.18859270055901,-11.462029597194043,E,C,E,E,A,1
Other,65+,E,-7.519027167395885,B,99.78658023674424,22.11288002579424,D,C,C,A,E,0
Germany,18-25,C,137.26602090771024,E,-31.688762971312816,180.52684855940933,B,D,B,A,B,1
China,26-35,E,-150.38510444911032,C,-5.806345513701416,66.48897630908517,E,A,E,E,B,0
Mexico,18-25,B,-47.79642746394642,B,8.484543058678582,83.34035122306476,B,E,A,E,D,1
US,26-35,A,-79.21025599769732,B,-194.13559400073123,106.16139185497495,E,D,D,A,B,0
US,51-65,D,-81.80639316724476,D,-100.76102927140187,-40.50772339913266,E,C,E,E,C,0
US,36-50,E,67.2191408492767,A,64.28137534250573,-75.83584568695876,C,C,C,C,A,1
US,26-35,B,-68.99349154577934,A,171.10988445390254,83.53822166738874,D,E,B,C,C,1
Germany,18-25,E,39.82430968239885,A,-47.73265849876602,132.62343646301608,D,A,E,A,D,0
Other,26-35,A,180.30225582697213,C,125.06785064547196,131.60582114494434,A,B,D,C,B,0
Brazil,18-25,B,-92.31128644527803,B,84.09094255261341,-160.60642171186322,D,E,D,A,B,0
Brazil,51-65,A,-135.3416416772897,D,-160.00604712994928,-40.682730972452845,A,D,B,D,B,0
UK,65+,B,87.74908599285925,E,-98.46736371346839,-71.64228701270116,D,A,C,A,A,0
China,26-35,D,80.5180954913238,A,-32.07468852104023,-278.57540760305614,C,C,D,E,A,1
Mexico,51-65,C,170.85166194897286,A,79.93609618616408,-184.4364292535056,C,C,A,A,D,0
Brazil,65+,C,-77.87695352668538,D,91.11870956636398,48.4524343735065,A,C,B,D,B,0
China,36-50,C,-43.79406356820677,B,197.505013605308,-55.13327853018548,B,D,D,D,E,1
US,18-25,B,140.06121939341784,D,147.28382552185423,86.37512667797785,E,E,D,D,C,0
Other,36-50,E,-46.401415473431335,C,-141.39862165074325,-85.58213919650115,E,E,D,D,E,0
Brazil,18-25,E,-218.260066683884,C,8.788549781299267,-45.12007961776659,E,E,B,D,B,0
Other,18-25,E,87.10500421896897,E,-40.52549313766441,-82.50669246213047,B,A,A,A,D,1
China,26-35,B,65.23680009357334,B,-133.42533349388646,2.1864992688805205,B,D,D,D,B,0
Mexico,36-50,E,-198.5232417398449,B,20.772108814706204,-2.2989437329977864,A,B,D,B,D,1
UK,65+,C,-102.58773615310386,A,55.841264520642476,-59.215049808200334,C,C,B,C,B,0
Mexico,36-50,D,-70.75532496498778,A,168.31988980311255,2.0363429522124354,E,E,D,B,B,0
China,36-50,E,70.976078220691,C,-275.9579748681223,-97.00990564919158,C,B,E,E,D,0
China,36-50,E,35.81679121966231,D,-8.025630153011475,-114.47641520676231,B,D,C,B,C,0
Other,26-35,A,109.63643318856042,C,-229.0103950536692,-54.768004351518506,A,D,C,E,C,1
Mexico,36-50,D,-25.46205548416148,A,-95.12959002492003,-48.01388241852534,C,B,B,E,E,1
Other,18-25,C,63.17746609876615,B,-90.74108984787314,141.88532976092577,D,B,C,D,E,1
US,65+,A,-50.45098122847244,D,-170.51648245131437,-109.8366853754301,D,A,A,B,D,0
Other,18-25,B,-25.94339944665839,D,-185.13608247642475,37.880863679056205,A,B,D,A,D,0
Brazil,26-35,B,45.48491138291167,A,101.65903948504396,-78.10845315333283,C,D,D,E,D,1
US,26-35,C,133.5822360924621,A,-46.66424787717588,-88.87096614718064,A,E,C,E,A,1
China,36-50,D,-24.75027276014894,C,92.41611068783197,72.26095884672652,D,B,C,D,E,0
Mexico,18-25,E,-88.04690526584746,C,-40.733553048463236,53.47755241269344,B,A,C,D,C,0
Mexico,36-50,E,-178.93446235327778,C,81.36417852706278,11.781541623816924,E,B,C,E,B,1
Other,51-65,E,-30.213474155803716,A,81.73650616429765,74.30543326351238,E,A,A,B,A,0
US,18-25,D,13.87004597212243,C,0.5937969789154766,-83.46162763277235,E,B,E,A,E,0
India,18-25,C,-70.85574114487734,E,78.82918886675253,67.36163627849673,E,B,B,E,D,0
India,36-50,B,-78.41015546444127,A,-62.41559923769903,-48.2719654938318,A,E,B,C,C,1
UK,51-65,A,-89.31428436230252,E,-175.6409399610122,69.93787379873015,A,B,B,B,D,1
Mexico,26-35,D,76.84334068771726,D,-64.37983385046458,217.56426027562793,C,E,E,C,A,1
China,51-65,B,187.72033853825897,E,133.5591360407292,67.88144334671726,B,A,C,D,D,0
Brazil,51-65,C,147.67647955453398,D,4.540349186834547,78.4974219861378,B,B,D,E,E,0
UK,18-25,E,61.50042142650468,D,-124.97670264194699,-45.591014619763946,D,C,B,C,E,1
China,26-35,E,-59.057307386411864,A,-26.984991044700813,64.8380612806557,B,B,D,E,B,1
India,18-25,A,82.20894570146297,B,32.74368979599125,-123.2772942409335,A,A,A,B,A,1
US,18-25,A,129.04227745990124,E,-78.3748382207432,158.1948851436407,E,D,B,A,B,0
US,18-25,D,-34.08027618674853,E,66.23714861072243,-1.4740658831495166,A,B,C,C,B,1
US,26-35,D,25.215197120813027,C,58.78206947972846,-161.56657130172596,A,C,E,C,C,1
UK,51-65,E,-3.960803808672988,D,-12.296386650449984,176.30955805417287,E,A,D,A,A,0
Brazil,65+,C,-34.58011765196945,D,-30.598915150001275,-58.521923666936395,B,E,E,E,B,0
US,26-35,E,-123.13618075478587,C,97.59256827937473,-60.72208089425962,A,C,E,A,A,1
UK,18-25,C,-63.63538161357744,E,61.33946284105426,-56.79391878903368,A,E,E,E,A,1
Mexico,51-65,B,-110.15351723423055,A,61.3094213490067,-65.40339143765931,C,E,D,D,A,0
Mexico,51-65,D,115.05842631017448,E,-29.936100174876966,-16.14552712274388,D,D,D,E,B,0
Other,65+,E,-83.98244032793308,C,88.8631295912845,-44.110498546424274,D,A,C,C,D,1
Other,65+,D,56.921386493435165,A,-29.55842026743068,-186.6070244267885,E,B,A,B,C,0
