Veteran,Disability,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,target
Non-Veteran,No,65+,D,A,-187.5129824509974,-202.61431862752127,-104.2336290745083,0
Yes,No,18-25,E,B,100.3226848994687,-78.0193955205215,53.90931896509922,1
Veteran,Yes,51-65,C,A,52.937520638516865,7.744788435745862,10.280204334438954,1
Non-Veteran,Mental,18-25,A,C,-28.83594427911515,-108.66615795728649,72.31359188881169,0
Yes,No,26-35,C,C,-124.42872026049842,69.08287581716888,52.636911266143194,0
Veteran,Physical,26-35,A,E,28.63673395065065,-177.02141865810762,79.40110761537373,0
Yes,Physical,36-50,C,D,133.0901552751904,-46.81612136939023,-50.84816800043666,0
No,None,51-65,A,D,-95.55226867922137,97.94142987952671,1.9373029746889834,1
Non-Veteran,Both,26-35,B,B,143.6297852234795,6.520855213203141,-22.64995791685192,1
Veteran,Physical,36-50,D,B,113.3275034676983,113.89003244199165,-54.026873324339356,1
Veteran,Both,26-35,A,C,-18.113155735283044,-122.74325343477781,15.998587872273898,1
Non-Veteran,Physical,36-50,A,D,123.41936887782843,-117.55621696379069,28.65676464996232,1
Yes,Yes,18-25,B,C,33.07750604503638,257.279763297706,-99.4787258155279,1
Veteran,Mental,51-65,A,A,-32.73095233184246,-56.86555974625832,-22.531890477060195,1
No,Both,36-50,D,A,24.101282216038705,134.22570757062854,-63.106421376789314,0
Non-Veteran,Physical,51-65,A,D,38.01915354555364,62.32971000426245,-173.33997232394037,0
Non-Veteran,Both,65+,A,A,-120.68271520526679,-66.3925225095031,-63.70690454269107,0
Veteran,None,51-65,D,E,-114.7295128707199,-80.71100745081439,62.279837916841174,1
Veteran,None,51-65,A,C,4.05968549254908,40.34288271300889,39.0708666022482,0
Yes,Both,36-50,C,A,101.13108880834886,299.8875081855302,13.038442424720825,0
Non-Veteran,Yes,18-25,A,E,-28.428198942725874,233.7982212101224,-1.3080182432109406,1
No,Yes,26-35,B,C,185.23015167239697,168.13994968470524,-117.91667348311432,1
Veteran,Mental,51-65,E,C,-13.344219092872207,91.58121207417629,-15.209248748889467,1
Non-Veteran,Physical,18-25,A,B,47.73315756822931,-5.524852720356376,-168.64167480575,1
Non-Veteran,Mental,65+,E,A,101.5764214256667,-70.94285967312541,-20.531842920000617,0
Non-Veteran,Mental,18-25,B,C,-216.07627259974996,83.45016649246789,1.1546406254744872,0
Non-Veteran,Yes,26-35,D,D,-98.69083139372218,-48.16997290853233,-111.6856142492598,0
No,Both,26-35,E,E,65.27251254881932,96.21634106279181,198.23688365803565,1
Non-Veteran,None,36-50,E,E,-195.34323119737488,-96.79877990103715,76.16808822980484,1
Non-Veteran,Physical,51-65,D,A,80.58659139457457,-2.752623318729376,7.596854669289864,1
No,Yes,51-65,E,C,-36.21757460381886,-91.6895868425864,83.66156706454346,1
Yes,Both,26-35,A,E,-48.165398438460954,93.10755304206425,-123.0521007082142,1
Yes,Yes,51-65,A,C,-111.18569706227801,125.59645205420968,46.96229106747508,0
Yes,None,18-25,B,E,-176.14294939253128,-98.6408059166724,111.50856796962785,0
Veteran,None,51-65,E,A,119.54414620477418,161.8572335683063,-91.18143972970773,0
No,No,36-50,B,B,161.13105835967255,42.22233587127038,139.5739186335981,0
Yes,None,65+,A,E,-138.0654802932445,48.41208521980201,-139.66804357066042,1
Veteran,Both,18-25,A,B,77.20708509426592,-14.651163534490577,-83.73628298980968,0
Non-Veteran,Yes,26-35,E,B,-157.456718633762,-81.4714232134067,53.573940247054566,0
Non-Veteran,Both,51-65,B,D,154.07074638091075,-28.15234409415366,-39.499585254872265,1
Yes,Both,65+,D,B,-179.74333649178124,10.378338408195038,68.51890658219028,1
Yes,Both,18-25,A,D,-22.539382555941316,118.18634080730554,21.376654843816116,1
Yes,Physical,51-65,D,B,-128.56513110556864,-16.449384420449597,-85.9840267566979,0
Yes,Mental,18-25,B,C,113.64451060833089,-75.84714114013642,13.818630980232133,1
No,None,36-50,D,E,-54.29862173163189,-26.958197306142655,102.47545977657934,1
Non-Veteran,None,65+,A,A,17.538712383298364,154.2933122493599,17.141269629478867,0
Yes,None,36-50,C,C,30.653416011052826,44.24331176641716,27.16911064842145,0
No,None,36-50,D,A,-96.60012517802498,11.35396610441266,-0.42998908662104807,1
No,None,65+,E,D,81.36788893573762,-5.7257733178715675,64.24575761327348,1
Veteran,Yes,26-35,C,A,73.69139543639311,85.39296031999795,128.5452517073085,1
Yes,Mental,51-65,D,B,-96.65391745676907,152.7057776234824,101.64145772629718,0
Veteran,No,18-25,A,D,-217.62768383052085,123.86506664322083,-88.72235904489058,0
Yes,None,51-65,B,D,-6.979647341743529,99.4881787636907,-143.63874303080974,0
Yes,Mental,36-50,A,E,-94.97078752731284,-154.56005177189115,-111.91016628475326,1
Non-Veteran,None,51-65,C,E,-166.73080259587093,-92.06124974051494,13.392865362584638,0
Veteran,Yes,65+,C,B,-40.267741222695626,-185.39009728154736,-35.048577081251345,1
No,Physical,65+,A,E,-139.55229369333227,118.67045712498965,-23.277372648481602,1
Non-Veteran,None,65+,D,E,3.318679061689203,92.3941026603228,26.233288873076983,0
Non-Veteran,Physical,18-25,E,B,-178.63357884065812,-114.05571835993018,-35.805416339999915,1
Non-Veteran,Yes,36-50,C,D,-104.26069906946233,-120.71233459524522,159.72199047088736,1
Veteran,No,36-50,A,D,-199.07948524543187,60.638809748594326,107.11821402816032,1
Yes,None,18-25,D,D,62.89162676345336,15.770371472162486,117.11662561158069,0
Non-Veteran,None,26-35,E,A,-45.60811828058396,-162.24200395840734,-95.97646947492422,1
Yes,Mental,51-65,C,E,-2.029189588802756,50.325386771701005,-12.516720086946197,1
No,Mental,18-25,B,B,2.42032474351628,-172.2741169915873,-78.8161183655808,1
Non-Veteran,Yes,51-65,A,C,-9.000796420667898,-29.206962656729207,38.95653769276349,0
Non-Veteran,Both,18-25,A,A,-18.858672996731777,-9.023923445308396,-144.34302020807476,0
No,None,51-65,B,A,144.50322015090882,98.23659029017394,45.396012583819825,1
Non-Veteran,None,18-25,A,E,-73.51998656352151,-104.21735765751112,11.788264942070958,1
Yes,Mental,26-35,E,E,197.8266783454355,-3.137494527007872,64.00093516215044,1
No,No,36-50,E,B,-93.83026066988563,-50.733074800438025,99.7295331387838,1
No,Yes,51-65,D,A,-29.463880667201085,61.03964249615509,-90.98316615087424,0
No,No,65+,D,D,95.02525883736803,-13.86649351667208,16.095074519944212,1
Veteran,Physical,65+,C,E,97.19687635016274,127.13891920964842,68.41387634196597,1
Veteran,Mental,51-65,C,C,-19.83423555438078,-37.7183226801302,119.05723336470402,0
No,Mental,18-25,E,A,194.5379735581987,-238.92688743771302,93.3419924323782,1
Non-Veteran,Both,18-25,E,E,238.63093016412108,76.22052262607598,217.0012417212428,0
Veteran,Mental,65+,E,A,-119.47821673749601,130.54710580960457,-30.247457181421243,0
Veteran,None,36-50,C,D,140.2937493099106,54.261922987790115,57.200139597328324,0
Yes,Yes,26-35,C,D,-82.05200286849423,25.92445611082707,0.46577559695437054,0
Veteran,No,36-50,E,D,-3.0420459710904177,-116.73986220771044,84.85440259831168,0
Veteran,Both,18-25,D,A,-95.07114783002942,-85.48746108819888,111.01872263539194,0
No,Both,26-35,C,C,156.7227714302053,-85.13735786092073,125.47427486507992,1
No,No,51-65,D,A,-13.663225419744036,-65.13078084160011,96.6201745914929,0
No,None,65+,A,B,29.612182102864605,-198.4763079907475,56.04661701789298,0
Veteran,Physical,26-35,C,C,0.6575803912907114,64.25431073568633,217.35148746819365,1
Yes,Yes,26-35,C,C,73.24624460050816,64.06540153883263,-23.806155745382043,0
No,Both,65+,E,B,21.527894500941123,46.72693363514447,76.765529039551,1
No,Mental,36-50,B,B,-23.734614033588674,163.30565691551152,-97.17710373485414,1
Veteran,No,36-50,A,E,55.31983147766716,125.89669738452749,-19.532731346999668,1
Yes,Mental,65+,E,D,176.18319468377416,-175.39396854470655,78.53840318672518,0
Veteran,Yes,26-35,B,B,-132.5122594366253,108.96867440349851,-90.0472168129109,1
Non-Veteran,None,51-65,B,D,77.39845805031335,147.92033635702057,-39.50770938070375,1
Non-Veteran,Mental,65+,B,B,82.09276600028514,5.3549237170716895,-28.24803984071981,0
Non-Veteran,None,26-35,A,E,-211.38598614282554,60.85407979093033,91.66710173477016,0
No,No,36-50,C,A,-54.5376171199366,21.988098344723387,177.11775838134577,0
Yes,Mental,51-65,D,A,20.226614181272303,17.718080189756584,23.171553642666208,0
No,Yes,36-50,A,B,-152.23032198065638,106.81668034921185,23.21311980822214,0
Veteran,Both,18-25,D,E,52.16601589118475,-92.1864213826682,73.2480969644835,1
No,Both,51-65,C,A,-29.994543927285726,-14.522722710000268,-22.768048634832493,0
No,None,65+,A,E,-58.65849830330251,142.423489320775,7.906491968156963,0
Veteran,Physical,26-35,E,E,-59.49657215978026,38.16266427641193,-28.76067792741615,0
No,Both,36-50,C,C,-65.1082249519223,26.530289513513512,13.404764907884825,0
No,None,65+,A,D,-45.287302823617274,22.287319794133236,-127.83194817308565,1
No,Physical,26-35,E,E,-72.49276252407351,309.8294774526813,50.000948064574146,0
No,Both,26-35,B,B,46.06022156704353,-92.66972617259532,6.281843626338903,0
No,Both,26-35,D,C,-2.2706769162236364,106.87105556977079,-58.82956635399865,0
Non-Veteran,Mental,65+,E,E,157.84984703593784,-47.53561620533176,-189.25178611151776,0
No,Mental,51-65,B,E,35.68892655210444,-122.17588160841242,-62.876266233890156,1
Non-Veteran,Physical,36-50,B,A,13.091067011161153,65.29394196661084,53.57927259792484,0
No,Physical,18-25,E,C,-111.35100448570303,75.05951358170613,164.10785089009718,1
Veteran,Both,36-50,E,E,78.46194834704735,3.1903535818436968,79.9106435569063,0
No,None,36-50,B,B,228.48227802480383,-60.75754702572951,-181.56226190700474,0
No,Physical,26-35,B,C,-43.142773972906525,-71.26815834570584,2.827726410637911,1
Veteran,Yes,18-25,C,B,166.71055370227404,20.324045488846572,40.08533845848901,1
Veteran,None,26-35,D,A,-48.33430583933404,-56.62762174495205,-95.94648867060945,0
No,Physical,18-25,A,C,61.54304077381274,17.81668715319286,-100.1665873543243,1
Non-Veteran,No,36-50,C,A,-75.01548612901603,-113.30947402960754,51.300771379110444,0
No,None,65+,B,D,-78.40252164515101,-77.5021440679429,-30.4223122820798,1
Veteran,No,36-50,B,C,99.7247229852363,162.1583551798547,143.04258277246367,0
Yes,None,36-50,E,C,13.67198960570657,-42.013067954039826,109.21054239836398,0
No,Physical,51-65,E,B,21.062212567203613,8.988212949209272,-113.5206584403075,1
Veteran,Yes,18-25,D,C,19.382493108381244,-46.33715466250862,59.448717034456344,0
Veteran,Physical,36-50,D,C,85.2129034062028,-242.5274124087197,8.120665577883003,0
Yes,Physical,18-25,E,E,-168.9488483313088,72.08702335651412,26.326880005103288,1
Non-Veteran,Physical,26-35,E,B,168.20685375052054,28.828020249250486,148.3157979961534,0
Yes,No,51-65,B,C,84.22390821696824,66.26205727678337,24.236779585440583,0
Yes,Yes,65+,D,E,125.81917471414677,31.85716125558488,107.22588656402345,1
Non-Veteran,Yes,36-50,D,C,-77.8622405379958,-99.67642484452634,88.41688397003858,0
No,Physical,26-35,C,A,81.35083002438259,25.70592668930709,-42.418382314420576,1
Veteran,Yes,18-25,D,D,20.925055571944633,-157.9213102855621,-79.19803703319917,1
Veteran,Both,18-25,D,E,44.77995979344963,31.594562974000144,-44.98520155558132,1
Veteran,Both,26-35,D,D,-53.646744420087565,167.52592325977122,-54.78270987916321,0
No,Yes,51-65,A,E,-152.46307759955909,82.35270081603525,51.842159953203435,1
Veteran,Yes,51-65,C,B,-110.51441397232075,18.694131880649998,64.02736576331566,0
Non-Veteran,Mental,51-65,A,C,-78.18812948970056,16.985168301283043,-53.21987873259376,1
Veteran,Mental,65+,C,A,37.564872742046674,19.573156801054758,-70.23442887791532,1
Non-Veteran,No,65+,B,B,0.9408079706580662,68.35396319852987,-143.46474869918038,0
Non-Veteran,None,51-65,C,E,88.28936168642575,-237.7658887049716,-29.797456753303702,1
Yes,Mental,36-50,C,D,88.68311907920399,86.30749365360289,-98.07841967058305,1
Non-Veteran,Physical,51-65,B,B,-113.58158666273184,44.68675590905357,191.95868668519353,1
Veteran,Physical,51-65,B,E,-17.865134891995215,-121.84692444218466,292.37564769949824,1
Veteran,Mental,18-25,D,B,-103.78799327331333,-141.5322713380113,-29.03163158938242,1
Veteran,None,65+,B,C,-155.4350264199941,65.03364760681924,-73.56077509936163,1
No,Both,36-50,C,D,-148.15076280904935,58.89660593088005,-157.42911244628078,1
No,None,18-25,D,C,182.19948881541802,-107.00200404443368,-42.62137416206879,1
Yes,Physical,26-35,E,E,119.64584777406134,217.70527219540386,-155.82227606101634,0
Yes,Mental,51-65,B,D,-40.30599443854642,-63.07526971817822,-12.232144850439399,0
No,No,26-35,A,D,-70.32821809709007,1.4573573490369978,-206.226459047266,0
No,Yes,51-65,A,D,-35.00306124067147,154.3492305140292,-144.66248732672156,1
Yes,Physical,65+,B,B,77.22131246880653,-49.9543304952153,-84.51394003066532,0
Yes,None,36-50,B,C,-103.3745929576116,14.29903920196234,-12.368723265386588,0
Yes,Mental,36-50,C,E,-113.73471076159205,-133.09701915471518,-80.14478461081434,1
No,Physical,36-50,C,B,57.95015917940809,-57.179427135005525,-41.22204053062741,0
Yes,None,65+,C,A,186.77639104131444,164.40620027233038,34.56328685711239,1
Yes,Both,51-65,B,A,115.2771630665528,271.8203870868527,26.535051573126744,0
No,None,36-50,E,A,52.74022097245642,103.16440068495862,-213.15063523235182,1
Veteran,Both,26-35,C,D,-56.175231362537914,98.47956595329867,12.770523207469864,0
Yes,None,36-50,E,C,122.79038000957789,82.04699184058836,21.243516374790246,1
Yes,No,65+,C,E,86.11005799713304,-241.44727283117038,108.05776084552829,1
Veteran,Mental,36-50,B,A,33.28976765101463,91.72670309625764,110.80320240493539,1
Yes,Yes,36-50,A,E,57.09116582797144,120.35556572958788,90.19366547721567,1
Veteran,Both,51-65,B,E,-118.56120663115215,-102.81609638159213,27.499311227065064,1
Yes,Physical,18-25,B,C,-112.6902798887886,87.99735365203874,189.0102571429001,1
Veteran,Physical,51-65,A,D,-180.9399877439113,-217.55780190206985,13.322104980685182,0
Non-Veteran,None,51-65,E,E,-12.869110850881574,58.5592609834092,-12.550244902254857,1
Yes,No,18-25,E,C,-114.57671033236976,-59.850575968407426,59.547700523071136,0
Veteran,No,65+,B,A,-46.115919011984666,-26.469920981411892,-128.03398933167136,0
No,Mental,65+,B,D,187.78132792026463,9.638939481322243,177.06887651703252,0
Non-Veteran,Both,18-25,A,E,-68.56468436314063,152.40243552211717,-35.299142949207905,0
Veteran,No,51-65,C,B,-125.71333035293384,23.35432514345101,85.44513349857709,0
Veteran,No,26-35,C,B,1.2741722216044578,173.7443244987406,36.146452711850955,1
Veteran,None,36-50,E,A,-111.02421518147321,20.271099334401498,61.890981271738085,1
Veteran,Both,65+,B,A,-37.081863655958905,-22.679806484220265,120.01378828309824,0
Non-Veteran,Physical,26-35,E,A,-62.258811671866624,-49.11887073077828,-93.50242340145886,0
Non-Veteran,Both,26-35,D,D,171.7056480964905,-14.298247278982599,86.81067126750925,1
Yes,None,26-35,E,E,68.03422361474674,-212.59352026576715,-42.988987317989896,1
Non-Veteran,Both,18-25,C,E,-26.40527746582082,-62.535607691593306,39.42488678119578,0
Non-Veteran,Physical,65+,B,D,23.688818421612222,-101.51292704948413,109.21273123055428,1
Yes,None,26-35,D,D,-5.030042516940733,6.626483824047097,9.32456825195405,1
Non-Veteran,No,36-50,B,C,45.81637136742266,16.639851588403438,-41.443382731477364,1
No,Both,65+,B,E,-53.190354133398976,-4.674500687058437,-51.07752788588107,1
No,No,18-25,B,E,40.551234641849234,-9.437963726248608,-152.03223058263924,1
No,Both,65+,B,A,-22.708204632970087,-48.98731623449439,-56.695200805639566,0
No,None,18-25,B,A,59.949673958858874,-74.83251286297426,59.73713974864674,0
Non-Veteran,Both,26-35,C,C,-8.060542239707742,-76.58948583396261,-105.40206799060947,0
Yes,No,26-35,E,B,41.911951955681964,-20.504890167481843,28.72979399773733,1
Veteran,Mental,36-50,E,C,-212.03045316029622,45.24021791166508,26.546828447564934,1
No,Yes,36-50,B,D,-11.156930674519149,-25.519230488664075,-118.7633017454256,0
No,Mental,26-35,A,B,-119.51315251271171,88.09109055301118,163.89688331371696,1
No,None,18-25,D,A,-75.74406319031853,-126.74282698776351,93.7116080435235,0
Non-Veteran,Both,36-50,A,C,-54.482356836392654,88.53627063181364,263.767544844705,0
Yes,Physical,36-50,B,E,-56.13678539181819,-44.35147288803748,61.3004324727179,0
No,Mental,36-50,B,A,-88.27968879430114,25.853726665325986,118.37195050898639,0
No,None,65+,A,C,138.85614771234543,78.9748840494076,-114.76058572277752,1
No,Yes,26-35,C,E,46.46236308623666,144.6096828028582,86.3545892695644,1
No,Physical,36-50,B,C,4.3871014260548815,-90.63640017207095,-144.15631678955947,1
Yes,Mental,26-35,C,E,-18.922955220572284,48.326763736440256,-119.17692427319004,0
No,No,36-50,B,A,-112.8242936629902,-62.317588789718556,94.32265241215175,0
Yes,Yes,26-35,D,B,-8.390794964766448,49.04702007994619,-30.417392361751045,1
Veteran,Yes,51-65,A,B,-48.32022964290864,-136.65039166391134,22.90804830025067,0
Non-Veteran,Physical,18-25,E,C,-12.542131726176745,52.2548137218904,-42.00138196735313,0
Yes,Yes,65+,A,B,31.745265726023213,-18.950401534551077,-121.98533042444346,1
Yes,Physical,26-35,B,A,180.22723677798464,3.930175714745011,-38.56811134173737,0
No,None,51-65,A,C,-152.36608910786086,-77.99738007659947,-25.4075340397569,1
Veteran,No,26-35,C,D,187.73304578219182,38.264220825416146,-89.28118260331759,0
Non-Veteran,Yes,18-25,A,B,-47.59264250682885,15.093694506632957,-17.702589726033974,0
Non-Veteran,Physical,18-25,C,A,105.86538573013277,-15.601862507735396,269.7119653452506,0
Yes,Both,65+,D,D,-121.50077556728955,22.36249873290764,68.6447110780358,0
Yes,No,36-50,D,D,158.93683142276382,-94.5308390537368,19.277861850120832,0
Yes,No,18-25,C,E,-275.9459456471574,94.83010941512676,55.94460337475827,1
Non-Veteran,Physical,18-25,C,B,105.80179653643846,62.77727531551452,-123.8653851393545,1
Yes,Physical,65+,E,A,-3.65417777360585,91.7767886126719,-50.108533673286985,1
No,Mental,65+,C,A,126.33780651523716,80.61511214805408,-105.76858212451417,0
No,None,65+,A,B,-236.67927641859615,21.463604973096082,-146.5665515109347,0
Veteran,None,51-65,C,A,37.560401472509355,132.0559394141113,145.17762180566075,1
No,Yes,26-35,C,E,-56.85324411610857,-15.76413547658944,36.032357457122124,1
Non-Veteran,None,26-35,C,C,32.835103686508035,52.762178489458236,-45.521670207224254,0
No,Yes,36-50,C,D,112.34669589959016,154.871966057762,43.24231050650345,0
Yes,No,36-50,B,A,118.57993174489788,-201.15013464240286,-95.97539719555773,0
Veteran,Mental,18-25,D,A,-77.89792873895753,-22.68889524997018,-14.65885449297389,0
Non-Veteran,Yes,51-65,D,D,9.073426265827855,147.3905905411057,12.870598885768231,0
Yes,Yes,36-50,C,D,-13.936783990880585,190.5729050879768,-57.854435937045665,0
Veteran,None,26-35,A,A,76.03821582711517,-40.360722835541225,121.63198014042074,0
Veteran,No,65+,C,C,50.05321143442198,-144.02569760481987,-49.08868906476375,0
Non-Veteran,Mental,36-50,B,E,-18.150807515045233,-158.13713115792623,93.29434208809117,0
Non-Veteran,None,36-50,B,E,225.60479715120053,174.5159830191932,32.43461680752638,1
Veteran,Physical,18-25,D,B,72.6044041671684,-118.43726171225029,-104.88339162851541,0
No,No,36-50,A,C,22.242754830901553,76.90806146221884,152.9218562573541,0
Yes,Yes,26-35,C,D,-45.28905328452045,-231.55733728802025,122.5465324943248,1
Veteran,Both,26-35,C,E,30.00736146601332,-24.293132306041564,-198.23527334488736,1
Non-Veteran,Yes,26-35,D,C,-83.26644380419033,-105.87615815454308,-64.95039525689373,1
Yes,Both,51-65,C,D,85.73726260719796,-35.77641080817388,-53.22308900335246,0
Yes,Both,36-50,D,A,-51.29534728045091,88.42720022255952,277.85472026840273,1
Non-Veteran,Mental,26-35,D,B,-27.808044580065427,159.8025532229796,-17.82019666254907,1
No,Yes,26-35,B,A,-88.42997624192755,143.7835146533922,74.90085804567924,0
Yes,No,51-65,C,D,-5.578728327670802,30.738431969701523,-87.31144505925951,0
Non-Veteran,Both,18-25,C,A,-60.18571165379078,-117.50209181785702,-117.47556753923179,0
