age_group,anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
65+,43,C,96.37480482195599,116.88606144179059,B,D,A,148.80718080697022,B,-56.10362811648102,-93.83933781831017,41.96203762533066,244.71704168231932,-60.948103567733305,-35.3663848340945,A,-215.93357189213367,C,D,1
65+,57,D,-0.8337072294388546,63.67400336213057,B,A,E,129.3930349114969,D,118.46511626576044,214.35655932064012,-159.68421455121697,178.9548278237224,-98.08802951967272,-28.27613131250551,D,8.394837847282972,E,E,1
36-50,72,D,-21.31678386644963,160.29085122809738,A,B,D,-72.92582270813884,A,-145.18295534695437,-89.14392040452482,63.271169302565944,-36.049905762275245,8.984945114710548,42.25855926366439,D,136.9207008480122,D,D,0
26-35,33,B,55.74625869988276,-89.35883503882773,C,D,E,-23.02461747979822,D,-132.35894275668616,30.459267520341665,-138.55838061573093,-106.29881687802163,164.85578546352863,194.98645687913546,A,61.48291431666142,E,C,1
26-35,71,A,-112.30226841640854,-108.4783595404667,E,E,A,-172.2153141861727,A,112.81263336201954,15.198297122551313,-26.973734132382777,162.0073175119228,173.24256089880865,-33.04148924268874,B,-52.08829585222921,C,A,0
26-35,42,B,24.77679442213855,77.15065931819244,C,A,A,11.504123613061784,C,-12.644105760602772,-165.35379263718016,63.89804444071231,82.57662718744363,76.96098467933541,147.17684297800088,B,68.01193815151547,E,A,1
36-50,79,D,97.57862046481127,71.22754963014314,A,B,D,-128.59908884570135,E,-89.90395166675661,-64.43676332551075,-55.936088074972815,-92.00486557384136,-60.187541859374385,60.29017176853687,E,87.3297607327418,B,A,1
65+,23,A,37.32889227543726,-107.79119559535819,B,B,A,119.71032449628784,D,126.38309099880016,-14.952541192966654,-149.68941050876313,108.94356611409519,-70.85100293153307,-55.933806883116475,D,238.32769809457847,B,C,1
36-50,70,C,-117.66613987981216,-192.73795967098894,B,C,C,-179.88095256667654,A,-162.09963405141906,-3.204691649771205,124.0202651031973,121.10853611534121,30.092463701957122,2.077827151476599,B,84.0569291220268,B,B,1
26-35,36,D,-63.79333621799881,-50.48916545983909,B,D,B,-219.4274538271446,B,-201.09475234055694,-46.59127348719982,-3.268764740970632,4.951694720064024,-32.77820607208338,-61.151072696540254,E,182.90257893517168,D,C,0
26-35,88,E,90.92891302277862,189.3689572265023,B,A,E,70.30144328082724,D,13.599060723503264,1.3658285587644106,-47.396393671608145,93.57695014839663,8.959622876787698,-92.98582520785348,D,38.33787038987363,D,A,1
36-50,22,E,83.39239265904912,50.35788566417834,C,C,B,7.406150590607163,C,40.989509396212874,-47.62492071527085,13.861091021466503,-79.93753892478502,-32.77283715110757,-42.39335795224667,C,-61.38801712327084,C,E,0
26-35,62,A,39.84229725409889,-15.66445346281393,C,C,B,87.06940944534647,B,-141.90806564343916,-128.65763340606463,119.24928208914419,-45.83394105896241,-43.076257875431324,-3.1219675520157812,E,-85.00596707938345,D,A,0
36-50,84,C,9.054891114070319,-26.656272037171487,D,E,E,67.3867302337738,A,-3.5908390349565757,-15.515055341283002,-46.39212739796334,103.83414827017606,65.34431793564637,107.02758212807385,A,-84.89944924921404,D,A,1
36-50,41,C,-87.04222959692879,-189.659078656617,E,D,E,124.79025514900215,E,33.580603495339226,-171.30605562483993,4.117266002699792,64.67033136368255,158.74372647533417,-95.23727156789936,A,1.522056991642738,A,A,1
18-25,91,D,-18.326448925871162,-137.90926850113897,A,A,D,209.42907993850514,A,28.865230496703326,143.96293108322112,-34.063666404072215,21.225501505417576,-90.64947868099071,-119.1664401992897,C,-174.44917181858094,A,E,1
18-25,85,A,-74.81950512214335,26.59222653868449,C,A,D,-126.42940476062306,E,128.16552329343557,-161.73070780762225,-109.9031821742312,139.61766499417067,-38.199468177758064,-199.81655558501262,A,31.6044213211084,B,C,0
18-25,61,A,-28.785973870744254,-36.70693161774953,E,E,C,116.99564930268045,A,-70.96784217727948,111.84220306611421,33.228065810320984,132.8631633599888,36.72087413729106,-36.532447034762775,B,-213.2088709973096,B,D,0
65+,76,B,61.182967094368955,-167.81574193264697,C,D,D,-80.05502374412914,A,130.77275764075586,79.45082387478386,31.61587416776993,34.128650780150146,188.60757811556982,72.19035665132468,A,-79.35863207354994,B,A,0
26-35,89,C,-80.42490010485409,21.918085576988585,E,A,D,70.6247910953801,C,23.863278580372445,-93.94708126562459,83.13256186252629,-105.31955800094804,94.41687874390192,86.67289560998125,B,145.1385370847151,C,B,1
65+,64,A,90.61698374607387,-195.08457292572706,D,C,D,126.56716089899456,D,-194.2601996379443,79.75515855501558,-122.41906773756781,67.74399801725882,65.82946525104616,-44.6872417951291,C,-8.429193489316452,B,C,1
51-65,32,C,208.9798494654418,159.93579961813546,A,E,E,85.90711879937923,C,-65.12879069500926,-6.718858567598245,-17.627175381887557,-30.60830792556829,-24.431723186621465,-32.309709989223855,E,105.85893988307235,A,A,0
51-65,64,D,-86.43033935075805,146.63869774430356,A,C,E,61.2672280766971,E,-230.5593566285145,22.185681642945063,64.84114437879651,88.9934451681,-144.92948995544523,-62.959688736314824,C,140.80551892655214,E,D,1
26-35,37,C,3.4857882667847235,2.8744286325116644,A,A,A,-120.76405118067348,B,86.45070060833442,137.64925622456246,28.192478304695097,-133.07891118574207,78.07517110071932,-71.65920651565703,C,21.06732139430486,B,E,0
51-65,33,E,-7.197782407192942,32.03239318256597,B,E,A,159.10929293433895,C,-71.9216181580157,-23.535058626350754,36.73055779847461,97.72699350613567,-35.38104286758792,65.01480427088227,A,3.76848946412185,C,C,1
65+,30,B,-100.80056322166959,-55.54800679699207,E,C,D,-103.05505153912658,A,73.68016087175961,123.72347391612924,-30.786422017345394,73.29987543683438,-236.77006375791566,78.61808340745677,B,-86.74508504719095,E,A,0
65+,48,C,-42.17730578033819,59.109797316203704,C,B,C,-6.632073055766405,E,183.84585934894903,68.59214209166844,157.09833229321995,152.841079313397,18.967625539812076,59.86709396111961,A,13.36669951654704,B,E,0
36-50,34,A,133.4855671056544,-64.438386442427,D,B,B,50.05496582020626,E,-213.7852443730362,-92.06716248355268,35.71810029814678,-7.65617947452503,13.601822843396166,62.669351579989154,D,-11.483229334616063,D,E,1
26-35,43,B,25.527376096483533,-47.75675314914763,C,A,E,-22.199404129414855,B,-104.54013518134153,118.37814859382465,142.53989797995658,-93.9479411456248,-37.717365485242624,40.24746380598648,E,-126.11972422450603,C,E,1
51-65,31,A,-37.26496022980495,51.989004041184614,D,B,A,48.042162639907176,C,-67.17943778407401,-76.27563221936794,82.29443037183674,-51.60911746144403,-16.166411620376284,-167.97840106303806,D,-144.19386526182564,B,C,0
65+,98,D,-54.206444841156944,4.429045428487484,B,D,E,-67.45622581759721,D,-27.818586973255826,-15.147450219804115,92.54990154844076,84.90444244086888,106.93831036788669,67.95278931092564,D,70.47345060682933,B,C,1
65+,43,D,-72.88690226706234,116.51194936063372,E,C,A,-45.06032162614371,C,-190.54063300701992,-126.56867017946765,26.958872700036224,-80.37099499928911,56.09190217724087,3.7099897302423566,C,3.504622219259585,E,D,1
26-35,74,A,-230.03033504238357,16.694350141724716,D,E,B,-105.79018744669307,D,34.34395277589451,-22.429752369641996,-105.73609358686404,-67.4951687823953,70.29567694491988,-76.5601585005949,C,-230.49797331394987,E,C,1
26-35,19,B,6.887209279952455,11.368937649612558,B,D,D,176.7093129368323,C,-89.00466981360034,55.88035596411909,157.5010898309165,-239.54397531587767,187.1658607972733,56.590989817991236,A,-62.39448141967377,D,D,0
26-35,86,E,-24.962164653467543,-20.24476122001846,B,A,E,86.16151504937913,A,144.87873397005146,-187.93189594806572,-87.6767640331731,2.1384697957474295,-9.63535143763809,-15.82772422163164,D,56.154347132596364,D,E,0
26-35,53,B,-26.044494572420156,8.34755585530126,E,E,E,-108.39705839335603,C,-95.01806984636822,-28.720111339254057,-63.47757544496142,-223.17887659807823,49.06432680582529,-148.8073477956624,E,10.050419840266994,C,A,0
65+,94,D,42.28527755452865,44.88970851387159,D,D,E,144.97010323066004,C,-49.96838261174327,73.98388308723729,109.69394965320416,-65.38337915950923,-67.8242795430148,43.10147271070338,A,-276.52253623025456,E,E,0
51-65,44,C,-88.90454247706258,125.82688678756885,D,B,D,-170.33499275291152,B,26.15739779485196,-50.61971662414856,-69.82097910484455,-188.15142457416684,36.371090942758165,220.88841812731337,B,67.06443205512205,E,A,1
18-25,92,A,-218.5472012148606,224.450671811258,B,C,A,23.988397927617346,A,-11.686719958885337,49.156651869736784,-198.6700860552991,47.34701082305349,59.47238096580348,-65.31285530788874,E,80.8795218140674,C,A,0
36-50,82,A,-119.97309568008492,83.02841043491959,E,C,D,63.81841815508036,C,50.33055060427816,-26.316096857686116,-140.16361766469743,-79.34760841342234,-184.353104052419,-213.4885200066983,C,97.30558475942458,A,D,0
65+,98,E,-70.30298083767724,-57.41543413940045,B,B,A,-76.57519606767461,C,0.052940295482040836,98.17134096181967,-186.62811146507232,74.8816459988357,-168.74682854838218,9.630758456603417,E,37.45677602458541,D,B,1
18-25,52,C,-45.00613827887713,77.52682963093972,A,B,A,-7.428411462345743,D,-125.67138841083805,67.58946783025034,-68.33851165215164,-60.987806146405134,-18.46096608248159,46.789419455522385,D,-79.09914988215986,E,B,1
36-50,59,E,-76.54221014276095,-84.53278035932466,B,B,E,148.12380727738966,E,-280.406128794774,13.79916330418047,-31.73449474607322,-112.84895090605764,32.05800390245991,185.44562916818376,B,-6.600277893596383,A,A,1
26-35,44,E,15.042624608882903,-192.79864073270963,E,E,B,143.21371338871018,A,6.417441284995933,-90.59559614779555,-114.17001131885843,31.395407010110514,-130.44014473090803,75.61377355057395,E,-152.0925945904969,E,E,1
51-65,84,E,92.9901178700274,0.8971054365846403,C,C,D,-52.363048103213885,E,-173.84623171476855,-163.0000906594052,-38.445458149809994,81.07545372892147,27.843719545920738,80.33227089578934,D,-55.34601604584347,D,B,0
18-25,19,D,59.753029390282066,-45.5897878035576,D,E,B,-9.929019200993853,E,111.29556835952481,91.94247408752658,-111.50689013307044,56.116973503111545,-40.3489528460146,152.35358861485875,D,12.510676222437345,E,D,0
18-25,72,A,-159.16928135421537,-19.722512706972406,D,E,A,-75.6586379274096,C,35.083822211040896,-51.1988691146378,27.79213012298825,152.25861480093127,-156.69453581760447,16.29831956940736,B,63.77996755510238,E,B,1
18-25,77,E,-14.284182536743451,40.13596494648481,A,C,B,25.345657237122595,B,-23.648182067686076,3.607424252405589,-26.28380583730251,40.24877191066806,14.800427923611794,-212.87242885886872,B,-4.633701046905513,D,B,1
65+,73,C,44.93553687957982,-35.953296003726926,E,D,C,71.24852202060637,B,27.867895873288077,54.806222340500156,55.70630093922138,-152.79914259642823,51.85314305616864,2.316295117261224,E,0.7286842656734104,C,D,0
65+,54,B,-76.53041312392293,22.232369895362,A,D,B,75.8996861471637,B,-144.35876079604364,111.41526643241377,-49.03372932258744,48.84243916204821,70.43462970672488,-32.37662748411977,D,246.53727381562183,C,E,0
65+,66,C,73.39043421061861,0.22715563870128627,C,C,E,-122.50385797054257,C,-98.54272317172877,156.63196805007888,150.474342554561,105.72355975120192,40.46960370087827,87.10432043128735,E,50.15205210323174,C,B,1
65+,62,E,32.04589322068768,-89.61489764469147,E,C,A,105.80699708047536,C,-38.55272158079988,20.462410105649038,33.20128726745161,-31.024321533896128,-141.62100236115066,-158.28679333567015,D,31.01940632486611,C,A,0
51-65,66,D,-34.824685206618824,-6.530361621743672,A,C,B,-15.125039363112764,D,-11.397275776809057,-24.75185230582437,67.07400356935797,-63.19650178610178,56.15347099491338,-2.738869269194679,E,-44.019045734740054,C,D,0
36-50,44,C,216.12913874391774,78.61365139146592,E,B,A,-16.56720628589567,D,121.58076386579945,3.544410126657423,71.38561990402535,-40.112022938545856,-2.293485256041417,-72.66467887610692,C,-177.2594804210393,D,D,1
18-25,67,B,76.59276685828061,-70.61069238013545,B,A,D,-28.967411216536753,A,-87.45871554942893,-172.36851060736794,238.4862480336147,211.55944182782122,-73.96209331495253,30.075812625046105,A,-28.20489091663279,A,B,1
18-25,37,A,63.07006847158212,82.6069209563528,A,E,A,-185.50599571652552,D,-110.12980731835182,29.97533301737555,38.277014914789106,36.16748714089139,132.06926853551377,32.54167714133441,C,16.866292493532022,A,B,0
36-50,66,C,163.31536214728627,-147.10279796183556,D,A,C,27.417783078101188,C,104.412522158171,-125.7470951636867,-42.021528763515114,-118.0446745663729,111.84431758959859,-99.33318955908595,D,-153.61673155870758,B,B,1
36-50,97,C,123.12224238944506,-91.5984544226064,D,C,D,-85.37701431644763,D,42.83956631528079,66.53618309252481,-71.23966436195904,49.49548385442892,46.07453799982867,104.80166336997596,B,76.36696546910912,C,C,1
26-35,75,B,-111.27886152159479,-218.0603355545663,C,E,C,-92.59571375758642,E,-9.329604938053722,7.457967144610015,-194.937049198997,0.9875431717644392,-38.736820358324394,-61.995109423079896,D,65.70663394970296,B,E,1
26-35,78,C,-96.30787740229951,146.97477571906555,A,C,C,72.55420629699671,B,13.298102790756113,-64.50310025223564,-47.24005377661823,-9.703999810161198,70.7791055070358,69.05661936602141,A,97.49661938340947,B,E,0
65+,66,C,-2.699022294799112,62.50032663188899,E,A,A,-20.446516372102693,D,201.13469862908917,-128.7231708137095,30.602076359533797,52.56376061411602,-168.31253577183548,196.82837451709668,D,120.45852233887678,E,C,0
26-35,22,A,106.7338962977543,-43.61096752918803,B,E,A,-126.8351231546904,E,17.99854622694338,-101.12564390164916,-33.89653586536892,135.19730288643416,-56.36810632714483,-18.29453689611142,E,-213.94768493383194,A,D,0
18-25,91,C,63.05051764694638,145.46820409746599,D,E,D,75.00564418082132,D,10.05452662913933,116.3243876454008,-21.55833147416215,-85.0526902103611,-22.031553905867774,114.05036808352209,E,-101.70867267956054,B,C,1
36-50,37,B,112.93330455538839,-44.82193203327196,E,B,E,96.70924808223266,E,-104.75351574618908,-91.33486244802866,-195.966141747976,30.8701832033215,3.358360551161837,52.5663644741669,A,-204.94156729084995,E,A,0
36-50,20,A,-60.79723927459524,-132.445804599164,C,A,E,-114.27321987083299,A,214.1633879069055,-257.21221665986,-195.21013120705385,6.601482299712346,168.17383686199366,21.863760909900286,B,-60.831165768495055,C,E,0
36-50,23,E,-280.68049824956574,6.876641358618491,E,D,C,-20.27630563537835,B,20.505020708772122,74.66110327523894,11.231142418652967,-91.01157238564525,23.392031603613276,19.132943047450485,E,45.74784842076172,D,A,0
65+,27,E,33.63384174684403,21.15523191094033,D,D,D,-118.30555787993553,E,182.02477206176872,-63.24727048761727,33.744552900764106,69.86705827497808,5.326783342841361,-104.03096612138718,D,-47.625447404722586,D,A,1
65+,74,E,-0.5436015299671147,109.55403211660493,B,A,C,6.570438549972048,B,-38.21318234029191,79.21262889542704,-49.65970819627593,-146.81178060796606,-75.39890251126769,141.3202792290355,E,-107.76381389217404,D,E,1
26-35,59,C,9.49718752679534,54.08550442914202,C,B,C,-12.798986110568725,E,80.73800441631663,-60.013597223894365,-17.291832808366227,-4.687062306560249,-99.04126128531136,16.597759025214724,C,132.88644482363077,E,D,1
51-65,88,A,-45.80843315343539,74.3519942992252,B,D,B,33.97819114461401,A,105.45150093989363,81.12387461208684,-67.47805559405774,-145.93525769524277,-39.65451059162927,35.1034637208055,A,139.4248521130322,A,D,1
51-65,24,E,-85.31387359506647,-57.814569156284094,C,E,C,60.77904587225699,D,123.90338289230782,-55.420759401553056,-130.131510547526,39.43575032520166,20.131913701574774,137.20462477983716,C,55.992423714873475,C,E,1
65+,18,B,88.46378543963493,-29.448429924326568,C,B,C,-95.1238956323167,D,-78.7906983674388,-17.664248722792333,-20.36149103394779,124.95612651955008,64.72332951887122,-177.50313906566896,A,-3.792196429669556,D,B,1
51-65,21,C,-14.757088939088025,-30.677532275664316,A,E,E,-178.14161950994892,D,5.2258897199750605,54.907966029807795,-59.71784519153911,5.411781050477906,-133.2367749467775,22.032906141065915,D,95.91134822572937,C,D,0
65+,41,C,126.60137942194494,-98.23168455072843,B,D,E,-176.49267051978828,D,-131.78835758071455,-116.4307551307932,53.56548586694954,-22.330365617820288,-55.09320743543886,91.51373650924381,C,173.7132125157358,C,C,0
65+,78,E,42.22207531793728,-52.247351626057494,E,E,E,-112.31853755407057,C,50.765604063964254,-15.692253479013662,-96.61369485496431,-29.010055635610847,60.389805717497644,-175.77552455186174,A,-14.618556816341199,D,D,1
51-65,77,A,-120.55824824687693,133.20393779828305,A,E,C,-115.58122972616414,B,64.50650013069537,-60.65321627573349,30.751186124441922,-68.34569609089577,41.507122126639544,-6.6316355790840245,A,236.03191476734847,B,C,1
26-35,76,D,2.470727113244852,-65.82849425974709,B,A,B,-28.84602123559141,D,257.47732321280756,27.78460839926854,-42.21822040124706,-30.343395633747996,-152.07249103747156,-155.69900389146449,A,9.582190648803724,B,A,0
65+,93,B,-5.637289014780947,-21.775132816861937,B,C,B,-220.46882706329208,D,100.50674290117112,0.5097937049665666,27.47928162350652,33.17179094046138,28.229049545145777,24.950094713135066,A,5.9129442128273775,D,D,0
51-65,71,C,-49.007553227720045,-32.2380092287956,D,D,C,9.213129861095718,C,-172.7995802745704,94.9054806601157,37.90103934240982,153.99126628236706,79.33437956990915,-0.22817801319321962,E,-72.28134195478444,A,B,0
18-25,20,D,-255.90011030987466,108.23837881830427,C,C,E,14.740672916787966,B,-34.077139072353944,60.81137401120182,-127.0836648492794,28.444849646829734,-113.37080723553716,115.19775405642486,A,-149.1335457675492,C,C,1
51-65,41,C,-92.88371006193479,-24.77539829086219,C,B,E,22.044231757295467,E,22.208473817322,55.88286111686626,-113.31363928921108,13.070831163990167,149.39674971544176,-56.0063651411943,A,4.451115229819426,B,B,1
18-25,77,A,35.012152464501675,-42.79459882105193,E,A,A,83.16364121665475,E,8.97500924947411,-81.7498507387212,60.92470598921524,-27.5183406818314,46.19588169641999,-31.772164236114342,B,7.126031561294161,A,C,0
18-25,25,E,45.278970838185835,-5.267219634126151,E,E,D,69.30055471747032,C,74.06263045080944,82.76433522578377,-28.936424177826037,44.17062316883953,95.10196437490465,97.8511540217572,D,-22.72846368805622,D,B,1
