nation,ethnicity,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
India,White,51-65,A,-61.9761150557529,-51.17725988956812,6.213315717774407,B,B,B,B,A,-10.054392500747381,0
China,Black,51-65,D,165.66281892542438,14.952264548386069,45.46984951224863,C,B,D,C,D,126.53244293728521,1
Germany,Other,26-35,B,-121.10257761820023,-30.613759805645252,-191.61764508099213,B,B,E,E,A,56.71363294706661,1
US,Asian,36-50,A,72.32123031847085,122.56673360377381,78.90250707376418,D,B,A,C,E,115.59045990686292,1
Brazil,Black,26-35,D,-126.29897728902442,25.427814148736445,-19.353170337391724,D,A,A,C,C,-46.28668766383535,1
Mexico,Black,36-50,E,14.56845151904341,48.77614777378003,-117.935664223766,C,C,A,C,D,36.40424554084012,0
Mexico,White,36-50,A,-110.06044081246347,96.46673761191312,97.84781795444917,C,E,E,E,D,-176.07387301719052,1
India,White,65+,D,-25.30630897605492,-86.55935834222726,87.52317958780924,D,A,E,B,A,-89.20838122885154,0
Germany,African American,36-50,B,-25.213690875811363,-268.0938839735779,-78.21237047775507,D,B,B,E,A,31.470535469246364,1
US,Asian,51-65,D,-45.34954802288823,-32.91685452543992,-18.737755828690403,B,A,E,E,B,70.01561613670052,1
Germany,Hispanic,26-35,E,-144.90731072753488,84.03929455974462,40.66924143360273,A,B,C,E,B,113.58282468859302,1
India,Asian,36-50,E,-106.1912756323222,60.47254481231255,-42.25226019731957,E,D,E,B,B,110.44816578042058,0
Other,African American,51-65,A,-90.65920283174714,111.15516910595471,-145.0983630061619,C,B,C,E,D,138.77097207086507,0
US,Black,26-35,E,-75.78718986798152,-19.385721323906036,-129.51650939028562,D,D,D,A,B,13.144766507151607,1
US,Other,36-50,A,-91.88830936018813,-114.27101849261526,43.94971490697629,E,C,D,B,B,133.81573162282416,1
Other,Other,18-25,D,19.855107251843965,-138.57606448757485,57.65795515798659,E,A,B,B,E,178.56242065288376,0
US,White,36-50,E,-37.24782090622901,12.658881957213799,-26.615852974108765,C,A,D,E,D,-76.88519917011288,1
UK,Asian,26-35,A,33.71716341133731,-74.65450631557566,11.073391107094022,C,A,B,E,E,23.389014435736584,1
Mexico,African American,36-50,C,-158.0904801027958,-193.28235154418076,-32.0372187112927,E,A,B,A,B,-146.26009343968263,0
Brazil,Other,36-50,D,-6.651445764639001,102.98282235634562,-91.35974462886168,C,A,E,A,A,-45.071300417333944,1
US,Hispanic,18-25,C,102.39724506128469,61.646079077183536,86.75706234495887,A,A,E,A,C,-56.39615455377482,1
China,Other,36-50,D,-112.43253324293158,43.83269636281946,58.620383932659905,E,B,D,B,D,179.3496746613255,0
UK,Black,65+,C,31.165437415913356,-61.00983392254321,-132.69743873629514,A,B,C,A,D,-56.313307636519575,0
Other,Black,51-65,E,49.346881369039416,165.65360694657903,-75.80902713665816,D,B,D,A,B,-7.489670044103369,1
India,Asian,36-50,E,-107.94881146770969,-33.249953540005315,24.396349145604226,C,E,D,D,D,-111.13180154516897,0
China,Other,51-65,E,-47.093152416555725,-269.0505758515438,162.08540244132095,E,A,A,C,E,-115.26407595950123,1
Germany,Other,18-25,C,-30.6350928645941,231.36975011919213,-197.50166777938657,B,C,E,B,D,119.39743419429078,1
India,African American,65+,B,77.23872064191572,33.82528965911334,45.88333934049969,B,C,E,E,A,145.5888989647866,1
Mexico,Black,26-35,C,-12.97907780632678,90.03904465102134,-51.037615056040174,E,A,E,E,D,-25.06426234201477,1
India,Black,65+,B,-20.157008193711633,24.5343275787489,19.27914044146762,D,B,B,B,E,22.736208768839482,1
Brazil,Hispanic,26-35,D,113.78250070977913,-133.27583862283802,-32.15904175831687,D,D,D,B,C,142.0376026892019,0
China,Other,65+,B,-122.68478328976758,-35.685807772252154,75.32821423568899,E,C,D,A,B,58.29610101208457,0
India,Asian,26-35,B,101.11493399838972,65.08027485799272,-67.85115885688926,A,D,D,C,D,31.05021966141298,0
Brazil,African American,18-25,A,-11.170285880660566,53.18445029154205,64.17415934134183,E,D,C,E,B,-81.66540400594621,0
UK,White,18-25,C,-24.517232811237907,-114.50407312922492,73.28864655266631,B,C,C,C,E,233.45802773080587,1
India,Asian,18-25,C,25.92056463266037,-90.8606866951649,15.678327932116876,E,C,C,B,E,219.95843340137168,1
Brazil,Hispanic,51-65,A,67.67597793132263,-27.73619539804853,-37.82477678850096,D,C,C,A,A,240.35406319080414,1
Germany,Hispanic,26-35,E,156.82108578729455,24.195666671059662,-36.94890947725832,B,C,D,A,A,-82.49221514238613,1
Germany,Hispanic,18-25,B,23.841423322373565,108.92837684366343,-29.078684944530842,A,A,D,E,C,34.02707523719722,1
Germany,White,51-65,E,-69.42430964811346,68.24793717851661,170.80984034838897,B,E,B,D,B,-94.45932779293084,0
Germany,Other,51-65,C,-93.4616794777905,167.6452795512551,10.185596035928636,D,C,C,E,A,-123.707718272118,1
UK,Hispanic,51-65,A,57.57075994524745,-27.72956189329309,-89.24861408564834,E,D,D,A,C,-191.82007648206726,1
China,Hispanic,36-50,B,-7.479792255254653,-188.7321268894442,-29.38698690519244,E,E,D,C,E,-65.79090416998348,0
Brazil,Asian,65+,D,73.22477353544929,184.80909062605863,128.98743708954623,E,E,E,E,C,85.60526501736155,0
India,Asian,18-25,D,-4.850582171481143,-71.40726608428822,-87.61041284342458,C,D,C,E,B,175.975103124013,0
Other,Asian,51-65,A,50.27310003361204,6.120926765650205,68.17437135801507,C,B,B,A,A,-61.34271914819425,0
Germany,Hispanic,51-65,A,80.49019199137935,79.87175560617018,-98.61765943908536,E,C,B,C,B,206.56083698846115,0
Brazil,African American,36-50,A,24.99300338135472,6.039914970527216,-23.249367059834107,B,B,A,C,E,-61.7568880098823,0
China,Hispanic,36-50,D,-51.10931022489038,64.03115069018612,218.3727589353098,E,C,C,D,B,-159.26558473607858,0
Brazil,African American,36-50,E,-60.46534983260601,-1.5216063839685834,-180.02207869036997,D,A,E,C,B,-47.11223560069945,0
China,African American,26-35,E,-95.02976135735727,-73.8929768725046,-94.58263799168509,C,B,E,C,D,53.057456754246466,1
China,Hispanic,51-65,E,-9.092582838118517,-144.2901683158408,108.73738173828971,B,D,E,C,A,-134.20114054468212,0
Brazil,Hispanic,36-50,E,-233.69846841137257,153.45156689528585,160.55278878026945,E,B,C,A,D,46.157036632497444,0
Mexico,Hispanic,51-65,B,52.288514693953836,145.54463153514646,-128.54022653238474,D,E,A,E,D,-102.44969596917994,0
Other,Black,65+,D,117.59145590700643,-187.6451806145877,134.50133028079924,A,C,B,A,B,-37.310161263223804,1
Mexico,African American,18-25,C,100.555425279667,-42.38523002002111,-14.987883295602089,D,E,A,B,B,70.31812062352196,1
US,Hispanic,18-25,D,2.8548415416108224,-165.0732539389891,-10.668082219857299,D,B,E,A,E,-147.7491251953847,1
Germany,Black,36-50,D,37.63451947743203,104.33597257709506,-181.33764872103364,C,D,D,D,B,-8.761581135990307,0
India,African American,65+,C,33.546090527061686,-119.83562913125132,67.24061687057554,E,C,D,D,D,-76.97217701720976,1
Other,Asian,26-35,D,28.802933174566714,-123.70648011531729,9.70029642278243,A,C,D,A,C,76.25138127651182,1
China,White,18-25,C,73.21291198646259,-143.01196317536537,31.845182627212626,D,B,C,A,E,-59.20261716043338,0
Brazil,Asian,36-50,D,-115.45851100775934,-37.212611172641544,51.8656502603719,B,E,E,A,B,-84.28623080726962,0
Germany,Black,36-50,D,-207.0897860749516,-13.059676148710803,-163.45234760118578,D,E,A,D,A,60.542467206340454,1
Other,Black,18-25,C,-44.486396126241125,94.93026859185234,127.85507606624603,E,E,E,D,C,82.3263005538374,1
UK,Other,18-25,A,93.53387562327346,41.372966980796924,-7.38080862699913,A,B,A,A,A,84.0668948152039,0
Other,Black,18-25,A,-102.68367505253913,68.42151898574107,-23.59910636093292,D,D,B,A,A,-10.407508409746196,1
China,Other,51-65,C,172.30514790536088,121.80304833236748,-66.51938087119885,D,C,D,D,C,-46.10101348944919,0
Germany,Hispanic,51-65,E,-50.22041268861091,-6.611600832235107,159.3456112675865,E,D,B,C,D,-98.05607912408873,0
Other,Other,18-25,C,-50.90138551721709,75.270208731263,98.58283874826054,A,B,D,E,C,-89.6917339657744,1
UK,White,51-65,D,91.13579893224748,205.4497662750575,-96.13221515497862,C,C,A,E,E,-123.02560258176062,1
Brazil,Other,36-50,B,-221.43113057685247,-51.294242598181064,-99.46572775961047,B,B,D,D,D,15.095154652176076,1
US,Hispanic,26-35,E,177.86572131156532,-86.75451191232023,-156.59033273823462,B,D,D,A,D,216.0848413472348,0
Brazil,Asian,65+,B,-257.07676705125704,186.76346162806212,47.22657609606953,A,C,A,A,B,-84.94110836757778,0
Germany,Hispanic,65+,E,-32.0578283954032,60.49413735595069,-2.211933132237899,C,C,E,E,B,4.933585292905743,1
India,Hispanic,65+,B,-108.94143904292189,-105.6633583922618,-93.86744355267463,D,D,E,E,E,-61.33039103137102,0
China,Asian,26-35,E,-123.88546234855093,-71.08247703059392,38.24600146720442,E,D,C,B,A,-197.18149873729493,1
Other,Black,36-50,A,-33.430275997882006,-39.9760832447248,42.923812160422116,E,B,D,C,E,124.3042799252045,0
Mexico,White,51-65,A,-110.86147775849004,-57.18464772057041,47.75114327250184,E,A,D,A,E,31.289785047590655,1
Mexico,African American,51-65,C,-12.375360531528754,128.84061617063637,86.50912207015412,A,E,E,E,B,91.79402013155273,0
China,White,36-50,D,28.62497609203869,13.264285845229606,-101.55847860614176,A,B,C,D,E,27.313503868862828,0
India,African American,51-65,B,196.2620865245967,47.53155901054752,131.13316818996867,D,C,A,A,C,206.86331392201004,0
Other,Hispanic,18-25,D,-94.69611802416208,-35.76517522341081,105.47350238378021,E,D,C,A,D,-70.45018534941642,0
Brazil,Hispanic,36-50,D,19.346574668338878,-267.0694463203524,157.25397580937252,D,E,B,D,B,-3.42408373951157,0
India,White,36-50,D,-47.970544491205914,-51.227914545050346,-163.1911662759316,D,C,E,D,E,-5.166179179568579,1
US,Hispanic,18-25,A,191.24911502596512,-189.0150314311005,50.099787927971526,A,C,E,B,D,-24.906488263991587,1
Mexico,Black,18-25,D,-102.17551626149748,8.162272445694239,74.2025374290522,A,B,D,B,A,-59.631490706059495,0
Germany,White,18-25,C,109.06721726663022,-90.92036722155528,15.202193000039516,C,E,D,B,C,122.3533872006847,1
UK,Black,18-25,C,86.50545231436678,5.534493251858568,-44.39656470207006,E,C,B,C,A,50.857506401600496,1
Germany,Other,26-35,A,0.3231327322405985,-26.6906755139856,47.73669165282117,C,E,E,E,D,92.13632762780001,1
UK,Hispanic,26-35,E,1.54995991635135,140.25745198763394,-42.91218018455491,B,D,B,C,D,3.7190484013305007,1
Other,Black,65+,A,-120.78241903213865,8.846683645327664,27.682389241896626,C,D,E,E,B,85.19965558199121,0
Mexico,Black,36-50,A,-44.931528571714885,80.47182897053258,-67.72433143355529,D,A,C,B,A,10.345074102662604,1
US,Black,18-25,A,45.90709653858842,52.18801859968525,127.6768727303746,C,C,C,D,E,9.191192584489505,0
China,African American,18-25,A,-15.063274920898692,204.91555924480528,-103.22304361394188,A,B,A,A,E,-25.31175582578028,0
US,Black,51-65,A,-54.078545402030954,-121.58411799334372,-5.695406880600719,D,A,E,A,D,117.41643321130199,1
Brazil,Black,26-35,D,-21.44193606402448,-49.20316513516039,-112.64427302790307,D,E,D,A,D,-71.31797583789809,1
US,Other,36-50,A,115.75464248995088,-103.8141140774215,45.27731543143468,B,E,A,E,B,-19.30708407923936,1
Germany,Other,51-65,A,44.3909023021109,6.46415775757627,99.20002636041775,B,A,B,D,A,92.5461960786435,0
India,Hispanic,65+,D,-39.06574846740632,29.90273400716836,-200.36123202456548,E,A,B,B,C,29.327097541397368,1
Mexico,African American,65+,C,10.41231156912628,38.11235633906084,-55.27130216430468,A,D,D,C,B,42.11994008816807,0
US,Black,36-50,D,-86.62843249975163,-20.38408871425767,-26.775982942418846,B,B,C,D,B,-104.16170094297301,0
Mexico,African American,51-65,B,-120.3088395365127,-84.66448141440401,-18.878043551394516,E,C,C,E,D,151.01246866127812,1
Germany,White,51-65,B,97.79004669733365,127.32162926373711,123.1378616016916,E,C,C,E,D,68.23117040386495,0
India,Black,65+,E,25.71950522708705,-91.96565086560852,-126.9330825483143,B,C,A,C,E,-36.97638314304395,0
Germany,Hispanic,51-65,C,-3.207286959655504,3.5122488230436613,57.99614435201909,C,A,D,E,D,70.58975317885458,1
India,White,26-35,D,-96.48785790602422,54.29807953952312,200.46967106845858,C,C,B,E,D,-56.698366203884355,0
UK,Other,36-50,E,-80.27706298741613,-21.28233287344482,22.599555149225797,D,D,A,B,D,-57.40828496820062,0
Brazil,White,51-65,D,-77.02609371626335,-66.17331302910159,115.0866375680237,D,D,C,E,D,-155.12008876985666,0
Other,Hispanic,65+,E,290.27961784560347,-48.3836051212845,-89.92941418331483,A,A,C,C,D,-37.97338890831623,1
Brazil,Other,26-35,D,-117.39957806403028,-0.6798669530255206,13.80849159746454,E,B,A,E,A,24.373763727450527,0
UK,Other,26-35,E,-7.381436419538867,44.49640932167607,286.68517691627255,A,A,B,B,A,31.079176927657127,0
US,Other,26-35,C,112.69847432821459,-72.98371036470128,144.55372239724454,D,A,A,C,D,-10.228682199714019,1
China,Black,51-65,B,58.58830152191493,-231.8915676337827,122.56540048571702,E,C,B,A,D,-155.43548693132178,0
Mexico,White,26-35,B,-33.24932325254807,4.000018976667779,-9.475103866363845,A,E,D,B,E,26.46112442140743,0
US,Asian,36-50,A,145.9303429710704,154.03609327999015,-77.7031056008826,B,C,D,B,B,-116.85582738473568,0
Germany,Black,36-50,C,107.70049646362429,0.30402879261190746,107.18232971379219,B,E,D,A,E,-51.3282212173238,1
UK,Black,18-25,A,-16.320949286763955,-32.923273044929886,-109.42405053645894,C,E,C,D,E,-79.88523910337906,1
US,Other,65+,A,14.248425407351517,-58.13639975726343,20.3219151203238,D,E,C,D,B,-34.317296195722676,1
China,Other,26-35,B,39.38984803480628,159.56054296316933,10.845852600009936,B,B,C,E,D,44.29789665101573,0
China,Other,65+,C,-0.0019466867492858755,112.50393631969608,-141.1696401073371,C,A,D,A,B,-109.38337367300375,1
India,African American,51-65,C,-17.873486284914996,13.788429934986427,19.893593432715157,C,C,B,B,B,-105.20945285538885,1
Other,White,18-25,B,46.37148049992712,16.010732650240072,-64.03507945813472,C,A,E,A,C,-59.99817465375452,1
Brazil,Hispanic,65+,C,131.8636355148892,-3.093257316461178,178.7155952369306,B,A,C,B,C,15.9396037446978,0
India,Black,65+,C,29.137294371756482,88.74142859912291,-139.70135826005253,B,D,A,D,D,-77.23080069402674,0
Brazil,Black,36-50,C,-43.04002718002418,-131.8189004485755,12.779077602022895,E,E,B,A,D,98.29989448507536,0
Brazil,Asian,65+,C,-115.9279381572395,-118.68446225898602,-102.82740712636877,C,C,E,C,C,-147.54629038177447,0
US,Asian,51-65,E,57.53109691776772,-133.44975546955345,-28.76754128651556,E,D,E,E,E,20.121991215654578,0
China,Hispanic,51-65,E,63.92470193625914,79.8896845668853,-261.2767745639691,B,B,C,B,C,200.60604806859877,1
Other,Asian,18-25,D,16.907976927572047,-200.63237147026433,-66.94038816316565,E,C,B,E,E,8.296027502738239,1
Germany,Asian,26-35,C,-159.61797366482264,204.89286987888394,-123.9172835052477,B,A,D,C,E,-78.76846195426572,0
India,Hispanic,51-65,C,43.288105999667856,11.300698249818634,-41.2859131552791,D,B,D,B,A,93.49455738748803,1
China,Other,36-50,C,-48.59900313190953,-7.551287600165421,123.34138992749313,A,C,C,C,D,24.210112270131432,1
Germany,White,51-65,D,105.08284730321486,39.91222006853022,113.37062559756951,A,E,C,C,E,-112.46280765924493,0
Mexico,African American,18-25,E,33.992952761474925,-65.9850951892699,62.33306430245239,E,B,A,A,D,16.285075623640026,1
Germany,Black,26-35,D,86.40073444780107,-67.65874947554789,-36.752851685020225,D,D,B,A,B,101.220070134289,1
Other,Hispanic,18-25,C,-122.90273061149357,-30.99621574674023,116.34421776920598,D,C,A,E,C,77.81218535503392,1
US,Other,18-25,B,-41.67820739963584,-32.22787466957329,-27.41906447340981,B,C,B,E,C,77.49833835906963,0
UK,Black,65+,A,-39.053616843138315,154.24116269397678,-100.83191770995174,C,B,C,A,B,64.00711874569667,0
India,Asian,36-50,A,6.75357022292329,211.6827181813107,34.552903585984744,D,A,A,A,E,283.8499332919834,1
UK,Black,18-25,A,-148.84516557216696,-1.955485605751494,-34.89708582403363,D,C,C,B,A,-148.96969068597187,1
Mexico,Black,65+,E,-71.64249292448933,31.788071071623587,87.66532653303727,C,A,E,B,B,-73.0276862878515,1
Brazil,Other,65+,A,3.54477768544002,49.67806890853986,-43.0405133824616,E,B,B,B,E,-50.59220674531486,1
Mexico,African American,18-25,A,-70.4142833667458,72.1946097347794,-41.17097511842414,E,B,E,E,C,41.21396261254591,0
Germany,Other,26-35,C,-119.01192687955955,-82.46388728380583,125.32416944855396,E,D,D,E,C,-109.69440396744052,1
US,Black,18-25,E,79.47770120494711,-58.73725204418759,-7.813890571055585,B,E,D,E,C,-48.81659928045662,1
Mexico,Other,51-65,A,-189.48749205783187,47.54254360417917,-8.97158431007691,E,C,A,C,A,-67.22644357760494,0
Brazil,White,26-35,B,-77.1511977944316,-40.836695476185646,-166.40306020035553,B,D,A,E,B,-76.49815898767879,1
Mexico,African American,26-35,B,-20.963039487922373,-22.866569368054723,26.476343136531888,A,A,B,B,A,14.79301927748976,0
US,Hispanic,36-50,D,-180.26313914969842,149.7239419422329,-48.33251119435489,D,C,D,C,A,-92.07365000610326,0
Other,African American,18-25,E,2.60384151768359,17.678448471724806,124.7639366498187,D,A,C,B,E,3.531075044999094,0
UK,Hispanic,36-50,D,-113.07969496069572,381.29640728635354,-88.647189667858,D,D,B,A,D,6.471211376601155,1
Brazil,African American,18-25,E,75.80905839794862,-37.88928625221721,151.56105031949915,C,E,B,B,A,-196.545965129366,0
Germany,Asian,18-25,B,46.71627509421943,60.05594501663041,-15.58558273907987,A,A,B,B,A,101.82714943807522,0
US,Black,26-35,E,-68.15376955330808,-5.616667107702199,-104.31500122010651,E,A,D,A,C,40.433381236463205,0
Germany,Hispanic,51-65,B,86.89906898204718,137.82611117899978,85.74351209949486,B,A,E,B,D,-5.8694279695865905,0
China,Asian,26-35,C,70.69885425348798,159.7212042645742,-32.44241191014941,D,E,E,A,C,106.4510502487562,0
India,African American,36-50,D,34.99151954299673,-35.80341123739823,-25.15826915044372,E,A,E,C,D,5.318203956512944,1
US,Asian,65+,E,145.31861528110943,-48.985207431919555,-51.16495129130979,C,C,E,A,D,-15.826959512279965,1
Germany,African American,18-25,D,-52.452026343863345,75.65780459047409,-93.38711076098328,B,E,E,E,A,29.725091559813972,0
China,Asian,51-65,C,-110.21558444240853,-42.74775052196966,125.68534758365092,E,D,E,C,B,-69.90653879073292,1
UK,Other,36-50,D,-126.54300579624635,48.251047964760886,-86.42375439207028,B,E,E,D,B,114.8682356302857,1
UK,Hispanic,51-65,E,-138.2752282890842,70.77629638587209,-128.9673497985913,A,C,C,E,E,-50.29254915502985,1
Brazil,Black,18-25,A,-39.595216186132284,-25.305903555169234,-90.26415427621414,D,E,B,C,E,17.037160014590714,1
Other,Black,26-35,A,-59.89069945153875,30.016178696557567,-51.105080572569726,E,C,C,A,E,82.34149040533644,1
Other,Other,36-50,A,-21.62865199875632,-16.001134432038736,39.365097849998385,C,E,A,C,D,-42.678014706109764,1
Mexico,Other,18-25,B,-61.29755984110066,-7.961230524670309,44.25232265484011,E,D,B,D,A,-51.94517571785682,0
Other,Hispanic,51-65,C,-1.774897215185732,65.3735590211151,-185.67068412983124,E,A,C,C,E,-102.78888772738495,0
US,Asian,51-65,A,134.7686494443686,-205.34832251030753,44.43738223294865,A,D,C,C,B,9.405973557982012,1
UK,Other,51-65,B,-185.9809317804687,-60.31786940216032,32.227436946267865,D,D,D,D,A,-40.479626295347856,1
Brazil,White,18-25,A,-52.52721202056223,43.152329724012176,-110.81311893570052,D,B,D,B,A,-272.7745807270668,1
Germany,Black,18-25,B,-37.57471751892754,18.409563721532646,-266.8945718171968,B,E,C,D,C,135.04070598473683,0
Mexico,White,51-65,C,-134.80080733574417,31.24378581737793,22.649906385372194,D,D,D,B,D,40.88716595725524,1
US,Other,26-35,E,-18.858820931374694,13.08500810679728,53.17704505806279,C,C,A,A,C,6.909492925150121,1
Mexico,Black,36-50,B,-76.12515095224097,113.50372496607403,65.32294741745535,D,C,C,D,D,228.04351628476533,1
Brazil,African American,65+,C,-103.46394311175544,-38.58874528359599,131.9686340501582,B,C,C,E,B,98.61286951032933,1
