birth_year,civil_status,sexuality,genero,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
18,Married,Heterosexual,M,B,-66.40523593775939,-106.4772725953959,D,A,D,E,-39.79485156675004,87.24573298194545,-90.31361378703158,D,1
58,Divorced,Heterosexual,Female,E,20.43369497845883,-11.41720561757485,E,C,A,B,22.30251703037121,73.29637214103303,-128.71241789659206,D,0
90,Single,Bisexual,Male,C,9.190649188375774,48.07318315422715,C,A,C,B,-46.81583644024207,153.51431218752785,-3.2611037342989766,C,0
75,Divorced,Other,Non-binary,E,80.49563021199089,-101.5380617352061,E,B,D,D,108.43964773835538,-42.50600604869001,-34.44096883211589,C,1
57,Widowed,Other,Other,E,146.4202092674976,15.061985723009613,D,B,A,D,-40.07981827468271,-136.6316481649876,77.5059621345438,C,1
99,Divorced,Homosexual,Other,E,49.80841867701366,-21.611733942118267,E,B,E,C,44.43697603492034,-61.54484659776509,84.23292043018297,E,0
51,Widowed,Bisexual,F,E,33.81688378935568,-137.3494555766436,E,A,D,B,84.20528594710028,88.05082673513361,33.444164048645106,D,0
73,Widowed,Bisexual,Other,C,-45.78616525576381,-62.45548293956442,D,E,D,C,96.62038299392228,-39.8085564856418,17.161203003914853,B,1
34,Single,Other,Female,A,71.8063797404417,-58.93254802586194,A,B,A,B,199.26436854275013,28.006769508862668,-33.10512219116365,D,0
27,Married,Heterosexual,F,E,11.244817833356368,-11.519700954644936,A,A,D,A,-72.09372151694653,-42.73755765816562,-141.4989536343406,A,1
35,Single,Heterosexual,Male,C,-145.3508890695765,-5.656115921956465,D,A,B,B,81.36547035252477,109.40679980622714,77.42899946402913,B,0
82,Single,Heterosexual,F,D,-108.19052000022708,50.2633138067562,E,A,A,E,18.764973888157925,57.290302286069064,107.06025298694625,C,0
62,Widowed,Homosexual,M,B,-25.039779889743407,49.308539942776456,B,D,E,D,-37.89950241780285,-204.63484824480182,-178.62241841538324,E,1
54,Single,Homosexual,Female,D,94.8114992071637,19.440781026839215,D,E,D,D,-134.52901365525298,15.655839739261298,-172.90838144205915,A,1
29,Married,Heterosexual,M,C,-91.75727530358961,-151.6495154858999,E,C,B,D,-22.862350088919122,-9.217055432280006,-36.38200211887607,E,1
22,Married,Heterosexual,F,C,60.42068548294448,107.86866166284848,D,A,A,C,-7.008042263546829,267.29521279577085,-21.377349761424167,A,0
78,Widowed,Other,Male,B,105.69173456298155,-95.5202673292158,A,C,B,D,-1.7739414746936446,-6.990573265088118,-165.04726723221236,D,0
83,Single,Homosexual,Male,C,62.90987681453268,125.40063435675437,C,D,A,B,-123.6454530794241,8.343604788629946,-64.39440913941901,C,1
35,Widowed,Other,Non-binary,A,-175.2283469187243,-9.498203830567196,C,A,C,E,-67.38663355297325,17.484568939514467,-35.47540419173806,B,0
91,Married,Homosexual,Male,B,-21.127064156721747,101.68863664227712,C,E,E,B,-92.00160338600224,121.619517534033,78.87694286635133,A,0
87,Married,Other,Male,A,100.58725030084929,-99.23064300937365,C,A,B,B,-52.749314681968485,-143.1816860098311,217.06020561514458,D,1
63,Widowed,Other,F,C,-51.63729630890735,-159.28339048529995,A,C,B,B,-69.58466377923097,-52.355120070041416,-53.55957729784362,B,0
87,Widowed,Other,M,B,-139.16959127648065,-161.88205290376578,C,C,C,E,66.6949427729658,-9.459926687437582,208.30307602720265,C,0
20,Married,Other,Female,C,102.00352363198913,-103.35878610044773,A,A,C,A,-55.93561671294607,190.11971817827396,-21.87007520133014,C,1
43,Divorced,Bisexual,Other,D,-71.1191557444531,-154.91549955941719,E,D,E,D,-280.4839378860336,-94.49022681837761,54.729078217854536,C,1
89,Divorced,Homosexual,Male,B,-104.08255840740395,241.5599250872705,A,C,E,B,38.25720620044297,26.0640622704188,63.83873178530172,E,0
26,Married,Heterosexual,Female,B,-109.92921369287671,-98.01538947710887,D,E,B,E,5.087936147863376,-112.23602281919547,56.635870450395785,A,0
87,Widowed,Bisexual,M,B,-79.79423631057998,204.91188045047605,B,D,C,E,198.39599199398074,14.052820530661208,-44.246714516569874,E,0
41,Divorced,Homosexual,Female,D,178.91658741782678,-13.421161808239498,B,D,E,C,8.185432874566132,71.17354455576184,-57.816052564522,A,0
91,Divorced,Heterosexual,Male,A,75.96623606780331,-64.20011239439572,B,D,D,E,84.38111382955381,-36.0826646521517,26.517365095195018,C,0
28,Divorced,Bisexual,Other,C,-69.75346865619142,48.190646529012895,C,E,D,A,116.59686362722661,119.37495703995195,17.332707218550812,C,1
87,Single,Homosexual,Male,D,-22.795169575250767,51.601661092119265,A,B,C,D,-117.89637031709628,-52.86975318306315,-127.50845213818947,B,0
46,Divorced,Other,F,A,-48.52045793290979,32.21810872416167,B,D,A,C,-58.741131873373895,39.85241047086648,-1.4452352488122953,E,1
47,Divorced,Bisexual,Other,C,64.93097402810933,-72.45549844264406,D,B,E,D,-291.613514214916,-13.474102776097288,-80.13920851007082,A,0
75,Widowed,Heterosexual,Female,A,-60.439502007180444,-10.571569289577937,D,C,E,E,-211.31825535544002,-89.23795818823696,80.90354494022563,B,0
54,Single,Bisexual,Female,A,80.91798421439866,-50.88519227204866,E,C,B,C,-39.56803337658606,-99.01614885012509,-4.5537192303434875,A,0
53,Married,Other,Male,D,110.02925267038259,-138.27436002938262,B,E,D,E,19.199440986338086,-93.04143230806568,-131.81223217215933,D,1
85,Married,Bisexual,Other,C,22.67680322698459,65.21872169447303,C,C,C,C,-86.77720783217511,69.5957052478418,79.28540802111128,C,1
29,Single,Homosexual,Female,C,5.1769741588213805,39.433178902888315,A,B,D,A,118.66314386459447,-218.52921071174626,112.34065761950716,E,0
51,Single,Homosexual,Non-binary,E,-91.2012396634514,-75.62268122164448,A,E,A,D,64.74597326799582,-144.3985943714877,102.76762475728896,B,0
43,Divorced,Heterosexual,Other,C,41.27753363207747,57.026768790867,B,D,A,A,-33.215749122382775,69.10636217010578,-43.99629025118704,D,1
50,Single,Bisexual,Non-binary,C,-10.602777118044287,-56.44350991188599,E,C,B,C,-38.91855065981926,11.09335140925131,-191.49108570883666,D,0
91,Single,Homosexual,Non-binary,A,94.10694011570453,165.80521320688882,E,E,C,A,-47.126775256566674,8.10423032139201,70.25075140448398,E,0
76,Married,Other,F,C,19.724358786342222,184.3532695958592,E,C,A,E,5.906155286393963,119.56837969349074,224.2401331584309,B,1
30,Widowed,Bisexual,F,B,-0.293200892013137,-85.72771595199978,A,C,D,B,-131.7911359273136,95.8533336638981,19.650001211652217,E,0
94,Single,Homosexual,F,A,39.49170142081479,77.55075962208532,E,E,A,E,48.07799821861739,24.828898057272582,170.79205675170755,D,1
22,Divorced,Heterosexual,Male,C,30.839262919401676,49.33154347686645,C,C,D,B,6.271815152487889,88.51256182604615,-20.446129462643317,D,1
97,Married,Homosexual,Other,E,-74.82535582348181,76.63486563314622,D,A,D,D,237.43566774523623,7.458490975335278,-136.40866021735306,C,0
21,Widowed,Bisexual,Male,D,114.49925628317806,-24.809197683209483,C,B,D,D,49.0201318983585,-88.56571539060711,-4.75188545329727,E,0
18,Single,Heterosexual,M,C,-48.580783063954684,-108.68113635124834,D,C,B,D,-123.82362044105994,-78.4428315897568,-120.53220335757142,C,0
52,Divorced,Heterosexual,F,D,-122.05681855315957,-59.57646108801939,D,B,C,D,-108.66325196425267,-145.66113530333675,94.84285716123179,E,0
88,Widowed,Heterosexual,Female,D,-14.693616378508489,-11.548630253981703,C,D,A,B,98.11390454762319,85.61349784318494,-68.98904477607469,E,0
42,Single,Homosexual,Other,B,132.38272398652248,-205.37752569477954,E,E,C,B,58.300435189705134,-13.72003069336875,53.98181709485057,C,1
81,Widowed,Homosexual,Non-binary,E,118.6583644601243,37.52477424514507,B,C,A,B,-38.418763277286686,63.12537835242467,21.496571639615876,D,0
41,Divorced,Bisexual,M,A,36.84361519571254,-41.8820485162252,C,A,B,E,-128.0833974680941,-77.81453226697435,-21.765244313739274,E,1
76,Married,Heterosexual,Other,A,69.99055208865119,-145.6105296712989,E,E,E,D,-28.776211781699008,-48.72388864488936,-141.6587116770014,E,0
59,Married,Homosexual,Non-binary,A,2.416848596381244,-85.6837381440963,C,C,B,E,58.701316553218376,80.25252497580733,28.684847276580733,A,0
48,Single,Heterosexual,F,C,40.13375124702973,104.56177544718352,B,B,C,B,168.9842044228702,-23.894785422957447,175.2154590992736,C,0
70,Married,Homosexual,Female,D,-200.16714863218624,-28.555504077869543,A,C,C,C,30.830961379398108,14.95965857348948,-111.99020713904785,E,0
43,Widowed,Homosexual,Other,A,-88.95527912393577,78.36694471256972,B,C,E,A,-54.67813639302379,-25.287617631121,131.31938027335542,D,1
50,Single,Other,Non-binary,B,67.13116054637783,-4.462785186133822,A,D,B,D,-28.412320327938268,-165.7581117106745,135.09514562501,A,1
43,Widowed,Homosexual,F,C,-257.95619034606705,53.90986426762224,D,E,E,E,-77.85794263676407,-13.575873348442277,32.04570923955337,E,0
97,Married,Heterosexual,M,D,-96.12271324459107,-139.91074650545784,A,A,D,E,141.78466677710844,100.96104186433223,-131.84896284470597,B,1
79,Single,Homosexual,M,B,33.35774992854657,-203.6402788642516,A,E,C,E,60.741383179975216,71.82631470322681,54.76858443842316,E,0
61,Widowed,Heterosexual,Female,A,72.30058156033152,153.86143036617736,C,B,E,E,177.60789691012806,-145.6475334043701,-60.64348398531199,E,1
41,Divorced,Homosexual,F,C,-96.82116173398136,-24.34294235794351,D,E,C,A,-7.357874370029488,121.76061641104441,95.8641528750665,A,0
53,Divorced,Homosexual,Other,B,-152.33166467749206,7.190102813167876,B,C,A,E,-92.26255353654064,31.72692295829141,135.95950518057452,B,1
33,Widowed,Heterosexual,Female,A,162.05309978770399,24.930154867246788,C,B,C,B,148.91284741869998,-150.95849132003744,-27.90516798381799,E,1
35,Married,Homosexual,Female,D,-52.26881983927723,-198.21815836743113,E,A,E,E,44.0614387100379,-61.636919158002556,-26.404680155958044,B,0
50,Married,Heterosexual,Male,C,-62.389312610201074,134.29897675916555,C,B,B,D,30.457635295185298,45.807616391864,-17.229938825851022,E,0
42,Single,Homosexual,Female,D,19.512285785489727,36.91710484086291,A,A,D,E,46.038760578798524,60.86844058479656,1.3427613882284308,B,0
56,Widowed,Homosexual,F,D,-124.90539259711451,-59.043662955958624,E,D,B,A,-72.55163430178817,-282.4936207650387,31.082953353673233,E,1
70,Widowed,Homosexual,F,E,-106.11424141410602,-166.556372863925,C,C,B,C,-35.80245613910675,12.964429696871893,28.460132481649236,D,1
43,Married,Other,Non-binary,E,36.768036414830604,23.358421093061356,C,D,D,C,17.762644524489772,18.523008376853138,-39.80426930936258,D,1
33,Single,Homosexual,Non-binary,D,-56.45042359920036,-16.022826402061483,A,C,E,D,-184.44248841390078,16.208723416023933,141.39944859906672,D,1
68,Married,Homosexual,Non-binary,C,21.35031650109709,-128.5810483245893,A,A,B,D,18.799720005108153,-57.67962928799726,33.14767433783084,D,1
37,Single,Bisexual,Male,E,61.363996042825164,72.25767997211081,E,E,E,C,180.80032920861433,-113.4772024106015,-54.08557349145159,A,0
69,Married,Homosexual,Other,D,46.93407770570328,36.94050402777395,D,C,D,E,-55.78228968793599,-3.6213244911104705,-235.0004045629202,A,0
56,Married,Homosexual,F,A,3.2523874167672253,-101.19865987071441,B,A,E,A,280.0869611976162,-33.99519773466446,-29.340905037721814,E,1
48,Widowed,Bisexual,Male,B,286.4141215736446,14.353614083714852,E,D,E,E,40.76803288459069,33.20365322742536,16.396205274454655,C,0
72,Widowed,Other,Female,C,-42.494862342565156,30.60291637580541,A,B,B,D,-42.94856305800728,16.469205263988577,59.06161640494471,B,0
63,Divorced,Bisexual,Non-binary,B,65.87670338210667,12.259321151136572,E,D,A,D,-124.23921173770813,24.33812668063535,-86.70467223946248,E,1
52,Married,Homosexual,Male,A,-21.260983609313154,8.405146472998304,B,B,B,E,-116.85649149817718,3.1349207684293217,-69.94397272705555,B,1
33,Single,Bisexual,Non-binary,D,-275.26970416011073,137.2007091577822,B,A,E,A,44.774230753211455,94.59672637228867,82.84330358335068,E,0
82,Widowed,Bisexual,F,C,14.054875274193183,-12.562851905873051,B,C,E,A,92.17325872158058,115.83076954264584,81.79931167876278,B,0
45,Married,Bisexual,Female,A,-174.6263758416987,-213.32074113496296,E,C,C,D,24.887737611017,-54.57101689999472,42.129680628646184,D,0
68,Divorced,Other,F,D,-55.63479835051181,65.91096606509733,C,E,B,B,-114.3969697433295,-125.73990828718189,33.207388313289435,B,0
73,Married,Bisexual,Non-binary,E,143.59096684664203,-127.44080064715068,E,D,B,B,-0.023064562762513903,180.81391879285275,170.2816272413196,B,1
51,Single,Other,M,D,137.25990118914075,-65.88234617398584,B,E,E,D,50.95782725351323,-190.07902085606545,20.978729835683,A,0
42,Divorced,Other,F,A,-78.03675642243265,-18.26135941608878,A,C,E,A,177.67160086409345,176.21021654738803,109.76683130180783,C,0
52,Divorced,Other,Non-binary,B,-6.027941603245335,-33.11575456531293,B,D,A,D,25.833206766332868,-20.077887554420407,-15.30010402552798,B,0
31,Married,Heterosexual,Non-binary,A,-11.424983592995957,-113.92324177930068,E,D,C,D,-38.52383841616212,28.78829459930993,21.594449492103188,D,0
43,Divorced,Heterosexual,F,E,92.6335152163422,-4.84569093193854,D,A,B,A,98.06877862692035,52.38165755500034,-142.32630231992906,D,0
54,Divorced,Homosexual,Other,D,55.146237901590546,2.995674228735713,D,A,D,D,201.62308353504034,145.65795138145305,42.150361562267214,C,1
39,Married,Homosexual,Female,C,71.40246114927982,12.183927670411256,D,E,C,E,-231.67395512084528,-15.784430083176346,-81.01941118548494,C,1
85,Widowed,Heterosexual,Male,A,-26.888094569560785,-14.349048868103292,E,D,D,C,24.639984774920496,98.57753779967952,-32.72129800341335,B,1
90,Widowed,Other,F,D,-16.7669729029914,79.66593888781304,A,D,D,B,-11.83961062016703,-183.50134526651908,-260.28512504025673,E,0
61,Single,Bisexual,Non-binary,C,-4.865024705896425,19.10478578058027,B,E,A,D,-14.520178357577457,-90.86998977900555,109.91553819225462,C,0
86,Single,Heterosexual,M,D,97.90553387266125,-38.604762570923185,E,A,A,E,96.84892982826028,-25.400962317344117,150.5625563881481,B,1
83,Single,Heterosexual,F,B,-156.46018725645453,-11.793608441894216,D,B,D,E,-97.2120418857065,-60.1229358631425,-89.67684072712436,E,1
40,Single,Heterosexual,Male,C,-29.74707560676231,88.14909575284275,C,A,B,B,26.33796020301696,63.945059389882964,-11.387673960635729,C,1
21,Married,Bisexual,Other,A,-208.78081998424304,-4.291528723265026,D,C,A,B,137.6422403571861,52.08848542712142,-96.6143909299101,A,0
84,Married,Heterosexual,M,A,-137.98818354004536,-32.04246431254955,C,B,C,E,-38.04258403208475,28.64320089438907,-232.97527123105772,B,1
39,Divorced,Homosexual,Male,E,59.067843304720704,-128.25446984368668,A,B,D,A,127.34511649312148,-101.78363390730867,92.79349429255905,E,0
91,Widowed,Heterosexual,Other,B,-42.71641359619687,98.98132212549208,A,C,E,D,-133.24441622661703,-13.365624207203473,-20.33106307405898,D,1
94,Divorced,Homosexual,Other,C,-44.1184671720967,38.374002140551205,B,B,C,C,-23.470771670313983,93.10040465961768,-24.288050881868145,D,0
76,Widowed,Other,Male,D,35.718326120230245,-99.4879504122698,A,C,D,A,-72.30000521834664,6.63849477479586,-32.20268563682956,D,0
57,Widowed,Other,Non-binary,B,87.12333175696946,171.44916750647258,A,B,D,E,-204.057397155737,127.0035476229332,240.1803213165429,A,1
53,Single,Heterosexual,Male,B,20.023026767926364,-206.535333713062,A,B,E,C,-68.96832338706525,-105.28906312663575,196.98775944543078,E,0
77,Divorced,Homosexual,M,B,59.51581337421321,-10.933416625042018,E,B,D,A,-14.77661180574111,-8.596444953197285,-167.3296100287588,C,1
71,Widowed,Homosexual,Non-binary,D,11.137370353509349,118.89189218794833,C,B,C,A,21.782730280818676,251.74897305311904,32.17186178580985,A,0
69,Married,Heterosexual,Male,A,-9.791141484118857,133.02617051669537,E,A,E,E,-15.6327563923535,-98.41934615806358,48.22572690734954,B,1
98,Divorced,Homosexual,Male,A,41.612601997990375,-197.43074180730855,D,E,A,A,-32.9309122981655,91.7745897414191,-48.2876283733805,A,1
44,Single,Heterosexual,Male,A,46.362504948427926,-19.4014112807523,D,B,D,A,-77.09888192900755,44.79408535475506,-26.138248143914804,C,0
37,Single,Other,Male,D,33.89139080055275,-24.109783613390793,A,A,E,D,-160.70150057892477,-5.038935182021129,-47.686849238127074,C,1
43,Widowed,Homosexual,Other,A,58.164376157683584,68.23291097724314,B,A,A,D,126.86452496897887,61.553960391517506,53.0853150448568,E,0
21,Married,Heterosexual,F,C,54.42071546652868,-57.41626437730984,D,C,A,C,-5.120877918311359,-29.18832203828593,-159.10274577274416,C,1
87,Divorced,Bisexual,Non-binary,C,-8.962301752358142,229.138328011409,C,A,C,E,251.4281925155947,39.50701631062885,-145.20221160927198,C,1
94,Single,Heterosexual,Non-binary,E,-81.93462280528821,-42.6075772621421,C,D,D,C,-16.347086711319314,-1.221914136615328,-124.97627250168746,D,1
91,Divorced,Homosexual,Other,E,-144.47489920070817,-0.0676116783294659,C,E,B,A,-37.80496360307365,-47.11231903285648,-13.336286896764237,E,1
87,Widowed,Heterosexual,Other,C,-0.07290005719669167,-218.72758993981205,A,B,C,A,3.093492531813809,97.94332320143769,-44.71324111041051,D,1
83,Married,Other,Female,B,85.30227986875911,-86.91737365087478,E,C,A,E,-17.895610254676896,-170.61330180275084,118.96494216856868,B,0
99,Single,Other,Non-binary,C,-148.70419700736014,-113.95888222749966,E,B,D,A,-147.04854074726106,10.394884858900157,-10.654128517229742,A,0
26,Single,Homosexual,Male,B,53.18595300219179,36.54443283504482,D,D,C,A,-183.64517646490208,33.868497159438284,6.3526473484556405,D,0
44,Divorced,Other,F,A,141.88505810906454,-22.807853199780812,A,D,B,C,150.81244393093647,-33.127586504537746,-77.34119518198963,C,0
23,Widowed,Heterosexual,Non-binary,C,53.420431651125675,-114.60546455150732,A,B,D,D,73.49869488024979,-31.17099607065556,95.13800285490225,C,0
37,Single,Heterosexual,Male,A,47.49812257651743,-96.35016036582671,D,B,C,C,72.76015210318056,-70.32512653346994,93.320274293358,C,1
96,Widowed,Bisexual,Non-binary,A,-39.27588563695199,-83.12828994614489,C,D,C,D,-60.44769966529384,-122.3121929673762,15.58812592243807,B,1
85,Divorced,Homosexual,M,B,-14.524691569828773,-163.56200344476977,A,C,B,E,-14.337316747451382,47.702631276007956,-48.41504748639277,B,0
49,Married,Homosexual,Female,A,-53.091634980959256,-85.62564361512757,A,D,A,E,-101.06540470801858,-71.15686968212978,99.5237458534439,B,0
64,Married,Bisexual,Male,E,170.83070773338997,205.49731764051288,E,A,C,B,75.45237429135216,-90.07811549312443,95.04859200882025,B,1
49,Widowed,Other,F,D,-168.51511007444407,62.71055459874664,D,A,B,B,-107.60490650415878,-238.85034366825116,228.63213681132518,D,0
62,Widowed,Bisexual,Other,C,-10.554761287009331,-264.67938488780504,C,C,E,B,60.203779564880996,-21.498511378570125,-47.95466108347719,A,1
58,Single,Heterosexual,Female,B,34.07329307750264,-14.043990141388155,C,E,D,D,26.226225588451353,35.66301552536429,28.942137101053618,D,0
35,Married,Bisexual,Male,D,86.0042360402137,5.516872699130598,A,E,B,E,-7.424407220378722,-7.642503236591723,-149.92243595833298,A,1
62,Single,Bisexual,Non-binary,E,-101.09228155353152,-103.44004270476455,E,E,D,C,-28.701525418598035,-182.93081614970004,196.2047286462308,A,0
49,Married,Heterosexual,M,E,-54.78028422127602,-71.33875533381465,A,E,D,B,-118.64080720870585,-59.729452361448764,24.72272789492475,B,0
86,Divorced,Other,Female,D,32.09240310519609,42.112523137011166,B,A,B,C,-111.91331395874002,-134.07783140214602,143.1714916132034,E,1
