religion,gender,Veteran,ethnic_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Jewish,Female,Yes,African American,162.1185163526955,-104.89458513337355,15.349152234576541,E,-20.83384164605516,E,A,-99.10191153856925,59.91732624353039,1
Hindu,M,Non-Veteran,Asian,35.92675273269565,19.001773304196924,-145.04575241675872,D,33.78367362173213,E,E,33.69068937173999,57.8389356099689,0
Jewish,Other,Veteran,Other,115.39103579297819,-51.388947038280975,-7.461565851670675,B,-102.10227181458748,C,A,-32.484425876878504,60.60417898562168,1
Christian,Female,Yes,Other,-167.15412243338713,-6.489113798463278,-107.50983731920032,E,-19.45038664170178,C,D,-218.49410169144795,71.22524885933646,0
Muslim,Male,Veteran,Hispanic,20.151467625376984,90.07096756890891,33.074304389149816,E,142.6047590999706,D,C,-33.780901433234675,124.20119577803075,0
Hindu,Male,Non-Veteran,Black,-14.29163971645111,31.754755826395968,22.398843510567033,B,-28.68046409104054,C,C,153.43108918280294,-148.26650175316917,0
Buddhist,Female,Veteran,African American,-123.92740681024922,-56.4096896907203,-110.29470638667067,A,215.72402749361115,E,A,-103.30436222651088,9.928372155103043,0
Jewish,F,No,Other,-9.431135975102663,81.45600511976934,-201.9484827669326,E,133.11900886703657,A,E,-87.33181116691048,164.52203203485718,0
Muslim,F,Veteran,Black,156.4830483673016,68.2118913365829,125.13216462609225,A,7.631304206140895,C,E,65.13948374775883,14.839645927535026,1
Buddhist,F,Non-Veteran,Hispanic,58.0115519008188,24.47761244610291,-87.43660973193296,C,-32.45669607249496,A,A,34.646057328402804,8.939815834573682,0
None,Non-binary,No,African American,-178.44598734481087,-135.13269428593784,-175.32801270624554,B,-7.064018636132604,B,D,53.19387390174558,-70.2854711105773,0
Muslim,M,Veteran,White,189.34759059628502,74.96650871945508,191.32270745617646,D,41.96167671924251,E,C,74.82001629315627,50.38674563124421,1
Hindu,Non-binary,Non-Veteran,Hispanic,93.4471776623925,-149.39322194587783,-9.374723780715376,C,-2.937436983838531,E,B,43.01125652180886,-22.27091078798513,0
Buddhist,Male,Yes,Other,4.8366096338652325,60.23994076481327,119.97192936478527,D,39.15600325409924,C,C,-126.59930577058309,112.8462491959394,0
Buddhist,M,Yes,African American,-107.64312857937321,-58.305284829506995,-141.72273010379465,C,51.95695726002606,B,C,-91.40989308581862,23.362746757450097,0
Hindu,F,No,Other,-13.013640405832763,61.25162139009175,-98.64680135038965,C,156.03178098388594,A,D,6.7809933124405255,-37.6982232887579,1
Jewish,Non-binary,Non-Veteran,White,-105.19796833504907,-2.3901441077923016,136.54170865814493,D,-144.2680104825167,D,B,146.2216247462908,-8.534876913575175,1
Christian,F,Veteran,Other,22.19241433980689,-53.89506247607348,-104.55850143743461,C,-179.474948138226,E,E,19.997279792672067,53.431228653487864,0
Buddhist,Female,No,Black,-33.20281049215292,-74.9915387900093,77.3711488109138,B,8.990844024609787,D,A,-26.63730826074809,108.1456141858296,1
Hindu,Female,Non-Veteran,Hispanic,247.5489774291715,-27.22324657300862,28.274691830498345,D,-88.50034241914658,A,B,41.164228803902034,-47.172415497471206,0
Jewish,F,Yes,African American,168.82521545037125,40.3188069676774,-138.65718293318776,B,-56.144190619097536,A,D,-1.3049106038014906,198.00444095938613,0
Christian,Female,Veteran,Asian,33.89941203691142,-77.62653203823787,120.76253488362327,A,-124.62054444526345,C,D,-85.23647292359854,-138.20012384599693,1
Buddhist,Non-binary,Non-Veteran,White,37.69361973052555,91.78843424267046,-108.07197643380111,C,-132.65547888240644,D,A,97.35895528804367,-109.65816351597934,1
None,F,Non-Veteran,Black,68.62033985768888,34.75873472497638,72.47953282690527,D,-19.261054904246127,B,A,155.59126416106224,-91.09926641607106,1
Muslim,Female,Veteran,Black,-89.73742691771432,-143.30735870145384,-8.271417976639755,E,-97.41289497633406,A,D,-166.2813739945643,-101.4033622333919,1
Hindu,Non-binary,Veteran,Hispanic,17.234937927526257,43.942301794352865,11.271546469782285,D,101.29574102972224,A,A,-119.65048282714537,-166.3602167079353,0
Jewish,Non-binary,No,Hispanic,9.496056227494412,-92.77515777665818,26.027365665315205,C,-170.6433390078684,B,D,172.33151558554627,81.98204502628604,1
Muslim,F,Yes,Asian,-92.20474973634988,16.62369989274117,-294.8673015352625,B,-103.05675373486038,D,B,54.965694001831686,-120.84691091798622,1
Muslim,Other,Veteran,White,-238.24646888160922,-65.98463299210613,57.97737197111614,E,-93.81450319562946,B,A,81.19650221868513,21.5407437883174,1
Other,Other,Yes,Asian,102.65497130170571,38.06837587101473,11.304316770778568,A,-87.62716892567546,E,D,54.24976535440176,-101.80988664456486,1
Christian,Female,Yes,Hispanic,-35.78013924705882,32.562936866887846,135.24048460300503,E,93.54601930690829,C,C,-208.3641663974968,117.69894243836558,0
Christian,Male,Yes,Hispanic,27.126357300407534,-22.870441989455216,-250.33964778344205,B,-24.149446157510013,C,E,-58.45024785854223,-99.78775016438385,0
Buddhist,Other,Non-Veteran,African American,-121.95295027146503,-114.85586096391197,122.66219037581925,A,51.30099240115409,A,A,174.59291836272962,91.44626297778242,0
Jewish,M,No,Hispanic,-114.54819729365293,-11.65438782413561,70.76150342318857,B,-119.66497581094877,D,B,-3.8637887327567726,-6.9235941657097815,0
Jewish,M,Yes,Other,69.61788598755825,-99.38891340474329,-178.12430068517764,D,92.66533729326764,E,D,-43.19867311145556,-93.41429203811046,1
Hindu,Non-binary,Yes,Hispanic,-98.63967917184185,-109.9793843726564,25.755183991737297,A,90.32780863339319,A,C,-168.0215634375693,148.67456974967067,1
Hindu,Other,Yes,White,69.71045544573667,-129.78151475551522,-178.8620286041077,C,98.4303049024813,D,E,-203.21917461536833,101.97239704250907,1
None,Other,No,Hispanic,155.14581024431234,79.34138954088172,-142.2123590540663,A,-120.71528518507617,A,B,157.526703608204,38.220893838144214,0
None,Male,No,Black,-94.54409060582502,-45.03682416052096,147.80488894145407,E,-41.63099393668625,D,C,-77.0137695667681,-75.87693962158231,0
Muslim,Other,Non-Veteran,White,4.2104334851658205,30.061361855877205,98.07499380865664,B,-172.80182398250867,D,B,-107.03264026689871,-50.68073829991439,0
Hindu,Female,No,Other,-15.460799258688782,4.192907023111451,3.7103342011167024,C,85.85273805048087,C,E,-159.59259479599365,-29.76641609231078,0
None,Female,No,Other,-37.798010553889995,49.430698593733936,70.19006569399056,E,24.35872619787968,A,B,46.79886701325929,45.587902179359446,1
Christian,Male,Veteran,Other,-11.670821360494314,178.69265037130646,82.43157774759091,D,213.6864667064808,E,E,-56.132952053456954,144.93763880658582,1
Christian,Other,Non-Veteran,White,60.232048056756106,-80.34401918945738,-63.895706084718064,B,135.6085804684471,A,C,30.24456102868065,117.98521401713732,1
Muslim,M,Veteran,Asian,43.8399672132741,-110.88159685267118,103.00967635726528,D,-71.47779519032052,D,D,-14.01281165565055,105.87075662184408,1
Jewish,Female,No,White,-55.845592462983674,38.04279352267216,167.05822244462234,A,-51.08370483651989,C,E,-94.16143091080431,-18.516166745054097,0
Hindu,F,Non-Veteran,African American,-15.846299312220186,128.26635926369016,-41.0098814223194,A,-118.52051769712975,C,E,73.79392538649097,55.50528165088949,0
Christian,M,No,Hispanic,60.26712597969721,-67.38233507919269,-10.455543857999999,D,-99.49045747590613,C,C,97.65108065212159,-56.45528777326129,0
Other,Non-binary,Veteran,White,94.56888844266152,-12.771277203103654,-2.6222349550078587,A,-66.03521791577002,B,E,-4.0254925820433405,27.212531250265393,1
Buddhist,Other,Yes,Other,-151.9157310857511,-29.900164086953033,169.23837668399133,D,-88.23192793172318,E,B,52.28247666105879,-221.354983529366,1
Hindu,Non-binary,Non-Veteran,Hispanic,90.15874363524814,-84.88207949278772,-86.3792273449719,B,-113.31304384161226,C,C,-56.252150664804766,206.30547767854833,1
Jewish,Female,Yes,Hispanic,16.203487706029566,-179.77474639971857,55.116534591601884,C,78.17502678843636,E,E,-70.50347341286101,32.350116428587604,0
Other,F,No,Black,-111.42628659077741,-88.09794801597981,1.0815234287291446,B,164.37404225402685,A,E,106.53962320536179,90.2462470993557,0
Other,F,Non-Veteran,African American,-249.8034244483812,182.61262347491615,149.00779756559942,E,27.98786640368394,D,C,264.3675488885401,-21.319772102981,0
Hindu,Non-binary,Yes,African American,-47.290166603828,-97.74255720697693,153.57292620269214,B,-11.29095966957633,B,D,-9.56775939243229,72.3489269875995,1
Buddhist,F,Veteran,Other,71.86869473291189,-0.3935299426125282,11.72133033822948,B,-196.75855096353047,E,E,71.28764553472602,80.65789212741355,1
Christian,F,Non-Veteran,Asian,-26.495139801422958,-76.32964789388103,-33.29253231537768,D,-59.889580420164336,A,E,56.27478383919639,37.571077622388,1
Christian,Male,Yes,Asian,-76.14455242665666,66.66022925266513,185.85331512569354,C,14.083430659413649,B,D,101.81757711863908,-197.02102631261837,0
None,F,Non-Veteran,Asian,162.8542390393892,-89.51681941805433,49.53881143204305,A,-297.54416565242246,E,D,-169.4762454252895,92.60855789795615,0
Jewish,Other,Veteran,White,-43.491297587082585,27.342851152140447,-165.14991525811106,B,-51.05919309779081,D,C,-94.67669426966205,145.57633055862524,0
Muslim,M,Non-Veteran,Hispanic,58.49319608419077,51.20097153324487,23.328126190197136,C,-171.868338254223,E,A,-92.92303427737349,92.9105698946953,0
Jewish,Non-binary,Non-Veteran,African American,46.476725662098325,-61.16951950025056,-7.894248133655189,E,70.28107676752921,B,B,31.168668296542744,-93.96312697288326,1
Other,Female,No,Asian,99.4683471883658,-61.62404549607912,-88.40793196946123,A,93.13390206135124,D,A,31.75011172181478,29.69209237468699,0
Muslim,Non-binary,Non-Veteran,Black,20.270014975836766,-95.90407754956736,-123.30661662736313,D,24.145106102164615,A,C,-132.92525757436943,-35.34358738889225,1
Buddhist,F,No,Black,-20.866756898823144,29.0874001626361,138.31925516019112,B,19.669160695393,D,E,-5.678535782989678,53.93069091026897,1
Muslim,F,Non-Veteran,African American,22.197355691899105,-75.70500022144469,74.31545666260004,E,-2.528324134766539,E,B,-0.3044785541389384,181.2491226346656,0
Buddhist,Other,Veteran,White,-77.75929181754258,179.98380248640046,9.864008374419862,B,132.75711460887044,B,C,-144.9581367278342,229.27286675838826,1
Muslim,Female,Yes,Other,101.5889442762549,-121.66838978488201,79.5460754434681,C,-119.40245802091968,E,D,-89.71621451167027,7.604202716263118,1
Muslim,F,Veteran,Other,16.211351113344797,54.034057637669974,-323.6531865206413,D,-76.0458315883117,B,E,-117.42633671946876,-68.24462113776357,1
Muslim,Non-binary,Non-Veteran,Other,55.86094478806448,34.843034735976055,64.482056563661,B,-18.264592474086125,C,A,33.28827197395737,198.75428876952722,1
None,Non-binary,Veteran,African American,79.90410790365557,-133.27133165394184,-161.36235708423558,A,4.77817873188012,B,E,-30.619223870737866,54.939699451849464,0
Buddhist,Male,Non-Veteran,Hispanic,-191.1795542354803,-19.064335500798816,-62.58092859432861,D,-43.87759490288518,C,B,131.39895819739564,-87.66575586298553,1
Buddhist,M,No,White,-220.3783109210434,33.54786816854965,-84.9658243133456,B,-50.53949339247153,E,D,-131.84842403093262,130.07590516829444,1
Jewish,F,Veteran,African American,-51.4018967803851,-30.73639465401267,-45.28104868460373,C,112.78428187155414,A,D,85.4002708169962,-81.86284826328813,0
None,Male,No,African American,159.71077467424843,91.3699104221063,-17.244057565744413,C,-2.779299180219,D,A,23.60324094187549,63.52823802618373,0
Jewish,Female,Veteran,White,41.12019020705199,101.93506133590695,-68.01975651060339,E,50.74505826999231,D,D,-59.46280214121978,84.82459619825686,1
Christian,Other,Veteran,Black,-6.938812512753918,71.60725431025168,-183.37391759738446,D,110.5244898106011,A,C,-43.77824470260997,164.58564063762526,0
None,M,Yes,Black,67.25996811642474,-67.47733960651604,131.95687401765582,E,29.13232024772862,D,D,10.34845279277213,176.74048748802812,0
Hindu,M,Veteran,White,-178.39035622926062,111.87409008311037,69.24606666250017,A,-21.341808945456535,E,C,-128.23334703614046,121.4815615762518,1
Christian,F,No,Hispanic,-6.681172144570071,67.0552713658395,-6.032595595897814,A,-1.5567063022529821,C,E,-125.54426606967093,53.8229118273606,1
Other,F,Non-Veteran,African American,-110.70365969698936,29.5347882075217,246.01437624835012,A,47.52497680672425,C,D,26.01036851813121,-75.16707920102756,1
Buddhist,M,Veteran,White,-92.17248334686671,-96.09105007870691,-25.594855678966617,A,59.19293747199438,E,E,10.036163928537716,91.22760125480835,0
Jewish,Non-binary,No,Black,-31.659394162259787,161.9251566880387,-8.859103096342224,A,-36.07722476044762,D,E,133.68986250486128,-8.728142008421823,1
Hindu,Other,Veteran,Asian,141.94843657473973,96.85372825489122,-2.529380140621357,B,63.874484068281724,B,D,-158.7008041200292,119.97070743853743,0
Muslim,Male,No,African American,-7.451695237053459,61.79007554798929,104.47428104904442,A,71.55123302364332,A,B,-161.19199654704897,48.32749714324437,1
Christian,Male,Yes,African American,18.699498189213156,8.95854988202908,133.44118296655597,D,-90.65467651047648,B,E,-84.04868491069399,-43.792669401153034,1
Other,Female,Non-Veteran,Other,-69.91751367723987,-71.23814159538105,-45.308665569849694,D,10.857647054935928,D,D,73.77758398347194,-152.44679588231344,0
Christian,M,Veteran,Asian,-51.73644336090191,31.23165689276518,102.3466502571853,E,-2.215186884282513,D,E,19.68582961510569,63.70853263697659,1
None,Other,Non-Veteran,Hispanic,-10.308592016540757,39.35668410002261,65.74045063867923,B,236.42217218942795,C,E,28.498209670792946,-55.939199794802065,1
Christian,F,No,African American,45.09617726897851,-72.54024566957501,72.91273511374376,A,-263.2256728550226,E,A,40.5223080297858,49.30294341585222,0
None,Other,Veteran,White,-191.64853996414334,-11.066133722439316,13.929001895367698,B,17.78595432147248,A,C,-78.29883600764146,34.54150715972531,0
Jewish,Other,Yes,African American,55.43198909012311,-21.95360933217972,152.23499958625092,A,-197.8484524415508,E,C,213.0236177638587,-19.806884254084597,1
Jewish,F,Veteran,African American,12.278156309269875,135.6460717725197,39.21265026846874,E,196.4254108258934,C,C,-210.79834249929993,-50.629128023639836,1
Jewish,M,Veteran,Other,-32.95428448005025,-71.95303601285967,-66.01788247241535,C,-197.3622255203917,E,A,138.26715049178455,-90.28769099199953,0
Other,F,Non-Veteran,Asian,14.182566556434786,-19.71925523403248,80.13456071871109,C,137.3877721044177,D,D,-55.44823537098688,88.79476053009357,1
Other,Female,Yes,White,119.64120073371684,136.08308086413794,98.32885757040039,E,-101.16728026980984,D,B,-65.0182706657392,-88.34291481067079,0
Other,Female,Veteran,White,43.10406591312569,-108.65247520912074,-14.260933534562767,E,-48.37989208967362,C,E,92.08896739057516,48.32883373602609,1
Muslim,Male,Yes,Black,85.47363746056983,-20.00663792014713,-22.42737523341394,C,-127.43513381358116,E,C,-85.40091766543422,12.69383914148649,1
Hindu,Female,No,African American,-27.643649810077054,-85.22063388601228,130.33440392633398,E,-19.331828019051763,A,C,-12.541876064212795,-4.198651372996209,0
Other,Male,Non-Veteran,Asian,-7.278892178513903,27.58001023101462,-108.74970229923862,D,46.44107622023071,B,B,85.55772025346499,-35.25112750797342,0
Buddhist,Male,Non-Veteran,Black,38.06753667860736,-74.78284770567834,-55.900718668568,C,81.99278375151953,D,E,-57.01777058905538,19.748261776364163,1
Muslim,Female,Veteran,African American,-77.96265381330211,69.88795410718542,-21.230106308347974,E,-126.28957925433468,D,B,-154.51869785869752,21.5630248718546,1
Buddhist,M,Non-Veteran,Asian,-70.67190110282702,-78.4514389936372,-28.518197375585608,A,-61.47091367166988,D,E,65.87873969635294,-209.8197732804169,1
None,F,Yes,Hispanic,65.66382475681971,18.651717416875123,164.10305508188102,B,18.740871427314115,C,A,-66.78542381923491,-62.759155206362664,1
Buddhist,Other,No,African American,-50.81915490946003,28.068574810835756,41.6485401156002,D,-127.52910376465975,C,C,16.89433231363506,-91.11799943300667,0
Jewish,Female,Yes,Other,98.15320923036462,36.47920827799715,248.96016669978172,D,-21.096588917077078,C,C,-21.64699697296643,126.2834015279042,1
Jewish,Female,Non-Veteran,Other,-103.27309704421535,-159.14407917971494,66.35002676023991,C,-58.776263804869174,D,B,94.69967468694645,46.02312810677259,0
Hindu,Male,Veteran,Black,-61.77090658034755,182.50656206643015,-7.832091035924426,D,-46.63258033114548,C,D,-4.625079624274988,-15.95248791959922,1
None,Other,Veteran,Hispanic,10.620098106042274,-36.83074066962712,-9.166249660010148,D,201.7735100796223,A,A,112.44390397808041,176.436157219144,0
Hindu,Male,No,White,91.79381703490638,-55.089625488422854,-34.07759626051118,E,-100.69444547781067,E,A,87.75088574705889,-3.7970317068763295,0
Muslim,Other,Non-Veteran,White,88.77334211510097,149.26380426356295,32.19925686634378,C,-178.92659877811036,E,D,-194.64288106886886,175.4540848949797,1
Hindu,Other,Veteran,Other,96.54083361036709,48.504977332460776,-65.12237336730632,C,-220.79691750006242,D,A,-66.49350782290303,87.05209673661514,0
Other,Non-binary,No,Other,38.94227614615808,147.6234831165916,33.69715738076491,D,34.63655035742021,C,A,-57.82787431348416,-223.64768603700674,0
Other,Female,Veteran,White,-28.882801003002218,115.51392063101034,-81.98879842756392,A,-91.15711103033112,B,C,58.01752546977392,-1.7738598912430439,1
None,Non-binary,No,Asian,111.11738552271943,122.04717404674837,1.6685046215234145,B,156.82397318313986,E,A,-70.6916434554337,-89.85653248093945,0
Other,Other,Veteran,Hispanic,-40.564534571371766,-28.768379109256077,2.199828938766174,E,41.69558249041609,E,C,-12.212397204595215,-29.096106267324696,0
