age_range,faith,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
18-25,Jewish,B,A,E,B,-117.3319908353448,A,11.04568420957133,D,C,C,A,59.506563862888015,1
26-35,Jewish,C,C,C,E,-157.30752487788314,E,-10.318989234109772,B,D,E,B,171.50106596828897,1
65+,None,D,A,D,B,29.997763563817248,E,61.09492364634577,E,D,B,A,-89.80907336450508,1
26-35,Buddhist,C,A,C,B,-52.309591632935025,E,10.827040906613359,D,C,D,B,-86.02550211555847,0
18-25,Buddhist,C,D,A,B,-147.19616161883076,E,-84.36521145277088,E,C,D,C,-49.78050135111246,0
51-65,Muslim,A,A,E,B,-9.180208339112959,D,-171.6456020024007,A,B,D,A,5.728155363195965,0
18-25,Jewish,D,A,B,A,126.63559150404593,D,-9.662399928789768,B,D,A,C,-7.289724849144854,1
51-65,Christian,D,C,A,E,-44.892170984575145,A,88.77345123726779,B,D,D,A,134.95567789488024,1
18-25,Jewish,E,A,B,A,22.05380965644809,B,-65.59253739804876,D,A,E,C,-3.350607767020111,1
51-65,Hindu,C,D,A,C,64.88956196126296,B,65.1115366243947,E,B,D,A,166.79187004956987,1
26-35,Christian,E,B,D,C,170.91340449320626,C,26.872345978584384,A,B,C,B,-153.93630257885812,1
65+,None,A,D,B,C,81.87753727014496,E,-10.546497610498282,C,B,D,E,30.865213432561937,0
51-65,None,D,C,B,E,-55.68748741343956,E,153.58772455392392,B,C,C,E,-102.40612362517645,0
18-25,Christian,A,D,D,A,-196.70166504631092,C,-32.20863794183753,C,C,E,A,166.06095377352335,1
26-35,Christian,A,D,B,D,-26.529924734721398,B,-126.3824264711062,B,D,B,A,-181.36427506662855,0
65+,None,E,E,E,E,152.0943304922752,C,-43.49289308610014,E,A,D,E,43.66383184829379,1
36-50,Buddhist,D,D,B,A,33.43019123104123,C,-61.98079425145799,D,A,A,E,-32.39929376173967,1
18-25,Jewish,A,C,B,E,27.597870507908667,C,-49.78123540377505,C,D,B,A,31.806991399671546,0
18-25,Muslim,C,A,E,C,-6.093462431521293,D,-54.70860412902265,E,C,A,E,-13.83173903300954,0
36-50,Muslim,C,D,A,D,60.41757968888896,A,184.31216427437042,E,D,D,C,44.88544897108781,0
18-25,None,E,D,B,A,-152.1942432054108,E,-2.333849966364772,D,E,E,C,-31.083179914373392,1
18-25,Hindu,E,E,C,A,-50.8705848189509,B,50.82346044901676,A,B,E,B,37.74550387981288,0
51-65,Jewish,D,D,B,C,0.9260877419091377,A,-50.55257903776048,C,E,A,C,188.4511113941165,0
36-50,Christian,B,C,E,E,-70.46900787525956,A,-14.916269194171816,B,C,A,A,147.36403356538275,1
36-50,Jewish,A,A,A,B,20.074632179852287,B,108.05090065114914,A,D,A,D,107.31033457340762,1
18-25,Other,D,A,C,B,12.481508040613457,D,37.204261493067484,A,A,E,D,299.9979974227199,0
36-50,Muslim,E,E,E,B,-31.12428030681496,E,-10.764267511753681,E,B,A,E,53.2683727011381,0
51-65,Christian,D,A,C,A,8.480935003317583,D,-120.98385191617412,B,A,A,C,-287.72954682334984,1
26-35,None,B,B,C,A,121.26200903985635,B,-5.840158553282273,B,C,D,E,45.728230379399015,0
18-25,Christian,C,A,C,A,143.57671546208653,A,51.2709794866191,D,A,B,A,-136.03346980698086,0
51-65,Jewish,C,A,E,D,30.677473004857177,A,142.08815022240125,B,A,E,D,188.02675014537078,0
26-35,Other,A,C,C,E,-27.894357367897353,C,-270.7715564230279,A,A,A,B,18.344439876791668,1
26-35,Christian,B,E,E,E,81.65118086070005,D,-155.9080444175026,C,E,D,D,-59.73351517309242,0
26-35,Hindu,A,E,C,B,-115.6076552070966,C,-118.60222286887524,A,D,A,D,32.06565997205996,1
18-25,Jewish,C,D,B,D,-136.793481017519,D,68.19780412559729,B,C,A,B,-39.638677221360474,1
65+,Christian,B,D,D,C,140.957543509073,A,5.738995692106053,D,A,A,A,47.1166041271031,0
65+,Other,E,C,B,D,34.55617882413618,E,-4.884516194228333,D,E,A,B,-89.95326998959386,1
36-50,Buddhist,C,C,B,E,31.939860908486224,B,-63.65690916673326,C,B,C,C,26.145845877734974,0
65+,None,E,D,B,A,91.62623553410938,B,208.5589633122558,B,D,D,E,41.56244016155383,1
18-25,Jewish,D,B,C,A,66.33551263662541,C,42.44719765544501,B,D,B,D,198.0818734409567,1
51-65,Other,A,A,D,B,-46.86393792051531,D,-31.491086041601424,D,B,A,A,-47.90842485934128,0
51-65,Buddhist,C,B,C,B,-2.360745759561013,E,66.4170163909976,A,B,A,D,28.883115909170183,0
36-50,Jewish,C,B,B,D,23.122552422551244,C,68.86816616118077,E,D,C,B,-17.89176542529443,1
51-65,Hindu,D,B,C,C,-96.01075578735367,B,-70.88734922264479,C,C,D,B,72.86006440303639,0
51-65,None,A,E,B,E,21.109884700417282,B,114.26210694064835,E,B,C,A,165.7059591152715,1
65+,Other,E,D,D,A,-104.66726721047937,E,-86.33999326584912,D,A,C,B,55.33322026620306,0
18-25,Hindu,C,B,E,D,31.278554936624715,D,42.755153782063445,B,B,E,B,141.07456855757388,1
18-25,Jewish,B,D,D,E,-98.98505959270209,E,107.40621008860367,A,D,B,E,32.080204131712286,0
36-50,Christian,C,A,E,B,58.508287034274,D,11.859163608335372,C,D,B,C,76.78019172068184,1
51-65,Jewish,A,C,D,E,-51.09638494972359,C,80.0351571287257,C,D,E,E,123.0715575507865,1
18-25,Muslim,A,B,E,B,22.08646133787345,D,32.433105760116916,B,D,D,D,-97.5342407302261,0
18-25,Christian,D,B,B,A,-31.406163061784255,E,102.86205731627192,C,C,C,A,-1.6210064573335954,1
36-50,Other,D,A,B,D,155.12493526447238,B,4.990832382337159,E,B,D,D,-180.93268704849945,0
26-35,None,D,E,C,B,-131.61084674549528,A,52.72452333091695,B,A,D,D,-125.8959335367559,1
18-25,Christian,C,B,E,A,74.39820514362331,B,81.82559315159006,E,A,A,E,27.21611269041464,0
65+,None,C,E,B,A,80.27353839649534,B,9.244077829095607,D,E,B,C,-73.98428835422092,1
51-65,Muslim,C,E,C,E,37.681387780373775,D,-97.65715772882314,A,E,E,D,3.5447420722035403,0
26-35,None,A,C,D,B,-84.43549303451327,E,52.81322621417588,E,B,A,B,-68.48258541912841,1
18-25,Other,D,E,D,A,102.00684256911141,E,37.81371841257874,B,C,A,D,-9.556543071570566,1
65+,Muslim,E,A,E,D,189.7817051040468,C,-79.19283308942751,B,D,D,A,-12.20231633272089,0
36-50,Other,C,E,A,D,66.56463446650848,E,-128.4688556272739,D,E,A,B,38.68569450305272,1
36-50,Jewish,C,C,D,E,65.46981193775241,D,49.62554409184247,E,B,A,E,-91.55438856517934,0
18-25,None,C,A,D,B,93.75101879536464,A,83.83813459274852,D,D,D,C,-199.52343499942535,0
26-35,Christian,D,A,D,B,-56.8128365743455,B,43.5670481660866,A,E,B,C,23.30397791004588,0
65+,Other,C,E,B,D,-151.77254122935958,C,75.48870400289482,B,A,E,E,150.60906586599197,1
18-25,Muslim,A,A,D,E,-102.33545348965436,A,-56.21568820346927,E,D,C,D,-165.77820682280867,1
18-25,None,E,C,C,D,105.60335557937057,A,105.92434814416238,D,D,B,E,49.53052362599608,1
26-35,Muslim,C,D,B,E,13.134471226236,C,92.73419466974266,A,A,C,B,185.69434574649316,1
36-50,Hindu,C,E,E,C,94.38010692652531,E,94.98822233509865,E,D,A,B,39.79665806394494,1
18-25,Other,B,C,A,E,-90.28008064637238,B,74.59322608044168,A,D,D,E,80.6789307466236,1
18-25,Hindu,B,A,E,A,-155.90113187993205,E,-172.8713160582526,E,B,D,A,-68.25735892162403,1
26-35,Other,A,E,E,C,-173.57720473217034,C,-117.06332145050446,A,C,E,B,-5.818270123607049,0
65+,Hindu,D,E,D,A,22.185447093157997,B,115.72026060153871,E,A,A,C,-11.933175184612072,0
18-25,Jewish,C,B,B,B,75.35476579528269,B,-56.729621145547235,C,B,B,E,18.55338509933314,0
65+,Jewish,A,D,D,E,-15.20224102666127,C,-17.54517827597625,D,B,D,A,-48.22396794468558,1
18-25,Other,D,B,D,D,-91.78270308633088,D,54.80145689673357,B,A,C,E,-139.99473151373914,1
26-35,Jewish,D,D,E,C,47.84669624647075,E,-44.16135536941804,E,B,B,C,125.19671488115793,0
26-35,None,C,C,E,A,115.17503240640445,E,-5.2847946947514854,B,B,C,B,135.8465098397134,1
65+,Buddhist,E,D,D,A,67.00442372838712,B,16.103825211018883,A,E,B,D,-33.14275251439325,0
26-35,Christian,D,D,A,B,-90.52287664206482,B,-87.6880387818986,C,D,B,E,13.69793697925752,0
26-35,Other,E,D,E,E,140.43740392292113,E,-62.9375937990368,C,B,C,B,91.81093439087257,0
51-65,Other,C,D,D,E,-111.82845946992366,D,-107.17209876353706,B,D,E,B,20.388942614286933,1
36-50,Hindu,E,C,A,C,164.8781748790079,A,-11.685878574340174,D,B,C,D,43.61004970442875,0
51-65,Jewish,E,E,C,A,7.119017318857322,D,1.3147100274655856,D,D,D,B,-41.15921087079917,0
26-35,None,B,B,E,A,28.59023304886537,E,97.6943561247132,C,C,E,E,-60.96780668414823,1
36-50,Hindu,E,C,A,D,41.62383361008889,D,22.059140487154906,D,A,E,E,60.111277104291986,1
18-25,Christian,A,B,C,D,-115.45357991089298,A,118.25588544305161,A,D,D,D,67.26061859401118,0
51-65,Jewish,C,A,C,E,77.64340933101427,C,-69.05647866316448,B,A,D,C,-6.341179287831047,1
26-35,None,E,A,C,E,36.11820448868464,C,30.83583030394039,E,B,E,B,115.47714850168819,0
18-25,None,A,A,D,E,70.1133208916397,D,72.42020486075266,D,E,D,B,-50.4072891543189,0
36-50,Other,E,C,C,E,65.9032067741337,B,2.3398428512553644,B,A,C,A,-41.64644068350443,0
65+,Hindu,B,C,A,C,114.37992280302001,E,96.40446142932177,B,C,B,A,199.36674725157613,1
36-50,Christian,D,B,B,C,-65.10057496391845,E,-47.47149853153481,B,B,E,E,12.461801908394058,0
18-25,Hindu,B,D,C,E,9.104878020557173,D,-49.933091936654506,A,E,B,A,17.238589042285493,0
65+,Hindu,A,A,C,B,84.72626747342588,B,-66.92392319164836,B,E,B,C,27.836869011654496,1
36-50,Christian,D,B,C,B,-91.90474364592494,B,-134.25635088501636,D,C,D,E,-74.32951091609242,0
26-35,Christian,D,A,A,A,24.950192417605006,D,14.095139017285591,C,A,A,D,57.895851310927426,0
36-50,Jewish,E,E,E,E,31.471190975996127,A,17.26461760058448,B,A,E,A,-31.00867190614866,0
18-25,Hindu,B,E,D,A,-119.01995669758045,D,-62.632501991250365,D,D,B,D,-89.68270605146269,0
26-35,Jewish,B,E,A,E,-6.929321238948728,D,2.000254425252069,B,A,E,B,-43.64269285156378,0
51-65,Hindu,B,C,A,D,20.248969697437552,C,-39.24934799484422,D,D,A,E,221.3414571442277,0
26-35,Muslim,E,E,C,D,-39.028729242291064,A,11.197217688751847,A,D,B,D,-21.061826554477513,1
65+,Buddhist,D,D,D,D,134.19532774160635,C,21.271807155013832,A,A,C,E,-29.369627184618903,0
51-65,Muslim,A,A,B,C,-63.034620759985714,C,-185.57169650448674,A,A,A,C,-89.51353086442192,1
26-35,Muslim,E,B,E,D,22.042154040425782,B,-33.33205229894081,E,D,E,C,-37.56060266796753,1
36-50,None,D,A,E,B,-170.90795146611077,B,133.21928533041455,C,B,A,D,-157.5107954227874,0
65+,None,B,A,B,D,108.36213992309094,B,-207.23843964122804,B,E,E,D,77.23486892122276,1
18-25,None,C,D,D,A,172.0950536787109,E,-21.499628634708856,E,D,E,E,-22.595140240547842,1
65+,None,C,A,D,B,-71.12050101373107,D,-30.1905195908487,E,D,C,C,57.934204475926556,1
36-50,Hindu,E,A,C,A,51.661228169450744,D,26.450607337997745,D,E,A,A,-60.92170089065883,1
26-35,Buddhist,A,D,C,D,70.17119717083999,C,-51.23040167049879,C,B,E,C,16.567954561328833,0
26-35,Buddhist,A,C,A,D,108.70153311894295,C,7.777702824591371,C,C,D,A,-116.74634881318408,0
36-50,Christian,D,C,D,D,99.31039281361028,B,-72.0101189645698,E,E,E,D,-38.91944264734472,0
65+,Hindu,A,D,B,E,-49.204189483362384,E,-94.38021173114835,E,C,B,D,60.64967096760336,0
26-35,Buddhist,C,C,A,A,54.53837613689437,D,178.90270001717107,E,A,C,E,-64.41714837357704,0
18-25,Hindu,B,A,C,B,-19.047343197218073,C,82.13226326592,B,D,B,A,31.726168487091865,1
51-65,None,A,C,D,B,29.71627057356208,A,-108.5529243928425,B,B,D,E,146.61528812097302,1
26-35,Christian,B,E,B,A,-26.750658429168826,E,29.625009514134792,A,B,E,B,63.59524743330256,0
36-50,Buddhist,A,C,C,A,-0.10581007010113333,A,221.12780053039748,D,D,D,C,58.795078072559726,0
51-65,Buddhist,A,D,C,A,-58.084037847887394,B,39.22202950154826,B,E,A,C,-73.04766899634093,1
18-25,None,A,C,B,C,-14.607733888717195,D,-103.67733520069149,E,E,E,C,153.00786763129096,0
36-50,Jewish,D,E,A,D,-45.057390621590734,E,224.12399058407203,E,D,C,A,-80.48355979024825,0
26-35,Hindu,C,D,E,A,-207.76100602675496,D,55.8990477539274,C,B,E,C,69.17267266110159,0
36-50,Buddhist,E,A,B,B,-92.7135127016044,D,222.9484256072626,D,D,C,D,99.8833001235084,0
26-35,Hindu,A,D,B,A,-18.582211927690384,B,15.050970733154772,E,B,D,A,-49.27821268316782,1
51-65,Muslim,B,D,D,E,-30.0684020018931,E,-233.6979937393373,D,E,A,C,-114.25441985950361,0
51-65,Christian,A,E,B,A,-42.221850475985406,C,-43.107415771758426,C,E,C,D,-35.541581148339965,1
51-65,Other,C,D,D,B,-82.91074378468696,B,-209.0562884832372,D,A,D,D,76.199264410284,1
51-65,None,A,A,E,E,89.56582254444672,C,-137.93250225668254,E,D,B,D,28.06598009498663,1
18-25,Other,E,A,B,E,-105.83932897856027,C,135.50569830893662,C,A,B,D,-111.93148371829835,0
51-65,Jewish,B,D,A,E,76.58464384108079,B,-39.07231287030981,C,E,D,E,-17.118587915339166,0
18-25,Christian,C,B,E,A,137.4770874655679,C,133.61180383972768,D,C,A,B,-16.258346869278977,1
26-35,Muslim,E,C,A,E,8.659785592415771,A,-75.12332672843064,A,A,C,A,186.43973940168826,1
65+,Buddhist,C,C,C,E,171.02819050331163,B,-4.11751347536301,A,C,B,C,69.98236612842965,1
36-50,Jewish,D,D,E,D,-167.40582312362585,D,-137.69881726213947,D,A,D,E,33.64365069458559,0
51-65,Buddhist,E,A,D,C,103.9960584551584,E,-131.7018003600299,A,D,E,B,-120.46815674568838,1
26-35,None,A,C,D,D,116.76107094397314,A,25.537782462794432,D,E,D,E,-10.911973919943174,1
26-35,Hindu,B,A,B,E,-146.85106056626918,A,-40.65973272413933,B,B,C,A,76.52090651435552,1
26-35,Christian,D,E,A,E,-4.158070902119341,B,76.98411867601244,B,D,E,C,-37.97305542917578,1
36-50,Other,E,E,A,C,-64.88989647654938,C,193.72645511284253,D,E,D,E,26.486049758593083,1
51-65,Muslim,C,E,E,D,230.10458495306713,C,-30.201649246242486,C,C,E,C,-106.87920267606646,1
26-35,Buddhist,B,D,B,E,-79.40881157678592,C,21.819781553124468,A,C,E,A,55.12561966748299,1
26-35,Buddhist,B,B,A,E,184.5884762350893,D,156.91451918003344,C,E,E,A,6.129940227689393,1
18-25,Hindu,A,C,B,B,87.06331426633969,B,-45.02825761085861,B,C,B,E,-48.12287778268928,0
18-25,Buddhist,A,A,B,C,-158.89100888607405,B,8.320548344692162,C,B,E,D,123.72249690397794,1
36-50,Other,A,B,B,C,1.3518197444510232,B,-159.16111990281294,A,C,B,A,57.01367403491875,0
26-35,Buddhist,D,C,D,E,-110.48871612458724,C,10.849435886951198,A,D,D,E,19.090344994292156,1
26-35,Buddhist,C,E,A,D,134.559820049074,B,114.95237273885562,C,B,E,B,-10.270394795936978,0
36-50,Jewish,A,D,B,B,-105.32814703942599,B,63.96970296083505,A,E,D,C,-127.36914172418992,0
36-50,Christian,E,C,C,C,4.694830136917043,D,-168.45698446577558,C,A,B,D,-28.947957823646757,0
65+,Jewish,E,C,E,D,4.002951946478552,E,5.149073015170716,C,D,C,A,-92.31551964567187,0
18-25,Other,D,D,E,A,10.078508001885222,E,-17.029690273651937,E,D,C,D,146.4961074168663,1
36-50,Hindu,E,D,D,B,-122.45784207399765,A,-189.15068677213728,E,A,A,D,21.5539204937541,1
65+,Jewish,D,E,E,C,62.380575782214386,C,187.3285346888041,E,E,C,E,119.68556914109986,1
36-50,Christian,C,B,A,B,94.17700753683008,C,75.74229625555061,A,D,C,B,39.54363230623999,0
26-35,Christian,E,A,D,B,-23.016986632446578,A,-26.59136571184968,C,D,E,E,-72.72773573150019,1
18-25,Other,D,D,A,C,-54.783340217922614,B,-35.27970347487505,D,C,B,D,42.985021314962545,1
36-50,Buddhist,C,A,C,D,-54.16424640576778,C,80.7053528116621,D,E,A,A,-99.39761856963999,0
18-25,Buddhist,D,C,C,E,124.64580635989768,C,36.53183852642527,A,A,A,D,-7.015771706882165,0
36-50,Buddhist,E,A,E,A,-78.62821151911821,D,-1.2113301228001767,B,D,B,C,-25.905423758307595,0
18-25,Hindu,D,C,E,E,95.48860907341177,A,39.28460598904888,D,A,C,B,-85.27389305446029,1
18-25,Hindu,B,C,C,D,-21.940014670980872,D,-109.48282157610632,D,E,B,D,-52.335062173169156,1
36-50,Other,C,C,A,E,28.215662762432558,D,-119.3530374078164,D,B,E,B,-119.36917689747794,1
51-65,Buddhist,A,B,E,D,106.92476944890437,B,26.689420810030285,D,D,D,C,52.976924377215816,1
51-65,Jewish,D,B,C,C,-9.063110654943772,A,-13.715084906699133,D,D,B,A,-232.6783620327361,1
36-50,Jewish,A,A,A,C,-208.05069522573706,A,215.98263502792753,A,A,D,B,56.23200873571814,0
36-50,None,B,C,B,B,-70.16191874286292,B,-7.175278316159085,E,D,B,A,97.58394229010338,0
26-35,Christian,C,B,D,B,49.88333537713808,D,88.08485769157629,C,E,D,A,-44.490912755874156,0
18-25,None,C,D,E,E,-250.40640065118444,E,-1.2432913917393869,D,D,E,E,-140.45931826730546,1
18-25,Buddhist,C,A,C,B,97.83406398381108,C,161.58326882728085,D,B,D,E,11.28431660199142,1
18-25,Jewish,C,A,D,E,-35.057111412525096,B,26.383280413464366,D,B,E,E,22.119601317334798,0
36-50,Other,C,D,B,B,-28.365845982539696,A,17.055080333048743,C,C,C,D,85.51122248357474,0
26-35,Other,A,A,A,D,-96.60132410216755,D,-163.36464303815887,D,A,B,C,-106.52526894863006,0
26-35,Jewish,B,E,C,A,3.794754014499814,E,61.117354627712025,E,D,A,D,-171.4216498562206,0
26-35,Muslim,D,D,B,A,32.82897537006828,B,141.23814326284764,B,A,D,A,-17.61040177369218,1
18-25,None,B,D,E,C,132.42021047403864,C,-87.64179556267584,C,C,A,A,19.503186419492888,1
18-25,None,B,B,C,E,-81.06772583259038,D,-133.87270211667337,A,A,B,B,91.51095758208702,0
36-50,Hindu,B,C,E,E,-193.16617456003712,B,-73.05557864788842,A,D,A,A,88.64281510376686,0
51-65,Hindu,D,E,C,D,-93.09747505122571,E,-117.63452939390793,E,C,D,C,-34.42534137037508,1
18-25,Muslim,E,B,A,C,-17.060932270710428,E,9.29479648603043,D,D,A,D,-208.17903923502635,0
18-25,None,C,D,B,B,171.2550130553366,B,-4.554896242224285,D,A,B,D,-147.85331187244813,1
51-65,Other,B,A,A,B,29.159951655400125,E,280.0642522070185,E,C,E,B,-96.2491862216156,1
65+,Buddhist,E,C,D,E,5.4536199832909675,C,-65.88606761335836,E,A,E,A,96.35859223821808,1
65+,Other,E,D,B,E,101.73962534430692,D,72.27862319079968,C,C,E,E,58.494836048335884,1
18-25,Jewish,A,E,B,E,123.17048835627642,D,-54.6802873334716,A,D,C,D,-130.0621755145324,1
18-25,Buddhist,A,E,C,A,-51.99638774538411,B,59.09926710474205,E,A,E,A,-60.41635666305356,0
18-25,None,C,C,E,E,236.98318655238765,C,8.751573896727088,D,A,D,D,-1.6417459237909777,0
26-35,Other,E,D,E,B,35.331426191093314,D,-81.00346227547526,A,A,E,C,-42.11844721647973,0
26-35,Hindu,B,B,B,E,33.29860452333547,C,-46.556677397643725,D,C,C,C,164.16107415196538,0
65+,Christian,B,A,A,C,17.583710063212504,B,51.81775550814785,A,A,D,D,191.47955122822748,0
26-35,Jewish,E,E,B,D,-38.976256881829904,A,114.55032910876122,D,D,E,A,-78.61363405929083,0
36-50,Muslim,A,B,A,B,-18.23288970719259,D,-49.53700055585259,E,A,C,E,188.03850388415847,0
26-35,Other,C,E,A,D,-8.230528830845065,C,4.807334147864433,B,E,E,B,-89.27194493358175,1
18-25,Hindu,A,B,D,D,77.41629342833541,B,-39.06452164136365,B,B,B,B,102.37024855099683,1
26-35,Christian,A,B,A,A,7.02181088113105,D,27.22417703524967,E,B,B,C,-16.64414706748661,1
36-50,Christian,A,B,D,A,-7.484421481770552,A,26.3871516450531,A,A,A,C,-138.74832024310928,0
65+,Muslim,E,E,E,A,5.1649142887784745,D,-94.98075308358587,A,E,A,D,84.71012361120081,0
65+,Christian,C,B,D,D,28.89339945332822,E,155.79532361964635,A,D,E,A,-63.95245286432883,0
26-35,Buddhist,B,D,E,B,-16.42129294274316,A,49.52269892424985,D,A,E,D,144.57137090988493,1
26-35,Hindu,A,A,A,D,71.12107034459187,B,-10.381803526441077,E,E,C,D,-0.8039748987598153,1
26-35,Hindu,A,C,C,B,-19.35881875164273,A,33.063628527461105,C,D,A,A,-124.55579698645471,1
51-65,Jewish,B,D,B,E,-98.05148673676686,B,-66.92831268893231,A,E,B,B,11.305476652996308,0
65+,Other,B,C,D,D,42.664183257109514,D,102.71805705911927,B,C,E,E,-9.494907460275842,0
65+,Christian,D,B,E,D,0.9477759769724184,D,100.00870025831705,C,B,E,C,-40.26404635334263,0
26-35,Jewish,D,E,C,B,83.83469831723643,B,104.14378363232987,E,C,A,B,136.15933333585372,0
26-35,Buddhist,E,D,E,A,-118.12281991633533,E,-59.0061329462783,B,E,B,A,-66.93362600145865,0
36-50,Buddhist,E,D,A,B,-154.63629744650356,E,-155.1073043874149,D,D,A,A,74.24854432198337,0
26-35,Muslim,A,C,C,B,-78.56284777082372,B,39.23170297361039,E,E,D,A,22.8620417983095,0
51-65,Hindu,D,C,D,B,-142.6245919608839,A,229.74060470164991,D,D,E,A,-97.55654808583667,0
51-65,Muslim,D,B,B,A,-47.36057893869041,D,53.68417460192347,D,B,A,E,60.294847006895125,1
51-65,Muslim,E,E,D,D,65.69915683212683,D,-107.78708012387588,C,B,D,C,-96.99645911741219,0
51-65,Muslim,B,E,D,A,-94.51383850460114,B,-204.4386435229321,B,E,E,B,-29.732018473183984,0
26-35,Christian,B,B,C,D,-85.1994290321662,B,-33.32967042412333,A,B,C,E,-92.80291046828793,0
26-35,Muslim,C,A,E,A,154.51755107123128,C,-4.030451940399152,D,B,B,D,-17.83342911187032,1
65+,None,E,A,C,A,-30.180962620142953,A,-267.95545332965685,A,D,A,B,48.83908698767048,1
51-65,Hindu,D,C,E,C,-10.753591477313398,E,183.85348259764146,B,D,B,B,49.55597244438692,1
26-35,Muslim,B,D,B,C,-3.6096313482799514,A,-85.0020908767752,C,A,D,D,8.935417927818985,1
51-65,Hindu,D,D,A,D,47.571897885801754,E,227.3000030265476,D,A,C,E,-53.632673172484665,0
65+,Christian,C,C,A,A,-93.69423210481992,B,92.8430690487983,B,E,B,E,-14.17144718918643,1
65+,Other,B,A,A,B,-162.69420274858422,A,122.174173306511,B,D,D,E,189.242890969916,1
18-25,Hindu,E,C,E,A,-35.472778003636975,E,-51.84595361860686,A,A,D,B,-8.593587897637857,1
65+,Other,C,C,B,E,-37.53253599262138,C,25.47292426227375,B,D,D,A,132.9352622021304,0
18-25,Jewish,E,E,B,D,17.95548189627402,E,70.32180010351617,E,D,C,B,-79.32004741998581,1
51-65,Buddhist,D,D,E,C,-108.69722199282532,C,21.1083974405059,E,A,E,A,-46.18847112593749,1
18-25,Jewish,E,B,B,D,150.5906935119273,A,-23.12470098707745,D,C,A,B,-238.27246743917172,0
51-65,Muslim,D,E,C,B,-53.69823801274778,B,76.52350875840195,A,D,B,D,-4.888016537818309,0
36-50,None,C,A,D,E,25.923557436090494,E,174.4439344470077,D,B,A,A,7.2662750591351095,1
26-35,Hindu,D,C,C,D,96.02140442907435,A,-102.42564088503785,E,B,A,B,-17.484741830509005,0
65+,Muslim,C,D,B,D,-200.6642675337063,A,86.90193571936187,E,D,C,B,34.01956352013798,1
26-35,Hindu,B,B,D,E,32.45913921778833,E,122.86016358758883,A,A,E,B,-80.08040091787232,0
26-35,Other,A,C,E,D,32.683654618211925,C,-21.707359494914456,B,D,C,A,12.149123033069117,1
51-65,Jewish,C,D,E,C,43.27559949155197,D,20.645116227466584,A,D,A,E,17.91226030058973,0
65+,Buddhist,A,B,A,E,-141.55860961372247,A,5.081488420436782,B,E,B,C,-177.93669530529294,1
51-65,Other,E,D,A,D,-98.57986820554605,D,159.17857021810426,A,A,E,B,-20.699584259236936,0
18-25,Christian,E,D,B,A,-135.09905529966423,B,153.54550257340975,A,D,A,B,-75.68597891460885,1
26-35,Buddhist,D,B,A,E,45.86599070458683,C,54.74002201256485,D,B,C,D,-44.98383435788476,1
65+,Hindu,C,C,A,B,-18.67969031497268,D,-242.1637763555621,D,B,A,A,-30.7450262420453,0
18-25,Other,E,B,D,A,-19.064079787481823,D,131.18724792566724,B,A,A,D,-72.6744984293744,1
18-25,Christian,E,C,B,C,106.24051379019255,C,-57.052000601574036,A,E,D,E,-8.30289411310288,1
36-50,Christian,C,A,A,B,21.33215641189301,A,46.070174427160474,D,C,E,A,76.14555789123656,0
36-50,None,A,B,B,B,-72.00972204754592,A,0.7069408026229107,C,E,D,E,-33.10606335316614,0
26-35,Christian,E,E,C,B,29.26827543860896,D,-7.405155558206919,C,C,E,E,-8.269101897627852,1
26-35,Hindu,B,C,D,C,38.133836585088524,A,135.97923763397407,B,D,A,C,105.09119648478841,1
26-35,Hindu,C,E,B,A,70.92629040201844,E,193.28363775720177,D,E,E,B,-131.4952764948385,1
18-25,Christian,B,B,C,C,-130.8194022789131,E,-47.26481368155831,A,D,D,A,122.816840267166,0
