religious_affiliation,race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Christian,Asian,-86.50171708059455,A,D,174.8780782366799,120.22024281624384,155.25517759031612,C,E,6.263228244745286,10.943594981315275,A,-213.7335131721063,B,C,A,-30.09532236666329,A,92.59535519618977,D,0
Hindu,Asian,-157.43278261967436,E,C,-40.84711800389516,104.38990160551089,154.65912560236356,A,B,-46.5695326370577,-47.19568129024686,A,40.43317454039478,D,D,C,105.14073190928923,E,69.07811362597623,A,1
Muslim,Asian,124.47913794380274,C,B,-64.018491577496,34.25709098126957,-121.23310495997204,B,B,69.90102158503915,-22.375504573665363,E,-42.999078898571064,C,E,B,56.8578215501858,E,-93.52318167040346,A,1
Hindu,Asian,2.9184541019798718,E,A,35.90034658573891,-78.55798802876389,38.04650111894681,B,A,32.85939827491565,5.100110146832948,D,-91.18961787865152,E,B,B,56.37962169518711,A,142.7101918735313,A,0
Christian,Other,-6.43604642958416,B,B,101.20901379281473,139.56441664007562,10.624535425185105,B,A,69.6237709543738,112.08457539989432,C,-51.13189048682143,C,D,A,93.48493751570854,D,151.95094503733623,D,1
Hindu,Asian,-183.14965615832057,E,B,-171.8991919629934,5.54291487575585,39.891692155743996,C,A,94.96164693518098,-126.89662509481619,B,42.04614767067519,C,E,E,-162.52438173206903,A,98.21461258507836,A,0
None,White,-19.97050279113472,C,E,34.735710833122134,18.12490273721187,69.18825503165684,C,B,13.915527833019315,-149.88301045011164,D,105.3644965030486,B,A,B,15.01738516585917,E,29.777851664219174,A,1
Other,Asian,-73.94741131234717,C,D,-42.902191934335214,-31.682190094717683,71.98273257352437,B,C,-116.34963436072599,-97.72096198537962,C,-178.87236045582176,E,C,B,145.16770022043747,E,88.01162828494984,D,0
Other,Hispanic,46.82191591028599,C,E,-95.16668120441028,59.97207351959732,13.771760686703564,E,D,-54.138859515199,137.20954234910664,C,123.72885340110248,A,C,D,-63.3625330327302,A,-82.38311888042593,B,1
None,Asian,165.37376975414674,E,C,-22.99728469082168,18.89750158134725,26.34070954225522,C,B,-96.6060658086696,156.90540759692334,E,40.75545116354205,B,B,A,-110.2042968918937,E,-2.8111823247675556,B,1
Other,Black,92.84027890330216,A,C,134.57053009717526,125.53927042155874,-71.79454007813645,D,B,-141.00882229937758,-6.953882615787636,A,-71.97713055157166,C,C,D,53.9372999329825,D,16.170773073317342,C,0
None,White,125.99505731693792,C,E,57.28581205060045,-51.33046405066914,70.61330551614515,E,C,87.14504128361492,-32.284982180633826,B,84.86268289423008,E,B,B,23.137628901608124,D,-77.85601310559468,D,0
Jewish,Hispanic,157.58676749022428,D,A,-169.8145318761743,-22.162377079818587,-36.28843537912705,A,C,-61.33769136431574,71.99422125972393,C,56.959572776259016,B,D,E,-99.10173471786558,E,-107.36798545116572,E,1
Other,Other,152.1298258114747,B,C,-75.37853314869193,-75.62893387746814,-27.720535824000432,A,D,-107.39754075518113,-43.502850539605035,A,-79.09538065039908,A,D,A,-107.68109795318064,E,-188.84914875253313,B,0
Muslim,Black,-77.4103710824906,C,D,-4.177056165652894,-7.395807741020531,-18.7432564098531,C,B,-31.523826110444176,31.896138699129885,C,-107.31050155788215,E,D,E,-233.36694709390312,A,-94.50501614748093,D,0
Christian,Black,124.29602736799362,E,B,-37.94416362852013,64.13579419666154,-22.978436773531005,A,B,-265.87022721233745,20.456972030635107,E,37.36712041204176,B,B,A,3.0507216828857016,A,-28.03490647852963,D,1
None,Asian,-85.68128633503167,D,E,81.23705117926326,27.617241946444764,-25.348066023562353,E,B,242.1433259839193,177.5714088973054,B,-147.9943746079993,A,A,D,162.78084762196602,B,135.57603368259365,D,1
Hindu,Other,-139.39883137598042,A,E,104.10913154001318,-22.062977617619204,71.91707130687504,A,C,-61.51519788998899,90.75260818611233,A,-199.54828561458672,C,E,E,78.55366683211707,D,83.0457238713982,E,0
Christian,Black,-29.1089632094995,A,E,62.53296035950861,284.3994483752112,62.384385950155554,C,E,4.827146810438768,-106.17454702779175,C,-69.0985795754979,B,C,C,111.36808377449728,D,-31.69721111560727,E,1
Christian,African American,73.55098983038373,B,A,-30.379078923750946,-132.1768345423057,-35.195182063497604,C,A,94.21025058784026,-68.4794806530601,B,41.4758280504146,B,A,A,-1.74206297904761,B,29.239785813640506,D,1
Other,African American,77.37947617247696,C,D,234.29444177142184,-77.74302611188995,68.62018038856694,A,C,20.105153831835814,-13.727065819179204,B,52.60789073176625,E,B,C,-32.64457297562584,B,-110.78468177162281,A,1
Buddhist,Hispanic,44.59796063598287,A,C,-100.14972174576768,162.48601908051376,-138.12108943414555,B,A,-119.50278216550483,-94.15177068600819,B,-71.88440226518688,C,A,B,-90.89143333304762,D,3.473046126212853,B,0
Hindu,Hispanic,-80.56114347662137,D,D,-70.54015111158425,-115.01007045267401,-9.749663677426522,E,B,-82.39279894960085,110.893174362674,C,1.7917156158756744,D,A,D,224.5360303406154,C,162.54102839554344,A,1
Jewish,Asian,-164.72026335568543,E,B,67.66848016229979,31.885106722999456,60.919461702942876,D,B,-66.96082926241161,-156.40769722598074,B,87.18099002470244,D,B,D,-29.433865630688384,B,-43.32512887087038,C,1
Buddhist,Other,-187.84890651940879,C,E,37.39024076141818,-308.09619750176694,-76.43326127358277,C,E,11.773516991437655,125.15763557676031,C,-109.23473575495284,A,E,A,15.18980851192811,A,-7.532250864646974,C,0
Hindu,Other,-51.09183242376819,C,D,102.19315638696533,-70.52086063459141,30.359157775489248,A,B,-9.679875168685742,28.118798650242923,E,-107.83304940869958,E,B,B,-74.54994010500488,D,-55.79041478516598,D,1
Other,African American,-266.42264711592003,D,D,114.62835463353265,-101.28903315024569,114.50232521993951,C,C,-206.0670995541937,-172.7595231849066,E,-77.95251688743147,D,A,B,-18.697087503954073,D,-107.91220688709014,B,1
Buddhist,African American,53.64318722255531,C,E,-245.26599448745534,-38.38957085887342,70.46879424756138,B,D,-50.81920610274471,-42.93427625213408,C,165.19118777085785,A,E,E,28.962034429942236,E,29.111587506577237,C,0
Buddhist,Black,28.60035867432293,D,E,-131.78972724075064,78.64579941615509,124.09366547850516,B,B,-24.406043347367884,-51.3289970414237,A,-66.83470635810407,E,C,C,-54.777559549433455,C,13.044170599052842,C,0
Christian,Black,-65.58212032196745,C,E,115.94661098351295,-5.317707006301186,-131.6098658043323,C,E,-98.20382496408816,25.57678350046832,B,-47.37687942171932,E,C,A,78.14098588705231,A,59.151198498427874,A,0
Muslim,White,19.906198650806186,A,E,16.58518781914939,99.48923520786647,-46.20008632120528,C,D,7.587218835793612,44.958536328392654,D,-144.4937673837297,E,B,C,48.32698042977253,C,95.95678550634213,A,1
Jewish,Hispanic,-17.579486468271156,A,D,0.8860371335035404,21.57983400718497,-14.427341615491118,E,A,9.560981932440162,28.28530597599117,E,-140.6321553360755,A,D,A,-59.37859542900375,E,72.93355129880351,B,1
Other,White,-29.184279391600725,A,E,-190.99118335965292,-16.742146544704354,-2.744319958477813,B,A,-40.2745736739811,-26.70669523095449,C,6.442300928852189,A,A,E,-164.8192223181646,E,-1.9526087480942187,B,1
None,Hispanic,-14.471528090119312,E,A,160.71366315903367,-108.16823303972456,124.5894123285544,C,A,102.75994682078536,-74.19657583664524,D,80.31273513158503,D,D,E,162.8612928899639,C,-221.52929467584715,D,1
Other,Black,-3.9163917380784876,C,D,132.61059406773452,-37.17501078362369,-91.68457180800762,E,B,83.1796244744139,-76.46713411798528,C,-156.75946805420813,B,C,E,123.16189658857407,D,2.331337443025274,E,1
Jewish,African American,13.849927074169205,B,A,-42.768595489658416,136.91715108578347,73.4643701798531,E,D,-103.86867984264852,104.36088435429373,D,-34.4314139528729,B,C,A,-62.92498143923978,B,106.47991856991203,C,0
Muslim,Other,157.00452277089886,E,C,-87.30188808367905,-20.164252815918754,48.70390397118787,D,E,203.98278243939427,48.19341706500555,A,59.57804411317006,C,B,A,17.985778943302275,E,-125.87787701126514,B,1
Jewish,Black,42.85816810628024,C,A,144.03333801596025,-27.34103635109259,-35.307424477276435,A,E,-162.13754374104815,-98.71265835723659,D,19.279905147930272,E,E,D,-167.09077648057306,E,32.51514544706278,E,1
Buddhist,Black,77.28895016601236,B,A,-19.848471810045623,39.699506421626175,-103.44830091977867,B,D,-38.22021628705061,61.67143557419637,A,-12.70289600952926,C,A,D,-67.45458400783518,B,100.04702232197515,E,1
Jewish,Hispanic,-154.86120020959092,B,B,13.472296892762342,-104.51477122124886,1.699631965784563,D,D,132.43084246365115,8.702749083773407,C,45.11690372745106,D,D,D,-57.67944810376131,A,-125.18550447609174,A,0
Buddhist,African American,-106.10557208223095,B,C,38.226331736529495,-17.584610996938984,-186.36873786203572,B,A,133.84254274978179,-27.900599284078453,C,-292.5806751568693,C,D,E,-2.0585523282055513,B,-109.1335889927898,B,1
Buddhist,Hispanic,116.08609507241925,D,C,40.63685880898146,114.35009267575249,-12.14426083865969,A,A,-13.494111568844142,-131.08076317196287,D,-76.68134092302986,A,B,E,75.16644438740582,D,-37.43408872724869,B,1
Jewish,African American,-110.60174793498696,E,D,129.19480382999274,23.573408543085414,38.49818720452097,D,D,126.59832534732416,-28.104762642881536,B,46.512779579379384,C,E,C,-71.43155137082185,D,-194.40978839190845,E,1
None,Black,44.53690144031054,C,C,-7.755221105498062,55.05890886029411,161.15334959278513,B,A,-110.3590383521531,-120.01536329317466,D,16.78726941388299,D,C,A,-108.42626223859301,C,79.37677755751841,B,1
Muslim,Other,-107.45226581583715,E,A,73.23264030955548,-103.22891213433054,44.358691208602956,D,D,42.44431500106832,14.25449690648016,C,-20.914546998186367,E,C,E,12.82875708810844,A,-1.036800399785001,D,1
Hindu,Other,24.71359226966574,D,D,-200.44823126082983,-87.0098849045881,-12.441766345311374,B,E,-46.51232792471905,-36.81090605222311,C,83.52060445218002,A,C,B,68.33039931580987,A,-66.98341380863529,E,0
Jewish,Hispanic,75.40269822826991,C,D,-106.26603182857592,-52.77388824340989,98.1014159981084,D,B,92.65757456619058,-36.99800125052262,B,-24.898859132564912,C,A,A,-43.56307957152372,B,-39.97426562662192,C,1
None,White,-44.524826320560024,E,D,-95.56135761893894,128.3531871141515,-25.810454003969348,A,A,-100.71435663424901,40.04789829010288,B,-19.892268915118123,E,B,E,12.049900818642715,A,-72.73501420725933,E,1
Buddhist,Black,40.475132399775134,A,C,94.60331388991854,87.01823839195471,52.75304638527327,A,E,43.57890065165474,36.98445633699502,D,-50.927274363183564,E,D,E,157.1550344389846,E,-121.50359058655995,C,0
Christian,White,-45.17671454814994,E,E,100.37516248857999,150.99662528421044,141.16622719274156,B,E,-193.5360215398089,126.64440602668637,D,-4.195661105792723,B,D,A,10.04399455058402,B,21.880877378521426,C,1
Muslim,African American,-16.324115069301158,D,A,-9.444940521420442,-16.236951383971363,71.06872759541756,A,E,59.49873969861174,7.752158060659697,C,-1.7000753158785915,D,C,B,-61.656952171736435,E,-189.16860891085224,D,1
Muslim,Black,30.059408941919326,A,C,-185.72590375979942,41.00448448391444,49.98098396282734,D,A,119.03045690730897,-90.18842868073604,A,-53.537230787796965,C,D,A,-71.85146149343879,C,-0.00910217696112825,C,1
Buddhist,African American,-80.02593196596534,C,B,115.56610402417033,-121.15531579712776,36.40014280022102,C,E,87.76689645974453,-242.63622347567585,A,330.24710422501005,A,E,D,102.81215649616044,D,129.28628413866653,A,1
None,Asian,91.72161207384582,C,C,298.5941545920301,-29.709062526685482,-4.408626041877248,E,A,-160.7959731264177,91.59848286787906,C,-83.76291578721766,A,E,B,80.82189824659122,C,-79.61973473124236,B,0
Other,Black,85.13794256809662,E,E,-31.029516897619413,-11.216360472005345,84.31827681460503,B,B,4.803082190417429,-51.722427007673986,A,-79.48169664349494,E,D,D,-163.27851092785198,C,-117.15653783364664,C,1
Christian,Hispanic,121.24195175249814,E,C,-112.82236602923142,-97.26003039150554,149.33623274071107,B,C,-57.3724983189841,111.36888303256616,E,75.10640268635213,E,E,A,-95.6554908362938,E,50.403085379076494,B,0
Christian,White,64.29532097656178,A,B,73.6260889060042,-67.29465717342617,56.32304062799973,A,D,-30.30245290745079,57.55387117417373,C,-86.74241138253798,E,A,A,19.38754996453585,E,118.09790280020852,E,0
None,Hispanic,-128.1532039186457,A,B,20.616719764863234,26.376744940461705,-93.75103451994671,D,B,63.001482255284515,-88.80230824003831,E,-55.64135796558338,C,E,B,181.328417080349,C,2.750967578450112,B,0
Buddhist,Hispanic,158.4693630245425,E,D,-1.233203293697845,-71.25148337915273,-68.66488923005129,C,E,-27.830956521633215,-137.08043738858223,A,-124.74864399610983,A,B,B,10.211491058951369,A,-2.4208026550966713,C,0
None,White,137.78051039775804,B,A,170.07115341286794,124.71931709380138,236.01502477410605,A,A,-108.0231224800366,-118.4236017436503,A,-54.93878629982405,E,D,D,19.806393274822685,E,-63.28255230909966,B,1
Jewish,African American,-42.17411073817981,C,B,42.24817610874383,22.13984654677156,-191.6258617281657,D,B,-153.38870929909746,-96.6954930214547,D,-121.02342147190308,E,D,C,-75.66793905042644,C,64.24267073734566,B,1
Other,Asian,-67.10627152872313,C,C,-12.80151818593081,80.22339006101141,-5.275722768317078,C,C,-63.61004962422131,-93.07376667886108,D,35.10359640913043,C,D,C,-6.1619386345018,D,59.743057437107524,D,1
Muslim,Other,123.83789757609587,D,A,31.632590869322446,-107.53241852692672,-107.2444817726037,E,D,7.722259497463706,18.680429069836595,D,270.2591735911191,B,B,B,76.02538839127492,B,-88.86157554508172,B,0
Other,African American,-53.70540975777819,C,A,29.752977261233777,-60.61979832456247,-139.5963095955365,A,D,-365.1019914924379,84.79317988136006,E,-191.35693982895313,D,D,B,-4.780364447957024,E,-13.438823889928786,C,0
Hindu,Hispanic,-100.60396201506107,A,C,129.78391547112457,-10.991728850674304,-15.343102107291337,B,D,91.084672747694,-97.7307665987321,C,-43.66312077577297,D,B,B,-90.33177042173901,D,-127.17687008960452,D,0
Other,Black,57.62796088369495,D,D,80.45626652488458,96.18660994925315,224.1473297774086,E,C,49.947058373740866,162.53516573336825,A,12.185859732451775,A,B,D,120.38736056977923,D,-52.870795180698735,E,1
Other,Other,-69.28275052058535,A,B,-67.18159273310627,-28.81089164503305,-71.84431431317844,C,D,57.45168411206816,128.06602564814966,E,34.068076382291274,C,A,D,-6.858613773362915,B,-138.7691423684541,B,1
Buddhist,African American,-22.520697378430906,A,C,-166.5195711163562,169.69987034937543,89.35810035208436,C,E,203.0206461082947,-25.286984611813207,D,99.72836183769179,E,A,E,-144.22409401970046,C,82.92830013649959,B,1
Jewish,Other,106.09421114635906,B,A,38.22173141599588,172.121794303945,-4.597581323344796,C,E,10.51535532847728,22.28545427865005,A,140.35263670676375,B,B,A,-76.1099593187761,C,12.036972205064023,E,1
Buddhist,White,-189.1424578801802,A,C,-72.76420358674035,-111.4683731648789,-69.61067685740191,E,E,20.311063458668077,11.519414061572993,B,-7.22511138978171,E,B,D,67.21999247185893,E,45.63893074962977,D,1
Buddhist,Hispanic,84.87682316403877,A,E,104.60345482947524,0.9762407756077103,-8.028660893440644,E,D,60.59236842603386,-38.669475210117795,B,-175.63161769918665,A,E,C,-88.9614229871677,E,-29.249420741128805,D,1
None,African American,-80.89010628367494,B,C,-31.574067954688832,80.69074286196461,-155.81674930189428,D,D,-63.34257151210173,-111.12110386940009,E,39.5275444397629,B,E,A,109.68624860328309,E,-48.43668139863106,C,1
Christian,Black,5.218823096809719,B,C,-11.115432750579156,-65.91038604570232,36.78863138542175,B,E,-116.93528982456507,165.6030525513158,D,236.53023470693446,B,A,B,-101.40603860112762,D,-6.86918060441042,C,0
Other,African American,183.55901669188725,A,E,138.12951965350035,-83.05060258473192,159.8307086713717,B,B,76.76388967790825,-25.5886752732516,E,-74.42387656451749,A,E,E,-3.1664395665921523,B,15.717547254406355,C,1
Buddhist,Hispanic,113.29851475878223,D,D,-84.92460971439164,94.51712108988775,106.41593488151184,B,E,11.15594908357818,17.47529473054717,A,14.704204132043952,D,E,D,-97.2172518437255,B,105.61183217878943,D,1
None,Black,-78.37125252896465,D,E,-2.459737995043001,53.57321224875242,38.73866022750562,A,C,140.38208082717748,-28.21033635474904,D,-48.686465164642264,C,E,D,22.21248955578836,E,85.39161995366638,B,1
Christian,Other,-51.20752612614756,B,C,-82.1001829064772,22.07589641698342,-46.2700834319538,E,C,-85.48954879037699,187.84680625240247,B,-75.35429093782298,B,E,A,-96.69488333210755,C,14.701950517094476,A,0
None,Other,-40.70990234904203,A,D,-113.08562769987178,50.895078849569764,-107.31843077328662,A,A,40.18171138606283,-179.47153667216654,B,99.57425267699315,B,B,B,-117.18554956567391,E,-120.13398922597179,B,1
Muslim,White,68.6922362348823,E,A,-62.851206951704775,-187.5406936378488,149.90107349986704,B,B,-57.95282415636592,-89.55022427499571,E,-25.86582609425288,E,D,D,96.198435176462,C,173.33229952596702,E,1
Other,Hispanic,38.55602590180715,B,C,36.161395766166194,89.55889683161378,41.072443366382274,D,A,28.315542635039172,-32.683987292727466,E,90.80327187323925,B,A,D,22.979739403256755,C,-89.85849800917708,D,0
Other,African American,4.125564079059421,D,D,104.63184386031756,-72.37061285969682,102.86708569265875,E,A,-74.2057632247525,-158.5270997101859,B,-33.23875553268613,B,B,E,-27.709239317500433,E,-43.04051739911559,C,1
Other,Black,-110.44823691649658,B,B,-212.68001546332238,-14.287692829756423,17.371141552810457,C,B,-61.76994133498308,51.61072165688413,C,-159.34415047084056,D,C,A,85.10249814793008,C,-1.669984166873107,D,0
Christian,African American,67.73332459397785,E,A,99.48599428355493,76.97365070860963,18.2167914472187,D,E,68.05112731102064,110.24434275411312,E,12.904694516597287,D,B,E,5.534868141896621,E,79.72236590009676,B,0
Other,Hispanic,38.99062398320285,A,C,203.7939668436592,101.40055969499441,140.60484473874104,A,E,63.42097535417158,74.36022477557688,A,19.70041199982596,A,B,D,-59.38634723158813,D,25.631991394878774,E,1
None,Black,-0.5269475510772287,B,A,-209.6995713909599,270.2018897126369,20.082682983271617,D,D,47.48911163826042,103.97148018424174,D,-165.83307073150718,D,E,A,16.609524016758208,E,115.96559989430683,C,1
Jewish,Asian,56.75823718318716,A,D,62.37175709974684,128.5347972605144,127.97004834091759,E,B,-97.64471406022379,-83.50833287106086,E,-15.259371726559856,A,B,B,-82.42148103610175,C,2.951786023445805,C,0
Buddhist,Other,46.959901896439646,A,D,124.53759987093215,116.84661324433804,10.964773993848667,D,C,44.302435484221945,-12.580649629761972,A,-103.97886605909525,C,B,B,-100.28016798651447,E,-9.393507940807613,C,1
