Veteran,genero,age_range,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Non-Veteran,Female,18-25,Other,12.413629608998331,23.62970708729475,B,24.85852729971536,249.63931999730153,-61.10519008905375,1
Veteran,Other,51-65,Other,-22.786338019431046,87.25892109871106,B,-21.989322807152913,153.399359473781,-49.04312734993861,0
No,M,36-50,White,-88.5534582825854,-87.35541799055139,C,112.47145134142735,-165.70501939567214,121.84842904269972,1
Non-Veteran,Female,18-25,Asian,-54.04012872645574,29.56005263930564,A,61.31171309003389,0.4369377003098621,-15.27853896758607,0
Veteran,Female,26-35,African American,0.9935717272489588,26.6453727598069,C,-156.29089791504023,278.9149204936422,-46.57507656969102,0
Non-Veteran,Other,26-35,African American,76.41375982760887,2.233726714829784,E,78.11124680462508,50.180101177582095,-47.63712294055667,1
No,Other,65+,White,-112.56368660254223,-28.60149431355053,C,-26.300400412797774,174.24479191691015,-51.10814443969862,1
Veteran,Other,36-50,Asian,87.97218283682639,-42.44973908650972,B,-58.80228408077709,55.56144504813355,-81.60659741759332,1
Non-Veteran,Male,18-25,Hispanic,-52.488415847809435,186.58333920273273,D,94.98771587305657,-209.46583025362574,111.06568692720282,0
No,F,26-35,African American,166.1906540210041,-36.532988607627985,A,-98.91217372932554,158.51222059739422,-82.61542045929025,1
No,Other,36-50,Asian,-183.68662425908434,87.20606187284942,B,-28.228824522653785,46.295168235578316,-12.668951438605655,1
Yes,Male,36-50,Hispanic,99.11368317550277,-81.39779039351137,C,293.5588393986164,-34.357038375127466,38.37048838796014,0
Yes,F,18-25,Black,-175.9964837321377,-178.3990233221198,B,43.276523075950315,73.69874621535591,-115.78058656993787,0
Veteran,Male,18-25,Hispanic,-23.350959845711696,70.16238769584909,E,26.26321303659602,61.594481154364445,11.818979324308636,0
Veteran,F,65+,Black,138.82441524092067,-161.0590414554939,A,45.377425532486406,-79.24179578909587,42.90235711424148,0
Veteran,Male,51-65,Black,-147.25632657873578,-6.6062630875045185,A,-41.61590869310907,-109.06055004439459,-33.25693437607334,1
Yes,M,65+,Black,114.35986726108669,-92.47083730271646,A,37.522001527818524,135.22022359396402,148.54363244318316,1
Yes,Non-binary,26-35,Asian,24.45821572529,-40.146332232405584,D,4.5869983628728255,-45.45316214634997,188.09440418169137,0
No,F,51-65,Black,34.967570352282586,45.53576652040114,A,-84.4333152801804,24.254067765811786,3.2989392741974566,1
Yes,Non-binary,26-35,Asian,-68.8499250679404,-14.936321607799966,E,5.093070567409566,-60.69063711192474,-44.58361609867247,1
No,F,51-65,Asian,-77.29506374917322,-49.01510159434597,B,110.31098957256418,-85.57182321200119,99.58834869819411,0
No,F,36-50,Hispanic,-74.36074329655047,-48.24432627911514,B,85.34422657801397,-119.27428027501044,66.18072447037126,0
Non-Veteran,Female,51-65,White,-27.054114889702984,203.85221474311135,A,-141.33520611558893,4.702811255250719,-206.85256561701286,1
Yes,Non-binary,51-65,African American,-41.72416636228673,103.4249768373686,E,75.47856295750796,63.822913273475756,25.573575041543272,0
Non-Veteran,Male,51-65,Hispanic,-288.2465692863548,-97.39119411197363,B,74.36710420836604,10.350542381638135,-56.06074455642913,0
Yes,F,65+,Asian,-164.53063307375336,-42.86997737055508,A,277.0649457550928,-15.639332753417554,-20.347739874708413,1
Yes,Other,65+,Other,-80.27595839485329,8.220455706235064,B,56.58467407166474,-125.27979665532717,115.5082282897028,0
No,Non-binary,36-50,Asian,10.412222856037388,-59.56003356986371,B,83.96202903688066,132.24768147993223,-202.97901950595963,1
Yes,F,51-65,Black,-2.974691557421874,-90.29666191837306,D,101.3307125526423,-24.045324666449797,64.91846894268424,0
Non-Veteran,Non-binary,18-25,Black,-81.6730119688247,144.61212497652295,C,100.11086448382041,7.518156063139052,29.01885730389108,0
No,Non-binary,18-25,Black,85.9149604650275,-38.06542565467497,D,5.924078711139319,119.48778930303543,-184.1950420079542,0
Yes,Male,26-35,Other,-160.94525902547733,-214.2412449645958,B,77.0442681265036,11.864430578352794,189.26792805386586,0
Yes,Female,51-65,White,1.503993311252645,-98.35167350687416,E,66.2659430668798,12.119656793813393,-53.08864017894184,0
Veteran,M,51-65,African American,-2.854296391137716,-160.9683932986986,D,14.420329054821096,-75.1226693911907,8.767977494980272,0
Non-Veteran,Other,51-65,Hispanic,70.14712678426507,98.95694019124484,A,-97.57841160022262,-148.26765488542048,74.90660312128125,0
Yes,Other,18-25,Other,13.373029511080103,-178.9014758000723,C,-55.264179109607795,-85.14785901561757,184.0909688315868,0
Non-Veteran,F,26-35,Other,-24.033327209877502,-152.78576216953138,A,-64.4743129984316,-58.4452556260176,-9.607950616802976,1
Yes,Female,65+,Black,-66.92111695824225,-100.47269850641524,A,-187.79683748571182,-108.55023353112338,-65.71135511270215,1
Yes,Male,18-25,Asian,64.00165468218434,44.43985926882322,C,-54.213468056598714,-66.89289170422032,76.55423998119613,0
Yes,F,26-35,Hispanic,53.08891547229414,89.05440743881506,C,-50.588731383616036,-98.7570533739171,-40.172463473163546,0
Yes,Male,51-65,Black,8.9184183420879,31.593890587065854,B,-100.33414675510535,149.11961310164435,-32.4875599433098,0
Non-Veteran,M,51-65,Asian,73.147247300433,-62.8503255121506,E,-21.128725220963005,84.51333648569744,258.4702724907573,1
Yes,F,51-65,Hispanic,51.82127395645204,-1.8768639000522644,A,16.7014057190136,-26.804975531115737,28.261945322524372,1
No,F,51-65,Black,4.459269447191889,22.0556057076694,D,139.15563710276933,-201.21628825443742,-33.90628148866304,0
Veteran,Non-binary,65+,Hispanic,-124.2400471155479,68.3192574557478,A,84.94366658540497,-175.07621642717973,119.32870759093032,1
No,Other,18-25,White,74.66130261202156,164.1085094562077,A,-27.11240028317273,-63.09123750833414,-48.88464757248236,1
Yes,Other,51-65,Asian,-132.0730969595766,4.396499133654636,B,248.44402377263296,-36.51709727708036,170.54651912728522,0
Yes,M,18-25,White,19.563033667802024,60.045944213029756,C,37.9385202334603,33.71648177343944,58.87833760472764,0
Non-Veteran,M,36-50,Black,8.057179755587308,-20.37476259430688,A,-43.32772339608314,-129.55100163488,-3.066846662408375,0
Non-Veteran,F,26-35,Black,67.50731374701037,-8.673978715711772,A,37.7490784109118,46.81262316185247,-50.74764118633912,0
No,M,36-50,White,-7.348460385692891,41.53269955714837,C,218.11464560311592,-10.732364791340402,73.64162920286299,1
Veteran,Female,65+,Hispanic,-38.22653933156916,-47.29046527907499,D,136.06901616365352,-120.87329214176276,-70.1539577102676,0
Yes,Other,51-65,Asian,-76.43435542507517,11.43637108339655,C,-124.32623025897355,42.252278109866126,-89.58954536993619,1
Yes,Male,26-35,African American,-19.29669537180031,45.98707814857554,B,44.26237062809879,-9.792539230490439,124.19858956133318,1
Non-Veteran,M,18-25,African American,110.9721041012434,70.38625834717938,B,215.39093578249978,-64.83643666594313,-77.73557039527606,1
No,Other,65+,Other,97.78544838016727,42.83618503017914,D,62.4059125612873,-60.99760536888296,32.21440795594711,1
Veteran,Non-binary,51-65,Black,-17.130864714228633,41.32374364052557,C,16.610826739508862,-153.54133249513788,102.95772562023373,0
Yes,Non-binary,65+,Black,126.95846392726295,-60.83982488994268,E,-5.4070735710785955,-50.61720186707879,98.96805594623567,1
Non-Veteran,Male,36-50,African American,43.148015148048295,-121.18178704550175,D,-224.46434085994116,-100.77166790239214,-21.686139703259872,1
Veteran,Male,65+,Hispanic,-40.87658053149364,-78.90859846510723,D,36.89895370728349,-181.93713942330626,119.04901270629615,0
No,Female,51-65,Other,-30.531191496290404,-87.34691579553979,B,-63.196646421657796,98.17938174721638,-19.32110693094358,1
Veteran,F,36-50,African American,-24.336449767549855,-138.27080166271713,E,-106.45357556261183,-233.17792929114214,187.72817821999388,1
No,M,18-25,African American,-48.85767827241565,112.60554192505128,B,58.26345979757426,76.40561605813437,-63.046094640961584,0
Yes,F,51-65,Asian,-7.346017965200459,69.11332856351197,C,-1.1311126282191273,103.23751446668471,6.898034546011549,0
Veteran,Other,26-35,African American,61.08891431397695,49.32114696886374,A,-206.22265427238017,-129.67038984232127,-127.32232634623153,1
Veteran,Other,36-50,African American,-90.29248162451391,-37.6362599290385,C,-84.70873468134661,139.2486858454924,-60.37278172062048,0
Veteran,F,26-35,African American,-164.25398554393442,225.8732371604398,D,-84.78434607388611,15.326306177300172,-32.47478802883518,0
No,Non-binary,51-65,African American,124.28144437215059,-62.20648889790513,A,-135.72195895262166,50.808922614513165,-11.053674969973864,1
Non-Veteran,M,51-65,White,192.04085186032924,-40.25817449873863,A,65.20201104980174,-139.94403319889992,-157.958871623373,0
Non-Veteran,Non-binary,51-65,Black,-21.438075176569626,69.43853732590463,D,14.050256863211471,80.6517997863883,-93.24423316900115,1
No,M,26-35,Hispanic,51.12381560252018,39.00921068652444,C,197.90999294760044,54.25972880985851,67.95080677829914,1
Veteran,Other,51-65,Hispanic,-21.479899766225614,-51.747820501480724,D,-197.927035179145,-96.90629402600639,-113.93834173029538,0
Non-Veteran,Other,65+,Hispanic,93.78316923044247,21.392150315818718,C,-91.51426333518158,46.53604964575139,138.1505653776776,1
Veteran,Other,51-65,African American,39.613398069729236,-100.47176678577581,E,-26.452393217376862,104.96684016561679,74.26727701467875,1
Veteran,Other,51-65,African American,143.07945923741175,113.08825259078685,C,-16.199539743294057,108.23491922907903,-34.57963687319382,0
Yes,Female,65+,Hispanic,18.58234242049335,-80.59118318509051,E,73.9119689991202,78.75332567337335,-17.430155604629675,0
Yes,Other,65+,White,6.514637509681936,-105.98346309974691,B,30.669881327113103,-153.31771618067916,-38.43257153842144,1
No,Non-binary,51-65,White,-84.43031888499374,92.42751690252187,A,-48.54107672141933,-87.38097989701042,-37.12626942017109,1
Non-Veteran,F,18-25,Other,33.58600235534047,-34.63998791443233,A,0.6243407897302506,263.7033632784615,-56.145192844022965,0
Yes,F,18-25,Hispanic,21.084978106488656,101.78002597150729,B,98.40893592357884,155.38077186514485,-62.927898060539945,0
Veteran,F,51-65,Hispanic,127.18668766734295,-67.29888772915203,D,-19.480685500384418,-217.14833299760005,85.28239784444955,1
Non-Veteran,Male,36-50,African American,73.78157253849729,-60.93451838733479,C,-172.64611781408036,-41.25307369297249,4.314358907059947,0
No,Non-binary,36-50,Hispanic,200.90031538027424,84.85487518465011,C,28.033720931639404,239.7093304150723,-101.246147895696,0
Non-Veteran,M,51-65,White,-36.32388498516374,26.02173782102521,D,-121.09499013405159,-207.72196786035525,-95.60680510553954,0
Yes,Female,51-65,Asian,42.10911968316539,38.72698433340391,D,-36.33930273974848,29.429856606172116,89.86654560253277,0
Yes,Other,65+,Hispanic,-101.28740062750012,-124.37629098966721,C,11.562011441324396,74.3834313257742,95.81059815613784,0
Yes,Non-binary,18-25,Other,118.66080618083184,-15.145255252439533,D,11.867403774009121,-108.38143329374437,-12.604010485296435,0
No,Male,51-65,African American,-80.65336614151727,-22.877602547797675,C,-194.1783556729944,88.3605409285557,25.48901498209189,0
Veteran,Non-binary,51-65,White,130.07501069699464,-37.96086112200011,B,5.5120066434071955,5.793779578320934,-51.372063994171434,0
Veteran,Non-binary,18-25,Hispanic,-165.75566228735045,15.904485973107322,E,-42.042955737812434,38.78952261688974,-164.1459560604798,1
Veteran,Non-binary,18-25,Asian,-71.32064477280761,-36.69585493470674,C,-92.18904423205223,26.267375527204013,-52.266665391439496,0
Veteran,M,18-25,White,139.1389365585183,-181.75262883423187,D,-37.99597526511787,56.70078353259872,-108.65517777836273,1
Yes,Male,36-50,White,61.94670433797682,-114.25298595075574,C,34.21570866352807,132.4412549292797,6.517795243079089,0
Yes,Male,51-65,Other,-16.037149459505866,-212.5658114709622,A,-101.52231411117498,-37.00977785962334,-20.252667555212845,1
Non-Veteran,F,36-50,Black,-22.709603186396134,192.75988287768462,E,-31.553102594605686,-104.02970044981004,-31.819751231222636,1
Non-Veteran,Other,36-50,Other,-1.6207109748343114,47.528630130686636,A,110.47032205810518,-27.899548813515057,-118.53230968110746,0
No,Non-binary,26-35,Black,-10.905805894278965,51.11669948587306,E,-90.86896498669185,-117.34184730059289,-88.39519220973123,0
Non-Veteran,Other,26-35,Asian,-49.13213782635048,17.552784244820515,C,76.76260530761016,156.3017778877836,16.037214599006173,1
Yes,Non-binary,18-25,White,67.7773658155229,-135.10789127525888,B,147.86803160593033,-56.084812685026066,99.43886927780487,1
Veteran,Non-binary,18-25,Hispanic,104.31742567023224,-225.3995805734219,B,51.04599621648771,-82.47331586549167,50.06933124945253,0
Yes,Other,65+,African American,-144.2615205478515,-54.453330373915975,A,-89.59039318433692,77.92337906783625,-101.51881543633165,1
Non-Veteran,F,51-65,Other,64.08601774653575,-213.49225434082365,D,81.1663257298743,102.83155955497985,42.000477891453095,1
Non-Veteran,Female,36-50,Asian,38.363762720759105,101.4917078628458,D,-58.87541886691257,-11.561399627415609,-226.85824609924873,0
No,Non-binary,26-35,Black,-218.03502428945762,-19.263615655675075,B,26.965134360743825,-61.17728156322908,-96.21224422390416,1
Veteran,F,18-25,Hispanic,44.77791513025186,-78.58123461434914,C,-94.67488555976799,-199.00813969969917,40.85452251929256,0
Non-Veteran,Female,65+,Asian,238.46805277368207,4.020177483661866,D,77.82504633795897,40.15487171054997,73.7027186081486,1
No,F,18-25,Hispanic,9.002789140025913,131.4402179395778,C,-45.187598503867875,33.81161954620389,-37.41460703964951,0
Veteran,Other,26-35,White,0.8209891623614521,-50.53903193531046,E,-175.27195825261555,8.139491260203117,108.94844377382988,0
Veteran,Non-binary,36-50,Other,-62.488169304903664,-27.5570309657176,B,13.861591186063634,17.98598931364154,-18.3546044031349,0
Veteran,Female,36-50,Hispanic,25.93879568021779,-152.03553969754236,D,-101.16681431846601,-113.62228617956418,60.41248174953764,0
Yes,Female,65+,Black,-116.67686047371073,-87.40292363563628,E,-41.86738855205715,-25.960805946187055,-77.83762518892622,1
Veteran,Non-binary,18-25,Black,-84.14038502897706,-114.45019504034906,A,64.71431122572825,22.23899449059658,42.4821200875193,1
Yes,Female,26-35,Hispanic,-145.97864752671532,-40.68737441938788,A,39.99991807358589,59.26893934734119,-167.45511307255023,0
Non-Veteran,Other,65+,White,286.8762582897543,178.97224416432192,E,59.05170548226075,102.10354420857828,195.26693109008718,0
Yes,Male,26-35,Black,-44.12495152085373,133.19264931224066,C,-63.79250914768866,-62.92738754526498,10.049814168341022,1
No,F,18-25,Black,-127.0450245119323,2.231170589201634,D,39.60002085815366,84.82990619192185,-172.4806844412,1
Yes,F,36-50,Asian,13.53821258940821,71.30814427892255,B,36.94644563247534,-67.40049369031473,-39.9736109572687,1
No,Non-binary,18-25,Hispanic,-136.88940064886972,195.63741700823815,C,-115.13618485266157,33.998670532140906,-50.576026281804,1
Yes,Female,51-65,Black,109.14081906093767,25.54223848271382,C,168.7899377169424,-160.30220227523697,-142.34066636767838,0
Non-Veteran,Non-binary,36-50,Hispanic,122.80603038850506,42.38301828502454,E,-129.12581952887362,158.22582976821766,83.75481741575874,1
Yes,Female,26-35,African American,143.8959490377477,97.62670336164334,C,25.18367903890826,244.89061474251136,-72.50027373457644,0
No,Male,65+,White,-28.009167967041996,-60.64604685867827,E,18.276795078553636,76.54297759280261,-117.99505006210697,1
Veteran,M,26-35,Hispanic,-22.41338210341869,-48.823521184193815,C,-0.24348590137515144,-63.75510155690479,16.17490920312943,0
Non-Veteran,Non-binary,36-50,Hispanic,-55.997482110155076,-148.49937930806428,A,6.061810685555218,-42.281714276903465,8.608630805325653,1
Yes,Male,65+,Other,61.69892567029449,124.17901713025714,C,-175.16038537257137,62.59518811470362,0.4597033100752849,0
Veteran,Male,26-35,Hispanic,30.514212316108207,62.2104828012629,A,21.130921285421593,68.6965685412761,-83.23932608923388,1
Non-Veteran,Female,36-50,Black,119.61404121878523,-243.14661635445384,D,116.53549956054849,37.562972547988366,57.73256992585939,1
No,Female,51-65,White,22.454676042680017,122.91403141286604,E,-88.77507672435067,-97.14361089083044,38.31957601442525,0
Veteran,Female,65+,Asian,87.76224810581543,134.5664202816,A,-45.137999645363976,72.35387717165416,37.04426194689559,1
Yes,Non-binary,36-50,Asian,16.337030674925064,60.77842800246553,A,120.82866013947613,69.6281848287361,-70.27734155404526,0
Yes,Female,51-65,White,40.79327920019489,45.76983225806969,B,188.9915332897872,-90.13485977922646,103.06749220729061,1
Veteran,M,51-65,White,21.973310290742695,143.7166326735385,E,-0.24338764827944057,-36.640002992771805,-155.0168778747033,1
No,M,51-65,African American,-42.46550431048527,-36.356952637453915,B,-35.78771082198507,20.62021939386738,-6.8471989356893666,1
Veteran,Non-binary,18-25,White,-151.66330494855282,-223.56746366371843,E,95.40432710031934,44.40056843416275,-176.56927617848956,1
Yes,M,65+,Hispanic,-65.43515186294947,-213.55245482069796,E,167.57792491938,31.491602371065987,195.65674105521595,1
Veteran,Female,51-65,White,10.246044565113904,-178.5321707127996,A,-129.64540891459086,38.56684863690308,-51.943087252907304,0
